Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Thomas Steen,C,58,19,48,67,-3,49,0:00,7,19,125,15.2,0,3,0,0,0.0,0,0,0.0
Murray Craven,LW,77,19,47,66,-2,53,0:00,6,15,170,11.2,0,0,0,0,0.0,0,0,0.0
Brendan Shanahan,LW,75,29,37,66,4,141,0:00,7,12,195,14.9,0,2,0,0,0.0,0,0,0.0
Geoff Courtnall,LW,77,33,32,65,16,64,0:00,12,5,263,12.5,0,8,0,0,0.0,0,0,0.0
Pat Elynuik,RW,80,31,34,65,-13,73,0:00,16,15,150,20.7,0,4,0,0,0.0,0,0,0.0
Michel Goulet,LW,74,27,38,65,27,65,0:00,9,11,167,16.2,0,1,0,0,0.0,0,0,0.0
Chris Chelios,D,77,12,52,64,23,192,0:00,5,29,187,6.4,0,2,0,0,0.0,0,0,0.0
Tony Granato,LW,68,30,34,64,22,154,0:00,11,8,197,15.2,0,3,0,0,0.0,0,0,0.0
Mark Messier,C,53,12,52,64,15,34,0:00,3,18,109,11.0,0,2,0,0,0.0,0,0,0.0
Mike Modano,C,79,28,36,64,2,61,0:00,9,15,232,12.1,0,2,0,0,0.0,0,0,0.0
Alexander Mogilny,RW,62,30,34,64,14,16,0:00,3,5,201,14.9,0,5,0,0,0.0,0,0,0.0
Steve Duchesne,D,78,21,41,62,19,66,0:00,8,14,171,12.3,0,3,0,0,0.0,0,0,0.0
Joe Murphy,RW,80,27,35,62,2,35,0:00,4,12,141,19.1,0,4,0,0,0.0,0,0,0.0
Stephane Richer,RW,75,31,30,61,0,53,0:00,9,10,221,14.0,0,4,0,0,0.0,0,0,0.0
Dan Quinn,LW,78,22,38,60,-33,66,0:00,12,18,183,12.0,0,5,0,0,0.0,0,0,0.0
Peter Stastny,C,77,18,42,60,0,53,0:00,4,23,117,15.4,0,3,0,0,0.0,0,0,0.0
James Patrick,D,74,10,49,59,-5,58,0:00,6,31,138,7.2,0,2,0,0,0.0,0,0,0.0
Mats Sundin,C,80,23,36,59,-24,58,0:00,4,8,155,14.8,0,0,0,0,0.0,0,0,0.0
Jeff Randall Brown,D,67,12,47,59,4,39,0:00,6,24,176,6.8,0,0,0,0,0.0,0,0,0.0
Denis Savard,C,70,28,31,59,-1,52,0:00,7,12,187,15.0,0,0,0,0,0.0,0,0,0.0
Rob Brown,RW,69,24,34,58,-7,132,0:00,12,10,126,19.0,0,2,0,0,0.0,0,0,0.0
John Druce,LW,80,22,36,58,4,46,0:00,7,11,209,10.5,0,4,0,0,0.0,0,0,0.0
Todd Elik,LW,74,21,37,58,20,58,0:00,2,6,153,13.7,0,4,0,0,0.0,0,0,0.0
Jaromir Jagr,RW,80,27,30,57,-4,42,0:00,7,6,136,19.9,0,4,0,0,0.0,0,0,0.0
Craig Simpson,C,75,30,27,57,-8,66,0:00,15,9,143,21.0,0,5,0,0,0.0,0,0,0.0
David Volek,LW,77,22,34,56,-10,57,0:00,6,9,224,9.8,0,1,0,0,0.0,0,0,0.0
Glenn Anderson,RW,74,24,31,55,-7,59,0:00,8,9,193,12.4,0,4,0,0,0.0,0,0,0.0
Steve Smith,D,77,13,41,54,14,193,0:00,4,15,114,11.4,0,2,0,0,0.0,0,0,0.0
Steve Thomas,RW,69,19,35,54,8,129,0:00,2,7,192,9.9,0,3,0,0,0.0,0,0,0.0
Zarley Zalapski,D,77,15,39,54,8,65,0:00,8,16,156,9.6,0,1,0,0,0.0,0,0,0.0
Gary Roberts,F,80,22,31,53,15,252,0:00,0,1,132,16.7,0,3,0,0,0.0,0,0,0.0
Stephan Lebeau,C,73,22,31,53,4,24,0:00,8,15,108,20.4,0,2,0,0,0.0,0,0,0.0
Dave Christian,C,78,32,21,53,8,41,0:00,9,6,173,18.5,0,2,0,0,0.0,0,0,0.0
Brent Sutter,C,75,21,32,53,-8,49,0:00,6,8,186,11.3,0,4,0,0,0.0,0,0,0.0
Dave Taylor,RW,73,23,30,53,27,148,0:00,6,4,122,18.9,0,2,0,0,0.0,0,0,0.0
Calle Johansson,D,80,11,41,52,-2,23,0:00,2,22,128,8.6,0,2,0,0,0.0,0,0,0.0
Kevin Miller,C,74,22,29,51,-3,67,0:00,1,5,136,16.2,0,3,0,0,0.0,0,0,0.0
Adam Creighton,C,72,22,29,51,1,135,0:00,10,8,127,17.3,0,6,0,0,0.0,0,0,0.0
Shawn Burr,LW,80,20,30,50,14,112,0:00,6,3,164,12.2,0,4,0,0,0.0,0,0,0.0
Kelly Miller,LW,80,24,26,50,10,29,0:00,4,6,155,15.5,0,3,0,0,0.0,0,0,0.0
Christian Ruuttu,C,77,16,34,50,-6,96,0:00,2,13,155,10.3,0,1,0,0,0.0,0,0,0.0
Rod Brind'Amour,C,78,17,32,49,2,93,0:00,4,5,169,10.1,0,3,0,0,0.0,0,0,0.0
Dave Ellett,D,77,12,37,49,-8,75,0:00,6,23,195,6.2,0,1,0,0,0.0,0,0,0.0
Scott Stevens,D,78,5,44,49,23,150,0:00,1,18,160,3.1,0,1,0,0,0.0,0,0,0.0
Tony Hrkac,C,70,16,32,48,-22,16,0:00,6,14,122,13.1,0,0,0,0,0.0,0,0,0.0
Bob Sweeney,C,80,15,33,48,12,115,0:00,0,1,116,12.9,0,2,0,0,0.0,0,0,0.0
Shayne Corson,LW,71,23,24,47,9,138,0:00,7,3,164,14.0,0,2,0,0,0.0,0,0,0.0
Kevin Dineen,RW,61,17,30,47,-15,104,0:00,4,13,161,10.6,0,2,0,0,0.0,0,0,0.0
Benoit Hogue,LW,76,19,28,47,-8,76,0:00,1,10,134,14.2,0,2,0,0,0.0,0,0,0.0
Claude Lemieux,RW,78,30,17,47,-8,105,0:00,10,1,271,11.1,0,2,0,0,0.0,0,0,0.0
Ray Sheppard,RW,59,24,23,47,8,21,0:00,7,8,129,18.6,0,5,0,0,0.0,0,0,0.0
Yves Racine,D,62,7,40,47,1,33,0:00,2,19,131,5.3,0,1,0,0,0.0,0,0,0.0
Rob Blake,D,75,12,34,46,3,125,0:00,9,16,150,8.0,0,2,0,0,0.0,0,0,0.0
Jimmy Carson,C,64,21,25,46,3,28,0:00,5,8,175,12.0,0,4,0,0,0.0,0,0,0.0
Dale Hunter,C,76,16,30,46,-22,234,0:00,9,7,106,15.1,0,2,0,0,0.0,0,0,0.0
Greg Adams,LW,55,21,24,45,-5,10,0:00,5,7,148,14.2,0,2,0,0,0.0,0,0,0.0
Derek King,LW,66,19,26,45,1,44,0:00,2,11,130,14.6,0,2,0,0,0.0,0,0,0.0
Ron Sutter,C,80,17,28,45,2,92,0:00,2,3,149,11.4,0,1,0,0,0.0,0,0,0.0
Mario Lemieux,C,26,19,26,45,8,30,0:00,6,7,89,21.3,0,2,0,0,0.0,0,0,0.0
Bruce Driver,D,73,9,36,45,11,62,0:00,7,15,195,4.6,0,2,0,0,0.0,0,0,0.0
Patrick Flatley,RW,56,20,25,45,-2,74,0:00,8,7,137,14.6,0,4,0,0,0.0,0,0,0.0
Dirk Graham,RW,80,24,21,45,12,88,0:00,4,4,189,12.7,0,7,0,0,0.0,0,0,0.0
Mike Krushelnyski,C,74,18,27,45,1,58,0:00,3,3,109,16.5,0,1,0,0,0.0,0,0,0.0
Guy Carbonneau,C,78,20,24,44,-1,63,0:00,4,1,131,15.3,0,3,0,0,0.0,0,0,0.0
Cliff Ronning,C,59,20,24,44,0,10,0:00,7,11,113,17.7,0,2,0,0,0.0,0,0,0.0
Uwe Krupp,D,74,12,32,44,14,66,0:00,6,14,138,8.7,0,0,0,0,0.0,0,0,0.0
Dave Capuano,C,61,13,31,44,1,42,0:00,5,7,77,16.9,0,1,0,0,0.0,0,0,0.0
Bobby Holik,C,78,21,22,43,-3,113,0:00,8,3,173,12.1,0,3,0,0,0.0,0,0,0.0
Larry Murphy,D,75,9,34,43,-6,68,0:00,3,19,188,4.8,0,2,0,0,0.0,0,0,0.0
Glen Wesley,D,80,11,32,43,0,78,0:00,5,22,199,5.5,0,1,0,0,0.0,0,0,0.0
Mike McPhee,LW,64,22,21,43,6,56,0:00,2,4,123,17.9,0,4,0,0,0.0,0,0,0.0
Ray Ferraro,C,76,21,21,42,-12,70,0:00,6,5,109,19.3,0,1,0,0,0.0,0,0,0.0
Gord Murphy,D,80,11,31,42,-7,58,0:00,6,23,203,5.4,0,2,0,0,0.0,0,0,0.0
Scott Young,RW,77,17,25,42,-6,41,0:00,6,9,210,8.1,0,5,0,0,0.0,0,0,0.0
Randy Wood,RW,76,24,18,42,-12,45,0:00,6,2,186,12.9,0,3,0,0,0.0,0,0,0.0
Bob Errey,LW,79,20,22,42,11,115,0:00,0,0,131,15.3,0,2,0,0,0.0,0,0,0.0
Brian Bradley,C,70,11,31,42,-9,62,0:00,3,10,116,9.5,0,3,0,0,0.0,0,0,0.0
Scott Mellanby,RW,74,20,21,41,8,155,0:00,5,2,165,12.1,0,6,0,0,0.0,0,0,0.0
Fredrik Olausson,D,71,12,29,41,-22,24,0:00,5,16,168,7.1,0,0,0,0,0.0,0,0,0.0
Mike Ricci,C,68,21,20,41,-8,64,0:00,9,6,121,17.4,0,4,0,0,0.0,0,0,0.0
Robert Reichel,C,66,19,22,41,17,22,0:00,3,7,131,14.5,0,3,0,0,0.0,0,0,0.0
Alexei Kasatonov,D,78,10,31,41,23,76,0:00,1,9,122,8.2,0,3,0,0,0.0,0,0,0.0
Johan Garpenlov,LW,71,18,22,40,-4,18,0:00,2,4,91,19.8,0,3,0,0,0.0,0,0,0.0
Martin Gelinas,LW,73,20,20,40,-7,34,0:00,4,2,124,16.1,0,2,0,0,0.0,0,0,0.0
Dave Lowry,LW,79,19,21,40,19,168,0:00,0,0,123,15.4,0,5,0,0,0.0,0,0,0.0
Peter Zezel,C,52,21,19,40,-20,14,0:00,12,5,90,23.3,0,5,0,0,0.0,0,0,0.0
Stephane Morin,C,48,13,27,40,6,30,0:00,3,4,63,20.6,0,2,0,0,0.0,0,0,0.0
Paul Ysebaert,C,62,19,21,40,-7,22,0:00,6,4,128,14.8,0,1,0,0,0.0,0,0,0.0
Dave Barr,RW,70,18,22,40,20,55,0:00,2,0,98,18.4,0,2,0,0,0.0,0,0,0.0
Ulf Dahlen,LW,66,21,18,39,7,6,0:00,4,4,133,15.8,0,3,0,0,0.0,0,0,0.0
Bob Probert,LW,55,16,23,39,-3,315,0:00,4,6,88,18.2,0,3,0,0,0.0,0,0,0.0
Michel Petit,D,73,13,26,39,-34,179,0:00,6,16,134,9.7,0,2,0,0,0.0,0,0,0.0
Joel Otto,C,76,19,20,39,-4,183,0:00,7,4,109,17.4,0,4,0,0,0.0,0,0,0.0
Joe Mullen,RW,47,17,22,39,9,6,0:00,8,7,85,20.0,0,2,0,0,0.0,0,0,0.0
Dino Ciccarelli,RW,54,21,18,39,-17,66,0:00,2,3,186,11.3,0,2,0,0,0.0,0,0,0.0
Marty McSorley,D,61,7,32,39,48,221,0:00,1,6,100,7.0,0,1,0,0,0.0,0,0,0.0
Eric Weinrich,D,76,4,34,38,10,48,0:00,1,13,96,4.2,0,0,0,0,0.0,0,0,0.0
Doug Lidster,D,78,6,32,38,-6,77,0:00,4,16,157,3.8,0,1,0,0,0.0,0,0,0.0
Ron Le. Wilson,LW,73,10,27,37,-1,54,0:00,1,1,101,9.9,0,1,0,0,0.0,0,0,0.0
Keith Acton,C,76,14,23,37,-9,131,0:00,2,5,120,11.7,0,1,0,0,0.0,0,0,0.0
Troy Murray,C,75,14,23,37,13,74,0:00,4,10,130,10.8,0,2,0,0,0.0,0,0,0.0
Doug Crossman,D,74,8,29,37,-23,48,0:00,4,21,108,7.4,0,0,0,0,0.0,0,0,0.0
Mike Keane,RW,73,13,23,36,6,50,0:00,2,2,109,11.9,0,2,0,0,0.0,0,0,0.0
Paul MacDermid,C,69,15,21,36,-6,128,0:00,3,4,94,16.0,0,1,0,0,0.0,0,0,0.0
Sergio Momesso,LW,70,16,20,36,13,174,0:00,3,1,119,13.4,0,3,0,0,0.0,0,0,0.0
Bob Kudelski,RW,72,23,13,36,9,46,0:00,2,0,137,16.8,0,3,0,0,0.0,0,0,0.0
Brent Fedyk,LW,67,16,19,35,20,38,0:00,0,0,74,21.6,0,1,0,0,0.0,0,0,0.0
Rob Ramage,D,80,10,25,35,2,173,0:00,5,11,169,5.9,0,2,0,0,0.0,0,0,0.0
Kelly Kisio,RW,51,15,20,35,3,58,0:00,7,6,74,20.3,0,2,0,0,0.0,0,0,0.0
Paul Cavallini,D,67,10,25,35,19,89,0:00,3,4,116,8.6,0,0,0,0,0.0,0,0,0.0
Bob Bassen,C,79,16,18,34,17,183,0:00,0,0,117,13.7,0,1,0,0,0.0,0,0,0.0
Wendel Clark,LW,63,18,16,34,-5,152,0:00,4,3,181,9.9,0,2,0,0,0.0,0,0,0.0
Igor Larionov,C,64,13,21,34,-3,14,0:00,1,3,66,19.7,0,0,0,0,0.0,0,0,0.0
Stephane Matteau,RW,78,15,19,34,17,93,0:00,0,0,114,13.2,0,1,0,0,0.0,0,0,0.0
Brian Skrudland,C,57,15,19,34,12,85,0:00,1,1,71,21.1,0,2,0,0,0.0,0,0,0.0
Dave Hannan,C,74,11,23,34,-9,82,0:00,0,2,72,15.3,0,2,0,0,0.0,0,0,0.0
Phil Bourque,LW,78,20,14,34,7,106,0:00,1,0,122,16.4,0,0,0,0,0.0,0,0,0.0
Wayne Presley,RW,71,15,19,34,11,122,0:00,1,7,141,10.6,0,3,0,0,0.0,0,0,0.0
Teppo Numminen,D,80,8,25,33,-15,28,0:00,3,9,151,5.3,0,0,0,0,0.0,0,0,0.0
Mike Hough,LW,63,13,20,33,-7,111,0:00,1,2,106,12.3,0,1,0,0,0.0,0,0,0.0
Robert Kron,C,76,12,20,32,-11,21,0:00,2,0,124,9.7,0,0,0,0,0.0,0,0,0.0
Jyrki Lumme,D,80,5,27,32,-15,59,0:00,1,8,157,3.2,0,0,0,0,0.0,0,0,0.0
Mark Tinordi,D,69,5,27,32,1,189,0:00,1,11,92,5.4,0,2,0,0,0.0,0,0,0.0
Al Iafrate,D,72,9,23,32,-16,237,0:00,2,11,106,8.5,0,1,0,0,0.0,0,0,0.0
Brad Shaw,D,72,4,28,32,-10,29,0:00,2,22,129,3.1,0,1,0,0,0.0,0,0,0.0
Craig MacTavish,C,80,17,15,32,-1,76,0:00,2,2,113,15.0,0,1,0,0,0.0,0,0,0.0
Terry Carkner,D,79,7,25,32,-15,204,0:00,6,14,97,7.2,0,1,0,0,0.0,0,0,0.0
Grant Ledyard,D,60,8,23,31,13,46,0:00,2,10,118,6.8,0,1,0,0,0.0,0,0,0.0
Anatoli Semenov,D,57,15,16,31,17,26,0:00,3,2,101,14.9,0,1,0,0,0.0,0,0,0.0
Bryan Fogarty,D,45,9,22,31,-11,24,0:00,3,13,107,8.4,0,2,0,0,0.0,0,0,0.0
Brian Benning,D,61,7,24,31,12,127,0:00,2,9,120,5.8,0,1,0,0,0.0,0,0,0.0
Doug Brown,C,58,14,16,30,18,4,0:00,0,0,122,11.5,0,2,0,0,0.0,0,0,0.0
Steve Leach,RW,68,11,19,30,-9,99,0:00,4,4,134,8.2,0,1,0,0,0.0,0,0,0.0
Paul Ranheim,RW,39,14,16,30,20,4,0:00,2,3,108,13.0,0,2,0,0,0.0,0,0,0.0
Mathieu Schneider,D,69,10,20,30,7,63,0:00,5,12,164,6.1,0,3,0,0,0.0,0,0,0.0
Tom Kurvers,D,51,4,26,30,-25,28,0:00,3,15,99,4.0,0,0,0,0,0.0,0,0,0.0
Daniel Marois,RW,78,21,9,30,-16,112,0:00,6,4,152,13.8,0,1,0,0,0.0,0,0,0.0
Todd Krygier,LW,72,13,17,30,1,95,0:00,3,2,113,11.5,0,2,0,0,0.0,0,0,0.0
Dave Manson,D,75,14,15,29,20,191,0:00,6,4,154,9.1,0,2,0,0,0.0,0,0,0.0
Gary Leeman,RW,52,17,12,29,-25,39,0:00,4,5,135,12.6,0,1,0,0,0.0,0,0,0.0
Dean Evason,C,75,6,23,29,-6,170,0:00,1,1,85,7.1,0,0,0,0,0.0,0,0,0.0
Doug Bodger,D,58,5,23,28,-8,54,0:00,2,15,139,3.6,0,0,0,0,0.0,0,0,0.0
Peter Bondra,RW,54,12,16,28,-10,47,0:00,4,2,95,12.6,0,1,0,0,0.0,0,0,0.0
Jeff Norton,D,44,3,25,28,-13,16,0:00,2,16,87,3.4,0,0,0,0,0.0,0,0,0.0
Dave Reid,RW,69,15,13,28,-10,18,0:00,1,2,110,13.6,0,0,0,0,0.0,0,0,0.0
Kjell Samuelsson,D,78,9,19,28,4,82,0:00,1,4,101,8.9,0,3,0,0,0.0,0,0,0.0
Bryan Trottier,C,52,9,19,28,5,24,0:00,0,1,68,13.2,0,0,0,0,0.0,0,0,0.0
Jon Morris,C,53,9,19,28,9,27,0:00,1,1,44,20.5,0,1,0,0,0.0,0,0,0.0
Randy Burridge,LW,62,15,13,28,17,40,0:00,1,1,108,13.9,0,5,0,0,0.0,0,0,0.0
Garry Galley,D,70,6,21,27,0,84,0:00,1,7,128,4.7,0,0,0,0,0.0,0,0,0.0
Dmitri Khristich,RW,40,13,14,27,-1,21,0:00,1,1,77,16.9,0,0,0,0,0.0,0,0,0.0
Rich Sutter,RW,77,16,11,27,6,122,0:00,0,0,130,12.3,0,2,0,0,0.0,0,0,0.0
Charlie Huddy,D,53,5,22,27,4,32,0:00,2,2,90,5.6,0,0,0,0,0.0,0,0,0.0
Bob Rouse,D,60,7,19,26,-18,75,0:00,2,4,65,10.8,0,0,0,0,0.0,0,0,0.0
Ulf Samuelsson,D,76,4,22,26,17,211,0:00,0,0,125,3.2,0,0,0,0,0.0,0,0,0.0
Petr Svoboda,D,60,4,22,26,5,52,0:00,3,8,67,6.0,0,1,0,0,0.0,0,0,0.0
Gerard Gallant,C,45,10,16,26,6,111,0:00,3,4,82,12.2,0,1,0,0,0.0,0,0,0.0
Mark Pederson,LW,59,10,16,26,-5,23,0:00,5,7,76,13.2,0,2,0,0,0.0,0,0,0.0
Andrew Cassels,C,54,6,19,25,2,20,0:00,1,4,55,10.9,0,3,0,0,0.0,0,0,0.0
Zdeno Ciger,LW,45,8,17,25,3,8,0:00,2,4,82,9.8,0,1,0,0,0.0,0,0,0.0
Eric Desjardins,D,62,7,18,25,7,27,0:00,0,8,114,6.1,0,1,0,0,0.0,0,0,0.0
Adam Graves,LW,76,7,18,25,-21,127,0:00,2,5,126,5.6,0,1,0,0,0.0,0,0,0.0
Kris King,LW,72,11,14,25,-1,154,0:00,0,0,107,10.3,0,0,0,0,0.0,0,0,0.0
Randy Gilhen,RW,72,15,10,25,3,51,0:00,1,0,112,13.4,0,1,0,0,0.0,0,0,0.0
Dave McLlwain,LW,60,14,11,25,-13,46,0:00,2,0,104,13.5,0,2,0,0,0.0,0,0,0.0
Greg Gilbert,LW,72,10,15,25,6,58,0:00,1,2,98,10.2,0,0,0,0,0.0,0,0,0.0
Todd Gill,D,72,2,22,24,-4,113,0:00,0,3,90,2.2,0,0,0,0,0.0,0,0,0.0
Danton Cole,RW,66,13,11,24,-14,24,0:00,1,1,109,11.9,0,1,0,0,0.0,0,0,0.0
Mike Foligno,RW,68,12,12,24,1,107,0:00,1,1,83,14.5,0,0,0,0,0.0,0,0,0.0
Sylvain Lefebvre,D,63,5,18,23,-11,30,0:00,1,7,76,6.6,0,1,0,0,0.0,0,0,0.0
Frank Musil,D,75,7,16,23,12,183,0:00,2,3,73,9.6,0,1,0,0,0.0,0,0,0.0
Paul Stanton,D,75,5,18,23,11,40,0:00,1,3,72,6.9,0,1,0,0,0.0,0,0,0.0
Bill Berg,LW,78,9,14,23,-3,67,0:00,0,0,95,9.5,0,0,0,0,0.0,0,0,0.0
Mikhail Tatarinov,D,65,8,15,23,-4,82,0:00,3,8,145,5.5,0,1,0,0,0.0,0,0,0.0
Jim Wiemer,D,61,4,19,23,3,62,0:00,0,6,86,4.7,0,1,0,0,0.0,0,0,0.0
Rick Zombo,D,77,4,19,23,-2,55,0:00,0,0,68,5.9,0,0,0,0,0.0,0,0,0.0
Randy Moller,D,61,4,19,23,13,161,0:00,1,10,75,5.3,0,0,0,0,0.0,0,0,0.0
Chris Joseph,D,49,5,17,22,3,59,0:00,2,6,74,6.8,0,0,0,0,0.0,0,0,0.0
David Maley,C,64,8,14,22,9,151,0:00,1,1,67,11.9,0,3,0,0,0.0,0,0,0.0
Mark Osborne,LW,55,11,11,22,-11,63,0:00,1,0,87,12.6,0,2,0,0,0.0,0,0,0.0
Garth Butcher,D,82,6,16,22,-14,289,0:00,1,3,75,8.0,0,1,0,0,0.0,0,0,0.0
Troy Mallette,LW,71,12,10,22,-8,252,0:00,0,1,91,13.2,0,2,0,0,0.0,0,0,0.0
Mikko Makela,C,60,15,7,22,-2,25,0:00,2,0,62,24.2,0,1,0,0,0.0,0,0,0.0
Greg Paslawski,RW,55,11,11,22,-6,14,0:00,1,3,75,14.7,0,2,0,0,0.0,0,0,0.0
Jamie Macoun,D,79,7,15,22,29,84,0:00,1,2,117,6.0,0,0,0,0,0.0,0,0,0.0
Don Sweeney,D,77,8,13,21,2,67,0:00,0,1,102,7.8,0,3,0,0,0.0,0,0,0.0
Garry Valk,LW,59,10,11,21,-23,67,0:00,1,3,90,11.1,0,1,0,0,0.0,0,0,0.0
Derrick Smith,LW,72,11,10,21,0,37,0:00,0,0,100,11.0,0,2,0,0,0.0,0,0,0.0
Tom Chorske,RW,57,9,11,20,-8,32,0:00,3,4,82,11.0,0,1,0,0,0.0,0,0,0.0
Ken Daneyko,D,80,4,16,20,-10,249,0:00,1,2,106,3.8,0,1,0,0,0.0,0,0,0.0
Glen Featherstone,D,68,5,15,20,19,204,0:00,1,1,59,8.5,0,1,0,0,0.0,0,0,0.0
