Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Justin Williams,RW,82,22,37,59,10,44,17:09,9,10,241,9.1,1764,2,11,14,44.0,6,3,50.0
Pascal Dupuis,RW,82,25,34,59,18,34,16:55,0,1,214,11.7,1739,8,51,64,44.3,3,1,33.3
Rick Nash,LW,82,30,29,59,-19,40,19:05,6,13,306,9.8,1993,2,6,13,31.6,9,4,44.4
Martin Erat,RW,71,19,39,58,12,30,18:28,5,13,107,17.8,1778,3,60,66,47.6,6,1,16.7
Stephen Weiss,C,80,20,37,57,5,60,20:30,5,12,149,13.4,2102,6,781,688,53.2,8,3,37.5
Ryan Getzlaf,C,82,11,46,57,-11,75,21:35,4,19,185,5.9,1955,4,639,715,47.2,5,1,20.0
Bobby Ryan,RW,82,31,26,57,1,53,18:21,3,8,204,15.2,1833,3,20,49,29.0,5,2,40.0
Jonathan Toews,C,59,29,28,57,17,28,20:50,5,7,185,15.7,1549,4,675,462,59.4,7,3,42.9
Evander Kane,LW,74,30,27,57,11,53,17:31,6,3,287,10.5,1520,4,15,29,34.1,2,1,50.0
Johan Franzen,RW,77,29,27,56,23,40,17:42,11,2,211,13.7,1741,10,79,100,44.1,0,0,0.0
Vinny Prospal,LW,82,16,39,55,-11,36,17:53,3,12,165,9.7,1838,0,9,13,40.9,1,0,0.0
Brad Marchand,LW,76,28,27,55,31,87,17:37,5,1,167,16.8,1702,3,5,4,55.6,0,0,0.0
Ryan O'Reilly,C,81,18,37,55,-1,12,19:31,4,11,189,9.5,2055,3,762,681,52.8,5,2,40.0
David Backes,RW,82,24,30,54,15,101,19:59,8,9,234,10.3,2394,4,658,695,48.6,1,0,0.0
Ryan Callahan,RW,76,29,25,54,-8,61,21:02,13,4,235,12.3,1867,9,10,10,50.0,4,2,50.0
Kris Versteeg,RW,71,23,31,54,4,49,19:54,8,10,181,12.7,1794,5,21,44,32.3,8,1,12.5
T.J. Oshie,RW,80,19,35,54,15,50,19:31,3,13,188,10.1,2265,3,24,29,45.3,14,5,35.7
Jaromir Jagr,RW,73,19,35,54,5,30,16:20,8,12,170,11.2,1479,2,0,1,0.0,1,0,0.0
Alexander Semin,RW,77,21,33,54,9,56,16:47,2,9,183,11.5,1490,1,1,10,9.1,6,3,50.0
Dustin Brown,RW,82,22,32,54,18,53,20:10,9,7,214,10.3,2034,6,17,22,43.6,11,3,27.3
Brian Campbell,D,82,4,49,53,-9,6,26:53,1,30,131,3.1,2354,0,0,0,0.0,0,0,0.0
David Legwand,C,78,19,34,53,3,26,18:31,5,14,140,13.6,1928,2,512,597,46.2,4,2,50.0
Dany Heatley,LW,82,24,29,53,2,28,20:56,8,11,238,10.1,2000,3,36,31,53.7,7,2,28.6
Dustin Byfuglien,D,66,12,41,53,-8,72,24:06,4,15,223,5.4,1683,3,0,0,0.0,0,0,0.0
Paul Stastny,C,79,21,32,53,-8,34,18:49,7,12,190,11.1,1889,2,789,635,55.4,0,0,0.0
Taylor Hall,LW,61,27,26,53,-3,36,18:13,13,8,207,13.0,1328,7,23,34,40.4,4,1,25.0
Ryan Nugent-Hopkins,C,62,18,34,52,-2,16,17:36,3,20,134,13.4,1301,2,227,378,37.5,5,2,40.0
Gabriel Landeskog,LW,82,22,30,52,20,51,18:36,6,6,270,8.1,1996,5,8,28,22.2,2,1,50.0
Zdeno Chara,D,79,12,40,52,33,86,25:00,8,10,224,5.4,2261,0,0,1,0.0,0,0,0.0
Tomas Plekanec,C,81,17,35,52,-15,56,20:45,5,13,220,7.7,2145,2,824,854,49.1,5,1,20.0
Alex Burrows,RW,80,28,24,52,24,90,18:28,3,4,198,14.1,2061,7,7,13,35.0,10,6,60.0
Mike Fisher,C,72,24,27,51,11,33,19:17,5,9,157,15.3,1829,7,588,629,48.3,3,0,0.0
Mikhail Grabovski,C,74,23,28,51,0,51,17:36,5,5,163,14.1,1590,2,466,439,51.5,3,0,0.0
Alex Pietrangelo,D,81,12,39,51,16,36,24:43,6,18,202,5.9,2668,6,0,0,0.0,1,0,0.0
Adam Henrique,C,74,16,35,51,8,7,18:09,0,8,130,12.3,1757,3,501,525,48.8,3,1,33.3
Derek Stepan,C,82,17,34,51,14,22,18:56,4,12,169,10.1,1809,4,386,481,44.5,3,1,33.3
Shane Doan,RW,79,22,28,50,-8,48,19:36,5,9,226,9.7,1757,5,33,26,55.9,7,2,28.6
Jiri Hudler,RW,81,25,25,50,10,42,15:40,2,8,127,19.7,1642,2,2,5,28.6,12,3,25.0
Andrew Ladd,LW,82,28,22,50,-8,64,19:33,4,8,265,10.6,1919,6,32,27,54.2,3,1,33.3
Drew Stafford,RW,80,20,30,50,5,46,17:38,3,4,226,8.9,1730,4,45,41,52.3,4,0,0.0
Jordan Staal,C,62,25,25,50,11,34,20:03,5,2,149,16.8,1516,0,591,567,51.0,0,0,0.0
Alexander Edler,D,82,11,38,49,0,34,23:51,5,17,228,4.8,2371,0,0,3,0.0,8,4,50.0
Jakub Voracek,RW,78,18,31,49,11,32,16:17,0,11,190,9.5,1606,2,7,16,30.4,1,0,0.0
Wayne Simmonds,RW,82,28,21,49,-1,114,15:54,11,5,197,14.2,1590,4,7,10,41.2,6,1,16.7
Daniel Briere,C,70,16,33,49,5,69,17:21,4,13,174,9.2,1473,3,406,425,48.9,7,2,28.6
Vincent Lecavalier,C,64,22,27,49,-2,50,18:55,5,6,182,12.1,1407,5,556,606,47.8,1,0,0.0
Alex Tanguay,LW,64,13,36,49,7,28,19:02,1,14,84,15.5,1476,3,25,42,37.3,8,1,12.5
Ryan Kesler,C,77,22,27,49,11,56,20:05,8,11,222,9.9,1985,1,724,627,53.6,5,1,20.0
Shea Weber,D,78,19,30,49,21,46,26:09,10,12,230,8.3,2297,1,0,0,0.0,0,0,0.0
Dan Boyle,D,81,9,39,48,10,57,25:34,3,14,252,3.6,2381,2,0,0,0.0,4,0,0.0
Steve Sullivan,LW,79,17,31,48,-3,20,15:21,5,16,140,12.1,1405,1,4,5,44.4,2,0,0.0
Ryan Malone,LW,68,20,28,48,-11,82,17:41,5,10,144,13.9,1416,2,29,50,36.7,3,0,0.0
Curtis Glencross,LW,67,26,22,48,-13,62,18:01,8,5,110,23.6,1547,3,41,41,50.0,3,0,0.0
Kyle Wellwood,C,77,18,29,47,3,4,14:57,4,6,93,19.4,1406,1,135,115,54.0,6,2,33.3
Mark Streit,D,82,7,40,47,-27,46,23:22,3,20,149,4.7,2040,1,0,1,0.0,1,0,0.0
Matt Read,RW,79,24,23,47,13,12,17:03,4,7,155,15.5,1697,6,142,204,41.0,6,4,66.7
Frans Nielsen,C,82,17,30,47,-3,6,17:27,5,10,133,12.8,1837,1,523,633,45.2,11,7,63.6
Nick Foligno,LW,82,15,32,47,2,124,14:38,1,3,153,9.8,1673,3,62,87,41.6,1,0,0.0
Sam Gagner,C,75,18,29,47,5,36,17:10,6,6,149,12.1,1604,0,334,367,47.6,9,6,66.7
Tyler Bozak,C,73,18,29,47,-7,22,18:50,4,8,109,16.5,1669,1,631,567,52.7,3,1,33.3
Bryan Little,C,74,24,22,46,-11,26,20:13,6,7,162,14.8,1794,6,733,746,49.6,5,2,40.0
Ryan Smyth,LW,82,19,27,46,-5,82,19:04,4,4,194,9.8,2038,4,66,84,44.0,2,0,0.0
Dennis Wideman,D,82,11,35,46,-8,46,23:54,4,16,175,6.3,2249,3,0,0,0.0,0,0,0.0
Ryan Suter,D,79,7,39,46,15,30,26:30,3,22,134,5.2,2286,1,0,1,0.0,0,0,0.0
David Clarkson,RW,80,30,16,46,-8,138,16:21,8,8,228,13.2,1687,7,102,141,42.0,2,1,50.0
Jussi Jokinen,LW,79,12,34,46,-2,54,17:40,3,15,118,10.2,2017,3,459,374,55.1,6,2,33.3
Marcus Johansson,LW,80,14,32,46,-5,8,16:48,1,7,90,15.6,1584,3,307,403,43.2,0,0,0.0
Ryane Clowe,LW,76,17,28,45,-5,97,17:51,4,11,180,9.4,1781,2,6,14,30.0,11,5,45.5
Kyle Okposo,RW,79,24,21,45,-15,46,17:04,3,3,152,15.8,1577,2,68,74,47.9,2,0,0.0
Kevin Bieksa,D,78,8,36,44,12,94,23:38,2,8,166,4.8,2197,2,0,1,0.0,1,0,0.0
Nicklas Backstrom,C,42,14,30,44,-4,24,19:09,3,16,95,14.7,950,4,353,338,51.1,2,0,0.0
Jeff Skinner,C,64,20,24,44,-8,56,18:37,4,9,210,9.5,1543,5,67,92,42.1,6,1,16.7
Petr Sykora,RW,82,21,23,44,4,40,15:54,4,2,170,12.4,1710,6,10,8,55.6,1,0,0.0
Dainius Zubrus,C,82,17,27,44,7,34,18:41,4,2,109,15.6,2038,2,191,250,43.3,0,0,0.0
Derek Roy,C,80,17,27,44,-7,54,19:19,6,6,176,9.7,1840,2,672,657,50.6,5,2,40.0
Mikko Koivu,C,55,12,32,44,10,28,21:21,2,13,129,9.3,1433,2,587,536,52.3,12,4,33.3
Dion Phaneuf,D,82,12,32,44,-10,92,25:17,7,15,202,5.9,2576,1,0,0,0.0,0,0,0.0
Mike Richards,C,74,18,26,44,3,71,18:53,3,11,171,10.5,1830,1,539,528,50.5,9,3,33.3
Kyle Brodziak,C,82,22,22,44,-15,66,19:03,5,6,160,13.8,2076,0,707,722,49.5,2,1,50.0
Kimmo Timonen,D,76,4,39,43,8,46,21:14,4,17,130,3.1,2104,0,1,0,100.0,0,0,0.0
Christopher Higgins,LW,71,18,25,43,11,16,16:18,1,7,165,10.9,1670,4,12,18,40.0,0,0,0.0
Clarke MacArthur,LW,73,20,23,43,3,37,15:50,3,6,148,13.5,1468,4,5,6,45.5,0,0,0.0
Keith Yandle,D,82,11,32,43,5,51,22:20,0,11,196,5.6,2092,2,0,0,0.0,0,0,0.0
Sergei Kostitsyn,LW,75,17,26,43,8,34,16:28,1,8,97,17.5,1772,3,0,6,0.0,2,0,0.0
Patric Hornqvist,RW,76,27,16,43,9,28,15:19,8,2,230,11.7,1531,3,6,3,66.7,0,0,0.0
Kevin Shattenkirk,D,81,9,34,43,20,60,21:36,5,13,178,5.1,2314,2,1,3,25.0,5,1,20.0
Viktor Stalberg,LW,79,22,21,43,6,34,14:04,0,0,215,10.2,1543,6,5,6,45.5,5,0,0.0
Kris Letang,D,51,10,32,42,21,34,24:50,4,11,142,7.0,1299,3,0,0,0.0,9,2,22.2
Rich Peverley,C,57,11,31,42,20,22,16:53,1,10,112,9.8,1218,1,203,129,61.1,4,1,25.0
David Perron,LW,57,21,21,42,19,28,18:17,5,5,114,18.4,1509,4,2,8,20.0,7,1,14.3
Steve Downie,RW,75,14,27,41,-6,137,15:55,2,4,140,10.0,1420,2,40,47,46.0,1,0,0.0
Derick Brassard,C,74,14,27,41,-20,42,16:20,5,10,125,11.2,1529,3,278,339,45.1,1,0,0.0
Michael Del Zotto,D,77,10,31,41,20,36,22:26,1,13,113,8.9,1942,2,0,0,0.0,0,0,0.0
Cody Hodgson,C,83,19,22,41,1,10,13:49,7,7,154,12.3,1597,3,329,381,46.3,8,3,37.5
Michael Cammalleri,LW,66,20,21,41,-10,26,18:06,3,9,175,11.4,1482,4,104,124,45.6,7,2,28.6
Brooks Laich,C,82,16,25,41,-8,34,18:29,5,4,191,8.4,2040,5,664,730,47.6,1,1,100.0
Duncan Keith,D,74,4,36,40,15,42,26:53,1,12,162,2.5,2298,1,0,0,0.0,0,0,0.0
R.J. Umberger,LW,77,20,20,40,-10,27,18:11,5,5,200,10.0,1855,3,150,156,49.0,0,0,0.0
Jason Chimera,LW,82,20,19,39,4,78,14:25,1,0,205,9.8,1700,5,30,32,48.4,0,0,0.0
Chris Kelly,C,82,20,19,39,33,41,14:44,1,0,122,16.4,1702,6,419,390,51.8,0,0,0.0
Steve Ott,C,74,11,28,39,5,156,18:20,4,4,108,10.2,1763,2,561,450,55.5,1,0,0.0
Jannik Hansen,RW,82,16,23,39,18,34,14:53,0,0,137,11.7,1832,1,12,17,41.4,0,0,0.0
Matthew Carle,D,82,4,34,38,4,36,23:01,3,9,132,3.0,2313,0,0,0,0.0,0,0,0.0
Jack Johnson,D,82,12,26,38,-7,39,23:46,5,12,176,6.8,2178,5,0,0,0.0,5,0,0.0
Patrik Berglund,C,82,19,19,38,4,30,17:57,0,4,188,10.1,2178,3,567,601,48.5,4,0,0.0
Carl Hagelin,LW,64,14,24,38,21,24,15:02,0,0,131,10.7,1241,2,1,5,16.7,0,0,0.0
Todd Bertuzzi,RW,71,14,24,38,23,64,15:33,0,4,118,11.9,1519,1,5,8,38.5,10,5,50.0
Matt Cooke,LW,82,19,19,38,5,44,15:40,1,5,147,12.9,1645,4,18,15,54.5,0,0,0.0
Saku Koivu,C,74,11,27,38,7,50,18:07,0,6,107,10.3,1812,1,646,587,52.4,4,1,25.0
Sergei Gonchar,D,74,5,32,37,-4,55,22:15,2,12,131,3.8,1922,1,0,0,0.0,0,0,0.0
Milan Hejduk,RW,81,14,23,37,-12,14,17:00,6,8,170,8.2,1757,1,2,6,25.0,11,6,54.5
Dan Hamhuis,D,82,4,33,37,29,46,23:25,1,10,140,2.9,2360,0,0,0,0.0,0,0,0.0
Antoine Vermette,C,82,11,26,37,-13,28,17:12,4,5,149,7.4,1891,4,645,495,56.6,1,0,0.0
Brent Burns,D,81,11,26,37,8,34,22:32,5,11,201,5.5,2265,2,0,0,0.0,2,1,50.0
Sidney Crosby,C,22,8,29,37,15,14,18:28,2,9,75,10.7,453,3,227,226,50.1,0,0,0.0
Dave Bolland,C,76,19,18,37,0,47,16:30,7,5,126,15.1,1941,2,582,621,48.4,5,1,20.0
Lauri Korpikoski,LW,82,17,20,37,3,14,17:08,0,2,146,11.6,1767,3,23,64,26.4,2,0,0.0
Jamie McGinn,LW,78,20,17,37,-3,37,13:26,6,2,159,12.6,1528,2,6,1,85.7,0,0,0.0
David Jones,RW,72,20,17,37,-8,32,15:45,3,3,136,14.7,1526,5,16,18,47.1,1,0,0.0
Nick Leddy,D,82,3,34,37,-12,10,22:04,0,11,94,3.2,2298,0,0,0,0.0,0,0,0.0
Colin Greening,LW,82,17,20,37,-4,46,15:35,4,4,184,9.2,1756,0,26,36,41.9,0,0,0.0
Jiri Tlusty,LW,79,17,19,36,1,26,14:54,2,4,136,12.5,1804,1,3,8,27.3,1,0,0.0
Artem Anisimov,C,79,16,20,36,12,34,15:24,4,0,132,12.1,1576,1,161,184,46.7,2,0,0.0
Drew Doughty,D,77,10,26,36,-2,69,24:53,3,10,168,6.0,2195,3,0,0,0.0,0,0,0.0
P.K. Subban,D,81,7,29,36,9,119,24:18,5,9,205,3.4,2420,0,0,0,0.0,1,0,0.0
Tim Connolly,C,70,13,23,36,-14,40,17:00,2,3,104,12.5,1587,3,383,403,48.7,2,2,100.0
Ales Hemsky,RW,69,10,26,36,-13,43,17:36,1,8,137,7.3,1543,1,2,4,33.3,6,3,50.0
Niklas Kronwall,D,82,15,21,36,-2,38,22:51,7,7,141,10.6,2323,4,0,0,0.0,0,0,0.0
Andrei Kostitsyn,LW,72,16,20,36,-1,26,15:06,5,1,122,13.1,1410,5,3,14,17.6,4,1,25.0
Devin Setoguchi,RW,69,19,17,36,-17,28,17:35,7,6,174,10.9,1585,2,3,8,27.3,9,5,55.6
Craig Smith,C,72,14,22,36,-9,30,14:11,6,7,172,8.1,1343,1,173,220,44.0,4,0,0.0
Colin Wilson,C,68,15,20,35,5,21,16:07,5,7,114,13.2,1391,5,39,38,50.6,3,1,33.3
Nik Antropov,C,69,15,20,35,0,42,16:30,4,6,95,15.8,1421,0,283,369,43.4,1,0,0.0
Matt Cullen,C,73,14,21,35,-10,24,18:56,4,5,164,8.5,1863,0,627,551,53.2,16,7,43.8
Jason Arnott,C,72,17,17,34,13,26,14:05,6,8,142,12.0,1490,3,387,382,50.3,0,0,0.0
Nicklas Lidstrom,D,70,11,23,34,21,28,23:46,4,13,148,7.4,1956,0,0,0,0.0,0,0,0.0
Shawn Horcoff,C,81,13,21,34,-23,24,19:35,5,8,123,10.6,2045,0,728,747,49.4,3,1,33.3
Tuomo Ruutu,RW,72,18,16,34,-3,50,16:27,3,2,156,11.5,1682,2,44,80,35.5,1,0,0.0
Max Talbot,C,81,19,15,34,5,59,15:59,1,1,115,16.5,1745,2,284,356,44.4,0,0,0.0
Jeff Carter,C,55,21,13,34,-12,16,19:11,10,3,184,11.4,1312,2,393,381,50.8,4,1,25.0
Brent Seabrook,D,78,9,25,34,21,22,24:43,2,2,156,5.8,2395,3,0,0,0.0,0,0,0.0
Brandon Dubinsky,C,77,10,24,34,16,110,16:16,0,2,140,7.1,1598,1,205,190,51.9,0,0,0.0
Martin Hanzal,C,64,8,26,34,12,63,18:26,3,8,145,5.5,1442,2,571,526,52.1,0,0,0.0
Tyler Ennis,LW,48,15,19,34,11,14,16:09,2,2,82,18.3,945,1,145,171,45.9,6,2,33.3
Tyler Kennedy,C,60,11,22,33,10,29,14:22,0,3,195,5.6,1082,1,42,47,47.2,0,0,0.0
Troy Brouwer,RW,82,18,15,33,-15,61,17:10,3,2,133,13.5,1853,5,38,45,45.8,1,0,0.0
Tobias Enstrom,D,62,6,27,33,6,38,23:50,2,9,94,6.4,1643,1,0,0,0.0,0,0,0.0
Ryan Jones,LW,79,17,16,33,-7,42,15:25,3,3,137,12.4,1720,2,3,12,20.0,0,0,0.0
Jason Garrison,D,77,16,17,33,6,32,23:41,9,3,168,9.5,2226,3,1,1,50.0,0,0,0.0
Daniel Cleary,LW,75,12,21,33,2,30,15:58,2,1,199,6.0,1653,0,21,30,41.2,1,0,0.0
Alexei Ponikarovsky,LW,82,14,19,33,-3,34,14:44,4,3,156,9.0,1740,2,4,8,33.3,0,0,0.0
Filip Kuba,D,73,6,26,32,26,26,23:36,3,8,78,7.7,2115,2,0,0,0.0,0,0,0.0
Tomas Kopecky,RW,80,10,22,32,-8,32,17:16,2,6,143,7.0,1953,2,140,126,52.6,2,0,0.0
Christian Ehrhoff,D,66,5,27,32,-2,47,23:03,1,10,136,3.7,1692,3,0,0,0.0,0,0,0.0
Ian White,D,77,7,25,32,23,22,22:58,0,10,196,3.6,2081,0,0,0,0.0,0,0,0.0
Chad LaRose,RW,67,19,13,32,-15,48,16:45,3,4,199,9.5,1554,5,18,25,41.9,2,0,0.0
Nathan Horton,RW,46,17,15,32,0,54,15:55,6,2,90,18.9,895,3,2,1,66.7,1,1,100.0
Benoit Pouliot,LW,74,16,16,32,18,38,12:12,1,1,107,15.0,1245,5,8,10,44.4,3,1,33.3
Michael Grabner,RW,78,20,12,32,-18,12,15:32,1,1,174,11.5,1603,3,3,2,60.0,0,0,0.0
Brandon Sutter,C,82,17,15,32,-3,21,17:23,2,1,171,9.9,2140,0,654,641,50.5,1,0,0.0
Ryan McDonagh,D,82,7,25,32,25,44,24:44,0,2,123,5.7,2319,1,1,1,50.0,0,0,0.0
Josh Bailey,RW,80,13,19,32,-10,32,15:13,1,3,104,12.5,1529,1,323,413,43.9,1,1,100.0
John Carlson,D,82,9,23,32,-15,22,21:51,4,3,152,5.9,2234,0,0,1,0.0,0,0,0.0
Oliver Ekman-Larsson,D,82,13,19,32,0,32,22:06,2,6,147,8.8,2148,2,0,0,0.0,4,1,25.0
Nikita Nikitin,D,61,7,25,32,-10,18,23:11,3,6,103,6.8,1702,3,0,0,0.0,0,0,0.0
Tomas Kaberle,D,72,3,28,31,-18,12,17:43,1,15,87,3.4,1579,0,0,0,0.0,1,0,0.0
Mikael Samuelsson,RW,54,14,17,31,1,20,15:56,7,6,138,10.1,1166,1,12,21,36.4,9,2,22.2
Daymond Langkow,C,73,11,19,30,-4,14,15:45,1,2,112,9.8,1447,1,440,551,44.4,1,0,0.0
Jordin Tootoo,RW,77,6,24,30,-5,92,13:09,1,1,136,4.4,1333,1,4,8,33.3,0,0,0.0
Jake Gardiner,D,75,7,23,30,-2,18,21:35,1,6,79,8.9,2021,0,0,0,0.0,0,0,0.0
David Booth,LW,62,16,14,30,-5,34,14:55,3,5,159,10.1,1285,1,9,9,50.0,2,1,50.0
Chris Stewart,RW,79,15,15,30,1,109,15:26,2,2,166,9.0,1762,1,3,10,23.1,1,0,0.0
Alex Goligoski,D,71,9,21,30,0,16,22:46,2,7,140,6.4,1869,1,0,0,0.0,0,0,0.0
Mathieu Perreault,LW,64,16,14,30,9,24,12:01,2,0,60,26.7,975,4,229,222,50.8,1,0,0.0
Zach Bogosian,D,65,5,25,30,-3,71,23:18,1,6,150,3.3,1704,0,0,0,0.0,0,0,0.0
Dan Girardi,D,82,5,24,29,13,20,26:14,1,9,122,4.1,2376,2,0,0,0.0,0,0,0.0
Kyle Turris,C,55,12,17,29,10,31,16:51,1,4,142,8.5,1196,2,338,385,46.8,0,0,0.0
