Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Mike Hoffman,C,66,10,13,23,-21,20,13:43,3,3,71,14.1,1094,1,12,20,37.5,4,0,0.0
Casey Cizikas,C,70,10,13,23,-2,22,13:56,0,1,82,12.2,1433,1,345,301,53.4,0,0,0.0
Ryan Johansen,C,63,13,10,23,-6,34,13:38,4,2,78,16.7,1153,4,431,380,53.1,0,0,0.0
Sonny Milano,LW,49,15,8,23,4,10,12:30,3,1,50,30.0,777,2,0,0,0.0,3,1,33.3
Vladislav Gavrikov,D,77,6,17,23,9,28,20:37,0,0,114,5.3,1774,1,0,0,0.0,0,0,0.0
Corey Perry,RW,54,12,10,22,-6,46,13:22,3,1,82,14.6,866,2,0,1,0.0,0,0,0.0
Kyle Okposo,RW,67,12,10,22,1,34,13:21,2,2,114,10.5,1182,0,131,144,47.6,0,0,0.0
Marcus Foligno,LW,55,10,12,22,10,59,14:28,0,0,56,17.9,1010,3,7,11,38.9,0,0,0.0
Jacob Trouba,D,69,3,19,22,-4,73,21:14,0,1,129,2.3,1726,0,0,0,0.0,0,0,0.0
Nic Dowd,C,64,12,10,22,-2,47,15:12,0,0,61,19.7,1366,2,493,531,48.1,0,0,0.0
Michael McCarron,C,70,12,10,22,4,100,12:46,0,0,94,12.8,1247,3,357,314,53.2,0,0,0.0
Kasperi Kapanen,RW,73,6,16,22,-5,14,14:23,0,0,99,6.1,1333,1,13,25,34.2,0,0,0.0
Jalen Chatfield,D,72,8,14,22,15,24,15:11,0,0,90,8.9,1404,2,0,0,0.0,0,0,0.0
Brett Leason,RW,68,11,11,22,-7,14,13:00,0,0,91,12.1,1203,0,17,24,41.5,0,0,0.0
Alexander Romanov,D,81,7,15,22,23,20,20:50,0,0,117,6.0,2074,0,0,0,0.0,0,0,0.0
Kaiden Guhle,D,70,6,16,22,-8,56,20:51,0,0,95,6.3,1658,1,0,0,0.0,0,0,0.0
Hendrix Lapierre,C,51,8,14,22,-1,4,11:26,0,2,51,15.7,745,1,105,175,37.5,0,0,0.0
Beck Malenstyn,LW,81,6,15,21,-1,25,14:14,0,0,98,6.1,1580,1,23,28,45.1,0,0,0.0
Mario Ferraro,D,78,3,18,21,-38,36,22:52,0,0,124,2.4,1953,0,0,0,0.0,0,0,0.0
Michael Kesselring,D,65,5,16,21,11,66,15:47,0,0,76,6.6,1474,2,0,0,0.0,0,0,0.0
Egor Zamula,D,66,5,16,21,3,32,16:03,2,7,61,8.2,1373,1,0,0,0.0,0,0,0.0
Alexey Toropchenko,RW,82,14,7,21,-3,30,12:31,0,0,114,12.3,1320,1,0,3,0.0,0,0,0.0
Will Cuylle,LW,81,13,8,21,-3,56,11:07,1,1,119,10.9,1239,2,2,8,20.0,0,0,0.0
Blake Wheeler,RW,54,9,12,21,2,23,12:43,1,0,83,10.8,954,1,38,24,61.3,0,0,0.0
Calle Jarnkrok,C,52,10,11,21,16,18,15:15,0,1,92,10.9,1069,3,65,67,49.2,0,0,0.0
Oskar Sundqvist,C,71,6,15,21,-6,32,13:14,3,2,68,8.8,1228,0,247,342,41.9,0,0,0.0
Jake Walman,D,63,12,9,21,-2,44,19:46,1,3,108,11.1,1570,3,0,0,0.0,0,0,0.0
Ben Chiarot,D,77,5,15,20,-4,56,19:46,0,0,107,4.7,1926,1,0,0,0.0,0,0,0.0
Dmitry Kulikov,D,76,1,19,20,15,63,16:30,0,0,74,1.4,1758,0,0,0,0.0,0,0,0.0
Brenden Dillon,D,77,8,12,20,20,92,18:44,0,0,79,10.1,1897,2,0,0,0.0,0,0,0.0
Craig Smith,C,75,11,9,20,2,33,10:13,0,0,112,9.8,1079,2,1,3,25.0,0,0,0.0
Nikita Zadorov,D,75,6,14,20,0,125,17:26,0,0,90,6.7,1786,1,0,0,0.0,0,0,0.0
Josh Anderson,RW,78,9,11,20,-18,74,15:27,0,2,141,6.4,1463,0,15,16,48.4,1,0,0.0
Alexandre Carrier,D,73,4,16,20,7,44,18:48,0,1,77,5.2,1778,2,0,0,0.0,0,0,0.0
Erik Brannstrom,D,76,3,17,20,5,36,16:35,0,0,77,3.9,1690,0,0,0,0.0,0,0,0.0
Henri Jokiharju,D,74,3,17,20,14,24,18:58,0,0,84,3.6,1792,1,0,0,0.0,0,0,0.0
Philip Tomasino,C,41,7,13,20,-6,25,12:34,0,4,62,11.3,654,2,3,16,15.8,0,0,0.0
Tye Kartye,LW,77,11,9,20,-1,37,11:50,0,0,109,10.1,1249,1,41,46,47.1,0,0,0.0
Valtteri Puustinen,RW,52,5,15,20,4,6,11:44,0,2,86,5.8,868,0,1,3,25.0,1,0,0.0
Brett Howden,C,72,8,11,19,-11,39,13:13,0,0,76,10.5,1258,0,165,201,45.1,0,0,0.0
Jan Rutta,D,69,5,14,19,-21,38,19:43,0,0,69,7.2,1651,1,0,0,0.0,0,0,0.0
David Kampf,C,78,8,11,19,-4,18,13:29,0,0,79,10.1,1409,1,469,453,50.9,0,0,0.0
Nils Lundkvist,D,59,2,17,19,13,16,14:06,0,2,73,2.7,1134,0,0,0,0.0,0,0,0.0
Kaapo Kakko,RW,61,13,6,19,6,24,13:16,1,0,91,14.3,1099,2,13,10,56.5,0,0,0.0
Connor Dewar,C,74,11,8,19,-8,28,11:39,0,0,77,14.3,1172,0,192,218,46.8,0,0,0.0
Jack Quinn,RW,27,9,10,19,-1,8,15:38,1,2,56,16.1,531,2,3,6,33.3,0,0,0.0
Braden Schneider,D,82,5,14,19,-1,16,15:53,0,0,95,5.3,1609,1,0,0,0.0,0,0,0.0
Simon Nemec,D,60,3,16,19,-7,33,19:51,0,2,73,4.1,1464,1,0,0,0.0,0,0,0.0
Andrew Cogliano,C,75,6,13,19,11,16,10:36,0,0,61,9.8,1315,0,54,109,33.1,0,0,0.0
Cal Clutterbuck,RW,82,7,12,19,4,32,11:52,0,0,59,11.9,1527,0,13,22,37.1,0,0,0.0
Chris Tanev,D,75,2,17,19,22,24,19:41,0,0,56,3.6,2117,0,0,0,0.0,0,0,0.0
Jakob Silfverberg,RW,81,7,12,19,4,24,13:03,1,3,102,6.9,1423,1,17,33,34.0,0,0,0.0
Jesper Fast,RW,73,6,13,19,0,16,12:36,0,0,79,7.6,1298,0,7,9,43.8,0,0,0.0
Radek Faksa,C,74,7,12,19,0,20,12:30,0,0,71,9.9,1286,2,283,237,54.4,0,0,0.0
Jonny Brodzinski,C,57,6,13,19,-3,8,11:07,1,1,89,6.7,903,2,162,161,50.2,0,0,0.0
Ryan Pulock,D,58,5,14,19,3,12,22:33,2,4,90,5.6,1689,1,0,0,0.0,0,0,0.0
Christian Fischer,RW,79,5,14,19,0,36,11:24,0,0,86,5.8,1288,0,88,130,40.4,0,0,0.0
Mikhail Sergachev,D,34,2,17,19,-16,16,22:33,0,7,53,3.8,907,0,0,0,0.0,0,0,0.0
Michael McLeod,C,45,10,9,19,6,10,15:08,0,0,73,13.7,1026,2,423,229,64.9,0,0,0.0
Radko Gudas,D,66,6,12,18,14,128,19:30,0,0,88,6.8,1576,0,0,0,0.0,0,0,0.0
Adam Larsson,D,81,4,14,18,6,55,22:56,0,0,130,3.1,2126,1,0,0,0.0,0,0,0.0
Sean Kuraly,C,62,9,9,18,-5,40,13:44,0,0,92,9.8,1114,0,272,293,48.1,0,0,0.0
Olli Maatta,D,72,4,14,18,14,14,16:03,0,0,48,8.3,1461,0,0,0,0.0,0,0,0.0
Connor Clifton,D,79,4,14,18,12,88,16:33,0,0,77,5.2,1668,1,0,0,0.0,0,0,0.0
Aaron Ekblad,D,51,4,14,18,27,50,20:51,1,3,98,4.1,1333,1,0,0,0.0,0,0,0.0
Keegan Kolesar,RW,79,8,10,18,-8,49,10:51,0,0,73,11.0,1215,2,6,9,40.0,0,0,0.0
Luke Kunin,C,77,11,7,18,-30,83,15:44,2,3,98,11.2,1558,1,218,262,45.4,2,0,0.0
Samuel Girard,D,59,3,15,18,0,10,19:22,0,1,73,4.1,1456,0,0,0,0.0,0,0,0.0
Dylan Samberg,D,78,1,17,18,16,43,15:37,0,1,77,1.3,1617,0,0,0,0.0,0,0,0.0
Morgan Barron,C,80,11,7,18,10,23,10:29,0,1,94,11.7,1162,3,62,72,46.3,0,0,0.0
Parker Kelly,C,80,8,10,18,-8,30,11:42,0,0,86,9.3,1436,0,11,35,23.9,0,0,0.0
Noah Cates,LW,59,6,12,18,-8,0,13:47,0,0,78,7.7,1163,1,147,183,44.5,0,0,0.0
Mikey Anderson,D,74,2,16,18,22,18,20:37,0,0,89,2.2,1630,0,0,0,0.0,0,0,0.0
Joey Anderson,RW,55,5,12,17,5,8,13:32,0,0,57,8.8,997,0,0,2,0.0,0,0,0.0
Juuso Valimaki,D,68,2,15,17,12,12,19:05,0,4,69,2.9,1688,0,0,0,0.0,0,0,0.0
Ryan Lindgren,D,76,3,14,17,22,36,19:21,0,0,73,4.1,1760,1,0,0,0.0,0,0,0.0
Scott Perunovich,D,54,0,17,17,1,12,15:16,0,6,36,0.0,1006,0,0,0,0.0,0,0,0.0
Calen Addison,D,72,1,16,17,-38,72,17:15,0,9,93,1.1,1506,0,0,0,0.0,0,0,0.0
Peyton Krebs,C,80,4,13,17,2,67,12:30,0,0,74,5.4,1296,2,284,330,46.3,0,0,0.0
Jackson LaCombe,D,71,2,15,17,-24,24,19:22,0,2,55,3.6,1714,1,0,0,0.0,0,0,0.0
Pontus Holmberg,RW,54,7,10,17,11,18,11:34,0,0,54,13.0,842,1,94,109,46.3,0,0,0.0
Ryan Suter,D,82,2,15,17,14,28,18:56,0,0,102,2.0,1888,1,0,0,0.0,0,0,0.0
Alec Martinez,D,55,4,13,17,-2,6,19:02,0,3,72,5.6,1285,0,0,0,0.0,0,0,0.0
Garnet Hathaway,RW,82,7,10,17,-7,132,12:29,0,0,103,6.8,1494,1,22,11,66.7,0,0,0.0
Anthony Beauvillier,LW,60,5,12,17,-8,8,13:34,2,2,105,4.8,1038,0,40,38,51.3,0,0,0.0
Yakov Trenin,C,76,12,5,17,15,40,14:34,0,0,116,10.3,1477,3,99,121,45.0,0,0,0.0
Niko Mikkola,D,82,3,14,17,11,69,20:02,0,0,93,3.2,2175,0,0,0,0.0,0,0,0.0
Trevor Lewis,C,82,8,8,16,7,20,11:38,0,1,130,6.2,1373,2,133,180,42.5,1,1,100.0
Jack Johnson,D,80,3,13,16,15,38,14:55,0,0,76,3.9,1545,0,0,0,0.0,0,0,0.0
Pat Maroon,LW,51,4,12,16,-11,60,12:50,0,1,56,7.1,781,0,12,20,37.5,1,0,0.0
Sam Carrick,C,77,10,6,16,-11,102,12:13,1,0,92,10.9,1317,0,419,366,53.4,0,0,0.0
Brian Dumoulin,D,80,6,10,16,3,20,17:00,0,0,69,8.7,1757,1,0,0,0.0,0,0,0.0
Dougie Hamilton,D,20,5,11,16,-8,20,20:58,4,4,61,8.2,532,0,0,0,0.0,0,0,0.0
Andre Burakovsky,LW,49,7,9,16,-15,14,14:33,5,4,92,7.6,904,1,3,3,50.0,0,0,0.0
Brett Kulak,D,82,3,13,16,0,30,15:23,0,1,94,3.2,1544,1,0,0,0.0,0,0,0.0
Adam Pelech,D,58,1,15,16,-2,27,20:16,0,0,71,1.4,1541,1,0,0,0.0,0,0,0.0
Brandon Tanev,LW,66,7,9,16,2,51,14:35,0,0,73,9.6,1323,0,9,21,30.0,0,0,0.0
Nicolas Aube-Kubel,RW,60,6,10,16,4,23,12:12,0,0,58,10.3,969,0,6,12,33.3,0,0,0.0
Kailer Yamamoto,RW,59,8,8,16,-9,18,11:59,2,4,61,13.1,898,2,38,69,35.5,4,3,75.0
Martin Fehervary,D,66,3,13,16,-7,24,19:37,0,0,61,4.9,1588,0,0,0,0.0,0,0,0.0
Emil Bemstrom,C,56,8,8,16,-5,12,11:08,4,1,83,9.6,832,1,6,10,37.5,0,0,0.0
Alex Vlasic,D,76,2,14,16,-4,45,21:28,0,2,71,2.8,1905,1,0,0,0.0,0,0,0.0
Lukas Reichel,LW,65,5,11,16,-29,12,14:06,2,0,84,6.0,1098,0,86,112,43.4,1,0,0.0
Kent Johnson,C,42,6,10,16,-2,10,13:32,0,0,62,9.7,717,1,8,12,40.0,2,0,0.0
Max Jones,LW,52,5,10,15,-6,33,12:03,0,1,76,6.6,817,0,5,11,31.3,0,0,0.0
Blake Lizotte,C,62,7,8,15,11,20,11:49,0,0,76,9.2,1046,2,171,194,46.8,0,0,0.0
Trevor Zegras,C,31,6,9,15,-1,30,17:05,1,0,73,8.2,573,1,53,86,38.1,1,0,0.0
Arthur Kaliyev,RW,51,7,8,15,-3,14,11:48,3,1,101,6.9,767,0,0,1,0.0,1,1,100.0
Kevin Korchinski,D,76,5,10,15,-39,20,19:36,0,7,93,5.4,1762,2,0,0,0.0,0,0,0.0
Matthew Poitras,C,33,5,10,15,4,6,13:23,0,1,40,12.5,601,1,111,143,43.7,0,0,0.0
Jeff Carter,C,72,11,4,15,-7,12,12:34,4,0,90,12.2,1350,4,265,159,62.5,1,0,0.0
Brendan Smith,D,63,5,10,15,-3,61,16:06,0,0,60,8.3,1306,0,0,0,0.0,0,0,0.0
Tyson Barrie,D,41,1,14,15,-10,16,18:19,0,6,65,1.5,862,0,0,0,0.0,0,0,0.0
Jamie Oleksiak,D,82,2,13,15,-2,37,19:38,0,0,108,1.9,1978,0,0,0,0.0,0,0,0.0
Nick Cousins,C,69,7,8,15,1,64,12:11,0,0,111,6.3,1144,3,17,15,53.1,1,0,0.0
Mark Jankowski,LW,32,7,8,15,11,8,12:40,0,1,48,14.6,575,1,82,81,50.3,0,0,0.0
Dominik Kubalik,LW,74,11,4,15,-30,19,12:07,4,0,91,12.1,1246,2,15,22,40.5,0,0,0.0
Viktor Arvidsson,LW,18,6,9,15,4,14,16:41,1,4,59,10.2,345,1,3,6,33.3,0,0,0.0
Frederick Gaudreau,C,67,5,10,15,-23,12,13:56,2,5,105,4.8,1177,1,273,274,49.9,2,0,0.0
Conor Sheary,LW,57,4,11,15,-3,12,11:06,0,0,50,8.0,869,0,4,7,36.4,0,0,0.0
Victor Olofsson,RW,51,7,8,15,-1,4,11:34,1,2,66,10.6,748,1,0,2,0.0,1,1,100.0
Kevin Stenlund,C,81,11,4,15,-10,62,12:36,0,0,81,13.6,1462,3,429,406,51.4,0,0,0.0
Alexander Nylander,LW,28,11,4,15,-1,6,16:14,2,0,72,15.3,528,2,9,10,47.4,1,0,0.0
Zach Bogosian,D,65,3,11,14,11,63,17:52,0,0,83,3.6,1384,1,0,0,0.0,0,0,0.0
Zemgus Girgensons,C,63,8,6,14,-1,21,11:50,0,0,73,11.0,1059,3,94,103,47.7,0,0,0.0
Nate Schmidt,D,63,2,12,14,10,16,16:48,1,3,75,2.7,1403,1,0,0,0.0,0,0,0.0
Trevor van Riemsdyk,D,70,0,14,14,-7,18,18:39,0,0,75,0.0,1617,0,0,0,0.0,0,0,0.0
Nick Jensen,D,78,1,13,14,-9,10,19:37,0,0,71,1.4,1866,0,0,0,0.0,0,0,0.0
Justin Bailey,RW,59,5,9,14,-15,6,11:16,0,1,70,7.1,971,0,6,11,35.3,0,0,0.0
Ryan Graves,D,70,3,11,14,10,30,18:23,0,0,77,3.9,1561,1,0,0,0.0,0,0,0.0
Hudson Fasching,RW,45,4,10,14,-7,6,12:02,0,0,41,9.8,773,1,1,1,50.0,0,0,0.0
Liam O'Brien,C,75,5,9,14,0,153,9:43,0,0,72,6.9,1066,0,6,22,21.4,0,0,0.0
Brandon Carlo,D,76,4,10,14,23,42,19:54,0,0,79,5.1,2042,1,0,0,0.0,0,0,0.0
Jeremy Lauzon,D,79,6,8,14,-3,98,18:36,0,0,103,5.8,1932,0,0,0,0.0,0,0,0.0
Taylor Raddysh,RW,73,5,9,14,-19,22,15:52,1,2,120,4.2,1378,0,19,38,33.3,1,0,0.0
Tanner Jeannot,LW,55,7,7,14,-10,75,12:01,1,1,59,11.9,856,0,23,41,35.9,0,0,0.0
Urho Vaakanainen,D,68,1,13,14,0,26,17:28,0,0,67,1.5,1515,0,0,0,0.0,0,0,0.0
Klim Kostin,C,52,8,6,14,-12,53,10:54,0,1,43,18.6,739,0,8,12,40.0,0,0,0.0
Jesper Boqvist,C,47,6,8,14,12,8,11:09,0,0,51,11.8,768,1,51,92,35.7,0,0,0.0
Zach Whitecloud,D,61,2,12,14,-3,32,17:35,0,0,51,3.9,1315,1,0,0,0.0,0,0,0.0
Jacob Bernard-Docker,D,72,4,10,14,-7,25,15:41,0,0,51,7.8,1513,0,0,0,0.0,0,0,0.0
Jordan Harris,D,56,3,11,14,-5,22,17:28,0,0,43,7.0,1097,0,0,0,0.0,0,0,0.0
Logan Stankoven,C,24,6,8,14,10,4,14:40,1,1,51,11.8,467,0,11,6,64.7,1,0,0.0
Dante Fabbro,D,56,3,10,13,9,24,16:21,0,0,65,4.6,1150,0,0,0,0.0,0,0,0.0
Boris Katchouk,LW,59,7,6,13,-6,12,11:28,0,0,70,10.0,900,0,17,22,43.6,1,1,100.0
Brandon Duhaime,RW,80,5,8,13,-5,70,10:51,0,0,92,5.4,1242,0,4,6,40.0,0,0,0.0
Cody Glass,C,41,6,7,13,-9,20,13:25,0,1,82,7.3,729,1,100,117,46.1,0,0,0.0
Alexander Barabanov,LW,46,4,9,13,-24,12,15:52,0,2,67,6.0,855,0,2,3,40.0,2,0,0.0
Nico Sturm,C,63,5,8,13,-25,12,14:39,0,0,69,7.2,1324,0,496,331,60.0,0,0,0.0
Johnathan Kovacevic,D,62,6,7,13,11,42,16:31,0,0,46,13.0,1182,0,0,0,0.0,0,0,0.0
Justin Barron,D,48,7,6,13,-3,16,18:37,1,0,60,11.7,1064,1,0,0,0.0,0,0,0.0
Mason Lohrei,D,41,4,9,13,-2,18,16:57,1,2,43,9.3,926,1,0,0,0.0,0,0,0.0
Nick Seeler,D,71,1,12,13,9,78,16:56,0,0,100,1.0,1721,0,0,0,0.0,0,0,0.0
Tanner Pearson,LW,54,5,8,13,-12,21,12:56,1,1,77,6.5,921,1,5,17,22.7,0,0,0.0
Brett Pesce,D,70,3,10,13,10,20,20:17,0,0,107,2.8,1725,1,0,0,0.0,0,0,0.0
Nathan Walker,LW,45,7,6,13,-1,18,10:48,0,0,43,16.3,632,0,20,22,47.6,0,0,0.0
Erik Cernak,D,69,2,11,13,5,63,19:11,0,0,53,3.8,1667,0,0,0,0.0,0,0,0.0
Jake Bean,D,72,4,9,13,-10,32,16:19,0,0,76,5.3,1393,0,0,0,0.0,0,0,0.0
Marc-Edouard Vlasic,D,57,6,6,12,-27,26,16:16,0,0,72,8.3,1205,1,0,0,0.0,0,0,0.0
Colin Blackwell,C,44,8,4,12,-2,10,14:29,1,0,88,9.1,833,2,32,38,45.7,0,0,0.0
Jani Hakanpaa,D,64,2,10,12,10,33,18:38,0,0,56,3.6,1459,1,0,0,0.0,0,0,0.0
Matt Dumba,D,76,4,8,12,-18,88,19:43,0,0,86,4.7,1918,0,0,1,0.0,0,0,0.0
Mattias Janmark,C,71,4,8,12,0,46,11:53,0,0,67,6.0,1138,0,32,43,42.7,0,0,0.0
Chris Tierney,C,52,4,8,12,3,21,9:01,0,0,26,15.4,725,0,111,83,57.2,0,0,0.0
Connor Brown,RW,71,4,8,12,-8,10,12:47,0,0,108,3.7,1125,0,17,24,41.5,0,0,0.0
Barclay Goodrow,C,80,4,8,12,-13,78,12:33,0,0,61,6.6,1448,1,337,287,54.0,0,0,0.0
Ryan Carpenter,C,62,5,7,12,-16,6,11:06,0,0,58,8.6,973,0,242,264,47.8,0,0,0.0
A.J. Greer,LW,59,6,6,12,-7,35,8:49,1,0,57,10.5,733,0,4,4,50.0,0,0,0.0
Derek Ryan,C,70,5,7,12,-3,8,10:11,0,0,52,9.6,1106,0,228,181,55.7,1,1,100.0
Nathan Bastian,RW,54,5,7,12,-10,32,10:09,0,0,57,8.8,843,1,14,13,51.9,0,0,0.0
Noah Gregor,LW,63,6,6,12,-7,17,11:23,1,0,110,5.5,1011,1,14,10,58.3,1,1,100.0
Mathieu Olivier,RW,54,5,7,12,-4,70,11:16,0,0,55,9.1,792,1,4,12,25.0,0,0,0.0
Nicolas Hague,D,73,2,10,12,-5,43,18:33,0,0,105,1.9,1679,1,0,0,0.0,0,0,0.0
Carl Grundstrom,RW,50,8,4,12,-2,12,10:56,1,0,95,8.4,753,1,2,8,20.0,3,1,33.3
Michael Pezzetta,LW,61,3,9,12,4,59,7:47,0,0,42,7.1,663,1,6,8,42.9,1,0,0.0
Juuso Parssinen,C,44,8,4,12,-6,12,14:35,2,1,54,14.8,862,0,78,130,37.5,0,0,0.0
P.O Joseph,D,52,2,9,11,-3,14,15:05,0,0,42,4.8,1047,1,0,0,0.0,0,0,0.0
Isac Lundestrom,C,46,5,6,11,-1,2,14:20,0,1,38,13.2,882,0,170,216,44.0,0,0,0.0
Kevin Bahl,D,82,1,10,11,1,82,17:23,0,0,63,1.6,1949,1,0,0,0.0,0,0,0.0
Vincent Desharnais,D,78,1,10,11,3,54,15:43,0,0,41,2.4,1533,0,0,0,0.0,0,0,0.0
MacKenzie Entwistle,RW,67,5,6,11,-29,47,11:23,0,0,66,7.6,959,1,172,221,43.8,0,0,0.0
Thomas Bordeleau,C,27,6,5,11,-18,18,15:01,4,3,48,12.5,480,1,66,59,52.8,0,0,0.0
Henry Thrun,D,51,3,8,11,-22,16,19:59,2,2,48,6.3,1254,0,0,0,0.0,1,0,0.0
Ian Cole,D,78,2,9,11,10,61,18:41,0,0,61,3.3,1916,0,0,0,0.0,0,0,0.0
Luke Glendening,C,81,10,1,11,-2,39,11:36,0,0,57,17.5,1441,1,531,417,56.0,0,0,0.0
Jon Merrill,D,65,4,7,11,0,30,12:46,0,0,42,9.5,985,0,0,0,0.0,0,0,0.0
Matt Grzelcyk,D,63,2,9,11,13,37,17:35,0,0,59,3.4,1591,0,0,0,0.0,0,0,0.0
Tony DeAngelo,D,31,3,8,11,-7,24,14:20,2,4,44,6.8,507,0,0,0,0.0,1,0,0.0
Zach Parise,LW,30,5,5,10,-7,8,12:58,0,2,50,10.0,568,1,13,30,30.2,0,0,0.0
Alex Goligoski,D,36,0,10,10,-8,18,14:48,0,2,32,0.0,644,0,0,0,0.0,0,0,0.0
Sam Gagner,C,28,5,5,10,-2,10,10:12,0,1,48,10.4,374,2,15,9,62.5,0,0,0.0
Calvin de Haan,D,59,3,7,10,-9,22,16:37,0,0,56,5.4,1272,0,0,0,0.0,0,0,0.0
Joshua Brown,D,51,3,7,10,2,75,14:45,0,0,44,6.8,1113,1,0,0,0.0,0,0,0.0
Phillip Di Giuseppe,LW,51,5,5,10,-1,36,12:05,0,0,52,9.6,894,1,5,12,29.4,0,0,0.0
Andreas Englund,D,82,1,9,10,-3,81,13:13,0,0,41,2.4,1333,0,0,0,0.0,0,0,0.0
Ben Hutton,D,41,2,8,10,12,17,16:15,0,1,67,3.0,798,0,0,0,0.0,0,0,0.0
Andrew Peeke,D,38,1,9,10,-1,14,16:23,0,0,37,2.7,796,0,0,0,0.0,0,0,0.0
Conor Timmins,D,25,1,9,10,9,18,16:01,0,2,25,4.0,552,0,0,0,0.0,0,0,0.0
Gustav Lindstrom,D,46,3,7,10,12,24,15:24,0,0,29,10.3,871,0,0,0,0.0,0,0,0.0
Eric Robinson,LW,47,3,7,10,-3,19,11:19,0,0,61,4.9,695,1,3,3,50.0,0,0,0.0
Barrett Hayton,C,33,3,7,10,-13,26,17:00,1,1,66,4.5,729,0,208,210,49.8,0,0,0.0
Adam Boqvist,D,35,1,9,10,-8,0,18:17,0,4,45,2.2,720,0,0,0,0.0,0,0,0.0
Rafael Harvey-Pinard,LW,45,2,8,10,-2,6,12:38,0,0,26,7.7,735,0,13,28,31.7,0,0,0.0
Jakub Lauko,C,60,2,8,10,-3,32,9:49,0,0,43,4.7,863,0,7,9,43.8,0,0,0.0
Johnny Beecher,C,52,7,3,10,-6,24,10:37,0,0,38,18.4,858,1,273,227,54.6,0,0,0.0
Jayden Struble,D,56,3,7,10,-3,57,16:06,0,0,47,6.4,1015,0,0,0,0.0,0,0,0.0
Ty Emberson,D,30,1,9,10,-4,6,18:32,0,1,31,3.2,706,0,0,0,0.0,0,0,0.0
Mark Kastelic,C,63,5,5,10,-5,63,7:43,0,0,60,8.3,758,0,190,159,54.4,0,0,0.0
Jamie Drysdale,D,34,3,7,10,-20,8,19:37,1,1,55,5.5,792,0,0,0,0.0,0,0,0.0
Arber Xhekaj,D,44,3,7,10,6,81,15:55,0,0,61,4.9,800,0,0,0,0.0,0,0,0.0
David Jiricek,D,43,1,9,10,-4,22,14:35,0,0,38,2.6,776,1,0,0,0.0,0,0,0.0
Sam Malinski,D,23,3,7,10,3,6,14:13,1,1,31,9.7,416,1,0,0,0.0,0,0,0.0
Julien Gauthier,RW,27,5,4,9,-5,8,10:10,0,0,32,15.6,425,1,3,5,37.5,0,0,0.0
Joshua Mahura,D,30,0,9,9,-2,20,12:35,0,0,25,0.0,553,0,0,0,0.0,0,0,0.0
Jacob MacDonald,D,34,7,2,9,-14,23,12:01,3,1,49,14.3,533,0,1,3,25.0,0,0,0.0
Alex Barre-Boulet,C,36,6,3,9,-9,10,11:11,2,0,46,13.0,558,0,14,14,50.0,0,0,0.0
Sebastian Aho,D,58,2,7,9,-7,12,16:23,0,2,48,4.2,1293,0,0,0,0.0,0,0,0.0
Ty Dellandrea,C,42,2,7,9,-10,23,12:40,0,0,53,3.8,727,0,93,131,41.5,0,0,0.0
Adam Ruzicka,C,42,3,6,9,-9,12,10:01,0,4,35,8.6,606,1,86,97,47.0,0,0,0.0
Kyle MacLean,C,32,4,5,9,5,11,10:05,0,0,26,15.4,463,0,105,142,42.5,0,0,0.0
Kaedan Korczak,D,26,1,8,9,12,8,16:30,0,1,32,3.1,553,0,0,0,0.0,0,0,0.0
Nikita Okhotiuk,D,52,1,8,9,-24,48,15:54,0,0,52,1.9,1040,1,0,0,0.0,0,0,0.0
Joel Kiviranta,LW,56,3,6,9,-1,12,9:50,0,0,48,6.3,875,0,2,5,28.6,0,0,0.0
Declan Chisholm,D,31,3,6,9,-7,18,16:31,2,3,29,10.3,583,0,0,0,0.0,0,0,0.0
Dylan Holloway,LW,38,6,3,9,-1,29,11:22,1,0,56,10.7,570,0,27,20,57.4,0,0,0.0
Zac Jones,D,31,2,7,9,1,8,14:37,0,0,42,4.8,548,1,0,0,0.0,0,0,0.0
Matt Coronato,RW,34,3,6,9,-15,6,12:36,1,0,58,5.2,555,0,5,14,26.3,0,0,0.0
Zack Bolduc,C,25,5,4,9,0,6,12:00,0,0,38,13.2,368,0,1,1,50.0,0,0,0.0
Olen Zellweger,D,26,2,7,9,-6,4,19:17,0,2,34,5.9,587,0,0,0,0.0,0,0,0.0
Ryker Evans,D,36,1,8,9,-5,20,19:10,0,5,44,2.3,792,0,0,0,0.0,0,0,0.0
Josh Doan,RW,11,5,4,9,6,0,12:18,0,0,23,21.7,192,1,5,7,41.7,0,0,0.0
Joshua Roy,RW,23,4,5,9,-2,0,12:08,0,0,34,11.8,369,0,2,5,28.6,1,0,0.0
Mark Giordano,D,46,3,6,9,10,49,16:37,0,0,59,5.1,1079,1,0,0,0.0,0,0,0.0
Jarred Tinordi,D,52,0,9,9,-27,64,15:38,0,0,32,0.0,1054,0,0,0,0.0,0,0,0.0
Colin Miller,D,46,4,5,9,8,26,15:42,0,1,69,5.8,1004,0,0,0,0.0,0,0,0.0
Tyler Motte,C,69,6,3,9,-8,28,12:26,0,0,83,7.2,1174,2,78,77,50.3,0,0,0.0
Andreas Athanasiou,C,28,2,7,9,-7,7,13:05,0,2,44,4.5,456,0,76,88,46.3,0,0,0.0
