Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Cory Stillman,LW,72,27,22,49,-9,40,0:00,9,6,178,15.2,0,1,0,0,0.0,0,0,0.0
Alexei Zhamnov,C,70,21,28,49,16,61,0:00,6,8,193,10.9,0,3,0,0,0.0,0,0,0.0
Dave Gagner,C,78,20,28,48,-21,55,0:00,5,12,165,12.1,0,1,0,0,0.0,0,0,0.0
Dave Andreychuk,LW,75,14,34,48,19,26,0:00,4,12,180,7.8,0,2,0,0,0.0,0,0,0.0
Ray Bourque,D,82,13,35,48,2,80,0:00,9,21,264,4.9,0,3,0,0,0.0,0,0,0.0
Kevin Hatcher,D,74,19,29,48,-3,66,0:00,13,12,169,11.2,0,3,0,0,0.0,0,0,0.0
Shawn McEachern,LW,81,24,24,48,1,42,0:00,8,6,229,10.5,0,4,0,0,0.0,0,0,0.0
Randy McKay,RW,74,24,24,48,30,86,0:00,8,3,141,17.0,0,5,0,0,0.0,0,0,0.0
Yanic Perreault,C,79,28,20,48,6,32,0:00,3,3,206,13.6,0,3,0,0,0.0,0,0,0.0
Mike Johnson,RW,82,15,32,47,-4,24,0:00,5,8,143,10.5,0,0,0,0,0.0,0,0,0.0
Igor Larionov,C,69,8,39,47,14,40,0:00,3,13,93,8.6,0,2,0,0,0.0,0,0,0.0
Sergei Samsonov,LW,81,22,25,47,9,8,0:00,7,8,159,13.8,0,3,0,0,0.0,0,0,0.0
Niklas Sundstrom,RW,70,19,28,47,0,24,0:00,4,3,115,16.5,0,1,0,0,0.0,0,0,0.0
Bryan Berard,D,75,14,32,46,-32,59,0:00,8,21,192,7.3,0,2,0,0,0.0,0,0,0.0
Steve Heinze,RW,61,26,20,46,8,54,0:00,9,7,160,16.3,0,6,0,0,0.0,0,0,0.0
Derek King,LW,77,21,25,46,-7,43,0:00,4,10,166,12.7,0,3,0,0,0.0,0,0,0.0
Boris Mironov,D,81,16,30,46,-8,100,0:00,10,19,203,7.9,0,1,0,0,0.0,0,0,0.0
Miroslav Satan,RW,79,22,24,46,2,34,0:00,9,4,139,15.8,0,4,0,0,0.0,0,0,0.0
Darryl Sydor,D,79,11,35,46,17,51,0:00,4,24,166,6.6,0,1,0,0,0.0,0,0,0.0
Daniel Alfredsson,RW,55,17,28,45,7,18,0:00,7,9,149,11.4,0,7,0,0,0.0,0,0,0.0
Nelson Emerson,RW,81,21,24,45,-17,50,0:00,6,15,203,10.3,0,4,0,0,0.0,0,0,0.0
Alexander Mogilny,RW,51,18,27,45,-6,36,0:00,5,12,118,15.3,0,1,0,0,0.0,0,0,0.0
Rick Tocchet,RW,68,26,19,45,1,157,0:00,8,6,161,16.1,0,6,0,0,0.0,0,0,0.0
Alexei Zhitnik,LW,78,15,30,45,19,102,0:00,2,15,191,7.9,0,3,0,0,0.0,0,0,0.0
Donald Audette,RW,75,24,20,44,10,59,0:00,10,4,198,12.1,0,5,0,0,0.0,0,0,0.0
Andrew Cassels,C,81,17,27,44,-7,32,0:00,6,6,138,12.3,0,2,0,0,0.0,0,0,0.0
Vladimir Malakhov,D,74,13,31,44,16,70,0:00,8,17,166,7.8,0,2,0,0,0.0,0,0,0.0
Marty McInnis,RW,75,19,25,44,1,34,0:00,5,5,128,14.8,0,0,0,0,0.0,0,0,0.0
Anson Carter,RW,78,16,27,43,7,31,0:00,6,6,179,8.9,0,4,0,0,0.0,0,0,0.0
Craig Conroy,C,81,14,29,43,20,46,0:00,0,1,118,11.9,0,1,0,0,0.0,0,0,0.0
Adam Deadmarsh,RW,73,22,21,43,0,125,0:00,10,6,187,11.8,0,6,0,0,0.0,0,0,0.0
John MacLean,RW,77,16,27,43,-6,42,0:00,6,9,213,7.5,0,3,0,0,0.0,0,0,0.0
Dmitri Mironov,D,77,8,35,43,-7,119,0:00,3,19,170,4.7,0,1,0,0,0.0,0,0,0.0
Janne Niinimaa,D,77,4,39,43,13,62,0:00,3,21,134,3.0,0,1,0,0,0.0,0,0,0.0
Brian Savage,LW,64,26,17,43,11,36,0:00,8,3,152,17.1,0,7,0,0,0.0,0,0,0.0
Bryan Smolinski,C,81,13,30,43,-16,34,0:00,3,7,203,6.4,0,4,0,0,0.0,0,0,0.0
Robert Svehla,D,79,9,34,43,-3,113,0:00,3,23,144,6.3,0,0,0,0,0.0,0,0,0.0
Doug Brown,C,80,19,23,42,17,12,0:00,6,7,145,13.1,0,5,0,0,0.0,0,0,0.0
Chris Chelios,D,81,3,39,42,-7,151,0:00,1,22,205,1.5,0,0,0,0,0.0,0,0,0.0
Alexandre Daigle,RW,75,16,26,42,-8,14,0:00,8,7,146,11.0,0,5,0,0,0.0,0,0,0.0
Eric Daze,RW,80,31,11,42,4,22,0:00,10,2,216,14.4,0,7,0,0,0.0,0,0,0.0
Travis Green,C,76,19,23,42,-29,82,0:00,9,11,141,13.5,0,2,0,0,0.0,0,0,0.0
Trent Klatt,RW,82,14,28,42,2,16,0:00,5,6,143,9.8,0,3,0,0,0.0,0,0,0.0
Jere Lehtinen,F,72,23,19,42,19,20,0:00,7,3,201,11.4,0,6,0,0,0.0,0,0,0.0
Martin Straka,F,75,19,23,42,-1,28,0:00,4,6,117,16.2,0,4,0,0,0.0,0,0,0.0
Gary Suter,D,73,14,28,42,1,74,0:00,5,18,199,7.0,0,0,0,0,0.0,0,0,0.0
Jim Campbell,RW,76,22,19,41,0,55,0:00,7,8,147,15.0,0,6,0,0,0.0,0,0,0.0
Roman Hamrlik,D,78,9,32,41,-15,70,0:00,5,23,198,4.5,0,3,0,0,0.0,0,0,0.0
Owen Nolan,RW,75,14,27,41,-2,144,0:00,3,10,192,7.3,0,1,0,0,0.0,0,0,0.0
Mike Sillinger,C,75,21,20,41,-11,50,0:00,2,5,96,21.9,0,1,0,0,0.0,0,0,0.0
Kevin Stevens,LW,80,14,27,41,-7,130,0:00,5,7,144,9.7,0,3,0,0,0.0,0,0,0.0
Rob Brown,RW,82,15,25,40,-1,59,0:00,4,11,172,8.7,0,4,0,0,0.0,0,0,0.0
Dallas Drake,LW,60,11,29,40,17,71,0:00,3,1,112,9.8,0,2,0,0,0.0,0,0,0.0
Kenny Jonsson,D,81,14,26,40,-2,58,0:00,6,12,108,13.0,0,2,0,0,0.0,0,0,0.0
Michael Peca,C,61,18,22,40,12,57,0:00,6,7,132,13.6,0,1,0,0,0.0,0,0,0.0
Luc Robitaille,LW,57,16,24,40,5,66,0:00,5,11,130,12.3,0,7,0,0,0.0,0,0,0.0
German Titov,LW,68,18,22,40,-1,38,0:00,6,3,133,13.5,0,2,0,0,0.0,0,0,0.0
Paul Ysebaert,C,82,13,27,40,-43,32,0:00,2,13,145,9.0,0,0,0,0,0.0,0,0,0.0
Jason Dawe,RW,81,20,19,39,8,42,0:00,4,6,134,14.9,0,3,0,0,0.0,0,0,0.0
Ted Donato,C,79,16,23,39,6,54,0:00,3,7,129,12.4,0,5,0,0,0.0,0,0,0.0
Bill Guerin,RW,59,18,21,39,1,93,0:00,9,8,178,10.1,0,4,0,0,0.0,0,0,0.0
Igor Korolev,C,78,17,22,39,-18,22,0:00,6,6,97,17.5,0,5,0,0,0.0,0,0,0.0
Scott Mellanby,RW,79,15,24,39,-14,127,0:00,6,6,188,8.0,0,1,0,0,0.0,0,0,0.0
Jeff O'Neill,RW,74,19,20,39,-8,67,0:00,7,4,114,16.7,0,4,0,0,0.0,0,0,0.0
Valeri Bure,RW,66,12,26,38,-5,35,0:00,2,10,179,6.7,0,2,0,0,0.0,0,0,0.0
Craig Johnson,LW,74,17,21,38,9,42,0:00,6,3,125,13.6,0,2,0,0,0.0,0,0,0.0
Trevor Linden,C,67,17,21,38,-14,82,0:00,5,9,133,12.8,0,2,0,0,0.0,0,0,0.0
Mikael Renberg,RW,68,16,22,38,-37,34,0:00,6,8,175,9.1,0,0,0,0,0.0,0,0,0.0
Patrice Brisebois,D,79,10,27,37,16,67,0:00,5,12,125,8.0,0,1,0,0,0.0,0,0,0.0
Patrik Elias,C,74,18,19,37,18,28,0:00,5,6,147,12.2,0,6,0,0,0.0,0,0,0.0
Garry Galley,D,74,9,28,37,-5,63,0:00,7,13,128,7.0,0,0,0,0,0.0,0,0,0.0
Darren McCarty,RW,71,15,22,37,0,157,0:00,5,8,166,9.0,0,2,0,0,0.0,0,0,0.0
Mathieu Schneider,D,76,11,26,37,-12,44,0:00,4,14,181,6.1,0,1,0,0,0.0,0,0,0.0
Ray Sheppard,RW,71,18,19,37,-11,23,0:00,7,9,169,10.7,0,2,0,0,0.0,0,0,0.0
Radek Dvorak,RW,64,12,24,36,-1,33,0:00,2,2,112,10.7,0,0,0,0,0.0,0,0,0.0
Robert Kron,C,81,16,20,36,-8,12,0:00,4,3,175,9.1,0,2,0,0,0.0,0,0,0.0
Michael Nylander,C,65,13,23,36,10,24,0:00,0,6,117,11.1,0,2,0,0,0.0,0,0,0.0
Petr Sykora,RW,58,16,20,36,0,22,0:00,3,10,130,12.3,0,4,0,0,0.0,0,0,0.0
Chris Pronger,D,81,9,27,36,47,180,0:00,1,8,145,6.2,0,2,0,0,0.0,0,0,0.0
Jason Woolley,D,71,9,26,35,8,35,0:00,3,18,129,7.0,0,2,0,0,0.0,0,0,0.0
Tom Chorske,RW,82,12,23,35,7,39,0:00,1,3,132,9.1,0,2,0,0,0.0,0,0,0.0
Adam Graves,LW,72,23,12,35,-30,41,0:00,10,5,226,10.2,0,2,0,0,0.0,0,0,0.0
Brian Holzinger,C,69,14,21,35,-2,36,0:00,4,7,116,12.1,0,1,0,0,0.0,0,0,0.0
Calle Johansson,D,73,15,20,35,-11,30,0:00,10,10,163,9.2,0,1,0,0,0.0,0,0,0.0
Igor Kravchuk,D,81,8,27,35,-19,8,0:00,3,13,191,4.2,0,1,0,0,0.0,0,0,0.0
Todd Marchant,C,76,14,21,35,9,71,0:00,2,4,194,7.2,0,3,0,0,0.0,0,0,0.0
Alexander Selivanov,RW,70,16,19,35,-38,85,0:00,4,8,206,7.8,0,3,0,0,0.0,0,0,0.0
Martin Gelinas,LW,64,16,18,34,-5,40,0:00,3,3,147,10.9,0,5,0,0,0.0,0,0,0.0
Greg Johnson,C,74,12,22,34,-2,40,0:00,4,3,89,13.5,0,3,0,0,0.0,0,0,0.0
Steve Konowalchuk,LW,80,10,24,34,9,80,0:00,2,1,131,7.6,0,2,0,0,0.0,0,0,0.0
Martin Lapointe,RW,79,15,19,34,0,106,0:00,4,4,154,9.7,0,3,0,0,0.0,0,0,0.0
Dave Manson,D,81,4,30,34,22,122,0:00,2,8,148,2.7,0,0,0,0,0.0,0,0,0.0
Markus Naslund,LW,76,14,20,34,5,56,0:00,2,3,106,13.2,0,0,0,0,0.0,0,0,0.0
Derek Plante,C,72,13,21,34,8,26,0:00,5,9,150,8.7,0,1,0,0,0.0,0,0,0.0
Steve Chiasson,D,66,7,27,34,-2,65,0:00,6,13,173,4.0,0,0,0,0,0.0,0,0,0.0
Scott Young,RW,73,13,20,33,-13,22,0:00,4,9,187,7.0,0,1,0,0,0.0,0,0,0.0
Dainius Zubrus,C,69,8,25,33,29,42,0:00,1,3,101,7.9,0,5,0,0,0.0,0,0,0.0
Dino Ciccarelli,RW,62,16,17,33,-16,70,0:00,5,5,161,9.9,0,4,0,0,0.0,0,0,0.0
Jason Arnott,C,70,10,23,33,-24,99,0:00,4,10,199,5.0,0,2,0,0,0.0,0,0,0.0
Todd Bertuzzi,RW,74,13,20,33,-17,121,0:00,2,6,102,12.7,0,2,0,0,0.0,0,0,0.0
Andreas Dackell,RW,82,15,18,33,-11,24,0:00,3,5,130,11.5,0,2,0,0,0.0,0,0,0.0
Eric Desjardins,D,77,6,27,33,11,36,0:00,2,14,150,4.0,0,0,0,0,0.0,0,0,0.0
Fredrik Olausson,D,76,6,27,33,13,42,0:00,2,14,89,6.7,0,1,0,0,0.0,0,0,0.0
Ryan Smyth,LW,65,20,13,33,-24,44,0:00,10,7,205,9.8,0,2,0,0,0.0,0,0,0.0
Greg Adams,LW,49,14,18,32,11,20,0:00,7,7,75,18.7,0,1,0,0,0.0,0,0,0.0
Benoit Brunet,LW,68,12,20,32,11,61,0:00,1,3,87,13.8,0,2,0,0,0.0,0,0,0.0
Bill Houlder,D,82,7,25,32,13,48,0:00,4,12,102,6.9,0,2,0,0,0.0,0,0,0.0
Jarome Iginla,RW,70,13,19,32,-10,29,0:00,0,5,154,8.4,0,1,0,0,0.0,0,0,0.0
Patrick Marleau,C,74,13,19,32,5,14,0:00,1,6,90,14.4,0,2,0,0,0.0,0,0,0.0
Fredrik Modin,LW,74,16,16,32,-5,32,0:00,1,1,137,11.7,0,4,0,0,0.0,0,0,0.0
Sergei Berezin,LW,68,16,15,31,-3,10,0:00,3,0,167,9.6,0,3,0,0,0.0,0,0,0.0
Derian Hatcher,D,70,6,25,31,9,132,0:00,3,9,74,8.1,0,2,0,0,0.0,0,0,0.0
Phil Housley,D,64,6,25,31,-10,24,0:00,4,15,116,5.2,0,0,0,0,0.0,0,0,0.0
Joe Juneau,C,56,9,22,31,-8,26,0:00,4,8,87,10.3,0,1,0,0,0.0,0,0,0.0
Paul Kariya,LW,22,17,14,31,12,23,0:00,3,2,103,16.5,0,2,0,0,0.0,0,0,0.0
Eric Lacroix,LW,82,16,15,31,0,84,0:00,5,3,126,12.7,0,6,0,0,0.0,0,0,0.0
Dan McGillis,D,80,11,20,31,-21,109,0:00,6,9,137,8.0,0,3,0,0,0.0,0,0,0.0
Jeff Shantz,C,61,11,20,31,0,36,0:00,1,4,69,15.9,0,2,0,0,0.0,0,0,0.0
Tim Taylor,C,79,20,11,31,-16,57,0:00,1,2,127,15.7,0,0,0,0,0.0,0,0,0.0
Uwe Krupp,D,78,9,22,31,21,38,0:00,5,8,149,6.0,0,2,0,0,0.0,0,0,0.0
Todd Gill,D,75,13,17,30,-11,41,0:00,7,9,122,10.7,0,2,0,0,0.0,0,0,0.0
Michal Grosek,RW,67,10,20,30,9,60,0:00,2,4,114,8.8,0,1,0,0,0.0,0,0,0.0
Viktor Kozlov,RW,64,17,13,30,-3,16,0:00,5,1,165,10.3,0,0,0,0,0.0,0,0,0.0
Jyrki Lumme,D,74,9,21,30,-25,34,0:00,4,8,117,7.7,0,1,0,0,0.0,0,0,0.0
Mattias Ohlund,D,77,7,23,30,3,76,0:00,1,8,172,4.1,0,0,0,0,0.0,0,0,0.0
Brian Rolston,RW,76,16,14,30,7,16,0:00,0,3,185,8.6,0,1,0,0,0.0,0,0,0.0
Marco Sturm,LW,74,10,20,30,-2,40,0:00,2,4,118,8.5,0,3,0,0,0.0,0,0,0.0
Paul Coffey,D,57,2,27,29,3,30,0:00,1,19,107,1.9,0,1,0,0,0.0,0,0,0.0
Murray Craven,LW,67,12,17,29,4,25,0:00,2,3,107,11.2,0,3,0,0,0.0,0,0,0.0
Stephane Matteau,RW,73,15,14,29,4,60,0:00,1,0,79,19.0,0,2,0,0,0.0,0,0,0.0
Derek Morris,D,82,9,20,29,1,88,0:00,5,7,120,7.5,0,1,0,0,0.0,0,0,0.0
Kirk Muller,LW,70,8,21,29,-14,54,0:00,1,3,115,7.0,0,3,0,0,0.0,0,0,0.0
Sergei Nemchinov,C,74,10,19,29,3,24,0:00,2,1,94,10.6,0,1,0,0,0.0,0,0,0.0
Scott Pellerin,LW,80,8,21,29,14,62,0:00,1,0,96,8.3,0,0,0,0,0.0,0,0,0.0
Geoff Sanderson,LW,75,11,18,29,1,38,0:00,2,4,197,5.6,0,2,0,0,0.0,0,0,0.0
Stephane Richer,RW,40,14,15,29,-6,41,0:00,5,3,95,14.7,0,2,0,0,0.0,0,0,0.0
Tim Sweeney,LW,56,11,18,29,7,26,0:00,2,5,75,14.7,0,1,0,0,0.0,0,0,0.0
Jeff Randall Brown,D,60,4,24,28,5,32,0:00,4,15,102,3.9,0,0,0,0,0.0,0,0,0.0
Bernie Nicholls,C,60,6,22,28,-4,26,0:00,3,6,81,7.4,0,0,0,0,0.0,0,0,0.0
Rene Corbet,LW,68,16,12,28,8,133,0:00,4,5,117,13.7,0,4,0,0,0.0,0,0,0.0
Bill Lindsay,LW,82,12,16,28,-2,80,0:00,0,0,150,8.0,0,5,0,0,0.0,0,0,0.0
Denis Pederson,RW,80,15,13,28,-6,97,0:00,7,4,135,11.1,0,1,0,0,0.0,0,0,0.0
Steve Sullivan,LW,63,10,18,28,-8,40,0:00,1,1,112,8.9,0,1,0,0,0.0,0,0,0.0
P.J. Axelsson,LW,82,8,19,27,-14,38,0:00,2,0,144,5.6,0,1,0,0,0.0,0,0,0.0
Matt Cullen,C,61,6,21,27,-4,23,0:00,2,4,75,8.0,0,0,0,0,0.0,0,0,0.0
Rob DiMaio,RW,79,10,17,27,-13,82,0:00,0,3,112,8.9,0,4,0,0,0.0,0,0,0.0
Brent Gilchrist,LW,61,13,14,27,4,40,0:00,5,1,124,10.5,0,3,0,0,0.0,0,0,0.0
Bret Hedican,D,71,3,24,27,3,79,0:00,1,5,84,3.6,0,0,0,0,0.0,0,0,0.0
Tony Hrkac,C,49,13,14,27,3,10,0:00,7,5,57,22.8,0,1,0,0,0.0,0,0,0.0
Cale Hulse,D,79,5,22,27,1,169,0:00,1,6,117,4.3,0,0,0,0,0.0,0,0,0.0
Mike Ricci,C,65,9,18,27,-4,32,0:00,5,5,91,9.9,0,2,0,0,0.0,0,0,0.0
Mike Gartner,RW,60,12,15,27,-4,24,0:00,4,3,145,8.3,0,2,0,0,0.0,0,0,0.0
Rob Zamuner,LW,77,14,12,26,-31,41,0:00,0,2,126,11.1,0,4,0,0,0.0,0,0,0.0
Richard Zednik,RW,65,17,9,26,-2,28,0:00,2,0,148,11.5,0,2,0,0,0.0,0,0,0.0
Dale Hunter,C,82,8,18,26,1,103,0:00,0,1,82,9.8,0,1,0,0,0.0,0,0,0.0
Magnus Arvedson,LW,61,11,15,26,2,36,0:00,0,1,90,12.2,0,0,0,0,0.0,0,0,0.0
Blair Atcheynum,RW,61,11,15,26,5,10,0:00,0,0,103,10.7,0,3,0,0,0.0,0,0,0.0
Mats Lindgren,C,82,13,13,26,0,42,0:00,1,3,131,9.9,0,3,0,0,0.0,0,0,0.0
Alexei Morozov,RW,76,13,13,26,-4,8,0:00,2,0,80,16.3,0,3,0,0,0.0,0,0,0.0
Scott Stevens,D,80,4,22,26,19,80,0:00,1,1,94,4.3,0,1,0,0,0.0,0,0,0.0
Matthew Barnaby,RW,72,5,20,25,8,289,0:00,0,3,96,5.2,0,2,0,0,0.0,0,0,0.0
Sylvain Cote,D,71,4,21,25,-3,42,0:00,1,3,103,3.9,0,1,0,0,0.0,0,0,0.0
Mariusz Czerkawski,RW,68,12,13,25,11,23,0:00,2,1,136,8.8,0,1,0,0,0.0,0,0,0.0
Tony Granato,LW,59,16,9,25,3,70,0:00,3,1,119,13.4,0,2,0,0,0.0,0,0,0.0
Kyle McLaren,D,66,5,20,25,13,56,0:00,2,6,101,5.0,0,0,0,0,0.0,0,0,0.0
Vinny Prospal,LW,56,6,19,25,-11,21,0:00,4,8,88,6.8,0,0,0,0,0.0,0,0,0.0
Marcus Ragnarsson,D,79,5,20,25,-11,65,0:00,3,7,91,5.5,0,2,0,0,0.0,0,0,0.0
Joe Sacco,LW,80,11,14,25,0,34,0:00,0,0,122,9.0,0,2,0,0,0.0,0,0,0.0
Glen Wesley,D,82,6,19,25,7,36,0:00,1,7,121,5.0,0,1,0,0,0.0,0,0,0.0
Terry Yake,RW,65,10,15,25,1,38,0:00,3,3,60,16.7,0,4,0,0,0.0,0,0,0.0
