Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Joe Pavelski,C,56,25,26,51,22,16,19:01,13,8,139,18.0,1395,4,362,334,52.0,8,1,12.5
Max Pacioretty,LW,48,24,27,51,20,14,17:56,6,6,174,13.8,1011,6,20,23,46.5,0,0,0.0
Kirill Kaprizov,LW,55,27,24,51,10,16,18:17,8,5,157,17.2,1052,3,3,21,12.5,1,0,0.0
Kyle Connor,LW,56,26,24,50,-4,12,18:44,10,3,166,15.7,1169,5,6,4,60.0,2,1,50.0
Anze Kopitar,C,56,13,37,50,-7,10,21:10,3,20,118,11.0,1390,4,661,493,57.3,2,1,50.0
John Tavares,C,56,19,31,50,12,14,18:11,6,6,163,11.7,1189,2,471,381,55.3,0,0,0.0
Mika Zibanejad,C,56,24,26,50,2,18,20:06,10,4,171,14.0,1381,7,479,555,46.3,1,0,0.0
Evander Kane,LW,56,22,27,49,-1,42,20:11,3,4,194,11.3,1361,2,23,34,40.4,1,0,0.0
Ryan Strome,C,56,14,35,49,6,39,18:16,3,15,128,10.9,1266,1,321,422,43.2,0,0,0.0
Johnny Gaudreau,LW,56,19,30,49,2,6,18:24,7,12,112,17.0,1225,5,0,1,0.0,2,1,50.0
Brock Boeser,RW,56,23,26,49,-3,16,19:19,8,6,141,16.3,1308,1,8,14,36.4,4,1,25.0
Pavel Buchnevich,LW,54,20,28,48,12,42,18:43,1,7,120,16.7,1279,2,4,14,22.2,0,0,0.0
David Pastrnak,RW,48,20,28,48,10,24,18:36,6,8,176,11.4,997,3,2,5,28.6,3,2,66.7
Brayden Point,C,56,23,25,48,2,11,18:26,6,9,131,17.6,1181,6,257,263,49.4,3,2,66.7
Patrice Bergeron,C,54,23,25,48,27,16,18:13,7,6,182,12.6,1265,3,714,433,62.2,0,0,0.0
Tyson Barrie,D,56,8,40,48,5,10,21:23,4,19,146,5.5,1197,2,0,0,0.0,0,0,0.0
Elias Lindholm,C,56,19,28,47,10,22,19:53,6,10,130,14.6,1430,4,509,482,51.4,0,0,0.0
Adam Fox,D,55,5,42,47,19,14,24:42,2,21,102,4.9,1560,1,0,1,0.0,0,0,0.0
Nikolaj Ehlers,LW,47,21,25,46,15,15,16:55,6,7,148,14.2,966,5,1,0,100.0,0,0,0.0
Blake Wheeler,RW,50,15,31,46,-17,50,18:20,4,11,113,13.3,1106,2,3,5,37.5,1,0,0.0
Ondrej Palat,LW,55,15,31,46,1,26,17:27,7,13,111,13.5,1137,6,0,6,0.0,0,0,0.0
J.T. Miller,C,53,15,31,46,-7,43,20:57,3,15,106,14.2,1386,4,279,247,53.0,4,1,25.0
Kris Letang,D,55,7,38,45,19,32,24:38,1,14,132,5.3,1487,2,0,1,0.0,1,0,0.0
Victor Hedman,D,54,9,36,45,5,28,25:02,1,23,136,6.6,1500,2,0,0,0.0,2,0,0.0
Mathew Barzal,C,55,17,28,45,15,48,18:44,1,7,134,12.7,1140,1,152,198,43.4,5,1,20.0
Jason Robertson,LW,51,17,28,45,13,16,16:53,1,5,127,13.4,1074,3,5,2,71.4,7,3,42.9
Oliver Bjorkstrand,RW,56,18,26,44,-15,23,17:36,2,4,143,12.6,1161,0,3,4,42.9,4,3,75.0
Cale Makar,D,44,8,36,44,17,12,24:18,4,18,104,7.7,1192,3,0,0,0.0,0,0,0.0
David Krejci,C,51,8,36,44,16,16,17:08,3,13,83,9.6,1011,1,321,271,54.2,0,0,0.0
John Carlson,D,52,10,34,44,-5,12,23:46,3,12,128,7.8,1364,1,0,0,0.0,2,1,50.0
Tyler Toffoli,C,52,28,16,44,0,24,17:31,7,3,158,17.7,1181,5,21,33,38.9,1,0,0.0
Jonathan Marchessault,RW,55,18,26,44,19,39,17:25,3,3,176,10.2,1116,4,41,47,46.6,2,0,0.0
Andre Burakovsky,LW,53,19,25,44,4,10,15:05,4,10,102,18.6,1020,3,2,2,50.0,0,0,0.0
Phil Kessel,RW,56,20,23,43,-17,12,17:05,4,9,115,17.4,1212,3,1,3,25.0,0,0,0.0
Claude Giroux,RW,54,16,27,43,-4,12,18:06,1,10,120,13.3,1379,2,484,328,59.6,5,2,40.0
Jakub Voracek,RW,53,9,34,43,-12,18,16:55,0,8,104,8.7,1224,2,7,10,41.2,2,0,0.0
James van Riemsdyk,LW,56,17,26,43,2,14,16:32,10,2,132,12.9,1221,1,9,9,50.0,1,0,0.0
T.J. Oshie,RW,53,22,21,43,-3,18,18:03,13,4,106,20.8,1134,1,139,151,47.9,4,0,0.0
Vincent Trocheck,C,47,17,26,43,-3,20,18:13,7,11,123,13.8,1041,2,431,338,56.0,5,3,60.0
Tomas Hertl,C,50,19,24,43,1,27,19:08,4,6,112,17.0,1195,2,485,396,55.1,2,1,50.0
Roope Hintz,C,41,15,28,43,13,4,18:13,6,12,92,16.3,1008,1,231,238,49.3,1,0,0.0
Matthew Tkachuk,LW,56,16,27,43,6,55,18:09,4,11,151,10.6,1253,0,3,4,42.9,2,1,50.0
William Nylander,RW,51,17,25,42,10,16,16:36,4,7,133,12.8,1056,2,13,10,56.5,0,0,0.0
Alex Ovechkin,LW,45,24,18,42,-7,12,19:30,9,8,182,13.2,935,6,0,2,0.0,0,0,0.0
Jeff Petry,D,55,12,30,42,6,20,22:44,4,11,128,9.4,1378,2,0,0,0.0,0,0,0.0
Dougie Hamilton,D,55,10,32,42,20,35,22:43,2,16,180,5.6,1429,2,0,0,0.0,6,3,50.0
Bryan Rust,RW,56,22,20,42,9,18,19:43,6,5,154,14.3,1387,6,3,3,50.0,0,0,0.0
Shea Theodore,D,53,8,34,42,28,14,22:32,0,15,161,5.0,1344,0,0,0,0.0,2,1,50.0
Andrei Svechnikov,RW,55,15,27,42,1,44,17:32,4,13,147,10.2,1177,1,2,4,33.3,5,2,40.0
Quinn Hughes,D,56,3,38,41,-24,22,22:48,0,19,98,3.1,1303,0,0,0,0.0,0,0,0.0
Jakob Chychrun,D,56,18,23,41,-6,42,23:23,5,9,176,10.2,1480,3,0,0,0.0,0,0,0.0
Martin Necas,C,53,14,27,41,25,10,17:17,4,7,114,12.3,1114,3,36,42,46.2,3,1,33.3
Nick Suzuki,C,56,15,26,41,-5,26,18:10,5,8,110,13.6,1271,1,350,446,44.0,3,1,33.3
Sean Couturier,C,45,18,23,41,-4,8,19:19,3,7,120,15.0,1161,4,427,323,56.9,6,4,66.7
Sam Reinhart,C,54,25,15,40,-28,10,19:32,10,6,130,19.2,1194,5,126,150,45.7,2,0,0.0
Kevin Fiala,LW,50,20,20,40,-2,43,16:53,6,8,162,12.3,932,5,5,10,33.3,2,2,100.0
Andrew Copp,C,55,15,24,39,2,20,18:15,6,6,115,13.0,1268,1,123,109,53.0,0,0,0.0
Conor Garland,RW,49,12,27,39,-3,26,17:55,3,7,135,8.9,1119,1,7,14,33.3,4,3,75.0
William Karlsson,C,56,14,25,39,19,4,18:40,1,7,111,12.6,1270,4,518,441,54.0,0,0,0.0
Bo Horvat,C,56,19,20,39,-6,23,19:53,7,4,131,14.5,1424,3,648,577,52.9,4,2,50.0
Jordan Staal,C,53,16,22,38,2,30,18:29,7,7,103,15.5,1296,4,628,455,58.0,0,0,0.0
Joel Farabee,LW,55,20,18,38,0,28,16:01,3,4,122,16.4,1233,1,6,9,40.0,1,0,0.0
Dominik Kubalik,LW,56,17,21,38,-3,18,15:31,4,10,156,10.9,1038,1,0,3,0.0,1,0,0.0
Carter Verhaeghe,C,43,18,18,36,24,31,17:44,1,1,107,16.8,932,3,23,26,46.9,0,0,0.0
MacKenzie Weegar,D,54,6,30,36,29,45,22:06,0,3,101,5.9,1512,1,0,0,0.0,0,0,0.0
Yanni Gourde,C,56,17,19,36,10,44,17:04,2,4,118,14.4,1194,4,316,333,48.7,1,0,0.0
Jakub Vrana,LW,50,19,17,36,10,10,15:00,0,5,100,19.0,959,7,4,5,44.4,4,2,50.0
Mike Hoffman,C,52,17,19,36,2,10,15:03,7,10,113,15.0,917,3,6,3,66.7,0,0,0.0
Brayden Schenn,C,56,16,20,36,-2,35,19:08,6,3,113,14.2,1256,2,319,290,52.4,5,2,40.0
John Klingberg,D,53,7,29,36,-15,23,22:41,2,15,108,6.5,1390,1,0,0,0.0,1,0,0.0
Darnell Nurse,D,56,16,20,36,27,57,25:37,1,6,154,10.4,1431,2,0,0,0.0,0,0,0.0
Brady Tkachuk,LW,56,17,19,36,-17,69,18:13,5,5,220,7.7,1303,3,118,131,47.4,1,0,0.0
Chandler Stephenson,C,51,14,21,35,22,29,18:05,2,3,83,16.9,1121,5,375,369,50.4,1,0,0.0
Connor Brown,RW,56,21,14,35,1,12,18:14,1,3,123,17.1,1333,1,12,15,44.4,0,0,0.0
Pavel Zacha,C,50,17,18,35,-11,10,17:09,5,6,103,16.5,1168,4,312,294,51.5,3,0,0.0
Clayton Keller,RW,56,14,21,35,-5,18,16:39,4,6,124,11.3,1202,3,19,22,46.3,1,0,0.0
Jordan Kyrou,C,55,14,21,35,1,12,14:25,0,3,98,14.3,982,2,6,6,50.0,1,0,0.0
Josh Norris,C,56,17,18,35,-12,13,16:28,6,8,96,17.7,1248,2,379,345,52.3,3,1,33.3
Jamie Benn,LW,52,11,24,35,13,33,17:47,3,6,124,8.9,1255,2,268,210,56.1,2,0,0.0
Josh Bailey,RW,54,8,27,35,12,4,17:29,0,9,77,10.4,1176,1,14,18,43.8,2,0,0.0
Mats Zuccarello,RW,42,11,24,35,9,8,16:40,3,3,74,14.9,765,0,11,21,34.4,2,1,50.0
Ryan Nugent-Hopkins,C,52,16,19,35,-4,22,20:46,9,11,135,11.9,1085,2,73,87,45.6,0,0,0.0
Morgan Rielly,D,55,5,30,35,11,14,23:36,1,11,101,5.0,1425,1,0,0,0.0,0,0,0.0
Drew Doughty,D,56,8,26,34,-14,26,26:22,6,12,101,7.9,1523,0,0,0,0.0,0,0,0.0
Steven Stamkos,C,38,17,17,34,4,16,18:16,10,5,91,18.7,828,1,238,178,57.2,1,0,0.0
Nino Niederreiter,RW,56,20,14,34,20,29,15:43,4,1,126,15.9,1089,4,1,6,14.3,2,0,0.0
Cam Atkinson,RW,56,15,19,34,-16,4,18:56,1,8,158,9.5,1322,2,7,23,23.3,6,0,0.0
Travis Konecny,RW,50,11,23,34,-5,26,15:53,4,7,100,11.0,1096,1,6,12,33.3,3,0,0.0
Jack Roslovic,C,48,12,22,34,-11,14,16:54,4,6,85,14.1,991,1,232,361,39.1,1,0,0.0
Drake Batherson,RW,56,17,17,34,-17,8,16:28,5,10,111,15.3,1161,3,5,8,38.5,2,1,50.0
Alex Tuch,RW,55,18,15,33,16,28,16:49,2,2,142,12.7,1169,3,12,20,37.5,3,1,33.3
Max Comtois,LW,55,16,17,33,3,40,15:28,1,3,94,17.0,1078,3,12,22,35.3,3,1,33.3
Alex Killorn,LW,56,15,18,33,-1,37,17:54,5,4,121,12.4,1222,1,1,2,33.3,0,0,0.0
Jordan Eberle,RW,55,16,17,33,9,16,16:45,1,4,128,12.5,1118,2,3,4,42.9,7,1,14.3
Taylor Hall,LW,53,10,23,33,-6,26,17:51,2,6,136,7.4,1122,1,7,10,41.2,1,0,0.0
Roman Josi,D,48,8,25,33,-11,20,24:20,1,13,141,5.7,1290,3,0,0,0.0,3,2,66.7
Zach Hyman,LW,43,15,18,33,19,28,19:21,3,2,115,13.0,984,4,18,37,32.7,0,0,0.0
Brock Nelson,C,56,18,15,33,-5,14,17:49,7,2,121,14.9,1263,4,349,358,49.4,2,1,50.0
Tom Wilson,RW,47,13,20,33,1,96,16:32,4,4,83,15.7,1024,4,11,15,42.3,0,0,0.0
Patric Hornqvist,RW,44,14,18,32,-3,39,16:47,8,4,145,9.7,871,2,2,12,14.3,3,2,66.7
Mikael Backlund,C,54,9,23,32,-7,30,17:35,0,6,144,6.3,1261,1,387,358,51.9,0,0,0.0
Alec Martinez,D,53,9,23,32,26,12,22:33,3,6,85,10.6,1356,2,0,0,0.0,0,0,0.0
Nazem Kadri,C,56,11,21,32,-7,34,16:28,3,6,170,6.5,1149,3,392,351,52.8,0,0,0.0
Craig Smith,C,54,13,19,32,21,18,14:52,4,2,132,9.8,1042,4,10,13,43.5,1,0,0.0
Torey Krug,D,51,2,30,32,11,25,22:32,1,12,111,1.8,1399,0,0,0,0.0,0,0,0.0
Filip Forsberg,LW,39,12,20,32,-9,16,18:17,3,10,129,9.3,842,3,3,5,37.5,3,1,33.3
Anthony Duclair,LW,43,10,22,32,27,18,15:41,1,1,104,9.6,899,1,0,2,0.0,2,0,0.0
Nick Schmaltz,C,52,10,22,32,-1,16,17:03,3,4,105,9.5,1155,1,230,307,42.8,4,2,50.0
Jared McCann,LW,43,14,18,32,17,8,14:06,7,3,93,15.1,854,3,56,73,43.4,0,0,0.0
Andrew Mangiapane,LW,56,18,14,32,1,24,16:40,2,3,91,19.8,1255,4,2,15,11.8,1,0,0.0
Victor Olofsson,RW,56,13,19,32,-23,6,17:23,7,8,129,10.1,1158,0,1,1,50.0,3,0,0.0
Jordan Greenway,LW,56,6,26,32,5,49,15:47,0,1,80,7.5,1072,0,16,17,48.5,0,0,0.0
Neal Pionk,D,54,3,29,32,6,20,21:58,1,9,100,3.0,1465,0,0,0,0.0,0,0,0.0
Samuel Girard,D,48,5,27,32,15,16,23:13,0,9,79,6.3,1367,0,0,0,0.0,0,0,0.0
Devon Toews,D,53,9,22,31,29,16,24:46,2,4,121,7.4,1504,2,0,0,0.0,0,0,0.0
Christian Dvorak,C,56,17,14,31,-11,12,18:24,8,3,95,17.9,1373,4,553,509,52.1,4,4,100.0
Timo Meier,RW,54,12,19,31,-7,22,16:03,2,8,155,7.7,1098,0,8,20,28.6,0,0,0.0
Thomas Chabot,D,49,6,25,31,-15,36,26:17,1,6,120,5.0,1307,1,0,0,0.0,0,0,0.0
Jack Hughes,C,56,11,20,31,-3,16,19:03,1,6,142,7.7,1265,1,216,395,35.4,2,0,0.0
Dustin Brown,RW,49,17,14,31,-3,18,17:37,9,2,129,13.2,1063,1,2,2,50.0,0,0,0.0
Logan Couture,C,53,17,14,31,-10,25,19:15,2,4,114,14.9,1327,2,444,456,49.3,7,3,42.9
Nick Leddy,D,56,2,29,31,-3,8,21:35,1,10,79,2.5,1423,1,0,0,0.0,0,0,0.0
Kevin Hayes,RW,55,12,19,31,-2,22,17:31,3,6,127,9.4,1266,2,234,244,49.0,2,1,50.0
Blake Coleman,C,55,14,17,31,15,37,15:27,1,0,122,11.5,1146,3,2,7,22.2,1,0,0.0
Joonas Donskoi,RW,51,17,14,31,14,10,14:32,5,3,86,19.8,979,3,13,18,41.9,1,1,100.0
Jason Spezza,C,54,10,20,30,3,6,11:01,1,4,81,12.3,914,2,275,208,56.9,1,1,100.0
Jeff Carter,C,54,17,13,30,3,22,16:33,2,3,154,11.0,1218,1,153,161,48.7,0,0,0.0
Tomas Tatar,LW,50,10,20,30,0,8,14:59,2,6,82,12.2,1015,1,12,15,44.4,2,1,50.0
Chris Kreider,LW,50,20,10,30,-1,34,17:23,11,3,102,19.6,1109,4,30,45,40.0,0,0,0.0
Kasperi Kapanen,RW,40,11,19,30,15,7,15:31,1,3,68,16.2,843,3,0,1,0.0,0,0,0.0
Alex Iafallo,LW,55,13,17,30,-8,4,19:53,4,4,118,11.0,1339,2,2,5,28.6,0,0,0.0
Denis Gurianov,RW,55,12,18,30,0,21,15:51,4,4,130,9.2,1188,2,0,1,0.0,1,0,0.0
Joel Eriksson Ek,C,56,19,11,30,16,20,17:03,0,2,119,16.0,1164,2,395,444,47.1,1,0,0.0
Charlie McAvoy,D,51,5,25,30,22,38,23:59,1,7,92,5.4,1467,0,0,0,0.0,0,0,0.0
Mikhail Sergachev,D,56,4,26,30,5,30,21:58,0,8,108,3.7,1502,1,0,0,0.0,1,0,0.0
Jesper Bratt,LW,46,7,23,30,4,8,16:04,2,6,101,6.9,1019,1,3,6,33.3,3,1,33.3
Yegor Sharangovich,C,54,16,14,30,-4,4,16:48,2,0,114,14.0,1200,3,26,66,28.3,1,1,100.0
Tim Stutzle,C,53,12,17,29,-18,14,15:44,4,5,111,10.8,1012,2,8,19,29.6,3,2,66.7
Brent Burns,D,56,7,22,29,-12,36,26:07,2,4,138,5.1,1614,1,0,0,0.0,1,0,0.0
Paul Stastny,C,56,13,16,29,-3,32,17:24,2,6,101,12.9,1154,4,324,268,54.7,0,0,0.0
Evgeny Kuznetsov,C,41,9,20,29,7,18,16:34,1,7,78,11.5,852,4,204,289,41.4,1,1,100.0
Alex Wennberg,C,56,17,12,29,6,8,18:10,3,3,82,20.7,1290,2,388,400,49.2,1,0,0.0
Anthony Mantha,RW,56,15,14,29,-14,25,18:07,3,1,138,10.9,1158,0,18,23,43.9,1,0,0.0
Adrian Kempe,RW,56,14,15,29,-18,28,16:55,4,10,127,11.0,1252,2,27,41,39.7,1,1,100.0
Kevin Labanc,RW,55,12,16,28,-9,31,16:25,0,3,129,9.3,1097,2,0,1,0.0,5,2,40.0
Anthony Beauvillier,LW,47,15,13,28,15,12,16:24,3,1,109,13.8,954,5,2,5,28.6,6,3,50.0
Evgeni Malkin,C,33,8,20,28,-4,24,17:44,4,5,72,11.1,742,0,152,206,42.5,0,0,0.0
Calle Jarnkrok,C,49,13,15,28,13,14,16:47,2,6,91,14.3,1067,2,41,54,43.2,2,1,50.0
Rickard Rakell,RW,52,9,19,28,-14,12,17:49,0,4,144,6.3,1152,1,5,10,33.3,2,0,0.0
Jean-Gabriel Pageau,C,54,14,14,28,10,10,16:47,5,3,81,17.3,1267,3,472,361,56.7,0,0,0.0
Seth Jones,D,56,5,23,28,-18,26,25:13,2,6,141,3.5,1604,1,0,0,0.0,0,0,0.0
Sean Monahan,C,50,10,18,28,-6,10,17:41,4,5,98,10.2,1114,5,340,354,49.0,2,1,50.0
Keith Yandle,D,56,3,24,27,-8,38,17:14,1,17,113,2.7,1153,1,0,0,0.0,0,0,0.0
Jake Muzzin,D,53,4,23,27,21,29,21:34,1,1,103,3.9,1382,0,0,0,0.0,0,0,0.0
Mikael Granlund,C,51,13,14,27,-1,14,19:27,5,2,74,17.6,1215,1,243,226,51.8,0,0,0.0
Justin Schultz,D,46,3,24,27,12,10,19:00,0,8,67,4.5,1063,1,0,0,0.0,0,0,0.0
Mike Reilly,D,55,0,27,27,5,22,19:16,0,4,98,0.0,1395,0,0,0,0.0,0,0,0.0
Nils Hoglander,LW,56,13,14,27,-4,16,15:26,1,0,118,11.0,1197,1,1,1,50.0,1,0,0.0
Sam Bennett,C,48,10,17,27,-2,52,14:25,1,2,106,9.4,938,4,124,137,47.5,0,0,0.0
Miro Heiskanen,D,55,8,19,27,-9,12,24:58,3,8,121,6.6,1565,1,0,0,0.0,1,0,0.0
Pius Suter,C,55,14,13,27,-5,14,16:20,1,2,112,12.5,1073,3,266,359,42.6,0,0,0.0
Nick Ritchie,LW,56,15,11,26,-7,37,15:22,5,4,121,12.4,1023,2,0,4,0.0,0,0,0.0
Frank Vatrano,RW,56,18,8,26,8,26,14:30,2,2,158,11.4,1045,7,4,16,20.0,3,0,0.0
Ivan Provorov,D,56,7,19,26,4,28,24:59,0,10,126,5.6,1709,2,0,0,0.0,1,0,0.0
Filip Hronek,D,56,2,24,26,-18,16,23:23,0,11,114,1.8,1474,0,0,0,0.0,2,0,0.0
Mark Giordano,D,56,9,17,26,5,14,22:56,4,4,142,6.3,1666,2,0,0,0.0,0,0,0.0
Nick Bonino,C,55,10,16,26,0,26,14:51,3,2,66,15.2,1031,2,365,326,52.8,0,0,0.0
Marcus Foligno,LW,39,11,15,26,19,49,14:57,0,0,40,27.5,727,2,2,9,18.2,0,0,0.0
Jared Spurgeon,D,54,7,18,25,-2,6,22:05,3,6,94,7.4,1308,0,0,0,0.0,0,0,0.0
Justin Faulk,D,56,7,18,25,11,35,24:15,1,4,117,6.0,1700,2,0,0,0.0,0,0,0.0
Reilly Smith,RW,53,14,11,25,10,18,17:52,4,1,124,11.3,1181,1,0,4,0.0,0,0,0.0
Brett Pesce,D,55,4,21,25,14,20,22:47,1,4,89,4.5,1408,0,0,0,0.0,0,0,0.0
Miles Wood,LW,55,17,8,25,-6,29,14:58,3,0,127,13.4,1136,2,7,13,35.0,0,0,0.0
Viktor Arvidsson,LW,50,10,15,25,9,21,16:36,2,1,151,6.6,993,2,9,18,33.3,0,0,0.0
Mason Appleton,C,56,12,13,25,11,14,14:24,0,0,88,13.6,1060,1,7,6,53.8,0,0,0.0
Jesse Puljujarvi,RW,55,15,10,25,6,16,15:07,2,2,115,13.0,1011,0,0,3,0.0,0,0,0.0
Janne Kuokkanen,C,50,8,17,25,-11,14,14:46,1,3,61,13.1,1002,1,1,8,11.1,0,0,0.0
Mattias Janmark,C,56,11,13,24,-12,10,17:05,4,3,95,11.6,1175,0,21,44,32.3,1,0,0.0
Josh Anderson,RW,52,17,7,24,-10,38,16:25,1,1,125,13.6,1083,5,7,5,58.3,0,0,0.0
Patrik Laine,LW,46,12,12,24,-28,25,17:26,4,3,82,14.6,945,1,6,19,24.0,4,2,50.0
Brandon Hagel,LW,52,9,15,24,-7,11,13:59,0,3,91,9.9,948,2,9,14,39.1,0,0,0.0
Oliver Ekman-Larsson,D,46,3,21,24,-17,32,20:58,2,12,83,3.6,1211,0,0,0,0.0,0,0,0.0
Phillip Danault,C,53,5,19,24,9,24,16:52,0,0,73,6.8,1259,0,476,431,52.5,0,0,0.0
Brandon Saad,LW,44,15,9,24,1,12,14:05,2,1,68,22.1,852,1,27,35,43.5,0,0,0.0
Adam Lowry,C,52,10,14,24,6,13,15:31,0,2,80,12.5,1118,3,361,354,50.5,0,0,0.0
Max Domi,C,54,9,15,24,-18,75,15:13,2,1,99,9.1,1044,2,192,204,48.5,4,0,0.0
Milan Lucic,LW,56,10,13,23,-8,46,13:37,2,0,74,13.5,1023,0,9,24,27.3,0,0,0.0
Lars Eller,C,44,8,15,23,-1,21,16:20,0,4,69,11.6,947,2,332,327,50.4,0,0,0.0
Alex Pietrangelo,D,41,7,16,23,20,16,24:25,0,4,126,5.6,1095,2,0,0,0.0,0,0,0.0
Cam Fowler,D,56,5,18,23,-4,18,21:45,0,4,75,6.7,1528,1,0,0,0.0,0,0,0.0
Brendan Gallagher,RW,35,14,9,23,10,16,15:00,3,0,106,13.2,717,2,23,19,54.8,0,0,0.0
Mattias Ekholm,D,48,6,17,23,19,14,22:52,0,2,110,5.5,1315,2,0,0,0.0,0,0,0.0
Jonas Brodin,D,53,9,14,23,2,18,22:26,1,1,79,11.4,1278,2,0,0,0.0,0,0,0.0
Victor Rask,C,54,10,13,23,1,2,14:26,1,5,53,18.9,912,1,218,262,45.4,1,0,0.0
Jonathan Drouin,LW,44,2,21,23,-8,20,16:05,0,5,76,2.6,940,0,21,24,46.7,4,0,0.0
Andreas Athanasiou,C,47,10,13,23,-6,27,14:56,0,1,85,11.8,928,1,4,0,100.0,0,0,0.0
Alexander Kerfoot,C,56,8,15,23,2,12,14:26,0,2,68,11.8,1117,1,124,180,40.8,0,0,0.0
Trevor Moore,LW,56,10,13,23,-5,18,14:32,1,1,88,11.4,1094,0,3,6,33.3,0,0,0.0
Dylan Larkin,C,44,9,14,23,-14,34,20:24,1,5,134,6.7,979,0,361,369,49.5,3,2,66.7
Gabriel Vilardi,C,54,10,13,23,-8,6,14:45,3,1,65,15.4,1083,3,291,343,45.9,2,1,50.0
Rasmus Dahlin,D,56,5,18,23,-36,26,21:36,1,10,115,4.3,1242,0,0,0,0.0,2,0,0.0
Ty Smith,D,48,2,21,23,-9,22,20:07,1,6,69,2.9,1096,0,0,0,0.0,0,0,0.0
Alex Goligoski,D,56,3,19,22,2,14,23:00,0,7,72,4.2,1474,0,0,0,0.0,0,0,0.0
Erik Karlsson,D,52,8,14,22,-18,18,23:35,3,5,110,7.3,1420,1,0,0,0.0,1,1,100.0
Ryan Johansen,C,48,7,15,22,0,22,16:56,3,4,67,10.4,1009,0,424,398,51.6,4,3,75.0
Dmitry Orlov,D,51,8,14,22,16,20,19:48,0,2,83,9.6,1207,2,0,0,0.0,0,0,0.0
Colin Blackwell,C,47,12,10,22,2,15,14:00,3,2,64,18.8,902,2,30,32,48.4,0,0,0.0
Teddy Blueger,C,43,7,15,22,10,16,14:51,0,0,49,14.3,939,1,201,212,48.7,0,0,0.0
Ryan Hartman,RW,51,7,15,22,0,33,15:04,0,3,74,9.5,910,2,198,279,41.5,1,0,0.0
Aaron Ekblad,D,35,11,11,22,5,33,25:05,6,5,101,10.9,1018,3,0,0,0.0,0,0,0.0
Conor Sheary,LW,53,14,8,22,-1,14,13:42,1,2,88,15.9,940,1,3,7,30.0,0,0,0.0
Anthony Cirelli,C,50,9,13,22,0,10,17:44,1,3,75,12.0,1122,3,227,235,49.1,0,0,0.0
Dillon Dube,C,51,11,11,22,-1,20,13:38,2,0,84,13.1,946,0,9,8,52.9,0,0,0.0
Casey Mittelstadt,C,41,10,12,22,-10,10,15:52,3,3,61,16.4,845,2,216,225,49.0,4,0,0.0
Filip Chytil,C,42,8,14,22,9,10,13:13,0,0,76,10.5,746,0,130,174,42.8,0,0,0.0
