Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Sergei Fedorov,C,81,31,37,68,20,36,19:32,10,11,256,12.1,1836,6,600,560,51.7,0,0,0.0
Joe Thornton,C,66,22,46,68,7,127,19:59,6,16,152,14.5,1480,5,658,683,49.1,0,0,0.0
Alexei Zhamnov,C,77,22,45,67,8,67,22:18,6,19,173,12.7,2070,3,817,817,50.0,0,0,0.0
Dany Heatley,LW,82,26,41,67,-19,56,19:53,7,11,202,12.9,1744,4,38,78,32.8,0,0,0.0
Marian Gaborik,RW,78,30,37,67,0,34,16:46,10,16,221,13.6,1785,4,1,3,25.0,0,0,0.0
Brendan Morrison,C,82,23,44,67,18,26,19:21,6,7,183,12.6,2085,4,652,655,49.9,0,0,0.0
Jeremy Roenick,C,75,21,46,67,32,74,18:13,5,10,167,12.6,1657,3,653,676,49.1,0,0,0.0
Tony Amonte,RW,82,27,39,66,11,67,21:17,6,8,232,11.6,2273,4,13,17,43.3,0,0,0.0
Simon Gagne,LW,79,33,33,66,31,32,18:09,4,9,199,16.6,1776,7,5,1,83.3,0,0,0.0
Bill Guerin,RW,78,41,25,66,-1,91,20:44,10,8,355,11.5,1770,7,9,8,52.9,0,0,0.0
Marian Hossa,RW,80,31,35,66,11,50,18:29,9,13,278,11.2,1956,4,4,8,33.3,0,0,0.0
Owen Nolan,RW,75,23,43,66,7,93,19:23,8,17,217,10.6,1667,2,256,289,47.0,0,0,0.0
Jeff O'Neill,RW,76,31,33,64,-5,63,19:44,11,17,272,11.4,1777,6,471,360,56.7,0,0,0.0
Mark Recchi,RW,80,22,42,64,5,46,20:39,7,10,205,10.7,1978,4,44,38,53.7,0,0,0.0
Theoren Fleury,RW,82,24,39,63,0,216,20:48,7,11,267,9.0,2007,5,81,89,47.6,0,0,0.0
Brett Hull,RW,82,30,33,63,18,35,18:49,7,15,247,12.1,1743,4,1,4,20.0,0,0,0.0
Adam Deadmarsh,RW,76,29,33,62,8,71,19:16,12,11,139,20.9,1820,5,23,37,38.3,0,0,0.0
Daymond Langkow,C,80,27,35,62,18,36,19:10,6,12,171,15.8,1870,2,637,741,46.2,0,0,0.0
Brad Richards,C,82,20,42,62,-18,13,19:47,5,14,251,8.0,1870,0,375,536,41.2,0,0,0.0
Brian Rolston,RW,82,31,31,62,11,30,20:23,6,11,331,9.4,1896,7,600,689,46.5,0,0,0.0
Patrik Elias,C,75,29,32,61,4,36,18:58,8,10,199,14.6,1851,8,58,70,45.3,0,0,0.0
Michael Nylander,C,82,15,46,61,28,50,15:32,6,14,158,9.5,1730,2,489,485,50.2,0,0,0.0
Ray Whitney,LW,67,21,40,61,-22,12,20:13,6,21,210,10.0,1433,3,10,11,47.6,0,0,0.0
Mike York,LW,81,20,41,61,7,16,19:50,3,13,218,9.2,2053,6,171,196,46.6,0,0,0.0
Steve Sullivan,LW,78,21,39,60,23,67,19:09,3,9,155,13.5,1956,8,371,387,48.9,0,0,0.0
Mike Comrie,C,82,33,27,60,16,45,17:31,8,14,170,19.4,1549,5,567,631,47.3,0,0,0.0
Daniel Briere,C,78,32,28,60,6,52,15:44,12,10,149,21.5,1408,5,493,458,51.8,0,0,0.0
Anson Carter,RW,82,28,32,60,3,25,19:18,12,14,181,15.5,1667,6,147,169,46.5,0,0,0.0
Mark Parrish,RW,78,30,30,60,10,32,16:48,9,9,162,18.5,1659,6,4,6,40.0,0,0,0.0
Michael Peca,C,80,25,35,60,19,62,20:13,3,7,168,14.9,2070,5,946,858,52.4,0,0,0.0
Sergei Gonchar,D,76,26,33,59,-1,58,23:51,7,14,216,12.0,1882,2,1,0,100.0,0,0,0.0
Nicklas Lidstrom,D,78,9,50,59,13,20,28:48,6,24,215,4.2,2126,0,0,0,0.0,0,0,0.0
Zigmund Palffy,RW,63,32,27,59,5,26,20:17,15,12,161,19.9,1581,6,2,1,66.7,0,0,0.0
Darcy Tucker,RW,77,24,35,59,24,92,16:58,7,2,124,19.4,1513,5,60,78,43.5,0,0,0.0
Jozef Stumpel,C,81,8,50,58,22,18,18:45,1,7,100,8.0,1691,3,748,762,49.5,0,0,0.0
Vincent Damphousse,LW,82,20,38,58,8,60,19:37,7,12,172,11.6,1870,4,843,847,49.9,0,0,0.0
Joe Nieuwendyk,C,81,25,33,58,0,22,16:52,6,13,189,13.2,1907,6,953,667,58.8,0,0,0.0
Jan Hrdina,C,79,24,33,57,-7,50,19:50,6,10,115,20.9,2025,6,336,331,50.4,0,0,0.0
Paul Kariya,LW,82,32,25,57,-15,28,22:12,11,14,289,11.1,2040,8,39,55,41.5,0,0,0.0
Alexander Mogilny,RW,66,24,33,57,1,8,17:38,5,16,188,12.8,1216,4,2,3,40.0,0,0,0.0
Rob Blake,D,75,16,40,56,16,58,27:31,10,17,229,7.0,2470,2,0,0,0.0,0,0,0.0
Yanic Perreault,C,82,27,29,56,-3,40,16:47,6,9,156,17.3,1619,7,910,575,61.3,0,0,0.0
Rod Brind'Amour,C,81,23,32,55,3,40,22:07,5,9,162,14.2,2176,5,1218,840,59.2,0,0,0.0
Brian Leetch,D,82,10,45,55,14,28,25:51,1,25,202,5.0,2291,3,0,0,0.0,0,0,0.0
Vinny Prospal,LW,81,18,37,55,-11,38,17:31,7,17,166,10.8,1733,2,293,262,52.8,0,0,0.0
Bobby Holik,C,81,25,29,54,7,97,17:43,6,10,270,9.3,1812,3,869,725,54.5,0,0,0.0
Cliff Ronning,C,81,19,35,54,0,32,16:45,5,18,199,9.5,1521,0,57,55,50.9,0,0,0.0
Teemu Selanne,RW,82,29,25,54,-11,40,16:58,9,12,202,14.4,1554,8,3,9,25.0,0,0,0.0
Kyle Calder,LW,81,17,36,53,8,47,16:33,6,8,133,12.8,1767,3,0,0,0.0,0,0,0.0
Mike Ricci,C,79,19,34,53,9,44,17:03,5,7,115,16.5,1718,0,736,765,49.0,0,0,0.0
Shawn Bates,C,71,17,35,52,18,30,18:45,1,11,150,11.3,1739,4,151,155,49.3,0,0,0.0
Ulf Dahlen,LW,69,23,29,52,-5,8,16:08,7,11,141,16.3,1298,4,33,21,61.1,0,0,0.0
Sandis Ozolinsh,D,83,14,38,52,-7,58,24:24,3,14,172,8.1,2190,1,0,0,0.0,0,0,0.0
Mikael Renberg,RW,71,14,38,52,11,36,14:34,4,7,130,10.8,1295,3,2,4,33.3,0,0,0.0
Mariusz Czerkawski,RW,82,22,29,51,-8,48,15:57,6,11,169,13.0,1563,6,1,9,10.0,0,0,0.0
John LeClair,LW,82,25,26,51,5,30,17:29,4,4,220,11.4,1698,6,3,1,75.0,0,0,0.0
Dean McAmmond,LW,73,21,30,51,2,60,18:56,7,10,152,13.8,1762,4,79,64,55.2,0,0,0.0
Ilya Kovalchuk,LW,65,29,22,51,-19,28,18:32,7,8,184,15.8,1268,4,1,5,16.7,0,0,0.0
Robert Reichel,C,78,20,31,51,7,26,15:10,1,7,152,13.2,1427,3,518,527,49.6,0,0,0.0
Ryan Smyth,LW,61,15,35,50,7,48,19:27,7,9,150,10.0,1252,5,5,7,41.7,0,0,0.0
Todd White,C,81,20,30,50,12,24,18:21,4,7,147,13.6,1923,1,761,747,50.5,0,0,0.0
Andrew Cassels,C,53,11,39,50,5,22,17:26,7,17,64,17.2,1188,1,436,430,50.3,0,0,0.0
Martin Havlat,F,72,22,28,50,-7,66,14:45,9,10,145,15.2,1400,6,6,9,40.0,0,0,0.0
Robert Lang,C,62,18,32,50,9,16,22:55,5,11,175,10.3,1702,3,543,629,46.3,0,0,0.0
Luc Robitaille,LW,81,30,20,50,-2,38,14:51,13,8,190,15.8,1371,5,5,7,41.7,0,0,0.0
Shane Doan,RW,81,20,29,49,11,61,18:09,6,6,205,9.8,1671,2,23,29,44.2,0,0,0.0
Jere Lehtinen,F,73,25,24,49,27,14,19:50,7,5,198,12.6,1988,4,4,14,22.2,0,0,0.0
Alexei Morozov,RW,72,20,29,49,-7,16,16:42,7,9,162,12.3,1464,3,1,0,100.0,0,0,0.0
Doug Weight,C,61,15,34,49,20,40,19:48,3,12,131,11.5,1397,1,552,571,49.2,0,0,0.0
Petr Sykora,RW,73,21,27,48,12,44,17:52,4,6,194,10.8,1646,4,0,1,0.0,0,0,0.0
Alex Tanguay,LW,70,13,35,48,8,36,18:20,7,12,90,14.4,1902,2,15,22,40.5,0,0,0.0
Steve Yzerman,C,52,13,35,48,11,18,20:34,5,17,104,12.5,1203,5,690,492,58.4,0,0,0.0
Stu Barnes,C,68,17,31,48,6,26,18:34,5,10,127,13.4,1524,4,464,520,47.2,0,0,0.0
Matt Cullen,C,79,18,30,48,-1,24,17:00,3,8,164,11.0,1687,4,660,623,51.4,0,0,0.0
Scott Gomez,C,76,10,38,48,-4,36,16:45,1,13,156,6.4,1604,1,306,322,48.7,0,0,0.0
Ed Jovanovski,D,82,17,31,48,-7,101,25:10,7,18,202,8.4,2659,3,0,0,0.0,0,0,0.0
Teppo Numminen,D,76,13,35,48,13,20,23:51,4,20,117,11.1,2097,6,0,0,0.0,0,0,0.0
Keith Primeau,C,75,19,29,48,-3,128,17:59,5,4,151,12.6,1715,3,818,777,51.3,0,0,0.0
Gary Roberts,F,69,21,27,48,-4,63,17:22,6,8,122,17.2,1326,2,2,4,33.3,0,0,0.0
Brian Rafalski,D,76,7,40,47,15,18,22:09,2,17,125,5.6,1933,4,0,0,0.0,0,0,0.0
Pierre Turgeon,C,66,15,32,47,-4,16,16:31,7,13,121,12.4,1432,1,398,424,48.4,0,0,0.0
Jonas Hoglund,LW,82,13,34,47,11,26,15:34,1,5,199,6.5,1561,4,0,1,0.0,0,0,0.0
Chris Pronger,D,78,7,40,47,23,120,29:18,4,24,204,3.4,2356,3,0,0,0.0,0,0,0.0
Bates Battaglia,LW,82,21,25,46,-6,44,19:05,5,4,167,12.6,1925,2,4,8,33.3,0,0,0.0
Chris Drury,C,82,21,25,46,1,38,17:56,5,10,236,8.9,2314,6,606,533,53.2,0,0,0.0
Al MacInnis,D,71,11,35,46,3,52,26:55,6,16,231,4.8,2026,4,0,0,0.0,0,0,0.0
Shawn McEachern,LW,80,15,31,46,9,52,17:40,5,6,196,7.7,1872,3,110,100,52.4,0,0,0.0
Petr Nedved,C,78,21,25,46,-8,36,19:21,6,7,175,12.0,1867,3,730,672,52.1,0,0,0.0
Steven Reinprecht,C,67,19,27,46,14,18,16:31,4,10,111,17.1,1757,3,215,198,52.1,0,0,0.0
Jason Arnott,C,73,25,20,45,2,65,17:21,10,5,197,12.7,1590,3,486,525,48.1,0,0,0.0
Tim Connolly,C,82,10,35,45,4,34,16:57,3,14,126,7.9,1674,3,425,649,39.6,0,0,0.0
Michal Handzus,C,79,15,30,45,-8,34,16:09,3,9,94,16.0,1645,1,597,630,48.7,0,0,0.0
Cory Stillman,LW,80,23,22,45,8,36,15:03,6,8,140,16.4,1613,4,91,105,46.4,0,0,0.0
Kristian Huselius,F,79,23,22,45,-4,14,16:54,6,8,169,13.6,1617,3,3,11,21.4,0,0,0.0
Richard Zednik,RW,82,22,22,44,-3,59,17:39,4,6,249,8.8,1687,3,3,7,30.0,0,0,0.0
Sergei Zubov,D,80,12,32,44,-4,22,26:46,8,18,198,6.1,2311,2,0,0,0.0,0,0,0.0
Sergei Brylin,LW,76,16,28,44,21,10,17:10,5,2,133,12.0,1698,3,8,9,47.1,0,0,0.0
J.P. Dumont,RW,76,23,21,44,-10,42,15:13,7,6,154,14.9,1419,3,2,2,50.0,0,0,0.0
Milan Hejduk,RW,62,21,23,44,0,24,20:11,7,11,139,15.1,1865,5,2,3,40.0,0,0,0.0
Tony Hrkac,C,80,18,26,44,-12,12,17:28,5,11,101,17.8,1636,2,444,491,47.5,0,0,0.0
Greg Johnson,C,82,18,26,44,-14,38,19:34,3,8,145,12.4,1991,2,914,850,51.8,0,0,0.0
Mike Leclerc,LW,82,20,24,44,-12,107,17:22,8,6,178,11.2,1726,4,5,5,50.0,0,0,0.0
Patrick Marleau,C,79,21,23,44,9,40,14:03,3,5,121,17.4,1338,5,424,473,47.3,0,0,0.0
Janne Niinimaa,D,81,5,39,44,13,80,26:01,1,18,119,4.2,2133,2,0,0,0.0,0,0,0.0
Jim Dowd,C,82,13,30,43,-14,54,15:33,5,17,111,11.7,1918,1,658,585,52.9,0,0,0.0
Jeff Friesen,LW,81,17,26,43,-1,44,17:59,1,10,161,10.6,1779,0,22,23,48.9,0,0,0.0
Igor Larionov,C,70,11,32,43,-5,50,14:27,4,17,50,22.0,1206,1,283,370,43.3,0,0,0.0
Bryan McCabe,D,82,17,26,43,16,129,24:34,8,14,157,10.8,2158,1,0,1,0.0,0,0,0.0
Mike Sillinger,C,80,20,23,43,-35,54,20:51,8,8,150,13.3,2047,5,1154,870,57.0,0,0,0.0
Dainius Zubrus,C,71,17,26,43,5,38,18:51,4,7,138,12.3,1570,3,49,82,37.4,0,0,0.0
Scott Thornton,LW,77,26,16,42,11,116,13:30,6,2,144,18.1,1320,5,11,7,61.1,0,0,0.0
Kimmo Timonen,D,82,13,29,42,2,28,24:11,9,15,154,8.4,2011,1,0,0,0.0,0,0,0.0
Denis Arkhipov,C,82,20,22,42,-18,16,15:43,7,6,118,16.9,1561,6,496,612,44.8,0,0,0.0
Espen Knutsen,C,77,11,31,42,-28,47,20:14,5,15,102,10.8,1803,1,232,268,46.4,0,0,0.0
Jaroslav Modry,D,80,4,38,42,-4,65,19:31,4,23,119,3.4,1786,0,0,0,0.0,0,0,0.0
Ladislav Nagy,LW,74,23,19,42,6,50,15:03,5,2,187,12.3,1397,5,8,9,47.1,0,0,0.0
Doug Gilmour,C,70,10,31,41,-7,48,18:39,5,7,78,12.8,1495,2,634,607,51.1,0,0,0.0
Scott Hartnell,LW,75,14,27,41,5,111,16:58,3,6,162,8.6,1538,4,3,9,25.0,0,0,0.0
Kim Johnsson,D,82,11,30,41,12,42,23:02,5,14,150,7.3,2088,1,0,0,0.0,0,0,0.0
Claude Lemieux,RW,82,16,25,41,-5,70,17:12,4,9,174,9.2,1635,3,14,35,28.6,0,0,0.0
Scott Mellanby,RW,64,15,26,41,-5,93,15:40,8,10,137,10.9,1348,2,0,3,0.0,0,0,0.0
Oleg Petrov,RW,75,24,17,41,-4,12,18:56,3,3,152,15.8,1619,6,1,3,25.0,0,0,0.0
Brian Savage,LW,77,20,21,41,-13,38,16:57,9,7,164,12.2,1519,4,2,5,28.6,0,0,0.0
Marco Sturm,LW,77,21,20,41,23,32,15:39,4,2,174,12.1,1564,5,50,55,47.6,0,0,0.0
Scott Young,RW,67,19,22,41,11,26,18:30,5,6,210,9.0,1571,1,0,4,0.0,0,0,0.0
Justin Williams,RW,75,17,23,40,11,32,14:27,0,1,162,10.5,1406,1,4,12,25.0,0,0,0.0
Erik Cole,LW,81,16,24,40,-10,35,16:03,3,3,159,10.1,1699,2,8,9,47.1,0,0,0.0
Maxim Afinogenov,RW,81,21,19,40,-9,69,15:22,3,5,234,9.0,1500,0,1,0,100.0,0,0,0.0
Jochen Hecht,C,82,16,24,40,4,60,14:59,5,4,211,7.6,1424,3,14,12,53.8,0,0,0.0
Martin Lapointe,RW,68,17,23,40,12,101,17:21,4,4,141,12.1,1470,2,119,103,53.6,0,0,0.0
Magnus Arvedson,LW,74,12,27,39,27,35,17:43,0,2,121,9.9,1774,1,3,5,37.5,0,0,0.0
Chris Chelios,D,79,6,33,39,40,126,25:18,1,6,128,4.7,2099,1,0,0,0.0,0,0,0.0
Chris Gratton,F,82,15,24,39,0,75,14:57,1,5,139,10.8,1538,5,698,599,53.8,0,0,0.0
Phil Housley,D,80,15,24,39,-3,34,21:46,8,14,218,6.9,2131,6,0,0,0.0,0,0,0.0
Tomas Kaberle,D,69,10,29,39,5,2,25:00,5,15,85,11.8,1818,3,2,0,100.0,0,0,0.0
Niklas Sundstrom,RW,73,9,30,39,7,50,15:56,0,7,74,12.2,1461,0,3,6,33.3,0,0,0.0
Sergei Zholtok,C,73,19,20,39,-10,28,16:04,10,8,146,13.0,1556,2,375,448,45.6,0,0,0.0
Bryan Smolinski,C,80,13,25,38,7,56,19:23,4,8,187,7.0,2033,0,601,715,45.7,0,0,0.0
Dave Andreychuk,LW,82,21,17,38,-12,109,16:25,9,9,161,13.0,1718,5,738,655,53.0,0,0,0.0
Andy Delmore,D,73,16,22,38,-13,22,19:40,11,8,175,9.1,1515,3,0,0,0.0,0,0,0.0
Brad Isbister,LW,79,17,21,38,1,113,15:18,4,2,142,12.0,1544,2,32,39,45.1,0,0,0.0
Oleg Kvasha,LW,71,13,25,38,-4,80,14:12,2,7,119,10.9,1291,3,216,240,47.4,0,0,0.0
Martin Rucinsky,LW,75,11,27,38,8,42,15:22,3,6,128,8.6,1497,2,9,6,60.0,0,0,0.0
Curtis Brown,C,82,20,17,37,-4,32,17:48,4,3,171,11.7,1871,5,788,820,49.0,0,0,0.0
Radek Dvorak,RW,65,17,20,37,-20,14,19:44,3,9,210,8.1,1614,1,0,5,0.0,0,0,0.0
Ray Ferraro,C,76,14,23,37,-30,74,15:36,4,7,99,14.1,1445,1,515,585,46.8,0,0,0.0
Roman Hamrlik,D,70,11,26,37,7,78,25:31,4,12,169,6.5,1973,1,0,1,0.0,0,0,0.0
Vincent Lecavalier,C,76,20,17,37,-18,61,17:08,5,9,164,12.2,1516,3,386,544,41.5,0,0,0.0
Trevor Linden,C,80,13,24,37,-5,71,18:43,3,6,141,9.2,2009,2,670,591,53.1,0,0,0.0
Randy Robitaille,C,58,14,23,37,-23,33,16:30,5,9,121,11.6,1208,1,347,312,52.7,0,0,0.0
Joe Juneau,C,70,8,28,36,-3,10,18:36,1,5,96,8.3,1641,1,650,687,48.6,0,0,0.0
Danny Markov,D,72,6,30,36,-7,67,22:54,4,15,103,5.8,1782,1,0,0,0.0,0,0,0.0
Andrei Nikolishin,C,80,13,23,36,-1,40,17:23,1,3,143,9.1,1713,0,805,640,55.7,0,0,0.0
Mattias Ohlund,D,81,10,26,36,16,56,25:16,4,11,193,5.2,2691,3,0,0,0.0,0,0,0.0
Vladimir Orszagh,RW,79,15,21,36,-15,56,16:03,5,7,113,13.3,1569,3,2,8,20.0,0,0,0.0
Henrik Sedin,C,82,16,20,36,9,36,12:48,3,6,78,20.5,1542,1,372,413,47.4,0,0,0.0
Martin St. Louis,RW,53,16,19,35,4,20,18:40,6,2,105,15.2,1206,2,13,20,39.4,0,0,0.0
Pavel Datsyuk,C,70,11,24,35,4,4,13:38,2,9,79,13.9,1119,1,379,415,47.7,0,0,0.0
Brenden Morrow,LW,72,17,18,35,12,109,16:52,4,2,102,16.7,1688,3,16,23,41.0,0,0,0.0
Adrian Aucoin,D,81,12,22,34,23,62,28:53,7,12,232,5.2,2389,1,0,0,0.0,0,0,0.0
Ben Clymer,LW,81,14,20,34,-10,36,17:25,4,6,151,9.3,1772,2,4,10,28.6,0,0,0.0
Travis Green,C,82,11,23,34,13,61,14:31,3,4,119,9.2,1515,2,350,297,54.1,0,0,0.0
Pavel Kubina,D,82,11,23,34,-22,106,23:39,5,13,189,5.8,2161,3,1,0,100.0,0,0,0.0
Todd Marchant,C,82,12,22,34,7,41,16:58,0,1,124,9.7,1739,1,798,725,52.4,0,0,0.0
Derek Morris,D,61,4,30,34,-4,88,24:40,2,19,166,2.4,1719,1,1,0,100.0,0,0,0.0
Wade Redden,D,79,9,25,34,22,48,25:06,4,9,156,5.8,2458,1,0,1,0.0,0,0,0.0
Alexei Zhitnik,LW,82,1,33,34,-1,80,25:36,1,15,150,0.7,2068,0,0,0,0.0,0,0,0.0
Marc Savard,C,56,14,19,33,-18,48,17:19,7,6,140,10.0,1181,3,316,261,54.8,0,0,0.0
Gary Suter,D,82,6,27,33,13,57,20:07,3,16,174,3.4,1868,1,0,0,0.0,0,0,0.0
Darryl Sydor,D,78,4,29,33,3,50,21:06,2,19,183,2.2,2042,0,0,0,0.0,0,0,0.0
Martin Erat,RW,80,9,24,33,-11,32,13:10,2,8,84,10.7,1322,2,2,1,66.7,0,0,0.0
Patrice Brisebois,D,71,4,29,33,9,25,23:53,2,12,95,4.2,1851,1,0,0,0.0,0,0,0.0
Matt Cooke,LW,82,13,20,33,4,111,14:03,1,0,103,12.6,1693,2,9,19,32.1,0,0,0.0
Shayne Corson,LW,74,12,21,33,11,120,17:04,0,2,111,10.8,1472,1,272,326,45.5,0,0,0.0
Andreas Dackell,RW,79,15,18,33,-3,24,17:13,2,2,83,18.1,1749,2,5,11,31.3,0,0,0.0
Sean Hill,D,72,7,26,33,0,89,21:24,4,17,145,4.8,1910,2,0,1,0.0,0,0,0.0
Antti Laaksonen,LW,82,16,17,33,-5,22,16:20,0,0,104,15.4,2089,1,8,11,42.1,0,0,0.0
Grant Marshall,RW,81,15,18,33,-20,86,15:27,6,3,152,9.9,1515,4,11,17,39.3,0,0,0.0
Scott Niedermayer,D,76,11,22,33,12,30,24:16,2,8,129,8.5,2048,6,1,0,100.0,0,0,0.0
Marcus Nilson,RW,81,14,19,33,-14,55,16:31,6,6,147,9.5,1785,2,236,303,43.8,0,0,0.0
Donald Brashear,LW,81,9,23,32,-8,199,13:21,1,6,107,8.4,1418,2,1,4,20.0,0,0,0.0
Kenny Jonsson,D,76,10,22,32,15,26,25:33,2,8,107,9.3,2319,0,0,2,0.0,0,0,0.0
Jamie Langenbrunner,RW,82,13,19,32,-9,77,15:42,0,1,163,8.0,1794,4,55,67,45.1,0,0,0.0
Daniel Sedin,LW,79,9,23,32,1,32,12:21,4,5,117,7.7,1454,2,6,12,33.3,0,0,0.0
Oleg Tverdovsky,D,73,6,26,32,0,31,22:50,2,14,147,4.1,1823,1,0,0,0.0,0,0,0.0
Chris Simon,LW,82,14,17,31,-8,137,12:11,1,2,121,11.6,1247,1,2,5,28.6,0,0,0.0
Martin Skoula,D,82,10,21,31,-3,42,22:18,5,11,100,10.0,2471,1,0,0,0.0,0,0,0.0
Josef Vasicek,C,78,14,17,31,-7,53,14:11,3,3,117,12.0,1432,3,424,454,48.3,0,0,0.0
David Vyborny,RW,75,13,18,31,-14,6,15:27,6,3,103,12.6,1373,2,11,14,44.0,0,0,0.0
Jason Wiemer,C,70,11,20,31,-4,178,17:09,5,4,115,9.6,1704,1,547,694,44.1,0,0,0.0
Mario Lemieux,C,24,6,25,31,0,14,22:15,2,12,75,8.0,616,0,158,196,44.6,0,0,0.0
Adam Graves,LW,81,17,14,31,11,51,15:47,1,1,139,12.2,1627,1,10,14,41.7,0,0,0.0
Steve Heinze,RW,73,15,16,31,-15,46,15:47,8,9,123,12.2,1477,4,2,2,50.0,0,0,0.0
Jan Hlavac,LW,77,16,15,31,9,18,13:53,1,1,132,12.1,1371,3,2,0,100.0,0,0,0.0
Fredrik Modin,LW,54,14,17,31,0,27,19:05,2,2,141,9.9,1254,4,10,15,40.0,0,0,0.0
Philippe Boucher,D,80,7,23,30,0,94,21:35,4,8,198,3.5,1976,2,0,0,0.0,0,0,0.0
Kris Draper,RW,82,15,15,30,26,56,15:35,0,0,137,10.9,1693,3,402,354,53.2,0,0,0.0
David Legwand,C,63,11,19,30,1,54,16:24,1,3,121,9.1,1312,1,341,502,40.5,0,0,0.0
Kirk Muller,LW,78,10,20,30,-12,28,13:47,4,6,111,9.0,1528,1,254,257,49.7,0,0,0.0
Mathieu Schneider,D,55,7,23,30,3,68,22:25,4,16,123,5.7,1310,0,0,0,0.0,0,0,0.0
Wes Walz,C,64,10,20,30,0,43,16:42,0,1,97,10.3,1733,5,552,679,44.8,0,0,0.0
Radim Vrbata,RW,52,18,12,30,7,14,14:32,6,5,112,16.1,1248,3,3,5,37.5,0,0,0.0
Brad Stuart,D,82,6,23,29,13,39,21:41,2,9,96,6.3,2011,2,0,0,0.0,0,0,0.0
Robert Svehla,D,82,7,22,29,-19,87,25:40,3,9,119,5.9,2391,0,0,1,0.0,0,0,0.0
Daniel Cleary,LW,65,10,19,29,-1,51,12:42,2,5,75,13.3,998,1,3,2,60.0,0,0,0.0
Martin Gelinas,LW,72,13,16,29,-1,30,16:05,3,2,121,10.7,1489,1,3,10,23.1,0,0,0.0
Olli Jokinen,C,80,9,20,29,-16,98,18:05,3,4,153,5.9,1829,0,552,670,45.2,0,0,0.0
Igor Korolev,C,82,9,20,29,-5,20,16:49,0,3,78,11.5,1968,1,479,687,41.1,0,0,0.0
Ivan Novoseltsev,LW,70,13,16,29,-10,44,14:53,1,4,109,11.9,1421,5,12,15,44.4,0,0,0.0
