Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Ray Sheppard,RW,82,52,41,93,13,26,0:00,19,15,260,20.0,0,5,0,0,0.0,0,0,0.0
Robert Reichel,C,84,40,53,93,20,58,0:00,14,21,249,16.1,0,6,0,0,0.0,0,0,0.0
Joe Sakic,C,84,28,64,92,-8,18,0:00,10,23,279,10.0,0,9,0,0,0.0,0,0,0.0
Ray Bourque,D,72,20,71,91,26,58,0:00,10,42,386,5.2,0,1,0,0,0.0,0,0,0.0
Vincent Damphousse,LW,84,40,51,91,0,75,0:00,13,24,274,14.6,0,10,0,0,0.0,0,0,0.0
Sergei Zubov,D,78,12,77,89,20,39,0:00,9,40,222,5.4,0,1,0,0,0.0,0,0,0.0
Kevin Stevens,LW,83,41,47,88,-24,155,0:00,21,20,284,14.4,0,4,0,0,0.0,0,0,0.0
Luc Robitaille,LW,83,44,42,86,-20,86,0:00,24,16,267,16.5,0,3,0,0,0.0,0,0,0.0
Dale Hawerchuk,C,81,35,51,86,10,91,0:00,13,28,227,15.4,0,7,0,0,0.0,0,0,0.0
Theoren Fleury,RW,83,40,45,85,30,186,0:00,16,12,278,14.4,0,6,0,0,0.0,0,0,0.0
Joe Juneau,C,74,19,66,85,11,41,0:00,6,28,164,11.6,0,2,0,0,0.0,0,0,0.0
Mats Sundin,C,84,32,53,85,1,60,0:00,6,21,226,14.2,0,4,0,0,0.0,0,0,0.0
Mark Messier,C,76,26,58,84,25,76,0:00,6,30,216,12.0,0,5,0,0,0.0,0,0,0.0
Gary Roberts,F,73,41,43,84,37,145,0:00,12,17,202,20.3,0,5,0,0,0.0,0,0,0.0
Craig Janney,C,69,16,68,84,-14,24,0:00,8,32,95,16.8,0,7,0,0,0.0,0,0,0.0
Al MacInnis,D,75,28,54,82,35,95,0:00,12,34,324,8.6,0,5,0,0,0.0,0,0,0.0
Mikael Renberg,RW,83,38,44,82,8,36,0:00,9,14,195,19.5,0,1,0,0,0.0,0,0,0.0
Steve Yzerman,C,58,24,58,82,11,36,0:00,7,17,217,11.1,0,3,0,0,0.0,0,0,0.0
Keith Tkachuk,LW,84,41,40,81,-12,255,0:00,22,16,218,18.8,0,3,0,0,0.0,0,0,0.0
Russ Courtnall,RW,84,23,57,80,6,59,0:00,5,16,231,10.0,0,4,0,0,0.0,0,0,0.0
Adam Graves,LW,84,52,27,79,27,127,0:00,20,8,291,17.9,0,4,0,0,0.0,0,0,0.0
Brian Leetch,D,84,23,56,79,28,67,0:00,17,36,328,7.0,0,4,0,0,0.0,0,0,0.0
Alexander Mogilny,RW,66,32,47,79,8,22,0:00,17,22,258,12.4,0,7,0,0,0.0,0,0,0.0
Alexey Yashin,C,83,30,49,79,-49,22,0:00,11,16,232,12.9,0,3,0,0,0.0,0,0,0.0
Scott Stevens,D,83,18,60,78,53,112,0:00,5,21,215,8.4,0,4,0,0,0.0,0,0,0.0
Paul Coffey,D,80,14,63,77,28,106,0:00,5,31,278,5.0,0,3,0,0,0.0,0,0,0.0
Jari Kurri,RW,81,31,46,77,-24,48,0:00,14,25,198,15.7,0,3,0,0,0.0,0,0,0.0
Wendel Clark,LW,64,46,30,76,10,115,0:00,21,11,275,16.7,0,8,0,0,0.0,0,0,0.0
Joe Nieuwendyk,C,64,36,39,75,19,51,0:00,14,14,191,18.8,0,7,0,0,0.0,0,0,0.0
Steve Thomas,RW,78,42,33,75,-9,139,0:00,17,13,249,16.9,0,5,0,0,0.0,0,0,0.0
Pat Verbeek,RW,84,37,38,75,-15,177,0:00,15,10,226,16.4,0,3,0,0,0.0,0,0,0.0
Nelson Emerson,RW,83,33,41,74,-38,80,0:00,4,25,282,11.7,0,6,0,0,0.0,0,0,0.0
Doug Weight,C,84,24,50,74,-22,47,0:00,4,24,188,12.8,0,1,0,0,0.0,0,0,0.0
Cam Neely,RW,49,50,24,74,12,54,0:00,20,7,185,27.0,0,13,0,0,0.0,0,0,0.0
Vyacheslav Kozlov,LW,77,34,39,73,27,50,0:00,8,11,202,16.8,0,6,0,0,0.0,0,0,0.0
Larry Murphy,D,84,17,56,73,10,44,0:00,7,24,236,7.2,0,4,0,0,0.0,0,0,0.0
Keith Primeau,C,78,31,42,73,34,173,0:00,7,7,155,20.0,0,4,0,0,0.0,0,0,0.0
Stephane Richer,RW,80,36,36,72,31,16,0:00,7,5,217,16.6,0,9,0,0,0.0,0,0,0.0
Alexei Zhamnov,C,61,26,45,71,-20,62,0:00,7,22,196,13.3,0,1,0,0,0.0,0,0,0.0
Brian Bellows,LW,77,33,38,71,9,36,0:00,13,14,251,13.1,0,2,0,0,0.0,0,0,0.0
Geoff Courtnall,LW,82,26,44,70,15,123,0:00,12,17,264,9.8,0,2,0,0,0.0,0,0,0.0
Garry Galley,D,81,10,60,70,-11,91,0:00,5,30,186,5.4,0,0,0,0,0.0,0,0,0.0
Derek King,LW,78,30,40,70,18,59,0:00,10,16,171,17.5,0,7,0,0,0.0,0,0,0.0
John MacLean,RW,80,37,33,70,30,95,0:00,8,11,277,13.4,0,4,0,0,0.0,0,0,0.0
Joe Murphy,RW,81,31,39,70,1,111,0:00,7,19,222,14.0,0,4,0,0,0.0,0,0,0.0
Mike Ridley,C,81,26,44,70,15,24,0:00,10,12,144,18.1,0,4,0,0,0.0,0,0,0.0
Joe Mullen,RW,84,38,32,70,9,41,0:00,6,7,231,16.5,0,9,0,0,0.0,0,0,0.0
Bob Kudelski,RW,86,40,30,70,-33,24,0:00,17,13,251,15.9,0,3,0,0,0.0,0,0,0.0
Ulf Dahlen,LW,78,25,44,69,-1,10,0:00,15,23,190,13.2,0,5,0,0,0.0,0,0,0.0
Benoit Hogue,LW,83,36,33,69,-7,73,0:00,9,9,218,16.5,0,3,0,0,0.0,0,0,0.0
Jason Arnott,C,78,33,35,68,1,104,0:00,10,13,194,17.0,0,4,0,0,0.0,0,0,0.0
Rob Blake,D,84,20,48,68,-7,137,0:00,7,26,304,6.6,0,6,0,0,0.0,0,0,0.0
Cliff Ronning,C,76,25,43,68,7,42,0:00,10,18,197,12.7,0,4,0,0,0.0,0,0,0.0
Sergei Makarov,RW,80,30,38,68,11,78,0:00,10,11,155,19.4,0,5,0,0,0.0,0,0,0.0
Geoff Sanderson,LW,82,41,26,67,-13,42,0:00,15,9,266,15.4,0,6,0,0,0.0,0,0,0.0
Jeff Randall Brown,D,74,14,52,66,-11,56,0:00,7,34,237,5.9,0,3,0,0,0.0,0,0,0.0
Todd Elik,LW,79,25,41,66,-3,95,0:00,9,21,185,13.5,0,4,0,0,0.0,0,0,0.0
Valeri Kamensky,LW,76,28,37,65,12,42,0:00,6,8,170,16.5,0,1,0,0,0.0,0,0,0.0
Sandis Ozolinsh,D,81,26,38,64,16,24,0:00,4,13,157,16.6,0,3,0,0,0.0,0,0,0.0
Martin Straka,F,84,30,34,64,24,24,0:00,2,2,130,23.1,0,6,0,0,0.0,0,0,0.0
Mike Gartner,RW,81,34,30,64,20,62,0:00,11,9,275,12.4,0,4,0,0,0.0,0,0,0.0
Brian Bradley,C,78,24,40,64,-8,56,0:00,6,15,180,13.3,0,2,0,0,0.0,0,0,0.0
Trevor Linden,C,84,32,29,61,6,73,0:00,10,10,234,13.7,0,3,0,0,0.0,0,0,0.0
Dave Gagner,C,76,32,29,61,13,83,0:00,10,9,213,15.0,0,6,0,0,0.0,0,0,0.0
Chris Chelios,D,76,16,44,60,12,212,0:00,7,26,219,7.3,0,2,0,0,0.0,0,0,0.0
Scott Mellanby,RW,80,30,30,60,0,149,0:00,17,7,204,14.7,0,4,0,0,0.0,0,0,0.0
Steve Larmer,RW,68,21,39,60,14,41,0:00,6,15,146,14.4,0,7,0,0,0.0,0,0,0.0
Donald Audette,RW,77,29,30,59,2,41,0:00,16,12,207,14.0,0,4,0,0,0.0,0,0,0.0
Andrew Cassels,C,79,16,42,58,-21,37,0:00,8,18,126,12.7,0,3,0,0,0.0,0,0,0.0
Dmitri Khristich,RW,83,29,29,58,-2,73,0:00,10,5,195,14.9,0,4,0,0,0.0,0,0,0.0
Glen Wesley,D,81,14,44,58,1,64,0:00,6,33,265,5.3,0,1,0,0,0.0,0,0,0.0
Yuri Khmylev,LW,72,27,31,58,13,49,0:00,11,17,171,15.8,0,4,0,0,0.0,0,0,0.0
Darrin Shannon,LW,77,21,37,58,-18,87,0:00,9,9,124,16.9,0,2,0,0,0.0,0,0,0.0
Tomas Sandstrom,RW,78,23,35,58,-7,83,0:00,4,10,193,11.9,0,3,0,0,0.0,0,0,0.0
Al Iafrate,D,79,15,43,58,16,163,0:00,6,19,299,5.0,0,4,0,0,0.0,0,0,0.0
Dino Ciccarelli,RW,66,28,29,57,10,73,0:00,12,8,153,18.3,0,1,0,0,0.0,0,0,0.0
Zdeno Ciger,LW,84,22,35,57,-11,8,0:00,8,10,158,13.9,0,1,0,0,0.0,0,0,0.0
Vladimir Malakhov,D,76,10,47,57,29,80,0:00,4,23,235,4.3,0,2,0,0,0.0,0,0,0.0
Kirk Muller,LW,76,23,34,57,-1,96,0:00,9,14,168,13.7,0,3,0,0,0.0,0,0,0.0
Valeri Zelepukin,LW,82,26,31,57,36,70,0:00,8,4,155,16.8,0,0,0,0,0.0,0,0,0.0
Alex Kovalev,RW,76,23,33,56,18,154,0:00,7,6,184,12.5,0,3,0,0,0.0,0,0,0.0
Igor Larionov,C,60,18,38,56,20,40,0:00,3,13,72,25.0,0,2,0,0,0.0,0,0,0.0
Nicklas Lidstrom,D,84,10,46,56,43,26,0:00,4,14,200,5.0,0,3,0,0,0.0,0,0,0.0
Marty McInnis,RW,81,25,31,56,31,24,0:00,3,5,136,18.4,0,3,0,0,0.0,0,0,0.0
Derek Plante,C,77,21,35,56,4,24,0:00,8,18,147,14.3,0,2,0,0,0.0,0,0,0.0
Doug Brown,C,77,18,37,55,19,18,0:00,2,1,152,11.8,0,1,0,0,0.0,0,0,0.0
Murray Craven,LW,78,15,40,55,5,30,0:00,2,12,115,13.0,0,3,0,0,0.0,0,0,0.0
Jyrki Lumme,D,83,13,42,55,3,50,0:00,1,15,161,8.1,0,3,0,0,0.0,0,0,0.0
Michael Nylander,C,73,13,42,55,8,30,0:00,4,7,95,13.7,0,1,0,0,0.0,0,0,0.0
Petr Klima,LW,75,28,27,55,-15,76,0:00,10,12,167,16.8,0,2,0,0,0.0,0,0,0.0
Shayne Corson,LW,64,25,29,54,-8,118,0:00,11,10,171,14.6,0,3,0,0,0.0,0,0,0.0
Ted Donato,C,84,22,32,54,0,59,0:00,9,4,158,13.9,0,1,0,0,0.0,0,0,0.0
Teemu Selanne,RW,51,25,29,54,-23,22,0:00,11,12,191,13.1,0,2,0,0,0.0,0,0,0.0
Esa Tikkanen,LW,83,22,32,54,5,114,0:00,5,16,257,8.6,0,4,0,0,0.0,0,0,0.0
Pat Falloon,RW,83,22,31,53,-3,18,0:00,6,6,193,11.4,0,1,0,0,0.0,0,0,0.0
Ray Ferraro,C,82,21,32,53,1,83,0:00,5,7,136,15.4,0,3,0,0,0.0,0,0,0.0
Johan Garpenlov,LW,80,18,35,53,9,28,0:00,7,8,125,14.4,0,3,0,0,0.0,0,0,0.0
Mathieu Schneider,D,75,20,32,52,15,62,0:00,11,16,193,10.4,0,4,0,0,0.0,0,0,0.0
Terry Yake,RW,82,21,31,52,2,44,0:00,5,10,188,11.2,0,2,0,0,0.0,0,0,0.0
Alexei Zhitnik,LW,81,12,40,52,-11,101,0:00,11,18,227,5.3,0,1,0,0,0.0,0,0,0.0
Yves Racine,D,67,9,43,52,-11,48,0:00,5,27,142,6.3,0,1,0,0,0.0,0,0,0.0
Neal Broten,C,79,17,35,52,10,62,0:00,2,9,153,11.1,0,1,0,0,0.0,0,0,0.0
Bob Corkum,C,76,23,28,51,4,18,0:00,3,3,180,12.8,0,0,0,0,0.0,0,0,0.0
Sylvain Cote,D,84,16,35,51,30,66,0:00,3,11,212,7.5,0,2,0,0,0.0,0,0,0.0
Alexandre Daigle,RW,84,20,31,51,-45,40,0:00,4,10,168,11.9,0,2,0,0,0.0,0,0,0.0
Mike Ricci,C,83,30,21,51,-9,113,0:00,13,5,138,21.7,0,6,0,0,0.0,0,0,0.0
Bryan Smolinski,C,83,31,20,51,4,82,0:00,4,4,179,17.3,0,5,0,0,0.0,0,0,0.0
Scott Young,RW,76,26,25,51,-4,14,0:00,6,11,236,11.0,0,1,0,0,0.0,0,0,0.0
Thomas Steen,C,76,19,32,51,-38,32,0:00,6,12,137,13.9,0,1,0,0,0.0,0,0,0.0
Jesse Belanger,C,70,17,33,50,-4,16,0:00,11,12,104,16.3,0,3,0,0,0.0,0,0,0.0
Igor Kravchuk,D,81,12,38,50,-12,16,0:00,5,19,197,6.1,0,2,0,0,0.0,0,0,0.0
Robert Kron,C,77,24,26,50,0,8,0:00,2,5,194,12.4,0,3,0,0,0.0,0,0,0.0
Michal Pivonka,C,82,14,36,50,2,38,0:00,5,10,138,10.1,0,4,0,0,0.0,0,0,0.0
Corey Millen,C,78,20,30,50,24,52,0:00,4,7,132,15.2,0,3,0,0,0.0,0,0,0.0
Josef Beranek,LW,80,28,21,49,-2,85,0:00,6,3,182,15.4,0,2,0,0,0.0,0,0,0.0
Sergei Nemchinov,C,76,22,27,49,13,36,0:00,4,3,144,15.3,0,6,0,0,0.0,0,0,0.0
Kevin Miller,C,75,23,25,48,6,83,0:00,6,7,154,14.9,0,5,0,0,0.0,0,0,0.0
Stu Barnes,C,77,23,24,47,4,38,0:00,8,8,172,13.4,0,3,0,0,0.0,0,0,0.0
Zarley Zalapski,D,69,10,37,47,-6,74,0:00,1,20,156,6.4,0,1,0,0,0.0,0,0,0.0
Andrei Lomakin,LW,76,19,28,47,1,26,0:00,3,13,139,13.7,0,2,0,0,0.0,0,0,0.0
Bernie Nicholls,C,61,19,27,46,24,86,0:00,3,8,142,13.4,0,1,0,0,0.0,0,0,0.0
Denis Savard,C,74,18,28,46,-1,106,0:00,2,11,181,9.9,0,2,0,0,0.0,0,0,0.0
Steve Chiasson,D,82,13,33,46,17,122,0:00,4,13,238,5.5,0,2,0,0,0.0,0,0,0.0
Mike Keane,RW,80,16,30,46,6,119,0:00,6,11,129,12.4,0,2,0,0,0.0,0,0,0.0
Grant Ledyard,D,84,9,37,46,7,42,0:00,6,20,177,5.1,0,1,0,0,0.0,0,0,0.0
Scott Niedermayer,D,81,10,36,46,34,42,0:00,5,9,135,7.4,0,2,0,0,0.0,0,0,0.0
Brad May,LW,84,18,27,45,-6,171,0:00,3,9,166,10.8,0,3,0,0,0.0,0,0,0.0
German Titov,LW,76,27,18,45,20,28,0:00,8,2,153,17.6,0,2,0,0,0.0,0,0,0.0
Garry Valk,LW,78,18,27,45,8,100,0:00,4,4,165,10.9,0,5,0,0,0.0,0,0,0.0
Gilbert Dionne,LW,74,19,26,45,-9,31,0:00,3,7,162,11.7,0,5,0,0,0.0,0,0,0.0
Dean Evason,C,80,11,33,44,-12,66,0:00,3,8,118,9.3,0,2,0,0,0.0,0,0,0.0
Paul Cavallini,D,74,11,33,44,13,82,0:00,6,10,145,7.6,0,3,0,0,0.0,0,0,0.0
Bill Guerin,RW,81,25,19,44,14,101,0:00,2,4,195,12.8,0,3,0,0,0.0,0,0,0.0
Claude Lemieux,RW,79,18,26,44,13,86,0:00,5,7,181,9.9,0,5,0,0,0.0,0,0,0.0
Peter Bondra,RW,69,24,19,43,22,40,0:00,4,6,200,12.0,0,2,0,0,0.0,0,0,0.0
Dave Ellett,D,68,7,36,43,6,42,0:00,5,24,146,4.8,0,1,0,0,0.0,0,0,0.0
John LeClair,LW,74,19,24,43,17,32,0:00,1,3,153,12.4,0,1,0,0,0.0,0,0,0.0
Gord Murphy,D,84,14,29,43,-11,71,0:00,9,19,172,8.1,0,2,0,0,0.0,0,0,0.0
Dave McLlwain,LW,66,17,26,43,-40,48,0:00,1,4,115,14.8,0,1,0,0,0.0,0,0,0.0
Tim Sweeney,LW,78,16,27,43,3,49,0:00,6,6,114,14.0,0,2,0,0,0.0,0,0,0.0
Bob Beers,D,82,11,32,43,-22,86,0:00,6,18,187,5.9,0,0,0,0,0.0,0,0,0.0
Danton Cole,RW,81,20,23,43,7,32,0:00,8,7,149,13.4,0,4,0,0,0.0,0,0,0.0
Randy Burridge,LW,78,25,17,42,-1,73,0:00,8,5,150,16.7,0,5,0,0,0.0,0,0,0.0
Tony Amonte,RW,79,17,25,42,0,37,0:00,4,9,195,8.7,0,4,0,0,0.0,0,0,0.0
Kevin Dineen,RW,71,19,23,42,-9,113,0:00,5,4,156,12.2,0,2,0,0,0.0,0,0,0.0
Chris Gratton,F,84,13,29,42,-25,123,0:00,5,11,161,8.1,0,2,0,0,0.0,0,0,0.0
Calle Johansson,D,84,9,33,42,3,59,0:00,4,12,141,6.4,0,1,0,0,0.0,0,0,0.0
Shawn McEachern,LW,76,20,22,42,14,34,0:00,0,3,159,12.6,0,1,0,0,0.0,0,0,0.0
Mike Donnelly,LW,81,21,21,42,2,34,0:00,4,5,177,11.9,0,3,0,0,0.0,0,0,0.0
Patrick Flatley,RW,64,12,30,42,12,40,0:00,2,2,112,10.7,0,2,0,0,0.0,0,0,0.0
Tom Chorske,RW,76,21,20,41,14,32,0:00,1,0,131,16.0,0,4,0,0,0.0,0,0,0.0
Richard Smehlik,D,84,14,27,41,22,69,0:00,3,7,106,13.2,0,1,0,0,0.0,0,0,0.0
Brian Noonan,RW,76,18,23,41,7,69,0:00,10,9,160,11.3,0,6,0,0,0.0,0,0,0.0
Glenn Anderson,RW,85,21,20,41,-5,62,0:00,7,7,149,14.1,0,3,0,0,0.0,0,0,0.0
Dallas Drake,LW,62,13,27,40,-1,49,0:00,1,6,112,11.6,0,3,0,0,0.0,0,0,0.0
Travis Green,C,83,18,22,40,16,44,0:00,1,4,164,11.0,0,2,0,0,0.0,0,0,0.0
Kevin Hatcher,D,72,16,24,40,-13,108,0:00,6,13,217,7.4,0,3,0,0,0.0,0,0,0.0
Jeff Norton,D,64,7,33,40,16,36,0:00,1,10,92,7.6,0,0,0,0,0.0,0,0,0.0
Lyle Odelein,D,79,11,29,40,8,276,0:00,6,13,116,9.5,0,2,0,0,0.0,0,0,0.0
Brian Skrudland,C,79,15,25,40,13,136,0:00,0,0,110,13.6,0,1,0,0,0.0,0,0,0.0
Ron Sutter,C,73,15,25,40,2,90,0:00,5,2,108,13.9,0,2,0,0,0.0,0,0,0.0
Rick Tocchet,RW,51,14,26,40,-15,134,0:00,5,11,150,9.3,0,2,0,0,0.0,0,0,0.0
Ray Whitney,LW,61,14,26,40,2,14,0:00,1,8,82,17.1,0,0,0,0,0.0,0,0,0.0
John Tucker,RW,66,17,23,40,9,28,0:00,2,5,126,13.5,0,6,0,0,0.0,0,0,0.0
Tom Kurvers,D,66,9,31,40,7,47,0:00,5,21,141,6.4,0,1,0,0,0.0,0,0,0.0
Doug Bodger,D,75,7,32,39,8,76,0:00,5,19,144,4.9,0,1,0,0,0.0,0,0,0.0
Bill Houlder,D,80,14,25,39,-18,40,0:00,3,14,187,7.5,0,3,0,0,0.0,0,0,0.0
Kelly Miller,LW,84,14,25,39,8,32,0:00,0,1,138,10.1,0,3,0,0,0.0,0,0,0.0
Guy Carbonneau,C,79,14,24,38,16,48,0:00,0,3,120,11.7,0,1,0,0,0.0,0,0,0.0
Trent Klatt,RW,61,14,24,38,13,30,0:00,3,6,86,16.3,0,2,0,0,0.0,0,0,0.0
Stephane Matteau,RW,77,19,19,38,15,57,0:00,3,1,135,14.1,0,2,0,0,0.0,0,0,0.0
Jiri Slegr,D,78,5,33,38,0,86,0:00,1,19,160,3.1,0,0,0,0,0.0,0,0,0.0
Wes Walz,C,53,11,27,38,20,16,0:00,1,8,79,13.9,0,0,0,0,0.0,0,0,0.0
Randy Wood,RW,84,22,16,38,11,71,0:00,2,2,161,13.7,0,5,0,0,0.0,0,0,0.0
Brent Fedyk,LW,72,20,18,38,-14,74,0:00,5,2,104,19.2,0,1,0,0,0.0,0,0,0.0
Dale Hunter,C,52,9,29,38,-4,131,0:00,1,6,61,14.8,0,1,0,0,0.0,0,0,0.0
Brent Sutter,C,73,9,29,38,17,43,0:00,3,3,127,7.1,0,0,0,0,0.0,0,0,0.0
Iain Fraser,C,60,17,20,37,-5,23,0:00,2,5,109,15.6,0,2,0,0,0.0,0,0,0.0
Greg Adams,LW,68,13,24,37,-1,20,0:00,5,5,139,9.4,0,2,0,0,0.0,0,0,0.0
Dave Lowry,LW,80,15,22,37,-4,64,0:00,3,6,122,12.3,0,3,0,0,0.0,0,0,0.0
Scott Pearson,LW,72,19,18,37,-4,165,0:00,3,3,160,11.9,0,7,0,0,0.0,0,0,0.0
Joe Sacco,LW,84,19,18,37,-11,61,0:00,3,5,206,9.2,0,2,0,0,0.0,0,0,0.0
Mario Lemieux,C,22,17,20,37,-2,32,0:00,7,8,92,18.5,0,4,0,0,0.0,0,0,0.0
Mike Craig,RW,72,13,24,37,-14,139,0:00,3,9,150,8.7,0,2,0,0,0.0,0,0,0.0
Dmitri Mironov,D,76,9,27,36,5,78,0:00,3,15,147,6.1,0,0,0,0,0.0,0,0,0.0
Mark Lamb,C,85,12,24,36,-44,72,0:00,4,7,124,9.7,0,2,0,0,0.0,0,0,0.0
Paul Ysebaert,C,71,14,21,35,-7,26,0:00,3,9,151,9.3,0,1,0,0,0.0,0,0,0.0
Mike McPhee,LW,79,20,15,35,8,36,0:00,1,0,115,17.4,0,1,0,0,0.0,0,0,0.0
Eric Desjardins,D,84,12,23,35,-1,97,0:00,6,10,193,6.2,0,3,0,0,0.0,0,0,0.0
Keith Jones,RW,68,16,19,35,4,149,0:00,5,4,97,16.5,0,1,0,0,0.0,0,0,0.0
Fredrik Olausson,D,73,11,24,35,-7,30,0:00,7,14,126,8.7,0,1,0,0,0.0,0,0,0.0
James Patrick,D,68,10,25,35,-5,40,0:00,5,13,91,11.0,0,2,0,0,0.0,0,0,0.0
Darryl Sydor,D,84,8,27,35,-9,94,0:00,1,9,146,5.5,0,0,0,0,0.0,0,0,0.0
Rob Gaudreau,RW,84,15,20,35,-10,28,0:00,6,9,151,9.9,0,4,0,0,0.0,0,0,0.0
Shawn Chambers,D,66,11,23,34,-6,23,0:00,6,12,142,7.7,0,1,0,0,0.0,0,0,0.0
Greg Hawgood,D,64,6,28,34,9,36,0:00,4,20,112,5.4,0,2,0,0,0.0,0,0,0.0
Nikolai Borschevsky,RW,45,14,20,34,6,10,0:00,7,11,105,13.3,0,1,0,0,0.0,0,0,0.0
Peter Douris,LW,74,12,22,34,-5,21,0:00,1,5,142,8.5,0,1,0,0,0.0,0,0,0.0
Dirk Graham,RW,67,15,18,33,13,45,0:00,0,1,122,12.3,0,5,0,0,0.0,0,0,0.0
Vladimir Konstantinov,D,80,12,21,33,30,138,0:00,1,3,97,12.4,0,3,0,0,0.0,0,0,0.0
Paul Dipietro,C,70,13,20,33,-2,37,0:00,2,4,115,11.3,0,0,0,0,0.0,0,0,0.0
Bobby Holik,C,70,13,20,33,28,72,0:00,2,1,130,10.0,0,3,0,0,0.0,0,0,0.0
Andrei Kovalenko,RW,58,16,17,33,-5,46,0:00,5,6,92,17.4,0,4,0,0,0.0,0,0,0.0
Shaun Van Allen,C,80,8,25,33,0,64,0:00,2,6,104,7.7,0,1,0,0,0.0,0,0,0.0
Bob Carpenter,C,76,10,23,33,7,51,0:00,0,1,125,8.0,0,1,0,0,0.0,0,0,0.0
Tom Fitzgerald,RW,83,18,14,32,-3,54,0:00,0,3,144,12.5,0,1,0,0,0.0,0,0,0.0
Martin Rucinsky,LW,60,9,23,32,4,58,0:00,4,5,96,9.4,0,1,0,0,0.0,0,0,0.0
Bruce Driver,D,66,8,24,32,29,63,0:00,3,14,109,7.3,0,0,0,0,0.0,0,0,0.0
Steven Rice,RW,63,17,15,32,-10,36,0:00,6,4,129,13.2,0,1,0,0,0.0,0,0,0.0
Craig MacTavish,C,78,20,12,32,-14,91,0:00,1,2,122,16.4,0,2,0,0,0.0,0,0,0.0
Dave Babych,D,73,4,28,32,0,52,0:00,0,8,96,4.2,0,2,0,0,0.0,0,0,0.0
Marty McSorley,D,65,7,24,31,-12,194,0:00,1,12,160,4.4,0,1,0,0,0.0,0,0,0.0
Steve Duchesne,D,36,12,19,31,1,14,0:00,8,9,115,10.4,0,1,0,0,0.0,0,0,0.0
Brent Gilchrist,LW,76,17,14,31,0,31,0:00,3,1,103,16.5,0,5,0,0,0.0,0,0,0.0
Derian Hatcher,D,83,12,19,31,19,211,0:00,2,5,132,9.1,0,2,0,0,0.0,0,0,0.0
Chris Joseph,D,76,11,20,31,-21,136,0:00,8,10,179,6.1,0,0,0,0,0.0,0,0,0.0
Boris Mironov,D,79,7,24,31,-33,110,0:00,5,15,145,4.8,0,0,0,0,0.0,0,0,0.0
Glen Murray,RW,81,18,13,31,-1,48,0:00,0,0,114,15.8,0,4,0,0,0.0,0,0,0.0
John Druce,LW,55,14,17,31,16,50,0:00,1,0,104,13.5,0,0,0,0,0.0,0,0,0.0
Benoit Brunet,LW,71,10,20,30,14,20,0:00,0,0,92,10.9,0,1,0,0,0.0,0,0,0.0
Dmitry Yushkevich,D,75,5,25,30,-8,86,0:00,1,3,136,3.7,0,2,0,0,0.0,0,0,0.0
Brad Dalgarno,RW,73,11,19,30,14,62,0:00,3,1,97,11.3,0,1,0,0,0.0,0,0,0.0
Bob Errey,LW,64,12,18,30,-11,126,0:00,5,6,89,13.5,0,2,0,0,0.0,0,0,0.0
Rob Pearson,D,67,12,18,30,-6,189,0:00,1,3,119,10.1,0,4,0,0,0.0,0,0,0.0
Barry Cullen,C,53,13,17,30,-2,67,0:00,2,4,80,16.3,0,4,0,0,0.0,0,0,0.0
