Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Ray Ferraro,C,81,29,47,76,-11,91,18:18,11,17,172,16.9,1720,2,818,887,48.0,0,0,0.0
Marian Hossa,RW,81,32,43,75,19,44,18:01,11,12,249,12.9,1893,7,6,8,42.9,0,0,0.0
Markus Naslund,LW,72,41,34,75,-2,58,19:02,18,16,277,14.8,1664,5,3,3,50.0,0,0,0.0
Sergei Samsonov,LW,82,29,46,75,6,18,19:23,3,15,215,13.5,1753,3,6,8,42.9,0,0,0.0
Steve Sullivan,LW,81,34,41,75,3,54,20:26,6,10,204,16.7,1869,3,274,369,42.6,0,0,0.0
Mats Sundin,C,82,28,46,74,15,76,19:21,9,13,226,12.4,1775,6,1059,811,56.6,0,0,0.0
Theoren Fleury,RW,62,30,44,74,0,122,21:47,8,23,238,12.6,1462,3,66,73,47.5,0,0,0.0
Keith Primeau,C,71,34,39,73,17,76,19:58,11,11,165,20.6,1856,4,968,843,53.5,0,0,0.0
Scott Young,RW,81,40,33,73,15,30,19:17,14,16,321,12.5,1990,7,1,3,25.0,0,0,0.0
Teemu Selanne,RW,73,33,39,72,-7,36,21:00,12,19,233,14.2,1644,7,5,3,62.5,0,0,0.0
Shawn McEachern,LW,82,32,40,72,10,62,18:24,9,10,231,13.9,1901,1,205,215,48.8,0,0,0.0
Jarome Iginla,RW,77,31,40,71,-2,62,19:57,10,18,229,13.5,1892,4,330,308,51.7,0,0,0.0
Nicklas Lidstrom,D,82,15,56,71,9,18,28:26,8,35,272,5.5,2292,0,0,0,0.0,0,0,0.0
Joe Thornton,C,72,37,34,71,-4,107,21:45,19,7,181,20.4,1757,5,860,791,52.1,0,0,0.0
Ryan Smyth,LW,82,31,39,70,10,58,19:58,11,14,245,12.7,1727,6,6,11,35.3,0,0,0.0
Daniel Alfredsson,RW,68,24,46,70,11,30,18:46,10,15,206,11.7,1557,3,4,4,50.0,0,0,0.0
Sergei Fedorov,C,75,32,37,69,12,40,21:05,14,23,268,11.9,1819,7,893,708,55.8,0,0,0.0
Radek Dvorak,RW,82,31,36,67,9,20,19:04,5,8,230,13.5,1841,3,6,14,30.0,0,0,0.0
Paul Kariya,LW,66,33,34,67,-9,20,23:01,18,16,230,14.3,1635,3,66,83,44.3,0,0,0.0
Mark Messier,C,82,24,43,67,-25,89,19:14,12,17,131,18.3,1961,2,1043,836,55.5,0,0,0.0
Jeff O'Neill,RW,82,41,26,67,-18,106,18:20,17,12,242,16.9,1882,5,363,363,50.0,0,0,0.0
Chris Drury,C,71,24,41,65,6,47,18:02,11,19,204,11.8,1886,5,304,248,55.1,0,0,0.0
Ron Francis,C,82,15,50,65,-15,32,20:15,7,26,130,11.5,2049,4,731,540,57.5,0,0,0.0
Marc Savard,C,77,23,42,65,-12,46,19:13,10,15,197,11.7,1791,5,557,493,53.0,0,0,0.0
Tony Amonte,RW,82,35,29,64,-22,54,22:01,9,14,256,13.7,2122,3,11,16,40.7,0,0,0.0
Jan Hlavac,LW,79,28,36,64,3,20,16:38,5,12,195,14.4,1491,6,0,0,0.0,0,0,0.0
Michael Nylander,C,82,25,39,64,7,32,18:45,4,11,176,14.2,1724,5,499,533,48.4,0,0,0.0
Shane Doan,RW,76,26,37,63,0,89,19:17,6,17,220,11.8,1688,6,6,9,40.0,0,0,0.0
Scott Gomez,C,76,14,49,63,-1,46,15:39,2,15,155,9.0,1334,4,446,558,44.4,0,0,0.0
Mariusz Czerkawski,RW,82,30,32,62,-24,48,18:43,10,11,287,10.5,1782,0,4,4,50.0,0,0,0.0
Brad Richards,C,82,21,41,62,-10,14,16:54,7,19,179,11.7,1545,3,395,560,41.4,0,0,0.0
Cliff Ronning,C,80,19,43,62,4,28,16:56,6,25,237,8.0,1461,4,149,182,45.0,0,0,0.0
Miroslav Satan,RW,82,29,33,62,5,36,19:56,8,12,206,14.1,1838,4,4,7,36.4,0,0,0.0
Bryan Smolinski,C,78,27,32,59,10,40,18:31,5,16,183,14.8,1835,5,464,488,48.7,0,0,0.0
Rob Blake,D,67,19,40,59,3,77,27:45,10,19,267,7.1,2017,2,0,0,0.0,0,0,0.0
Radek Bonk,C,74,23,36,59,27,52,18:16,5,12,139,16.5,1803,3,771,735,51.2,0,0,0.0
Ray Bourque,D,80,7,52,59,25,48,26:05,2,31,216,3.2,2591,0,0,0,0.0,0,0,0.0
Andrew Brunette,LW,77,15,44,59,-5,26,16:58,6,16,104,14.4,1519,4,6,5,54.5,0,0,0.0
Simon Gagne,LW,69,27,32,59,24,18,18:04,6,11,191,14.1,1566,7,6,15,28.6,0,0,0.0
Brian Rolston,RW,77,19,39,58,6,28,19:19,5,18,286,6.6,1690,4,304,362,45.6,0,0,0.0
Eric Daze,RW,79,33,24,57,1,16,17:43,9,3,205,16.1,1769,8,1,2,33.3,0,0,0.0
Sergei Gonchar,D,76,19,38,57,12,70,22:25,8,26,241,7.9,1919,2,1,0,100.0,0,0,0.0
Sami Kapanen,RW,82,20,37,57,-12,24,18:55,7,19,223,9.0,1883,4,1,5,16.7,0,0,0.0
Martin Lapointe,RW,82,27,30,57,3,127,16:06,13,10,181,14.9,1683,8,245,216,53.1,0,0,0.0
Rod Brind'Amour,C,79,20,36,56,-7,47,22:07,5,12,163,12.3,2147,5,1152,755,60.4,0,0,0.0
Andrew Cassels,C,66,12,44,56,1,10,19:22,2,19,104,11.5,1610,1,581,583,49.9,0,0,0.0
Fredrik Modin,LW,76,32,24,56,-1,48,17:15,8,11,217,14.7,1571,4,9,12,42.9,0,0,0.0
Geoff Sanderson,LW,68,30,26,56,4,46,16:37,9,10,199,15.1,1287,7,356,370,49.0,0,0,0.0
Jozef Stumpel,C,63,16,39,55,20,14,19:35,9,9,95,16.8,1431,6,674,604,52.7,0,0,0.0
Jason Arnott,C,54,21,34,55,23,75,16:28,8,7,138,15.2,1003,3,371,382,49.3,0,0,0.0
Todd Bertuzzi,RW,79,25,30,55,-18,93,17:12,14,10,203,12.3,1691,3,38,46,45.2,0,0,0.0
Valeri Bure,RW,78,27,28,55,-21,26,19:00,16,11,276,9.8,1811,2,1,8,11.1,0,0,0.0
Steve Heinze,RW,79,27,27,54,-13,46,18:12,15,8,144,18.8,1647,4,11,27,28.9,0,0,0.0
Daymond Langkow,C,71,13,41,54,12,50,18:37,3,10,190,6.8,1657,2,557,624,47.2,0,0,0.0
Al MacInnis,D,59,12,42,54,23,52,26:31,6,29,218,5.5,1616,3,0,0,0.0,0,0,0.0
Brendan Morrison,C,82,16,38,54,2,42,18:22,3,12,179,8.9,1913,3,844,841,50.1,0,0,0.0
Scott Walker,RW,74,25,29,54,-2,66,18:45,9,14,159,15.7,1601,1,278,263,51.4,0,0,0.0
Gary Roberts,F,82,29,24,53,16,109,17:07,8,4,138,21.0,1591,3,6,7,46.2,0,0,0.0
Oleg Tverdovsky,D,82,14,39,53,-11,32,24:24,8,28,188,7.4,2330,3,0,0,0.0,0,0,0.0
Espen Knutsen,C,66,11,42,53,-3,30,15:58,2,25,62,17.7,1243,0,66,59,52.8,0,0,0.0
Sergei Brylin,LW,75,23,29,52,25,24,15:25,3,6,130,17.7,1375,0,19,24,44.2,0,0,0.0
Martin Gelinas,LW,79,23,29,52,-4,59,17:53,6,6,170,13.5,1820,4,0,6,0.0,0,0,0.0
Patrick Marleau,C,81,25,27,52,7,22,16:05,5,7,146,17.1,1501,6,483,591,45.0,0,0,0.0
Joe Nieuwendyk,C,69,29,23,52,5,30,16:10,12,8,166,17.5,1505,4,722,540,57.2,0,0,0.0
Yanic Perreault,C,76,24,28,52,0,52,14:00,5,13,134,17.9,1223,2,661,394,62.7,0,0,0.0
Brian Rafalski,D,78,9,43,52,36,26,21:34,6,16,142,6.3,1832,1,2,0,100.0,0,0,0.0
Cory Stillman,LW,78,24,28,52,-8,51,18:48,10,8,174,13.8,1946,4,174,208,45.6,0,0,0.0
Steve Yzerman,C,54,18,34,52,4,18,22:14,5,15,155,11.6,1334,7,713,484,59.6,0,0,0.0
Mathieu Schneider,D,73,16,35,51,0,56,23:04,7,20,183,8.7,1820,2,0,0,0.0,0,0,0.0
Sergei Zubov,D,79,10,41,51,22,24,26:36,6,20,173,5.8,2097,1,0,0,0.0,0,0,0.0
J.P. Dumont,RW,79,23,28,51,1,54,15:01,9,5,156,14.7,1447,5,1,2,33.3,0,0,0.0
Vincent Lecavalier,C,68,23,28,51,-26,66,19:56,7,10,165,13.9,1436,3,574,704,44.9,0,0,0.0
Sergei Berezin,LW,79,22,28,50,2,8,15:40,10,5,256,8.6,1337,3,3,1,75.0,0,0,0.0
Bobby Holik,C,80,15,35,50,19,97,15:42,3,13,206,7.3,1492,3,758,600,55.8,0,0,0.0
Dan McGillis,D,82,14,35,49,13,86,23:23,4,18,207,6.8,2273,4,0,1,0.0,0,0,0.0
Owen Nolan,RW,57,24,25,49,0,75,21:26,10,11,190,12.6,1380,4,187,210,47.1,0,0,0.0
Niklas Sundstrom,RW,82,10,39,49,10,28,16:31,4,9,100,10.0,1756,0,8,18,30.8,0,0,0.0
Alexei Zhamnov,C,63,13,36,49,-12,40,21:06,3,17,117,11.1,1568,3,712,765,48.2,0,0,0.0
Jonas Hoglund,LW,82,23,26,49,1,14,15:08,5,8,196,11.7,1467,5,2,2,50.0,0,0,0.0
Ulf Dahlen,LW,73,15,33,48,11,6,14:48,6,6,145,10.3,1330,2,4,2,66.7,0,0,0.0
Eric Desjardins,D,79,15,33,48,-3,50,26:26,6,13,187,8.0,2421,4,3,0,100.0,0,0,0.0
Jeff Friesen,LW,79,14,34,48,5,66,19:20,4,11,149,9.4,1804,1,26,24,52.0,0,0,0.0
Ed Jovanovski,D,79,12,35,47,-1,102,24:57,4,19,193,6.2,2480,2,0,0,0.0,0,0,0.0
Saku Koivu,C,54,17,30,47,2,40,21:22,7,10,113,15.0,1309,3,520,572,47.6,0,0,0.0
Steve Konowalchuk,LW,82,24,23,47,8,87,17:04,6,5,163,14.7,1777,5,50,41,54.9,0,0,0.0
Oleg Petrov,RW,81,17,30,47,-11,24,18:33,4,9,158,10.8,1850,1,2,6,25.0,0,0,0.0
Wade Redden,D,78,10,37,47,22,49,25:17,4,18,159,6.3,2481,0,0,0,0.0,0,0,0.0
Darryl Sydor,D,81,10,37,47,5,34,21:25,8,19,140,7.1,1953,1,0,1,0.0,0,0,0.0
Chris Pronger,D,51,8,39,47,21,75,27:44,4,23,121,6.6,1435,0,0,0,0.0,0,0,0.0
Vincent Damphousse,LW,45,9,37,46,17,62,20:48,4,13,101,8.9,1073,3,541,486,52.7,0,0,0.0
Roman Hamrlik,D,76,16,30,46,-20,92,25:12,5,13,232,6.9,2091,4,1,0,100.0,0,0,0.0
Janne Niinimaa,D,82,12,34,46,6,90,25:20,8,15,122,9.8,2169,1,0,0,0.0,0,0,0.0
Pavol Demitra,LW,44,20,25,45,27,16,18:02,5,6,124,16.1,949,5,3,5,37.5,0,0,0.0
Tomas Kaberle,D,82,6,39,45,10,24,22:40,0,17,96,6.3,2007,1,0,2,0.0,0,0,0.0
Patric Kjellberg,LW,81,14,31,45,-2,12,17:15,5,11,139,10.1,1593,2,3,6,33.3,0,0,0.0
Jere Lehtinen,F,74,20,25,45,14,24,19:16,7,4,148,13.5,1940,1,2,5,28.6,0,0,0.0
Brian Savage,LW,62,21,24,45,-13,26,18:50,12,8,172,12.2,1409,1,17,13,56.7,0,0,0.0
Dave Scatchard,C,81,21,24,45,-9,114,16:49,4,7,176,11.9,1818,5,729,593,55.1,0,0,0.0
Scott Pellerin,LW,77,11,33,44,2,51,17:34,2,9,138,8.0,1957,2,38,61,38.4,0,0,0.0
Mike Ricci,C,81,22,22,44,3,60,17:46,9,9,141,15.6,1844,4,831,783,51.5,0,0,0.0
Shane Willis,RW,73,20,24,44,-6,45,15:58,9,9,172,11.6,1470,6,2,8,20.0,0,0,0.0
Richard Zednik,RW,74,19,25,44,-4,71,16:01,5,3,178,10.7,1426,3,0,1,0.0,0,0,0.0
Jochen Hecht,C,72,19,25,44,11,48,17:55,8,7,208,9.1,1711,1,70,90,43.8,0,0,0.0
Brenden Morrow,LW,82,20,24,44,18,128,15:29,7,5,121,16.5,1717,6,10,12,45.5,0,0,0.0
Sandis Ozolinsh,D,72,12,32,44,-25,71,22:11,4,15,145,8.3,1785,2,0,0,0.0,0,0,0.0
Stu Barnes,C,75,19,24,43,-2,26,19:06,3,8,160,11.9,1702,5,710,760,48.3,0,0,0.0
Jan Hrdina,C,78,15,28,43,19,48,15:23,3,5,89,16.9,1580,1,574,493,53.8,0,0,0.0
Mike Johnson,RW,76,13,30,43,-10,42,17:06,4,10,124,10.5,1541,0,0,2,0.0,0,0,0.0
Randy McKay,RW,77,23,20,43,3,50,13:53,12,3,120,19.2,1279,5,1,1,50.0,0,0,0.0
Anson Carter,RW,61,16,26,42,1,23,18:13,7,5,102,15.7,1215,4,38,42,47.5,0,0,0.0
Jeff Halpern,C,80,21,21,42,13,60,16:07,2,6,110,19.1,1717,5,677,616,52.4,0,0,0.0
Martin Havlat,F,73,19,23,42,8,20,13:46,7,5,133,14.3,1302,5,12,28,30.0,0,0,0.0
Marty McInnis,RW,75,20,22,42,-21,40,18:29,10,11,136,14.7,1760,1,285,320,47.1,0,0,0.0
Tim Connolly,C,82,10,31,41,-14,42,20:01,5,14,171,5.8,1966,0,412,577,41.7,0,0,0.0
Dallas Drake,LW,82,12,29,41,18,71,14:43,2,9,142,8.5,1698,3,5,6,45.5,0,0,0.0
David Legwand,C,81,13,28,41,1,38,14:45,3,6,172,7.6,1560,3,358,530,40.3,0,0,0.0
Mike Sillinger,C,68,16,25,41,-11,48,18:02,1,12,119,13.4,1591,2,750,493,60.3,0,0,0.0
Martin St. Louis,RW,78,18,22,40,-4,12,15:14,3,4,141,12.8,1509,4,20,28,41.7,0,0,0.0
Matt Cullen,C,82,10,30,40,-23,38,18:14,4,11,159,6.3,1923,1,710,768,48.0,0,0,0.0
Chris Gratton,F,82,19,21,40,0,102,14:37,5,9,156,12.2,1475,5,665,496,57.3,0,0,0.0
Tomas Holmstrom,LW,73,16,24,40,-12,40,11:40,9,10,74,21.6,1046,2,1,1,50.0,0,0,0.0
Igor Larionov,C,65,9,31,40,-5,38,16:34,4,12,46,19.6,1289,1,284,326,46.6,0,0,0.0
Todd Marchant,C,71,13,26,39,1,51,17:53,0,4,113,11.5,1625,2,834,715,53.8,0,0,0.0
Glen Murray,RW,64,18,21,39,9,32,18:12,3,1,138,13.0,1486,1,3,4,42.9,0,0,0.0
Lubomir Visnovsky,D,81,7,32,39,16,36,16:58,3,11,105,6.7,1631,3,0,0,0.0,0,0,0.0
Martin Rucinsky,LW,57,16,22,38,-5,66,19:11,5,9,141,11.3,1377,4,2,3,40.0,0,0,0.0
Doug Gilmour,C,71,7,31,38,3,70,18:02,4,11,91,7.7,1476,0,219,210,51.0,0,0,0.0
Tony Hrkac,C,80,13,25,38,0,29,13:46,0,10,88,14.8,1372,1,543,529,50.7,0,0,0.0
Dmitri Khristich,RW,70,13,25,38,0,16,14:56,6,13,77,16.9,1171,4,55,77,41.7,0,0,0.0
Vyacheslav Kozlov,LW,72,20,18,38,9,30,14:43,4,5,187,10.7,1299,5,24,27,47.1,0,0,0.0
John Madden,C,80,23,15,38,24,12,15:29,0,0,163,14.1,1587,4,453,518,46.7,0,0,0.0
Andrei Nikolishin,C,81,13,25,38,9,34,15:32,4,3,145,9.0,1587,2,672,542,55.4,0,0,0.0
Andrei Kovalenko,RW,76,16,21,37,-14,27,15:27,7,3,119,13.4,1417,3,5,12,29.4,0,0,0.0
Viktor Kozlov,RW,51,14,23,37,-4,10,18:22,6,7,139,10.1,1134,2,340,477,41.6,0,0,0.0
Trevor Linden,C,69,15,22,37,0,60,20:18,6,8,126,11.9,1754,3,647,570,53.2,0,0,0.0
Grant Marshall,RW,75,13,24,37,1,64,11:05,4,11,93,14.0,1188,1,9,7,56.3,0,0,0.0
Darcy Tucker,RW,82,16,21,37,6,141,16:08,2,2,122,13.1,1522,4,194,219,47.0,0,0,0.0
Rob Zamuner,LW,79,19,18,37,7,52,14:46,1,1,123,15.4,1613,4,58,104,35.8,0,0,0.0
Alexei Zhitnik,LW,78,8,29,37,-3,75,24:15,5,17,149,5.4,1961,1,0,0,0.0,0,0,0.0
Steven Reinprecht,C,80,15,21,36,10,14,13:12,3,1,100,15.0,1519,3,387,498,43.7,0,0,0.0
Peter Schaefer,LW,82,16,20,36,4,22,16:18,3,6,163,9.8,1772,2,8,17,32.0,0,0,0.0
Scott Thornton,LW,73,19,17,36,4,114,13:42,4,5,159,12.0,1278,1,9,16,36.0,0,0,0.0
Rick Tocchet,RW,60,14,22,36,10,83,15:19,5,4,76,18.4,1183,2,0,1,0.0,0,0,0.0
Maxim Afinogenov,RW,78,14,22,36,1,40,14:32,3,7,190,7.4,1340,5,0,2,0.0,0,0,0.0
Patrice Brisebois,D,77,15,21,36,-31,28,24:43,11,17,178,8.4,2110,4,1,0,100.0,0,0,0.0
Ruslan Fedotenko,LW,74,16,20,36,8,72,14:37,3,2,119,13.4,1509,4,5,2,71.4,0,0,0.0
Marian Gaborik,RW,71,18,18,36,-6,32,15:26,6,6,179,10.1,1511,3,1,2,33.3,0,0,0.0
Mike Grier,RW,74,20,16,36,11,20,16:44,2,0,124,16.1,1619,2,14,22,38.9,0,0,0.0
Brian Holzinger,C,70,11,25,36,-9,64,16:02,3,6,87,12.6,1463,2,367,408,47.4,0,0,0.0
Calle Johansson,D,76,7,29,36,11,26,23:43,5,10,154,4.5,2247,0,0,0,0.0,0,0,0.0
Rem Murray,LW,82,15,21,36,5,24,15:20,1,3,122,12.3,1632,3,342,352,49.3,0,0,0.0
Marcus Nilson,RW,78,12,24,36,-3,74,15:46,0,6,141,8.5,1601,2,69,100,40.8,0,0,0.0
Daniel Cleary,LW,81,14,21,35,5,37,12:58,2,7,107,13.1,1285,2,3,10,23.1,0,0,0.0
Mike Leclerc,LW,54,15,20,35,-1,26,17:35,3,8,130,11.5,1233,3,1,4,20.0,0,0,0.0
Dave Lowry,LW,79,18,17,35,-2,47,15:56,5,4,108,16.7,1866,5,4,16,20.0,0,0,0.0
Scott Niedermayer,D,57,6,29,35,14,22,23:06,1,10,87,6.9,1346,5,0,5,0.0,0,0,0.0
Phil Housley,D,69,4,30,34,-15,24,18:09,0,15,115,3.5,1413,0,0,0,0.0,0,0,0.0
Valeri Kamensky,LW,65,14,20,34,-18,36,15:18,6,5,129,10.9,1219,1,1,1,50.0,0,0,0.0
Daniel Sedin,LW,75,20,14,34,-3,24,12:59,10,4,127,15.7,1309,3,6,4,60.0,0,0,0.0
Lubomir Sekeras,D,80,11,23,34,-8,52,21:12,4,8,102,10.8,2137,2,0,0,0.0,0,0,0.0
Jiri Slegr,D,75,8,26,34,-10,96,18:50,2,12,145,5.5,1726,1,0,1,0.0,0,0,0.0
Gary Suter,D,68,10,24,34,8,84,21:27,4,16,157,6.4,1610,1,1,1,50.0,0,0,0.0
Steve Thomas,RW,57,8,26,34,0,46,16:02,1,7,140,5.7,1016,1,1,2,33.3,0,0,0.0
Ray Whitney,LW,46,10,24,34,-17,30,17:51,5,10,120,8.3,997,0,22,35,38.6,0,0,0.0
Vitali Yachmenev,LW,78,15,19,34,-5,10,17:23,4,6,123,12.2,1642,4,11,18,37.9,0,0,0.0
Karel Rachunek,D,71,3,30,33,17,60,20:53,3,14,77,3.9,1952,0,0,0,0.0,0,0,0.0
Dave Andreychuk,LW,74,20,13,33,0,32,11:59,8,7,119,16.8,1071,4,93,94,49.7,0,0,0.0
Magnus Arvedson,LW,51,17,16,33,23,24,16:00,1,0,79,21.5,1130,4,2,5,28.6,0,0,0.0
Joe Juneau,C,69,10,23,33,-2,28,17:09,5,10,100,10.0,1372,3,106,104,50.5,0,0,0.0
Trent Klatt,RW,77,13,20,33,8,31,13:33,3,6,140,9.3,1437,1,38,37,50.7,0,0,0.0
Curtis Brown,C,70,10,22,32,15,34,16:34,2,2,105,9.5,1512,0,584,575,50.4,0,0,0.0
Craig Conroy,C,83,14,18,32,2,60,14:42,0,3,133,10.5,1876,2,541,452,54.5,0,0,0.0
Adam Deadmarsh,RW,57,17,15,32,1,63,17:59,7,7,126,13.5,1369,2,43,34,55.8,0,0,0.0
Michal Handzus,C,46,14,18,32,16,33,17:06,3,6,72,19.4,1071,2,353,326,52.0,0,0,0.0
Brad Isbister,LW,51,18,14,32,-19,59,19:25,7,4,129,14.0,1213,4,117,138,45.9,0,0,0.0
Greg Johnson,C,82,15,17,32,-6,46,17:27,1,0,97,15.5,1884,4,820,762,51.8,0,0,0.0
Chad Kilger,LW,77,14,18,32,-8,51,13:41,2,2,103,13.6,1385,1,376,334,53.0,0,0,0.0
Claude Lapointe,C,80,9,23,32,-2,56,18:40,1,4,94,9.6,1922,1,541,533,50.4,0,0,0.0
Stephane Matteau,RW,80,13,19,32,5,32,10:54,1,1,81,16.0,1244,3,23,38,37.7,0,0,0.0
Rob Niedermayer,C,67,12,20,32,-12,50,20:29,3,5,115,10.4,1667,0,449,548,45.0,0,0,0.0
Shjon Podein,LW,82,15,17,32,7,68,14:11,0,0,137,10.9,1978,3,31,38,44.9,0,0,0.0
Tom Poti,D,81,12,20,32,-4,60,22:44,6,12,161,7.5,1909,3,0,0,0.0,0,0,0.0
Kevin Stevens,LW,55,10,22,32,-6,73,15:56,2,4,107,9.3,1082,0,1,4,20.0,0,0,0.0
Marco Sturm,LW,81,14,18,32,9,28,15:53,2,2,153,9.2,1719,5,206,305,40.3,0,0,0.0
David Vyborny,RW,79,13,19,32,-9,22,15:25,5,7,125,10.4,1459,1,16,20,44.4,0,0,0.0
Tyler Wright,RW,76,16,16,32,-9,140,17:40,4,4,141,11.3,1654,2,450,549,45.0,0,0,0.0
Erik Rasmussen,C,82,12,19,31,0,51,13:46,1,1,95,12.6,1500,3,247,318,43.7,0,0,0.0
Patrik Stefan,C,66,10,21,31,-3,22,14:07,0,6,93,10.8,1235,1,358,476,42.9,0,0,0.0
Scott Stevens,D,81,9,22,31,40,71,24:36,3,7,171,5.3,2010,2,0,0,0.0,0,0,0.0
Vaclav Varada,LW,75,10,21,31,-2,81,15:57,2,2,112,8.9,1508,2,0,2,0.0,0,0,0.0
Eric Weinrich,D,82,7,24,31,-9,44,24:50,3,9,109,6.4,2298,2,1,0,100.0,0,0,0.0
Landon Wilson,F,70,18,13,31,3,92,11:15,2,4,123,14.6,1074,3,6,6,50.0,0,0,0.0
Mike York,LW,79,14,17,31,1,20,17:45,3,2,171,8.2,1794,4,515,583,46.9,0,0,0.0
Sergei Zholtok,C,69,5,26,31,-7,30,14:10,1,10,139,3.6,1193,0,232,195,54.3,0,0,0.0
Andreas Dackell,RW,81,13,18,31,7,24,14:01,1,0,72,18.1,1606,3,2,11,15.4,0,0,0.0
Teppo Numminen,D,72,5,26,31,9,36,24:07,1,21,109,4.6,2005,2,1,1,50.0,0,0,0.0
Serge Aubin,LW,81,13,17,30,-20,107,16:20,0,0,110,11.8,1794,2,691,655,51.3,0,0,0.0
Filip Kuba,D,75,9,21,30,-6,28,24:15,4,10,141,6.4,2228,4,0,1,0.0,0,0,0.0
Pavel Kubina,D,70,11,19,30,-14,103,24:06,6,6,128,8.6,1891,1,0,2,0.0,0,0,0.0
Jamie Langenbrunner,RW,53,12,18,30,4,57,16:29,3,6,104,11.5,1194,4,143,173,45.3,0,0,0.0
Sergei Nemchinov,C,65,8,22,30,11,16,13:03,1,1,70,11.4,1067,2,312,337,48.1,0,0,0.0
Mark Parrish,RW,70,17,13,30,-27,28,15:27,6,4,123,13.8,1336,3,1,2,33.3,0,0,0.0
Pat Verbeek,RW,67,15,15,30,0,73,13:30,7,5,113,13.3,1109,0,4,3,57.1,0,0,0.0
Wes Walz,C,82,18,12,30,-8,37,16:44,0,1,152,11.8,2169,3,723,810,47.2,0,0,0.0
