Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Petr Cajanek,C,71,10,31,41,-22,54,18:52,3,19,150,6.7,1774,0,441,447,49.7,6,1,16.7
Jan Bulis,C,73,20,20,40,2,50,15:37,6,3,131,15.3,1418,3,57,72,44.2,0,0,0.0
J.P. Dumont,RW,54,20,20,40,-1,38,16:00,9,11,116,17.2,1040,4,1,8,11.1,1,0,0.0
Bill Guerin,RW,70,13,27,40,0,115,16:25,3,14,210,6.2,1403,2,8,8,50.0,1,1,100.0
Teppo Numminen,D,75,2,38,40,6,36,19:30,0,20,60,3.3,1846,0,1,0,100.0,0,0,0.0
Gary Roberts,F,58,14,26,40,4,51,16:45,4,9,122,11.5,1244,1,6,13,31.6,0,0,0.0
Randy Robitaille,C,67,12,28,40,-5,54,14:43,7,13,112,10.7,1418,2,196,185,51.4,4,1,25.0
Todd White,C,61,19,21,40,-1,18,17:12,5,10,109,17.4,1569,0,435,451,49.1,2,1,50.0
Joe Corvo,D,81,14,26,40,16,38,19:59,7,14,190,7.4,1908,3,0,0,0.0,3,1,33.3
Brett McLean,RW,82,9,31,40,-7,51,12:12,1,10,115,7.8,1461,0,390,380,50.6,0,0,0.0
Colby Armstrong,RW,47,16,24,40,15,58,19:04,7,5,86,18.6,1159,3,12,32,27.3,0,0,0.0
Keith Ballard,D,82,8,31,39,-18,99,19:58,1,15,102,7.8,2132,1,0,0,0.0,0,0,0.0
Ryan Getzlaf,C,57,14,25,39,6,22,12:34,10,14,116,12.1,944,1,238,303,44.0,2,0,0.0
Andrej Meszaros,D,82,10,29,39,34,61,18:10,5,19,137,7.3,1811,2,0,1,0.0,0,0,0.0
Peter Bondra,RW,60,21,18,39,-3,40,15:56,8,9,143,14.7,1218,1,1,4,20.0,3,0,0.0
Chris Clark,RW,78,20,19,39,9,110,15:24,1,1,144,13.9,1758,0,103,105,49.5,1,0,0.0
Chris Gratton,F,76,17,22,39,6,104,15:43,4,4,135,12.6,1727,2,492,468,51.3,0,0,0.0
Rob Niedermayer,C,76,15,24,39,-5,89,17:51,4,12,140,10.7,1810,2,210,245,46.2,1,1,100.0
Sheldon Souray,D,75,12,27,39,-11,116,22:14,7,14,202,5.9,1946,0,0,0,0.0,0,0,0.0
Radim Vrbata,RW,61,15,24,39,4,22,14:53,6,10,185,8.1,1135,0,4,5,44.4,6,2,33.3
Sean Avery,C,75,15,24,39,-5,257,13:36,1,3,189,7.9,1496,1,100,126,44.2,0,0,0.0
Patrice Brisebois,D,80,10,28,38,1,55,22:18,4,12,107,9.3,2455,2,0,2,0.0,0,0,0.0
Pavel Kubina,D,76,5,33,38,-12,96,22:24,4,22,155,3.2,2023,3,0,2,0.0,1,0,0.0
Jaroslav Modry,D,79,7,31,38,-9,76,20:47,5,22,143,4.9,2001,2,0,0,0.0,0,0,0.0
Jeff O'Neill,RW,74,19,19,38,-19,64,12:38,14,7,169,11.2,1270,6,23,22,51.1,1,0,0.0
Matt Pettinger,LW,71,20,18,38,-2,39,15:28,4,6,134,14.9,1616,2,5,34,12.8,7,3,42.9
Alexei Ponikarovsky,LW,81,21,17,38,15,68,14:05,2,2,157,13.4,1588,3,4,9,30.8,5,1,20.0
Dan Hamhuis,D,82,7,31,38,11,70,22:33,4,12,135,5.2,2293,1,0,0,0.0,0,0,0.0
Christopher Higgins,LW,80,23,15,38,-1,26,14:24,7,5,148,15.5,1512,3,23,22,51.1,0,0,0.0
R.J. Umberger,LW,73,20,18,38,9,18,13:13,5,4,138,14.5,1404,2,82,81,50.3,0,0,0.0
Ryan Whitney,D,68,6,32,38,-7,85,23:49,2,14,113,5.3,2048,1,0,1,0.0,2,1,50.0
Fernando Pisani,RW,80,18,19,37,5,42,13:50,4,5,131,13.7,1515,2,8,27,22.9,7,3,42.9
Paul Martin,D,80,5,32,37,1,32,23:37,3,17,97,5.2,2315,0,0,0,0.0,0,0,0.0
Eric Belanger,C,65,17,20,37,-5,62,17:33,5,2,119,14.3,1657,1,578,601,49.0,0,0,0.0
Sergei Brylin,LW,82,15,22,37,-4,46,15:43,4,9,126,11.9,1728,3,392,414,48.6,3,1,33.3
Dean McAmmond,LW,78,15,22,37,-25,32,16:02,4,10,116,12.9,1693,0,137,152,47.4,6,1,16.7
Mike Van Ryn,D,80,8,29,37,15,90,22:28,3,13,154,5.2,2497,2,26,6,81.3,0,0,0.0
Wes Walz,C,82,19,18,37,7,61,15:54,1,1,127,15.0,2126,0,525,594,46.9,1,0,0.0
Stu Barnes,C,78,15,21,36,9,44,16:28,0,3,123,12.2,1698,2,325,324,50.1,0,0,0.0
Brett Clark,D,80,9,27,36,3,56,19:38,4,10,148,6.1,2409,1,0,1,0.0,0,0,0.0
John Madden,C,82,16,20,36,-7,36,18:59,0,1,194,8.2,2117,0,831,782,51.5,2,0,0.0
Steve Rucchin,LW,72,13,23,36,6,10,15:59,4,12,111,11.7,1584,0,495,543,47.7,0,0,0.0
Keith Tkachuk,LW,41,15,21,36,-15,46,19:27,10,6,133,11.3,1092,1,126,124,50.4,3,1,33.3
Francois Beauchemin,D,72,8,28,36,2,52,23:09,4,10,137,5.8,1841,3,0,1,0.0,0,0,0.0
Marc-Andre Bergeron,D,75,15,20,35,3,38,21:13,8,8,144,10.4,2008,1,0,0,0.0,0,0,0.0
Milan Michalek,LW,81,17,18,35,1,45,15:45,4,7,159,10.7,1685,2,0,4,0.0,2,1,50.0
Greg de Vries,D,82,7,28,35,1,76,22:00,3,12,111,6.3,2366,2,1,0,100.0,2,0,0.0
Juraj Kolnik,RW,77,15,20,35,1,40,14:18,4,1,145,10.3,1606,3,8,20,28.6,1,0,0.0
Brian Pothier,D,77,5,30,35,29,59,16:46,3,14,133,3.8,1555,0,0,0,0.0,0,0,0.0
Niko Kapanen,C,81,14,21,35,-10,36,14:13,5,8,97,14.4,1551,4,398,400,49.9,1,0,0.0
Trent Hunter,RW,82,16,19,35,-9,34,17:48,5,6,221,7.2,1929,3,9,23,28.1,9,5,55.6
Shawn Bates,C,66,15,19,34,-11,60,17:10,1,2,95,15.8,1597,4,545,516,51.4,3,2,66.7
Nolan Baumgartner,D,70,5,29,34,11,30,16:28,4,18,73,6.8,1574,1,0,1,0.0,0,0,0.0
Sami Kapanen,RW,58,12,22,34,-9,12,18:04,3,8,123,9.8,1435,2,17,26,39.5,0,0,0.0
Antti Laaksonen,LW,81,16,18,34,-2,40,16:00,0,0,141,11.3,1929,4,13,33,28.3,3,1,33.3
Todd Marchant,C,79,9,25,34,2,66,17:15,0,5,132,6.8,1869,0,529,503,51.3,0,0,0.0
Scott Mellanby,RW,71,12,22,34,5,55,13:23,3,7,100,12.0,1349,3,16,21,43.2,0,0,0.0
Marty Reasoner,C,77,11,23,34,-14,28,13:20,6,7,102,10.8,1338,1,381,370,50.7,1,0,0.0
