Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Denis Savard,C,77,28,42,70,6,73,0:00,12,21,174,16.1,0,5,0,0,0.0,0,0,0.0
Sergei Makarov,RW,68,22,48,70,14,60,0:00,6,19,83,26.5,0,2,0,0,0.0,0,0,0.0
Tony Amonte,RW,79,35,34,69,12,55,0:00,9,8,234,15.0,0,4,0,0,0.0,0,0,0.0
Paul Coffey,D,64,11,58,69,1,87,0:00,5,26,232,4.7,0,1,0,0,0.0,0,0,0.0
Jaromir Jagr,RW,70,32,37,69,12,34,0:00,4,5,194,16.5,0,4,0,0,0.0,0,0,0.0
Brendan Shanahan,LW,80,33,36,69,-3,171,0:00,13,15,215,15.3,0,2,0,0,0.0,0,0,0.0
Jimmy Carson,C,80,34,35,69,17,30,0:00,11,11,150,22.7,0,3,0,0,0.0,0,0,0.0
Mike Ridley,C,80,29,40,69,3,38,0:00,5,9,123,23.6,0,3,0,0,0.0,0,0,0.0
Tony Granato,LW,80,39,29,68,4,187,0:00,7,8,223,17.5,0,8,0,0,0.0,0,0,0.0
Claude Lemieux,RW,74,41,27,68,9,109,0:00,13,9,296,13.9,0,8,0,0,0.0,0,0,0.0
Randy Burridge,LW,66,23,44,67,-4,50,0:00,9,23,131,17.6,0,3,0,0,0.0,0,0,0.0
Ulf Dahlen,LW,79,36,30,66,-5,10,0:00,16,15,216,16.7,0,5,0,0,0.0,0,0,0.0
Igor Larionov,C,72,21,44,65,7,54,0:00,10,11,97,21.6,0,4,0,0,0.0,0,0,0.0
Ed Olczyk,RW,64,32,33,65,11,67,0:00,12,18,245,13.1,0,7,0,0,0.0,0,0,0.0
Stephane Richer,RW,74,29,35,64,-1,25,0:00,5,11,240,12.1,0,6,0,0,0.0,0,0,0.0
Kevin Todd,LW,80,21,42,63,8,69,0:00,2,10,131,16.0,0,2,0,0,0.0,0,0,0.0
Michel Goulet,LW,75,22,41,63,20,69,0:00,9,11,176,12.5,0,4,0,0,0.0,0,0,0.0
Kevin Dineen,RW,80,30,32,62,-5,153,0:00,6,11,225,13.3,0,5,0,0,0.0,0,0,0.0
Fredrik Olausson,D,77,20,42,62,-31,34,0:00,13,33,227,8.8,0,2,0,0,0.0,0,0,0.0
Ray Sheppard,RW,74,36,26,62,7,27,0:00,11,6,178,20.2,0,4,0,0,0.0,0,0,0.0
Peter Stastny,C,66,24,38,62,6,42,0:00,10,12,142,16.9,0,3,0,0,0.0,0,0,0.0
Craig Simpson,C,79,24,37,61,8,80,0:00,6,10,128,18.8,0,2,0,0,0.0,0,0,0.0
Pavel Bure,LW,65,34,26,60,0,30,0:00,7,9,268,12.7,0,6,0,0,0.0,0,0,0.0
Murray Craven,LW,73,27,33,60,-2,46,0:00,9,6,152,17.8,0,2,0,0,0.0,0,0,0.0
Steve Leach,RW,78,31,29,60,-8,147,0:00,12,12,243,12.8,0,4,0,0,0.0,0,0,0.0
Nicklas Lidstrom,D,80,11,49,60,36,22,0:00,5,26,168,6.5,0,1,0,0,0.0,0,0,0.0
David Volek,LW,74,18,42,60,0,35,0:00,4,9,167,10.8,0,2,0,0,0.0,0,0,0.0
Jari Kurri,RW,73,23,37,60,-24,24,0:00,10,19,167,13.8,0,3,0,0,0.0,0,0,0.0
Brent Sutter,C,69,22,38,60,-10,36,0:00,8,17,206,10.7,0,3,0,0,0.0,0,0,0.0
Nelson Emerson,RW,79,23,36,59,-5,66,0:00,3,18,143,16.1,0,2,0,0,0.0,0,0,0.0
Pat Falloon,RW,79,25,34,59,-32,16,0:00,5,14,181,13.8,0,1,0,0,0.0,0,0,0.0
Adam Graves,LW,80,26,33,59,19,139,0:00,4,5,228,11.4,0,4,0,0,0.0,0,0,0.0
Scott Stevens,D,68,17,42,59,24,124,0:00,7,12,156,10.9,0,2,0,0,0.0,0,0,0.0
Rick Tocchet,RW,61,27,32,59,15,151,0:00,8,8,166,16.3,0,2,0,0,0.0,0,0,0.0
Jeff Randall Brown,D,80,20,39,59,8,38,0:00,10,13,214,9.3,0,2,0,0,0.0,0,0,0.0
Sergei Nemchinov,C,73,30,28,58,19,15,0:00,2,6,124,24.2,0,5,0,0,0.0,0,0,0.0
Stephan Lebeau,C,77,27,31,58,18,14,0:00,13,10,178,15.2,0,5,0,0,0.0,0,0,0.0
Greg Adams,LW,76,30,27,57,8,26,0:00,13,7,184,16.3,0,5,0,0,0.0,0,0,0.0
Geoff Courtnall,LW,70,23,34,57,-6,116,0:00,12,15,281,8.2,0,3,0,0,0.0,0,0,0.0
Pat Verbeek,RW,76,22,35,57,-16,243,0:00,10,14,163,13.5,0,3,0,0,0.0,0,0,0.0
Zarley Zalapski,D,79,20,37,57,-7,120,0:00,4,20,230,8.7,0,3,0,0,0.0,0,0,0.0
Glenn Anderson,RW,72,24,33,57,-13,100,0:00,5,12,188,12.8,0,4,0,0,0.0,0,0,0.0
Peter Bondra,RW,71,28,28,56,16,42,0:00,4,3,158,17.7,0,3,0,0,0.0,0,0,0.0
Chris Chelios,D,80,9,47,56,24,245,0:00,2,22,239,3.8,0,2,0,0,0.0,0,0,0.0
Steve Duchesne,D,78,18,38,56,-7,86,0:00,7,12,229,7.9,0,3,0,0,0.0,0,0,0.0
Calle Johansson,D,80,14,42,56,2,49,0:00,5,26,119,11.8,0,2,0,0,0.0,0,0,0.0
Joe Nieuwendyk,C,69,22,34,56,-1,55,0:00,7,12,137,16.1,0,2,0,0,0.0,0,0,0.0
Mike Ricci,C,78,20,36,56,-10,93,0:00,11,10,149,13.4,0,0,0,0,0.0,0,0,0.0
Tom Kurvers,D,74,9,47,56,-18,30,0:00,6,29,132,6.8,0,1,0,0,0.0,0,0,0.0
Gary Suter,D,70,12,43,55,1,128,0:00,4,25,189,6.3,0,0,0,0,0.0,0,0,0.0
Ron Francis,C,70,21,33,54,-7,30,0:00,5,9,121,17.4,0,2,0,0,0.0,0,0,0.0
Kevin Hatcher,D,79,17,37,54,18,105,0:00,8,19,246,6.9,0,2,0,0,0.0,0,0,0.0
Robert Reichel,C,77,20,34,54,1,32,0:00,8,16,181,11.1,0,3,0,0,0.0,0,0,0.0
Shayne Corson,LW,64,17,36,53,15,118,0:00,3,11,165,10.3,0,2,0,0,0.0,0,0,0.0
Darren Turcotte,C,71,30,23,53,11,57,0:00,13,12,216,13.9,0,4,0,0,0.0,0,0,0.0
Kelly Miller,LW,78,14,38,52,20,49,0:00,0,2,144,9.7,0,3,0,0,0.0,0,0,0.0
Shawn Burr,LW,79,19,32,51,26,118,0:00,2,0,140,13.6,0,3,0,0,0.0,0,0,0.0
Dave Ellett,D,79,18,33,51,-13,95,0:00,9,20,225,8.0,0,4,0,0,0.0,0,0,0.0
Al Iafrate,D,78,17,34,51,1,180,0:00,6,12,151,11.3,0,1,0,0,0.0,0,0,0.0
Brent Gilchrist,LW,79,23,27,50,29,57,0:00,2,4,146,15.8,0,3,0,0,0.0,0,0,0.0
Scott Mellanby,RW,80,23,27,50,5,197,0:00,7,3,159,14.5,0,5,0,0,0.0,0,0,0.0
Pat Elynuik,RW,60,25,25,50,-2,65,0:00,9,5,127,19.7,0,1,0,0,0.0,0,0,0.0
Peter Zezel,C,64,16,33,49,-22,26,0:00,4,14,125,12.8,0,1,0,0,0.0,0,0,0.0
Bernie Nicholls,C,50,20,29,49,4,60,0:00,7,11,117,17.1,0,2,0,0,0.0,0,0,0.0
Donald Audette,RW,63,31,17,48,-1,75,0:00,5,3,153,20.3,0,6,0,0,0.0,0,0,0.0
Bob Carpenter,C,60,25,23,48,-3,46,0:00,6,6,171,14.6,0,6,0,0,0.0,0,0,0.0
Mikael Andersson,LW,74,18,29,47,18,14,0:00,1,6,149,12.1,0,1,0,0,0.0,0,0,0.0
Rob Brown,RW,67,21,26,47,-15,73,0:00,16,14,106,19.8,0,3,0,0,0.0,0,0,0.0
Dave Manson,D,79,15,32,47,9,220,0:00,7,13,206,7.3,0,2,0,0,0.0,0,0,0.0
Troy Murray,C,74,17,30,47,-13,69,0:00,5,12,156,10.9,0,1,0,0,0.0,0,0,0.0
Dirk Graham,RW,80,17,30,47,-5,89,0:00,6,6,222,7.7,0,1,0,0,0.0,0,0,0.0
Doug Bodger,D,73,11,35,46,1,108,0:00,4,28,180,6.1,0,1,0,0,0.0,0,0,0.0
Kevin Miller,C,80,20,26,46,6,53,0:00,3,4,130,15.4,0,4,0,0,0.0,0,0,0.0
Ron Sutter,C,68,19,27,46,9,91,0:00,5,7,106,17.9,0,1,0,0,0.0,0,0,0.0
Glen Wesley,D,78,9,37,46,-9,54,0:00,4,21,211,4.3,0,1,0,0,0.0,0,0,0.0
Claude Vilgrain,RW,71,19,27,46,27,74,0:00,1,1,88,21.6,0,1,0,0,0.0,0,0,0.0
Todd Elik,LW,62,14,32,46,0,125,0:00,4,5,118,11.9,0,1,0,0,0.0,0,0,0.0
Corey Millen,C,57,21,25,46,2,54,0:00,8,10,109,19.3,0,3,0,0,0.0,0,0,0.0
Brian Benning,D,75,4,42,46,-5,134,0:00,2,22,152,2.6,0,0,0,0,0.0,0,0,0.0
Bobby Holik,C,76,21,24,45,4,44,0:00,1,1,207,10.1,0,2,0,0,0.0,0,0,0.0
Mike Donnelly,LW,80,29,16,45,5,20,0:00,0,1,197,14.7,0,4,0,0,0.0,0,0,0.0
Greg Paslawski,RW,80,28,17,45,-12,18,0:00,5,7,134,20.9,0,4,0,0,0.0,0,0,0.0
Kelly Buchberger,C,79,20,24,44,9,157,0:00,0,1,90,22.2,0,3,0,0,0.0,0,0,0.0
Jyrki Lumme,D,75,12,32,44,25,65,0:00,3,17,106,11.3,0,1,0,0,0.0,0,0,0.0
Bob Probert,LW,63,20,24,44,16,276,0:00,8,5,96,20.8,0,1,0,0,0.0,0,0,0.0
Dave Christian,C,78,20,24,44,2,41,0:00,1,6,142,14.1,0,3,0,0,0.0,0,0,0.0
Paul Ranheim,RW,80,23,20,43,16,32,0:00,1,0,159,14.5,0,3,0,0,0.0,0,0,0.0
Sergio Momesso,LW,58,20,23,43,16,198,0:00,2,7,153,13.1,0,3,0,0,0.0,0,0,0.0
Bob Kudelski,RW,80,22,21,43,-15,42,0:00,2,3,155,14.2,0,2,0,0,0.0,0,0,0.0
Bruce Driver,D,78,7,35,42,5,66,0:00,3,13,205,3.4,0,1,0,0,0.0,0,0,0.0
Anatoli Semenov,D,59,20,22,42,12,16,0:00,3,3,105,19.0,0,3,0,0,0.0,0,0,0.0
Andrew Cassels,C,67,11,30,41,3,18,0:00,2,9,99,11.1,0,3,0,0,0.0,0,0,0.0
Mike Keane,RW,67,11,30,41,16,64,0:00,2,6,116,9.5,0,2,0,0,0.0,0,0,0.0
Wendel Clark,LW,43,19,21,40,-14,123,0:00,7,8,158,12.0,0,4,0,0,0.0,0,0,0.0
Sylvain Cote,D,78,11,29,40,7,31,0:00,6,14,151,7.3,0,2,0,0,0.0,0,0,0.0
Randy Wood,RW,78,22,18,40,-12,86,0:00,7,4,215,10.2,0,3,0,0,0.0,0,0,0.0
Jim Sandlak,RW,66,16,24,40,22,176,0:00,3,3,122,13.1,0,2,0,0,0.0,0,0,0.0
Norm Maciver,D,57,6,34,40,20,38,0:00,2,11,69,8.7,0,3,0,0,0.0,0,0,0.0
Darrin Shannon,LW,69,13,27,40,6,41,0:00,3,6,93,14.0,0,3,0,0,0.0,0,0,0.0
Alexei Kasatonov,D,76,12,28,40,14,70,0:00,3,13,107,11.2,0,1,0,0,0.0,0,0,0.0
Mark Pederson,LW,58,15,25,40,14,22,0:00,4,8,94,16.0,0,3,0,0,0.0,0,0,0.0
Guy Carbonneau,C,72,18,21,39,2,39,0:00,1,0,120,15.0,0,4,0,0,0.0,0,0,0.0
Teppo Numminen,D,80,5,34,39,15,32,0:00,4,15,143,3.5,0,1,0,0,0.0,0,0,0.0
Tomas Sandstrom,RW,49,17,22,39,-2,70,0:00,5,5,147,11.6,0,4,0,0,0.0,0,0,0.0
Eric Desjardins,D,77,6,32,38,17,50,0:00,4,9,141,4.3,0,2,0,0,0.0,0,0,0.0
Mike Hough,LW,61,16,22,38,-1,77,0:00,6,6,92,17.4,0,1,0,0,0.0,0,0,0.0
Thomas Steen,C,38,13,25,38,5,29,0:00,10,7,75,17.3,0,0,0,0,0.0,0,0,0.0
David Bruce,RW,60,22,16,38,-20,46,0:00,10,3,137,16.1,0,1,0,0,0.0,0,0,0.0
Mikhail Tatarinov,D,66,11,27,38,8,72,0:00,5,9,191,5.8,0,1,0,0,0.0,0,0,0.0
Petr Nedved,C,77,15,22,37,-3,36,0:00,5,6,99,15.2,0,1,0,0,0.0,0,0,0.0
Uwe Krupp,D,67,8,29,37,13,49,0:00,2,11,128,6.3,0,0,0,0,0.0,0,0,0.0
John Druce,LW,67,19,18,37,14,39,0:00,1,1,129,14.7,0,3,0,0,0.0,0,0,0.0
Dan Quinn,LW,67,11,26,37,-13,26,0:00,6,10,101,10.9,0,1,0,0,0.0,0,0,0.0
Kelly Kisio,RW,48,11,26,37,-7,54,0:00,2,10,68,16.2,0,2,0,0,0.0,0,0,0.0
Tom Chorske,RW,76,19,17,36,8,32,0:00,0,0,143,13.3,0,2,0,0,0.0,0,0,0.0
Patrick Flatley,RW,38,8,28,36,14,31,0:00,4,3,76,10.5,0,0,0,0,0.0,0,0,0.0
Gerard Gallant,C,69,14,22,36,16,187,0:00,4,1,116,12.1,0,1,0,0,0.0,0,0,0.0
Luciano Borsato,C,56,15,21,36,-6,45,0:00,5,8,81,18.5,0,1,0,0,0.0,0,0,0.0
Adam Creighton,C,77,21,15,36,-5,118,0:00,4,1,140,15.0,0,2,0,0,0.0,0,0,0.0
Bob Errey,LW,78,19,16,35,1,119,0:00,0,0,122,15.6,0,1,0,0,0.0,0,0,0.0
Brian Propp,LW,51,12,23,35,-3,49,0:00,4,7,115,10.4,0,0,0,0,0.0,0,0,0.0
Paul Cavallini,D,66,10,25,35,7,95,0:00,3,8,164,6.1,0,2,0,0,0.0,0,0,0.0
Joel Otto,C,78,13,21,34,-10,161,0:00,5,2,105,12.4,0,3,0,0,0.0,0,0,0.0
Gilbert Dionne,LW,39,21,13,34,7,10,0:00,7,6,90,23.3,0,2,0,0,0.0,0,0,0.0
Petr Klima,LW,57,21,13,34,-18,52,0:00,5,7,107,19.6,0,0,0,0,0.0,0,0,0.0
Vladimir Konstantinov,D,79,8,26,34,25,172,0:00,1,1,108,7.4,0,2,0,0,0.0,0,0,0.0
Steve Chiasson,D,62,10,24,34,22,136,0:00,5,14,143,7.0,0,2,0,0,0.0,0,0,0.0
Neal Broten,C,76,8,26,34,-15,16,0:00,4,11,119,6.7,0,1,0,0,0.0,0,0,0.0
Claude Lapointe,C,78,13,20,33,-8,86,0:00,0,1,95,13.7,0,2,0,0,0.0,0,0,0.0
Randy McKay,RW,80,17,16,33,6,246,0:00,2,1,111,15.3,0,1,0,0,0.0,0,0,0.0
Daniel Marois,RW,75,17,16,33,-34,94,0:00,4,4,159,10.7,0,0,0,0,0.0,0,0,0.0
Bob Bassen,C,79,7,25,32,12,167,0:00,0,1,101,6.9,0,1,0,0,0.0,0,0,0.0
Garry Galley,D,77,5,27,32,-2,117,0:00,3,9,125,4.0,0,1,0,0,0.0,0,0,0.0
Mathieu Schneider,D,78,8,24,32,10,72,0:00,2,14,194,4.1,0,1,0,0,0.0,0,0,0.0
Eric Weinrich,D,76,7,25,32,10,55,0:00,5,12,97,7.2,0,0,0,0,0.0,0,0,0.0
Kerry Huffman,D,60,14,18,32,1,41,0:00,4,7,123,11.4,0,2,0,0,0.0,0,0,0.0
Geoff Sanderson,LW,64,13,18,31,5,18,0:00,2,1,98,13.3,0,1,0,0,0.0,0,0,0.0
Valeri Zelepukin,LW,44,13,18,31,11,28,0:00,3,2,94,13.8,0,3,0,0,0.0,0,0,0.0
Mike Craig,RW,67,15,16,31,-12,155,0:00,4,5,136,11.0,0,4,0,0,0.0,0,0,0.0
Brian Noonan,RW,65,19,12,31,9,81,0:00,4,4,154,12.3,0,0,0,0,0.0,0,0,0.0
Brian Bradley,C,59,10,21,31,-3,48,0:00,4,10,78,12.8,0,3,0,0,0.0,0,0,0.0
Mike McPhee,LW,78,16,15,31,6,63,0:00,0,1,146,11.0,0,1,0,0,0.0,0,0,0.0
Steve Smith,D,76,9,21,30,23,304,0:00,3,12,153,5.9,0,1,0,0,0.0,0,0,0.0
Doug Weight,C,53,8,22,30,-3,23,0:00,0,8,72,11.1,0,2,0,0,0.0,0,0,0.0
Craig MacTavish,C,80,12,18,30,-1,98,0:00,0,1,86,14.0,0,1,0,0,0.0,0,0,0.0
Jamie Macoun,D,76,5,25,30,10,71,0:00,3,5,129,3.9,0,0,0,0,0.0,0,0,0.0
Andrei Lomakin,LW,57,14,16,30,-6,26,0:00,2,1,82,17.1,0,0,0,0,0.0,0,0,0.0
Todd Krygier,LW,67,13,17,30,-1,107,0:00,1,1,127,10.2,0,1,0,0,0.0,0,0,0.0
Brad McCrimmon,D,79,7,22,29,39,118,0:00,2,7,94,7.4,0,1,0,0,0.0,0,0,0.0
Marty McSorley,D,71,7,22,29,-13,268,0:00,2,8,119,5.9,0,0,0,0,0.0,0,0,0.0
Martin Gelinas,LW,68,11,18,29,14,62,0:00,1,2,94,11.7,0,0,0,0,0.0,0,0,0.0
Ron Le. Wilson,LW,64,12,17,29,10,46,0:00,5,3,100,12.0,0,2,0,0,0.0,0,0,0.0
Mike Hudson,C,76,14,15,29,-11,92,0:00,2,1,97,14.4,0,2,0,0,0.0,0,0,0.0
Bryan Trottier,C,63,11,18,29,-11,54,0:00,3,4,102,10.8,0,0,0,0,0.0,0,0,0.0
Gary Leeman,RW,63,9,20,29,-12,71,0:00,4,7,141,6.4,0,0,0,0,0.0,0,0,0.0
Dave Babych,D,75,5,24,29,-2,63,0:00,4,12,148,3.4,0,1,0,0,0.0,0,0,0.0
Dave Taylor,RW,77,10,19,29,10,63,0:00,0,1,81,12.3,0,2,0,0,0.0,0,0,0.0
Doug Lidster,D,66,6,23,29,9,39,0:00,3,9,89,6.7,0,2,0,0,0.0,0,0,0.0
Josef Beranek,LW,58,12,16,28,-2,18,0:00,0,3,79,15.2,0,1,0,0,0.0,0,0,0.0
Doug Brown,C,71,11,17,28,17,27,0:00,1,0,140,7.9,0,1,0,0,0.0,0,0,0.0
Petr Svoboda,D,71,6,22,28,1,146,0:00,1,15,111,5.4,0,3,0,0,0.0,0,0,0.0
Dave McLlwain,LW,73,10,18,28,-9,36,0:00,1,1,91,11.0,0,2,0,0,0.0,0,0,0.0
Esa Tikkanen,LW,40,12,16,28,-8,44,0:00,6,7,117,10.3,0,1,0,0,0.0,0,0,0.0
Mark Tinordi,D,63,4,24,28,-13,179,0:00,4,12,93,4.3,0,0,0,0,0.0,0,0,0.0
David Williams,D,56,3,25,28,-13,40,0:00,2,11,91,3.3,0,1,0,0,0.0,0,0,0.0
Paul MacDermid,C,74,12,16,28,-6,194,0:00,2,2,92,13.0,0,2,0,0,0.0,0,0,0.0
Paul Broten,RW,74,13,15,28,14,102,0:00,0,0,96,13.5,0,1,0,0,0.0,0,0,0.0
Steve Konroyd,D,82,4,24,28,-1,97,0:00,1,5,126,3.2,0,0,0,0,0.0,0,0,0.0
Mark Lamb,C,59,6,22,28,4,46,0:00,2,2,61,9.8,0,1,0,0,0.0,0,0,0.0
Gerald Diduck,D,77,6,21,27,-3,229,0:00,2,9,128,4.7,0,1,0,0,0.0,0,0,0.0
David Maley,C,60,10,17,27,8,104,0:00,1,3,73,13.7,0,1,0,0,0.0,0,0,0.0
Michel Petit,D,70,4,23,27,-15,164,0:00,4,6,129,3.1,0,1,0,0,0.0,0,0,0.0
Andy Brickley,LW,23,10,17,27,6,2,0:00,5,4,28,35.7,0,1,0,0,0.0,0,0,0.0
Troy Loney,LW,76,10,16,26,-5,127,0:00,0,0,94,10.6,0,1,0,0,0.0,0,0,0.0
Phil Bourque,LW,58,10,16,26,-6,58,0:00,0,0,51,19.6,0,3,0,0,0.0,0,0,0.0
Wayne Presley,RW,59,10,16,26,-27,133,0:00,3,7,135,7.4,0,1,0,0,0.0,0,0,0.0
Dean Evason,C,74,11,15,26,-22,99,0:00,1,4,88,12.5,0,1,0,0,0.0,0,0,0.0
Viacheslav Fetisov,D,70,3,23,26,11,108,0:00,0,4,70,4.3,0,1,0,0,0.0,0,0,0.0
Kevin Haller,D,66,8,17,25,-9,92,0:00,3,7,85,9.4,0,1,0,0,0.0,0,0,0.0
Garry Valk,LW,65,8,17,25,3,56,0:00,2,2,93,8.6,0,2,0,0,0.0,0,0,0.0
Rich Sutter,RW,77,9,16,25,7,107,0:00,0,0,113,8.0,0,3,0,0,0.0,0,0,0.0
Christian Ruuttu,C,70,4,21,25,-7,76,0:00,0,7,108,3.7,0,1,0,0,0.0,0,0,0.0
Brad Shaw,D,62,3,22,25,1,44,0:00,0,15,100,3.0,0,0,0,0,0.0,0,0,0.0
Mark Howe,D,42,7,18,25,18,18,0:00,6,7,63,11.1,0,0,0,0,0.0,0,0,0.0
Marc Bergevin,D,75,7,17,24,-13,64,0:00,4,9,96,7.3,0,1,0,0,0.0,0,0,0.0
Adam Burt,D,66,9,15,24,-16,93,0:00,4,6,89,10.1,0,1,0,0,0.0,0,0,0.0
Yves Racine,D,61,2,22,24,-6,94,0:00,1,8,103,1.9,0,0,0,0,0.0,0,0,0.0
John McIntyre,C,73,5,19,24,0,100,0:00,0,0,40,12.5,0,1,0,0,0.0,0,0,0.0
Rob Pearson,D,47,14,10,24,-16,58,0:00,6,5,79,17.7,0,0,0,0,0.0,0,0,0.0
