Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Mike Keane,RW,77,15,45,60,29,95,0:00,0,2,120,12.5,0,1,0,0,0.0,0,0,0.0
Scott Young,RW,82,30,30,60,5,20,0:00,9,17,225,13.3,0,5,0,0,0.0,0,0,0.0
Patrick Flatley,RW,80,13,47,60,5,63,0:00,1,9,139,9.4,0,1,0,0,0.0,0,0,0.0
Darrin Shannon,LW,84,20,40,60,-4,91,0:00,12,9,116,17.2,0,2,0,0,0.0,0,0,0.0
Bernie Nicholls,C,69,13,47,60,-13,80,0:00,5,21,132,9.8,0,1,0,0,0.0,0,0,0.0
Rob Blake,D,76,16,43,59,18,152,0:00,10,22,243,6.6,0,4,0,0,0.0,0,0,0.0
Brent Fedyk,LW,74,21,38,59,14,48,0:00,4,9,167,12.6,0,2,0,0,0.0,0,0,0.0
Fredrik Olausson,D,68,16,41,57,-4,22,0:00,11,27,165,9.7,0,3,0,0,0.0,0,0,0.0
Steve Smith,D,78,10,47,57,12,214,0:00,7,31,212,4.7,0,2,0,0,0.0,0,0,0.0
Scott Stevens,D,81,12,45,57,14,120,0:00,8,13,146,8.2,0,1,0,0,0.0,0,0,0.0
Pat Elynuik,RW,80,22,35,57,3,66,0:00,8,10,121,18.2,0,1,0,0,0.0,0,0,0.0
Sergei Makarov,RW,71,18,39,57,0,40,0:00,5,11,105,17.1,0,3,0,0,0.0,0,0,0.0
Greg Adams,LW,53,25,31,56,31,14,0:00,6,9,124,20.2,0,3,0,0,0.0,0,0,0.0
John Tucker,RW,78,17,39,56,-12,69,0:00,5,13,179,9.5,0,1,0,0,0.0,0,0,0.0
Doug Bodger,D,81,9,45,54,14,87,0:00,6,20,154,5.8,0,0,0,0,0.0,0,0,0.0
Al MacInnis,D,50,11,43,54,15,61,0:00,7,27,201,5.5,0,4,0,0,0.0,0,0,0.0
Sergei Nemchinov,C,81,23,31,54,15,34,0:00,0,2,144,16.0,0,3,0,0,0.0,0,0,0.0
Bruce Driver,D,83,14,40,54,-10,66,0:00,6,18,177,7.9,0,0,0,0,0.0,0,0,0.0
Christian Ruuttu,C,84,17,37,54,14,134,0:00,3,9,187,9.1,0,6,0,0,0.0,0,0,0.0
Brent Sutter,C,65,20,34,54,10,67,0:00,8,16,151,13.2,0,3,0,0,0.0,0,0,0.0
Darren Turcotte,C,71,25,28,53,-3,40,0:00,7,14,213,11.7,0,3,0,0,0.0,0,0,0.0
Terry Yake,RW,66,22,31,53,3,46,0:00,4,10,98,22.4,0,2,0,0,0.0,0,0,0.0
Vladimir Malakhov,D,64,14,38,52,14,59,0:00,7,15,178,7.9,0,0,0,0,0.0,0,0,0.0
Dixon Ward,LW,70,22,30,52,34,82,0:00,4,5,111,19.8,0,0,0,0,0.0,0,0,0.0
Tomas Sandstrom,RW,39,25,27,52,12,57,0:00,8,8,134,18.7,0,3,0,0,0.0,0,0,0.0
Joel Otto,C,75,19,33,52,2,150,0:00,6,10,115,16.5,0,4,0,0,0.0,0,0,0.0
Steve Leach,RW,79,26,25,51,-6,126,0:00,9,8,256,10.2,0,4,0,0,0.0,0,0,0.0
Patrick Poulin,RW,81,20,31,51,-19,37,0:00,4,6,160,12.5,0,2,0,0,0.0,0,0,0.0
Keith Tkachuk,LW,83,28,23,51,-13,201,0:00,12,6,199,14.1,0,2,0,0,0.0,0,0,0.0
Sylvain Cote,D,77,21,29,50,28,34,0:00,8,9,206,10.2,0,3,0,0,0.0,0,0,0.0
Jeff Norton,D,66,12,38,50,-3,45,0:00,5,19,127,9.4,0,0,0,0,0.0,0,0,0.0
Barry Cullen,C,66,18,32,50,-23,111,0:00,13,17,124,14.5,0,1,0,0,0.0,0,0,0.0
Denis Savard,C,63,16,34,50,1,90,0:00,4,11,99,16.2,0,2,0,0,0.0,0,0,0.0
Pelle Eklund,C,55,11,38,49,12,16,0:00,4,7,82,13.4,0,0,0,0,0.0,0,0,0.0
Kevin Miller,C,82,24,25,49,2,100,0:00,8,3,163,14.7,0,4,0,0,0.0,0,0,0.0
Ed Olczyk,RW,71,21,28,49,-2,52,0:00,2,12,190,11.1,0,1,0,0,0.0,0,0,0.0
Evgeny Davydov,LW,79,28,21,49,-2,66,0:00,7,6,176,15.9,0,2,0,0,0.0,0,0,0.0
Dave Poulin,C,84,16,33,49,29,62,0:00,0,2,112,14.3,0,0,0,0,0.0,0,0,0.0
Anatoli Semenov,D,75,12,37,49,16,32,0:00,3,6,102,11.8,0,1,0,0,0.0,0,0,0.0
John MacLean,RW,80,24,24,48,-6,102,0:00,7,5,195,12.3,0,3,0,0,0.0,0,0,0.0
Martin Rucinsky,LW,77,18,30,48,16,51,0:00,4,9,133,13.5,0,1,0,0,0.0,0,0,0.0
Doug Weight,C,78,17,31,48,2,65,0:00,3,11,125,13.6,0,1,0,0,0.0,0,0,0.0
Alexei Zhitnik,LW,78,12,36,48,-3,80,0:00,5,14,136,8.8,0,2,0,0,0.0,0,0,0.0
Gilbert Dionne,LW,75,20,28,48,5,63,0:00,6,10,145,13.8,0,2,0,0,0.0,0,0,0.0
Jamie Baker,C,76,19,29,48,-20,54,0:00,10,14,160,11.9,0,2,0,0,0.0,0,0,0.0
Petr Klima,LW,68,32,16,48,-15,100,0:00,13,9,175,18.3,0,2,0,0,0.0,0,0,0.0
Shayne Corson,LW,80,16,31,47,-19,209,0:00,9,10,164,9.8,0,1,0,0,0.0,0,0,0.0
Bob Sweeney,C,80,21,26,47,2,118,0:00,4,5,120,17.5,0,3,0,0,0.0,0,0,0.0
Greg Hawgood,D,69,11,35,46,-8,74,0:00,7,17,138,8.0,0,1,0,0,0.0,0,0,0.0
Craig Simpson,C,60,24,22,46,-14,36,0:00,12,13,91,26.4,0,3,0,0,0.0,0,0,0.0
Eric Desjardins,D,82,13,32,45,20,98,0:00,7,13,163,8.0,0,1,0,0,0.0,0,0,0.0
Calle Johansson,D,77,7,38,45,3,56,0:00,6,20,133,5.3,0,0,0,0,0.0,0,0,0.0
Dave Manson,D,83,15,30,45,-28,210,0:00,9,20,244,6.1,0,1,0,0,0.0,0,0,0.0
Kelly Miller,LW,84,18,27,45,-2,32,0:00,3,1,144,12.5,0,3,0,0,0.0,0,0,0.0
Dallas Drake,LW,72,18,26,44,15,93,0:00,3,4,89,20.2,0,5,0,0,0.0,0,0,0.0
John LeClair,LW,72,19,25,44,11,33,0:00,2,1,139,13.7,0,2,0,0,0.0,0,0,0.0
Jyrki Lumme,D,74,8,36,44,30,55,0:00,3,12,123,6.5,0,1,0,0,0.0,0,0,0.0
Mathieu Schneider,D,60,13,31,44,8,91,0:00,3,13,169,7.7,0,2,0,0,0.0,0,0,0.0
Michel Goulet,LW,63,23,21,44,10,43,0:00,10,10,125,18.4,0,5,0,0,0.0,0,0,0.0
Todd Gill,D,69,11,32,43,4,66,0:00,5,18,113,9.7,0,2,0,0,0.0,0,0,0.0
Bob Probert,LW,80,14,29,43,-9,292,0:00,6,8,128,10.9,0,3,0,0,0.0,0,0,0.0
Paul Ranheim,RW,83,21,22,43,-4,26,0:00,3,1,179,11.7,0,1,0,0,0.0,0,0,0.0
Rob Zamuner,LW,84,15,28,43,-25,74,0:00,1,11,183,8.2,0,0,0,0,0.0,0,0,0.0
Randy Wood,RW,82,18,25,43,6,77,0:00,3,2,176,10.2,0,2,0,0,0.0,0,0,0.0
Sylvain Turgeon,LW,72,25,18,43,-29,104,0:00,8,9,249,10.0,0,2,0,0,0.0,0,0,0.0
Rob Gaudreau,RW,59,23,20,43,-18,18,0:00,5,13,191,12.0,0,1,0,0,0.0,0,0,0.0
Mark Tinordi,D,69,15,27,42,-1,157,0:00,7,10,122,12.3,0,2,0,0,0.0,0,0,0.0
Greg Paslawski,RW,73,18,24,42,3,12,0:00,4,7,109,16.5,0,1,0,0,0.0,0,0,0.0
Nicklas Lidstrom,D,84,7,34,41,7,28,0:00,3,17,156,4.5,0,2,0,0,0.0,0,0,0.0
Vladimir Ruzicka,C,60,19,22,41,-6,38,0:00,7,6,146,13.0,0,2,0,0,0.0,0,0,0.0
Brad Shaw,D,81,7,34,41,-47,34,0:00,4,22,166,4.2,0,0,0,0,0.0,0,0,0.0
Todd Elik,LW,60,14,27,41,-4,56,0:00,4,6,104,13.5,0,1,0,0,0.0,0,0,0.0
Marty McSorley,D,81,15,26,41,1,399,0:00,3,9,197,7.6,0,0,0,0,0.0,0,0,0.0
Bob Kudelski,RW,63,24,17,41,-25,30,0:00,12,5,137,17.5,0,3,0,0,0.0,0,0,0.0
Mike McPhee,LW,84,18,22,40,-2,44,0:00,1,4,161,11.2,0,2,0,0,0.0,0,0,0.0
Dave Ellett,D,70,6,34,40,19,46,0:00,4,25,186,3.2,0,1,0,0,0.0,0,0,0.0
Scott Niedermayer,D,80,11,29,40,8,47,0:00,5,14,131,8.4,0,0,0,0,0.0,0,0,0.0
Esa Tikkanen,LW,81,16,24,40,-24,94,0:00,2,5,202,7.9,0,3,0,0,0.0,0,0,0.0
Yves Racine,D,80,9,31,40,10,80,0:00,5,10,163,5.5,0,0,0,0,0.0,0,0,0.0
Peter Stastny,C,62,17,23,40,-5,22,0:00,7,11,106,16.0,0,3,0,0,0.0,0,0,0.0
Shawn Chambers,D,55,10,29,39,-21,36,0:00,5,18,152,6.6,0,1,0,0,0.0,0,0,0.0
Wendel Clark,LW,66,17,22,39,2,193,0:00,2,7,146,11.6,0,5,0,0,0.0,0,0,0.0
Bobby Holik,C,61,20,19,39,-6,76,0:00,7,7,180,11.1,0,4,0,0,0.0,0,0,0.0
Yuri Khmylev,LW,68,20,19,39,6,28,0:00,0,5,122,16.4,0,3,0,0,0.0,0,0,0.0
Adam Creighton,C,83,19,20,39,-19,110,0:00,7,3,168,11.3,0,0,0,0,0.0,0,0,0.0
Corey Millen,C,42,23,16,39,16,42,0:00,9,5,100,23.0,0,1,0,0,0.0,0,0,0.0
Mike Krushelnyski,C,84,19,20,39,3,62,0:00,6,5,130,14.6,0,3,0,0,0.0,0,0,0.0
Alex Kovalev,RW,65,20,18,38,-10,79,0:00,3,5,134,14.9,0,3,0,0,0.0,0,0,0.0
Uwe Krupp,D,80,9,29,38,6,67,0:00,2,15,116,7.8,0,2,0,0,0.0,0,0,0.0
Mike Craig,RW,70,15,23,38,-11,106,0:00,7,11,131,11.5,0,0,0,0,0.0,0,0,0.0
Tom Kurvers,D,52,8,30,38,9,38,0:00,3,17,128,6.3,0,0,0,0,0.0,0,0,0.0
Sergio Momesso,LW,84,18,20,38,11,200,0:00,4,4,146,12.3,0,1,0,0,0.0,0,0,0.0
Doug Crossman,D,59,10,28,38,-7,28,0:00,4,18,78,12.8,0,1,0,0,0.0,0,0,0.0
Valeri Kamensky,LW,32,15,22,37,13,14,0:00,2,5,94,16.0,0,0,0,0,0.0,0,0,0.0
Teppo Numminen,D,66,7,30,37,4,33,0:00,3,7,103,6.8,0,0,0,0,0.0,0,0,0.0
Rob Pearson,D,78,23,14,37,-2,211,0:00,8,3,164,14.0,0,3,0,0,0.0,0,0,0.0
Dirk Graham,RW,84,20,17,37,0,139,0:00,1,0,187,10.7,0,5,0,0,0.0,0,0,0.0
Zdeno Ciger,LW,64,13,23,36,-13,8,0:00,2,9,106,12.3,0,2,0,0,0.0,0,0,0.0
Claude Lapointe,C,74,10,26,36,5,98,0:00,0,1,91,11.0,0,1,0,0,0.0,0,0,0.0
Brian Leetch,D,36,6,30,36,2,26,0:00,2,22,150,4.0,0,1,0,0,0.0,0,0,0.0
Dave Reid,RW,65,20,16,36,12,10,0:00,1,1,116,17.2,0,2,0,0,0.0,0,0,0.0
Eric Weinrich,D,79,7,29,36,-11,76,0:00,0,8,104,6.7,0,2,0,0,0.0,0,0,0.0
Tommy Sjodin,D,77,7,29,36,-25,30,0:00,5,23,175,4.0,0,1,0,0,0.0,0,0,0.0
Bob Beers,D,64,12,24,36,-25,70,0:00,7,16,138,8.7,0,0,0,0,0.0,0,0,0.0
Shawn Burr,LW,80,10,25,35,18,74,0:00,1,0,99,10.1,0,2,0,0,0.0,0,0,0.0
Ted Donato,C,82,15,20,35,2,61,0:00,3,11,118,12.7,0,5,0,0,0.0,0,0,0.0
Peter Zezel,C,70,12,23,35,0,24,0:00,0,3,102,11.8,0,4,0,0,0.0,0,0,0.0
Luciano Borsato,C,67,15,20,35,-1,38,0:00,1,0,101,14.9,0,3,0,0,0.0,0,0,0.0
Bill Guerin,RW,65,14,20,34,14,63,0:00,0,1,123,11.4,0,2,0,0,0.0,0,0,0.0
Jody Hull,RW,69,13,21,34,-24,14,0:00,5,8,134,9.7,0,0,0,0,0.0,0,0,0.0
Don Sweeney,D,84,7,27,34,34,68,0:00,0,0,107,6.5,0,0,0,0,0.0,0,0,0.0
Brian Benning,D,55,10,24,34,-1,152,0:00,6,14,115,8.7,0,0,0,0,0.0,0,0,0.0
Mark Howe,D,60,3,31,34,22,22,0:00,3,17,72,4.2,0,0,0,0,0.0,0,0,0.0
Neal Broten,C,82,12,21,33,7,22,0:00,0,1,123,9.8,0,3,0,0,0.0,0,0,0.0
Josef Beranek,LW,66,15,18,33,-8,78,0:00,1,4,130,11.5,0,0,0,0,0.0,0,0,0.0
Stephane Matteau,RW,79,15,18,33,6,98,0:00,2,2,95,15.8,0,4,0,0,0.0,0,0,0.0
Michael Nylander,C,59,11,22,33,-7,36,0:00,3,4,85,12.9,0,1,0,0,0.0,0,0,0.0
Glen Wesley,D,64,8,25,33,-2,47,0:00,4,16,183,4.4,0,0,0,0,0.0,0,0,0.0
Curtis Leschyshyn,D,82,9,23,32,25,61,0:00,4,4,73,12.3,0,2,0,0,0.0,0,0,0.0
Scott Mellanby,RW,69,15,17,32,-4,147,0:00,6,3,114,13.2,0,3,0,0,0.0,0,0,0.0
Keith Primeau,C,73,15,17,32,-6,152,0:00,4,4,75,20.0,0,2,0,0,0.0,0,0,0.0
Dmitry Yushkevich,D,82,5,27,32,12,71,0:00,1,1,155,3.2,0,1,0,0,0.0,0,0,0.0
Brad Dalgarno,RW,57,15,17,32,17,62,0:00,2,1,62,24.2,0,2,0,0,0.0,0,0,0.0
Wayne Presley,RW,79,15,17,32,5,96,0:00,0,2,97,15.5,0,2,0,0,0.0,0,0,0.0
Gary Leeman,RW,50,15,17,32,14,24,0:00,1,4,85,17.6,0,3,0,0,0.0,0,0,0.0
Greg Gilbert,LW,77,13,19,32,5,57,0:00,0,2,72,18.1,0,2,0,0,0.0,0,0,0.0
Patrice Brisebois,D,70,10,21,31,6,79,0:00,4,8,123,8.1,0,2,0,0,0.0,0,0,0.0
Marc Bureau,C,63,10,21,31,-12,111,0:00,1,5,132,7.6,0,1,0,0,0.0,0,0,0.0
Steve Heinze,RW,73,18,13,31,20,24,0:00,0,0,146,12.3,0,4,0,0,0.0,0,0,0.0
Dmitri Mironov,D,59,7,24,31,-1,40,0:00,4,10,105,6.7,0,1,0,0,0.0,0,0,0.0
Richard Smehlik,D,80,4,27,31,9,59,0:00,0,1,82,4.9,0,0,0,0,0.0,0,0,0.0
Sergei Zubov,D,49,8,23,31,-1,4,0:00,3,9,93,8.6,0,0,0,0,0.0,0,0,0.0
Jocelyn Lemieux,RW,81,10,21,31,5,111,0:00,1,1,117,8.5,0,2,0,0,0.0,0,0,0.0
Dean Evason,C,84,12,19,31,-35,132,0:00,3,2,107,11.2,0,1,0,0,0.0,0,0,0.0
Kelly Buchberger,C,83,12,18,30,-27,133,0:00,1,0,92,13.0,0,3,0,0,0.0,0,0,0.0
Alexei Gusarov,D,79,8,22,30,18,57,0:00,0,1,60,13.3,0,1,0,0,0.0,0,0,0.0
Marty McInnis,RW,56,10,20,30,7,24,0:00,0,2,60,16.7,0,0,0,0,0.0,0,0,0.0
Mike Hough,LW,77,8,22,30,-11,69,0:00,2,2,98,8.2,0,2,0,0,0.0,0,0,0.0
Gerard Gallant,C,67,10,20,30,20,188,0:00,0,1,81,12.3,0,0,0,0,0.0,0,0,0.0
