Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Steve Rucchin,LW,69,23,39,62,11,22,0:00,5,17,145,15.9,0,5,0,0,0.0,0,0,0.0
Wayne Gretzky,C,70,9,53,62,-23,14,0:00,3,27,132,6.8,0,3,0,0,0.0,0,0,0.0
Alexei Zhamnov,C,76,20,41,61,-10,50,0:00,8,17,200,10.0,0,2,0,0,0.0,0,0,0.0
Cliff Ronning,C,79,20,40,60,-3,42,0:00,10,13,257,7.8,0,4,0,0,0.0,0,0,0.0
Sergei Berezin,LW,76,37,22,59,16,12,0:00,9,3,263,14.1,0,4,0,0,0.0,0,0,0.0
Sami Kapanen,RW,81,24,35,59,-1,10,0:00,5,12,254,9.4,0,7,0,0,0.0,0,0,0.0
Brett Hull,RW,60,32,26,58,19,30,0:00,15,6,192,16.7,0,11,0,0,0.0,0,0,0.0
Vyacheslav Kozlov,LW,79,29,29,58,10,45,0:00,6,14,209,13.9,0,4,0,0,0.0,0,0,0.0
Brendan Shanahan,LW,81,31,27,58,2,123,0:00,5,11,288,10.8,0,5,0,0,0.0,0,0,0.0
Ray Sheppard,RW,74,25,33,58,4,16,0:00,5,8,188,13.3,0,4,0,0,0.0,0,0,0.0
Cory Stillman,LW,76,27,30,57,7,38,0:00,9,10,175,15.4,0,5,0,0,0.0,0,0,0.0
Ray Bourque,D,81,10,47,57,-7,34,0:00,8,31,262,3.8,0,3,0,0,0.0,0,0,0.0
Jeff Friesen,LW,78,22,35,57,3,42,0:00,10,14,215,10.2,0,3,0,0,0.0,0,0,0.0
Nicklas Lidstrom,D,81,14,43,57,14,14,0:00,6,23,205,6.8,0,3,0,0,0.0,0,0,0.0
Brian Rolston,RW,82,24,33,57,11,14,0:00,5,9,210,11.4,0,3,0,0,0.0,0,0,0.0
Doug Gilmour,C,72,16,40,56,-16,56,0:00,7,13,110,14.5,0,4,0,0,0.0,0,0,0.0
Shawn McEachern,LW,77,31,25,56,8,46,0:00,7,6,223,13.9,0,4,0,0,0.0,0,0,0.0
Fredrik Olausson,D,74,16,40,56,17,30,0:00,10,33,121,13.2,0,2,0,0,0.0,0,0,0.0
Michael Peca,C,82,27,29,56,7,81,0:00,10,9,199,13.6,0,8,0,0,0.0,0,0,0.0
German Titov,LW,72,11,45,56,18,34,0:00,3,16,113,9.7,0,3,0,0,0.0,0,0,0.0
Rick Tocchet,RW,81,26,30,56,5,147,0:00,6,9,178,14.6,0,5,0,0,0.0,0,0,0.0
Peter Bondra,RW,66,31,24,55,-1,56,0:00,6,9,284,10.9,0,5,0,0,0.0,0,0,0.0
Brian Leetch,D,82,13,42,55,-7,42,0:00,4,25,184,7.1,0,1,0,0,0.0,0,0,0.0
John MacLean,RW,82,28,27,55,5,46,0:00,11,7,231,12.1,0,2,0,0,0.0,0,0,0.0
Joe Nieuwendyk,C,67,28,27,55,11,34,0:00,8,10,157,17.8,0,8,0,0,0.0,0,0,0.0
Jason Arnott,C,74,27,27,54,10,79,0:00,8,12,200,13.5,0,3,0,0,0.0,0,0,0.0
Phil Housley,D,79,11,43,54,14,52,0:00,4,20,193,5.7,0,1,0,0,0.0,0,0,0.0
Marty McInnis,RW,81,19,35,54,-15,42,0:00,11,17,146,13.0,0,5,0,0,0.0,0,0,0.0
Adam Oates,C,59,12,42,54,-1,22,0:00,3,18,79,15.2,0,0,0,0,0.0,0,0,0.0
Valeri Bure,RW,80,26,27,53,0,22,0:00,7,13,260,10.0,0,4,0,0,0.0,0,0,0.0
Adam Graves,LW,82,38,15,53,-12,47,0:00,14,6,239,15.9,0,7,0,0,0.0,0,0,0.0
Keith Jones,RW,78,20,33,53,23,98,0:00,3,4,135,14.8,0,3,0,0,0.0,0,0,0.0
Alex Kovalev,RW,77,23,30,53,2,49,0:00,6,9,191,12.0,0,5,0,0,0.0,0,0,0.0
Mark Recchi,RW,71,16,37,53,-7,34,0:00,3,20,171,9.4,0,2,0,0,0.0,0,0,0.0
Ron Francis,C,82,21,31,52,-2,34,0:00,8,10,133,15.8,0,2,0,0,0.0,0,0,0.0
Derek King,LW,81,24,28,52,15,20,0:00,8,8,150,16.0,0,4,0,0,0.0,0,0,0.0
Jere Lehtinen,F,74,20,32,52,29,18,0:00,7,10,173,11.6,0,2,0,0,0.0,0,0,0.0
Larry Murphy,D,80,10,42,52,21,42,0:00,5,21,168,6.0,0,2,0,0,0.0,0,0,0.0
Scott Young,RW,75,24,28,52,8,27,0:00,8,11,205,11.7,0,4,0,0,0.0,0,0,0.0
Sergei Zubov,D,81,10,41,51,9,20,0:00,5,22,155,6.5,0,3,0,0,0.0,0,0,0.0
Eric Desjardins,D,68,15,36,51,18,38,0:00,6,18,190,7.9,0,2,0,0,0.0,0,0,0.0
Jarome Iginla,RW,82,28,23,51,1,58,0:00,7,9,211,13.3,0,4,0,0,0.0,0,0,0.0
Viktor Kozlov,RW,65,16,35,51,13,24,0:00,5,10,209,7.7,0,1,0,0,0.0,0,0,0.0
Claude Lemieux,RW,82,27,24,51,0,102,0:00,11,14,292,9.2,0,8,0,0,0.0,0,0,0.0
Rob Niedermayer,C,82,18,33,51,-13,50,0:00,6,10,142,12.7,0,3,0,0,0.0,0,0,0.0
Sergei Samsonov,LW,79,25,26,51,-6,18,0:00,6,10,160,15.6,0,8,0,0,0.0,0,0,0.0
Andreas Dackell,RW,77,15,35,50,9,30,0:00,6,10,107,14.0,0,3,0,0,0.0,0,0,0.0
Patrik Elias,C,74,17,33,50,19,34,0:00,3,10,157,10.8,0,2,0,0,0.0,0,0,0.0
Michal Grosek,RW,76,20,30,50,21,102,0:00,4,8,140,14.3,0,3,0,0,0.0,0,0,0.0
Greg Johnson,C,68,16,34,50,-8,24,0:00,2,11,120,13.3,0,0,0,0,0.0,0,0,0.0
Zigmund Palffy,RW,50,22,28,50,-6,34,0:00,5,10,168,13.1,0,1,0,0,0.0,0,0,0.0
Josef Beranek,LW,66,19,30,49,6,23,0:00,7,10,160,11.9,0,2,0,0,0.0,0,0,0.0
Vincent Damphousse,LW,77,19,30,49,-4,50,0:00,6,14,190,10.0,0,3,0,0,0.0,0,0,0.0
Adam Deadmarsh,RW,66,22,27,49,-2,99,0:00,10,10,152,14.5,0,3,0,0,0.0,0,0,0.0
Boris Mironov,D,75,11,38,49,13,131,0:00,5,20,173,6.4,0,4,0,0,0.0,0,0,0.0
Wendel Clark,LW,77,32,16,48,-24,37,0:00,11,4,215,14.9,0,3,0,0,0.0,0,0,0.0
Milan Hejduk,RW,82,14,34,48,8,26,0:00,4,7,178,7.9,0,5,0,0,0.0,0,0,0.0
Sergei Krivokrasov,RW,70,25,23,48,-5,42,0:00,10,7,208,12.0,0,6,0,0,0.0,0,0,0.0
Mark Messier,C,59,13,35,48,-12,33,0:00,4,18,97,13.4,0,2,0,0,0.0,0,0,0.0
Joe Murphy,RW,76,25,23,48,10,73,0:00,7,8,176,14.2,0,2,0,0,0.0,0,0,0.0
Darryl Sydor,D,74,14,34,48,-1,50,0:00,9,26,163,8.6,0,2,0,0,0.0,0,0,0.0
Magnus Arvedson,LW,80,21,26,47,33,50,0:00,0,0,136,15.4,0,6,0,0,0.0,0,0,0.0
Curtis Brown,C,78,16,31,47,23,56,0:00,5,5,128,12.5,0,3,0,0,0.0,0,0,0.0
Igor Korolev,C,66,13,34,47,11,46,0:00,1,9,99,13.1,0,2,0,0,0.0,0,0,0.0
Trevor Linden,C,82,18,29,47,-14,32,0:00,8,12,167,10.8,0,1,0,0,0.0,0,0,0.0
Petr Nedved,C,56,20,27,47,-6,50,0:00,9,7,153,13.1,0,3,0,0,0.0,0,0,0.0
Brendan Morrison,C,76,13,33,46,-4,18,0:00,5,15,111,11.7,0,2,0,0,0.0,0,0,0.0
Scott Niedermayer,D,72,11,35,46,16,26,0:00,1,20,161,6.8,0,3,0,0,0.0,0,0,0.0
Chris Pronger,D,67,13,33,46,3,113,0:00,8,17,172,7.6,0,0,0,0,0.0,0,0,0.0
Jamie Langenbrunner,RW,75,12,33,45,10,62,0:00,4,12,145,8.3,0,1,0,0,0.0,0,0,0.0
Patrick Marleau,C,81,21,24,45,10,24,0:00,4,6,134,15.7,0,4,0,0,0.0,0,0,0.0
Dan McGillis,D,78,8,37,45,16,61,0:00,6,21,164,4.9,0,4,0,0,0.0,0,0,0.0
Scott Mellanby,RW,67,18,27,45,5,85,0:00,4,7,136,13.2,0,3,0,0,0.0,0,0,0.0
Alexander Mogilny,RW,59,14,31,45,0,58,0:00,3,12,110,12.7,0,1,0,0,0.0,0,0,0.0
Owen Nolan,RW,78,19,26,45,16,129,0:00,6,8,207,9.2,0,3,0,0,0.0,0,0,0.0
Marc Savard,C,70,9,36,45,-7,38,0:00,4,15,116,7.8,0,1,0,0,0.0,0,0,0.0
Chris Drury,C,79,20,24,44,9,62,0:00,6,7,138,14.5,0,3,0,0,0.0,0,0,0.0
Mike Grier,RW,82,20,24,44,5,54,0:00,3,2,143,14.0,0,1,0,0,0.0,0,0,0.0
Mike Johnson,RW,79,20,24,44,13,35,0:00,5,4,149,13.4,0,2,0,0,0.0,0,0,0.0
Valeri Kamensky,LW,65,14,30,44,1,28,0:00,2,10,123,11.4,0,2,0,0,0.0,0,0,0.0
Saku Koivu,C,65,14,30,44,-7,38,0:00,4,14,145,9.7,0,0,0,0,0.0,0,0,0.0
Robert Lang,C,72,21,23,44,-10,24,0:00,7,5,137,15.3,0,3,0,0,0.0,0,0,0.0
Dixon Ward,LW,78,20,24,44,10,44,0:00,2,6,101,19.8,0,4,0,0,0.0,0,0,0.0
Kevin Stevens,LW,81,23,20,43,-10,64,0:00,8,6,136,16.9,0,3,0,0,0.0,0,0,0.0
Niklas Sundstrom,RW,81,13,30,43,-2,20,0:00,1,3,89,14.6,0,3,0,0,0.0,0,0,0.0
Darcy Tucker,RW,82,21,22,43,-34,176,0:00,8,7,178,11.8,0,3,0,0,0.0,0,0,0.0
Jason Woolley,D,80,10,33,43,16,62,0:00,4,16,154,6.5,0,2,0,0,0.0,0,0,0.0
Greg Adams,LW,75,19,24,43,-1,26,0:00,5,6,176,10.8,0,3,0,0,0.0,0,0,0.0
Radek Dvorak,RW,82,19,24,43,7,29,0:00,0,3,182,10.4,0,0,0,0,0.0,0,0,0.0
Joe Juneau,C,72,15,28,43,-4,22,0:00,2,12,150,10.0,0,3,0,0,0.0,0,0,0.0
Eric Daze,RW,72,22,20,42,-13,22,0:00,8,9,189,11.6,0,2,0,0,0.0,0,0,0.0
Jan Hrdina,C,82,13,29,42,-2,40,0:00,3,7,94,13.8,0,2,0,0,0.0,0,0,0.0
Kip Miller,LW,77,19,23,42,1,22,0:00,1,5,125,15.2,0,4,0,0,0.0,0,0,0.0
Yanic Perreault,C,76,17,25,42,7,42,0:00,4,4,141,12.1,0,3,0,0,0.0,0,0,0.0
Gary Roberts,F,77,14,28,42,2,178,0:00,1,4,138,10.1,0,4,0,0,0.0,0,0,0.0
Scott Pellerin,LW,80,20,21,41,1,42,0:00,0,2,138,14.5,0,4,0,0,0.0,0,0,0.0
Joe Thornton,C,81,16,25,41,3,69,0:00,7,8,128,12.5,0,1,0,0,0.0,0,0,0.0
Bryan Smolinski,C,82,16,24,40,-7,49,0:00,7,8,223,7.2,0,3,0,0,0.0,0,0,0.0
Steve Sullivan,LW,63,20,20,40,12,28,0:00,4,7,110,18.2,0,5,0,0,0.0,0,0,0.0
Scott Walker,RW,71,15,25,40,0,103,0:00,0,2,96,15.6,0,2,0,0,0.0,0,0,0.0
Sebastien Bordeleau,C,72,16,24,40,-14,26,0:00,1,3,168,9.5,0,3,0,0,0.0,0,0,0.0
Anson Carter,RW,55,24,16,40,7,22,0:00,6,3,123,19.5,0,6,0,0,0.0,0,0,0.0
Pat Falloon,RW,82,17,23,40,-4,20,0:00,8,7,152,11.2,0,2,0,0,0.0,0,0,0.0
Steve Heinze,RW,73,22,18,40,7,30,0:00,9,5,146,15.1,0,3,0,0,0.0,0,0,0.0
Andrei Kovalenko,RW,74,19,21,40,-6,32,0:00,3,10,104,18.3,0,4,0,0,0.0,0,0,0.0
Darren McCarty,RW,69,14,26,40,10,108,0:00,6,3,140,10.0,0,1,0,0,0.0,0,0,0.0
Teppo Numminen,D,82,10,30,40,3,30,0:00,1,15,156,6.4,0,0,0,0,0.0,0,0,0.0
Craig Conroy,C,69,14,25,39,14,38,0:00,0,0,134,10.4,0,1,0,0,0.0,0,0,0.0
Rem Murray,LW,78,21,18,39,4,20,0:00,4,5,116,18.1,0,4,0,0,0.0,0,0,0.0
Mike Ricci,C,82,13,26,39,1,68,0:00,2,5,98,13.3,0,2,0,0,0.0,0,0,0.0
Mariusz Czerkawski,RW,78,21,17,38,-10,14,0:00,4,5,205,10.2,0,1,0,0,0.0,0,0,0.0
Kevin Hatcher,D,66,11,27,38,11,24,0:00,4,11,131,8.4,0,3,0,0,0.0,0,0,0.0
Mikael Renberg,RW,66,15,23,38,5,18,0:00,6,4,154,9.7,0,2,0,0,0.0,0,0,0.0
Marco Sturm,LW,78,16,22,38,7,52,0:00,3,8,140,11.4,0,3,0,0,0.0,0,0,0.0
Robert Svehla,D,80,8,29,37,-13,83,0:00,4,12,157,5.1,0,0,0,0,0.0,0,0,0.0
Doug Weight,C,43,6,31,37,-8,12,0:00,1,15,79,7.6,0,0,0,0,0.0,0,0,0.0
Andrew Cassels,C,70,12,25,37,-12,18,0:00,4,11,97,12.4,0,3,0,0,0.0,0,0,0.0
Nelson Emerson,RW,65,13,24,37,8,51,0:00,3,7,188,6.9,0,1,0,0,0.0,0,0,0.0
Andreas Johansson,LW,69,21,16,37,1,34,0:00,7,8,144,14.6,0,6,0,0,0.0,0,0,0.0
Claude Lapointe,C,82,14,23,37,-19,62,0:00,2,2,134,10.4,0,1,0,0,0.0,0,0,0.0
Randy McKay,RW,70,17,20,37,10,143,0:00,3,4,136,12.5,0,5,0,0,0.0,0,0,0.0
Mark Parrish,RW,73,24,13,37,-6,25,0:00,5,4,129,18.6,0,5,0,0,0.0,0,0,0.0
Donald Audette,RW,49,18,18,36,7,51,0:00,6,9,152,11.8,0,2,0,0,0.0,0,0,0.0
Stu Barnes,C,81,20,16,36,-11,30,0:00,13,4,180,11.1,0,3,0,0,0.0,0,0,0.0
Chris Chelios,D,75,9,27,36,1,93,0:00,3,11,187,4.8,0,1,0,0,0.0,0,0,0.0
Todd Marchant,C,82,14,22,36,3,65,0:00,3,2,183,7.7,0,2,0,0,0.0,0,0,0.0
Bill Muckalt,RW,73,16,20,36,-9,98,0:00,4,7,119,13.4,0,1,0,0,0.0,0,0,0.0
Vinny Prospal,LW,79,10,26,36,8,58,0:00,2,8,114,8.8,0,3,0,0,0.0,0,0,0.0
Brian Bellows,LW,76,17,19,36,-12,26,0:00,8,3,166,10.2,0,3,0,0,0.0,0,0,0.0
Jason York,D,79,4,31,35,17,48,0:00,2,14,177,2.3,0,0,0,0,0.0,0,0,0.0
Rob Blake,D,62,12,23,35,-7,128,0:00,5,6,216,5.6,0,2,0,0,0.0,0,0,0.0
Mike Knuble,RW,82,15,20,35,-7,26,0:00,3,6,113,13.3,0,1,0,0,0.0,0,0,0.0
Andrei Nikolishin,C,73,8,27,35,0,28,0:00,0,7,121,6.6,0,1,0,0,0.0,0,0,0.0
Mattias Ohlund,D,74,9,26,35,-19,83,0:00,2,15,129,7.0,0,1,0,0,0.0,0,0,0.0
Adrian Aucoin,D,82,23,11,34,-14,77,0:00,18,3,174,13.2,0,3,0,0,0.0,0,0,0.0
Bryan Berard,D,69,9,25,34,1,48,0:00,4,14,135,6.7,0,5,0,0,0.0,0,0,0.0
Chris Gratton,F,78,8,26,34,-28,143,0:00,1,7,181,4.4,0,1,0,0,0.0,0,0,0.0
Tomas Holmstrom,LW,82,13,21,34,-11,69,0:00,5,9,100,13.0,0,4,0,0,0.0,0,0,0.0
Brian Holzinger,C,81,17,17,34,2,45,0:00,5,5,143,11.9,0,2,0,0,0.0,0,0,0.0
Vladimir Malakhov,D,62,13,21,34,-7,77,0:00,8,9,143,9.1,0,3,0,0,0.0,0,0,0.0
Derek Morris,D,71,7,27,34,4,73,0:00,3,7,150,4.7,0,2,0,0,0.0,0,0,0.0
Martin Rucinsky,LW,73,17,17,34,-25,50,0:00,5,6,180,9.4,0,1,0,0,0.0,0,0,0.0
Mathieu Schneider,D,75,10,24,34,-19,71,0:00,5,15,159,6.3,0,2,0,0,0.0,0,0,0.0
Jozef Stumpel,C,64,13,21,34,-18,10,0:00,1,5,131,9.9,0,1,0,0,0.0,0,0,0.0
Pat Verbeek,RW,78,17,17,34,11,133,0:00,8,6,134,12.7,0,2,0,0,0.0,0,0,0.0
Alexander Selivanov,RW,72,14,19,33,-8,42,0:00,2,9,177,7.9,0,1,0,0,0.0,0,0,0.0
Alexei Zhitnik,LW,81,7,26,33,-6,96,0:00,3,13,185,3.8,0,2,0,0,0.0,0,0,0.0
Stephane Richer,RW,64,12,21,33,-10,22,0:00,3,2,139,8.6,0,1,0,0,0.0,0,0,0.0
Daniel Alfredsson,RW,58,11,22,33,8,14,0:00,3,8,163,6.7,0,5,0,0,0.0,0,0,0.0
Daymond Langkow,C,78,14,19,33,-8,39,0:00,4,5,149,9.4,0,2,0,0,0.0,0,0,0.0
Radek Bonk,C,81,16,16,32,15,48,0:00,0,0,110,14.5,0,6,0,0,0.0,0,0,0.0
Shayne Corson,LW,63,12,20,32,-10,147,0:00,7,9,142,8.5,0,4,0,0,0.0,0,0,0.0
Tom Fitzgerald,RW,80,13,19,32,-18,48,0:00,0,2,180,7.2,0,1,0,0,0.0,0,0,0.0
Roman Hamrlik,D,75,8,24,32,9,70,0:00,3,14,172,4.7,0,0,0,0,0.0,0,0,0.0
Bill Houlder,D,76,9,23,32,8,40,0:00,7,12,115,7.8,0,5,0,0,0.0,0,0,0.0
Sandis Ozolinsh,D,39,7,25,32,10,22,0:00,4,17,81,8.6,0,3,0,0,0.0,0,0,0.0
Tomas Sandstrom,RW,58,15,17,32,-5,42,0:00,7,5,107,14.0,0,2,0,0,0.0,0,0,0.0
Ryan Smyth,LW,71,13,18,31,0,62,0:00,6,6,161,8.1,0,2,0,0,0.0,0,0,0.0
Vaclav Varada,LW,72,7,24,31,11,61,0:00,1,3,123,5.7,0,1,0,0,0.0,0,0,0.0
Benoit Brunet,LW,60,14,17,31,-1,31,0:00,4,2,115,12.2,0,0,0,0,0.0,0,0,0.0
Andrew Brunette,LW,77,11,20,31,-10,26,0:00,7,6,65,16.9,0,1,0,0,0.0,0,0,0.0
Rene Corbet,LW,73,13,18,31,1,68,0:00,3,7,127,10.2,0,1,0,0,0.0,0,0,0.0
Dallas Drake,LW,53,9,22,31,17,65,0:00,0,2,105,8.6,0,3,0,0,0.0,0,0,0.0
Ray Ferraro,C,65,13,18,31,0,59,0:00,4,2,84,15.5,0,4,0,0,0.0,0,0,0.0
Sergei Gonchar,D,53,21,10,31,1,57,0:00,13,4,180,11.7,0,3,0,0,0.0,0,0,0.0
Patric Kjellberg,LW,71,11,20,31,-13,24,0:00,2,8,103,10.7,0,2,0,0,0.0,0,0,0.0
Grant Marshall,RW,82,13,18,31,1,85,0:00,2,3,112,11.6,0,4,0,0,0.0,0,0,0.0
Fredrik Modin,LW,67,16,15,31,14,35,0:00,1,1,108,14.8,0,3,0,0,0.0,0,0,0.0
Glen Murray,RW,61,16,15,31,-14,36,0:00,3,3,173,9.2,0,3,0,0,0.0,0,0,0.0
Jeff O'Neill,RW,75,16,15,31,3,66,0:00,4,6,121,13.2,0,2,0,0,0.0,0,0,0.0
Lyle Odelein,D,70,5,26,31,6,114,0:00,1,11,101,5.0,0,0,0,0,0.0,0,0,0.0
James Black,LW,75,16,14,30,5,14,0:00,1,3,135,11.9,0,3,0,0,0.0,0,0,0.0
Steve Duchesne,D,71,6,24,30,-6,24,0:00,2,16,118,5.1,0,2,0,0,0.0,0,0,0.0
Mike Eastwood,C,82,9,21,30,6,36,0:00,0,0,76,11.8,0,0,0,0,0.0,0,0,0.0
Travis Green,C,79,13,17,30,-7,81,0:00,3,6,165,7.9,0,2,0,0,0.0,0,0,0.0
Derian Hatcher,D,80,9,21,30,21,102,0:00,3,2,125,7.2,0,2,0,0,0.0,0,0,0.0
Marian Hossa,RW,60,15,15,30,18,37,0:00,1,2,124,12.1,0,2,0,0,0.0,0,0,0.0
Alexander Korolyuk,RW,55,12,18,30,3,26,0:00,2,5,96,12.5,0,0,0,0,0.0,0,0,0.0
Mark Lawrence,RW,60,14,16,30,-8,38,0:00,4,5,88,15.9,0,2,0,0,0.0,0,0,0.0
Dean McAmmond,LW,77,10,20,30,8,38,0:00,1,4,138,7.2,0,1,0,0,0.0,0,0,0.0
Geoff Sanderson,LW,75,12,18,30,8,22,0:00,1,5,155,7.7,0,1,0,0,0.0,0,0,0.0
Jeff Shantz,C,76,13,17,30,14,44,0:00,1,0,82,15.9,0,3,0,0,0.0,0,0,0.0
Garry Valk,LW,77,8,21,29,8,53,0:00,1,3,93,8.6,0,0,0,0,0.0,0,0,0.0
Sylvain Cote,D,79,5,24,29,22,28,0:00,0,9,119,4.2,0,1,0,0,0.0,0,0,0.0
Benoit Hogue,LW,74,12,17,29,-10,54,0:00,2,3,121,9.9,0,3,0,0,0.0,0,0,0.0
Calle Johansson,D,67,8,21,29,10,22,0:00,2,13,145,5.5,0,2,0,0,0.0,0,0,0.0
Mike Keane,RW,81,6,23,29,-2,62,0:00,1,3,106,5.7,0,1,0,0,0.0,0,0,0.0
Martin Lapointe,RW,77,16,13,29,7,141,0:00,7,1,153,10.5,0,4,0,0,0.0,0,0,0.0
Wade Redden,D,72,8,21,29,7,54,0:00,3,10,127,6.3,0,1,0,0,0.0,0,0,0.0
Dave Andreychuk,LW,52,15,13,28,1,20,0:00,4,4,110,13.6,0,3,0,0,0.0,0,0,0.0
Doug Brown,C,80,9,19,28,5,42,0:00,3,1,180,5.0,0,1,0,0,0.0,0,0,0.0
Martin Gelinas,LW,76,13,15,28,3,67,0:00,0,0,111,11.7,0,2,0,0,0.0,0,0,0.0
Todd Harvey,LW,37,11,17,28,-1,72,0:00,6,8,58,19.0,0,2,0,0,0.0,0,0,0.0
Alexander Karpovtsev,D,58,3,25,28,39,52,0:00,1,9,65,4.6,0,1,0,0,0.0,0,0,0.0
Vincent Lecavalier,C,82,13,15,28,-19,23,0:00,2,4,125,10.4,0,2,0,0,0.0,0,0,0.0
Jyrki Lumme,D,60,7,21,28,5,34,0:00,1,9,121,5.8,0,4,0,0,0.0,0,0,0.0
Janne Niinimaa,D,81,4,24,28,7,88,0:00,2,8,142,2.8,0,1,0,0,0.0,0,0,0.0
Dmitry Yushkevich,D,78,6,22,28,25,88,0:00,2,7,95,6.3,0,0,0,0,0.0,0,0,0.0
Dave Gagner,C,69,6,22,28,-16,63,0:00,2,10,100,6.0,0,1,0,0,0.0,0,0,0.0
Vadim Sharifijanov,RW,53,11,16,27,11,28,0:00,1,4,71,15.5,0,2,0,0,0.0,0,0,0.0
Scott Stevens,D,75,5,22,27,29,64,0:00,0,0,111,4.5,0,1,0,0,0.0,0,0,0.0
Turner Stevenson,RW,69,10,17,27,6,88,0:00,0,1,102,9.8,0,2,0,0,0.0,0,0,0.0
Terry Yake,RW,60,9,18,27,-9,34,0:00,3,11,59,15.3,0,4,0,0,0.0,0,0,0.0
Craig Janney,C,56,5,22,27,-15,14,0:00,2,11,45,11.1,0,0,0,0,0.0,0,0,0.0
Ted Donato,C,82,11,16,27,-8,41,0:00,3,4,106,10.4,0,0,0,0,0.0,0,0,0.0
Tony Hrkac,C,69,13,14,27,2,26,0:00,2,4,67,19.4,0,2,0,0,0.0,0,0,0.0
