Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Jakub Voracek,RW,69,12,44,56,14,31,17:02,4,13,132,9.1,1566,3,7,13,35.0,4,0,0.0
Bryan Rust,RW,55,27,29,56,14,30,19:45,8,9,151,17.9,1451,4,2,8,20.0,2,2,100.0
Victor Hedman,D,66,11,44,55,27,31,24:03,4,18,155,7.1,1682,3,0,0,0.0,2,0,0.0
Nicklas Backstrom,C,61,12,42,54,-1,14,19:01,2,16,132,9.1,1282,0,516,532,49.2,4,3,75.0
Brock Nelson,C,68,26,28,54,6,32,18:51,4,3,175,14.9,1649,5,615,573,51.8,2,1,50.0
Reilly Smith,RW,71,27,27,54,17,20,17:54,3,2,169,16.0,1584,6,3,9,25.0,2,0,0.0
Elias Lindholm,C,70,29,25,54,-8,22,19:43,8,11,169,17.2,1754,7,395,406,49.3,1,0,0.0
Kevin Fiala,LW,64,23,31,54,-1,42,15:24,9,9,175,13.1,1180,4,2,7,22.2,4,1,25.0
Bo Horvat,C,69,22,31,53,-15,21,19:43,12,4,178,12.4,1754,2,850,633,57.3,3,1,33.3
Dylan Larkin,C,71,19,34,53,-21,39,21:14,5,9,223,8.5,1702,0,714,648,52.4,5,3,60.0
Tony DeAngelo,D,68,15,38,53,12,47,19:17,3,16,149,10.1,1549,3,0,0,0.0,2,0,0.0
Quinn Hughes,D,68,8,45,53,-10,22,21:53,3,22,126,6.3,1625,2,0,0,0.0,0,0,0.0
Claude Giroux,RW,69,21,32,53,7,28,18:59,7,13,197,10.7,1814,6,663,460,59.0,10,3,30.0
Alex Pietrangelo,D,70,16,36,52,11,20,24:11,6,16,225,7.1,1998,3,0,0,0.0,0,0,0.0
Taylor Hall,LW,65,16,36,52,-14,34,19:10,4,14,232,6.9,1465,1,20,31,39.2,5,1,20.0
Evgeny Kuznetsov,C,63,19,33,52,-2,40,17:50,6,6,129,14.7,1244,0,348,455,43.3,7,2,28.6
Jakub Vrana,LW,69,25,27,52,3,18,14:52,1,11,187,13.4,1232,6,6,5,54.5,3,1,33.3
Sam Reinhart,C,69,22,28,50,-15,20,20:37,5,7,144,15.3,1598,2,40,72,35.7,4,0,0.0
Cale Makar,D,57,12,38,50,12,12,21:00,4,15,121,9.9,1371,4,0,0,0.0,0,0,0.0
Tyler Seguin,C,69,17,33,50,-2,22,19:08,3,12,245,6.9,1830,6,538,387,58.2,5,3,60.0
Alex Killorn,LW,68,26,23,49,19,20,17:55,8,5,130,20.0,1541,7,5,14,26.3,0,0,0.0
T.J. Oshie,RW,69,26,23,49,4,26,18:17,10,2,133,19.5,1369,4,119,119,50.0,7,3,42.9
Torey Krug,D,61,9,40,49,-4,33,20:29,2,26,144,6.3,1467,4,0,0,0.0,0,0,0.0
Timo Meier,RW,70,22,27,49,-22,42,17:16,2,7,199,11.1,1531,2,12,25,32.4,1,1,100.0
Pierre-Luc Dubois,C,70,18,31,49,-2,49,17:55,1,9,158,11.4,1532,4,359,446,44.6,3,2,66.7
Sean Monahan,C,70,22,26,48,-16,25,18:06,8,8,166,13.3,1559,5,549,495,52.6,7,3,42.9
Tyler Bertuzzi,LW,71,21,27,48,-23,40,19:18,3,11,129,16.3,1534,1,4,2,66.7,2,0,0.0
Ryan Suter,D,69,8,40,48,-6,12,24:38,2,16,111,7.2,1780,2,0,0,0.0,0,0,0.0
Filip Forsberg,LW,63,21,27,48,-7,29,17:21,7,7,198,10.6,1354,2,1,2,33.3,5,4,80.0
Eric Staal,C,66,19,28,47,-9,28,17:08,5,9,113,16.8,1318,5,495,504,49.6,0,0,0.0
Sidney Crosby,C,41,16,31,47,-8,15,20:15,4,13,109,14.7,1000,4,494,394,55.6,0,0,0.0
Evgenii Dadonov,RW,69,25,22,47,-7,10,17:06,11,6,167,15.0,1399,2,0,0,0.0,0,0,0.0
Evander Kane,LW,64,26,21,47,-12,122,19:32,14,4,216,12.0,1520,6,106,95,52.7,1,0,0.0
Phillip Danault,C,71,13,34,47,18,32,18:50,1,3,131,9.9,1814,1,728,608,54.5,0,0,0.0
Jonathan Marchessault,RW,66,22,25,47,6,28,17:16,6,6,235,9.4,1337,3,58,78,42.6,5,4,80.0
Zach Parise,LW,69,25,21,46,-11,8,17:11,12,6,155,16.1,1440,4,41,36,53.2,5,1,20.0
William Karlsson,C,63,15,31,46,11,16,18:51,2,6,138,10.9,1393,1,491,455,51.9,0,0,0.0
Shea Theodore,D,71,13,33,46,12,25,22:14,1,15,219,5.9,1833,4,0,0,0.0,5,2,40.0
Pavel Buchnevich,LW,68,16,30,46,2,24,16:55,4,5,148,10.8,1395,1,4,19,17.4,0,0,0.0
Dominik Kubalik,LW,68,30,16,46,2,16,14:22,4,4,157,19.1,1224,3,6,13,31.6,0,0,0.0
Tanner Pearson,LW,69,21,24,45,-4,27,16:30,3,7,164,12.8,1633,3,3,14,17.6,5,1,20.0
Andre Burakovsky,LW,58,20,25,45,11,22,15:12,2,9,103,19.4,1096,6,5,9,35.7,0,0,0.0
Nick Schmaltz,C,70,11,34,45,3,20,15:32,2,11,95,11.6,1399,2,160,216,42.6,9,4,44.4
Brock Boeser,RW,57,16,29,45,4,14,18:34,5,9,169,9.5,1280,3,11,19,36.7,5,0,0.0
Neal Pionk,D,71,6,39,45,10,32,23:22,3,22,177,3.4,1913,1,0,0,0.0,0,0,0.0
Alex DeBrincat,RW,70,18,27,45,-10,15,17:29,10,6,207,8.7,1366,4,7,13,35.0,3,0,0.0
Brent Burns,D,70,12,33,45,-22,34,25:24,5,12,225,5.3,1995,1,0,0,0.0,1,0,0.0
Keith Yandle,D,69,5,40,45,0,20,19:41,2,19,129,3.9,1506,0,0,1,0.0,0,0,0.0
Mikael Backlund,C,70,16,29,45,3,26,17:56,3,7,157,10.2,1603,3,368,410,47.3,0,0,0.0
Kyle Palmieri,C,65,25,20,45,-4,41,17:06,11,7,155,16.1,1374,3,12,25,32.4,7,0,0.0
Chris Kreider,LW,63,24,21,45,13,58,17:14,9,4,156,15.4,1334,5,53,70,43.1,0,0,0.0
Kris Letang,D,61,15,29,44,0,38,25:43,6,9,177,8.5,1762,2,0,0,0.0,2,0,0.0
Tyler Toffoli,C,68,24,20,44,-1,20,16:50,5,5,203,11.8,1550,4,4,10,28.6,2,0,0.0
Gabriel Landeskog,LW,54,21,23,44,-2,47,20:01,6,9,145,14.5,1199,4,274,212,56.4,1,0,0.0
Tom Wilson,RW,68,21,23,44,-3,93,18:16,5,2,154,13.6,1514,5,18,39,31.6,0,0,0.0
Max Domi,C,71,17,27,44,-3,35,17:05,1,10,179,9.5,1518,3,385,403,48.9,0,0,0.0
Nikita Gusev,RW,66,13,31,44,-15,12,14:41,5,10,158,8.2,1173,2,1,2,33.3,9,6,66.7
Anthony Cirelli,C,68,16,28,44,28,30,18:27,1,4,113,14.2,1599,3,434,480,47.5,0,0,0.0
Clayton Keller,RW,70,17,27,44,-6,28,16:17,2,13,184,9.2,1449,2,8,13,38.1,1,0,0.0
Brady Tkachuk,LW,71,21,23,44,-14,106,18:56,2,6,259,8.1,1777,3,144,168,46.2,1,0,0.0
David Krejci,C,61,13,30,43,14,23,17:10,3,11,83,15.7,1213,3,371,366,50.3,2,0,0.0
Josh Bailey,RW,68,14,29,43,-12,10,16:53,2,7,94,14.9,1484,2,128,128,50.0,3,1,33.3
Adam Henrique,C,71,26,17,43,-3,22,16:52,5,4,169,15.4,1608,1,512,418,55.1,0,0,0.0
Brendan Gallagher,RW,59,22,21,43,9,29,16:54,1,4,226,9.7,1315,1,12,17,41.4,0,0,0.0
Anders Lee,LW,68,20,23,43,8,47,18:17,2,5,195,10.3,1486,6,90,109,45.2,1,0,0.0
Jake Guentzel,C,39,20,23,43,11,14,20:37,6,4,127,15.7,981,4,22,24,47.8,2,1,50.0
Connor Brown,RW,71,16,27,43,-6,24,20:06,3,1,173,9.2,1922,1,29,39,42.6,0,0,0.0
Alex Iafallo,LW,70,17,26,43,1,14,18:55,6,3,142,12.0,1707,3,11,12,47.8,0,0,0.0
Victor Olofsson,RW,54,20,22,42,-1,6,18:23,11,6,127,15.7,1163,4,1,1,50.0,1,0,0.0
Adam Fox,D,70,8,34,42,22,32,18:54,1,12,125,6.4,1636,4,0,0,0.0,0,0,0.0
Robert Thomas,C,66,10,32,42,9,18,14:33,1,6,87,11.5,1175,2,136,181,42.9,1,0,0.0
Ryan Getzlaf,C,69,13,29,42,-16,58,18:43,3,6,143,9.1,1636,5,530,504,51.3,2,1,50.0
Matt Duchene,C,66,13,29,42,-4,24,16:52,5,6,136,9.6,1337,1,390,305,56.1,5,1,20.0
Gustav Nyquist,RW,70,15,27,42,4,16,18:01,3,6,151,9.9,1594,3,17,16,51.5,4,2,50.0
Rickard Rakell,RW,65,15,27,42,-5,12,18:09,3,6,186,8.1,1513,2,10,3,76.9,3,2,66.7
Jean-Gabriel Pageau,C,67,26,16,42,4,49,19:09,5,5,151,17.2,1863,5,615,534,53.5,0,0,0.0
Kevin Hayes,RW,69,23,18,41,-6,34,17:43,4,3,175,13.1,1647,5,415,411,50.2,3,0,0.0
Ondrej Palat,LW,69,17,24,41,25,22,16:11,4,4,128,13.3,1503,2,7,14,33.3,0,0,0.0
Jason Zucker,LW,60,20,21,41,-4,21,16:20,7,5,111,18.0,1185,4,12,29,29.3,0,0,0.0
Aaron Ekblad,D,67,5,36,41,12,26,22:58,0,6,147,3.4,1838,1,0,0,0.0,0,0,0.0
Mikko Rantanen,RW,42,19,22,41,-2,14,18:56,8,6,107,17.8,892,5,44,31,58.7,1,0,0.0
Zach Werenski,D,63,20,21,41,9,10,23:59,5,8,187,10.7,1763,4,0,0,0.0,1,0,0.0
Nick Suzuki,C,71,13,28,41,-15,6,15:59,6,8,138,9.4,1416,1,305,354,46.3,1,0,0.0
Rasmus Dahlin,D,59,4,36,40,-7,38,19:17,2,17,90,4.4,1217,1,0,0,0.0,1,1,100.0
James van Riemsdyk,LW,66,19,21,40,5,8,14:54,4,5,151,12.6,1335,2,8,15,34.8,1,0,0.0
Jordan Eberle,RW,58,16,24,40,1,12,17:48,4,7,136,11.8,1183,1,3,6,33.3,5,2,40.0
Erik Karlsson,D,56,6,34,40,-15,16,24:31,1,12,120,5.0,1531,0,0,0,0.0,2,0,0.0
Jeff Petry,D,71,11,29,40,-10,26,23:38,3,9,158,7.0,1825,3,0,0,0.0,0,0,0.0
Dougie Hamilton,D,47,14,26,40,30,32,23:17,2,10,170,8.2,1310,3,0,0,0.0,2,1,50.0
Anthony Duclair,LW,66,23,17,40,-5,18,16:15,5,3,184,12.5,1542,2,3,3,50.0,5,0,0.0
Thomas Chabot,D,71,6,33,39,-18,42,26:00,0,11,186,3.2,1934,0,0,0,0.0,0,0,0.0
Anthony Beauvillier,LW,68,18,21,39,-11,15,17:15,3,4,132,13.6,1505,3,9,4,69.2,1,1,100.0
Conor Garland,RW,68,22,17,39,1,20,14:09,4,6,158,13.9,1289,5,4,7,36.4,9,4,44.4
Logan Couture,C,52,16,23,39,0,18,18:31,0,9,126,12.7,1219,3,195,248,44.0,3,0,0.0
Lars Eller,C,69,16,23,39,3,48,17:00,2,4,151,10.6,1448,1,536,497,51.9,1,0,0.0
Jamie Benn,LW,69,19,20,39,-4,53,16:26,8,6,163,11.7,1628,4,244,193,55.8,1,0,0.0
Tyson Barrie,D,70,5,34,39,-7,16,21:52,1,11,169,3.0,1742,0,0,0,0.0,1,0,0.0
Jakob Silfverberg,RW,66,21,18,39,0,14,17:41,4,3,155,13.5,1567,1,8,33,19.5,4,2,50.0
Paul Stastny,C,71,17,21,38,6,24,17:07,5,5,136,12.5,1457,3,624,515,54.8,0,0,0.0
Phil Kessel,RW,70,14,24,38,-21,22,17:08,9,8,153,9.2,1525,2,2,7,22.2,2,0,0.0
Ryan Ellis,D,49,8,30,38,16,19,23:30,2,7,114,7.0,1397,3,0,0,0.0,3,1,33.3
Vincent Trocheck,C,62,11,27,38,-8,49,16:43,1,6,141,7.8,1286,2,434,398,52.2,5,3,60.0
Anthony Mantha,RW,43,16,22,38,-7,34,18:53,6,3,137,11.7,909,3,16,22,42.1,0,0,0.0
Christian Dvorak,C,70,18,20,38,6,12,16:41,6,4,134,13.4,1528,2,523,426,55.1,3,2,66.7
Dylan Strome,C,58,12,26,38,1,16,15:56,2,6,97,12.4,1085,2,277,304,47.7,1,0,0.0
Chris Tierney,C,71,11,26,37,-6,20,17:11,1,1,102,10.8,1743,2,521,497,51.2,0,0,0.0
Tyler Ennis,LW,70,16,21,37,-6,20,14:42,5,5,159,10.1,1311,1,7,8,46.7,3,1,33.3
Zach Hyman,LW,51,21,16,37,13,23,19:05,3,3,106,19.8,1185,1,70,90,43.8,0,0,0.0
Mats Zuccarello,RW,65,15,22,37,-9,18,15:56,3,4,96,15.6,1191,2,9,5,64.3,3,1,33.3
Charlie Coyle,C,70,16,21,37,9,21,16:47,1,4,145,11.0,1423,3,326,373,46.6,7,2,28.6
Shea Weber,D,65,15,21,36,8,33,24:00,3,5,185,8.1,1720,2,0,0,0.0,0,0,0.0
Nazem Kadri,C,51,19,17,36,7,97,17:25,4,7,133,14.3,1041,1,407,310,56.8,0,0,0.0
Ryan Johansen,C,68,14,22,36,-5,45,17:03,3,6,101,13.9,1495,2,549,483,53.2,5,0,0.0
Tomas Hertl,C,48,16,20,36,-18,16,18:26,2,5,117,13.7,1123,1,433,357,54.8,1,0,0.0
Martin Necas,C,64,16,20,36,-6,20,14:10,5,4,88,18.2,1183,3,13,35,27.1,1,0,0.0
Oliver Bjorkstrand,RW,49,21,15,36,8,12,17:56,3,3,162,13.0,1051,5,6,13,31.6,2,0,0.0
Jaccob Slavin,D,68,6,30,36,30,10,23:24,0,3,145,4.1,1892,3,0,0,0.0,1,0,0.0
Jake Virtanen,RW,69,18,18,36,-4,41,13:05,6,3,150,12.0,1408,6,5,13,27.8,0,0,0.0
Kasperi Kapanen,RW,69,13,23,36,0,22,15:47,0,3,121,10.7,1460,2,2,13,13.3,1,0,0.0
Ivan Provorov,D,69,13,23,36,11,24,24:50,7,9,150,8.7,2025,3,0,0,0.0,1,0,0.0
Nico Hischier,C,58,14,22,36,-16,12,18:03,2,8,123,11.4,1278,1,507,473,51.7,1,0,0.0
Ryan Pulock,D,68,10,25,35,8,14,22:24,3,5,163,6.1,1788,3,0,0,0.0,0,0,0.0
Jared McCann,LW,66,14,21,35,6,17,15:14,2,4,150,9.3,1464,4,265,306,46.4,3,1,33.3
Jake DeBrusk,LW,65,19,16,35,-1,14,16:03,7,3,161,11.8,1229,5,9,17,34.6,3,0,0.0
Miro Heiskanen,D,68,8,27,35,14,12,23:46,0,7,163,4.9,1894,0,0,0,0.0,0,0,0.0
Dustin Brown,RW,66,17,18,35,-1,22,18:24,1,4,169,10.1,1543,1,7,9,43.8,1,0,0.0
Carl Soderberg,C,70,17,18,35,6,18,15:53,6,5,135,12.6,1476,1,245,296,45.3,1,0,0.0
Drew Doughty,D,67,7,28,35,-16,36,25:49,5,9,141,5.0,1831,2,0,0,0.0,0,0,0.0
Nick Bonino,C,67,18,17,35,17,16,16:31,1,0,104,17.3,1526,3,488,440,52.6,1,0,0.0
Alexander Radulov,RW,60,15,19,34,8,46,16:44,7,3,132,11.4,1282,3,4,10,28.6,4,1,25.0
Kevin Shattenkirk,D,70,8,26,34,22,38,18:53,1,6,131,6.1,1565,0,0,0,0.0,0,0,0.0
Zack Kassian,RW,59,15,19,34,0,69,15:39,0,0,99,15.2,1066,1,1,2,33.3,0,0,0.0
Calle Jarnkrok,C,64,15,19,34,4,14,15:56,2,7,136,11.0,1392,1,33,37,47.1,1,0,0.0
Oscar Klefbom,D,62,5,29,34,-17,24,25:24,2,16,159,3.1,1666,0,0,0,0.0,0,0,0.0
Frank Vatrano,RW,69,16,18,34,-8,30,15:01,2,0,162,9.9,1361,4,12,28,30.0,3,1,33.3
Mikhail Sergachev,D,70,10,24,34,15,58,20:22,5,8,118,8.5,1648,0,0,0,0.0,1,1,100.0
Samuel Girard,D,70,4,30,34,1,17,21:18,1,12,96,4.2,1786,1,0,0,0.0,0,0,0.0
Darnell Nurse,D,71,5,28,33,-2,48,23:27,0,5,170,2.9,1874,1,0,0,0.0,0,0,0.0
Rasmus Ristolainen,D,69,6,27,33,-2,46,22:47,2,7,128,4.7,1778,0,0,0,0.0,0,0,0.0
Kevin Labanc,RW,70,14,19,33,-33,38,16:04,3,6,176,8.0,1395,3,2,10,16.7,3,1,33.3
Roope Hintz,C,60,19,14,33,3,16,14:44,3,11,120,15.8,1301,5,172,173,49.9,0,0,0.0
Adam Gaudette,RW,59,12,21,33,-7,37,12:23,4,8,75,16.0,1114,1,187,267,41.2,1,0,0.0
Alexander Edler,D,59,5,28,33,13,62,22:37,1,6,118,4.2,1574,1,0,0,0.0,1,0,0.0
Matt Niskanen,D,68,8,25,33,15,29,21:54,4,9,126,6.3,1894,0,0,0,0.0,0,0,0.0
Brett Connolly,RW,69,19,14,33,-3,26,14:29,4,2,117,16.2,1263,3,6,11,35.3,0,0,0.0
Mattias Ekholm,D,68,8,25,33,-1,32,23:22,0,5,154,5.2,1856,2,0,0,0.0,0,0,0.0
Brandon Saad,LW,58,21,12,33,2,16,16:44,1,0,140,15.0,1242,5,23,35,39.7,0,0,0.0
Joonas Donskoi,RW,65,16,17,33,2,26,16:15,4,1,111,14.4,1322,2,9,12,42.9,1,1,100.0
Derick Brassard,C,66,10,22,32,-2,16,13:41,3,7,110,9.1,1234,1,197,160,55.2,1,0,0.0
Patric Hornqvist,RW,52,17,15,32,9,36,15:55,3,4,168,10.1,1072,2,2,4,33.3,0,0,0.0
Alex Goligoski,D,70,4,28,32,8,24,23:03,2,9,101,4.0,1927,0,0,0,0.0,0,0,0.0
Jared Spurgeon,D,62,12,20,32,-1,18,22:34,3,10,112,10.7,1560,2,0,1,0.0,0,0,0.0
Blake Coleman,C,66,21,11,32,0,56,16:43,1,2,200,10.5,1364,2,47,102,31.5,0,0,0.0
John Klingberg,D,58,6,26,32,-10,22,22:09,2,15,120,5.0,1500,0,0,0,0.0,0,0,0.0
Robby Fabbri,C,61,15,17,32,-33,20,16:08,6,3,111,13.5,1173,3,27,40,40.3,2,1,50.0
Adrian Kempe,RW,69,11,21,32,-10,29,16:00,2,8,148,7.4,1497,2,92,131,41.3,3,1,33.3
Andrew Mangiapane,LW,68,17,15,32,4,18,13:42,0,1,109,15.6,1249,2,12,31,27.9,1,0,0.0
Pavel Zacha,C,65,8,24,32,-12,14,16:16,3,5,97,8.2,1343,1,283,371,43.3,1,0,0.0
Charlie McAvoy,D,67,5,27,32,24,41,23:09,1,1,101,5.0,1881,1,0,0,0.0,1,0,0.0
Jesper Bratt,LW,60,16,16,32,-6,6,13:58,1,5,101,15.8,1096,2,3,10,23.1,1,1,100.0
Dominik Kahun,C,56,12,19,31,8,8,13:17,1,1,87,13.8,1052,2,29,31,48.3,2,1,50.0
Joe Thornton,C,70,7,24,31,-19,34,15:30,3,5,76,9.2,1401,1,323,331,49.4,0,0,0.0
Mark Giordano,D,60,5,26,31,2,34,23:52,2,9,157,3.2,1682,0,0,0,0.0,0,0,0.0
James Neal,LW,55,19,12,31,-20,12,16:18,12,5,112,17.0,1006,2,11,20,35.5,0,0,0.0
Joe Pavelski,C,67,14,17,31,6,29,16:55,6,5,125,11.2,1536,3,351,301,53.8,4,3,75.0
Nick Foligno,LW,67,10,21,31,-3,62,18:40,2,2,131,7.6,1560,1,159,160,49.8,0,0,0.0
Kyle Turris,C,62,9,22,31,-9,22,15:25,2,8,88,10.2,1136,4,246,272,47.5,4,0,0.0
Tyler Johnson,C,65,14,17,31,9,16,14:32,1,6,113,12.4,1245,2,173,180,49.0,0,0,0.0
Vladislav Namestnikov,C,65,17,14,31,-5,45,15:03,2,2,98,17.3,1411,2,22,25,46.8,2,1,50.0
Rocco Grimaldi,RW,66,10,21,31,10,10,12:38,0,0,122,8.2,1119,1,1,5,16.7,2,1,50.0
Craig Smith,C,69,18,13,31,18,34,13:25,4,3,184,9.8,1221,2,14,15,48.3,1,0,0.0
Nate Schmidt,D,59,7,24,31,11,12,21:40,1,6,112,6.3,1558,0,0,0,0.0,0,0,0.0
J.T. Compher,LW,67,11,20,31,9,18,16:43,1,4,106,10.4,1437,3,341,374,47.7,0,0,0.0
Josh Morrissey,D,65,5,26,31,1,24,22:46,1,11,120,4.2,1756,0,0,0,0.0,0,0,0.0
Damon Severson,D,69,8,23,31,-20,52,22:57,3,7,114,7.0,1924,2,0,0,0.0,2,1,50.0
Luke Kunin,C,63,15,16,31,-10,55,15:27,0,2,128,11.7,1272,1,210,262,44.5,1,0,0.0
Filip Hronek,D,65,9,22,31,-38,46,23:53,1,9,125,7.2,1735,0,0,0,0.0,0,0,0.0
Seth Jones,D,56,6,24,30,10,20,25:16,2,7,126,4.8,1628,0,0,0,0.0,0,0,0.0
Zach Sanford,LW,58,16,14,30,13,28,13:43,1,0,90,17.8,1055,3,1,8,11.1,0,0,0.0
Yanni Gourde,C,70,10,20,30,-5,49,14:03,1,5,110,9.1,1322,5,93,79,54.1,0,0,0.0
Warren Foegele,LW,68,13,17,30,9,34,13:42,0,0,129,10.1,1320,1,18,20,47.4,0,0,0.0
Oliver Ekman-Larsson,D,66,9,21,30,-3,38,23:00,2,5,135,6.7,1837,1,0,0,0.0,0,0,0.0
Marcus Johansson,LW,60,9,21,30,-12,20,17:08,1,5,87,10.3,1259,1,196,294,40.0,1,0,0.0
Mikael Granlund,C,63,17,13,30,-4,28,17:48,4,2,130,13.1,1362,4,73,77,48.7,1,0,0.0
Joel Armia,RW,58,16,14,30,2,28,17:13,3,1,155,10.3,1314,2,4,7,36.4,2,0,0.0
