Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Jiri Tlusty,LW,48,23,15,38,15,18,18:14,4,4,117,19.7,1179,3,3,15,16.7,1,0,0.0
Kris Letang,D,35,5,33,38,16,8,25:38,1,12,95,5.3,901,1,0,0,0.0,0,0,0.0
Mikko Koivu,C,48,11,26,37,2,26,21:05,0,13,127,8.7,1271,3,524,447,54.0,6,3,50.0
Logan Couture,C,48,21,16,37,7,4,18:05,7,5,151,13.9,1179,5,252,237,51.5,6,4,66.7
Jordan Eberle,RW,48,16,21,37,-4,16,18:59,3,6,133,12.0,1111,3,8,11,42.1,2,2,100.0
Teddy Purcell,RW,48,11,25,36,-1,12,16:44,3,10,94,11.7,977,2,2,4,33.3,3,1,33.3
Brad Marchand,LW,45,18,18,36,23,27,16:57,4,0,91,19.8,977,5,6,6,50.0,6,2,33.3
Patrik Elias,C,48,14,22,36,5,22,18:43,5,9,118,11.9,1213,0,71,92,43.6,8,2,25.0
Corey Perry,RW,44,15,21,36,10,72,19:04,5,5,128,11.7,1002,5,6,23,20.7,8,5,62.5
James Neal,LW,40,21,15,36,5,26,17:28,9,7,136,15.4,780,6,1,5,16.7,2,2,100.0
Chris Stewart,RW,48,18,18,36,0,40,15:49,6,6,97,18.6,1106,3,8,19,29.6,3,2,66.7
Jaromir Jagr,RW,45,16,19,35,-2,22,18:19,6,5,115,13.9,931,4,0,1,0.0,1,1,100.0
Michael Ryder,RW,46,16,19,35,2,16,16:02,8,9,101,15.8,920,5,3,6,33.3,1,0,0.0
Brad Boyes,RW,48,10,25,35,-6,16,18:12,1,12,97,10.3,1004,1,4,12,25.0,6,2,33.3
Tomas Fleischmann,LW,48,12,23,35,-10,16,18:44,2,11,121,9.9,1169,2,10,10,50.0,0,0,0.0
Brad Richards,C,46,11,23,34,8,14,18:48,3,6,110,10.0,1019,1,391,382,50.6,3,0,0.0
Jason Pominville,RW,47,14,20,34,1,8,20:10,2,7,118,11.9,1137,2,51,54,48.6,8,4,50.0
Cody Hodgson,C,48,15,19,34,-4,20,18:23,3,2,114,13.2,1082,1,380,432,46.8,1,0,0.0
Jamie Benn,LW,41,12,21,33,-12,40,19:54,3,7,110,10.9,948,3,327,382,46.1,2,2,100.0
Evander Kane,LW,48,17,16,33,-3,80,20:27,2,2,190,8.9,1118,4,13,20,39.4,2,0,0.0
Jarome Iginla,RW,44,14,19,33,-5,31,18:48,6,6,134,10.4,1013,3,123,124,49.8,1,0,0.0
Justin Williams,RW,48,11,22,33,15,22,16:59,1,5,142,7.7,1051,3,2,4,33.3,1,0,0.0
Tomas Plekanec,C,47,14,19,33,3,24,19:12,4,11,133,10.5,1207,2,486,475,50.6,2,0,0.0
Jeff Carter,C,48,26,7,33,0,16,17:34,8,2,133,19.5,1128,8,202,182,52.6,5,3,60.0
Evgeni Malkin,C,31,9,24,33,5,36,19:42,4,14,99,9.1,644,3,195,218,47.2,2,1,50.0
David Krejci,C,47,10,23,33,1,20,18:30,0,7,93,10.8,1004,5,361,293,55.2,4,1,25.0
Troy Brouwer,RW,47,19,14,33,-5,28,18:32,7,9,111,17.1,1071,5,111,121,47.8,0,0,0.0
Vincent Lecavalier,C,39,10,22,32,-5,29,17:52,5,4,86,11.6,851,0,404,338,54.4,0,0,0.0
Michael Cammalleri,LW,44,13,19,32,-15,25,18:03,5,10,102,12.7,1037,3,253,243,51.0,1,0,0.0
Patrice Bergeron,C,42,10,22,32,24,18,19:17,2,2,125,8.0,1056,3,549,335,62.1,7,3,42.9
Mike Richards,C,48,12,20,32,-8,42,16:21,6,9,82,14.6,1100,3,216,225,49.0,4,2,50.0
Ryan Suter,D,48,4,28,32,2,24,27:16,3,12,91,4.4,1486,1,0,0,0.0,0,0,0.0
Lee Stempniak,RW,47,9,23,32,2,12,17:54,4,2,113,8.0,1165,2,3,20,13.0,1,0,0.0
Bryan Little,C,48,7,25,32,8,4,19:47,2,3,84,8.3,1178,2,431,411,51.2,2,0,0.0
Wayne Simmonds,RW,45,15,17,32,-7,82,15:38,6,10,110,13.6,867,4,2,1,66.7,1,0,0.0
James van Riemsdyk,LW,48,18,14,32,-7,26,19:12,5,1,140,12.9,1171,3,24,19,55.8,2,0,0.0
Tyler Seguin,C,48,16,16,32,23,16,17:00,4,2,161,9.9,963,2,22,23,48.9,7,3,42.9
Tyler Ennis,LW,47,10,21,31,-14,16,17:52,2,12,108,9.3,955,0,158,219,41.9,7,1,14.3
Jonathan Huberdeau,C,48,14,17,31,-15,18,16:55,2,7,112,12.5,1040,1,11,22,33.3,4,2,50.0
Nail Yakupov,RW,48,17,14,31,-4,24,14:33,6,4,81,21.0,932,2,0,6,0.0,0,0,0.0
Marian Hossa,RW,40,17,14,31,20,16,18:02,4,2,116,14.7,977,6,1,2,33.3,3,2,66.7
Patrick Marleau,C,48,17,14,31,-2,24,19:06,6,8,150,11.3,1250,3,71,79,47.3,3,2,66.7
Ilya Kovalchuk,LW,37,11,20,31,-6,18,24:44,2,12,123,8.9,940,5,7,15,31.8,6,2,33.3
Ryan Callahan,RW,45,16,15,31,9,12,21:30,6,2,144,11.1,1127,4,14,16,46.7,7,3,42.9
Joe Pavelski,C,48,16,15,31,2,10,18:54,5,6,130,12.3,1276,5,342,318,51.8,8,1,12.5
Jordan Staal,C,48,10,21,31,-18,32,20:06,1,6,114,8.8,1255,1,458,456,50.1,0,0,0.0
Johan Franzen,RW,41,14,17,31,13,41,18:05,6,6,116,12.1,947,1,30,32,48.4,1,0,0.0
Lars Eller,C,46,8,22,30,8,45,14:49,1,4,84,9.5,939,1,267,275,49.3,2,1,50.0
Andrei Markov,D,48,10,20,30,-9,14,24:07,8,15,79,12.7,1337,4,0,0,0.0,0,0,0.0
Vinny Prospal,LW,48,12,18,30,3,32,16:31,4,3,85,14.1,977,2,4,5,44.4,0,0,0.0
Bobby Ryan,RW,46,11,19,30,3,17,16:35,2,4,101,10.9,967,1,25,56,30.9,5,2,40.0
Keith Yandle,D,48,10,20,30,4,54,22:14,5,5,130,7.7,1266,3,0,0,0.0,0,0,0.0
Kimmo Timonen,D,45,5,24,29,3,36,21:45,3,14,78,6.4,1270,1,0,0,0.0,0,0,0.0
Ray Whitney,LW,32,11,18,29,1,4,19:23,4,8,62,17.7,700,1,16,35,31.4,2,0,0.0
Niklas Kronwall,D,48,5,24,29,-5,44,24:21,2,14,67,7.5,1441,2,0,0,0.0,0,0,0.0
Dustin Brown,RW,46,18,11,29,6,22,19:30,8,5,142,12.7,1131,1,15,26,36.6,4,2,50.0
Loui Eriksson,LW,48,12,17,29,-9,8,20:07,2,8,104,11.5,1120,3,9,25,26.5,2,0,0.0
Frans Nielsen,C,48,6,23,29,-3,12,18:01,2,8,93,6.5,1168,1,268,290,48.0,7,2,28.6
Cody Franson,D,45,4,25,29,4,8,18:47,3,10,70,5.7,1190,0,0,0,0.0,1,0,0.0
Derick Brassard,C,47,12,17,29,1,16,16:33,3,8,88,13.6,981,1,215,231,48.2,2,1,50.0
Kyle Turris,C,48,12,17,29,6,24,19:38,3,6,118,10.2,1197,2,451,469,49.0,6,2,33.3
Cory Conacher,C,47,11,18,29,3,20,13:58,1,3,67,16.4,885,3,4,11,26.7,0,0,0.0
David Desharnais,C,48,10,18,28,-2,26,16:27,2,5,66,15.2,1043,3,382,382,50.0,4,2,50.0
Tyler Bozak,C,46,12,16,28,-1,6,20:18,4,5,61,19.7,1271,3,559,504,52.6,5,3,60.0
Brendan Gallagher,RW,44,15,13,28,10,33,13:51,3,1,117,12.8,855,3,8,17,32.0,2,1,50.0
Radim Vrbata,RW,34,12,16,28,6,14,18:18,2,10,106,11.3,775,1,10,22,31.3,6,2,33.3
Derek Roy,C,42,7,21,28,4,6,18:35,2,6,85,8.2,975,1,295,352,45.6,2,0,0.0
Shea Weber,D,48,9,19,28,-2,48,25:55,3,9,124,7.3,1387,1,0,0,0.0,0,0,0.0
Dion Phaneuf,D,48,9,19,28,-4,65,25:10,3,13,88,10.2,1517,1,0,0,0.0,1,0,0.0
Dustin Byfuglien,D,43,8,20,28,-1,34,24:24,4,6,142,5.6,1103,2,0,0,0.0,1,0,0.0
David Backes,RW,48,6,22,28,5,62,19:36,1,4,100,6.0,1403,1,477,435,52.3,0,0,0.0
Brian Campbell,D,48,8,19,27,-22,12,26:25,6,11,70,11.4,1370,2,0,0,0.0,0,0,0.0
Matt Cullen,C,42,7,20,27,9,10,15:53,0,4,79,8.9,969,0,245,203,54.7,3,3,100.0
Shane Doan,RW,48,13,14,27,6,37,18:03,0,3,129,10.1,1078,2,4,11,26.7,1,0,0.0
Marian Gaborik,RW,47,12,15,27,-3,14,18:31,1,8,151,7.9,1052,5,1,2,33.3,3,0,0.0
Sergei Gonchar,D,45,3,24,27,4,26,23:59,2,10,85,3.5,1296,3,0,0,0.0,0,0,0.0
Saku Koivu,C,47,8,19,27,4,18,17:36,4,4,55,14.5,1121,0,437,414,51.4,3,2,66.7
Alex Tanguay,LW,40,11,16,27,-13,22,19:21,2,7,44,25.0,1011,1,68,105,39.3,3,1,33.3
Tomas Kopecky,RW,47,15,12,27,-8,28,17:41,4,5,92,16.3,1145,0,42,44,48.8,0,0,0.0
Jiri Hudler,RW,42,10,17,27,-13,22,17:09,5,3,56,17.9,935,0,10,21,32.3,2,1,50.0
Duncan Keith,D,47,3,24,27,16,31,24:06,2,8,91,3.3,1353,0,0,0,0.0,0,0,0.0
Alex Steen,LW,40,8,19,27,5,14,18:59,3,6,129,6.2,1134,3,94,110,46.1,5,4,80.0
Devin Setoguchi,RW,48,13,14,27,5,20,14:26,5,1,97,13.4,973,3,7,10,41.2,0,0,0.0
Mark Streit,D,48,6,21,27,-14,22,23:20,3,8,83,7.2,1214,1,0,0,0.0,0,0,0.0
Jannik Hansen,RW,47,10,17,27,12,8,17:33,1,2,99,10.1,1127,2,3,28,9.7,1,0,0.0
Mark Letestu,C,46,13,14,27,7,10,16:30,3,2,92,14.1,1015,2,244,243,50.1,4,3,75.0
Alex Goligoski,D,47,3,24,27,4,18,22:23,0,11,80,3.8,1273,0,0,0,0.0,0,0,0.0
Milan Lucic,LW,46,7,20,27,8,75,16:54,0,2,79,8.9,912,0,17,18,48.6,0,0,0.0
Justin Schultz,D,48,8,19,27,-17,8,21:26,4,11,85,9.4,1246,3,0,1,0.0,0,0,0.0
Brandon Saad,LW,46,10,17,27,17,12,16:27,0,3,98,10.2,1021,2,17,29,37.0,4,1,25.0
Alex Galchenyuk,C,48,9,18,27,14,20,12:19,0,1,79,11.4,838,2,59,79,42.8,5,2,40.0
Mikkel Boedker,LW,48,7,19,26,0,12,18:28,3,4,83,8.4,1108,2,1,10,9.1,9,2,22.2
Brayden Schenn,C,47,8,18,26,-8,24,15:31,2,8,79,10.1,928,0,206,247,45.5,1,0,0.0
Damien Brunner,RW,44,12,14,26,-6,12,15:35,3,7,123,9.8,863,1,2,3,40.0,7,2,28.6
Daniel Alfredsson,RW,47,10,16,26,1,33,19:20,3,8,101,9.9,1173,2,16,22,42.1,7,1,14.3
Brian Gionta,RW,48,14,12,26,3,8,18:07,5,2,112,12.5,1117,3,14,28,33.3,2,0,0.0
Curtis Glencross,LW,40,15,11,26,-8,18,18:14,3,3,92,16.3,983,3,20,26,43.5,1,0,0.0
Mike Green,D,35,12,14,26,-3,20,24:51,4,10,96,12.5,870,2,0,0,0.0,0,0,0.0
David Legwand,C,48,12,13,25,-6,20,18:25,2,2,78,15.4,1205,2,362,359,50.2,7,2,28.6
Brenden Morrow,LW,44,12,13,25,-3,37,14:51,2,2,55,21.8,828,2,13,11,54.2,0,0,0.0
Patrik Berglund,C,48,17,8,25,-2,12,16:49,5,1,74,23.0,1216,3,279,324,46.3,1,0,0.0
David Perron,LW,48,10,15,25,0,44,18:00,2,4,84,11.9,1275,2,8,14,36.4,2,1,50.0
Slava Voynov,D,48,6,19,25,5,14,22:18,1,7,79,7.6,1401,2,2,0,100.0,0,0,0.0
Kyle Okposo,RW,48,4,20,24,-2,38,16:57,0,3,101,4.0,981,0,104,82,55.9,0,0,0.0
Alex Pietrangelo,D,47,5,19,24,0,10,25:06,2,4,93,5.4,1524,0,0,0,0.0,0,0,0.0
Cody Eakin,C,48,7,17,24,1,31,15:05,3,0,67,10.4,965,1,304,322,48.6,0,0,0.0
Oliver Ekman-Larsson,D,48,3,21,24,5,26,25:05,0,8,101,3.0,1377,1,0,0,0.0,4,1,25.0
Jeff Skinner,C,42,13,11,24,-21,26,18:27,5,4,159,8.2,966,0,21,23,47.7,1,1,100.0
Carl Hagelin,LW,48,10,14,24,10,18,17:18,1,0,132,7.6,1045,1,7,10,41.2,1,0,0.0
Ryan Nugent-Hopkins,C,40,4,20,24,3,8,18:51,2,9,78,5.1,919,0,226,325,41.0,1,0,0.0
Matt Read,RW,42,11,13,24,1,2,18:01,1,2,72,15.3,922,2,14,34,29.2,3,1,33.3
Teemu Selanne,RW,46,12,12,24,-10,28,15:41,3,4,96,12.5,871,1,85,83,50.6,4,0,0.0
Martin Erat,RW,45,5,19,24,-7,30,17:55,1,7,69,7.2,1068,2,32,30,51.6,4,0,0.0
Dan Hamhuis,D,47,4,20,24,9,12,23:23,0,6,61,6.6,1304,0,0,0,0.0,0,0,0.0
Francois Beauchemin,D,48,6,18,24,19,22,23:27,1,7,74,8.1,1237,0,0,0,0.0,0,0,0.0
Steve Ott,C,48,9,15,24,3,93,18:33,2,1,73,12.3,1092,3,298,237,55.7,3,1,33.3
David Clarkson,RW,48,15,9,24,-6,78,17:35,6,2,180,8.3,1084,5,6,19,24.0,4,1,25.0
Alex Burrows,RW,47,13,11,24,15,54,18:54,1,2,140,9.3,1211,2,48,60,44.4,7,1,14.3
Paul Stastny,C,40,9,15,24,-7,14,19:21,2,8,87,10.3,1021,1,409,372,52.4,0,0,0.0
Matt Stajan,C,43,5,18,23,7,26,17:09,0,0,44,11.4,1051,1,356,414,46.2,0,0,0.0
Paul Martin,D,34,6,17,23,14,16,25:19,2,7,38,15.8,913,1,0,0,0.0,0,0,0.0
Bryan Bickell,LW,48,9,14,23,12,25,12:48,0,0,82,11.0,809,2,2,4,33.3,0,0,0.0
Martin Hanzal,C,39,11,12,23,2,24,18:32,4,3,93,11.8,912,2,298,339,46.8,0,0,0.0
Andrew Cogliano,C,48,13,10,23,14,6,15:22,0,0,79,16.5,1037,1,32,60,34.8,1,0,0.0
Nikolay Kulemin,LW,48,7,16,23,-5,22,16:44,0,0,72,9.7,1187,0,10,10,50.0,2,0,0.0
Kevin Shattenkirk,D,48,5,18,23,2,20,21:18,2,7,84,6.0,1350,0,0,0,0.0,2,1,50.0
Viktor Stalberg,LW,47,9,14,23,16,25,14:07,0,2,113,8.0,871,1,0,1,0.0,0,0,0.0
Mason Raymond,LW,46,10,12,22,2,16,15:49,4,2,79,12.7,994,1,17,33,34.0,3,1,33.3
Jamie McGinn,LW,47,11,11,22,-13,26,17:17,3,4,128,8.6,1068,2,3,3,50.0,0,0,0.0
Drew Doughty,D,48,6,16,22,4,36,26:23,3,7,114,5.3,1544,0,0,0,0.0,1,0,0.0
John Carlson,D,48,6,16,22,11,18,23:01,0,5,97,6.2,1243,0,1,0,100.0,0,0,0.0
Marcus Johansson,LW,34,6,16,22,3,4,16:35,3,1,40,15.0,705,1,40,47,46.0,0,0,0.0
Jay Bouwmeester,D,47,7,15,22,-6,22,24:38,1,6,79,8.9,1425,0,0,0,0.0,0,0,0.0
Christian Ehrhoff,D,47,5,17,22,6,34,25:11,1,8,102,4.9,1323,2,0,0,0.0,0,0,0.0
Fedor Tyutin,D,48,4,18,22,9,28,24:05,0,5,56,7.1,1302,1,1,0,100.0,0,0,0.0
Nathan Horton,RW,43,13,9,22,1,22,16:51,0,1,114,11.4,871,1,5,5,50.0,2,0,0.0
Dennis Wideman,D,46,6,16,22,-9,12,25:01,4,9,94,6.4,1363,1,0,1,0.0,0,0,0.0
Jussi Jokinen,LW,43,13,9,22,-5,24,15:25,3,4,74,17.6,946,3,250,182,57.9,1,1,100.0
Matthew Carle,D,48,5,17,22,1,4,23:44,2,3,66,7.6,1385,0,0,0,0.0,0,0,0.0
Alexander Edler,D,45,8,14,22,-5,37,23:50,5,5,113,7.1,1265,0,1,0,100.0,4,0,0.0
Matt Cooke,LW,48,8,13,21,-2,36,14:42,0,0,61,13.1,916,1,3,11,21.4,0,0,0.0
Mike Fisher,C,38,10,11,21,6,27,19:27,1,5,68,14.7,977,0,275,288,48.8,2,0,0.0
Andy McDonald,C,37,7,14,21,-2,16,17:15,1,6,86,8.1,941,2,95,103,48.0,4,4,100.0
Dany Heatley,LW,36,11,10,21,-12,8,18:32,3,4,83,13.3,846,1,12,19,38.7,0,0,0.0
Antoine Vermette,C,48,13,8,21,-3,36,18:14,3,0,91,14.3,1168,3,482,357,57.4,3,0,0.0
Michael Grabner,RW,45,16,5,21,4,12,14:47,2,1,108,14.8,922,3,10,12,45.5,0,0,0.0
Shawn Matthias,C,48,14,7,21,-8,16,15:11,2,1,106,13.2,1007,1,153,194,44.1,1,0,0.0
Michael Del Zotto,D,46,3,18,21,6,18,23:10,0,8,81,3.7,1228,0,0,0,0.0,0,0,0.0
Kyle Palmieri,C,42,10,11,21,2,9,12:19,2,1,92,10.9,673,5,1,11,8.3,0,0,0.0
T.J. Oshie,RW,30,7,13,20,-5,15,19:05,2,8,65,10.8,834,1,5,8,38.5,3,2,66.7
Victor Hedman,D,44,4,16,20,1,31,22:39,0,2,76,5.3,1301,0,0,0,0.0,3,1,33.3
Ryan O'Reilly,C,29,6,14,20,-3,4,18:30,3,3,66,9.1,678,0,241,215,52.9,0,0,0.0
Mika Zibanejad,C,42,7,13,20,9,6,13:33,3,1,90,7.8,812,0,159,184,46.4,2,1,50.0
John Mitchell,,47,10,10,20,5,18,16:44,1,2,72,13.9,1037,1,171,173,49.7,1,0,0.0
Dan Boyle,D,46,7,13,20,3,27,22:47,5,8,97,7.2,1197,0,0,0,0.0,7,2,28.6
Ales Hemsky,RW,38,9,11,20,-6,16,15:42,5,4,82,11.0,817,1,12,12,50.0,3,1,33.3
Pierre-Marc Bouchard,C,43,8,12,20,3,8,13:56,0,2,71,11.3,862,2,1,6,14.3,0,0,0.0
Patrick Sharp,LW,28,6,14,20,8,14,18:49,1,6,88,6.8,639,1,40,22,64.5,2,0,0.0
Brent Burns,D,30,9,11,20,0,20,16:16,2,1,81,11.1,643,0,4,9,30.8,1,0,0.0
Brent Seabrook,D,47,8,12,20,12,23,21:59,3,4,65,12.3,1316,1,0,0,0.0,0,0,0.0
Joel Ward,RW,39,8,12,20,7,12,15:07,1,2,52,15.4,774,1,38,27,58.5,0,0,0.0
David Moss,RW,45,5,15,20,3,21,15:33,1,1,82,6.1,988,0,9,22,29.0,0,0,0.0
Clarke MacArthur,LW,40,8,12,20,3,26,14:54,2,2,62,12.9,789,1,5,1,83.3,2,0,0.0
Benoit Pouliot,LW,34,8,12,20,8,15,13:14,0,3,60,13.3,620,1,10,21,32.3,0,0,0.0
Travis Zajac,C,48,7,13,20,-5,22,19:31,1,3,82,8.5,1245,1,506,375,57.4,4,1,25.0
Brandon Dubinsky,C,29,2,18,20,2,76,18:24,1,6,50,4.0,691,0,256,183,58.3,0,0,0.0
Zdeno Chara,D,48,7,12,19,14,70,24:56,3,1,119,5.9,1386,2,0,1,0.0,0,0,0.0
Marcel Goc,C,42,9,10,19,-6,8,18:16,4,2,92,9.8,1052,1,410,376,52.2,0,0,0.0
Marek Zidlicky,D,48,4,15,19,-12,38,20:59,1,10,101,4.0,1247,0,0,0,0.0,1,0,0.0
Daniel Winnik,LW,48,6,13,19,13,16,16:49,0,0,95,6.3,1063,1,16,37,30.2,0,0,0.0
Nick Foligno,LW,45,6,13,19,6,28,16:31,1,2,69,8.7,945,2,3,6,33.3,0,0,0.0
Jack Johnson,D,44,5,14,19,-5,12,25:58,3,5,96,5.2,1174,1,0,0,0.0,1,0,0.0
Vladimir Sobotka,LW,48,8,11,19,-4,35,15:27,1,3,69,11.6,1160,2,286,220,56.5,0,0,0.0
Brandon Sutter,C,48,11,8,19,3,4,16:24,3,1,82,13.4,1003,5,382,379,50.2,0,0,0.0
Ryan McDonagh,D,47,4,15,19,13,22,24:21,0,1,83,4.8,1351,1,0,1,0.0,0,0,0.0
Alex Killorn,LW,38,7,12,19,-6,14,16:49,1,2,82,8.5,792,2,11,17,39.3,0,0,0.0
Josh Bailey,RW,38,11,8,19,7,6,16:22,0,2,76,14.5,794,1,35,40,46.7,1,1,100.0
Colin Wilson,C,25,7,12,19,1,4,16:34,2,4,26,26.9,540,1,8,13,38.1,2,0,0.0
Colin Greening,LW,47,8,11,19,5,11,14:43,2,2,80,10.0,975,2,22,25,46.8,0,0,0.0
Patrick Wiercioch,D,42,5,14,19,9,39,15:41,3,7,81,6.2,882,0,0,0,0.0,1,0,0.0
Vladimir Tarasenko,RW,38,8,11,19,1,10,13:24,3,2,75,10.7,778,1,1,0,100.0,2,0,0.0
Jakob Silfverberg,RW,48,10,9,19,9,12,16:13,2,1,134,7.5,1063,2,5,8,38.5,7,4,57.1
Ryane Clowe,LW,40,3,16,19,1,93,16:37,1,3,87,3.4,857,0,5,10,33.3,3,0,0.0
Nik Antropov,C,40,6,12,18,6,16,15:57,2,1,56,10.7,789,0,128,176,42.1,1,0,0.0
Martin Havlat,F,40,8,10,18,7,30,15:50,1,3,89,9.0,880,1,1,5,16.7,0,0,0.0
Raffi Torres,LW,39,7,11,18,0,17,13:16,1,0,60,11.7,719,0,6,7,46.2,1,1,100.0
Jarret Stoll,C,48,7,11,18,1,28,16:31,1,4,73,9.6,1140,3,418,328,56.0,1,0,0.0
Joffrey Lupul,RW,16,11,7,18,8,12,16:07,3,0,42,26.2,343,3,3,5,37.5,1,0,0.0
R.J. Umberger,LW,48,8,10,18,3,16,18:29,2,3,96,8.3,1149,0,54,54,50.0,0,0,0.0
Drew Stafford,RW,46,6,12,18,-16,21,17:01,0,3,121,5.0,970,0,37,47,44.0,4,2,50.0
Rich Peverley,C,47,6,12,18,-9,16,15:15,2,4,95,6.3,969,0,211,150,58.4,1,0,0.0
Artem Anisimov,C,35,11,7,18,-6,12,16:24,1,0,68,16.2,783,3,249,260,48.9,6,4,66.7
Marcus Foligno,LW,47,5,13,18,-4,41,13:37,1,3,55,9.1,789,0,45,30,60.0,0,0,0.0
Roman Josi,D,48,5,13,18,-7,8,23:31,1,6,96,5.2,1322,1,0,0,0.0,1,0,0.0
Nick Leddy,D,48,6,12,18,15,10,17:25,2,6,65,9.2,1036,2,0,0,0.0,1,0,0.0
Cam Atkinson,RW,35,9,9,18,9,4,15:35,1,1,91,9.9,738,1,0,0,0.0,4,1,25.0
Colin McDonald,RW,45,7,10,17,-1,32,11:22,1,0,82,8.5,719,0,4,4,50.0,0,0,0.0
Mathieu Perreault,LW,39,6,11,17,7,20,11:40,2,1,47,12.8,597,1,168,157,51.7,0,0,0.0
Roman Cervenka,C,39,9,8,17,-13,14,13:08,1,3,51,17.6,699,0,58,67,46.4,1,0,0.0
Gabriel Landeskog,LW,36,9,8,17,-4,22,19:19,0,2,109,8.3,894,1,6,12,33.3,1,0,0.0
