Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Mark Giordano,D,61,11,37,48,13,37,25:10,2,12,157,7.0,1909,2,0,0,0.0,0,0,0.0
Valtteri Filppula,C,82,12,36,48,-14,24,19:01,2,15,91,13.2,1857,0,621,564,52.4,1,0,0.0
Marian Gaborik,RW,69,27,20,47,7,16,16:54,11,7,174,15.5,1379,2,1,0,100.0,6,2,33.3
Jaromir Jagr,RW,77,17,30,47,-3,48,17:34,4,7,169,10.1,1671,5,1,0,100.0,2,0,0.0
Ryan Kesler,C,81,20,27,47,-5,75,19:30,5,6,205,9.8,1960,4,937,727,56.3,10,4,40.0
Loui Eriksson,LW,81,22,25,47,1,14,18:28,6,5,169,13.0,1862,4,4,8,33.3,4,0,0.0
Brayden Schenn,C,82,18,29,47,-5,34,17:04,7,12,156,11.5,1743,6,86,98,46.7,3,0,0.0
Brendan Gallagher,RW,82,24,23,47,18,31,16:35,3,5,254,9.4,1900,6,43,56,43.4,4,1,25.0
Marcus Johansson,LW,82,20,27,47,6,10,16:28,3,12,138,14.5,1614,1,7,9,43.8,1,0,0.0
Tyler Ennis,LW,78,20,26,46,-19,37,19:06,6,11,185,10.8,1694,2,67,116,36.6,12,5,41.7
Chris Kreider,LW,80,21,25,46,24,88,15:42,7,1,180,11.7,1749,5,9,12,42.9,0,0,0.0
Mika Zibanejad,C,80,20,26,46,0,20,16:26,4,10,150,13.3,1798,0,615,646,48.8,10,5,50.0
Alex Galchenyuk,C,80,20,26,46,8,39,16:25,3,9,163,12.3,1832,1,82,92,47.1,11,4,36.4
Paul Stastny,C,74,16,30,46,5,40,17:37,7,8,143,11.2,1802,7,671,487,57.9,0,0,0.0
Drew Doughty,D,82,7,39,46,3,56,28:59,1,16,219,3.2,2674,2,0,1,0.0,1,0,0.0
Alex Pietrangelo,D,81,7,39,46,-2,28,25:24,1,11,195,3.6,2570,2,0,0,0.0,0,0,0.0
Shea Weber,D,78,15,30,45,15,72,26:22,5,10,237,6.3,2381,2,0,0,0.0,0,0,0.0
Duncan Keith,D,80,10,35,45,12,20,25:33,3,13,171,5.8,2392,2,0,0,0.0,0,0,0.0
Dustin Byfuglien,D,69,18,27,45,5,124,22:41,5,12,209,8.6,1721,3,0,3,0.0,0,0,0.0
Mike Green,D,72,10,35,45,15,34,19:06,1,16,159,6.3,1613,2,0,0,0.0,1,0,0.0
Kevin Hayes,RW,79,17,28,45,15,22,13:02,1,4,111,15.3,1485,1,247,434,36.3,1,0,0.0
Kevin Shattenkirk,D,56,8,36,44,19,52,22:33,4,21,135,5.9,1620,1,0,0,0.0,2,2,100.0
Jori Lehtera,C,75,14,30,44,21,48,16:12,2,5,103,13.6,1796,2,543,518,51.2,1,1,100.0
Craig Smith,C,82,23,21,44,11,44,15:44,6,3,252,9.1,1719,4,12,18,40.0,9,2,22.2
Niklas Kronwall,D,80,9,35,44,-4,40,23:50,3,20,101,8.9,2547,1,1,0,100.0,2,0,0.0
Jussi Jokinen,LW,81,8,36,44,-2,34,16:44,2,7,134,6.0,1794,0,126,124,50.4,13,3,23.1
Carl Soderberg,C,82,13,31,44,10,26,16:48,5,3,163,8.0,1703,3,369,397,48.2,2,0,0.0
Milan Lucic,LW,81,18,26,44,13,81,16:21,2,6,141,12.8,1648,4,34,42,44.7,2,0,0.0
Justin Abdelkader,LW,71,23,21,44,3,72,17:54,8,6,154,14.9,1695,5,7,8,46.7,0,0,0.0
Patrick Sharp,LW,68,16,27,43,-8,33,16:48,8,6,230,7.0,1417,2,53,55,49.1,7,3,42.9
Drew Stafford,RW,76,18,25,43,-12,47,16:29,4,5,147,12.2,1586,1,86,88,49.4,4,2,50.0
Frans Nielsen,C,78,14,29,43,8,12,16:34,4,14,157,8.9,1837,4,506,544,48.2,12,5,41.7
Troy Brouwer,RW,82,21,22,43,11,53,17:31,8,6,145,14.5,1839,3,251,190,56.9,2,1,50.0
Adam Henrique,C,75,16,27,43,-6,34,17:44,5,11,127,12.6,1782,3,270,249,52.0,2,0,0.0
Oliver Ekman-Larsson,D,82,23,20,43,-18,40,25:12,10,10,264,8.7,2424,7,0,0,0.0,2,0,0.0
Nick Bjugstad,C,72,24,19,43,-7,38,16:34,7,5,207,11.6,1508,3,486,508,48.9,14,4,28.6
Colin Wilson,C,77,20,22,42,19,22,16:12,3,4,172,11.6,1575,5,71,107,39.9,0,0,0.0
Brock Nelson,C,82,20,22,42,6,24,15:52,10,5,190,10.5,1714,3,354,445,44.3,2,0,0.0
Dougie Hamilton,D,72,10,32,42,-3,41,21:20,5,10,188,5.3,1940,2,0,0,0.0,1,0,0.0
Michael Cammalleri,LW,68,27,15,42,2,28,18:19,9,2,156,17.3,1625,8,119,163,42.2,4,1,25.0
Michael Frolik,RW,82,19,23,42,4,18,17:30,3,4,206,9.2,1981,4,14,27,34.1,0,0,0.0
Brad Marchand,LW,77,24,18,42,5,95,16:54,2,0,180,13.3,1769,5,13,20,39.4,8,2,25.0
Justin Williams,RW,81,18,23,41,8,29,15:49,4,9,174,10.3,1561,2,3,3,50.0,1,0,0.0
Matt Moulson,LW,77,13,28,41,-11,4,17:41,3,8,156,8.3,1623,2,13,9,59.1,10,2,20.0
David Perron,LW,81,17,24,41,-25,62,17:19,3,6,196,8.7,1894,2,3,9,25.0,8,4,50.0
Sam Gagner,C,81,15,26,41,-28,28,17:14,6,6,183,8.2,1749,1,361,410,46.8,8,2,25.0
Mathieu Perreault,LW,62,18,23,41,7,38,16:15,5,7,129,14.0,1276,2,226,212,51.6,5,1,20.0
Jake Muzzin,D,76,10,31,41,-4,22,22:41,4,10,173,5.8,2240,3,0,0,0.0,0,0,0.0
Josh Bailey,RW,70,15,26,41,3,12,16:46,2,2,140,10.7,1477,1,30,36,45.5,3,1,33.3
TJ Brodie,D,81,11,30,41,15,30,25:12,3,6,133,8.3,2601,3,0,0,0.0,0,0,0.0
Anders Lee,LW,76,25,16,41,9,33,14:23,5,1,197,12.7,1427,6,1,0,100.0,0,0,0.0
Cody Eakin,C,78,19,21,40,-1,26,17:11,2,2,142,13.4,1933,6,656,636,50.8,0,0,0.0
Reilly Smith,RW,81,13,27,40,7,20,15:24,1,10,143,9.1,1693,0,2,6,25.0,9,1,11.1
Cam Atkinson,RW,78,22,18,40,-2,22,16:59,7,3,212,10.4,1813,7,4,5,44.4,7,2,28.6
John Klingberg,D,65,11,29,40,5,32,21:50,2,10,98,11.2,1755,3,0,0,0.0,2,0,0.0
Chris Kunitz,LW,74,17,23,40,2,56,17:53,9,7,170,10.0,1722,5,7,6,53.8,2,0,0.0
Jack Johnson,D,79,8,32,40,-13,44,24:09,3,18,141,5.7,2133,1,0,0,0.0,2,1,50.0
Mike Fisher,C,59,19,20,39,4,39,18:26,7,3,111,17.1,1444,1,601,548,52.3,0,0,0.0
Erik Cole,LW,68,21,18,39,2,14,14:32,3,6,122,17.2,1383,0,5,11,31.3,1,0,0.0
Anton Stralman,D,82,9,30,39,22,26,21:56,2,12,138,6.5,2134,0,0,0,0.0,0,0,0.0
Nick Bonino,C,75,15,24,39,7,22,16:55,1,4,149,10.1,1787,6,590,655,47.4,7,3,42.9
Nazem Kadri,C,73,18,21,39,-7,28,17:36,3,4,176,10.2,1599,1,528,616,46.2,3,1,33.3
Mikael Granlund,C,68,8,31,39,17,20,17:53,0,8,99,8.1,1489,2,476,508,48.4,1,0,0.0
Jakob Silfverberg,RW,81,13,26,39,15,24,15:39,2,2,189,6.9,1717,2,23,27,46.0,13,9,69.2
Torey Krug,D,78,12,27,39,13,20,19:35,2,12,205,5.9,1927,0,0,0,0.0,6,1,16.7
Elias Lindholm,C,81,17,22,39,-23,14,16:25,4,11,170,10.0,1815,4,115,105,52.3,5,2,40.0
Aaron Ekblad,D,81,12,27,39,12,32,21:48,6,7,170,7.1,1966,4,0,0,0.0,1,0,0.0
Antoine Vermette,C,82,13,25,38,-25,40,17:50,6,8,109,11.9,2010,1,872,705,55.3,9,5,55.6
Trevor Daley,D,68,16,22,38,-13,34,22:52,6,6,113,14.2,2050,2,0,0,0.0,1,0,0.0
Brad Boyes,RW,78,14,24,38,11,20,15:39,5,4,151,9.3,1513,4,97,76,56.1,7,2,28.6
Ryan Suter,D,77,2,36,38,7,48,29:03,1,10,150,1.3,2389,1,0,0,0.0,0,0,0.0
Alex Killorn,LW,71,15,23,38,8,36,16:55,1,2,130,11.5,1472,5,35,45,43.8,0,0,0.0
Victor Hedman,D,59,10,28,38,12,40,22:41,3,8,115,8.7,1539,2,0,0,0.0,1,1,100.0
Taylor Hall,LW,53,14,24,38,-1,40,19:13,3,3,158,8.9,1303,0,45,53,45.9,2,0,0.0
Nathan MacKinnon,C,64,14,24,38,-7,34,17:02,3,4,192,7.3,1364,2,201,227,47.0,9,6,66.7
Nick Leddy,D,78,10,27,37,18,14,20:21,1,11,120,8.3,1832,1,0,0,0.0,0,0,0.0
Nino Niederreiter,RW,80,24,13,37,2,28,14:32,6,2,149,16.1,1574,5,2,5,28.6,2,0,0.0
Evgeny Kuznetsov,C,80,11,26,37,10,24,13:19,4,9,127,8.7,1365,1,304,377,44.6,9,5,55.6
Sean Couturier,C,82,15,22,37,4,28,18:23,1,5,148,10.1,2019,0,643,687,48.3,8,1,12.5
Sami Vatanen,D,67,12,25,37,5,36,21:27,7,10,122,9.8,1717,1,1,1,50.0,1,1,100.0
Brad Richards,C,76,12,25,37,3,12,14:53,2,5,199,6.0,1424,3,399,426,48.4,1,0,0.0
James Neal,LW,67,23,14,37,12,57,18:05,3,1,221,10.4,1476,6,7,10,41.2,4,1,25.0
Shane Doan,RW,79,14,22,36,-29,65,18:52,5,5,189,7.4,1877,0,3,8,27.3,3,1,33.3
Christopher Higgins,LW,77,12,24,36,8,16,15:47,3,2,171,7.0,1720,1,3,6,33.3,5,3,60.0
Clarke MacArthur,LW,62,16,20,36,-6,36,17:00,6,4,140,11.4,1380,5,8,14,36.4,1,0,0.0
Brandon Dubinsky,C,47,13,23,36,11,43,18:03,0,7,100,13.0,1187,1,436,423,50.8,1,0,0.0
Cody Franson,D,78,7,29,36,-7,28,19:37,5,12,127,5.5,2005,0,0,0,0.0,0,0,0.0
Chris Stewart,RW,81,14,22,36,-26,88,15:52,5,5,155,9.0,1610,0,10,31,24.4,2,0,0.0
Alex Goligoski,D,81,4,32,36,0,24,23:48,0,8,122,3.3,2487,0,0,0,0.0,0,0,0.0
Tommy Wingels,C,75,15,21,36,-7,40,16:28,4,6,158,9.5,1800,1,70,84,45.5,1,1,100.0
David Savard,D,82,11,25,36,0,71,22:56,3,7,112,9.8,2165,3,1,0,100.0,0,0,0.0
Riley Sheahan,C,79,13,23,36,-3,16,15:38,5,6,123,10.6,1773,0,484,486,49.9,2,1,50.0
Aleksander Barkov,C,71,16,20,36,-4,16,17:29,3,4,123,13.0,1516,3,462,540,46.1,4,1,25.0
Jimmy Hayes,RW,72,19,16,35,-4,20,15:08,4,7,166,11.4,1315,3,4,5,44.4,2,0,0.0
Carl Hagelin,LW,82,17,18,35,18,46,15:13,1,0,185,9.2,1792,4,6,11,35.3,0,0,0.0
Charlie Coyle,C,82,11,24,35,13,39,14:33,1,2,120,9.2,1571,4,334,384,46.5,2,1,50.0
Brian Gionta,RW,69,13,22,35,-13,18,18:03,3,6,153,8.5,1526,2,69,100,40.8,7,2,28.6
Johnny Boychuk,D,72,9,26,35,15,14,21:40,5,10,192,4.7,1822,1,2,0,100.0,0,0,0.0
Curtis Glencross,LW,71,13,22,35,2,45,15:38,4,7,108,12.0,1570,1,8,10,44.4,0,0,0.0
Patrik Elias,C,69,13,21,34,-20,12,17:38,5,4,114,11.4,1636,1,263,410,39.1,5,3,60.0
Scott Gomez,C,58,7,27,34,-10,23,16:30,0,14,70,10.0,1234,1,367,421,46.6,6,2,33.3
Marek Zidlicky,D,84,7,27,34,-9,56,20:57,6,14,130,5.4,2247,1,0,1,0.0,2,0,0.0
Milan Michalek,LW,66,13,21,34,3,33,16:22,5,5,130,10.0,1484,1,11,12,47.8,2,1,50.0
Joel Ward,RW,82,19,15,34,-4,30,16:51,6,5,138,13.8,1821,4,60,67,47.2,1,1,100.0
James Wisniewski,D,69,8,26,34,-13,44,21:11,7,8,147,5.4,1702,2,0,0,0.0,0,0,0.0
Benoit Pouliot,LW,58,19,15,34,-1,28,16:37,4,3,105,18.1,1370,3,13,21,38.2,2,0,0.0
Daniel Winnik,LW,79,9,25,34,23,27,16:38,0,0,97,9.3,1684,1,107,121,46.9,0,0,0.0
Kris Versteeg,RW,61,14,20,34,11,35,15:50,2,3,134,10.4,1232,1,15,33,31.3,1,0,0.0
Kris Russell,D,79,4,30,34,18,17,23:56,1,13,111,3.6,2507,0,0,0,0.0,0,0,0.0
Teddy Purcell,RW,82,12,22,34,-33,24,17:09,5,7,146,8.2,1895,0,4,3,57.1,6,2,33.3
Pat Maroon,LW,71,9,25,34,-5,82,14:16,1,6,120,7.5,1242,1,7,14,33.3,0,0,0.0
Lance Bouma,LW,78,16,18,34,10,54,14:00,0,1,104,15.4,1705,4,29,45,39.2,0,0,0.0
Cam Fowler,D,80,7,27,34,4,14,21:08,1,8,87,8.0,2056,2,0,0,0.0,0,0,0.0
Hampus Lindholm,D,78,7,27,34,25,32,21:45,0,6,107,6.5,2053,1,0,5,0.0,0,0,0.0
Ryan McDonagh,D,71,8,25,33,23,26,23:07,3,9,148,5.4,2139,2,0,0,0.0,0,0,0.0
Travis Hamonic,D,71,5,28,33,15,85,21:47,1,7,132,3.8,1787,0,0,0,0.0,0,0,0.0
Victor Rask,C,80,11,22,33,-14,16,16:20,2,9,172,6.4,1807,2,468,450,51.0,6,1,16.7
Nail Yakupov,RW,81,14,19,33,-35,18,15:26,5,5,191,7.3,1669,1,0,1,0.0,6,1,16.7
Eric Fehr,RW,75,19,14,33,8,20,14:51,1,0,142,13.4,1560,4,449,414,52.0,4,1,25.0
Alex Burrows,RW,70,18,15,33,0,68,15:28,4,4,145,12.4,1543,3,6,8,42.9,1,1,100.0
Jannik Hansen,RW,81,16,17,33,-6,27,13:58,0,0,145,11.0,1618,2,1,5,16.7,0,0,0.0
Darren Helm,C,75,15,18,33,7,12,15:50,3,4,160,9.4,1711,1,223,198,53.0,2,1,50.0
Mike Santorelli,C,79,12,21,33,0,14,14:23,0,2,145,8.3,1459,2,86,100,46.2,7,4,57.1
Brandon Sutter,C,80,21,12,33,6,14,17:19,3,2,180,11.7,1937,4,688,671,50.6,4,1,25.0
Martin Erat,RW,79,9,23,32,-16,48,15:51,3,3,91,9.9,1688,1,0,6,0.0,1,0,0.0
Ales Hemsky,RW,76,11,21,32,-8,16,13:38,1,7,140,7.9,1510,1,0,0,0.0,3,0,0.0
Derek Roy,C,72,12,20,32,-13,24,15:40,4,3,113,10.6,1470,2,407,502,44.8,14,3,21.4
Steve Bernier,RW,67,16,16,32,2,28,12:56,4,4,107,15.0,1240,2,1,1,50.0,0,0,0.0
Matt Beleskey,LW,65,22,10,32,13,39,14:28,4,0,145,15.2,1213,8,8,11,42.1,0,0,0.0
Michael Del Zotto,D,64,10,22,32,-5,34,21:55,1,7,119,8.4,1781,4,0,0,0.0,0,0,0.0
Jonathan Drouin,LW,70,4,28,32,3,34,13:14,3,3,76,5.3,1170,0,11,10,52.4,2,0,0.0
Jeff Skinner,C,77,18,13,31,-24,18,16:02,4,3,235,7.7,1636,2,21,25,45.7,6,0,0.0
Mark Arcobello,RW,77,17,14,31,-10,20,14:48,1,3,129,13.2,1615,2,471,468,50.2,2,0,0.0
Justin Fontaine,RW,71,9,22,31,13,12,11:57,0,2,104,8.7,1192,2,1,1,50.0,1,0,0.0
Justin Schultz,D,81,6,25,31,-17,12,22:36,0,12,122,4.9,2191,1,1,0,100.0,2,0,0.0
Rickard Rakell,RW,71,9,22,31,6,10,12:34,2,7,105,8.6,1140,1,310,355,46.6,1,1,100.0
Tomas Hertl,C,82,13,18,31,-5,16,14:33,3,3,145,9.0,1696,4,38,45,45.8,3,0,0.0
Danny DeKeyser,D,80,2,29,31,11,42,20:55,0,6,89,2.2,2451,1,0,0,0.0,0,0,0.0
Brent Seabrook,D,82,8,23,31,-3,27,22:10,4,11,181,4.4,2429,2,0,0,0.0,0,0,0.0
