Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Steve Yzerman,C,80,36,59,95,28,64,0:00,16,22,220,16.4,0,8,0,0,0.0,0,0,0.0
Vincent Damphousse,LW,80,38,56,94,5,158,0:00,11,24,254,15.0,0,3,0,0,0.0,0,0,0.0
Adam Oates,C,70,25,67,92,16,18,0:00,7,24,183,13.7,0,2,0,0,0.0,0,0,0.0
Pat Lafontaine,C,76,40,51,91,-8,36,0:00,15,24,224,17.9,0,7,0,0,0.0,0,0,0.0
Rod Brind'Amour,C,82,26,61,87,20,110,0:00,4,22,213,12.2,0,5,0,0,0.0,0,0,0.0
Zigmund Palffy,RW,81,43,44,87,-17,56,0:00,17,22,257,16.7,0,6,0,0,0.0,0,0,0.0
Valeri Kamensky,LW,81,38,47,85,15,85,0:00,18,13,220,17.3,0,5,0,0,0.0,0,0,0.0
Brian Leetch,D,82,15,70,85,12,30,0:00,7,37,276,5.4,0,3,0,0,0.0,0,0,0.0
Brett Hull,RW,70,43,40,83,4,30,0:00,16,17,327,13.2,0,6,0,0,0.0,0,0,0.0
Mats Sundin,C,76,33,50,83,8,46,0:00,7,23,301,11.0,0,7,0,0,0.0,0,0,0.0
Ray Bourque,D,82,20,62,82,31,58,0:00,9,29,390,5.1,0,2,0,0,0.0,0,0,0.0
Pat Verbeek,RW,69,41,41,82,29,129,0:00,17,16,252,16.3,0,6,0,0,0.0,0,0,0.0
Craig Janney,C,84,20,62,82,-33,26,0:00,7,28,91,22.0,0,2,0,0,0.0,0,0,0.0
Mike Modano,C,78,36,45,81,-12,63,0:00,8,21,320,11.3,0,4,0,0,0.0,0,0,0.0
Michal Pivonka,C,73,16,65,81,18,36,0:00,6,18,168,9.5,0,5,0,0,0.0,0,0,0.0
Peter Bondra,RW,67,52,28,80,18,40,0:00,11,10,322,16.1,0,7,0,0,0.0,0,0,0.0
Trevor Linden,C,82,33,47,80,6,42,0:00,12,18,202,16.3,0,2,0,0,0.0,0,0,0.0
Brian Bradley,C,75,23,56,79,-11,77,0:00,9,32,189,12.2,0,5,0,0,0.0,0,0,0.0
Mark Recchi,RW,82,28,50,78,20,69,0:00,11,19,191,14.7,0,6,0,0,0.0,0,0,0.0
Brendan Shanahan,LW,74,44,34,78,2,125,0:00,17,14,280,15.7,0,6,0,0,0.0,0,0,0.0
Martin Rucinsky,LW,78,29,46,75,18,68,0:00,9,14,181,16.0,0,4,0,0,0.0,0,0,0.0
Paul Coffey,D,76,14,60,74,19,90,0:00,3,30,234,6.0,0,3,0,0,0.0,0,0,0.0
Vyacheslav Kozlov,LW,82,36,37,73,33,70,0:00,9,11,237,15.2,0,7,0,0,0.0,0,0,0.0
Igor Larionov,C,73,22,51,73,31,34,0:00,10,16,113,19.5,0,5,0,0,0.0,0,0,0.0
Chris Chelios,D,81,14,58,72,25,140,0:00,7,24,219,6.4,0,3,0,0,0.0,0,0,0.0
Doug Gilmour,C,81,32,40,72,-5,77,0:00,10,19,180,17.8,0,3,0,0,0.0,0,0,0.0
Claude Lemieux,RW,79,39,32,71,14,117,0:00,9,6,315,12.4,0,10,0,0,0.0,0,0,0.0
Zdeno Ciger,LW,78,31,39,70,-15,41,0:00,12,19,184,16.8,0,3,0,0,0.0,0,0,0.0
Travis Green,C,69,25,45,70,-20,42,0:00,14,20,186,13.4,0,2,0,0,0.0,0,0,0.0
Scott Mellanby,RW,79,32,38,70,4,160,0:00,19,16,225,14.2,0,3,0,0,0.0,0,0,0.0
Tomas Sandstrom,RW,58,35,35,70,4,69,0:00,17,13,187,18.7,0,2,0,0,0.0,0,0,0.0
Owen Nolan,RW,81,33,36,69,-34,146,0:00,16,13,207,15.9,0,2,0,0,0.0,0,0,0.0
Luc Robitaille,LW,77,23,46,69,13,80,0:00,11,15,223,10.3,0,4,0,0,0.0,0,0,0.0
Phil Housley,D,81,17,51,68,-7,30,0:00,6,29,205,8.3,0,1,0,0,0.0,0,0,0.0
Nicklas Lidstrom,D,81,17,50,67,29,20,0:00,8,29,211,8.1,0,1,0,0,0.0,0,0,0.0
Jeremy Roenick,C,66,32,35,67,9,109,0:00,12,7,171,18.7,0,2,0,0,0.0,0,0,0.0
Cliff Ronning,C,79,22,45,67,15,42,0:00,5,10,187,11.8,0,1,0,0,0.0,0,0,0.0
Gary Suter,D,82,20,47,67,3,80,0:00,12,29,242,8.3,0,4,0,0,0.0,0,0,0.0
German Titov,LW,82,28,39,67,9,24,0:00,13,14,214,13.1,0,2,0,0,0.0,0,0,0.0
Sergei Zubov,D,64,11,55,66,28,22,0:00,3,29,141,7.8,0,1,0,0,0.0,0,0,0.0
Roman Hamrlik,D,82,16,49,65,-24,103,0:00,12,30,281,5.7,0,2,0,0,0.0,0,0,0.0
Geoff Sanderson,LW,81,34,31,65,0,40,0:00,6,15,314,10.8,0,7,0,0,0.0,0,0,0.0
Russ Courtnall,RW,81,26,39,65,24,40,0:00,6,4,205,12.7,0,4,0,0,0.0,0,0,0.0
Benoit Hogue,LW,78,19,45,64,10,104,0:00,5,15,155,12.3,0,5,0,0,0.0,0,0,0.0
Joe Juneau,C,80,14,50,64,-3,30,0:00,7,21,176,8.0,0,2,0,0,0.0,0,0,0.0
Dmitri Khristich,RW,76,27,37,64,-1,44,0:00,12,9,204,13.2,0,3,0,0,0.0,0,0,0.0
Bryan Smolinski,C,81,24,40,64,6,69,0:00,8,10,229,10.5,0,1,0,0,0.0,0,0,0.0
Tony Amonte,RW,81,31,32,63,10,62,0:00,5,13,216,14.4,0,5,0,0,0.0,0,0,0.0
Andrew Cassels,C,81,20,43,63,7,39,0:00,6,17,135,14.8,0,1,0,0,0.0,0,0,0.0
Daniel Alfredsson,RW,82,26,35,61,-18,28,0:00,8,18,212,12.3,0,3,0,0,0.0,0,0,0.0
Al MacInnis,D,82,17,44,61,5,88,0:00,9,25,317,5.4,0,1,0,0,0.0,0,0,0.0
Larry Murphy,D,82,12,49,61,-2,34,0:00,8,31,182,6.6,0,1,0,0,0.0,0,0,0.0
Rob Niedermayer,C,82,26,35,61,1,107,0:00,11,12,155,16.8,0,6,0,0,0.0,0,0,0.0
Steve Thomas,RW,81,26,35,61,-2,98,0:00,6,11,192,13.5,0,6,0,0,0.0,0,0,0.0
Dale Hawerchuk,C,82,17,44,61,15,26,0:00,6,18,180,9.4,0,2,0,0,0.0,0,0,0.0
Bernie Nicholls,C,59,19,41,60,11,60,0:00,6,16,100,19.0,0,2,0,0,0.0,0,0,0.0
Ray Ferraro,C,76,29,31,60,0,92,0:00,9,10,178,16.3,0,4,0,0,0.0,0,0,0.0
Ray Sheppard,RW,70,37,23,60,-19,16,0:00,14,9,231,16.0,0,7,0,0,0.0,0,0,0.0
Rick Tocchet,RW,71,29,31,60,10,181,0:00,10,10,185,15.7,0,3,0,0,0.0,0,0,0.0
Scott Young,RW,81,21,39,60,2,50,0:00,7,11,229,9.2,0,5,0,0,0.0,0,0,0.0
Jason Arnott,C,64,28,31,59,-6,87,0:00,8,8,244,11.5,0,5,0,0,0.0,0,0,0.0
Alexei Zhamnov,C,58,22,37,59,-5,65,0:00,5,23,199,11.1,0,2,0,0,0.0,0,0,0.0
Wendel Clark,LW,71,32,26,58,-5,76,0:00,8,10,237,13.5,0,3,0,0,0.0,0,0,0.0
Nelson Emerson,RW,81,29,29,58,-5,78,0:00,12,16,247,11.7,0,5,0,0,0.0,0,0,0.0
Adam Graves,LW,82,22,36,58,18,100,0:00,9,14,266,8.3,0,2,0,0,0.0,0,0,0.0
Alex Kovalev,RW,81,24,34,58,5,98,0:00,8,10,206,11.7,0,7,0,0,0.0,0,0,0.0
Randy Burridge,LW,74,25,33,58,0,30,0:00,6,16,154,16.2,0,3,0,0,0.0,0,0,0.0
Dave Andreychuk,LW,76,28,29,57,-9,64,0:00,14,14,241,11.6,0,3,0,0,0.0,0,0,0.0
Robert Svehla,D,81,8,49,57,-3,94,0:00,7,27,146,5.5,0,0,0,0,0.0,0,0,0.0
Martin Gelinas,LW,81,30,26,56,7,59,0:00,3,4,181,16.6,0,5,0,0,0.0,0,0,0.0
Andrei Kovalenko,RW,77,28,28,56,18,49,0:00,6,8,131,21.4,0,6,0,0,0.0,0,0,0.0
Derek Plante,C,76,23,33,56,-4,28,0:00,4,10,203,11.3,0,5,0,0,0.0,0,0,0.0
Markus Naslund,LW,76,22,33,55,21,42,0:00,4,4,144,15.3,0,5,0,0,0.0,0,0,0.0
Michael Nylander,C,73,17,38,55,0,20,0:00,4,15,163,10.4,0,6,0,0,0.0,0,0,0.0
Jeff Randall Brown,D,76,8,47,55,5,56,0:00,5,26,177,4.5,0,0,0,0,0.0,0,0,0.0
Mike Gartner,RW,82,35,19,54,5,52,0:00,15,6,275,12.7,0,4,0,0,0.0,0,0,0.0
Garry Galley,D,78,10,44,54,-2,81,0:00,7,28,175,5.7,0,2,0,0,0.0,0,0,0.0
Jyrki Lumme,D,80,17,37,54,-6,50,0:00,8,17,192,8.9,0,2,0,0,0.0,0,0,0.0
Teppo Numminen,D,74,11,43,54,-3,22,0:00,6,22,165,6.7,0,3,0,0,0.0,0,0,0.0
Sandis Ozolinsh,D,73,14,40,54,2,54,0:00,8,24,166,8.4,0,1,0,0,0.0,0,0,0.0
Mathieu Schneider,D,78,13,41,54,-20,103,0:00,7,33,191,6.8,0,1,0,0,0.0,0,0,0.0
Jozef Stumpel,C,76,18,36,54,-8,14,0:00,5,15,158,11.4,0,2,0,0,0.0,0,0,0.0
Eric Daze,RW,80,30,23,53,16,18,0:00,2,4,167,18.0,0,2,0,0,0.0,0,0,0.0
Bill Guerin,RW,80,23,30,53,7,116,0:00,8,5,216,10.6,0,6,0,0,0.0,0,0,0.0
Shawn McEachern,LW,82,24,29,53,-5,34,0:00,3,3,238,10.1,0,3,0,0,0.0,0,0,0.0
Kevin Miller,C,81,28,25,53,-6,45,0:00,3,10,179,15.6,0,2,0,0,0.0,0,0,0.0
Vitali Yachmenev,LW,80,19,34,53,-3,16,0:00,6,18,133,14.3,0,2,0,0,0.0,0,0,0.0
Norm Maciver,D,71,7,46,53,5,58,0:00,3,25,79,8.9,0,0,0,0,0.0,0,0,0.0
Petr Klima,LW,67,22,30,52,-23,68,0:00,8,20,164,13.4,0,3,0,0,0.0,0,0,0.0
Keith Primeau,C,74,27,25,52,19,168,0:00,6,9,150,18.0,0,7,0,0,0.0,0,0,0.0
Alexander Selivanov,RW,79,31,21,52,3,93,0:00,13,5,215,14.4,0,5,0,0,0.0,0,0,0.0
Pat Falloon,RW,71,25,26,51,14,10,0:00,9,10,170,14.7,0,2,0,0,0.0,0,0,0.0
Johan Garpenlov,LW,82,23,28,51,-10,36,0:00,8,14,130,17.7,0,7,0,0,0.0,0,0,0.0
Igor Korolev,C,73,22,29,51,1,42,0:00,8,7,165,13.3,0,5,0,0,0.0,0,0,0.0
Joe Murphy,RW,70,22,29,51,-3,86,0:00,8,7,212,10.4,0,3,0,0,0.0,0,0,0.0
Andrei Nikolishin,C,61,14,37,51,-3,34,0:00,4,12,83,16.9,0,3,0,0,0.0,0,0,0.0
Roman Oksiuta,LW,70,23,28,51,4,60,0:00,11,6,119,19.3,0,1,0,0,0.0,0,0,0.0
Barry Cullen,C,76,16,34,50,1,65,0:00,8,12,152,10.5,0,3,0,0,0.0,0,0,0.0
Jason Dawe,RW,67,25,25,50,-8,33,0:00,8,7,130,19.2,0,0,0,0,0.0,0,0,0.0
Robert Kron,C,77,22,28,50,-2,6,0:00,8,9,203,10.8,0,3,0,0,0.0,0,0,0.0
Ted Donato,C,82,23,26,49,6,46,0:00,7,8,152,15.1,0,1,0,0,0.0,0,0,0.0
Ed Olczyk,RW,51,27,22,49,0,65,0:00,16,2,147,18.4,0,1,0,0,0.0,0,0,0.0
Yanic Perreault,C,78,25,24,49,-11,16,0:00,8,9,175,14.3,0,7,0,0,0.0,0,0,0.0
Dave Gagner,C,73,21,28,49,-19,103,0:00,7,11,215,9.8,0,3,0,0,0.0,0,0,0.0
Brian Bellows,LW,79,23,26,49,-15,39,0:00,13,14,190,12.1,0,4,0,0,0.0,0,0,0.0
Denis Savard,C,69,13,35,48,20,102,0:00,2,8,110,11.8,0,1,0,0,0.0,0,0,0.0
Todd Krygier,LW,76,15,33,48,-1,82,0:00,3,4,181,8.3,0,0,0,0,0.0,0,0,0.0
Adam Deadmarsh,RW,78,21,27,48,21,142,0:00,3,5,151,13.9,0,2,0,0,0.0,0,0,0.0
John MacLean,RW,76,20,28,48,3,91,0:00,3,12,237,8.4,0,3,0,0,0.0,0,0,0.0
Murray Craven,LW,66,18,29,47,20,36,0:00,5,1,86,20.9,0,7,0,0,0.0,0,0,0.0
Eric Desjardins,D,80,7,40,47,19,45,0:00,5,25,184,3.8,0,2,0,0,0.0,0,0,0.0
Shayne Corson,LW,77,18,28,46,3,192,0:00,13,9,150,12.0,0,0,0,0,0.0,0,0,0.0
Jeff Friesen,LW,79,15,31,46,-18,42,0:00,2,8,123,12.2,0,0,0,0,0.0,0,0,0.0
Marty McInnis,RW,74,12,34,46,-11,39,0:00,2,13,167,7.2,0,1,0,0,0.0,0,0,0.0
Todd Elik,LW,59,13,33,46,2,40,0:00,6,10,108,12.0,0,2,0,0,0.0,0,0,0.0
Cam Neely,RW,49,26,20,46,3,31,0:00,7,8,191,13.6,0,3,0,0,0.0,0,0,0.0
Dan Quinn,LW,63,13,32,45,-5,46,0:00,7,11,109,11.9,0,0,0,0,0.0,0,0,0.0
Jari Kurri,RW,71,18,27,45,-16,39,0:00,5,9,158,11.4,0,0,0,0,0.0,0,0,0.0
Saku Koivu,C,82,20,25,45,-7,40,0:00,8,6,136,14.7,0,2,0,0,0.0,0,0,0.0
Steve Konowalchuk,LW,70,23,22,45,13,92,0:00,7,6,197,11.7,0,3,0,0,0.0,0,0,0.0
Stu Barnes,C,72,19,25,44,-12,46,0:00,8,13,158,12.0,0,5,0,0,0.0,0,0,0.0
Brad May,LW,79,15,29,44,6,295,0:00,3,5,168,8.9,0,4,0,0,0.0,0,0,0.0
Dave Reid,RW,63,23,21,44,14,4,0:00,1,0,160,14.4,0,3,0,0,0.0,0,0,0.0
Steve Rucchin,LW,64,19,25,44,4,12,0:00,8,11,113,16.8,0,4,0,0,0.0,0,0,0.0
Esa Tikkanen,LW,58,14,30,44,1,36,0:00,8,14,95,14.7,0,2,0,0,0.0,0,0,0.0
Kevin Todd,LW,74,16,27,43,6,38,0:00,0,3,132,12.1,0,4,0,0,0.0,0,0,0.0
Dino Ciccarelli,RW,64,22,21,43,14,99,0:00,13,7,107,20.6,0,5,0,0,0.0,0,0,0.0
Greg Adams,LW,66,22,21,43,-21,33,0:00,11,9,140,15.7,0,1,0,0,0.0,0,0,0.0
Mikael Renberg,RW,51,23,20,43,8,45,0:00,9,8,198,11.6,0,4,0,0,0.0,0,0,0.0
Martin Straka,F,77,13,30,43,-19,41,0:00,6,9,98,13.3,0,1,0,0,0.0,0,0,0.0
Darren Turcotte,C,68,22,21,43,6,30,0:00,2,6,167,13.2,0,4,0,0,0.0,0,0,0.0
Valeri Bure,RW,77,22,20,42,10,28,0:00,5,8,143,15.4,0,1,0,0,0.0,0,0,0.0
Brent Gilchrist,LW,77,20,22,42,-11,36,0:00,6,3,164,12.2,0,2,0,0,0.0,0,0,0.0
Gary Roberts,F,35,22,20,42,15,78,0:00,9,7,84,26.2,0,5,0,0,0.0,0,0,0.0
Petr Sykora,RW,63,18,24,42,7,32,0:00,8,11,128,14.1,0,3,0,0,0.0,0,0,0.0
Viacheslav Fetisov,D,69,7,35,42,37,96,0:00,1,12,127,5.5,0,1,0,0,0.0,0,0,0.0
Joel Otto,C,67,12,29,41,11,115,0:00,6,8,91,13.2,0,1,0,0,0.0,0,0,0.0
Jesse Belanger,C,72,20,21,41,-5,14,0:00,8,13,151,13.2,0,2,0,0,0.0,0,0,0.0
Sergei Gonchar,D,78,15,26,41,23,60,0:00,4,10,139,10.8,0,4,0,0,0.0,0,0,0.0
Kevin Hatcher,D,74,15,26,41,-24,58,0:00,7,15,237,6.3,0,3,0,0,0.0,0,0,0.0
Keith Jones,RW,68,18,23,41,7,103,0:00,5,9,155,11.6,0,2,0,0,0.0,0,0,0.0
Ray Whitney,LW,60,17,24,41,-23,16,0:00,4,8,106,16.0,0,2,0,0,0.0,0,0,0.0
Geoff Courtnall,LW,69,24,16,40,-9,101,0:00,7,7,228,10.5,0,1,0,0,0.0,0,0,0.0
Mariusz Czerkawski,RW,70,17,23,40,-4,18,0:00,3,6,142,12.0,0,1,0,0,0.0,0,0,0.0
Greg Johnson,C,60,18,22,40,6,30,0:00,5,9,87,20.7,0,2,0,0,0.0,0,0,0.0
Bob Probert,LW,78,19,21,40,15,237,0:00,1,4,97,19.6,0,3,0,0,0.0,0,0,0.0
Brent Sutter,C,80,13,27,40,14,56,0:00,0,1,102,12.7,0,3,0,0,0.0,0,0,0.0
Todd Bertuzzi,RW,76,18,21,39,-14,83,0:00,4,3,127,14.2,0,2,0,0,0.0,0,0,0.0
Dallas Drake,LW,69,19,20,39,-7,36,0:00,4,3,121,15.7,0,2,0,0,0.0,0,0,0.0
David Oliver,RW,80,20,19,39,-22,34,0:00,14,7,131,15.3,0,0,0,0,0.0,0,0,0.0
Marcus Ragnarsson,D,71,8,31,39,-23,42,0:00,4,13,94,8.5,0,0,0,0,0.0,0,0,0.0
Alexey Yashin,C,46,15,24,39,-15,28,0:00,8,7,143,10.5,0,1,0,0,0.0,0,0,0.0
Sylvain Cote,D,81,5,33,38,5,40,0:00,3,12,212,2.4,0,2,0,0,0.0,0,0,0.0
Chris Gratton,F,82,17,21,38,-14,105,0:00,7,7,183,9.3,0,3,0,0,0.0,0,0,0.0
Todd Marchant,C,81,19,19,38,-19,66,0:00,2,1,221,8.6,0,2,0,0,0.0,0,0,0.0
Mike Sillinger,C,74,14,24,38,-18,38,0:00,7,9,159,8.8,0,2,0,0,0.0,0,0,0.0
Jody Hull,RW,78,20,17,37,5,25,0:00,2,1,120,16.7,0,3,0,0,0.0,0,0,0.0
Bruce Driver,D,66,3,34,37,2,42,0:00,3,19,140,2.1,0,0,0,0,0.0,0,0,0.0
Dale Hunter,C,82,13,24,37,4,112,0:00,4,8,128,10.2,0,3,0,0,0.0,0,0,0.0
Pat Peake,C,62,17,19,36,7,46,0:00,8,6,129,13.2,0,3,0,0,0.0,0,0,0.0
Randy Cunneyworth,LW,81,17,19,36,-31,130,0:00,4,4,142,12.0,0,2,0,0,0.0,0,0,0.0
Patrice Brisebois,D,69,9,27,36,10,65,0:00,3,16,127,7.1,0,1,0,0,0.0,0,0,0.0
Steve Duchesne,D,62,12,24,36,-24,42,0:00,7,19,163,7.4,0,2,0,0,0.0,0,0,0.0
Kevin Stevens,LW,61,13,23,36,-10,71,0:00,6,5,170,7.6,0,1,0,0,0.0,0,0,0.0
Alexei Zhitnik,LW,80,6,30,36,-25,58,0:00,5,18,193,3.1,0,0,0,0,0.0,0,0,0.0
Radek Bonk,C,76,16,19,35,-5,36,0:00,5,7,161,9.9,0,1,0,0,0.0,0,0,0.0
Tony Granato,LW,49,17,18,35,-5,46,0:00,5,4,156,10.9,0,1,0,0,0.0,0,0,0.0
Calle Johansson,D,78,10,25,35,14,50,0:00,4,11,182,5.5,0,0,0,0,0.0,0,0,0.0
James Patrick,D,80,3,32,35,4,30,0:00,1,16,116,2.6,0,0,0,0,0.0,0,0,0.0
Miroslav Satan,RW,62,18,17,35,0,22,0:00,6,5,113,15.9,0,4,0,0,0.0,0,0,0.0
Cory Stillman,LW,74,16,19,35,-5,41,0:00,4,13,132,12.1,0,3,0,0,0.0,0,0,0.0
Rob Zamuner,LW,72,15,20,35,11,62,0:00,0,2,152,9.9,0,4,0,0,0.0,0,0,0.0
Brian Noonan,RW,81,13,22,35,2,84,0:00,3,5,131,9.9,0,6,0,0,0.0,0,0,0.0
Brent Fedyk,LW,65,20,14,34,-16,54,0:00,8,4,113,17.7,0,0,0,0,0.0,0,0,0.0
Alexander Semak,C,69,20,14,34,-4,68,0:00,6,4,128,15.6,0,2,0,0,0.0,0,0,0.0
Vladimir Konstantinov,D,81,14,20,34,60,139,0:00,3,5,168,8.3,0,3,0,0,0.0,0,0,0.0
Tom Fitzgerald,RW,82,13,21,34,-3,75,0:00,1,1,141,9.2,0,2,0,0,0.0,0,0,0.0
Bill Lindsay,LW,73,12,22,34,13,57,0:00,0,0,118,10.2,0,2,0,0,0.0,0,0,0.0
Dmitri Mironov,D,72,3,31,34,19,88,0:00,1,6,86,3.5,0,1,0,0,0.0,0,0,0.0
Chris Simon,LW,64,16,18,34,10,250,0:00,4,3,105,15.2,0,1,0,0,0.0,0,0,0.0
Jason Woolley,D,52,6,28,34,-9,32,0:00,3,19,98,6.1,0,0,0,0,0.0,0,0,0.0
Scott Niedermayer,D,79,8,25,33,5,46,0:00,6,10,179,4.5,0,0,0,0,0.0,0,0,0.0
Brian Savage,LW,75,25,8,33,-8,28,0:00,4,3,150,16.7,0,4,0,0,0.0,0,0,0.0
Jamie Baker,C,77,16,17,33,-20,79,0:00,2,0,117,13.7,0,0,0,0,0.0,0,0,0.0
Steve Chiasson,D,76,8,25,33,3,62,0:00,5,11,175,4.6,0,2,0,0,0.0,0,0,0.0
Marty McSorley,D,68,10,23,33,-20,169,0:00,1,8,130,7.7,0,1,0,0,0.0,0,0,0.0
Bob Errey,LW,71,11,21,32,28,66,0:00,2,1,85,12.9,0,2,0,0,0.0,0,0,0.0
Derek King,LW,61,12,20,32,-10,23,0:00,5,1,154,7.8,0,0,0,0,0.0,0,0,0.0
Eric Lacroix,LW,72,16,16,32,-10,110,0:00,3,3,107,15.0,0,1,0,0,0.0,0,0,0.0
Boris Mironov,D,78,8,24,32,-23,101,0:00,7,10,158,5.1,0,1,0,0,0.0,0,0,0.0
Kirk Muller,LW,51,13,19,32,-13,57,0:00,7,4,102,12.7,0,1,0,0,0.0,0,0,0.0
Sergei Nemchinov,C,78,17,15,32,9,38,0:00,0,1,118,14.4,0,2,0,0,0.0,0,0,0.0
Joe Nieuwendyk,C,52,14,18,32,-17,41,0:00,8,8,138,10.1,0,3,0,0,0.0,0,0,0.0
Stephane Richer,RW,73,20,12,32,-8,30,0:00,3,1,192,10.4,0,3,0,0,0.0,0,0,0.0
Matthew Barnaby,RW,73,15,16,31,-2,335,0:00,0,0,131,11.5,0,0,0,0,0.0,0,0,0.0
Derian Hatcher,D,79,8,23,31,-12,129,0:00,2,7,125,6.4,0,1,0,0,0.0,0,0,0.0
Jeff Norton,D,66,8,23,31,9,42,0:00,1,12,85,9.4,0,2,0,0,0.0,0,0,0.0
Michael Peca,C,68,11,20,31,-1,67,0:00,4,4,109,10.1,0,1,0,0,0.0,0,0,0.0
Paul Ysebaert,C,55,16,15,31,-19,16,0:00,4,6,135,11.9,0,1,0,0,0.0,0,0,0.0
Bobby Dollas,D,82,8,22,30,10,64,0:00,0,8,117,6.8,0,1,0,0,0.0,0,0,0.0
Bobby Holik,C,63,13,17,30,9,58,0:00,1,3,157,8.3,0,1,0,0,0.0,0,0,0.0
Kenny Jonsson,D,66,4,26,30,7,32,0:00,3,11,130,3.1,0,1,0,0,0.0,0,0,0.0
Dave Manson,D,82,7,23,30,9,205,0:00,3,6,189,3.7,0,0,0,0,0.0,0,0,0.0
Dean McAmmond,LW,53,15,15,30,6,23,0:00,4,4,79,19.0,0,0,0,0,0.0,0,0,0.0
Gord Murphy,D,70,8,22,30,5,30,0:00,4,11,125,6.4,0,0,0,0,0.0,0,0,0.0
Paul Ranheim,RW,73,10,20,30,-2,14,0:00,0,2,126,7.9,0,1,0,0,0.0,0,0,0.0
Oleg Tverdovsky,D,82,7,23,30,-7,41,0:00,2,6,119,5.9,0,0,0,0,0.0,0,0,0.0
Tom Chorske,RW,72,15,14,29,-9,21,0:00,0,1,118,12.7,0,1,0,0,0.0,0,0,0.0
Todd Harvey,LW,69,9,20,29,-13,136,0:00,3,8,101,8.9,0,1,0,0,0.0,0,0,0.0
Bret Hedican,D,77,6,23,29,7,83,0:00,1,7,113,5.3,0,0,0,0,0.0,0,0,0.0
Darren McCarty,RW,63,15,14,29,14,158,0:00,8,2,102,14.7,0,1,0,0,0.0,0,0,0.0
Glen Murray,RW,69,14,15,29,4,57,0:00,0,0,100,14.0,0,2,0,0,0.0,0,0,0.0
Petr Svoboda,D,73,1,28,29,28,105,0:00,0,13,91,1.1,0,0,0,0,0.0,0,0,0.0
Zarley Zalapski,D,80,12,17,29,11,115,0:00,5,5,145,8.3,0,1,0,0,0.0,0,0,0.0
Yuri Khmylev,LW,73,8,21,29,-17,40,0:00,5,5,136,5.9,0,1,0,0,0.0,0,0,0.0
John Druce,LW,77,13,16,29,-20,27,0:00,0,4,128,10.2,0,0,0,0,0.0,0,0,0.0
Sandy Moger,RW,80,15,14,29,-9,65,0:00,4,1,103,14.6,0,6,0,0,0.0,0,0,0.0
Doug Bodger,D,73,4,24,28,-24,68,0:00,3,12,121,3.3,0,0,0,0,0.0,0,0,0.0
Shawn Burr,LW,81,13,15,28,4,119,0:00,1,0,122,10.7,0,2,0,0,0.0,0,0,0.0
Ulf Dahlen,LW,59,16,12,28,-21,27,0:00,5,4,103,15.5,0,2,0,0,0.0,0,0,0.0
Mike Eastwood,C,80,14,14,28,-14,20,0:00,2,1,94,14.9,0,3,0,0,0.0,0,0,0.0
Steve Heinze,RW,76,16,12,28,-3,43,0:00,0,0,129,12.4,0,3,0,0,0.0,0,0,0.0
