Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Claude Giroux,RW,82,22,63,85,9,24,21:27,2,21,229,9.6,2138,4,674,490,57.9,4,1,25.0
Mark Scheifele,C,82,38,46,84,8,38,21:51,12,11,199,19.1,1969,6,803,933,46.3,2,1,50.0
Brent Burns,D,82,16,67,83,13,34,25:05,7,21,300,5.3,2200,6,0,1,0.0,0,0,0.0
Sebastian Aho,C,82,30,53,83,25,26,20:09,3,21,243,12.3,2008,7,585,619,48.6,3,0,0.0
Sean Monahan,C,78,34,48,82,7,12,19:03,12,11,211,16.1,1805,5,454,434,51.1,4,3,75.0
Jack Eichel,C,77,28,54,82,-11,26,20:26,8,18,303,9.2,1756,2,597,673,47.0,8,4,50.0
Phil Kessel,RW,82,27,55,82,-19,28,17:58,12,24,215,12.6,1786,10,4,5,44.4,3,1,33.3
Jonathan Toews,C,82,35,46,81,2,40,21:00,9,14,235,14.9,2090,5,1059,821,56.3,4,3,75.0
David Pastrnak,RW,66,38,43,81,6,32,18:45,17,16,235,16.2,1395,4,1,2,33.3,3,0,0.0
Tyler Seguin,C,82,33,47,80,17,18,20:44,9,18,334,9.9,2278,8,676,579,53.9,3,1,33.3
Patrice Bergeron,C,65,32,47,79,23,30,18:28,9,18,205,15.6,1510,3,786,603,56.6,2,0,0.0
Elias Lindholm,C,81,27,51,78,30,20,20:02,9,17,182,14.8,2062,5,509,428,54.3,1,0,0.0
Ryan O'Reilly,C,82,28,49,77,22,12,20:45,6,16,234,12.0,2103,5,1086,824,56.9,5,2,40.0
Matthew Tkachuk,LW,80,34,43,77,14,62,17:35,11,13,207,16.4,1696,2,6,7,46.2,5,0,0.0
Alex DeBrincat,RW,82,41,35,76,0,15,17:42,13,11,220,18.6,1666,3,16,19,45.7,2,1,50.0
Teuvo Teravainen,C,82,21,55,76,30,12,17:55,8,16,167,12.6,1898,1,18,25,41.9,0,0,0.0
Jake Guentzel,C,82,40,36,76,13,26,19:21,6,5,227,17.6,2008,4,10,20,33.3,2,1,50.0
Sean Couturier,C,80,33,43,76,2,34,22:07,8,9,223,14.8,2143,5,755,568,57.1,2,1,50.0
Gabriel Landeskog,LW,73,34,41,75,17,51,21:08,10,17,243,14.0,1711,9,361,333,52.0,4,0,0.0
Mark Giordano,D,78,17,57,74,39,69,24:14,3,18,221,7.7,2177,2,0,0,0.0,0,0,0.0
Nicklas Backstrom,C,80,22,52,74,2,30,19:57,7,18,169,13.0,1759,5,700,739,48.6,5,3,60.0
Mika Zibanejad,C,82,30,44,74,-12,47,20:33,11,12,236,12.7,2084,5,831,842,49.7,11,5,45.5
Tomas Hertl,C,77,35,39,74,5,18,19:01,11,4,176,19.9,1834,5,609,574,51.5,2,0,0.0
Dylan Larkin,C,76,32,41,73,-6,75,21:50,7,8,287,11.2,1973,4,865,722,54.5,4,1,25.0
Auston Matthews,C,68,37,36,73,-9,12,18:33,12,8,251,14.7,1591,5,475,436,52.1,2,1,50.0
David Krejci,C,81,20,53,73,7,16,17:40,6,10,139,14.4,1699,4,530,565,48.4,1,0,0.0
Mark Stone,RW,77,33,40,73,17,27,19:53,6,14,199,16.6,1782,4,28,34,45.2,0,0,0.0
Evgeni Malkin,C,68,21,51,72,-25,89,18:48,9,17,187,11.2,1554,5,381,453,45.7,3,0,0.0
Alexander Radulov,RW,70,29,43,72,22,54,19:46,7,16,209,13.9,1768,7,6,10,37.5,3,0,0.0
Evgeny Kuznetsov,C,76,21,51,72,7,50,18:47,8,15,193,10.9,1508,3,396,627,38.7,5,3,60.0
Morgan Rielly,D,82,20,52,72,24,14,23:07,3,18,223,9.0,2364,5,0,1,0.0,0,0,0.0
Max Domi,C,82,28,44,72,20,80,17:22,4,7,203,13.8,1751,2,447,549,44.9,1,0,0.0
Logan Couture,C,81,27,43,70,-6,22,18:35,6,12,204,13.2,1970,3,282,327,46.3,3,0,0.0
Evgenii Dadonov,RW,82,28,42,70,-6,8,18:22,8,9,195,14.4,1834,4,2,3,40.0,0,0,0.0
Mike Hoffman,C,82,36,34,70,-24,30,17:50,17,18,253,14.2,1740,6,13,25,34.2,1,0,0.0
John Carlson,D,80,13,57,70,21,34,25:03,3,30,185,7.0,2041,1,0,0,0.0,1,0,0.0
Matt Duchene,C,73,31,39,70,-3,8,18:50,6,8,172,18.0,1601,1,676,546,55.3,0,0,0.0
Cam Atkinson,RW,80,41,28,69,3,20,19:22,8,6,295,13.9,1951,8,24,52,31.6,3,2,66.7
Ryan Nugent-Hopkins,C,82,28,41,69,-13,26,20:06,8,18,208,13.5,1997,3,379,461,45.1,6,3,50.0
Vladimir Tarasenko,RW,76,33,35,68,8,22,18:23,12,10,275,12.0,1768,5,4,2,66.7,4,0,0.0
Jakub Voracek,RW,78,20,46,66,-16,25,18:40,4,14,210,9.5,1777,2,12,18,40.0,4,1,25.0
Kyle Connor,LW,82,34,32,66,-7,18,19:15,11,8,227,15.0,1749,5,8,5,61.5,3,2,66.7
Timo Meier,RW,78,30,36,66,9,55,16:58,6,4,250,12.0,1730,2,12,26,31.6,0,0,0.0
Elias Pettersson,C,71,28,38,66,3,12,18:13,10,12,144,19.4,1598,7,257,370,41.0,10,3,30.0
Sam Reinhart,C,82,22,43,65,-10,16,18:57,2,13,180,12.2,1730,1,31,56,35.6,6,3,50.0
Joe Pavelski,C,75,38,26,64,-4,22,19:02,12,9,188,20.2,1809,6,526,463,53.2,3,0,0.0
Ryan Johansen,C,80,14,50,64,7,42,19:33,0,16,136,10.3,2000,6,782,679,53.5,4,3,75.0
Jeff Skinner,C,82,40,23,63,0,36,18:31,8,8,268,14.9,1721,7,157,144,52.2,1,0,0.0
Keith Yandle,D,82,9,53,62,-17,50,22:26,7,32,199,4.5,2304,2,0,0,0.0,0,0,0.0
Mathew Barzal,C,82,18,44,62,-5,46,17:55,3,15,179,10.1,1601,3,241,339,41.6,9,2,22.2
Bo Horvat,C,82,27,34,61,-4,33,20:50,7,11,227,11.9,2217,3,1083,935,53.7,6,0,0.0
Zach Parise,LW,74,28,33,61,-2,26,18:40,10,6,229,12.2,1665,5,9,25,26.5,5,1,20.0
Pierre-Luc Dubois,C,82,27,34,61,16,64,17:42,2,7,174,15.5,1820,5,455,592,43.5,1,1,100.0
Anze Kopitar,C,81,22,38,60,-20,30,22:18,1,18,156,14.1,2146,3,1002,817,55.1,7,3,42.9
Erik Gustafsson,D,79,17,43,60,-6,34,22:35,4,14,160,10.6,2019,3,0,0,0.0,0,0,0.0
Gustav Nyquist,RW,81,22,38,60,1,12,17:31,2,10,204,10.8,1818,3,11,11,50.0,6,1,16.7
Tyson Barrie,D,78,14,45,59,-3,36,21:46,2,23,218,6.4,1850,2,0,0,0.0,0,0,0.0
Jonathan Marchessault,RW,82,25,34,59,2,52,18:08,5,11,278,9.0,1637,6,92,155,37.2,3,0,0.0
Tomas Tatar,LW,80,25,33,58,21,34,16:24,4,4,195,12.8,1737,4,10,29,25.6,2,0,0.0
Dylan Strome,C,78,20,37,57,-8,20,16:09,6,10,145,13.8,1511,3,434,463,48.4,0,0,0.0
Ryan Dzingel,RW,78,26,30,56,-9,29,16:48,5,6,159,16.4,1583,5,39,56,41.1,0,0,0.0
Kevin Labanc,RW,82,17,39,56,-1,36,14:01,2,18,130,13.1,1515,4,9,14,39.1,0,0,0.0
Brock Boeser,RW,69,26,30,56,-2,22,19:09,6,9,209,12.4,1621,3,39,51,43.3,9,2,22.2
Kris Letang,D,65,16,40,56,13,48,25:57,2,17,206,7.8,1923,3,0,0,0.0,2,0,0.0
Josh Bailey,RW,82,16,40,56,8,21,16:49,2,12,126,12.7,1638,4,140,132,51.5,9,3,33.3
Evander Kane,LW,75,30,26,56,-4,153,18:24,5,6,268,11.2,1734,1,92,120,43.4,0,0,0.0
Roman Josi,D,82,15,41,56,9,42,25:09,2,10,274,5.5,2359,4,0,1,0.0,0,0,0.0
William Karlsson,C,82,24,32,56,1,16,18:50,7,7,169,14.2,1737,5,588,646,47.7,4,1,25.0
Kevin Hayes,RW,71,19,36,55,-2,12,18:16,3,8,156,12.2,1628,2,483,498,49.2,4,1,25.0
Thomas Chabot,D,70,14,41,55,-12,32,24:17,1,15,185,7.6,1936,2,0,0,0.0,1,0,0.0
Andreas Athanasiou,C,76,30,24,54,-9,38,16:58,3,8,216,13.9,1677,4,171,228,42.9,2,2,100.0
T.J. Oshie,RW,69,25,29,54,5,36,18:36,6,8,143,17.5,1422,4,84,121,41.0,5,2,40.0
Victor Hedman,D,70,12,42,54,24,44,22:46,2,23,182,6.6,1734,4,0,1,0.0,5,4,80.0
Brayden Schenn,C,72,17,37,54,3,40,18:35,4,8,159,10.7,1642,5,323,357,47.5,1,0,0.0
Mikael Granlund,C,79,16,38,54,-8,24,18:20,2,18,189,8.5,1730,5,129,159,44.8,0,0,0.0
Justin Williams,RW,82,23,30,53,-4,44,17:26,9,5,237,9.7,1814,5,92,150,38.0,2,0,0.0
Jamie Benn,LW,78,27,26,53,14,56,18:13,8,3,189,14.3,1968,2,205,213,49.0,3,1,33.3
Nino Niederreiter,RW,82,23,30,53,-4,30,16:13,6,9,184,12.5,1637,3,37,30,55.2,0,0,0.0
Brock Nelson,C,82,25,28,53,20,28,17:58,2,6,181,13.8,1828,3,594,652,47.7,6,1,16.7
Reilly Smith,RW,74,19,34,53,13,14,18:16,4,10,178,10.7,1563,1,5,2,71.4,0,0,0.0
Phillip Danault,C,81,12,41,53,17,39,17:46,0,4,132,9.1,2017,1,882,706,55.5,0,0,0.0
Torey Krug,D,64,6,47,53,-2,33,21:18,2,28,151,4.0,1599,2,0,0,0.0,1,0,0.0
Jonathan Drouin,LW,81,18,35,53,-8,26,16:55,3,13,190,9.5,1706,3,37,51,42.0,3,2,66.7
Alex Tuch,RW,74,20,32,52,13,8,16:43,3,3,180,11.1,1344,6,43,69,38.4,2,1,50.0
Eric Staal,C,81,22,30,52,-7,34,18:07,7,8,215,10.2,1695,6,642,615,51.1,0,0,0.0
Brendan Gallagher,RW,82,33,19,52,10,49,16:23,4,3,302,10.9,1775,4,23,28,45.1,0,0,0.0
Chris Kreider,LW,79,28,24,52,4,57,17:24,7,5,201,13.9,1783,2,27,45,37.5,0,0,0.0
Joe Thornton,C,73,16,35,51,8,20,15:32,3,12,90,17.8,1492,4,356,319,52.7,0,0,0.0
Dustin Brown,RW,72,22,29,51,-17,24,20:24,9,3,180,12.2,1823,3,1,16,5.9,3,0,0.0
Anders Lee,LW,82,28,23,51,20,58,17:05,10,6,204,13.7,1664,5,75,80,48.4,0,0,0.0
Kyle Palmieri,C,74,27,23,50,-9,42,18:09,11,7,224,12.1,1580,2,24,62,27.9,6,2,33.3
Filip Forsberg,LW,64,28,22,50,8,26,18:36,7,3,217,12.9,1577,4,1,6,14.3,4,1,25.0
Jacob Trouba,D,82,8,42,50,8,58,22:52,3,15,162,4.9,1997,1,0,0,0.0,0,0,0.0
Patrik Laine,LW,82,30,20,50,-24,42,17:13,15,8,245,12.2,1620,3,11,19,36.7,3,2,66.7
Carl Soderberg,C,82,23,26,49,-5,26,17:26,2,8,188,12.2,1858,2,528,542,49.3,1,1,100.0
Travis Konecny,RW,82,24,25,49,-4,40,15:15,4,4,182,13.2,1652,3,7,15,31.8,1,0,0.0
Anthony Mantha,RW,67,25,23,48,-8,30,17:49,7,6,198,12.6,1436,1,22,28,44.0,0,0,0.0
Chris Tierney,C,81,9,39,48,-22,26,17:01,0,10,116,7.8,1737,1,531,512,50.9,0,0,0.0
Yanni Gourde,C,80,22,26,48,9,66,15:50,5,4,130,16.9,1597,5,151,132,53.4,0,0,0.0
Viktor Arvidsson,LW,58,34,14,48,12,26,19:08,3,1,195,17.4,1388,7,2,15,11.8,0,0,0.0
Ryan Getzlaf,C,67,14,34,48,-19,58,19:27,1,10,133,10.5,1568,2,551,463,54.3,3,1,33.3
James van Riemsdyk,LW,66,27,21,48,-10,18,16:36,8,5,167,16.2,1342,4,6,5,54.5,3,0,0.0
Ryan Suter,D,82,7,40,47,-8,41,26:41,3,12,136,5.1,2222,2,1,0,100.0,0,0,0.0
Mikael Backlund,C,77,21,26,47,34,52,17:53,1,1,205,10.2,1786,4,511,520,49.6,0,0,0.0
Tyler Johnson,C,80,29,18,47,15,28,15:56,1,7,163,17.8,1650,4,230,243,48.6,1,0,0.0
Brandon Saad,LW,80,23,24,47,-9,12,17:41,5,1,195,11.8,1863,3,24,38,38.7,0,0,0.0
Clayton Keller,RW,82,14,33,47,-21,24,18:14,1,18,200,7.0,1905,5,28,56,33.3,4,0,0.0
Nico Hischier,C,69,17,30,47,0,24,18:06,3,8,160,10.6,1485,3,437,529,45.2,3,0,0.0
Andrew Shaw,RW,63,19,28,47,17,71,15:54,3,3,135,14.1,1267,3,181,203,47.1,0,0,0.0
J.T. Miller,C,75,13,34,47,8,30,14:39,4,16,108,12.0,1360,4,259,265,49.4,2,2,100.0
Tyler Bertuzzi,LW,73,21,26,47,11,36,16:30,3,3,131,16.0,1547,4,10,20,33.3,1,0,0.0
Josh Anderson,RW,82,27,20,47,25,60,17:01,3,4,230,11.7,1814,5,12,26,31.6,0,0,0.0
Jakub Vrana,LW,82,24,23,47,20,27,14:02,1,3,161,14.9,1415,4,4,6,40.0,1,1,100.0
Seth Jones,D,75,9,37,46,1,28,25:49,0,10,184,4.9,2214,4,0,0,0.0,0,0,0.0
Travis Zajac,C,80,19,27,46,-25,20,19:16,5,7,120,15.8,1818,3,841,605,58.2,1,0,0.0
David Perron,LW,57,23,23,46,3,46,17:05,7,7,112,20.5,1189,1,15,18,45.5,2,1,50.0
Ryan McDonagh,D,82,9,37,46,38,34,22:05,0,3,128,7.0,2066,1,0,0,0.0,0,0,0.0
Jeff Petry,D,82,13,33,46,-5,28,23:07,3,8,172,7.6,2185,4,0,1,0.0,0,0,0.0
Brett Connolly,RW,81,22,24,46,13,24,13:19,1,1,139,15.8,1267,5,9,22,29.0,0,0,0.0
Drew Doughty,D,82,8,37,45,-34,44,26:35,7,17,154,5.2,2393,1,0,0,0.0,0,0,0.0
Erik Karlsson,D,53,3,42,45,6,22,24:29,2,18,169,1.8,1384,1,0,1,0.0,0,0,0.0
John Klingberg,D,64,10,35,45,6,12,24:31,5,15,153,6.5,1719,5,0,0,0.0,2,0,0.0
Brady Tkachuk,LW,71,22,23,45,-10,75,16:01,4,6,214,10.3,1442,3,73,76,49.0,0,0,0.0
Rasmus Dahlin,D,82,9,35,44,-13,34,21:09,5,15,177,5.1,1905,4,0,0,0.0,0,0,0.0
Nazem Kadri,C,73,16,28,44,-2,43,16:11,4,9,184,8.7,1499,5,403,327,55.2,0,0,0.0
Oliver Ekman-Larsson,D,81,14,30,44,-16,52,23:38,5,14,176,8.0,2231,2,0,0,0.0,0,0,0.0
Mattias Ekholm,D,80,8,36,44,27,47,23:21,2,5,146,5.5,2288,3,0,0,0.0,0,0,0.0
Kasperi Kapanen,RW,78,20,24,44,12,27,16:36,1,2,174,11.5,1805,3,5,5,50.0,1,0,0.0
Zach Werenski,D,82,11,33,44,-12,18,22:53,2,13,168,6.5,2250,1,0,0,0.0,0,0,0.0
Jakob Silfverberg,RW,73,24,19,43,-9,28,17:05,3,8,163,14.7,1639,4,19,32,37.3,2,0,0.0
Rasmus Ristolainen,D,78,5,38,43,-41,38,24:38,1,16,182,2.7,2076,2,0,0,0.0,0,0,0.0
Andreas Johnsson,LW,73,20,23,43,14,32,13:40,3,3,130,15.4,1406,3,7,12,36.8,0,0,0.0
Jared Spurgeon,D,82,14,29,43,-1,20,24:08,4,7,152,9.2,2170,0,1,0,100.0,0,0,0.0
Rickard Rakell,RW,69,18,25,43,-13,27,18:28,6,7,194,9.3,1526,2,17,31,35.4,4,1,25.0
Bobby Ryan,RW,78,15,27,42,-29,35,15:40,7,9,160,9.4,1563,1,8,18,30.8,1,0,0.0
Paul Stastny,C,50,13,29,42,14,30,18:06,1,3,103,12.6,1006,2,463,384,54.7,0,0,0.0
Adam Henrique,C,82,18,24,42,-5,24,16:27,8,5,122,14.8,1772,3,571,512,52.7,0,0,0.0
Jason Zucker,LW,81,21,21,42,-9,28,17:04,7,7,214,9.8,1635,5,2,11,15.4,4,1,25.0
Alexander Kerfoot,C,78,15,27,42,-9,38,14:52,4,12,116,12.9,1486,1,274,215,56.0,0,0,0.0
Jake DeBrusk,LW,68,27,15,42,2,18,16:09,8,3,156,17.3,1319,4,8,30,21.1,5,1,20.0
Alex Galchenyuk,C,72,19,22,41,-19,34,15:43,9,12,159,12.0,1485,4,188,223,45.7,6,3,50.0
Darnell Nurse,D,82,10,31,41,-5,87,23:49,1,8,196,5.1,2306,1,0,0,0.0,0,0,0.0
Colin White,C,71,14,27,41,-24,24,16:11,5,3,123,11.4,1455,2,379,420,47.4,0,0,0.0
Bryan Little,C,82,15,26,41,-12,26,15:49,4,3,126,11.9,1719,5,526,476,52.5,1,0,0.0
Alex Pietrangelo,D,71,13,28,41,2,22,24:04,3,12,168,7.7,2061,2,0,1,0.0,0,0,0.0
Ryan Ellis,D,82,7,34,41,21,20,24:00,1,4,149,4.7,2320,2,0,0,0.0,6,2,33.3
Cody Eakin,C,78,22,19,41,19,16,15:22,1,3,120,18.3,1421,3,479,461,51.0,0,0,0.0
Zach Hyman,LW,71,21,20,41,16,65,17:16,0,0,144,14.6,1700,4,113,124,47.7,0,0,0.0
Duncan Keith,D,82,6,34,40,13,70,23:01,0,3,141,4.3,2272,1,0,0,0.0,0,0,0.0
Max Pacioretty,LW,66,22,18,40,-13,36,17:00,4,4,191,11.5,1214,5,21,32,39.6,1,0,0.0
Alex Killorn,LW,82,18,22,40,22,45,14:52,2,3,153,11.8,1632,2,2,8,20.0,0,0,0.0
Mats Zuccarello,RW,48,12,28,40,-8,24,19:51,3,12,104,11.5,1129,1,10,20,33.3,5,2,40.0
Micheal Ferland,LW,71,17,23,40,13,58,14:05,6,7,156,10.9,1406,3,23,50,31.5,0,0,0.0
Tom Wilson,RW,63,22,18,40,11,128,18:08,3,2,130,16.9,1340,2,29,24,54.7,0,0,0.0
Damon Severson,D,82,11,28,39,-27,58,22:02,3,9,146,7.5,2155,0,0,0,0.0,2,1,50.0
Vinnie Hinostroza,C,72,16,23,39,-4,14,15:16,3,2,152,10.5,1497,3,39,64,37.9,4,2,50.0
Kevin Fiala,LW,83,13,26,39,-23,36,15:38,2,9,174,7.5,1650,2,3,5,37.5,4,0,0.0
Frank Vatrano,RW,81,24,15,39,-10,38,14:39,2,6,208,11.5,1620,1,15,23,39.5,2,0,0.0
Anthony Cirelli,C,82,19,20,39,25,34,14:50,0,1,123,15.4,1644,5,502,449,52.8,1,0,0.0
Dougie Hamilton,D,82,18,21,39,0,54,19:40,2,5,259,7.0,1994,2,0,1,0.0,2,2,100.0
Tyler Bozak,C,72,13,25,38,-3,20,16:20,2,6,141,9.2,1534,3,451,379,54.3,5,3,60.0
Boone Jenner,C,77,16,22,38,6,42,17:03,1,2,170,9.4,1705,3,626,531,54.1,0,0,0.0
Craig Smith,C,76,21,17,38,11,20,15:07,4,4,205,10.2,1545,2,26,28,48.1,1,0,0.0
Alex Chiasson,RW,73,22,16,38,-1,32,16:58,8,7,123,17.9,1572,1,7,15,31.8,3,1,33.3
Pavel Buchnevich,LW,64,21,17,38,-10,13,15:10,7,5,119,17.6,1235,1,7,18,28.0,2,0,0.0
Derek Ryan,C,81,13,25,38,21,24,13:48,2,5,103,12.6,1579,1,440,316,58.2,0,0,0.0
Joonas Donskoi,RW,80,14,23,37,10,10,13:25,1,2,115,12.2,1469,4,1,9,10.0,1,0,0.0
Shayne Gostisbehere,D,78,9,28,37,-20,22,19:39,4,10,180,5.0,1772,2,0,0,0.0,0,0,0.0
Ryan Pulock,D,82,9,28,37,21,22,22:21,3,6,180,5.0,2278,3,0,0,0.0,0,0,0.0
Shea Theodore,D,79,12,25,37,-4,20,20:06,4,5,202,5.9,1938,1,1,0,100.0,3,1,33.3
Aaron Ekblad,D,82,13,24,37,1,47,23:38,5,5,180,7.2,2468,1,0,0,0.0,0,0,0.0
Nikolaj Ehlers,LW,62,21,16,37,2,15,15:45,2,5,158,13.3,1190,4,1,1,50.0,0,0,0.0
Dominik Kahun,C,82,13,24,37,10,6,14:09,1,1,137,9.5,1531,2,22,39,36.1,0,0,0.0
Andrei Svechnikov,RW,82,20,17,37,0,62,14:38,0,5,189,10.6,1685,3,1,6,14.3,0,0,0.0
Patrick Marleau,C,82,16,21,37,-6,28,16:20,4,6,161,9.9,1774,3,104,99,51.2,0,0,0.0
Patric Hornqvist,RW,69,18,19,37,-3,26,15:28,6,6,197,9.1,1412,2,9,9,50.0,0,0,0.0
Artem Anisimov,C,78,15,22,37,-2,14,16:20,1,3,142,10.6,1611,1,332,394,45.7,0,0,0.0
Jake Muzzin,D,80,9,28,37,21,47,21:20,1,4,141,6.4,2210,1,0,0,0.0,0,0,0.0
Jordan Eberle,RW,78,19,18,37,-6,17,16:31,7,5,160,11.9,1514,5,9,11,45.0,6,1,16.7
Taylor Hall,LW,33,11,26,37,-6,16,19:41,1,11,113,9.7,727,3,26,32,44.8,1,0,0.0
Thomas Vanek,LW,64,16,20,36,-12,26,14:06,4,7,108,14.8,1188,1,7,18,28.0,4,0,0.0
Lars Eller,C,81,13,23,36,-1,37,16:32,0,3,163,8.0,1576,1,543,566,49.0,1,0,0.0
Jaden Schwartz,C,69,11,25,36,-6,16,18:07,2,3,183,6.0,1576,1,18,19,48.6,0,0,0.0
Blake Coleman,C,78,22,14,36,-19,71,17:00,3,0,213,10.3,1656,3,109,153,41.6,3,1,33.3
Oliver Bjorkstrand,RW,77,23,13,36,8,8,12:20,3,0,161,14.3,1248,1,5,8,38.5,1,0,0.0
Bryan Rust,RW,72,18,17,35,10,24,15:54,0,0,141,12.8,1610,4,8,16,33.3,0,0,0.0
Jimmy Vesey,LW,81,17,18,35,-6,21,16:03,1,3,154,11.0,1681,4,8,24,25.0,3,1,33.3
Travis Sanheim,D,82,9,26,35,-4,22,19:33,2,3,121,7.4,2011,2,0,0,0.0,0,0,0.0
Jared McCann,LW,78,19,16,35,-1,31,14:31,1,2,150,12.7,1696,2,275,320,46.2,0,0,0.0
Brandon Montour,D,82,8,27,35,-20,56,22:26,1,5,181,4.4,2252,2,0,0,0.0,0,0,0.0
Vince Dunn,D,78,12,23,35,14,45,17:31,3,5,150,8.0,1820,4,0,1,0.0,0,0,0.0
Frans Nielsen,C,72,10,25,35,-7,14,16:40,0,8,120,8.3,1641,4,450,473,48.8,7,1,14.3
Nick Foligno,LW,73,17,18,35,12,44,17:42,2,2,141,12.1,1618,2,133,102,56.6,0,0,0.0
Mikkel Boedker,LW,71,7,28,35,-23,6,14:01,2,5,88,8.0,1277,1,7,11,38.9,0,0,0.0
Nick Bonino,C,81,17,18,35,27,18,16:18,3,0,118,14.4,1873,1,586,546,51.8,0,0,0.0
Derek Stepan,C,72,15,20,35,-2,14,19:13,1,2,195,7.7,1845,3,651,725,47.3,0,0,0.0
Justin Faulk,D,82,11,24,35,9,47,22:25,6,4,217,5.1,2150,3,0,0,0.0,0,0,0.0
Ryan Strome,C,81,19,16,35,-3,64,15:34,4,3,110,17.3,1658,2,365,402,47.6,0,0,0.0
Ilya Kovalchuk,LW,64,16,18,34,-26,10,16:13,4,5,141,11.3,1263,1,16,20,44.4,5,4,80.0
Alexander Edler,D,56,10,24,34,3,54,24:34,4,13,128,7.8,1683,2,0,0,0.0,1,0,0.0
Michael Frolik,RW,65,16,18,34,24,26,13:21,0,0,132,12.1,1138,4,13,25,34.2,0,0,0.0
TJ Brodie,D,79,9,25,34,29,24,21:28,1,3,102,8.8,2084,1,0,1,0.0,0,0,0.0
Tyler Toffoli,C,82,13,21,34,-16,23,17:12,3,2,226,5.8,1902,3,24,27,47.1,1,1,100.0
Charlie Coyle,C,81,12,22,34,-1,20,16:46,1,3,155,7.7,1676,2,322,380,45.9,1,1,100.0
Vincent Trocheck,C,55,10,24,34,-9,54,19:39,3,10,158,6.3,1366,1,498,463,51.8,5,2,40.0
Ondrej Palat,LW,64,8,26,34,4,20,14:53,2,6,100,8.0,1208,1,2,15,11.8,0,0,0.0
Conor Sheary,LW,78,14,20,34,-18,12,14:37,4,2,147,9.5,1480,3,19,15,55.9,3,1,33.3
Danton Heinen,LW,77,11,23,34,13,16,13:58,1,6,114,9.6,1345,2,2,10,16.7,3,0,0.0
Jesperi Kotkaniemi,C,79,11,23,34,1,26,13:44,1,4,134,8.2,1452,2,359,426,45.7,1,0,0.0
Miro Heiskanen,D,82,12,21,33,-14,16,23:06,2,6,182,6.6,2282,4,0,0,0.0,2,0,0.0
Robert Thomas,C,70,9,24,33,-2,14,13:04,3,4,80,11.3,1181,0,97,123,44.1,1,0,0.0
Jesper Bratt,LW,51,8,25,33,-8,6,15:10,1,7,91,8.8,961,1,4,3,57.1,2,0,0.0
Shea Weber,D,58,14,19,33,15,28,23:29,5,1,166,8.4,1572,3,0,0,0.0,0,0,0.0
Jeff Carter,C,76,13,20,33,-20,42,18:09,5,8,174,7.5,1827,1,607,577,51.3,0,0,0.0
Casey Cizikas,C,73,20,13,33,22,36,14:01,0,0,111,18.0,1476,3,497,516,49.1,0,0,0.0
Richard Panik,RW,75,14,19,33,-3,44,16:36,0,2,140,10.0,1730,2,5,13,27.8,1,0,0.0
Anthony Duclair,LW,74,19,14,33,-2,14,12:42,7,1,132,14.4,1286,3,2,13,13.3,1,0,0.0
