Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adam Oates,C,80,22,60,82,-5,14,0:00,3,16,160,13.8,0,5,0,0,0.0,0,0,0.0
Doug Weight,C,80,21,61,82,1,80,0:00,4,35,235,8.9,0,2,0,0,0.0,0,0,0.0
Vincent Damphousse,LW,82,27,54,81,-6,82,0:00,7,14,244,11.1,0,3,0,0,0.0,0,0,0.0
Mark Recchi,RW,82,34,46,80,-1,58,0:00,7,13,202,16.8,0,3,0,0,0.0,0,0,0.0
Eric Lindros,RW,52,32,47,79,31,136,0:00,9,14,198,16.2,0,7,0,0,0.0,0,0,0.0
Brian Leetch,D,82,20,58,78,31,40,0:00,9,21,256,7.8,0,2,0,0,0.0,0,0,0.0
Tony Amonte,RW,81,41,36,77,35,64,0:00,9,6,266,15.4,0,4,0,0,0.0,0,0,0.0
Peter Bondra,RW,77,46,31,77,7,72,0:00,10,10,314,14.7,0,3,0,0,0.0,0,0,0.0
Jozef Stumpel,C,78,21,55,76,-22,14,0:00,6,18,168,12.5,0,1,0,0,0.0,0,0,0.0
Alexey Yashin,C,82,35,40,75,-7,44,0:00,10,17,291,12.0,0,5,0,0,0.0,0,0,0.0
Joe Sakic,C,65,22,52,74,-10,34,0:00,10,26,261,8.4,0,5,0,0,0.0,0,0,0.0
Alexander Mogilny,RW,76,31,42,73,9,18,0:00,7,9,174,17.8,0,4,0,0,0.0,0,0,0.0
Daniel Alfredsson,RW,76,24,47,71,5,30,0:00,11,20,247,9.7,0,1,0,0,0.0,0,0,0.0
Petr Nedved,C,74,33,38,71,-2,66,0:00,12,14,189,17.5,0,4,0,0,0.0,0,0,0.0
Jeremy Roenick,C,72,29,40,69,-7,115,0:00,10,11,228,12.7,0,7,0,0,0.0,0,0,0.0
Martin Gelinas,LW,74,35,33,68,6,42,0:00,6,5,177,19.8,0,3,0,0,0.0,0,0,0.0
Sandis Ozolinsh,D,80,23,45,68,4,88,0:00,13,29,232,9.9,0,4,0,0,0.0,0,0,0.0
Theoren Fleury,RW,81,29,38,67,-12,104,0:00,9,15,336,8.6,0,3,0,0,0.0,0,0,0.0
Steve Rucchin,LW,79,19,48,67,26,24,0:00,6,10,153,12.4,0,2,0,0,0.0,0,0,0.0
Geoff Sanderson,LW,82,36,31,67,-9,29,0:00,12,11,297,12.1,0,4,0,0,0.0,0,0,0.0
Andrew Cassels,C,81,22,44,66,-16,46,0:00,8,14,142,15.5,0,2,0,0,0.0,0,0,0.0
Valeri Kamensky,LW,68,28,38,66,5,38,0:00,8,18,165,17.0,0,4,0,0,0.0,0,0,0.0
Travis Green,C,79,23,41,64,-5,38,0:00,10,9,177,13.0,0,3,0,0,0.0,0,0,0.0
Sergei Fedorov,C,74,30,33,63,29,30,0:00,9,6,273,11.0,0,4,0,0,0.0,0,0,0.0
Owen Nolan,RW,72,31,32,63,-19,155,0:00,10,10,225,13.8,0,3,0,0,0.0,0,0,0.0
Mike Gartner,RW,82,32,31,63,-11,38,0:00,13,12,271,11.8,0,7,0,0,0.0,0,0,0.0
Jeff Friesen,LW,82,28,34,62,-8,75,0:00,6,7,200,14.0,0,5,0,0,0.0,0,0,0.0
Chris Gratton,F,82,30,32,62,-28,201,0:00,9,9,230,13.0,0,4,0,0,0.0,0,0,0.0
Bobby Holik,C,82,23,39,62,24,54,0:00,5,8,192,12.0,0,6,0,0,0.0,0,0,0.0
Alexei Zhamnov,C,74,20,42,62,18,56,0:00,6,16,208,9.6,0,2,0,0,0.0,0,0,0.0
Robert Reichel,C,82,21,41,62,5,26,0:00,6,14,214,9.8,0,3,0,0,0.0,0,0,0.0
Dave Andreychuk,LW,82,27,34,61,38,48,0:00,4,5,233,11.6,0,2,0,0,0.0,0,0,0.0
Adam Graves,LW,82,33,28,61,10,66,0:00,10,6,269,12.3,0,3,0,0,0.0,0,0,0.0
Ryan Smyth,LW,82,39,22,61,-7,76,0:00,20,4,265,14.7,0,4,0,0,0.0,0,0,0.0
Adam Deadmarsh,RW,78,33,27,60,8,136,0:00,10,14,198,16.7,0,4,0,0,0.0,0,0,0.0
Brian Savage,LW,81,23,37,60,-14,39,0:00,5,7,219,10.5,0,2,0,0,0.0,0,0,0.0
Ray Sheppard,RW,68,29,31,60,4,4,0:00,13,9,226,12.8,0,7,0,0,0.0,0,0,0.0
Dave Gagner,C,82,27,33,60,2,48,0:00,9,12,228,11.8,0,4,0,0,0.0,0,0,0.0
Dino Ciccarelli,RW,77,35,25,60,-11,116,0:00,12,6,229,15.3,0,6,0,0,0.0,0,0,0.0
Rod Brind'Amour,C,82,27,32,59,2,41,0:00,8,5,205,13.2,0,3,0,0,0.0,0,0,0.0
Derek King,LW,82,26,33,59,-6,22,0:00,6,6,181,14.4,0,3,0,0,0.0,0,0,0.0
Andrei Kovalenko,RW,74,32,27,59,-5,81,0:00,14,11,163,19.6,0,2,0,0,0.0,0,0,0.0
Mikael Renberg,RW,77,22,37,59,36,65,0:00,1,8,249,8.8,0,4,0,0,0.0,0,0,0.0
Jason Arnott,C,67,19,38,57,-21,92,0:00,10,22,248,7.7,0,2,0,0,0.0,0,0,0.0
Geoff Courtnall,LW,82,17,40,57,3,86,0:00,4,10,203,8.4,0,2,0,0,0.0,0,0,0.0
Nicklas Lidstrom,D,79,15,42,57,11,30,0:00,8,22,214,7.0,0,1,0,0,0.0,0,0,0.0
Dmitri Khristich,RW,75,19,37,56,8,38,0:00,3,6,135,14.1,0,2,0,0,0.0,0,0,0.0
Saku Koivu,C,50,17,39,56,7,38,0:00,5,12,135,12.6,0,3,0,0,0.0,0,0,0.0
Scott Mellanby,RW,82,27,29,56,7,170,0:00,9,6,221,12.2,0,4,0,0,0.0,0,0,0.0
Bryan Smolinski,C,64,28,28,56,9,25,0:00,9,9,183,15.3,0,1,0,0,0.0,0,0,0.0
Pavel Bure,LW,63,23,32,55,-14,40,0:00,4,8,265,8.7,0,2,0,0,0.0,0,0,0.0
Ed Olczyk,RW,79,25,30,55,-14,51,0:00,5,13,195,12.8,0,6,0,0,0.0,0,0,0.0
Martin Rucinsky,LW,70,28,27,55,1,62,0:00,6,9,172,16.3,0,3,0,0,0.0,0,0,0.0
Oleg Tverdovsky,D,82,10,45,55,-5,30,0:00,3,27,144,6.9,0,2,0,0,0.0,0,0,0.0
Barry Cullen,C,70,18,37,55,-14,95,0:00,5,18,116,15.5,0,2,0,0,0.0,0,0,0.0
Kevin Hatcher,D,80,15,39,54,11,103,0:00,9,16,199,7.5,0,1,0,0,0.0,0,0,0.0
Igor Larionov,C,64,12,42,54,31,26,0:00,2,15,95,12.6,0,4,0,0,0.0,0,0,0.0
John MacLean,RW,80,29,25,54,11,49,0:00,5,3,254,11.4,0,6,0,0,0.0,0,0,0.0
Derek Plante,C,82,27,26,53,14,24,0:00,5,5,191,14.1,0,6,0,0,0.0,0,0,0.0
Pat Verbeek,RW,81,17,36,53,3,128,0:00,5,9,172,9.9,0,4,0,0,0.0,0,0,0.0
Craig Janney,C,77,15,38,53,-1,26,0:00,5,8,88,17.0,0,1,0,0,0.0,0,0,0.0
Mike Ridley,C,75,20,32,52,0,42,0:00,3,8,79,25.3,0,5,0,0,0.0,0,0,0.0
Dmitri Mironov,D,77,13,39,52,16,101,0:00,3,21,177,7.3,0,2,0,0,0.0,0,0,0.0
Niklas Sundstrom,RW,82,24,28,52,23,20,0:00,5,2,132,18.2,0,4,0,0,0.0,0,0,0.0
German Titov,LW,79,22,30,52,-12,36,0:00,12,13,192,11.5,0,4,0,0,0.0,0,0,0.0
Alexandre Daigle,RW,82,26,25,51,-33,33,0:00,4,14,203,12.8,0,5,0,0,0.0,0,0,0.0
Ted Donato,C,67,25,26,51,-9,37,0:00,6,5,172,14.5,0,2,0,0,0.0,0,0,0.0
Brian Holzinger,C,81,22,29,51,9,54,0:00,2,5,142,15.5,0,6,0,0,0.0,0,0,0.0
Joe Nieuwendyk,C,66,30,21,51,-5,32,0:00,8,10,173,17.3,0,2,0,0,0.0,0,0,0.0
Keith Primeau,C,75,26,25,51,-3,161,0:00,6,4,169,15.4,0,2,0,0,0.0,0,0,0.0
Cliff Ronning,C,69,19,32,51,-9,26,0:00,8,15,171,11.1,0,2,0,0,0.0,0,0,0.0
Donald Audette,RW,73,28,22,50,-6,48,0:00,8,6,182,15.4,0,5,0,0,0.0,0,0,0.0
Ray Bourque,D,62,19,31,50,-11,18,0:00,8,9,230,8.3,0,3,0,0,0.0,0,0,0.0
Jarome Iginla,RW,82,21,29,50,-4,37,0:00,8,9,169,12.4,0,3,0,0,0.0,0,0,0.0
Rob Zamuner,LW,82,17,33,50,3,56,0:00,0,0,216,7.9,0,3,0,0,0.0,0,0,0.0
Stu Barnes,C,81,19,30,49,-23,26,0:00,5,7,176,10.8,0,3,0,0,0.0,0,0,0.0
Wendel Clark,LW,65,30,19,49,-2,75,0:00,6,6,212,14.2,0,6,0,0,0.0,0,0,0.0
Darren McCarty,RW,68,19,30,49,14,126,0:00,5,11,171,11.1,0,6,0,0,0.0,0,0,0.0
Marty McInnis,RW,80,23,26,49,-8,22,0:00,5,7,182,12.6,0,4,0,0,0.0,0,0,0.0
Michael Peca,C,79,20,29,49,26,80,0:00,5,4,137,14.6,0,4,0,0,0.0,0,0,0.0
Bryan Berard,D,82,8,40,48,1,86,0:00,3,17,172,4.7,0,1,0,0,0.0,0,0,0.0
Chris Chelios,D,72,10,38,48,16,112,0:00,2,18,194,5.2,0,2,0,0,0.0,0,0,0.0
Jason Dawe,RW,81,22,26,48,14,32,0:00,4,8,136,16.2,0,3,0,0,0.0,0,0,0.0
Kevin Dineen,RW,78,19,29,48,-6,141,0:00,8,7,185,10.3,0,5,0,0,0.0,0,0,0.0
Keith Jones,RW,78,25,23,48,3,118,0:00,14,6,170,14.7,0,7,0,0,0.0,0,0,0.0
Luc Robitaille,LW,69,24,24,48,16,48,0:00,5,9,200,12.0,0,4,0,0,0.0,0,0,0.0
Darryl Sydor,D,82,8,40,48,37,51,0:00,2,21,142,5.6,0,2,0,0,0.0,0,0,0.0
Mariusz Czerkawski,RW,76,26,21,47,0,16,0:00,4,5,182,14.3,0,3,0,0,0.0,0,0,0.0
Steve Duchesne,D,78,19,28,47,-9,38,0:00,10,10,208,9.1,0,3,0,0,0.0,0,0,0.0
Bill Guerin,RW,82,29,18,47,-2,95,0:00,7,4,177,16.4,0,9,0,0,0.0,0,0,0.0
Eric Desjardins,D,82,12,34,46,25,50,0:00,5,11,183,6.6,0,1,0,0,0.0,0,0,0.0
Ray Ferraro,C,81,25,21,46,-22,112,0:00,11,6,152,16.4,0,2,0,0,0.0,0,0,0.0
Stephane Richer,RW,63,22,24,46,0,32,0:00,2,4,126,17.5,0,2,0,0,0.0,0,0,0.0
Dale Hunter,C,82,14,32,46,-2,125,0:00,3,9,110,12.7,0,5,0,0,0.0,0,0,0.0
Bernie Nicholls,C,65,12,33,45,-21,63,0:00,2,12,137,8.8,0,0,0,0,0.0,0,0,0.0
Trent Klatt,RW,76,24,21,45,9,20,0:00,5,3,131,18.3,0,5,0,0,0.0,0,0,0.0
Vyacheslav Kozlov,LW,75,23,22,45,21,46,0:00,3,6,211,10.9,0,6,0,0,0.0,0,0,0.0
Larry Murphy,D,81,9,36,45,3,20,0:00,5,18,158,5.7,0,1,0,0,0.0,0,0,0.0
Joe Murphy,RW,75,20,25,45,-1,69,0:00,4,7,151,13.2,0,2,0,0,0.0,0,0,0.0
Brian Rolston,RW,81,18,27,45,6,20,0:00,2,7,237,7.6,0,3,0,0,0.0,0,0,0.0
Robert Svehla,D,82,13,32,45,2,86,0:00,5,14,159,8.2,0,3,0,0,0.0,0,0,0.0
Dixon Ward,LW,79,13,32,45,17,36,0:00,1,3,93,14.0,0,4,0,0,0.0,0,0,0.0
Janne Niinimaa,D,77,4,40,44,12,58,0:00,1,23,141,2.8,0,2,0,0,0.0,0,0,0.0
Niklas Andersson,LW,74,12,31,43,4,57,0:00,1,5,122,9.8,0,1,0,0,0.0,0,0,0.0
Matthew Barnaby,RW,68,19,24,43,16,249,0:00,2,2,121,15.7,0,1,0,0,0.0,0,0,0.0
Jim Campbell,RW,68,23,20,43,3,68,0:00,5,5,169,13.6,0,6,0,0,0.0,0,0,0.0
Benoit Hogue,LW,73,19,24,43,8,54,0:00,5,6,131,14.5,0,5,0,0,0.0,0,0,0.0
Jere Lehtinen,F,63,16,27,43,26,2,0:00,3,3,134,11.9,0,2,0,0,0.0,0,0,0.0
Al MacInnis,D,72,13,30,43,2,65,0:00,6,11,296,4.4,0,1,0,0,0.0,0,0,0.0
Sergei Zubov,D,78,13,30,43,19,24,0:00,1,9,133,9.8,0,3,0,0,0.0,0,0,0.0
Joe Juneau,C,58,15,27,42,-11,8,0:00,9,9,124,12.1,0,3,0,0,0.0,0,0,0.0
Steve Konowalchuk,LW,78,17,25,42,-3,67,0:00,2,5,155,11.0,0,3,0,0,0.0,0,0,0.0
Tomas Sandstrom,RW,74,18,24,42,6,69,0:00,1,7,139,13.0,0,2,0,0,0.0,0,0,0.0
Sergei Berezin,LW,73,25,16,41,-3,2,0:00,7,5,177,14.1,0,2,0,0,0.0,0,0,0.0
Eric Daze,RW,71,22,19,41,-4,16,0:00,11,4,176,12.5,0,4,0,0,0.0,0,0,0.0
Viktor Kozlov,RW,78,16,25,41,-16,40,0:00,4,8,184,8.7,0,4,0,0,0.0,0,0,0.0
Markus Naslund,LW,78,21,20,41,-15,30,0:00,4,5,120,17.5,0,4,0,0,0.0,0,0,0.0
Tony Granato,LW,76,25,15,40,-7,159,0:00,5,4,231,10.8,0,4,0,0,0.0,0,0,0.0
Roman Hamrlik,D,79,12,28,40,-29,57,0:00,6,16,238,5.0,0,0,0,0,0.0,0,0,0.0
Phil Housley,D,77,11,29,40,-10,24,0:00,3,17,167,6.6,0,2,0,0,0.0,0,0,0.0
Trevor Linden,C,49,9,31,40,5,27,0:00,2,6,84,10.7,0,2,0,0,0.0,0,0,0.0
Kirk Muller,LW,76,21,19,40,-25,89,0:00,10,5,174,12.1,0,4,0,0,0.0,0,0,0.0
Rick Tocchet,RW,53,21,19,40,-3,98,0:00,4,2,157,13.4,0,2,0,0,0.0,0,0,0.0
Radek Dvorak,RW,78,18,21,39,-2,30,0:00,2,5,139,13.0,0,1,0,0,0.0,0,0,0.0
Jamie Langenbrunner,RW,76,13,26,39,-2,51,0:00,3,6,112,11.6,0,3,0,0,0.0,0,0,0.0
Dave Reid,RW,82,19,20,39,12,10,0:00,1,1,135,14.1,0,4,0,0,0.0,0,0,0.0
Vladimir Tsyplakov,F,67,16,23,39,8,12,0:00,1,5,118,13.6,0,2,0,0,0.0,0,0,0.0
Kelly Buchberger,C,81,8,30,38,4,159,0:00,0,0,78,10.3,0,3,0,0,0.0,0,0,0.0
Nelson Emerson,RW,66,9,29,38,-21,34,0:00,2,15,194,4.6,0,2,0,0,0.0,0,0,0.0
Garry Galley,D,71,4,34,38,10,102,0:00,1,13,84,4.8,0,1,0,0,0.0,0,0,0.0
Alexander Karpovtsev,D,77,9,29,38,1,59,0:00,6,13,84,10.7,0,0,0,0,0.0,0,0,0.0
Rob Niedermayer,C,60,14,24,38,4,54,0:00,3,7,136,10.3,0,2,0,0,0.0,0,0,0.0
Fredrik Olausson,D,71,9,29,38,16,32,0:00,3,13,110,8.2,0,3,0,0,0.0,0,0,0.0
Miroslav Satan,RW,76,25,13,38,-3,26,0:00,7,4,119,21.0,0,3,0,0,0.0,0,0,0.0
Steve Sullivan,LW,54,13,25,38,14,37,0:00,3,5,108,12.0,0,3,0,0,0.0,0,0,0.0
Valeri Zelepukin,LW,71,14,24,38,-10,36,0:00,3,3,111,12.6,0,2,0,0,0.0,0,0,0.0
Vladimir Konstantinov,D,77,5,33,38,38,151,0:00,0,7,141,3.5,0,0,0,0,0.0,0,0,0.0
Mike Sillinger,C,78,17,20,37,-3,25,0:00,3,1,112,15.2,0,2,0,0,0.0,0,0,0.0
Darren Turcotte,C,65,16,21,37,-8,16,0:00,3,8,126,12.7,0,4,0,0,0.0,0,0,0.0
Scott Young,RW,72,18,19,37,-5,14,0:00,7,13,164,11.0,0,0,0,0,0.0,0,0,0.0
Greg Adams,LW,50,21,15,36,27,2,0:00,5,6,113,18.6,0,4,0,0,0.0,0,0,0.0
Dallas Drake,LW,63,17,19,36,-11,52,0:00,5,4,113,15.0,0,1,0,0,0.0,0,0,0.0
Johan Garpenlov,LW,53,11,25,36,10,47,0:00,1,7,83,13.3,0,1,0,0,0.0,0,0,0.0
Michal Grosek,RW,82,15,21,36,25,71,0:00,1,4,117,12.8,0,2,0,0,0.0,0,0,0.0
Eric Lacroix,LW,81,18,18,36,16,26,0:00,2,1,141,12.8,0,4,0,0,0.0,0,0,0.0
Stephane Matteau,RW,74,16,20,36,11,50,0:00,1,0,98,16.3,0,2,0,0,0.0,0,0,0.0
Jason Woolley,D,60,6,30,36,4,30,0:00,2,13,86,7.0,0,1,0,0,0.0,0,0,0.0
Randy Cunneyworth,LW,76,12,24,36,-7,99,0:00,6,4,115,10.4,0,3,0,0,0.0,0,0,0.0
Steven Rice,RW,78,21,14,35,-11,59,0:00,5,3,159,13.2,0,2,0,0,0.0,0,0,0.0
Jari Kurri,RW,82,13,22,35,-13,12,0:00,3,4,109,11.9,0,3,0,0,0.0,0,0,0.0
Russ Courtnall,RW,61,11,24,35,1,26,0:00,2,7,125,8.8,0,2,0,0,0.0,0,0,0.0
Jonas Hoglund,LW,68,19,16,35,-4,12,0:00,3,11,189,10.1,0,6,0,0,0.0,0,0,0.0
Chris Pronger,D,79,11,24,35,15,143,0:00,4,11,147,7.5,0,0,0,0,0.0,0,0,0.0
Valeri Bure,RW,64,14,21,35,4,6,0:00,4,8,131,10.7,0,2,0,0,0.0,0,0,0.0
Shawn Burr,LW,74,14,21,35,5,106,0:00,1,4,128,10.9,0,3,0,0,0.0,0,0,0.0
Murray Craven,LW,75,8,27,35,0,12,0:00,2,7,122,6.6,0,1,0,0,0.0,0,0,0.0
Alex Kovalev,RW,45,13,22,35,11,42,0:00,1,8,110,11.8,0,0,0,0,0.0,0,0,0.0
Jyrki Lumme,D,66,11,24,35,8,32,0:00,5,10,107,10.3,0,2,0,0,0.0,0,0,0.0
Scott Niedermayer,D,81,5,30,35,-4,64,0:00,3,15,159,3.1,0,3,0,0,0.0,0,0,0.0
Alexei Zhitnik,LW,80,7,28,35,10,95,0:00,3,11,170,4.1,0,0,0,0,0.0,0,0,0.0
Jason Allison,C,72,8,26,34,-6,34,0:00,2,9,99,8.1,0,1,0,0,0.0,0,0,0.0
Paul Coffey,D,57,9,25,34,11,38,0:00,1,8,110,8.2,0,2,0,0,0.0,0,0,0.0
Bill Lindsay,LW,81,11,23,34,1,120,0:00,0,0,168,6.5,0,3,0,0,0.0,0,0,0.0
Kevin Stevens,LW,69,14,20,34,-27,96,0:00,4,2,175,8.0,0,1,0,0,0.0,0,0,0.0
Steve Thomas,RW,57,15,19,34,9,46,0:00,1,2,124,12.1,0,2,0,0,0.0,0,0,0.0
Brian Noonan,RW,73,12,22,34,-3,34,0:00,3,5,100,12.0,0,1,0,0,0.0,0,0,0.0
Dale Hawerchuk,C,51,12,22,34,9,32,0:00,6,5,102,11.8,0,2,0,0,0.0,0,0,0.0
Ulf Dahlen,LW,73,14,19,33,-2,18,0:00,4,4,131,10.7,0,4,0,0,0.0,0,0,0.0
Martin Lapointe,RW,78,16,17,33,-14,167,0:00,5,5,149,10.7,0,1,0,0,0.0,0,0,0.0
Todd Marchant,C,79,14,19,33,11,44,0:00,0,3,202,6.9,0,3,0,0,0.0,0,0,0.0
Alexander Selivanov,RW,69,15,18,33,-3,61,0:00,3,5,187,8.0,0,4,0,0,0.0,0,0,0.0
Todd Warriner,LW,75,12,21,33,-3,41,0:00,2,5,146,8.2,0,0,0,0,0.0,0,0,0.0
Mike Grier,RW,79,15,17,32,7,45,0:00,4,1,89,16.9,0,2,0,0,0.0,0,0,0.0
Greg Johnson,C,75,13,19,32,-18,26,0:00,1,4,108,12.0,0,0,0,0,0.0,0,0,0.0
Boris Mironov,D,55,6,26,32,2,85,0:00,2,16,147,4.1,0,1,0,0,0.0,0,0,0.0
Denis Pederson,RW,70,12,20,32,7,62,0:00,3,1,106,11.3,0,3,0,0,0.0,0,0,0.0
Shjon Podein,LW,82,14,18,32,7,41,0:00,0,1,153,9.2,0,4,0,0,0.0,0,0,0.0
Mike Ricci,C,63,13,19,32,-3,59,0:00,5,8,74,17.6,0,3,0,0,0.0,0,0,0.0
Eric Weinrich,D,81,7,25,32,19,62,0:00,1,6,115,6.1,0,0,0,0,0.0,0,0,0.0
Glen Wesley,D,68,6,26,32,0,40,0:00,3,11,126,4.8,0,0,0,0,0.0,0,0,0.0
Vitali Yachmenev,LW,65,10,22,32,-9,10,0:00,2,3,97,10.3,0,2,0,0,0.0,0,0,0.0
Harry York,C,74,14,18,32,1,24,0:00,3,2,86,16.3,0,3,0,0,0.0,0,0,0.0
Joel Otto,C,78,13,19,32,12,99,0:00,0,0,105,12.4,0,2,0,0,0.0,0,0,0.0
Brian Bellows,LW,69,16,15,31,-15,22,0:00,8,3,168,9.5,0,1,0,0,0.0,0,0,0.0
Randy Burridge,LW,55,10,21,31,17,20,0:00,1,4,85,11.8,0,0,0,0,0.0,0,0,0.0
Rob Blake,D,62,8,23,31,-28,82,0:00,4,9,169,4.7,0,1,0,0,0.0,0,0,0.0
Andreas Dackell,RW,79,12,19,31,-6,8,0:00,2,1,79,15.2,0,3,0,0,0.0,0,0,0.0
Todd Harvey,LW,71,9,22,31,19,142,0:00,1,1,99,9.1,0,2,0,0,0.0,0,0,0.0
Shawn McEachern,LW,65,11,20,31,-5,18,0:00,0,3,150,7.3,0,2,0,0,0.0,0,0,0.0
Kevin Miller,C,69,14,17,31,-10,41,0:00,5,4,139,10.1,0,2,0,0,0.0,0,0,0.0
Ethan Moreau,LW,82,15,16,31,13,123,0:00,0,0,114,13.2,0,1,0,0,0.0,0,0,0.0
Rem Murray,LW,82,11,20,31,9,16,0:00,1,3,85,12.9,0,2,0,0,0.0,0,0,0.0
Brent Gilchrist,LW,67,10,20,30,6,24,0:00,2,3,116,8.6,0,2,0,0,0.0,0,0,0.0
Sergei Gonchar,D,57,13,17,30,-11,36,0:00,3,7,129,10.1,0,3,0,0,0.0,0,0,0.0
Vladimir Malakhov,D,65,10,20,30,3,43,0:00,5,9,177,5.7,0,1,0,0,0.0,0,0,0.0
Glen Murray,RW,77,16,14,30,-21,32,0:00,3,2,153,10.5,0,1,0,0,0.0,0,0,0.0
Jeff O'Neill,RW,72,14,16,30,-24,40,0:00,2,4,101,13.9,0,2,0,0,0.0,0,0,0.0
Wade Redden,D,82,6,24,30,1,41,0:00,2,8,102,5.9,0,1,0,0,0.0,0,0,0.0
Jeff Shantz,C,69,9,21,30,11,28,0:00,0,2,86,10.5,0,1,0,0,0.0,0,0,0.0
Richard Smehlik,D,62,11,19,30,19,43,0:00,2,4,100,11.0,0,1,0,0,0.0,0,0,0.0
Esa Tikkanen,LW,76,13,17,30,-9,72,0:00,4,8,133,9.8,0,2,0,0,0.0,0,0,0.0
Bruce Driver,D,79,5,25,30,8,48,0:00,2,12,154,3.2,0,2,0,0,0.0,0,0,0.0
Kevin Todd,LW,65,9,21,30,-7,44,0:00,0,4,95,9.5,0,1,0,0,0.0,0,0,0.0
Steve Chiasson,D,65,8,22,30,-21,39,0:00,4,13,168,4.8,0,1,0,0,0.0,0,0,0.0
Per Gustafsson,D,58,7,22,29,11,22,0:00,2,10,105,6.7,0,1,0,0,0.0,0,0,0.0
Dave Lowry,LW,77,15,14,29,2,51,0:00,2,3,96,15.6,0,2,0,0,0.0,0,0,0.0
Dean McAmmond,LW,57,12,17,29,-15,28,0:00,4,5,106,11.3,0,6,0,0,0.0,0,0,0.0
Joe Sacco,LW,77,12,17,29,1,35,0:00,1,1,131,9.2,0,2,0,0,0.0,0,0,0.0
Martin Straka,F,55,7,22,29,9,12,0:00,2,5,94,7.4,0,1,0,0,0.0,0,0,0.0
Jean-Jacques Daigneault,D,66,5,23,28,0,58,0:00,0,11,62,8.1,0,1,0,0,0.0,0,0,0.0
Rob DiMaio,RW,72,13,15,28,-21,82,0:00,0,2,152,8.6,0,2,0,0,0.0,0,0,0.0
Tie Domi,RW,80,11,17,28,-17,275,0:00,2,1,98,11.2,0,1,0,0,0.0,0,0,0.0
Alex Hicks,LW,73,7,21,28,-5,90,0:00,0,0,78,9.0,0,3,0,0,0.0,0,0,0.0
Igor Kravchuk,D,82,4,24,28,7,35,0:00,1,10,142,2.8,0,0,0,0,0.0,0,0,0.0
Daymond Langkow,C,79,15,13,28,1,35,0:00,3,3,170,8.8,0,1,0,0,0.0,0,0,0.0
Claude Lemieux,RW,45,11,17,28,-4,43,0:00,5,8,168,6.5,0,4,0,0,0.0,0,0,0.0
Bryan McCabe,D,82,8,20,28,-2,165,0:00,2,4,117,6.8,0,2,0,0,0.0,0,0,0.0
Andrei Nikolishin,C,71,9,19,28,3,32,0:00,1,5,98,9.2,0,0,0,0,0.0,0,0,0.0
Gary Suter,D,82,7,21,28,-4,70,0:00,3,11,225,3.1,0,0,0,0,0.0,0,0,0.0
Sergei Zholtok,C,57,12,16,28,2,19,0:00,5,4,96,12.5,0,0,0,0,0.0,0,0,0.0
Viacheslav Fetisov,D,64,5,23,28,26,76,0:00,0,3,95,5.3,0,1,0,0,0.0,0,0,0.0
