Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Dylan Cozens,C,56,18,25,43,-13,40,17:11,10,14,131,13.7,1285,2,331,288,53.5,0,0,0.0
Seth Jarvis,C,48,25,18,43,10,6,18:58,4,7,153,16.3,1045,6,26,38,40.6,6,2,33.3
Pavel Dorofeyev,RW,56,25,17,42,-5,18,17:36,13,8,154,16.2,1070,2,0,1,0.0,6,2,33.3
Luke Evangelista,RW,55,8,34,42,8,12,16:45,1,11,121,6.6,1049,0,0,1,0.0,1,0,0.0
Charlie Coyle,C,56,15,27,42,4,8,17:42,4,3,96,15.6,1253,1,419,410,50.5,2,2,100.0
Josh Morrissey,D,56,10,32,42,10,24,24:37,2,10,104,9.6,1534,1,0,0,0.0,0,0,0.0
Artturi Lehkonen,LW,55,19,23,42,34,12,19:09,1,1,132,14.4,1270,0,3,12,20.0,1,0,0.0
Tyler Bertuzzi,LW,54,25,17,42,-17,34,18:25,9,8,119,21.0,1107,3,44,47,48.4,0,0,0.0
Carter Verhaeghe,C,55,16,26,42,-6,20,17:43,3,5,133,12.0,1176,2,24,39,38.1,0,0,0.0
Sam Bennett,C,56,19,23,42,-9,60,18:31,2,7,144,13.2,1273,4,381,425,47.3,0,0,0.0
Nikolaj Ehlers,LW,56,14,28,42,2,10,16:44,5,12,134,10.4,1097,3,11,19,36.7,0,0,0.0
Anthony Mantha,RW,55,20,21,41,13,19,14:52,4,5,104,19.2,962,0,6,20,23.1,0,0,0.0
Nico Hischier,C,56,18,23,41,-9,23,20:55,6,8,147,12.2,1352,3,669,542,55.2,0,0,0.0
Bryan Rust,RW,48,19,21,40,-1,18,20:05,4,13,126,15.1,1117,4,0,4,0.0,5,1,20.0
Kevin Fiala,LW,55,18,22,40,-10,34,19:07,4,13,145,12.4,1103,2,7,18,28.0,9,1,11.1
Joel Eriksson Ek,C,52,15,25,40,14,22,19:22,5,8,145,10.3,1093,2,528,549,49.0,0,0,0.0
Jesper Bratt,LW,56,13,27,40,-18,10,18:55,4,9,121,10.7,1252,3,3,5,37.5,3,3,100.0
Ryan McLeod,C,56,11,29,40,19,8,17:42,0,5,67,16.4,1377,1,417,482,46.4,0,0,0.0
Anton Lundell,C,53,16,23,39,-8,28,19:16,3,9,124,12.9,1290,3,502,461,52.1,4,3,75.0
Josh Doan,RW,56,18,21,39,-3,23,16:04,7,7,120,15.0,1163,1,4,9,30.8,0,0,0.0
Will Smith,C,42,17,22,39,0,14,18:09,5,7,103,16.5,832,3,9,27,25.0,2,0,0.0
Matthew Schaefer,D,57,16,23,39,7,28,24:04,6,8,137,11.7,1525,4,0,0,0.0,0,0,0.0
Claude Giroux,RW,56,11,28,39,15,20,17:07,1,9,94,11.7,1422,3,342,193,63.9,0,0,0.0
Nazem Kadri,C,56,10,29,39,-24,22,19:27,2,11,155,6.5,1259,1,390,407,48.9,2,2,100.0
Roman Josi,D,44,11,28,39,-8,22,24:16,4,12,124,8.9,1167,3,0,0,0.0,0,0,0.0
Ivan Barbashev,LW,56,16,23,39,12,8,16:11,1,1,87,18.4,1087,2,8,29,21.6,0,0,0.0
Charlie McAvoy,D,45,4,35,39,5,44,24:10,1,15,66,6.1,1250,0,0,0,0.0,1,0,0.0
Jordan Eberle,RW,54,20,18,38,8,18,18:43,4,10,119,16.8,1212,3,9,15,37.5,3,0,0.0
Shayne Gostisbehere,D,39,9,29,38,9,14,19:53,5,8,82,11.0,909,1,0,0,0.0,0,0,0.0
Bo Horvat,C,43,23,15,38,7,36,20:26,6,7,138,16.7,999,4,433,339,56.1,3,1,33.3
Mikhail Sergachev,D,57,9,29,38,1,36,24:23,4,11,112,8.0,1652,1,0,0,0.0,0,0,0.0
Noah Dobson,D,57,10,28,38,12,28,22:43,1,5,114,8.8,1501,1,0,0,0.0,0,0,0.0
Moritz Seider,D,58,7,31,38,13,43,25:39,1,17,122,5.7,1689,1,0,0,0.0,0,0,0.0
Aliaksei Protas,C,55,19,19,38,13,18,18:25,0,1,122,15.6,1268,4,15,22,40.5,0,0,0.0
JJ Peterka,RW,57,20,18,38,11,24,16:32,2,1,110,18.2,1174,2,7,15,31.8,0,0,0.0
Jackson LaCombe,D,56,6,31,37,-5,10,24:30,1,10,109,5.5,1552,0,0,0,0.0,0,0,0.0
Brock Faber,D,58,13,24,37,19,14,24:58,0,9,125,10.4,1548,1,0,0,0.0,0,0,0.0
Matty Beniers,C,56,14,23,37,-2,18,19:33,5,5,105,13.3,1296,1,360,373,49.1,0,0,0.0
Marcus Johansson,LW,53,13,24,37,18,8,15:50,3,4,78,16.7,1014,4,6,7,46.2,0,0,0.0
Elias Lindholm,C,44,11,26,37,0,34,17:29,6,11,70,15.7,916,2,397,332,54.5,1,0,0.0
Alexander Wennberg,C,55,10,27,37,-16,14,20:48,5,5,64,15.6,1306,2,433,533,44.8,0,0,0.0
Pavel Zacha,C,54,15,22,37,-5,28,17:09,5,10,87,17.2,1102,3,337,308,52.2,0,0,0.0
Zach Hyman,LW,39,22,14,36,10,14,20:10,8,4,119,18.5,786,2,0,1,0.0,0,0,0.0
Tyler Toffoli,C,55,15,21,36,-6,10,15:51,5,5,129,11.6,1074,2,4,14,22.2,1,0,0.0
Vincent Trocheck,C,42,12,24,36,-15,28,20:57,1,9,76,15.8,1048,1,402,306,56.8,2,2,100.0
J.T. Miller,LW,47,14,22,36,-20,16,20:42,4,6,105,13.3,1223,3,376,238,61.2,1,1,100.0
Chandler Stephenson,C,54,13,23,36,-14,12,19:44,6,8,69,18.8,1354,1,533,482,52.5,0,0,0.0
Brady Tkachuk,LW,36,14,22,36,-5,34,17:05,3,9,140,10.0,859,2,94,69,57.7,0,0,0.0
Jack Hughes,C,36,12,24,36,-6,0,20:57,2,11,127,9.4,783,2,56,107,34.4,0,0,0.0
Jack Quinn,RW,56,12,24,36,2,12,15:41,2,2,114,10.5,1138,4,3,9,25.0,3,2,66.7
Adam Fantilli,C,56,13,23,36,-8,21,18:43,3,5,147,8.8,1128,2,370,360,50.7,6,1,16.7
Owen Tippett,RW,55,19,16,35,-6,26,16:26,2,3,146,13.0,1174,1,4,12,25.0,0,0,0.0
William Eklund,LW,51,11,24,35,-26,26,19:27,3,9,127,8.7,1064,1,1,12,7.7,1,1,100.0
Erik Karlsson,D,50,4,31,35,4,16,23:41,2,12,106,3.8,1196,0,0,0,0.0,0,0,0.0
Anthony Cirelli,C,49,15,20,35,30,29,17:27,3,1,90,16.7,1097,3,347,374,48.1,0,0,0.0
Oliver Ekman-Larsson,D,57,8,26,34,-1,36,20:45,0,4,81,9.9,1646,0,0,0,0.0,0,0,0.0
Valeri Nichushkin,RW,46,12,22,34,7,18,18:04,1,2,107,11.2,1063,1,2,1,66.7,4,1,25.0
Pavel Buchnevich,LW,57,12,22,34,-15,18,18:20,4,9,107,11.2,1314,1,43,65,39.8,0,0,0.0
Christian Dvorak,C,54,12,22,34,0,16,17:57,1,1,107,11.2,1220,1,388,330,54.0,1,0,0.0
Rasmus Andersson,D,55,11,23,34,4,55,23:54,4,6,131,8.4,1824,0,0,0,0.0,2,0,0.0
Vince Dunn,D,55,8,26,34,-17,38,22:08,2,17,119,6.7,1334,3,0,0,0.0,0,0,0.0
Elias Pettersson,C,49,13,21,34,-15,14,19:30,2,9,91,14.3,1124,0,449,529,45.9,4,0,0.0
Mattias Samuelsson,D,54,11,23,34,29,16,23:03,0,0,76,14.5,1438,3,0,0,0.0,0,0,0.0
Mikael Backlund,C,56,12,21,33,13,12,17:42,1,2,135,8.9,1342,2,508,502,50.3,0,0,0.0
Mats Zuccarello,RW,38,9,24,33,-3,8,18:50,3,10,74,12.2,716,2,18,20,47.4,6,1,16.7
Andrew Copp,C,58,8,25,33,-1,16,16:05,1,6,84,9.5,1265,1,363,300,54.8,0,0,0.0
Robert Thomas,C,42,11,22,33,-3,12,18:57,3,6,60,18.3,1005,0,379,346,52.3,1,0,0.0
Patrick Kane,RW,43,8,24,32,0,10,17:06,2,9,106,7.5,877,2,2,2,50.0,1,1,100.0
Jordan Kyrou,RW,47,13,19,32,-7,4,16:12,2,9,123,10.6,971,0,2,9,18.2,2,0,0.0
Filip Hronek,D,57,5,27,32,0,14,24:26,3,7,80,6.3,1545,1,0,0,0.0,0,0,0.0
Alexis Lafreniere,LW,56,12,20,32,-14,14,17:04,3,3,105,11.4,1231,2,7,22,24.1,0,0,0.0
Dmitri Voronkov,LW,56,17,15,32,-2,59,14:31,7,2,104,16.3,1041,1,6,18,25.0,0,0,0.0
Bobby McMann,C,56,19,13,32,0,40,15:20,2,2,116,16.4,1102,3,6,3,66.7,0,0,0.0
Jackson Blake,RW,56,16,16,32,-1,30,16:28,3,5,113,14.2,1068,2,0,8,0.0,4,1,25.0
Connor McMichael,C,55,8,23,31,6,16,17:02,1,1,105,7.6,1271,3,210,278,43.0,3,0,0.0
Oliver Kapanen,C,57,18,13,31,5,18,15:01,1,0,102,17.6,1097,1,254,278,47.7,0,0,0.0
Collin Graf,RW,54,15,16,31,4,4,16:30,0,1,65,23.1,1092,1,4,12,25.0,1,0,0.0
Anders Lee,LW,57,11,20,31,6,29,15:26,3,2,138,8.0,1095,3,56,46,54.9,0,0,0.0
Vladimir Tarasenko,RW,51,15,16,31,-5,8,14:58,4,6,103,14.6,870,2,5,4,55.6,3,0,0.0
Morgan Rielly,D,54,7,24,31,-17,12,21:33,1,5,106,6.6,1585,2,0,0,0.0,0,0,0.0
Max Domi,C,55,9,22,31,-17,32,15:04,1,6,87,10.3,1073,3,105,105,50.0,0,0,0.0
Jared McCann,LW,32,16,15,31,3,5,16:34,6,6,79,20.3,704,2,9,10,47.4,1,0,0.0
Eeli Tolvanen,RW,55,11,20,31,-8,18,16:21,5,6,99,11.1,1195,0,0,0,0.0,2,1,50.0
Justin Faulk,D,57,11,19,30,-3,30,22:28,2,7,110,10.0,1577,3,0,0,0.0,0,0,0.0
Chris Kreider,LW,50,19,11,30,-4,20,16:57,7,4,96,19.8,1069,2,13,21,38.2,0,0,0.0
Andre Burakovsky,LW,51,10,20,30,-22,12,17:04,3,7,69,14.5,1030,1,3,6,33.3,3,1,33.3
Michael Bunting,LW,56,12,18,30,-13,14,14:52,4,4,101,11.9,1024,1,8,19,29.6,1,0,0.0
Brayden Point,C,37,11,19,30,4,8,18:02,3,4,82,13.4,757,0,173,204,45.9,1,1,100.0
Tommy Novak,C,55,10,20,30,3,22,13:35,3,2,83,12.0,965,1,101,139,42.1,1,0,0.0
Quinton Byfield,RW,54,11,19,30,-5,28,20:02,3,5,110,10.0,1246,3,336,455,42.5,1,0,0.0
Dawson Mercer,C,56,13,17,30,0,31,18:14,3,3,105,12.4,1236,1,106,167,38.8,0,0,0.0
Mason McTavish,C,51,13,17,30,-11,36,16:18,4,2,109,11.9,1034,2,323,326,49.8,4,4,100.0
Ryan Leonard,RW,51,10,20,30,4,28,14:28,1,8,101,9.9,910,2,6,5,54.5,3,1,33.3
Simon Holmstrom,RW,55,13,16,29,8,14,16:35,0,3,63,20.6,1201,2,3,10,23.1,5,1,20.0
Matt Coronato,RW,55,14,15,29,-22,18,16:38,6,4,137,10.2,1128,3,46,73,38.7,2,0,0.0
Fraser Minten,C,57,14,15,29,18,14,14:52,1,2,78,17.9,1127,2,267,282,48.6,1,0,0.0
Matvei Michkov,RW,54,13,16,29,-7,49,14:33,2,5,115,11.3,1060,0,1,8,11.1,6,2,33.3
Lawson Crouse,LW,56,14,15,29,20,16,16:32,0,0,91,15.4,1296,2,24,40,37.5,0,0,0.0
Corey Perry,RW,44,11,17,28,4,42,14:08,4,7,78,14.1,719,0,6,18,25.0,3,0,0.0
Erik Haula,LW,56,9,19,28,-16,32,16:31,2,7,88,10.2,1235,0,330,318,50.9,1,1,100.0
Jason Zucker,LW,37,14,14,28,-8,12,15:54,7,5,78,17.9,724,4,33,61,35.1,0,0,0.0
Mike Matheson,D,54,5,23,28,14,22,24:50,0,0,78,6.4,1405,2,0,0,0.0,0,0,0.0
Viktor Arvidsson,LW,45,14,14,28,8,20,14:28,4,3,124,11.3,806,5,7,4,63.6,1,1,100.0
Timo Meier,RW,51,14,14,28,-20,12,18:39,6,4,174,8.0,1098,2,46,56,45.1,0,0,0.0
Jake DeBrusk,LW,56,13,15,28,-15,8,17:14,11,3,156,8.3,1173,0,12,17,41.4,4,1,25.0
John Marino,D,57,4,24,28,37,10,20:25,0,0,45,8.9,1566,2,0,0,0.0,0,0,0.0
Adam Fox,D,30,4,24,28,4,12,23:34,2,7,56,7.1,784,1,0,0,0.0,0,0,0.0
Casey Mittelstadt,C,47,12,16,28,1,4,15:04,2,4,54,22.2,862,1,83,76,52.2,4,0,0.0
Shane Pinto,C,46,15,13,28,2,28,18:47,2,0,100,15.0,1206,1,253,246,50.7,2,2,100.0
Bowen Byram,D,56,10,17,27,10,30,22:26,1,3,70,14.3,1512,4,0,0,0.0,1,1,100.0
Will Cuylle,LW,56,13,14,27,-18,39,17:08,4,4,105,12.4,1317,1,36,32,52.9,0,0,0.0
Brandt Clarke,D,55,6,21,27,9,38,19:14,1,7,109,5.5,1221,2,0,0,0.0,3,2,66.7
Taylor Hall,LW,56,12,15,27,1,36,14:05,3,2,92,13.0,995,1,15,24,38.5,1,0,0.0
Mikael Granlund,C,38,12,15,27,-10,14,18:55,4,1,78,15.4,872,1,242,275,46.8,2,1,50.0
Mattias Ekholm,D,58,6,21,27,18,22,20:55,0,2,104,5.8,1420,2,0,0,0.0,0,0,0.0
Boone Jenner,C,42,8,19,27,1,26,16:35,1,2,89,9.0,864,2,94,84,52.8,0,0,0.0
Sean Monahan,C,52,10,17,27,2,12,17:33,1,7,87,11.5,1157,3,473,412,53.4,1,0,0.0
Shea Theodore,D,45,7,20,27,14,8,23:44,1,3,92,7.6,1285,3,0,0,0.0,1,1,100.0
Justin Brazeau,RW,41,15,12,27,1,10,12:58,3,1,76,19.7,686,4,0,2,0.0,0,0,0.0
Morgan Frost,C,56,12,15,27,-15,20,15:18,5,6,96,12.5,1103,2,376,309,54.9,4,2,50.0
Brent Burns,D,55,9,17,26,28,20,19:30,0,1,119,7.6,1388,5,0,0,0.0,0,0,0.0
Sean Couturier,C,54,5,21,26,-5,20,17:09,0,1,88,5.7,1222,1,478,417,53.4,0,0,0.0
Ryan Hartman,RW,54,14,12,26,2,29,16:41,5,1,110,12.7,970,3,312,414,43.0,0,0,0.0
Anthony Duclair,LW,54,12,14,26,0,12,13:24,4,2,67,17.9,901,2,4,5,44.4,1,0,0.0
Mason Marchment,LW,43,13,13,26,5,46,17:16,2,3,71,18.3,885,2,14,25,35.9,1,0,0.0
Noah Cates,LW,55,10,16,26,14,33,16:19,2,4,87,11.5,1242,3,313,387,44.7,0,0,0.0
Nicholas Robertson,LW,54,12,14,26,-2,2,12:29,2,2,86,14.0,893,1,9,7,56.3,0,0,0.0
Marat Khusnutdinov,C,52,12,14,26,9,12,14:20,0,1,57,21.1,955,1,50,56,47.2,3,1,33.3
Alex Laferriere,RW,55,13,13,26,6,12,17:22,0,1,128,10.2,1167,1,131,191,40.7,0,0,0.0
Justin Sourdif,RW,54,12,14,26,13,23,14:39,2,0,81,14.8,1030,1,226,261,46.4,0,0,0.0
Luke Hughes,D,49,5,21,26,-8,24,23:03,1,7,104,4.8,1264,1,0,0,0.0,0,0,0.0
Cole Sillinger,C,55,6,20,26,5,22,15:26,0,1,93,6.5,1095,1,40,60,40.0,0,0,0.0
Zach Benson,LW,42,7,19,26,16,20,16:29,1,4,75,9.3,881,4,4,5,44.4,0,0,0.0
Vasily Podkolzin,RW,58,12,13,25,15,44,15:20,0,0,87,13.8,1094,4,15,37,28.8,0,0,0.0
Peyton Krebs,C,56,7,18,25,3,60,13:44,0,1,62,11.3,1047,1,161,211,43.3,0,0,0.0
Jake Neighbours,LW,44,14,11,25,-9,24,15:48,1,3,60,23.3,921,2,2,8,20.0,1,0,0.0
Ridly Greig,C,51,9,16,25,7,61,16:39,1,2,89,10.1,1264,0,189,182,50.9,0,0,0.0
Logan Stankoven,C,56,10,15,25,4,23,15:13,0,4,110,9.1,1018,1,290,364,44.3,1,0,0.0
Sam Malinski,D,55,3,22,25,30,18,16:53,0,1,109,2.8,1176,1,0,0,0.0,0,0,0.0
Ben Kindel,C,52,12,13,25,-5,16,15:23,4,6,107,11.2,965,2,183,209,46.7,0,0,0.0
Kris Letang,D,50,3,22,25,3,22,22:05,1,7,81,3.7,1147,2,0,0,0.0,1,0,0.0
Jordan Staal,C,53,14,11,25,3,25,16:00,3,0,73,19.2,1197,2,591,473,55.5,0,0,0.0
David Perron,LW,49,10,15,25,2,22,13:26,3,5,69,14.5,963,1,3,5,37.5,0,0,0.0
James van Riemsdyk,LW,49,14,11,25,-11,12,12:31,6,4,82,17.1,819,1,3,5,37.5,2,1,50.0
Evander Kane,LW,56,9,16,25,-18,76,16:50,2,4,136,6.6,1124,1,17,29,37.0,1,0,0.0
Jonathan Huberdeau,LW,50,10,15,25,-9,41,18:07,3,4,83,12.0,1171,2,8,10,44.4,1,0,0.0
Jacob Trouba,D,55,9,16,25,-1,19,22:34,0,1,110,8.2,1553,1,0,0,0.0,0,0,0.0
Oliver Bjorkstrand,RW,54,9,16,25,-9,10,14:01,8,5,88,10.2,880,1,5,7,41.7,0,0,0.0
Ryan Donato,C,57,13,12,25,-8,34,14:59,1,1,87,14.9,1068,2,103,103,50.0,7,1,14.3
Evan Rodrigues,C,56,10,15,25,-12,34,17:15,1,2,132,7.6,1237,0,313,360,46.5,1,0,0.0
Brock Boeser,RW,50,12,13,25,-30,6,19:02,2,7,114,10.5,1065,2,51,61,45.5,2,1,50.0
Conor Garland,RW,46,7,18,25,-12,30,19:12,1,8,97,7.2,1038,1,11,16,40.7,3,0,0.0
Brayden Schenn,C,57,12,12,24,-25,49,16:45,3,3,80,15.0,1237,2,343,292,54.0,1,0,0.0
Rickard Rakell,RW,35,10,14,24,0,4,18:59,3,4,103,9.7,752,0,2,19,9.5,3,1,33.3
Josh Manson,D,55,5,19,24,37,64,18:10,0,0,87,5.7,1319,2,0,0,0.0,0,0,0.0
Jean-Gabriel Pageau,C,49,12,12,24,-1,2,15:30,0,0,51,23.5,1045,3,432,288,60.0,0,0,0.0
Seth Jones,D,40,6,18,24,-2,16,23:29,5,8,78,7.7,1087,0,0,0,0.0,0,0,0.0
Travis Sanheim,D,55,6,18,24,3,20,24:01,1,2,64,9.4,1647,1,0,0,0.0,0,0,0.0
