Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Khris Middleton,SF,62,29.9,20.9,7.6,15.3,49.7,2.4,5.7,41.5,3.4,3.7,91.6,6.2,4.3,0.9,0.1,2.2,7,0
Collin Sexton,PG,65,33.0,20.8,7.9,16.7,47.2,1.5,3.9,38.0,3.5,4.1,84.6,3.1,3.0,1.0,0.1,2.4,0,0
Spencer Dinwiddie,PG,64,31.2,20.6,6.6,16.0,41.5,1.9,6.3,30.8,5.4,7.0,77.8,3.5,6.8,0.6,0.3,2.7,9,0
Kemba Walker,PG,56,31.1,20.4,6.8,15.9,42.5,3.2,8.4,38.1,3.7,4.3,86.4,3.9,4.8,0.9,0.5,2.1,2,0
Kristaps Porzingis,C,57,31.8,20.4,7.0,16.4,42.7,2.5,7.1,35.2,4.0,5.0,79.9,9.5,1.8,0.7,2.0,1.6,25,0
Jaylen Brown,SG,57,33.9,20.3,7.5,15.6,48.1,2.3,5.9,38.2,3.1,4.3,72.4,6.4,2.1,1.1,0.4,2.2,8,0
Bojan Bogdanovic,SF,63,33.1,20.2,6.6,14.8,44.7,3.0,7.3,41.4,4.0,4.4,90.3,4.1,2.1,0.5,0.1,2.5,0,0
Jimmy Butler III,SF,58,33.8,19.9,5.9,13.1,45.5,0.5,2.1,24.4,7.6,9.1,83.4,6.7,6.0,1.8,0.6,2.2,11,3
Nikola Jokic,C,73,32.0,19.9,7.7,14.7,52.8,1.1,3.5,31.4,3.4,4.1,81.7,9.7,7.0,1.2,0.6,3.1,43,13
T.J. Warren,SF,67,32.9,19.8,8.0,14.9,53.6,1.4,3.4,40.3,2.5,3.0,81.9,4.2,1.5,1.2,0.5,1.3,2,0
Tobias Harris,F,72,34.3,19.6,7.7,16.3,47.1,1.8,5.0,36.7,2.4,3.0,80.6,6.9,3.2,0.7,0.6,1.4,11,0
Nikola Vucevic,C,62,32.2,19.6,8.0,16.7,47.7,1.6,4.7,33.9,2.1,2.7,78.4,10.9,3.6,0.9,0.8,1.4,41,0
Julius Randle,PF,64,32.5,19.5,7.2,15.7,46.0,1.0,3.6,27.7,4.0,5.5,73.3,9.7,3.1,0.8,0.3,3.0,30,0
Kyle Lowry,PG,58,36.2,19.4,5.8,13.8,41.6,2.8,8.0,35.2,5.1,5.9,85.7,5.0,7.5,1.4,0.4,3.1,15,2
Buddy Hield,SG,72,30.8,19.2,6.9,16.1,42.9,3.8,9.6,39.4,1.6,1.9,84.6,4.6,3.0,0.9,0.2,2.3,2,0
Jrue Holiday,PG,61,34.7,19.1,7.5,16.5,45.5,2.0,5.7,35.3,2.1,3.0,70.9,4.8,6.7,1.6,0.8,3.0,10,1
Shai Gilgeous-Alexander,PG,70,34.7,19.0,6.8,14.5,47.1,1.2,3.6,34.7,4.1,5.1,80.7,5.9,3.3,1.1,0.7,1.9,9,1
Dennis Schroder,PG,65,30.8,18.9,7.0,14.8,46.9,1.9,5.0,38.5,3.0,3.6,83.9,3.6,4.0,0.7,0.2,2.6,0,0
LaMarcus Aldridge,C,53,33.1,18.9,7.4,15.0,49.3,1.2,3.0,38.9,3.0,3.6,82.7,7.4,2.4,0.7,1.6,1.4,14,0
Danilo Gallinari,PF,62,29.6,18.7,5.8,13.2,43.8,2.9,7.1,40.5,4.3,4.8,89.3,5.2,1.9,0.7,0.1,1.2,3,0
Kelly Oubre Jr.,SG,56,34.5,18.7,6.7,14.8,45.2,1.9,5.5,35.2,3.4,4.4,78.0,6.4,1.5,1.3,0.7,1.5,9,0
Montrezl Harrell,C,63,27.8,18.6,7.5,12.9,58.0,0.0,0.3,0.0,3.7,5.6,65.8,7.1,1.7,0.6,1.1,1.7,12,0
Evan Fournier,SG,66,31.5,18.5,6.6,14.1,46.7,2.6,6.6,39.9,2.7,3.3,81.8,2.6,3.2,1.1,0.2,1.9,0,0
Domantas Sabonis,PF,62,34.8,18.5,7.4,13.7,54.0,0.3,1.1,25.4,3.5,4.8,72.3,12.4,5.0,0.8,0.5,2.7,50,4
Jamal Murray,PG,59,32.3,18.5,6.9,15.2,45.6,1.9,5.5,34.6,2.8,3.1,88.1,4.0,4.8,1.1,0.3,2.2,3,0
Lou Williams,SG,65,28.7,18.2,6.0,14.4,41.8,1.7,4.8,35.2,4.5,5.2,86.1,3.1,5.6,0.7,0.2,2.8,2,0
Devonte' Graham,PG,63,35.1,18.2,5.8,15.3,38.2,3.5,9.3,37.3,3.0,3.7,82.0,3.4,7.5,1.0,0.2,2.9,17,0
Derrick Rose,PG,50,26.0,18.1,7.4,15.1,49.0,0.9,2.9,30.6,2.4,2.8,87.1,2.4,5.6,0.8,0.3,2.5,4,0
Terry Rozier,SG,63,34.3,18.0,6.3,14.9,42.3,2.7,6.7,40.7,2.6,3.0,87.4,4.4,4.1,1.0,0.2,2.2,2,0
Ja Morant,PG,67,31.0,17.8,6.7,14.0,47.7,0.9,2.7,33.5,3.6,4.6,77.6,3.9,7.3,0.9,0.3,3.3,15,2
Andre Drummond,C,57,33.0,17.7,7.3,13.8,53.3,0.1,0.6,14.3,3.0,5.2,57.5,15.2,2.7,1.9,1.6,3.6,47,0
Fred VanVleet,PG,54,35.7,17.6,5.9,14.3,41.3,2.7,6.9,39.0,3.1,3.7,84.8,3.8,6.6,1.9,0.3,2.2,8,0
Kevin Love,PF,56,31.8,17.6,5.8,13.0,45.0,2.6,7.0,37.4,3.3,3.9,85.4,9.8,3.2,0.6,0.3,2.5,23,0
Chris Paul,PG,70,31.5,17.6,6.2,12.7,48.9,1.6,4.3,36.5,3.6,4.0,90.7,5.0,6.7,1.6,0.2,2.3,10,0
Gordon Hayward,SF,52,33.5,17.5,6.7,13.5,50.0,1.6,4.3,38.3,2.4,2.8,85.5,6.7,4.1,0.7,0.4,1.8,8,0
Jaren Jackson Jr.,PF,57,28.5,17.4,6.2,13.2,46.9,2.5,6.5,39.4,2.4,3.3,74.7,4.6,1.4,0.7,1.6,1.7,3,0
Marcus Morris Sr.,F,62,31.2,16.7,5.7,13.1,43.8,2.3,5.6,40.8,2.9,3.5,82.3,5.0,1.4,0.8,0.5,1.6,3,0
Malcolm Brogdon,PG,54,30.9,16.5,6.0,13.8,43.8,1.4,4.3,32.6,3.1,3.4,89.2,4.9,7.1,0.6,0.2,2.4,9,0
Ben Simmons,PG,57,35.4,16.4,6.6,11.4,58.0,0.0,0.1,28.6,3.2,5.2,62.1,7.8,8.0,2.1,0.6,3.5,31,6
Dillon Brooks,SF,73,28.9,16.2,6.0,14.6,40.7,2.0,5.6,35.8,2.2,2.8,80.8,3.3,2.1,0.9,0.4,1.7,0,0
Goran Dragic,PG,59,28.2,16.2,5.4,12.3,44.1,2.1,5.7,36.7,3.2,4.2,77.6,3.2,5.1,0.7,0.2,2.4,3,0
Norman Powell,G,52,28.4,16.0,5.7,11.5,49.5,2.1,5.3,39.9,2.5,2.9,84.3,3.7,1.8,1.2,0.4,1.5,0,0
Bam Adebayo,C,72,33.6,15.9,6.1,11.0,55.7,0.0,0.2,14.3,3.7,5.3,69.1,10.2,5.1,1.1,1.3,2.8,40,3
Tim Hardaway Jr.,SF,71,29.5,15.8,5.4,12.5,43.4,2.9,7.2,39.8,2.1,2.6,81.9,3.3,1.9,0.6,0.1,1.0,0,0
Hassan Whiteside,C,67,30.0,15.5,6.5,10.5,62.1,0.1,0.1,57.1,2.4,3.6,68.6,13.5,1.2,0.4,2.9,1.8,51,0
Davis Bertans,SF,54,29.3,15.4,4.9,11.3,43.4,3.7,8.7,42.4,1.9,2.3,85.2,4.5,1.7,0.7,0.6,1.1,1,0
Carmelo Anthony,PF,58,32.8,15.4,5.8,13.5,43.0,1.5,3.9,38.5,2.3,2.8,84.5,6.3,1.5,0.8,0.5,1.7,5,0
Serge Ibaka,F,55,27.0,15.4,6.2,12.2,51.2,1.3,3.3,38.5,1.6,2.3,71.8,8.2,1.4,0.5,0.8,2.0,20,0
Kendrick Nunn,G,67,29.3,15.3,6.0,13.6,43.9,2.0,5.8,35.0,1.3,1.5,85.0,2.7,3.3,0.8,0.2,1.7,0,0
JJ Redick,SG,60,26.4,15.3,4.8,10.5,45.3,3.0,6.6,45.3,2.8,3.1,89.2,2.5,2.0,0.3,0.2,1.3,0,0
Jordan Clarkson,PG,71,24.0,15.2,5.5,12.2,45.4,2.1,5.8,36.8,1.9,2.3,83.6,2.6,1.9,0.6,0.2,1.4,0,0
Bogdan Bogdanovic,SG,61,29.0,15.1,5.5,12.6,44.0,2.7,7.2,37.2,1.4,1.9,74.1,3.4,3.4,1.0,0.2,1.7,2,0
Rudy Gobert,C,68,34.3,15.1,5.7,8.2,69.3,0.0,0.0,0.0,3.7,5.9,63.0,13.5,1.5,0.8,2.0,1.9,49,0
Will Barton,G,58,33.0,15.1,5.7,12.7,45.0,1.9,5.0,37.5,1.8,2.3,76.7,6.3,3.7,1.1,0.5,1.5,7,0
Alec Burks,SG,66,26.6,15.0,4.9,11.6,41.8,1.8,4.6,38.5,3.6,4.0,88.7,4.3,2.9,0.9,0.3,1.4,1,0
Eric Bledsoe,SG,61,27.0,14.9,5.5,11.5,47.4,1.2,3.5,34.4,2.8,3.5,79.0,4.6,5.4,0.9,0.4,2.4,2,0
Jonas Valanciunas,C,70,26.4,14.9,6.2,10.6,58.5,0.5,1.3,35.2,2.1,2.9,74.0,11.3,1.9,0.4,1.1,1.8,39,1
Lauri Markkanen,PF,50,29.8,14.7,5.0,11.8,42.5,2.2,6.3,34.4,2.5,3.1,82.4,6.3,1.5,0.8,0.5,1.6,3,0
Terrence Ross,G,69,27.4,14.7,4.9,12.3,40.3,2.6,7.3,35.1,2.3,2.7,85.3,3.2,1.2,1.1,0.3,1.0,0,0
Harrison Barnes,SF,72,34.5,14.5,5.1,11.0,46.0,1.4,3.7,38.1,3.0,3.7,80.2,4.9,2.2,0.6,0.2,1.2,4,0
Joe Harris,SF,69,30.8,14.5,5.5,11.4,48.6,2.5,5.9,42.4,0.9,1.3,71.9,4.3,2.1,0.6,0.2,1.5,0,0
Aaron Gordon,PF,62,32.5,14.4,5.4,12.4,43.7,1.2,3.8,30.8,2.4,3.6,67.4,7.7,3.7,0.8,0.6,1.6,20,1
RJ Barrett,SG,56,30.4,14.3,5.2,13.0,40.2,1.1,3.5,32.0,2.8,4.5,61.4,5.0,2.6,1.0,0.3,2.2,2,0
Eric Paschall,F,60,27.6,14.0,5.3,10.7,49.7,0.6,2.2,28.7,2.7,3.5,77.4,4.6,2.1,0.5,0.2,1.6,4,0
Josh Richardson,SG,55,30.8,13.7,5.1,11.7,43.0,1.5,4.5,34.1,2.1,2.6,80.9,3.2,2.9,0.9,0.7,1.9,0,0
Tyler Herro,PG,55,27.4,13.5,4.9,11.5,42.8,2.1,5.4,38.9,1.6,1.8,87.0,4.1,2.2,0.6,0.2,1.6,1,0
Duncan Robinson,F,73,29.7,13.5,4.4,9.4,47.0,3.7,8.3,44.6,0.9,1.0,93.1,3.2,1.4,0.5,0.3,1.0,1,0
Coby White,PG,65,25.8,13.2,4.8,12.2,39.4,2.0,5.8,35.4,1.6,2.0,79.1,3.5,2.7,0.8,0.1,1.7,0,0
Christian Wood,F,62,21.4,13.1,4.6,8.2,56.7,0.9,2.3,38.6,2.9,3.9,74.4,6.3,1.0,0.5,0.9,1.4,12,0
Ricky Rubio,PG,65,31.0,13.0,4.4,10.6,41.5,1.2,3.3,36.1,3.0,3.5,86.3,4.7,8.8,1.4,0.2,2.7,22,2
Miles Bridges,SF,65,30.7,13.0,4.9,11.6,42.4,1.5,4.6,33.0,1.6,2.0,80.9,5.6,1.8,0.6,0.7,1.5,4,0
Marcus Smart,PG,60,32.0,12.9,4.3,11.4,37.5,2.3,6.6,34.7,2.1,2.5,83.6,3.8,4.9,1.7,0.5,1.7,3,0
Kyle Kuzma,SF,61,25.0,12.8,4.8,11.0,43.6,1.4,4.5,31.6,1.9,2.5,73.5,4.5,1.3,0.5,0.4,1.5,2,0
Damion Lee,SG,49,29.0,12.7,4.3,10.4,41.7,1.7,4.9,35.6,2.2,2.6,87.3,4.9,2.7,1.0,0.1,1.4,3,0
Robert Covington,PF,70,30.5,12.4,4.4,10.3,42.2,2.3,6.9,33.5,1.4,1.8,79.8,6.6,1.3,1.6,1.3,1.5,7,0
Seth Curry,SG,64,24.6,12.4,4.4,9.0,49.5,2.3,5.0,45.2,1.3,1.5,82.5,2.3,1.9,0.6,0.1,1.0,0,0
De'Andre Hunter,SF,63,32.0,12.3,4.4,10.8,41.0,1.7,4.8,35.5,1.7,2.3,76.4,4.5,1.8,0.7,0.3,1.6,3,0
Darius Garland,PG,59,30.9,12.3,4.7,11.8,40.1,1.8,5.0,35.5,1.1,1.2,87.5,1.9,3.9,0.7,0.1,2.6,1,0
P.J. Washington,PF,58,30.3,12.2,4.6,10.2,45.5,1.5,4.0,37.4,1.5,2.3,64.7,5.4,2.1,0.9,0.8,1.6,4,0
Kevin Huerter,SG,56,31.4,12.2,4.5,10.9,41.3,2.3,6.0,38.0,0.9,1.1,82.8,4.1,3.8,0.9,0.5,1.6,2,0
Markelle Fultz,PG,72,27.7,12.1,5.0,10.7,46.5,0.5,1.9,26.7,1.6,2.2,73.0,3.3,5.1,1.3,0.2,2.0,4,1
Myles Turner,C,62,29.5,12.1,4.3,9.5,45.7,1.4,4.0,34.4,2.0,2.7,75.1,6.6,1.2,0.7,2.1,1.4,9,0
Taurean Prince,PF,64,29.0,12.1,4.3,11.5,37.6,2.3,6.7,33.9,1.1,1.4,79.8,6.0,1.8,0.9,0.4,2.0,8,0
Brandon Clarke,PF,58,22.4,12.1,5.1,8.3,61.8,0.4,1.1,35.9,1.5,1.9,75.9,5.9,1.4,0.6,0.8,0.9,3,0
Tristan Thompson,C,57,30.2,12.0,5.1,9.9,51.2,0.2,0.4,39.1,1.7,2.8,61.5,10.1,2.1,0.6,0.9,1.8,25,0
Jerami Grant,SF,71,26.6,12.0,4.3,8.9,47.8,1.4,3.5,38.9,2.1,2.8,75.0,3.5,1.2,0.7,0.8,0.9,0,0
Brook Lopez,C,68,26.7,12.0,4.3,9.9,43.5,1.5,4.8,31.4,1.9,2.2,83.6,4.6,1.5,0.7,2.4,1.0,4,0
Al Horford,C,67,30.2,11.9,4.8,10.6,45.0,1.5,4.2,35.0,0.9,1.2,76.3,6.8,4.0,0.8,0.9,1.2,6,0
Lonzo Ball,PG,63,32.1,11.8,4.4,10.9,40.3,2.3,6.3,37.5,0.7,1.2,56.6,6.1,7.0,1.4,0.6,3.1,12,3
Glenn Robinson III,F,62,28.8,11.7,4.6,9.5,48.6,1.2,3.2,39.1,1.2,1.4,86.0,4.4,1.5,0.9,0.3,0.9,1,0
Patty Mills,PG,66,22.5,11.6,3.9,9.1,43.1,2.3,6.1,38.2,1.5,1.7,86.6,1.6,1.8,0.8,0.1,0.8,0,0
Nemanja Bjelica,PF,72,27.9,11.5,4.4,9.1,48.1,1.9,4.4,41.9,1.0,1.2,82.1,6.4,2.8,0.9,0.6,1.4,10,0
Derrick White,PG,68,24.7,11.3,3.7,8.1,45.8,1.2,3.2,36.6,2.6,3.1,85.3,3.3,3.5,0.6,0.9,1.3,0,0
Bryn Forbes,SG,63,25.1,11.2,3.8,9.2,41.7,2.3,6.0,38.8,1.2,1.4,83.3,2.0,1.7,0.5,0.0,0.9,0,0
Malik Beasley,SG,55,22.0,11.2,4.1,9.7,42.5,1.9,5.0,38.8,1.0,1.2,81.8,2.7,1.4,0.7,0.1,1.0,1,0
Jarrett Allen,C,70,26.5,11.1,4.3,6.6,64.9,0.0,0.1,0.0,2.4,3.9,63.3,9.6,1.6,0.6,1.3,1.1,30,0
Cody Zeller,C,58,23.1,11.1,4.3,8.3,52.4,0.3,1.3,24.0,2.1,3.1,68.2,7.1,1.5,0.7,0.4,1.3,10,0
Cedi Osman,SF,65,29.4,11.0,4.1,9.4,43.7,1.9,4.9,38.3,1.0,1.4,67.0,3.6,2.4,0.8,0.2,1.4,2,0
Dejounte Murray,SG,66,25.6,10.9,4.5,9.7,46.2,0.6,1.7,36.9,1.4,1.7,79.8,5.8,4.1,1.7,0.3,1.9,6,0
Ish Smith,PG,68,26.3,10.9,4.5,10.1,44.7,0.9,2.5,36.7,0.9,1.3,72.1,3.2,4.9,0.9,0.4,1.4,1,0
Jeff Teague,PG,59,24.8,10.9,3.6,8.3,43.6,0.7,2.0,36.8,2.9,3.3,87.3,2.4,5.2,0.7,0.3,2.0,3,0
Steven Adams,C,63,26.7,10.9,4.5,7.6,59.2,0.0,0.0,33.3,1.9,3.2,58.2,9.3,2.3,0.8,1.1,1.5,22,0
Rudy Gay,SF,67,21.8,10.8,4.0,8.9,44.6,1.1,3.3,33.6,1.8,2.0,88.2,5.4,1.7,0.5,0.5,1.3,4,0
Dario Saric,PF,66,24.7,10.7,3.9,8.2,47.6,1.3,3.6,35.7,1.6,1.9,84.4,6.2,1.9,0.6,0.2,1.3,9,0
OG Anunoby,SF,69,29.9,10.6,4.1,8.2,50.5,1.3,3.3,39.0,1.0,1.5,70.6,5.3,1.6,1.4,0.7,1.1,5,0
Jae Crowder,PF,65,28.8,10.5,3.5,8.7,40.1,2.1,6.1,34.3,1.5,1.9,77.6,5.9,2.5,1.1,0.4,1.1,6,0
Cam Reddish,SF,58,26.7,10.5,3.7,9.6,38.4,1.4,4.3,33.2,1.7,2.2,80.2,3.7,1.5,1.1,0.5,1.7,0,0
D.J. Augustin,G,57,24.9,10.5,3.2,8.1,39.9,1.2,3.5,34.8,2.8,3.2,88.9,2.1,4.6,0.6,0.0,1.5,0,0
Danuel House Jr.,SF,63,30.4,10.5,3.7,8.6,42.7,2.0,5.6,36.3,1.2,1.4,81.1,4.2,1.3,1.1,0.5,0.9,2,0
Troy Brown Jr.,SF,69,25.8,10.4,4.0,9.0,43.9,0.9,2.6,34.1,1.6,2.0,78.4,5.6,2.6,1.2,0.1,1.1,6,0
Gary Harris,SG,56,31.8,10.4,3.9,9.3,42.0,1.3,3.8,33.3,1.3,1.6,81.5,2.9,2.1,1.4,0.3,1.1,0,0
Garrett Temple,SF,62,27.9,10.3,3.6,9.5,37.8,2.0,6.2,32.9,1.1,1.4,80.5,3.5,2.5,0.8,0.5,1.0,2,0
Shabazz Napier,G,56,24.0,10.3,3.4,8.1,41.2,1.4,4.3,31.7,2.3,2.7,82.4,2.8,4.7,1.2,0.2,2.3,2,1
Thaddeus Young,F,64,24.9,10.3,4.2,9.4,44.8,1.2,3.5,35.6,0.7,1.1,58.3,4.9,1.8,1.4,0.4,1.6,2,0
Doug McDermott,SF,69,19.9,10.3,3.9,7.9,48.8,1.9,4.3,43.5,0.7,0.8,82.8,2.5,1.1,0.2,0.1,0.6,0,0
Langston Galloway,SG,66,25.8,10.3,3.6,8.2,43.5,2.0,5.0,39.9,1.1,1.3,85.9,2.3,1.5,0.7,0.2,0.6,0,0
Malik Monk,SG,55,21.3,10.3,3.9,8.9,43.4,1.1,3.7,28.4,1.5,1.8,82.0,2.9,2.1,0.5,0.3,1.4,1,0
Bobby Portis,F,66,21.1,10.1,4.0,8.9,45.0,1.0,2.8,35.8,1.1,1.4,76.3,5.1,1.5,0.5,0.3,1.1,5,0
Josh Hart,SG,65,27.0,10.1,3.5,8.2,42.3,1.9,5.4,34.2,1.3,1.8,73.9,6.5,1.7,1.0,0.4,1.2,10,0
Larry Nance Jr.,PF,56,26.3,10.1,4.1,7.7,53.1,1.0,2.8,35.2,0.9,1.3,67.6,7.3,2.2,1.0,0.4,1.1,12,0
Ben McLemore,SG,71,22.8,10.1,3.4,7.7,44.4,2.5,6.4,40.0,0.7,0.9,74.6,2.2,0.8,0.6,0.2,0.7,1,0
Kevin Porter Jr.,G,50,23.2,10.0,3.7,8.4,44.2,1.1,3.2,33.5,1.5,2.0,72.3,3.2,2.2,0.9,0.3,1.9,0,0
Tomas Satoransky,SG,65,28.9,9.9,3.6,8.5,43.0,1.0,3.1,32.2,1.6,1.9,87.6,3.9,5.4,1.2,0.1,2.0,3,0
Joe Ingles,SG,72,29.7,9.8,3.4,7.7,44.5,2.0,4.9,39.9,1.0,1.3,78.7,3.9,5.2,0.9,0.2,2.0,3,0
Furkan Korkmaz,SG,72,21.7,9.8,3.4,7.8,43.0,2.0,4.9,40.2,1.1,1.4,75.5,2.3,1.1,0.6,0.2,0.8,0,0
Mitchell Robinson,C,61,23.1,9.7,4.1,5.6,74.2,0.0,0.0,0.0,1.4,2.4,56.8,7.0,0.6,0.9,2.0,0.6,8,0
Markieff Morris,PF,58,20.5,9.7,3.5,7.9,44.3,1.5,3.9,38.6,1.1,1.5,77.6,3.8,1.3,0.5,0.3,1.3,1,0
Dorian Finney-Smith,PF,71,29.9,9.5,3.4,7.4,46.6,1.6,4.3,37.6,1.1,1.5,72.2,5.7,1.6,0.6,0.5,1.0,5,0
Aaron Holiday,G,66,24.5,9.5,3.5,8.5,41.4,1.3,3.3,39.4,1.1,1.3,85.1,2.4,3.4,0.8,0.2,1.3,3,0
George Hill,PG,59,21.5,9.4,3.3,6.4,51.6,1.4,3.0,46.0,1.4,1.7,84.2,3.0,3.1,0.8,0.1,1.0,0,0
Kentavious Caldwell-Pope,SG,69,25.5,9.3,3.4,7.3,46.7,1.3,3.5,38.5,1.1,1.5,77.5,2.1,1.6,0.8,0.2,0.9,0,0
Michael Porter Jr.,SF,55,16.4,9.3,3.5,7.0,50.9,1.1,2.7,42.2,1.1,1.3,83.3,4.7,0.8,0.5,0.5,0.9,9,0
Marquese Chriss,SF,59,20.3,9.3,3.6,6.5,54.5,0.1,0.7,20.5,2.0,2.6,76.9,6.2,1.9,0.7,1.1,1.3,9,0
Landry Shamet,SG,53,27.4,9.3,3.0,7.4,40.4,2.1,5.6,37.5,1.2,1.4,85.5,1.9,1.9,0.4,0.2,0.8,0,0
Daniel Theis,C,65,24.1,9.2,3.7,6.6,56.6,0.5,1.5,33.3,1.3,1.8,76.3,6.6,1.7,0.6,1.3,0.8,7,0
Donte DiVincenzo,SG,66,23.0,9.2,3.5,7.7,45.5,1.3,3.7,33.6,1.0,1.3,73.3,4.8,2.3,1.3,0.3,1.4,1,0
Jarrett Culver,G,63,23.9,9.2,3.7,9.0,40.4,1.0,3.5,29.9,0.9,1.9,46.2,3.4,1.7,0.9,0.6,1.3,0,0
Mikal Bridges,SF,73,28.0,9.1,3.4,6.6,51.0,1.0,2.7,36.1,1.4,1.7,84.4,4.0,1.8,1.4,0.6,1.0,1,0
Maxi Kleber,PF,74,25.5,9.1,3.2,6.9,46.1,1.6,4.3,37.3,1.1,1.3,84.9,5.2,1.2,0.3,1.1,0.8,2,0
Monte Morris,PG,73,22.4,9.0,3.6,7.8,45.9,0.9,2.4,37.8,1.0,1.2,84.3,1.9,3.5,0.8,0.2,0.7,0,0
Derrick Favors,F,51,24.4,9.0,4.1,6.6,61.7,0.0,0.1,14.3,0.8,1.4,56.3,9.8,1.6,0.6,0.9,1.1,18,0
Svi Mykhailiuk,SG,56,22.6,9.0,3.0,7.2,41.0,2.1,5.1,40.4,1.0,1.3,81.4,1.9,1.9,0.7,0.1,1.1,0,0
Bruce Brown,SF,58,28.2,8.9,3.4,7.7,44.3,0.6,1.7,34.4,1.5,2.1,73.9,4.7,4.0,1.1,0.5,1.7,4,0
Gary Trent Jr.,SG,61,21.8,8.9,3.2,7.2,44.4,1.8,4.4,41.8,0.6,0.7,82.2,1.6,1.0,0.8,0.3,0.3,0,0
Cameron Johnson,SF,57,22.0,8.8,3.1,7.1,43.5,1.9,4.8,39.0,0.8,1.0,80.7,3.3,1.2,0.6,0.4,0.6,2,0
Jordan Poole,SG,57,22.4,8.8,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,2.1,2.4,0.6,0.2,1.3,0,0
Kent Bazemore,SF,68,24.8,8.8,2.9,7.9,37.5,1.2,3.6,34.4,1.7,2.2,76.9,4.3,1.4,1.1,0.6,1.3,0,0
Austin Rivers,SG,68,23.4,8.8,3.1,7.4,42.1,1.4,4.0,35.6,1.1,1.6,70.3,2.6,1.7,0.7,0.1,0.7,0,0
Josh Okogie,SF,62,25.0,8.6,2.7,6.4,42.7,0.7,2.5,26.6,2.5,3.1,79.6,4.3,1.6,1.1,0.4,1.4,0,0
