Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Michael Finley,SG,69,39.9,20.6,8.2,17.8,46.3,1.1,3.2,33.9,3.0,3.6,83.7,5.2,3.3,0.9,0.4,1.7,5,0
Jalen Rose,SG,83,38.0,20.4,8.0,17.6,45.5,1.1,3.0,36.2,3.4,4.0,83.9,4.5,4.3,0.9,0.5,2.4,5,0
Stephon Marbury,PG,82,38.9,20.4,7.6,17.2,44.2,0.9,3.0,28.6,4.3,5.5,78.1,3.2,8.1,0.9,0.2,3.5,29,0
Allan Houston,SG,77,37.8,20.4,7.4,16.9,43.7,1.8,4.5,39.3,3.8,4.4,87.0,3.3,2.5,0.7,0.1,2.2,1,0
Richard Hamilton,SG,63,35.0,20.0,7.5,17.2,43.5,0.3,0.7,38.1,4.8,5.3,89.0,3.4,2.7,0.6,0.2,2.1,0,0
Antawn Jamison,PF,82,37.0,19.7,7.5,16.8,44.7,0.8,2.6,32.4,3.9,5.4,73.4,6.8,2.0,0.9,0.5,2.0,16,0
Sam Cassell,PG,74,35.2,19.7,7.5,16.2,46.3,1.0,2.8,34.8,3.8,4.4,86.0,4.2,6.7,1.2,0.2,2.4,11,0
Latrell Sprewell,SG,81,41.1,19.4,7.1,17.5,40.4,1.8,5.0,36.0,3.5,4.3,82.1,3.7,3.9,1.2,0.2,2.8,0,0
Jason Terry,G,78,38.0,19.3,6.7,15.6,43.0,2.2,5.7,38.7,3.6,4.4,83.5,3.5,5.7,1.8,0.2,2.3,8,0
Rasheed Wallace,PF,79,37.5,19.3,7.6,16.3,46.9,1.4,4.0,36.0,2.5,3.5,73.4,8.2,1.9,1.3,1.3,1.7,25,0
Shawn Marion,SG,81,38.4,19.1,8.1,17.2,46.9,0.6,1.5,39.3,2.4,2.8,84.5,9.9,2.0,1.8,1.1,1.8,43,0
Jermaine O'Neal,C,72,37.6,19.0,7.5,15.7,47.9,0.0,0.2,7.1,3.9,5.7,68.8,10.5,1.6,0.6,2.3,2.4,39,0
Wally Szczerbiak,SG,82,38.0,18.7,7.4,14.6,50.7,1.1,2.3,45.5,2.8,3.3,83.1,4.8,3.1,0.8,0.3,2.2,5,0
Nick Van Exel,PG,72,34.7,18.4,7.0,17.0,40.9,1.7,4.9,34.0,2.8,3.5,80.1,3.5,6.6,0.6,0.2,2.2,11,0
Eddie Jones,SG,81,39.0,18.3,6.4,14.8,43.2,1.8,4.7,39.0,3.7,4.4,83.7,4.7,3.2,1.4,1.0,1.8,2,0
Elton Brand,PF,80,37.8,18.2,6.7,12.6,52.7,0.0,0.0,0.0,4.9,6.6,74.2,11.6,2.4,1.0,2.0,2.2,55,0
Baron Davis,PG,82,40.5,18.1,6.8,16.4,41.7,2.1,5.8,35.6,2.4,4.1,58.0,4.3,8.5,2.1,0.6,3.0,29,1
Steve Nash,PG,82,34.6,17.9,6.4,13.3,48.3,1.9,4.2,45.5,3.2,3.6,88.7,3.1,7.7,0.6,0.0,2.8,20,0
Pau Gasol,PF,82,36.7,17.6,6.7,13.0,51.8,0.0,0.1,20.0,4.1,5.8,70.9,8.9,2.7,0.5,2.1,2.7,35,0
Bonzi Wells,SG,74,31.7,17.0,6.6,14.0,46.9,0.9,2.3,38.4,2.9,3.9,74.1,6.0,2.8,1.5,0.3,2.6,7,0
Rashard Lewis,PF,71,36.4,16.8,6.4,13.7,46.8,1.7,4.5,38.9,2.3,2.8,81.0,7.0,1.7,1.5,0.6,1.4,16,0
Grant Hill,SF,14,36.6,16.8,5.9,13.9,42.6,0.0,0.1,0.0,4.9,5.7,86.3,8.9,4.6,0.6,0.3,2.6,5,0
Lamond Murray,SF,71,32.6,16.6,6.1,13.9,43.6,1.4,3.4,42.4,3.0,3.7,81.7,5.2,2.2,1.0,0.6,2.0,7,0
Reggie Miller,SG,79,36.6,16.5,5.2,11.6,45.3,2.3,5.6,40.6,3.7,4.1,91.1,2.8,3.2,1.1,0.1,1.5,0,0
Andre Miller,PG,81,37.3,16.5,5.9,12.9,45.4,0.3,1.1,25.3,4.5,5.5,81.7,4.7,10.9,1.6,0.4,3.0,43,3
Alonzo Mourning,C,75,32.7,15.7,6.0,11.5,51.6,0.0,0.0,33.3,3.8,5.7,65.7,8.4,1.2,0.4,2.5,2.4,26,0
Mike Miller,SG,63,33.7,15.2,5.6,12.7,43.8,1.8,4.8,38.3,2.2,2.9,76.2,4.3,3.1,0.7,0.4,1.7,3,0
Derrick Coleman,PF,58,35.9,15.1,5.7,12.7,45.0,0.5,1.4,33.7,3.2,3.9,81.5,8.8,1.7,0.7,0.9,2.1,21,0
Wesley Person,SF,78,35.8,15.1,6.0,12.1,49.5,1.8,4.1,44.4,1.3,1.6,79.8,3.8,2.2,1.0,0.5,0.9,2,0
Kenyon Martin,F,73,34.3,14.9,6.1,13.2,46.3,0.2,0.9,22.4,2.5,3.7,67.8,5.3,2.6,1.2,1.7,2.4,2,0
Donyell Marshall,PF,58,30.2,14.8,5.9,11.4,51.9,0.2,0.7,31.0,2.8,3.9,70.8,7.6,1.7,0.9,1.2,2.1,12,0
Keith Van Horn,PF,81,30.4,14.8,5.8,13.4,43.3,1.2,3.6,34.5,1.9,2.4,80.0,7.5,2.0,0.8,0.5,1.8,18,0
Jason Williams,PG,65,34.4,14.8,5.8,15.2,38.2,2.0,6.6,29.5,1.2,1.6,79.2,3.0,8.0,1.7,0.1,3.3,18,0
Jason Kidd,PG,82,37.3,14.7,5.4,13.9,39.1,1.4,4.4,32.1,2.5,3.0,81.4,7.3,9.9,2.1,0.2,3.5,44,8
Juwan Howard,PF,81,32.5,14.6,5.7,12.4,46.0,0.0,0.0,0.0,3.2,4.2,76.1,7.6,2.1,0.6,0.6,1.9,17,0
Jeff McInnis,PG,81,37.4,14.6,5.7,13.8,41.3,0.9,2.9,32.1,2.3,2.7,83.6,2.6,6.2,0.8,0.1,1.8,8,0
Clifford Robinson,PF,80,35.7,14.6,5.7,13.4,42.5,1.4,3.8,37.8,1.8,2.6,69.4,4.8,2.5,1.1,1.2,1.9,2,0
Antonio Davis,PF,77,38.7,14.5,5.3,12.5,42.6,0.0,0.0,0.0,3.8,4.6,81.8,9.6,2.0,0.7,1.1,2.1,33,0
Shane Battier,SF,78,39.7,14.4,5.3,12.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,5.4,2.8,1.6,1.0,2.0,3,0
Jason Richardson,SG,80,32.9,14.4,5.8,13.6,42.6,1.0,3.1,33.3,1.8,2.6,67.1,4.3,3.0,1.3,0.4,2.0,1,0
Brent Barry,SG,81,37.5,14.4,5.0,9.8,50.8,2.0,4.8,42.4,2.4,2.9,84.6,5.4,5.3,1.8,0.5,2.0,8,0
David Wesley,SG,67,37.1,14.2,5.4,13.6,40.0,1.3,3.8,33.2,2.1,2.8,73.4,2.1,3.5,1.1,0.2,1.8,1,0
Kenny Thomas,PF,72,34.5,14.1,5.5,11.5,47.8,0.0,0.2,0.0,3.1,4.7,66.4,7.2,1.9,1.2,0.9,2.0,10,0
Vin Baker,PF,55,31.1,14.1,5.7,11.8,48.5,0.0,0.1,12.5,2.6,4.1,63.3,6.4,1.3,0.4,0.7,2.3,2,0
Morris Peterson,SG,63,31.6,14.0,5.3,12.2,43.8,1.3,3.7,36.4,2.0,2.7,75.1,3.5,2.4,1.2,0.2,1.4,0,0
Elden Campbell,C,77,28.0,13.9,5.0,10.3,48.4,0.0,0.0,0.0,4.0,5.0,79.7,6.9,1.3,0.8,1.8,1.8,15,0
Kurt Thomas,PF,82,33.8,13.9,5.6,11.4,49.4,0.0,0.1,16.7,2.6,3.2,81.5,9.1,1.1,0.9,1.0,1.9,31,0
Ron Mercer,SG,53,32.4,13.9,5.9,14.8,39.7,0.3,1.2,29.0,1.8,2.2,79.8,3.4,2.4,0.6,0.2,1.7,0,0
Mike Bibby,PG,80,33.2,13.7,5.6,12.3,45.3,0.6,1.7,37.0,1.9,2.4,80.3,2.8,5.0,1.1,0.2,1.7,3,0
Corliss Williamson,PF,78,21.8,13.6,5.3,10.3,51.0,0.0,0.1,20.0,3.1,3.8,80.5,4.1,1.2,0.6,0.3,1.8,4,0
Brad Miller,C,76,29.8,13.6,4.8,9.6,49.9,0.0,0.1,42.9,3.9,5.0,77.5,8.2,2.0,1.0,0.5,1.5,19,0
Damon Stoudamire,PG,75,37.3,13.5,4.9,12.2,40.2,1.4,3.9,35.3,2.3,2.6,88.8,3.9,6.5,0.9,0.1,2.0,8,0
Raef LaFrentz,C,78,31.5,13.5,5.4,11.8,45.8,1.3,3.4,38.8,1.3,1.9,69.5,7.4,1.1,0.7,2.7,1.2,18,0
Kerry Kittles,SG,82,31.7,13.4,5.3,11.5,46.6,1.2,3.0,40.5,1.6,2.1,74.4,3.4,2.6,1.6,0.4,1.3,0,0
John Stockton,G,82,31.3,13.4,4.9,9.5,51.7,0.3,1.0,32.1,3.4,3.9,85.7,3.2,8.2,1.9,0.3,2.5,21,0
Quentin Richardson,SF,81,26.6,13.3,4.9,11.4,43.2,1.6,4.3,38.1,1.8,2.3,76.5,4.1,1.6,1.0,0.3,1.3,5,0
Metta World Peace,SF,55,29.9,13.2,4.9,11.6,42.3,1.0,3.1,31.2,2.5,3.7,66.7,4.9,2.3,2.6,0.7,2.1,2,0
Al Harrington,PF,44,29.8,13.1,5.2,11.0,47.5,0.0,0.1,33.3,2.6,3.3,79.9,6.3,1.2,0.9,0.5,1.8,5,0
Lamar Odom,PF,29,34.4,13.1,5.2,12.4,41.9,0.6,2.9,19.0,2.1,3.2,65.6,6.1,5.9,0.8,1.2,3.3,4,0
Chauncey Billups,PG,82,28.7,12.5,4.2,10.0,42.3,1.5,3.8,39.4,2.5,2.9,88.5,2.8,5.5,0.8,0.2,1.7,8,1
Desmond Mason,SF,75,32.3,12.4,4.8,10.3,46.4,0.2,0.8,27.1,2.7,3.2,84.8,4.7,1.4,0.9,0.4,1.4,0,0
Terrell Brandon,PG,32,30.1,12.4,4.8,11.4,42.5,0.1,0.7,17.4,2.6,2.6,98.8,2.9,8.3,1.6,0.2,1.3,8,0
Darrell Armstrong,PG,82,33.3,12.4,4.2,10.1,41.9,1.7,4.9,34.9,2.2,2.5,88.8,3.9,5.5,1.9,0.1,2.1,4,0
Marcus Fizer,F,76,25.8,12.3,4.9,11.2,43.8,0.1,0.5,17.1,2.5,3.7,66.8,5.6,1.6,0.6,0.3,1.7,8,0
Larry Hughes,SG,73,28.1,12.3,4.7,11.1,42.3,0.2,1.3,19.4,2.6,3.5,73.7,3.4,4.3,1.5,0.3,2.3,5,0
Aaron McKie,SG,48,30.6,12.2,4.6,10.2,44.9,1.1,2.7,39.8,2.0,2.5,78.7,4.0,3.7,1.2,0.3,1.9,1,0
David Robinson,C,78,29.5,12.2,4.4,8.6,50.7,0.0,0.0,0.0,3.4,5.1,68.1,8.3,1.2,1.1,1.8,1.3,20,0
Chucky Atkins,PG,79,28.9,12.1,4.7,10.0,46.6,1.7,4.3,41.1,1.1,1.5,69.2,2.0,3.3,0.9,0.1,1.6,1,0
Eric Snow,PG,61,36.5,12.1,4.5,10.2,44.2,0.0,0.4,11.1,3.0,3.7,80.6,3.5,6.6,1.6,0.1,2.3,6,0
Doug Christie,SG,81,34.5,12.0,4.2,9.1,46.0,1.1,3.2,35.2,2.5,3.0,85.1,4.6,4.2,2.0,0.3,2.0,1,0
Lorenzen Wright,PF,43,29.1,12.0,5.2,11.3,45.9,0.0,0.0,0.0,1.6,2.9,56.9,9.4,1.0,0.7,0.5,1.7,15,0
Anfernee Hardaway,SF,80,30.8,12.0,4.9,11.6,41.8,0.3,1.0,27.7,2.0,2.4,81.0,4.4,4.1,1.5,0.4,2.4,5,1
Rodney Rogers,SF,77,24.4,11.9,4.6,9.8,47.1,1.1,3.1,37.4,1.5,1.9,78.5,4.5,1.5,0.9,0.4,1.4,3,0
Alvin Williams,PG,82,35.7,11.8,4.9,11.8,41.5,0.8,2.4,32.1,1.3,1.7,73.6,3.4,5.7,1.6,0.3,1.8,2,0
Matt Harpring,SF,81,31.4,11.8,4.8,10.3,46.1,0.3,0.9,30.4,2.0,2.7,74.3,7.1,1.3,0.9,0.1,1.6,15,0
Stromile Swift,PF,68,26.5,11.8,4.3,9.0,48.0,0.0,0.0,0.0,3.2,4.5,71.1,6.3,0.7,0.8,1.7,1.8,10,0
Tim Thomas,PF,74,26.9,11.7,4.3,10.2,42.0,1.3,3.9,32.6,1.9,2.4,79.3,4.1,1.4,0.9,0.4,1.7,0,0
Troy Hudson,PG,81,22.9,11.7,4.4,10.1,43.4,0.8,2.3,35.3,2.2,2.5,87.6,1.8,3.1,0.7,0.1,2.0,0,0
Ricky Davis,SG,82,23.8,11.7,4.6,9.5,48.1,0.1,0.4,31.4,2.4,3.0,79.0,3.0,2.2,0.8,0.3,1.8,0,0
Steve Smith,SG,77,28.7,11.6,4.0,8.9,45.5,1.5,3.2,47.2,2.1,2.4,87.8,2.5,2.0,0.7,0.2,1.4,0,0
Dikembe Mutombo,C,80,36.3,11.5,4.0,8.0,50.1,0.0,0.0,0.0,3.5,4.6,76.4,10.8,1.0,0.4,2.4,2.0,33,1
Voshon Lenard,SG,71,23.5,11.5,4.4,10.8,41.0,1.3,3.4,37.1,1.3,1.7,78.3,2.6,1.8,0.8,0.4,1.3,0,0
Michael Redd,SG,67,21.1,11.4,4.4,9.1,48.3,1.3,3.0,44.4,1.4,1.7,79.1,3.3,1.4,0.6,0.1,0.9,2,0
Corey Maggette,SF,63,25.6,11.4,3.7,8.4,44.3,0.7,2.2,33.1,3.2,4.0,80.1,3.7,1.8,0.7,0.3,1.8,1,0
Antonio McDyess,PF,10,23.6,11.3,4.3,7.5,57.3,0.0,0.0,0.0,2.7,3.3,81.8,5.5,1.8,1.0,0.8,2.0,1,0
Keon Clark,PF,81,27.0,11.3,4.7,9.6,49.0,0.0,0.1,0.0,1.9,2.8,67.4,7.4,1.1,0.7,1.5,1.7,18,0
Derek Fisher,PG,70,28.2,11.2,3.9,9.5,41.1,2.1,5.0,41.3,1.3,1.6,84.7,2.1,2.6,0.9,0.1,0.9,0,0
Danny Fortson,C,77,28.8,11.2,4.0,9.4,42.8,0.0,0.1,25.0,3.2,4.0,79.5,11.7,1.6,0.6,0.2,2.1,29,0
Ruben Patterson,PF,75,23.5,11.2,4.3,8.3,51.5,0.1,0.5,25.0,2.6,3.7,70.1,4.0,1.4,1.1,0.5,1.5,2,0
Zydrunas Ilgauskas,C,62,21.4,11.1,3.9,9.1,42.5,0.0,0.1,0.0,3.4,4.5,75.4,5.4,1.1,0.3,1.4,1.5,6,0
Marcus Camby,C,29,34.7,11.1,4.5,10.0,44.8,0.0,0.0,0.0,2.1,3.4,62.6,11.1,1.1,1.2,1.7,1.4,10,0
Vlade Divac,C,80,30.3,11.1,4.2,9.0,47.2,0.0,0.2,23.1,2.6,4.3,61.5,8.4,3.7,1.0,1.2,2.0,24,1
Michael Olowokandi,C,80,32.1,11.1,4.8,11.1,43.3,0.0,0.0,0.0,1.5,2.4,62.2,8.9,1.1,0.7,1.8,2.2,24,0
Bobby Jackson,PG,81,21.6,11.1,4.1,9.3,44.3,1.0,2.7,36.1,1.8,2.3,81.0,3.1,2.0,0.9,0.1,1.1,0,0
Pat Garrity,PF,80,30.1,11.1,4.1,9.6,42.6,2.1,5.0,42.7,0.8,0.9,83.6,4.2,1.2,0.8,0.4,0.9,1,0
Gilbert Arenas,PG,47,24.6,10.9,3.7,8.2,45.3,0.8,2.4,34.5,2.6,3.4,77.5,2.8,3.7,1.5,0.2,2.1,1,0
Derek Anderson,SG,70,26.6,10.8,3.5,8.7,40.4,1.2,3.3,37.3,2.5,3.0,85.6,2.7,3.1,1.0,0.1,1.2,1,0
Lee Nailon,SF,79,24.2,10.8,4.7,9.7,48.3,0.0,0.0,50.0,1.4,1.9,74.7,3.7,1.2,0.7,0.2,1.2,1,0
Michael Dickerson,G,4,31.0,10.8,3.8,12.0,31.3,2.0,5.3,38.1,1.3,1.5,83.3,3.0,2.3,0.8,0.3,2.0,0,0
Andrei Kirilenko,SF,82,26.2,10.7,3.5,7.7,45.0,0.3,1.2,25.0,3.5,4.5,76.8,4.9,1.1,1.4,1.9,1.3,3,0
James Posey,SF,73,30.7,10.7,3.8,10.1,37.6,0.9,3.2,28.3,2.2,2.8,79.3,5.9,2.5,1.6,0.5,1.7,7,0
Jim Jackson,SF,55,33.2,10.7,4.3,9.8,44.2,0.7,1.5,46.9,1.4,1.6,86.2,5.3,2.5,0.8,0.3,1.9,4,0
Joe Smith,PF,72,26.7,10.7,4.1,8.1,51.1,0.0,0.0,66.7,2.4,2.9,83.0,6.3,1.1,0.5,0.8,1.2,7,0
Scottie Pippen,SF,62,32.2,10.6,4.0,9.7,41.1,0.9,2.9,30.5,1.8,2.4,77.4,5.2,5.9,1.6,0.6,2.8,11,0
Rod Strickland,PG,76,30.2,10.4,4.2,9.4,44.3,0.1,0.3,30.8,2.0,2.6,76.6,3.1,6.1,1.1,0.1,2.1,4,0
Chris Whitney,PG,82,26.5,10.2,3.3,8.0,41.8,1.6,3.9,40.6,1.9,2.1,88.0,1.9,3.8,0.9,0.1,1.0,1,0
Hedo Turkoglu,SF,80,24.6,10.1,3.6,8.6,42.2,0.8,2.1,36.8,2.1,2.9,72.6,4.5,2.0,0.7,0.4,1.0,2,0
Bob Sura,PG,78,22.8,10.0,3.2,7.6,42.4,0.5,1.7,31.6,3.0,4.2,72.0,3.3,3.5,1.1,0.2,1.7,1,0
Toni Kukoc,SF,59,25.3,9.9,3.6,8.5,41.9,0.9,2.9,31.0,1.8,2.6,71.2,3.7,3.6,0.8,0.3,1.9,2,0
Courtney Alexander,SG,56,23.7,9.8,4.0,8.5,47.0,0.1,0.3,27.8,1.8,2.2,81.0,2.6,1.5,0.6,0.1,1.1,0,0
Todd MacCulloch,C,62,24.2,9.7,4.0,7.5,53.1,0.0,0.0,0.0,1.8,2.6,67.1,6.1,1.3,0.4,1.4,1.1,8,0
Nazr Mohammed,C,82,26.4,9.7,4.0,8.7,46.1,0.0,0.0,0.0,1.7,2.7,61.7,7.9,0.4,0.8,0.7,1.4,21,0
Bryon Russell,SF,66,30.3,9.6,3.4,8.8,38.0,1.2,3.4,34.1,1.7,2.1,82.1,4.5,2.1,1.0,0.3,1.7,0,0
Kenny Anderson,PG,76,32.0,9.6,4.1,9.4,43.6,0.1,0.4,27.3,1.3,1.7,74.2,3.6,5.3,1.9,0.1,1.6,2,0
Anthony Mason,F,82,38.3,9.6,3.9,7.6,50.5,0.0,0.0,100.0,1.9,2.7,69.7,7.9,4.2,0.7,0.3,1.6,10,0
Tim Hardaway,G,68,23.5,9.6,3.3,9.1,36.5,1.8,5.2,34.7,1.1,1.4,79.4,1.8,4.1,0.8,0.1,1.6,0,0
Dale Davis,PF,78,31.4,9.5,3.8,7.4,51.0,0.0,0.0,0.0,1.9,2.7,70.8,8.8,1.2,0.8,1.1,0.8,23,0
Darius Miles,SF,82,27.2,9.5,3.8,7.8,48.1,0.0,0.2,15.8,1.9,3.1,62.0,5.5,2.2,0.9,1.3,2.0,4,0
Tony Delk,PG,63,23.0,9.5,3.6,9.3,38.4,1.1,3.4,31.3,1.2,1.5,80.4,3.2,2.1,0.8,0.2,0.9,1,0
Malik Rose,PF,82,21.0,9.4,3.6,7.7,46.3,0.0,0.1,8.3,2.3,3.1,72.0,6.0,0.7,0.9,0.5,1.7,5,0
Richard Jefferson,F,79,24.3,9.4,3.4,7.5,45.7,0.2,0.7,23.2,2.4,3.4,71.3,3.7,1.8,0.8,0.6,1.4,0,0
Jamaal Tinsley,PG,80,30.5,9.4,3.6,9.5,38.0,0.5,2.2,24.0,1.6,2.3,70.4,3.7,8.1,1.7,0.5,3.4,17,2
Rodney Buford,SF,63,28.1,9.4,4.1,9.4,43.5,0.3,1.1,24.3,0.9,1.3,72.5,4.3,1.1,0.7,0.2,1.0,0,0
Walt Williams,F,48,23.3,9.4,3.5,8.3,41.9,1.6,3.8,42.6,0.8,1.1,78.4,3.4,1.4,0.4,0.2,1.1,0,0
Brian Grant,PF,72,31.3,9.3,4.0,8.5,46.9,0.0,0.0,0.0,1.4,1.7,84.9,8.0,1.9,0.7,0.4,1.7,17,0
Jamal Crawford,G,23,20.9,9.3,3.9,8.1,47.6,1.1,2.5,44.8,0.4,0.6,76.9,1.5,2.4,0.8,0.2,1.4,0,0
Isaiah Rider,G,10,17.3,9.3,3.7,8.1,45.7,0.6,1.5,40.0,1.3,1.7,76.5,3.3,1.2,0.3,0.2,1.4,1,0
Antonio Daniels,PG,82,26.5,9.2,3.3,7.5,44.0,0.7,2.4,29.1,1.9,2.6,75.2,2.1,2.8,0.6,0.1,0.9,0,0
Tony Parker,G,77,29.4,9.2,3.5,8.3,41.9,0.8,2.5,32.3,1.4,2.1,67.5,2.6,4.3,1.2,0.1,2.0,2,0
Lucious Harris,SG,74,21.0,9.1,3.4,7.3,46.4,0.6,1.6,37.3,1.8,2.1,84.2,2.8,1.6,0.7,0.1,0.8,0,0
Eddie Robinson,SF,29,22.5,9.0,3.9,8.5,45.3,0.1,0.2,40.0,1.2,1.7,75.0,2.7,1.3,0.8,0.4,1.2,0,0
Jon Barry,SG,82,24.2,9.0,3.1,6.4,48.9,1.5,3.1,46.9,1.3,1.4,93.1,2.9,3.3,1.1,0.2,1.4,1,0
Anthony Peeler,SG,82,25.1,9.0,3.5,8.3,42.1,1.4,3.5,39.2,0.6,0.7,86.2,2.5,2.2,0.7,0.1,0.9,0,0
Dion Glover,SG,55,21.0,8.9,3.5,8.3,42.1,0.5,1.7,33.0,1.4,1.9,75.7,3.1,1.5,0.8,0.3,1.4,1,0
Clarence Weatherspoon,PF,56,30.9,8.8,3.4,8.1,41.8,0.0,0.0,0.0,2.1,2.6,79.5,8.2,1.1,0.7,0.9,0.8,12,0
Eric Piatkowski,SG,71,24.2,8.8,2.9,6.6,43.9,1.6,3.4,46.6,1.4,1.6,89.4,2.6,1.6,0.6,0.2,0.9,1,0
Eddie Griffin,PF,73,26.0,8.8,3.3,9.1,36.6,1.2,3.7,33.0,0.9,1.2,74.4,5.7,0.7,0.2,1.8,0.6,7,0
George McCloud,F,69,26.5,8.8,3.0,8.3,35.8,0.9,3.2,27.0,1.9,2.4,81.0,3.6,3.0,0.8,0.3,2.1,2,0
Trenton Hassell,SF,78,28.7,8.7,3.4,8.1,42.5,0.8,2.1,36.4,1.1,1.5,76.3,3.3,2.2,0.7,0.6,1.3,0,0
Theo Ratliff,C,3,27.3,8.7,3.3,6.7,50.0,0.0,0.0,0.0,2.0,3.7,54.5,5.3,0.3,0.3,2.7,2.3,0,0
Glen Rice,SF,20,30.3,8.6,3.3,8.4,38.9,0.9,3.2,28.1,1.2,1.5,80.0,2.4,1.6,0.6,0.2,1.2,0,0
Jamaal Magloire,C,82,18.9,8.5,2.8,5.0,55.1,0.0,0.0,0.0,3.0,4.1,73.0,5.6,0.4,0.3,1.0,1.4,8,0
Rasho Nesterovic,C,82,27.0,8.4,4.0,8.0,49.3,0.0,0.0,0.0,0.5,0.9,54.9,6.5,0.9,0.5,1.3,1.1,12,0
Mark Jackson,PG,82,28.9,8.4,3.2,7.2,43.9,1.0,2.4,40.5,1.1,1.3,79.1,3.8,7.4,0.9,0.0,1.8,11,1
P.J. Brown,PF,80,32.0,8.4,3.1,6.6,47.4,0.0,0.0,0.0,2.1,2.5,85.8,9.8,1.3,0.7,1.0,1.1,17,0
DerMarr Johnson,SF,72,24.0,8.4,3.0,7.5,39.6,1.2,3.4,36.0,1.2,1.5,81.0,3.4,1.1,0.9,0.8,1.4,2,0
Jumaine Jones,SF,81,26.4,8.3,3.5,7.9,44.8,0.6,2.1,31.0,0.6,0.8,66.2,6.0,1.4,0.9,0.6,1.0,10,0
Moochie Norris,PG,82,27.4,8.1,3.1,7.7,39.8,0.4,1.6,26.9,1.5,2.1,75.1,3.0,4.9,1.0,0.0,1.9,5,0
