Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Naz Reid,C,52,26.4,14.6,5.5,11.6,47.3,2.5,6.4,39.6,1.2,1.5,75.0,6.4,2.5,1.0,0.9,1.6,5,0
Naji Marshall,F,49,29.3,14.5,5.3,10.1,52.9,0.9,2.9,30.0,3.0,3.9,77.2,5.0,2.9,1.0,0.1,1.4,1,0
Ivica Zubac,C,43,30.9,14.4,6.1,10.0,61.3,0.0,0.0,0.0,2.2,3.1,70.5,11.0,2.2,0.4,0.8,1.9,24,0
Devin Vassell,G,37,31.1,14.4,5.1,12.2,42.0,2.5,6.9,36.3,1.6,2.0,83.6,3.8,2.2,0.9,0.4,0.9,0,0
Collin Sexton,G,42,22.3,14.2,4.8,9.9,48.8,1.4,3.5,39.3,3.2,3.7,87.7,1.9,3.7,0.9,0.2,2.1,1,0
P.J. Washington,F,36,30.9,14.2,5.4,12.1,44.7,1.2,4.0,30.1,2.1,3.2,66.4,7.2,1.9,1.0,1.4,2.1,4,0
Anfernee Simons,G,49,24.5,14.2,5.1,11.6,44.0,2.7,6.7,39.5,1.3,1.5,88.9,2.4,2.4,0.6,0.1,1.1,0,0
Ajay Mitchell,G,43,26.3,14.1,5.2,10.6,48.7,1.1,3.2,35.0,2.7,3.0,87.0,3.5,3.7,1.4,0.3,1.6,1,0
Jaylon Tyson,G,47,27.9,14.0,5.4,10.3,52.0,2.1,4.4,48.1,1.2,1.6,73.7,5.4,2.4,0.9,0.4,1.6,5,0
Santi Aldama,F,43,27.9,14.0,5.3,11.1,47.9,1.6,4.7,35.0,1.8,2.7,66.7,6.7,2.9,0.9,0.7,1.3,5,0
Jarrett Allen,C,40,27.0,13.9,5.5,9.1,60.5,0.0,0.2,11.1,2.9,3.9,74.5,8.1,2.1,1.1,0.9,1.4,11,0
Tim Hardaway Jr.,G,51,27.5,13.9,4.5,10.1,44.6,2.8,7.0,40.6,2.0,2.3,88.9,2.6,1.4,0.5,0.2,0.5,0,0
De'Andre Hunter,F,44,26.2,13.8,4.7,11.2,42.0,1.7,5.5,31.1,2.7,3.2,86.3,4.2,2.0,0.7,0.1,1.6,0,0
Collin Gillespie,G,50,28.3,13.8,4.8,10.8,44.5,3.1,7.1,43.5,1.1,1.3,84.6,4.1,4.7,1.4,0.2,1.7,2,0
Keldon Johnson,F,50,24.1,13.6,5.2,9.4,55.1,1.3,3.2,39.4,2.1,2.6,78.0,6.0,1.4,0.7,0.1,0.9,5,0
John Collins,F,47,27.6,13.6,5.3,9.4,56.1,1.4,3.3,42.7,1.6,2.1,77.8,5.0,0.9,0.8,0.8,1.3,2,0
Cedric Coward,F,46,26.7,13.6,4.9,10.6,46.5,1.5,4.5,34.1,2.2,2.6,84.3,6.3,3.0,0.5,0.4,1.7,6,0
Deandre Ayton,C,44,28.4,13.5,6.2,9.1,67.4,0.0,0.0,0.0,1.2,1.8,66.2,8.5,0.9,0.7,1.0,1.4,17,0
Donte DiVincenzo,G,52,31.5,13.4,4.5,10.8,42.0,3.2,8.2,39.2,1.2,1.5,75.9,4.5,4.2,1.4,0.5,1.5,1,0
Jeremiah Fears,G,53,25.4,13.3,5.0,11.7,43.1,1.1,3.2,32.9,2.2,2.7,81.1,3.6,2.9,1.3,0.3,2.2,0,0
Bobby Portis,F,47,24.5,13.2,5.3,11.0,48.2,1.9,4.2,45.2,0.7,1.0,71.1,6.7,1.7,0.6,0.2,1.0,7,0
Max Christie,G,46,29.5,13.1,4.5,9.6,46.6,2.5,5.8,43.4,1.7,1.9,86.4,3.4,2.2,0.5,0.3,1.1,0,0
Kyle Kuzma,F,47,26.9,13.0,4.9,10.0,49.2,1.0,3.0,33.1,2.2,3.0,72.5,5.0,2.6,0.6,0.4,1.6,4,0
Quentin Grimes,G,46,30.0,13.0,4.2,9.6,43.8,1.9,5.5,34.4,2.7,3.1,86.1,3.8,3.7,1.0,0.4,1.9,2,0
Myles Turner,C,47,28.6,13.0,4.3,9.8,43.9,2.2,5.7,39.1,2.1,2.8,77.7,5.6,1.6,0.7,1.6,1.1,3,0
Noah Clowney,F,44,28.6,13.0,4.0,10.2,38.9,2.0,6.5,31.5,3.0,3.7,80.2,4.3,1.9,0.8,0.8,1.8,1,0
Tre Johnson,G,39,25.1,12.9,4.7,10.5,44.4,2.2,5.5,39.3,1.5,1.6,89.1,2.7,2.2,0.6,0.3,1.4,0,0
Toumani Camara,F,51,33.7,12.9,4.6,10.7,42.9,2.5,7.1,35.3,1.2,1.7,70.5,5.3,2.6,1.0,0.5,2.0,2,0
Dennis Schroder,G,41,26.2,12.7,4.3,10.6,40.6,1.4,4.2,33.9,2.7,3.2,82.0,3.0,5.3,0.9,0.1,2.0,2,0
Brandon Williams,G,43,21.9,12.6,4.4,9.6,46.2,0.5,2.4,21.0,3.2,4.1,78.4,2.9,3.6,1.0,0.2,1.9,0,0
Reed Sheppard,G,49,24.5,12.6,4.7,11.0,42.2,2.4,6.2,38.4,0.9,1.1,77.8,2.5,3.0,1.4,0.6,1.2,0,0
Tre Jones,G,38,26.8,12.4,4.4,7.9,55.0,0.6,1.7,32.8,3.1,3.6,84.8,3.0,5.8,1.3,0.2,1.4,5,0
Mark Williams,C,46,24.1,12.3,4.9,7.5,65.9,0.0,0.0,100.0,2.4,3.1,77.8,8.1,1.1,1.0,1.0,1.1,11,0
Malik Monk,G,42,22.2,12.3,4.4,10.1,43.5,2.0,4.8,41.5,1.5,1.7,87.7,2.0,2.6,0.6,0.4,1.5,0,0
Josh Hart,G,39,30.6,12.3,4.6,9.1,50.6,1.6,3.9,40.5,1.4,1.9,73.7,7.6,5.1,1.2,0.3,2.1,9,1
Derik Queen,C,52,25.8,12.2,4.7,9.6,48.9,0.2,0.9,21.3,2.6,3.3,78.0,7.3,4.3,1.0,0.9,2.5,10,2
Nic Claxton,C,47,29.3,12.2,5.0,8.6,57.8,0.0,0.3,16.7,2.2,3.5,62.0,7.3,4.0,0.7,1.3,1.4,9,2
Brice Sensabaugh,F,48,21.4,12.1,4.3,9.4,45.3,1.7,5.1,33.9,1.9,2.2,86.7,2.9,1.6,0.7,0.1,1.2,0,0
Wendell Carter Jr.,C,47,29.8,12.1,4.3,8.6,50.1,1.2,3.4,34.6,2.3,2.9,78.1,7.3,2.1,0.7,0.7,1.2,6,0
Brandin Podziemski,G,51,26.8,12.1,4.2,9.4,45.3,1.7,4.4,38.5,1.9,2.5,76.2,4.6,3.6,1.1,0.2,1.5,0,0
Jaylen Wells,F,49,26.9,12.0,4.1,10.1,40.8,1.8,5.2,34.0,2.0,2.6,77.8,3.5,1.7,0.8,0.1,1.2,0,0
Duncan Robinson,F,47,28.5,12.0,4.0,9.3,43.5,2.9,7.3,40.1,1.0,1.4,73.4,2.7,1.8,0.7,0.3,0.7,0,0
Cam Spencer,G,48,24.1,11.9,3.9,8.0,48.1,2.3,4.9,45.8,1.9,2.1,92.9,2.7,5.6,0.7,0.1,1.5,4,0
Rui Hachimura,F,39,29.6,11.9,4.6,9.2,50.1,1.8,4.1,43.1,0.9,1.2,72.3,3.5,0.9,0.5,0.3,0.8,0,0
Klay Thompson,G,46,22.2,11.6,4.1,10.6,38.7,2.9,7.7,37.9,0.5,0.7,70.6,2.5,1.4,0.5,0.3,0.9,0,0
Julian Champagnie,F,50,28.5,11.5,3.7,8.6,42.7,2.5,6.7,37.5,1.6,1.9,84.4,6.1,1.5,0.8,0.4,1.0,7,0
Dyson Daniels,G,50,33.8,11.4,5.1,10.3,49.7,0.2,1.4,12.7,1.0,1.7,61.9,6.5,6.3,1.9,0.4,2.0,7,1
Ace Bailey,G,44,25.4,11.3,4.6,10.1,45.4,1.5,4.3,34.9,0.7,1.0,70.5,3.6,1.6,0.8,0.5,1.2,0,0
Jock Landale,C,45,23.6,11.3,4.4,8.6,51.4,1.1,2.9,38.0,1.3,2.0,67.4,6.5,1.7,0.6,0.5,1.0,7,0
Kel'el Ware,C,48,22.5,11.3,4.5,8.4,53.5,1.1,2.8,40.4,1.1,1.4,78.3,9.2,0.6,0.8,1.1,0.9,14,0
Sandro Mamukelashvili,F,50,22.7,11.3,4.2,8.0,52.6,1.3,3.6,37.4,1.5,2.0,75.5,5.1,2.0,0.7,0.6,0.9,3,0
Jusuf Nurkic,C,38,26.6,11.2,4.5,9.0,50.1,0.6,1.8,35.8,1.6,2.8,56.1,10.2,4.9,1.3,0.5,2.5,15,3
Moses Moody,G,49,24.5,11.2,3.8,8.7,43.5,2.4,5.8,40.7,1.2,1.6,75.9,3.2,1.4,0.9,0.6,0.9,0,0
Donovan Clingan,C,47,27.3,11.2,4.3,8.3,51.9,0.9,3.0,31.2,1.6,2.4,67.0,11.2,2.0,0.5,1.4,1.0,18,0
Caleb Love,G,43,22.3,11.1,4.1,10.6,39.1,2.0,6.3,32.1,0.8,1.1,73.5,2.7,2.6,0.6,0.1,1.3,0,0
Zaccharie Risacher,F,38,24.5,11.0,4.3,9.2,46.3,1.6,4.3,35.8,0.9,1.4,61.8,3.4,1.4,0.9,0.5,0.9,0,0
Kevin Huerter,G,44,23.6,10.9,4.2,9.2,45.5,1.6,5.1,31.4,0.9,1.3,73.2,3.8,2.6,0.8,0.6,1.1,1,0
Aaron Wiggins,G,37,24.0,10.8,4.0,8.8,45.2,1.9,4.9,39.4,0.9,1.2,75.6,3.5,1.9,1.0,0.6,1.3,0,0
Dylan Harper,G,39,21.4,10.7,4.3,9.5,45.4,0.6,2.6,24.8,1.4,1.9,73.7,3.3,3.5,0.9,0.3,1.4,0,0
Rudy Gobert,C,50,31.3,10.7,4.4,6.2,70.6,0.0,0.0,0.0,2.0,3.9,49.7,11.3,1.7,0.7,1.7,1.3,23,0
Ausar Thompson,G,45,25.7,10.6,4.3,8.5,51.2,0.1,0.4,30.0,1.8,3.1,57.6,6.0,2.7,1.8,0.8,1.4,3,0
Egor Demin,G,43,24.7,10.5,3.5,8.8,40.2,2.5,6.3,39.5,1.0,1.1,85.7,3.1,3.3,0.8,0.3,1.8,1,0
Pelle Larsson,G,44,24.2,10.5,3.8,7.6,49.5,1.0,2.9,33.3,2.0,2.6,76.7,3.3,3.3,0.7,0.2,1.1,0,0
Harrison Barnes,F,50,28.0,10.5,3.6,8.2,43.4,1.8,5.0,36.3,1.5,1.7,85.1,3.0,2.1,0.7,0.2,0.9,0,0
AJ Green,G,45,29.8,10.4,3.4,7.8,44.4,3.0,7.0,43.5,0.5,0.7,77.4,2.6,2.0,0.6,0.1,0.8,0,0
Royce O'Neale,F,51,29.5,10.2,3.6,8.5,42.2,2.7,6.8,40.1,0.4,0.5,67.9,4.9,2.9,1.2,0.3,1.5,1,0
Isaiah Stewart,F,45,23.4,10.2,3.9,7.3,53.5,0.7,2.3,32.4,1.7,2.2,75.0,5.4,1.2,0.3,1.8,1.2,2,0
Jarace Walker,F,51,23.6,10.1,3.5,8.7,39.8,1.6,4.4,36.5,1.6,2.1,77.8,4.3,2.0,0.8,0.3,1.6,1,0
Marvin Bagley III,F,38,19.2,10.1,4.1,6.5,62.6,0.2,0.5,42.1,1.8,2.6,71.1,5.7,1.5,0.5,0.7,1.2,3,0
Jalen Smith,F,42,20.1,10.1,3.7,7.5,48.6,1.6,4.1,38.6,1.2,1.6,72.5,6.9,1.3,0.4,0.8,1.0,8,0
Bub Carrington,G,49,28.3,10.1,3.4,8.6,40.0,2.1,5.3,40.5,1.0,1.4,75.0,3.7,4.6,0.6,0.2,2.4,0,0
Neemias Queta,C,48,25.4,10.1,4.3,6.7,63.7,0.0,0.1,0.0,1.6,2.3,67.0,8.3,1.5,0.9,1.4,1.0,8,0
Isaiah Joe,G,43,20.7,9.7,3.0,7.0,43.4,2.3,5.7,39.8,1.3,1.6,86.6,2.5,1.4,0.6,0.2,0.6,0,0
Ziaire Williams,F,35,22.9,9.7,3.1,7.5,41.2,1.6,5.2,31.1,1.9,2.1,88.0,2.5,0.8,1.1,0.5,1.0,0,0
Isaiah Collier,G,43,24.4,9.6,3.6,7.0,50.5,0.4,1.5,29.2,2.1,3.0,67.9,2.6,7.0,0.9,0.3,2.3,6,0
Marcus Smart,G,40,28.3,9.6,3.1,7.7,40.5,1.5,4.7,32.3,1.8,2.1,85.7,3.0,2.7,1.3,0.3,1.8,0,0
T.J. McConnell,G,37,17.1,9.5,4.4,8.4,52.6,0.3,1.0,32.4,0.4,0.4,93.3,2.2,4.8,1.2,0.2,1.2,0,0
Kyle Filipowski,F,50,22.3,9.5,3.6,7.4,48.2,0.8,2.5,33.3,1.5,2.2,69.4,6.4,2.1,0.8,0.4,1.3,5,0
Maxime Raynaud,C,44,23.0,9.5,4.0,7.4,54.8,0.3,0.9,28.9,1.2,1.6,72.9,6.4,1.0,0.4,0.5,1.0,7,0
Jordan Clarkson,G,47,19.4,9.4,3.5,8.2,43.1,1.3,3.9,33.1,1.1,1.4,78.1,1.8,1.3,0.4,0.1,1.0,0,0
Jake LaRavia,F,49,27.2,9.4,3.4,7.3,46.2,1.2,3.5,32.9,1.5,2.0,73.7,4.2,2.0,1.4,0.5,1.1,1,0
Sam Hauser,F,49,23.9,9.2,3.2,7.7,41.3,2.6,6.6,39.5,0.2,0.2,91.7,3.8,1.4,0.6,0.3,0.6,0,0
Jonas Valanciunas,C,40,14.6,9.0,3.7,6.4,57.6,0.1,0.4,29.4,1.6,2.0,78.5,5.3,1.4,0.2,0.7,1.2,3,0
Davion Mitchell,G,42,29.0,9.0,3.6,7.6,47.2,1.2,2.9,40.5,0.7,1.0,65.1,2.5,7.3,1.2,0.1,1.6,4,0
Tristan da Silva,F,44,22.7,8.9,3.4,7.8,43.1,1.5,4.0,37.1,0.7,0.9,84.2,3.3,1.2,0.9,0.2,0.9,0,0
Vit Krejci,G,47,22.1,8.9,3.1,6.7,46.0,2.2,5.2,41.6,0.6,0.8,75.0,2.1,1.5,0.8,0.3,0.6,0,0
Luguentz Dort,G,41,27.8,8.9,3.1,7.8,39.9,2.0,5.6,36.0,0.7,0.8,84.4,4.0,1.2,0.9,0.5,0.7,0,0
Jordan Goodwin,G,48,21.8,8.8,3.4,8.2,40.9,1.5,4.3,35.6,0.6,0.8,71.1,4.9,2.3,1.5,0.2,1.1,2,0
Svi Mykhailiuk,G,43,24.0,8.8,3.3,6.9,47.0,1.7,4.5,38.5,0.5,0.6,92.0,2.5,1.9,0.5,0.1,0.8,0,0
Isaac Okoro,F,43,25.7,8.7,3.2,6.9,47.1,1.1,3.1,34.1,1.2,1.6,76.1,2.7,1.5,0.6,0.5,0.6,0,0
Simone Fontecchio,F,49,17.3,8.7,2.8,7.0,40.3,1.8,4.9,36.8,1.2,1.4,80.3,3.3,1.6,0.4,0.2,0.8,0,0
Ryan Kalkbrenner,C,39,23.4,8.6,3.6,4.7,77.2,0.0,0.1,0.0,1.3,1.9,67.1,6.1,0.7,0.5,1.5,1.1,2,0
Jay Huff,C,51,19.5,8.5,3.2,6.7,46.9,1.4,4.3,32.3,0.8,1.0,82.4,3.8,1.3,0.5,1.9,0.8,1,0
Gary Trent Jr.,G,45,24.1,8.5,2.9,7.5,38.5,2.0,5.6,36.8,0.7,0.9,79.5,1.1,1.5,0.6,0.1,0.6,0,0
Draymond Green,F,42,26.6,8.4,3.0,7.4,41.3,1.5,4.5,31.9,0.8,1.2,70.0,5.7,5.2,0.9,0.7,2.7,1,0
Dominick Barlow,F,40,24.0,8.4,3.3,6.0,55.0,0.4,1.5,28.8,1.4,1.8,80.0,5.1,1.3,1.0,0.6,0.8,2,0
Moussa Diabate,F,47,25.0,8.4,3.3,5.1,64.0,0.0,0.0,100.0,1.8,2.8,65.6,8.5,1.5,0.7,1.0,0.9,13,0
Kentavious Caldwell-Pope,G,48,21.0,8.3,2.9,7.0,41.4,1.1,3.4,31.7,1.4,1.5,91.5,2.4,2.8,0.8,0.2,1.2,0,0
Day'Ron Sharpe,C,47,18.4,8.2,3.1,5.1,61.0,0.1,0.7,22.6,1.8,2.7,68.0,6.6,2.3,1.1,0.4,1.6,3,0
