Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Clyde Drexler,G,70,35.3,18.4,6.5,15.1,42.7,1.5,4.8,31.7,4.0,4.9,80.1,4.9,5.5,1.8,0.6,2.7,11,0
Shawn Kemp,C,80,34.6,18.0,6.5,14.6,44.5,0.0,0.1,25.0,5.1,7.0,72.7,9.3,2.5,1.4,1.1,3.4,40,0
Rod Strickland,PG,76,39.7,17.8,6.4,14.9,43.4,0.2,0.6,25.0,4.7,6.5,72.6,5.3,10.5,1.7,0.3,3.5,41,3
Corliss Williamson,PF,79,35.7,17.7,7.1,14.4,49.5,0.0,0.1,0.0,3.5,5.6,63.0,5.6,2.9,1.0,0.6,2.5,6,0
Stephon Marbury,PG,82,38.0,17.7,6.3,15.1,41.5,1.2,3.7,31.3,4.0,5.5,73.1,2.8,8.6,1.3,0.1,3.1,27,0
Derrick Coleman,PF,59,36.2,17.6,6.0,14.7,41.1,0.4,1.7,26.5,5.1,6.6,77.2,9.9,2.5,0.8,1.2,2.7,32,0
Damon Stoudamire,PG,71,40.0,17.3,6.3,15.4,41.1,1.3,4.3,29.9,3.4,4.0,82.9,4.2,8.2,1.6,0.1,3.1,21,0
Kerry Kittles,SG,77,36.5,17.2,6.6,15.0,44.0,1.4,3.4,41.8,2.6,3.2,80.8,4.7,2.3,1.7,0.5,1.4,7,0
Eddie Jones,SG,80,36.4,16.9,6.1,12.6,48.4,1.8,4.6,38.9,2.9,3.8,76.5,3.8,3.1,2.0,0.7,1.8,1,0
Terrell Brandon,PG,50,35.7,16.8,6.8,14.6,46.4,0.6,1.9,33.3,2.6,3.1,84.6,3.5,7.7,2.2,0.3,2.9,13,0
Rik Smits,C,73,28.6,16.7,7.0,14.2,49.5,0.0,0.0,0.0,2.6,3.3,78.3,6.9,1.4,0.5,1.2,1.8,16,0
Doug Christie,SG,78,37.7,16.5,5.9,13.7,42.8,1.3,3.9,32.6,3.5,4.2,82.9,5.2,3.6,2.4,0.7,2.9,1,0
Hakeem Olajuwon,C,47,34.7,16.4,6.5,13.5,48.3,0.0,0.1,0.0,3.4,4.5,75.5,9.8,3.0,1.8,2.0,2.7,23,0
Anfernee Hardaway,SF,19,32.9,16.4,5.4,14.4,37.7,0.8,2.6,30.0,4.7,6.2,76.3,4.0,3.6,1.5,0.8,2.4,0,0
Bryant Reeves,C,74,34.1,16.3,6.6,12.7,52.3,0.0,0.1,0.0,3.0,4.3,70.6,7.9,2.1,0.5,1.1,2.1,18,0
Bison Dele,C,78,33.6,16.2,6.8,13.3,51.1,0.0,0.0,33.3,2.5,3.6,70.7,8.9,1.2,0.9,0.7,2.3,30,0
Kevin Willis,C,81,31.2,16.1,6.6,12.9,51.0,0.0,0.1,14.3,3.0,3.8,79.3,8.4,1.0,0.7,0.5,2.1,24,0
Arvydas Sabonis,C,73,32.0,16.0,5.6,11.3,49.3,0.4,1.6,26.1,4.4,5.5,79.8,10.0,3.0,0.9,1.1,2.6,36,0
Rex Chapman,G,68,33.3,15.9,6.0,14.1,42.7,1.8,4.6,38.6,2.1,2.8,78.1,2.5,3.0,1.0,0.2,1.7,0,0
Jerry Stackhouse,SF,79,32.2,15.8,5.4,12.3,43.5,0.6,2.5,24.1,4.5,5.7,78.7,3.4,3.1,1.1,0.7,2.8,0,0
Detlef Schrempf,F,78,35.2,15.8,5.6,11.5,48.7,0.8,1.9,41.5,3.8,4.5,84.4,7.1,4.4,0.8,0.2,2.2,13,0
Jim Jackson,SF,79,38.6,15.7,6.0,14.0,43.0,0.8,2.4,31.9,2.9,3.6,81.2,5.1,4.8,1.0,0.1,3.3,3,0
Larry D. Johnson,F,70,34.5,15.5,6.1,12.6,48.5,0.2,0.9,23.8,3.1,4.0,75.6,5.7,2.1,0.6,0.2,1.8,8,0
Kobe Bryant,SF,79,26.0,15.4,4.9,11.6,42.8,0.9,2.8,34.1,4.6,5.8,79.4,3.1,2.5,0.9,0.5,2.0,0,0
Lamond Murray,SF,79,32.6,15.4,6.0,12.5,48.1,0.7,1.9,35.3,2.8,3.7,74.8,6.1,1.8,1.5,0.7,2.2,12,0
Donyell Marshall,PF,73,35.8,15.4,6.2,14.9,41.4,0.9,2.8,31.3,2.2,3.0,73.1,8.6,2.2,1.3,1.0,2.0,27,0
Nick Anderson,F,58,29.3,15.3,5.9,13.0,45.5,1.3,3.7,36.0,2.2,3.4,63.8,5.1,2.1,1.2,0.4,1.5,4,0
Ron Mercer,SG,80,33.3,15.3,6.4,14.3,45.0,0.0,0.4,10.7,2.4,2.8,83.9,3.5,2.2,1.6,0.2,1.7,0,0
Charles Barkley,F,68,33.0,15.2,5.3,10.9,48.5,0.3,1.2,21.4,4.4,5.8,74.6,11.7,3.2,1.0,0.4,2.2,42,1
Antonio McDyess,PF,81,30.1,15.1,6.1,11.4,53.6,0.0,0.0,0.0,2.9,4.1,70.2,7.6,1.3,1.2,1.7,1.8,24,0
Rodney Rogers,SF,76,32.9,15.1,5.6,12.3,45.6,0.9,2.8,34.0,3.0,4.3,68.6,5.6,2.7,1.2,0.5,2.5,8,0
Tracy Murray,SF,82,27.2,15.1,5.5,12.3,44.6,1.9,4.9,39.2,2.2,2.5,87.1,3.4,1.0,0.8,0.3,1.2,1,0
Jamal Mashburn,SF,48,36.0,15.1,5.2,12.0,43.5,0.8,2.5,30.3,3.8,4.8,79.7,4.9,2.8,0.9,0.3,2.3,1,0
Johnny Newman,F,74,29.4,14.7,4.6,10.8,43.1,0.5,1.4,34.3,4.9,6.0,82.0,1.9,1.9,1.0,0.3,2.0,0,0
Wesley Person,SF,82,39.0,14.7,5.4,11.7,46.0,2.3,5.5,43.0,1.6,2.1,77.6,4.4,2.3,1.6,0.6,1.3,0,0
Joe Smith,PF,79,29.7,14.6,5.9,13.5,43.4,0.0,0.1,0.0,2.9,3.7,77.5,6.0,1.2,0.8,0.6,2.0,15,0
Rasheed Wallace,PF,77,37.6,14.6,6.1,11.4,53.3,0.1,0.5,20.5,2.4,3.6,66.2,6.2,2.5,1.0,1.1,2.2,8,0
Alan Henderson,PF,69,29.0,14.3,5.3,10.9,48.5,0.0,0.1,50.0,3.7,5.6,65.2,6.4,1.1,0.6,0.5,1.6,12,0
LaPhonso Ellis,F,76,33.9,14.3,5.4,13.3,40.7,0.8,2.6,28.4,2.7,3.4,80.5,7.2,2.8,0.9,0.6,2.3,14,0
Jeff Hornacek,G,80,30.8,14.2,5.0,10.4,48.2,0.7,1.6,44.1,3.6,4.0,88.5,3.4,4.4,1.4,0.2,1.7,1,0
Clifford Robinson,PF,80,29.5,14.2,5.4,11.2,47.9,0.3,1.1,32.1,3.1,4.5,68.9,5.1,2.1,1.2,1.1,1.8,6,0
John Wallace,SF,82,28.8,14.0,5.7,11.9,47.8,0.0,0.0,50.0,2.6,3.6,71.7,4.5,1.3,0.8,1.2,2.1,5,0
Zydrunas Ilgauskas,C,82,29.0,13.9,5.5,10.7,51.8,0.0,0.0,25.0,2.8,3.7,76.2,8.8,0.9,0.6,1.6,1.8,35,0
Christian Laettner,PF,74,30.8,13.8,4.8,9.9,48.5,0.1,0.4,22.2,4.1,4.8,86.4,6.6,2.6,1.0,1.0,2.5,10,0
Nick Van Exel,PG,64,32.1,13.8,4.9,11.6,41.9,1.9,4.9,38.9,2.1,2.7,79.1,3.0,6.9,1.0,0.1,1.6,10,0
Danny Manning,F,70,25.6,13.5,5.6,10.8,51.6,0.0,0.1,0.0,2.4,3.2,73.9,5.6,2.0,1.0,0.7,1.4,6,0
Isaac Austin,C,78,29.1,13.5,5.2,11.2,46.6,0.0,0.1,0.0,3.1,4.7,66.9,7.1,2.2,0.8,0.7,2.6,19,0
Dikembe Mutombo,C,82,35.6,13.4,4.9,9.1,53.7,0.0,0.0,0.0,3.7,5.5,67.0,11.4,1.0,0.4,3.4,2.0,47,0
Kendall Gill,SF,81,33.7,13.4,5.2,12.0,42.9,0.3,1.2,25.7,2.8,4.0,68.8,4.8,2.5,1.9,0.8,1.5,1,0
Rony Seikaly,C,56,29.2,13.3,4.5,10.3,43.2,0.0,0.0,0.0,4.4,5.9,74.1,7.0,1.4,0.5,0.8,2.6,15,0
Toni Kukoc,SF,74,30.2,13.3,5.2,11.4,45.5,0.9,2.4,36.2,2.1,3.0,70.8,4.4,4.2,1.0,0.5,2.1,5,0
Mookie Blaylock,G,70,38.6,13.2,5.3,13.4,39.2,1.3,4.8,26.9,1.4,1.9,70.9,4.9,6.7,2.6,0.3,2.5,9,2
Joe Dumars,G,72,32.3,13.1,4.6,11.0,41.6,2.2,5.9,37.1,1.8,2.1,82.5,1.4,3.5,0.6,0.0,1.2,1,0
David Wesley,SG,81,35.1,13.0,4.7,10.7,44.3,0.7,2.1,34.7,2.8,3.6,79.5,2.6,6.5,1.7,0.4,2.8,11,0
John Starks,G,82,26.7,12.9,4.5,11.5,39.3,1.6,4.9,32.7,2.3,2.9,78.7,2.8,2.7,1.0,0.1,1.7,0,0
Jayson Williams,C,65,36.0,12.9,4.9,9.9,49.8,0.0,0.1,0.0,3.0,4.5,66.6,13.6,1.0,0.7,0.8,1.5,39,0
Anthony Mason,F,81,38.9,12.8,4.8,9.4,50.9,0.0,0.0,0.0,3.2,5.0,64.9,10.2,4.2,0.8,0.2,1.8,32,0
Calbert Cheaney,SG,82,34.6,12.8,5.5,12.0,45.7,0.2,0.6,28.3,1.7,2.6,64.7,4.0,2.1,1.2,0.4,1.3,0,0
Derek Strong,F,58,28.2,12.7,4.5,10.6,42.0,0.0,0.1,0.0,3.8,4.8,78.1,7.4,0.9,0.5,0.4,1.3,15,0
Voshon Lenard,SG,81,32.4,12.6,4.5,10.5,42.5,1.9,4.7,40.5,1.7,2.2,78.8,3.6,2.2,0.7,0.2,1.2,1,0
Sam Mitchell,F,81,27.6,12.3,4.6,9.9,46.4,0.2,0.5,34.9,3.0,3.6,83.2,4.8,1.3,0.8,0.3,0.8,4,0
Anthony Peeler,SG,38,31.4,12.3,5.0,11.1,45.2,1.4,3.3,42.4,0.9,1.2,76.6,3.2,3.6,1.6,0.2,1.3,0,0
Kenny Anderson,PG,61,30.5,12.2,4.4,11.0,39.8,0.9,2.6,35.6,2.5,3.2,78.9,2.8,5.7,1.4,0.0,2.3,6,0
Marcus Camby,C,63,31.8,12.1,4.9,11.9,41.2,0.0,0.0,0.0,2.4,3.9,61.1,7.4,1.8,1.1,3.7,2.1,14,2
Lindsey Hunter,SG,71,35.3,12.1,4.5,11.6,38.3,1.2,3.7,32.1,2.0,2.8,74.0,3.5,3.2,1.7,0.1,1.5,1,0
Horace Grant,C,76,36.9,12.1,5.2,11.3,45.9,0.0,0.1,0.0,1.8,2.6,67.8,8.1,2.3,1.1,1.0,1.2,13,0
Brian Grant,PF,61,31.5,12.1,4.6,9.1,50.8,0.0,0.0,0.0,2.8,3.7,75.0,9.1,1.4,0.7,0.7,1.8,20,0
John Stockton,G,64,29.0,12.0,4.2,8.0,52.8,0.6,1.4,42.9,3.0,3.6,82.7,2.6,8.5,1.4,0.2,2.5,17,0
Rick Fox,SF,82,33.0,12.0,4.4,9.4,47.1,1.0,3.2,32.5,2.1,2.8,74.3,4.4,3.4,1.2,0.6,2.5,1,0
Erick Dampier,C,82,32.4,11.8,4.3,9.6,44.5,0.0,0.0,0.0,3.3,4.9,66.9,8.7,1.1,0.5,1.7,2.1,29,0
Dale Ellis,G,79,24.5,11.8,4.4,8.9,49.7,1.6,3.5,46.4,1.4,1.8,78.2,2.3,1.1,0.8,0.1,0.9,0,0
Derek Anderson,SG,66,27.9,11.7,3.6,8.9,40.8,0.3,1.3,20.2,4.2,4.8,87.3,2.8,3.4,1.3,0.2,1.9,1,0
Gary Trent,PF,54,25.2,11.7,4.5,9.4,47.7,0.1,0.2,33.3,2.7,3.9,67.9,6.3,1.3,0.6,0.5,1.7,7,0
Jason Kidd,PG,82,38.0,11.6,4.4,10.5,41.6,0.9,2.8,31.3,2.0,2.5,79.9,6.2,9.1,2.0,0.3,3.2,30,4
Bobby Jackson,PG,68,30.0,11.6,4.6,11.6,39.2,0.3,1.2,25.9,2.2,2.7,81.4,4.4,4.7,1.5,0.2,2.7,4,0
Chris Gatling,C,57,23.8,11.5,4.4,9.6,45.5,0.0,0.1,25.0,2.8,4.6,60.0,5.9,0.9,0.9,0.5,1.7,9,0
Maurice Taylor,PF,71,21.3,11.5,4.5,9.5,47.6,0.0,0.0,0.0,2.4,3.4,70.9,4.2,0.7,0.5,0.6,1.5,3,0
Luc Longley,C,58,29.4,11.4,4.8,10.5,45.5,0.0,0.0,0.0,1.9,2.6,73.6,5.9,2.8,0.6,1.1,2.2,4,0
Shawn Bradley,C,64,28.5,11.4,4.7,11.1,42.2,0.0,0.0,33.3,2.0,2.8,72.2,8.1,0.9,0.8,3.3,1.5,19,1
Cedric Ceballos,F,47,21.1,11.4,4.3,8.8,49.2,0.4,1.5,30.0,2.3,3.1,73.8,4.7,1.3,0.7,0.3,1.5,4,0
Matt Geiger,C,78,23.6,11.3,4.6,9.1,50.5,0.0,0.1,9.1,2.2,3.0,71.2,6.7,1.0,0.9,1.1,1.4,18,0
Eric Piatkowski,SG,67,26.0,11.3,3.8,8.5,45.2,1.6,3.9,40.9,2.1,2.5,82.4,3.5,1.3,0.8,0.2,1.2,2,0
Chris Mullin,F,82,26.5,11.3,4.1,8.4,48.1,1.3,3.0,44.0,1.9,2.0,93.9,3.0,2.3,1.2,0.5,1.4,0,0
Armon Gilliam,F,82,25.8,11.2,4.0,8.2,48.4,0.0,0.0,0.0,3.3,4.1,80.2,5.4,1.3,0.8,0.5,1.8,9,0
Chauncey Billups,PG,80,27.7,11.2,3.5,9.4,37.4,1.3,4.1,32.9,2.8,3.3,85.0,2.4,3.9,1.3,0.1,2.2,0,0
Hubert Davis,SG,81,29.4,11.1,4.3,9.5,45.6,1.2,2.8,43.9,1.2,1.4,83.6,2.1,1.9,0.5,0.1,1.1,0,0
Tim Thomas,PF,77,23.1,11.0,4.0,8.9,44.7,0.8,2.2,36.3,2.2,3.0,74.0,3.7,1.2,0.7,0.2,1.5,0,0
Dennis Scott,F,81,28.3,11.0,4.1,10.2,39.7,1.5,4.2,36.5,1.3,1.6,80.8,3.0,1.9,0.7,0.5,1.3,0,0
Brent Barry,SG,58,27.6,10.9,3.7,8.7,42.1,1.6,3.9,39.3,2.0,2.3,85.8,2.9,2.6,1.1,0.5,1.8,0,0
Sam Mack,G,57,24.8,10.8,3.9,9.8,39.7,1.9,4.7,40.9,1.1,1.4,80.5,2.3,1.8,0.7,0.2,1.2,0,0
Blue Edwards,G,81,24.3,10.8,4.0,9.2,43.9,0.5,1.5,33.3,2.2,2.7,83.7,2.7,2.5,1.1,0.3,1.7,0,0
Hersey Hawkins,G,82,31.7,10.5,3.4,7.8,44.0,1.5,3.7,41.5,2.2,2.5,86.8,4.1,2.7,1.8,0.2,1.2,1,0
Billy Owens,F,78,30.1,10.5,4.3,9.3,46.4,0.3,0.9,37.1,1.5,2.5,58.9,7.5,2.8,1.2,0.5,2.0,14,0
Vlade Divac,C,64,28.2,10.4,4.2,8.4,49.8,0.0,0.2,21.4,2.0,2.9,69.1,8.1,2.7,1.3,1.5,1.8,17,0
Bobby Phills,F,62,30.4,10.4,4.0,8.9,44.6,0.7,1.8,38.6,1.7,2.3,75.7,3.5,3.0,1.3,0.3,1.7,0,0
Walt Williams,F,59,24.9,10.3,3.6,9.2,38.6,1.4,3.7,36.5,1.8,2.1,86.4,3.4,2.1,1.0,0.6,1.6,1,0
Darrick Martin,PG,82,28.0,10.3,3.4,8.9,37.7,1.3,3.6,36.5,2.2,2.6,84.8,2.0,4.0,1.0,0.1,1.9,1,0
Avery Johnson,PG,75,35.7,10.2,4.3,8.9,47.8,0.0,0.2,15.4,1.6,2.2,72.6,2.0,7.9,1.1,0.2,2.2,12,0
Tyrone Corbin,F,79,34.2,10.2,4.2,9.5,43.9,0.6,1.8,34.8,1.3,1.6,78.9,4.6,2.2,1.3,0.1,1.1,1,0
Danny Fortson,C,80,22.6,10.2,3.5,7.6,45.2,0.0,0.0,33.3,3.3,4.2,77.6,5.6,1.0,0.6,0.4,2.0,7,0
Otis Thorpe,C,74,29.7,10.2,4.0,8.4,47.1,0.0,0.1,0.0,2.2,3.2,68.3,7.3,3.0,0.6,0.4,2.1,11,0
Cedric Henderson,F,82,30.8,10.1,4.2,8.8,48.0,0.0,0.0,0.0,1.7,2.3,71.6,4.0,2.0,1.2,0.5,2.0,0,0
Tony Delk,PG,77,21.8,10.1,4.1,10.4,39.3,0.5,2.0,26.8,1.4,2.0,73.5,2.2,2.2,0.9,0.2,1.4,2,0
Elden Campbell,C,81,22.0,10.1,3.6,7.7,46.3,0.0,0.0,50.0,2.9,4.2,69.3,5.6,1.0,0.4,1.3,1.4,6,0
Tyrone Hill,PF,57,36.2,10.0,3.6,7.3,49.8,0.0,0.0,0.0,2.7,4.5,60.8,10.7,1.5,1.2,0.5,1.9,24,0
Chris Carr,G,51,22.8,9.9,3.7,8.9,42.0,0.8,2.5,31.5,1.6,1.9,84.8,3.0,1.7,0.3,0.2,1.4,1,0
Theo Ratliff,C,82,29.8,9.9,3.7,7.3,51.3,0.0,0.0,0.0,2.4,3.4,70.1,6.7,0.7,0.6,3.1,1.4,13,0
Dana Barros,PG,80,21.1,9.8,3.5,7.6,46.1,1.3,3.1,40.7,1.5,1.8,84.7,1.9,3.6,1.0,0.1,1.3,1,0
Chris Mills,SF,80,27.3,9.7,3.7,8.4,43.3,0.5,1.7,29.2,1.9,2.4,80.4,5.1,1.7,0.6,0.4,1.3,3,0
Walter McCarty,PF,82,28.5,9.6,3.6,8.9,40.4,0.7,2.1,30.9,1.8,2.4,74.2,4.4,2.2,1.3,0.5,1.7,1,0
Antonio Davis,PF,82,26.7,9.6,3.1,6.4,48.1,0.0,0.0,0.0,3.4,4.9,69.6,6.8,0.7,0.5,0.9,1.3,6,0
P.J. Brown,PF,74,31.9,9.6,3.8,8.0,47.1,0.0,0.0,0.0,2.0,2.7,76.7,8.6,1.4,0.9,1.3,1.3,21,0
Bo Outlaw,PF,82,36.0,9.5,3.7,6.6,55.4,0.0,0.0,25.0,2.2,3.8,57.5,7.8,2.6,1.3,2.2,2.1,16,1
Kevin Johnson,G,50,25.8,9.5,3.1,6.9,44.7,0.1,0.5,15.4,3.2,3.7,87.1,3.3,4.9,0.5,0.2,2.0,6,0
Vinny Del Negro,G,54,31.9,9.5,3.9,8.9,44.0,0.3,0.7,43.6,1.4,1.7,79.6,2.8,3.4,0.7,0.1,1.0,1,0
Lawrence Funderburke,PF,52,21.0,9.5,3.7,7.5,49.0,0.0,0.1,14.3,2.1,3.1,67.9,4.5,1.2,0.4,0.3,1.2,2,0
Mark Price,G,63,22.7,9.5,3.6,8.4,43.1,0.8,2.5,33.5,1.4,1.6,84.5,2.0,4.7,0.8,0.1,2.6,1,0
Terry Porter,G,82,21.8,9.5,3.2,7.0,44.9,1.1,2.8,39.5,2.0,2.4,85.6,2.0,3.3,0.8,0.2,1.3,2,0
Dell Curry,G,52,18.7,9.4,3.7,8.3,44.7,1.2,2.8,42.1,0.8,1.0,78.8,1.9,1.3,0.6,0.1,1.0,0,0
Jalen Rose,SG,82,20.8,9.4,3.5,7.4,47.8,0.3,0.9,34.2,2.0,2.8,72.8,2.4,1.9,0.7,0.2,1.6,0,0
Ron Harper,F,82,27.9,9.3,3.6,8.1,44.1,0.2,1.0,19.0,2.0,2.6,75.0,3.5,2.9,1.3,0.6,1.1,0,0
Clarence Weatherspoon,PF,79,29.4,9.3,3.4,7.7,44.1,0.0,0.0,0.0,2.5,3.5,72.2,7.5,1.1,1.1,0.9,1.5,11,0
Eldridge Recasner,G,59,24.6,9.3,3.5,7.7,45.6,1.1,2.5,41.9,1.3,1.3,93.7,2.4,2.0,0.7,0.0,1.5,2,0
Sean Elliott,F,36,28.1,9.3,3.4,8.4,40.3,0.9,2.5,37.8,1.6,2.2,71.8,3.4,1.7,0.7,0.4,1.6,0,0
Darrell Armstrong,PG,48,25.8,9.2,3.3,7.9,41.1,0.5,1.4,36.8,2.2,2.6,85.4,3.3,4.9,1.2,0.1,2.3,1,0
Anthony Goldwire,PG,82,27.0,9.2,3.3,7.8,42.3,0.8,2.0,38.4,1.8,2.3,80.6,1.8,3.4,1.0,0.1,1.0,0,0
Dee Brown,G,72,23.9,9.1,3.4,7.8,43.8,1.5,3.8,39.9,0.8,1.0,81.7,2.1,2.1,1.1,0.3,1.0,0,0
Steve Nash,PG,76,21.9,9.1,3.5,7.7,45.9,1.1,2.6,41.5,1.0,1.1,86.0,2.1,3.4,0.8,0.1,1.3,1,0
Brevin Knight,PG,80,31.0,9.0,3.3,7.4,44.1,0.0,0.1,0.0,2.5,3.1,80.1,3.2,8.2,2.5,0.2,2.4,12,0
Lorenzen Wright,PF,69,30.0,9.0,3.5,7.9,44.5,0.0,0.0,0.0,2.0,3.1,65.9,8.8,0.8,0.8,1.3,1.2,15,0
Charles Oakley,PF,79,34.6,9.0,3.9,8.8,44.0,0.0,0.1,0.0,1.2,1.4,85.1,9.2,2.5,1.6,0.3,1.6,20,0
Bryon Russell,SF,82,27.1,9.0,2.8,6.4,43.0,0.9,2.6,34.1,2.6,3.4,76.6,4.0,1.2,1.1,0.4,1.0,0,0
Samaki Walker,PF,41,25.0,8.9,3.8,7.8,48.6,0.0,0.0,0.0,1.3,2.4,54.6,7.4,0.6,0.7,1.0,1.5,8,0
Jaren Jackson,G,82,27.1,8.8,3.1,8.0,39.5,1.4,3.6,37.7,1.1,1.4,79.7,2.6,1.9,0.7,0.1,1.3,0,0
Khalid Reeves,G,82,23.8,8.7,3.0,7.2,41.8,0.7,1.9,36.8,2.0,2.6,77.5,2.3,2.8,1.0,0.1,1.6,0,0
Matt Maloney,G,78,28.4,8.6,3.1,7.5,40.8,1.6,4.4,36.4,0.8,1.0,83.3,1.8,2.8,0.8,0.1,1.4,0,0
Derek Harper,G,66,26.7,8.6,3.4,8.2,41.7,0.9,2.5,36.0,0.8,1.2,69.6,1.6,3.5,1.1,0.2,1.5,2,0
Popeye Jones,PF,14,25.1,8.6,3.7,9.1,40.9,0.1,0.2,66.7,1.0,1.4,73.7,7.3,1.3,0.7,0.2,1.1,2,0
