Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Kerry Kittles,SG,82,36.7,16.4,6.2,14.5,42.6,1.9,5.1,37.7,2.1,2.8,77.1,3.9,3.0,1.9,0.4,1.5,0,0
Walt Williams,F,73,36.3,16.4,5.7,13.5,42.7,2.4,6.0,40.0,2.5,3.3,76.5,5.0,2.7,1.3,0.8,2.4,2,0
Anthony Mason,F,73,43.1,16.2,5.9,11.3,52.5,0.0,0.0,33.3,4.4,5.9,74.5,11.4,5.7,1.0,0.5,2.3,44,4
Bryant Reeves,C,75,37.0,16.2,6.6,13.7,48.6,0.0,0.1,9.1,2.9,4.1,70.4,8.1,2.1,0.4,0.9,2.3,23,0
Isaiah Rider,G,76,33.7,16.1,6.0,12.9,46.4,1.3,3.4,38.5,2.8,3.4,81.2,4.0,2.6,0.6,0.3,2.8,2,0
Jim Jackson,SF,77,36.8,15.9,5.8,13.4,43.1,1.1,3.2,34.8,3.3,4.0,81.3,5.3,4.1,1.1,0.4,2.7,7,2
Sam Cassell,PG,61,28.1,15.9,5.5,12.8,43.0,1.3,3.8,35.1,3.5,4.1,84.5,3.0,5.0,1.3,0.3,2.8,7,0
Stephon Marbury,PG,67,34.7,15.8,5.3,13.0,40.8,1.5,4.3,35.4,3.7,5.0,72.7,2.7,7.8,1.0,0.3,3.1,15,0
Rick Fox,SF,76,34.9,15.4,5.7,12.5,45.6,1.3,3.7,36.3,2.7,3.5,78.7,5.2,3.8,2.2,0.5,2.3,4,0
Nick Van Exel,PG,79,37.2,15.3,5.5,13.6,40.2,2.2,5.9,37.8,2.1,2.5,82.5,2.9,8.5,0.9,0.1,2.7,18,0
Rasheed Wallace,PF,62,30.5,15.1,6.1,11.0,55.8,0.1,0.5,27.3,2.7,4.3,63.8,6.8,1.2,0.8,1.0,1.8,10,0
Clifford Robinson,PF,81,38.0,15.1,5.5,12.9,42.6,1.5,4.3,34.6,2.7,3.8,69.6,4.0,3.2,1.2,0.8,2.1,1,0
Michael Finley,SG,83,33.6,15.0,5.7,12.9,44.4,1.2,3.4,36.1,2.4,3.0,80.8,4.5,2.7,0.8,0.3,2.0,1,0
Eric Williams,PF,72,33.8,15.0,5.2,11.4,45.6,0.0,0.1,25.0,4.6,6.1,75.2,4.6,1.8,1.0,0.2,1.9,3,0
Sean Elliott,F,39,35.7,14.9,5.0,11.9,42.2,1.1,3.2,33.3,3.8,5.0,75.5,4.9,3.2,0.6,0.6,2.3,2,0
Elden Campbell,C,77,32.7,14.9,5.7,12.2,46.9,0.0,0.1,25.0,3.4,4.8,71.1,8.0,1.6,0.6,1.5,1.7,20,0
Bryant Stith,G,52,34.4,14.9,4.8,11.6,41.6,1.3,3.5,38.5,3.9,4.5,86.3,4.2,2.6,1.2,0.4,1.9,0,0
Loy Vaught,F,82,34.6,14.9,6.6,13.2,50.0,0.0,0.1,16.7,1.6,2.3,70.2,10.0,1.3,1.0,0.3,1.7,43,0
Marcus Camby,C,63,30.1,14.8,6.0,12.3,48.2,0.0,0.2,14.3,2.9,4.2,69.3,6.3,1.5,1.0,2.1,2.1,8,0
Dell Curry,G,68,30.6,14.8,5.6,12.3,45.9,1.9,4.4,42.6,1.7,2.1,80.3,3.1,1.7,0.9,0.2,1.4,0,0
Allan Houston,SG,81,33.1,14.8,5.4,12.7,42.3,1.8,4.7,38.5,2.2,2.7,80.3,3.0,2.2,0.5,0.2,2.1,0,0
Joe Dumars,G,79,37.0,14.7,4.9,11.1,44.0,2.1,4.9,43.2,2.8,3.2,86.7,2.4,4.0,0.7,0.0,1.6,0,0
Cedric Ceballos,F,50,28.5,14.6,5.6,12.3,45.7,0.5,2.0,25.5,2.8,3.7,74.7,6.6,1.3,0.7,0.5,1.7,12,0
Todd Day,G,81,28.1,14.5,4.9,12.3,39.8,1.6,4.3,36.2,3.2,4.1,77.3,4.1,1.4,1.3,0.6,1.6,1,0
Jeff Hornacek,G,82,31.6,14.5,5.0,10.4,48.2,0.9,2.4,36.9,3.6,4.0,89.9,2.9,4.4,1.5,0.3,1.6,1,0
Doug Christie,SG,81,38.6,14.5,4.9,11.7,41.7,1.8,4.7,38.4,2.9,3.8,77.5,5.3,3.9,2.5,0.6,2.5,7,0
Chris Mullin,F,79,34.6,14.5,5.5,10.0,55.3,1.1,2.6,41.1,2.3,2.7,86.4,4.0,4.1,1.6,0.4,2.4,3,2
Anthony Peeler,SG,72,31.8,14.5,5.6,14.0,39.8,1.8,4.8,37.3,1.5,1.8,82.0,3.4,3.6,1.5,0.2,2.2,1,0
John Stockton,G,82,35.3,14.4,5.1,9.3,54.8,0.9,2.2,42.2,3.4,4.0,84.6,2.8,10.5,2.0,0.2,3.0,39,0
Robert Pack,PG,54,33.0,14.3,5.0,12.8,39.3,0.6,2.1,27.7,3.6,4.5,80.7,2.7,8.4,1.7,0.1,4.0,13,0
Lindsey Hunter,SG,82,36.9,14.2,5.1,12.7,40.4,2.0,5.7,35.5,1.9,2.5,77.8,2.8,1.9,1.6,0.3,1.2,0,0
Dino Radja,C,25,35.0,14.0,6.0,13.6,44.0,0.0,0.0,0.0,2.0,2.8,71.8,8.4,1.9,0.9,1.9,2.8,7,0
Hersey Hawkins,G,82,33.6,13.9,4.5,9.7,46.4,1.7,4.3,40.3,3.1,3.6,87.5,3.9,3.0,1.9,0.1,1.6,1,0
Rex Chapman,G,65,28.2,13.8,5.1,11.5,44.3,1.7,4.8,35.0,1.9,2.3,83.2,2.8,2.8,0.8,0.1,1.5,0,0
John Starks,G,77,26.5,13.8,4.8,11.1,43.1,1.9,5.3,36.9,2.2,2.9,76.9,2.7,2.8,1.2,0.1,2.1,0,0
Mahmoud Abdul-Rauf,G,75,28.4,13.7,5.5,12.3,44.5,1.3,3.3,38.2,1.5,1.8,84.6,1.6,2.5,0.7,0.1,1.6,0,0
Danny Manning,F,77,27.7,13.5,5.5,10.3,53.6,0.1,0.5,19.4,2.4,3.3,72.1,6.1,2.2,1.1,1.0,2.1,12,0
Wesley Person,SF,80,29.1,13.5,5.1,11.3,45.3,2.1,5.2,41.3,1.1,1.4,79.8,3.7,1.5,1.1,0.3,1.0,2,0
Malik Sealy,G,80,30.7,13.5,4.7,11.8,39.6,1.0,2.8,35.6,3.2,3.6,87.6,3.0,2.1,1.6,0.6,1.9,0,0
Arvydas Sabonis,C,69,25.5,13.4,4.8,9.5,49.8,0.7,1.9,37.1,3.2,4.2,77.7,7.9,2.1,0.9,1.2,2.2,15,0
Ray Allen,SG,82,30.9,13.4,4.8,11.1,43.0,1.4,3.6,39.3,2.5,3.0,82.3,4.0,2.6,0.9,0.1,1.8,0,0
Jayson Williams,C,41,34.9,13.4,5.4,13.2,40.9,0.0,0.1,0.0,2.6,4.5,59.0,13.5,1.2,0.6,0.9,2.0,24,0
Chris Mills,SF,80,39.6,13.4,5.1,11.2,45.3,1.1,2.8,39.1,2.2,2.6,84.2,6.2,2.5,1.1,0.5,1.5,8,0
Dikembe Mutombo,C,80,37.2,13.3,4.8,9.0,52.7,0.0,0.0,0.0,3.8,5.4,70.5,11.6,1.4,0.6,3.3,2.3,43,0
Rodney Rogers,SF,81,30.6,13.2,5.0,10.9,46.2,0.8,2.2,36.1,2.4,3.6,66.3,5.1,2.7,1.1,0.8,2.7,4,0
Toni Kukoc,SF,57,28.2,13.2,5.0,10.6,47.1,0.9,2.6,33.1,2.4,3.1,77.0,4.6,4.5,1.1,0.5,1.6,5,0
Shawn Bradley,C,73,31.3,13.2,5.6,12.4,44.9,0.0,0.1,0.0,2.0,3.1,65.4,8.4,0.7,0.5,3.4,1.8,31,2
Otis Thorpe,C,79,33.7,13.1,5.3,10.0,53.2,0.0,0.0,0.0,2.5,3.8,65.3,7.9,1.7,0.7,0.2,1.8,21,0
Tyrone Hill,PF,74,34.9,12.9,4.8,8.0,60.0,0.0,0.0,0.0,3.3,5.1,63.3,9.9,1.2,0.9,0.4,2.0,33,0
Vernon Maxwell,G,72,28.7,12.9,4.7,12.6,37.5,1.6,5.2,30.9,1.9,2.5,74.4,2.2,2.1,1.2,0.3,1.7,0,0
Larry D. Johnson,F,76,34.4,12.8,4.9,9.7,51.2,0.4,1.4,32.4,2.5,3.6,69.3,5.2,2.3,0.8,0.5,1.8,4,0
Vlade Divac,C,81,35.1,12.6,5.2,10.5,49.4,0.1,0.6,23.4,2.2,3.2,68.3,9.0,3.7,1.3,2.2,2.4,32,0
Horace Grant,C,67,37.3,12.6,5.3,10.4,51.5,0.0,0.1,16.7,1.9,2.7,71.5,9.0,2.4,1.5,1.0,1.5,21,0
Bobby Phills,F,69,34.4,12.6,4.8,11.1,42.8,1.2,3.1,39.4,1.8,2.5,71.8,3.6,3.4,1.6,0.3,2.0,1,0
Sasha Danilovic,G,56,31.9,12.5,4.4,10.2,43.5,1.5,4.2,36.0,2.2,2.7,80.1,2.4,1.8,1.0,0.2,2.1,0,0
Dana Barros,PG,24,29.5,12.5,4.6,10.5,43.5,1.8,4.4,41.0,1.5,1.8,86.0,2.0,3.4,1.1,0.3,1.6,0,0
Olden Polynice,C,82,35.3,12.5,5.4,11.8,45.7,0.0,0.1,0.0,1.7,3.1,56.2,9.4,2.2,0.6,1.0,2.0,33,0
Dennis Scott,F,66,32.8,12.5,4.5,11.3,39.8,2.2,5.7,39.4,1.2,1.5,79.2,3.1,2.1,1.1,0.3,1.2,0,0
Vinny Del Negro,G,72,31.2,12.3,5.1,10.8,46.7,0.6,1.9,31.4,1.6,1.8,86.8,2.9,3.2,0.8,0.1,1.3,0,0
Voshon Lenard,SG,73,28.9,12.3,4.3,9.4,45.9,2.5,6.1,41.4,1.2,1.4,81.9,3.0,2.2,0.7,0.2,1.5,0,0
Clarence Weatherspoon,PF,82,36.0,12.2,4.9,9.9,49.1,0.0,0.1,16.7,2.5,3.4,73.8,8.3,1.7,0.9,1.0,1.7,22,0
Nick Anderson,F,63,34.3,12.0,4.6,11.5,39.7,2.3,6.4,35.3,0.6,1.5,40.4,4.8,2.9,1.9,0.5,1.4,2,0
Jamal Mashburn,SF,69,31.4,11.9,4.1,10.8,38.5,1.3,4.0,32.5,2.3,3.3,70.2,4.3,3.0,1.1,0.2,1.7,2,0
Mario Elie,G,78,34.4,11.7,3.7,7.5,49.7,1.5,3.7,42.0,2.7,3.0,89.6,3.0,4.0,1.2,0.2,1.7,2,0
Corliss Williamson,PF,79,25.2,11.6,4.7,9.4,49.8,0.0,0.0,0.0,2.2,3.2,68.9,4.1,1.6,0.8,0.6,2.0,5,0
Mark Price,G,70,26.8,11.3,3.8,8.4,44.7,1.6,4.0,39.6,2.2,2.4,90.6,2.6,4.9,1.0,0.0,2.3,2,0
Kevin Willis,C,75,26.2,11.2,4.7,9.7,48.1,0.0,0.2,14.3,1.9,2.7,69.3,7.5,0.9,0.6,0.4,1.6,21,0
Ricky Pierce,G,60,20.8,11.0,4.0,8.3,48.1,0.7,1.6,44.2,2.3,2.6,89.7,2.0,1.3,0.5,0.2,1.1,0,0
Sam Perkins,C,81,24.4,11.0,3.6,8.2,43.9,1.5,3.8,39.5,2.3,2.8,81.7,3.7,1.3,0.9,0.6,1.0,0,0
Billy Owens,F,66,30.2,11.0,4.5,9.7,46.7,0.4,1.1,34.7,1.5,2.2,69.7,5.9,2.8,0.9,0.4,2.0,9,0
Jason Kidd,PG,55,35.7,10.9,3.9,9.6,40.3,1.1,3.0,37.0,2.0,3.0,67.9,4.5,9.0,2.3,0.4,2.6,15,2
Darrick Martin,PG,82,22.2,10.9,3.6,8.8,40.7,1.1,2.9,38.9,2.7,3.0,87.2,1.4,4.1,0.7,0.0,1.5,0,0
Don Maclean,F,37,19.8,10.9,4.4,9.9,44.7,0.3,1.0,31.6,1.7,2.6,66.0,3.8,1.0,0.3,0.3,1.3,1,0
Terry Mills,F,79,25.3,10.8,3.9,8.9,44.4,2.2,5.3,42.2,0.7,0.9,82.9,4.8,1.3,0.4,0.3,1.1,3,0
Dan Majerle,G,36,35.1,10.8,3.9,9.6,40.6,1.9,5.6,33.8,1.1,1.6,67.8,4.5,3.2,1.5,0.4,1.4,1,0
Charles Oakley,PF,80,35.9,10.8,4.2,8.7,48.8,0.1,0.2,26.3,2.3,2.8,80.8,9.8,2.8,1.4,0.3,2.1,29,0
Bryon Russell,SF,81,31.2,10.8,3.7,7.7,47.9,1.3,3.3,40.9,2.1,3.0,70.1,4.1,1.5,1.6,0.3,1.2,3,0
Gary Trent,PF,82,23.4,10.8,4.4,8.2,53.6,0.0,0.1,0.0,2.0,2.8,69.9,5.2,1.1,0.6,0.4,1.6,6,0
Gheorghe Muresan,C,73,25.3,10.6,4.5,7.4,60.4,0.0,0.0,0.0,1.7,2.7,61.8,6.6,0.4,0.6,1.3,1.6,8,0
Danny Ferry,F,82,32.1,10.6,4.2,9.7,42.9,1.4,3.5,40.1,0.9,1.1,85.1,4.1,1.8,0.7,0.4,1.1,0,0
Erick Strickland,PG,28,27.1,10.6,3.6,9.1,39.8,1.0,3.3,30.4,2.3,2.9,81.3,3.2,2.4,1.0,0.2,2.4,0,0
Gerald Wilkins,G,80,27.5,10.6,4.0,9.5,42.6,0.8,2.5,32.5,1.7,2.4,71.6,2.2,2.2,0.7,0.2,1.5,0,0
Calbert Cheaney,SG,79,30.5,10.6,4.7,9.2,50.5,0.1,0.4,13.3,1.2,1.7,69.3,3.4,1.4,1.0,0.2,1.2,1,0
Avery Johnson,PG,76,32.5,10.5,4.3,9.0,47.7,0.1,0.3,23.1,1.8,2.7,69.0,1.9,6.8,1.3,0.2,1.9,11,0
Brian Grant,PF,24,25.3,10.5,3.8,8.6,44.0,0.0,0.0,0.0,2.9,3.8,77.8,5.9,1.2,0.8,1.0,1.8,4,0
Antonio Davis,PF,82,28.5,10.5,3.8,7.8,48.0,0.0,0.2,7.1,2.9,4.4,66.6,7.3,0.8,0.5,1.0,1.7,20,0
Dale Davis,PF,80,32.4,10.4,4.6,8.6,53.8,0.0,0.0,0.0,1.2,2.7,42.8,9.7,0.7,0.8,1.0,1.4,27,0
George McCloud,F,64,23.3,10.3,3.7,9.0,41.2,1.5,4.0,39.0,1.3,1.6,82.2,2.8,1.7,1.0,0.1,1.0,0,0
Derek Harper,G,75,29.5,10.0,4.0,9.0,44.4,0.8,2.3,34.1,1.3,1.7,74.2,1.8,4.3,1.2,0.2,1.8,3,0
Tracy Murray,SF,82,22.1,10.0,3.5,8.3,42.5,1.3,3.7,35.3,1.6,2.0,83.9,3.1,1.0,0.8,0.2,1.0,1,0
Travis Best,PG,76,27.2,9.9,3.6,8.2,44.2,0.8,2.0,36.8,2.0,2.6,75.6,2.2,4.2,1.3,0.1,2.0,1,0
Mark Jackson,PG,82,37.2,9.9,3.5,8.3,42.6,0.8,2.2,37.1,2.0,2.6,78.9,4.8,11.4,1.2,0.1,3.3,34,4
Carlos Rogers,F,56,24.9,9.8,3.8,7.2,52.5,0.4,1.2,37.9,1.8,3.0,60.0,5.4,0.7,0.8,1.2,0.9,4,0
Sherman Douglas,G,79,29.3,9.7,3.9,7.7,50.2,0.5,1.4,33.3,1.4,2.2,66.7,2.4,5.4,1.0,0.1,1.9,2,0
Isaac Austin,C,82,22.9,9.7,3.9,7.8,50.2,0.0,0.0,0.0,1.8,2.8,66.4,5.8,1.2,0.5,0.5,2.0,11,0
Greg Minor,G,23,23.8,9.6,4.1,8.5,48.0,0.0,0.3,12.5,1.3,1.6,86.1,3.5,1.5,0.7,0.1,1.0,0,0
Tyrone Corbin,F,70,32.9,9.5,3.6,8.6,42.2,1.1,3.0,35.6,1.2,1.5,79.6,4.2,1.8,1.3,0.1,1.2,1,0
P.J. Brown,PF,80,32.4,9.5,3.8,8.2,45.7,0.0,0.0,0.0,2.0,2.8,73.2,8.4,1.2,1.1,1.2,1.4,23,0
Stanley Roberts,C,18,21.0,9.5,3.5,8.2,42.6,0.0,0.0,0.0,2.5,3.6,70.3,5.1,0.5,0.4,1.3,1.3,1,0
Greg Anthony,G,65,28.7,9.5,3.1,7.8,39.3,1.4,3.7,37.0,2.0,2.7,73.0,2.8,6.3,2.0,0.1,2.0,5,0
Matt Maloney,G,82,29.1,9.4,3.3,7.5,44.1,1.9,4.6,40.4,0.9,1.1,76.3,2.0,3.7,1.0,0.0,1.5,2,0
Sam Mitchell,F,82,24.9,9.3,3.3,7.4,44.6,0.0,0.3,16.0,2.7,3.6,75.9,4.0,1.0,0.6,0.2,1.1,2,0
Chris Childs,G,65,31.9,9.3,3.2,7.8,41.4,1.1,2.8,38.7,1.7,2.3,75.8,2.9,6.1,1.2,0.2,2.8,4,1
Mark Bryant,F,41,24.8,9.3,3.7,6.7,55.3,0.0,0.0,0.0,1.9,2.6,70.4,5.2,1.1,0.5,0.1,1.1,1,0
Bob Sura,PG,82,27.7,9.2,3.1,7.2,43.1,0.6,2.0,32.3,2.4,3.9,61.4,3.8,4.8,1.1,0.4,2.2,4,0
Luc Longley,C,59,24.9,9.1,3.7,8.2,45.6,0.0,0.0,0.0,1.6,2.0,79.2,5.6,2.4,0.4,1.1,1.9,2,0
Monty Williams,SF,65,20.7,9.0,3.6,7.1,50.9,0.0,0.0,0.0,1.8,2.9,64.5,3.2,1.4,0.8,0.8,1.8,1,0
Matt Geiger,C,49,21.3,8.9,3.5,7.1,48.9,0.1,0.4,30.0,1.8,2.6,70.1,5.3,0.8,0.4,0.6,1.4,4,0
Johnny Newman,F,82,25.1,8.7,3.0,6.7,45.0,0.4,1.2,34.7,2.3,3.0,76.5,2.3,1.4,0.9,0.2,1.4,0,0
Will Perdue,C,65,29.5,8.7,3.6,6.3,56.8,0.0,0.0,0.0,1.5,2.6,57.9,9.8,0.6,0.5,1.6,1.3,14,0
Armon Gilliam,F,80,25.6,8.6,3.1,6.5,47.1,0.0,0.0,0.0,2.5,3.2,76.8,6.2,0.7,0.8,0.5,1.3,12,0
Derek Strong,F,82,24.4,8.5,3.2,7.1,44.7,0.0,0.2,0.0,2.1,2.7,80.3,6.3,0.9,0.6,0.2,1.2,7,0
Mark G. Davis,G,75,22.7,8.5,3.3,7.1,46.9,0.3,1.2,25.8,1.5,2.2,67.3,4.3,1.8,1.1,0.4,1.6,4,0
George Lynch,SF,41,25.8,8.3,3.3,7.1,47.1,0.2,0.8,25.8,1.5,2.4,61.9,6.4,1.9,1.5,0.4,1.6,5,0
James Robinson,G,69,19.0,8.3,2.8,7.0,40.7,1.5,3.9,38.2,1.1,1.7,68.4,1.6,1.8,0.4,0.1,1.0,0,0
Terry Cummings,F,45,18.4,8.2,3.4,7.1,48.6,0.1,0.1,60.0,1.3,1.8,69.5,4.1,0.9,0.7,0.2,1.0,0,0
Khalid Reeves,G,63,22.7,8.2,2.9,7.5,39.1,1.3,3.6,36.6,1.0,1.4,74.7,1.9,3.6,0.5,0.1,1.7,3,0
Eddie A. Johnson,G,52,17.6,8.2,3.1,7.0,44.2,0.9,2.5,37.4,1.1,1.3,80.9,2.7,1.0,0.3,0.0,0.9,1,0
Steve Kerr,G,82,22.7,8.1,3.0,5.7,53.3,1.3,2.9,46.4,0.7,0.8,80.6,1.6,2.1,0.8,0.0,0.5,0,0
Tyrone Bogues,G,65,28.9,8.0,3.1,6.8,46.0,0.9,2.2,41.7,0.8,1.0,84.4,2.2,7.2,1.3,0.0,1.7,9,0
Derrick McKey,F,50,29.0,8.0,3.0,7.6,39.0,0.3,1.2,25.9,1.8,2.5,72.4,4.8,2.7,0.9,0.6,1.7,2,0
