Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Vince Carter,G,43,34.2,20.6,8.3,17.7,46.7,1.0,3.0,34.4,3.0,3.7,80.6,4.4,3.3,1.1,1.0,1.7,2,0
Gary Payton,PG,80,40.1,20.4,8.3,18.3,45.4,0.7,2.3,29.7,3.1,4.4,71.0,4.2,8.3,1.7,0.3,2.3,28,0
Antoine Walker,PF,78,41.5,20.1,7.7,19.9,38.8,2.4,7.5,32.3,2.3,3.7,61.5,7.2,4.8,1.5,0.4,3.3,17,2
Michael Jordan,G,82,37.0,20.0,8.3,18.6,44.5,0.2,0.7,29.1,3.2,4.0,82.1,6.1,3.8,1.5,0.5,2.1,13,0
Shareef Abdur-Rahim,PF,81,38.1,19.9,7.0,14.6,47.8,0.3,0.7,35.0,5.6,6.7,84.1,8.4,3.0,1.1,0.5,2.6,29,0
Sam Cassell,PG,78,34.6,19.7,7.0,14.9,47.0,0.8,2.1,36.2,4.9,5.7,86.1,4.4,5.8,1.1,0.2,2.3,6,2
Richard Hamilton,SG,82,32.2,19.7,7.0,15.7,44.3,0.4,1.5,26.9,5.4,6.4,83.3,3.9,2.5,0.8,0.2,2.4,0,0
Michael Finley,SG,69,38.3,19.3,7.3,17.3,42.5,1.7,4.7,37.0,2.9,3.3,86.1,5.8,3.0,1.1,0.3,1.7,9,0
Peja Stojakovic,SF,72,34.0,19.2,6.9,14.4,48.1,2.2,5.6,38.2,3.2,3.7,87.5,5.5,2.0,1.0,0.1,1.4,6,0
Pau Gasol,PF,82,36.0,19.0,6.9,13.6,51.0,0.0,0.1,10.0,5.1,6.9,73.6,8.8,2.8,0.4,1.8,2.6,32,0
Jason Kidd,PG,80,37.4,18.7,6.4,15.6,41.4,1.6,4.6,34.1,4.2,5.0,84.1,6.3,8.9,2.2,0.3,3.7,31,4
Eddie Jones,SG,47,38.1,18.5,6.2,14.6,42.3,2.1,5.1,40.7,4.0,4.9,82.2,4.8,3.7,1.4,0.7,1.8,2,0
Elton Brand,PF,62,39.6,18.5,7.3,14.5,50.2,0.0,0.0,0.0,3.9,5.7,68.5,11.3,2.5,1.1,2.5,2.6,44,1
Juwan Howard,PF,77,35.5,18.4,7.4,16.4,45.0,0.0,0.1,50.0,3.7,4.6,80.3,7.6,3.0,1.0,0.4,2.5,18,0
Gilbert Arenas,PG,82,35.0,18.3,6.2,14.4,43.1,1.3,3.8,34.8,4.5,5.7,79.1,4.7,6.3,1.5,0.2,3.5,11,0
Rashard Lewis,PF,77,39.5,18.1,6.7,14.9,45.2,1.0,2.8,34.6,3.7,4.5,82.0,6.5,1.7,1.3,0.5,1.9,11,0
Rasheed Wallace,PF,74,36.3,18.1,7.0,14.8,47.1,1.5,4.1,35.8,2.7,3.7,73.5,7.4,2.1,0.9,1.0,1.9,11,0
Steve Nash,PG,82,33.1,17.7,6.3,13.6,46.5,1.4,3.3,41.3,3.8,4.1,90.9,2.9,7.3,1.0,0.1,2.3,19,0
Matt Harpring,SF,78,32.8,17.6,6.7,13.1,51.1,0.8,2.1,41.2,3.4,4.2,79.2,6.6,1.7,0.9,0.2,2.1,12,0
Wally Szczerbiak,SG,52,35.3,17.6,6.8,14.0,48.1,1.2,2.8,42.1,2.9,3.3,86.7,4.6,2.6,0.8,0.4,1.7,2,0
Cuttino Mobley,SG,73,41.7,17.5,6.3,14.6,43.4,1.5,4.4,35.2,3.3,3.9,85.8,4.2,2.8,1.3,0.5,2.3,2,0
Jason Terry,G,81,38.0,17.2,6.0,14.1,42.8,2.0,5.3,37.1,3.2,3.6,88.7,3.4,7.4,1.6,0.2,3.1,20,1
Zydrunas Ilgauskas,C,81,30.0,17.2,6.1,13.9,44.1,0.0,0.1,0.0,4.9,6.3,78.1,7.5,1.6,0.7,1.9,2.6,20,0
Baron Davis,PG,50,37.8,17.1,6.6,16.0,41.6,2.0,5.7,35.0,1.9,2.6,71.0,3.7,6.4,1.8,0.4,2.8,8,0
Corey Maggette,SF,64,31.3,16.8,5.4,12.1,44.4,1.0,2.8,35.0,5.1,6.3,80.2,5.0,1.9,0.9,0.3,2.3,3,0
David Wesley,SG,73,37.1,16.7,6.2,14.2,43.3,1.8,4.3,42.4,2.5,3.2,78.1,2.4,3.4,1.5,0.1,1.8,0,0
Kenyon Martin,F,77,34.1,16.7,6.6,14.1,47.0,0.1,0.6,20.9,3.3,5.1,65.3,8.3,2.4,1.3,0.9,2.5,24,0
Latrell Sprewell,SG,74,38.6,16.4,6.1,15.2,40.3,1.8,4.9,37.2,2.3,2.9,79.4,3.9,4.5,1.4,0.3,2.3,4,1
Chauncey Billups,PG,74,31.4,16.2,4.9,11.8,42.1,2.0,5.1,39.2,4.3,4.9,87.8,3.7,3.9,0.9,0.2,1.8,3,0
Mike Bibby,PG,55,33.4,15.9,6.0,12.7,47.0,1.0,2.5,40.9,2.9,3.4,86.1,2.7,5.2,1.3,0.1,2.3,2,0
Keith Van Horn,PF,74,31.6,15.9,6.2,12.9,48.2,0.9,2.4,36.9,2.6,3.2,80.4,7.1,1.3,0.9,0.4,2.0,14,0
Jason Richardson,SG,82,32.9,15.6,5.8,14.2,41.0,1.5,4.1,36.8,2.5,3.3,76.4,4.6,3.0,1.1,0.3,2.2,3,0
Mike Miller,SG,65,33.6,15.6,5.7,13.2,43.4,1.7,4.6,36.3,2.4,2.9,83.9,5.2,2.6,0.6,0.3,1.9,2,0
Richard Jefferson,F,80,36.0,15.5,5.7,11.4,50.1,0.1,0.3,25.0,4.1,5.5,74.3,6.4,2.5,1.0,0.6,2.0,11,1
Metta World Peace,SF,69,33.6,15.5,5.2,12.3,42.8,1.0,3.1,33.6,4.0,5.4,73.6,5.2,2.9,2.3,0.7,2.1,4,0
Tony Parker,G,82,33.8,15.5,5.9,12.7,46.4,1.0,3.0,33.7,2.7,3.5,75.5,2.6,5.3,0.9,0.0,2.4,4,0
Caron Butler,SF,78,36.6,15.4,5.5,13.2,41.6,0.4,1.4,31.8,4.0,4.8,82.4,5.1,2.7,1.8,0.4,2.5,3,0
Bonzi Wells,SG,75,31.9,15.2,5.8,13.2,44.1,0.5,1.7,29.2,3.0,4.2,72.2,5.3,3.3,1.6,0.2,2.9,5,0
Bobby Jackson,PG,59,28.4,15.2,5.8,12.4,46.4,1.5,4.0,37.9,2.1,2.5,84.6,3.7,3.1,1.2,0.1,1.8,2,0
Michael Redd,SG,82,28.2,15.1,5.5,11.8,46.9,2.2,5.1,43.8,1.8,2.3,80.5,4.5,1.4,1.2,0.2,0.9,6,0
Lamar Odom,PF,49,34.3,14.6,5.5,12.5,43.9,0.9,2.6,32.6,2.8,3.6,77.7,6.7,3.6,0.9,0.8,2.9,6,0
Grant Hill,SF,29,29.1,14.5,5.2,10.6,49.2,0.0,0.1,25.0,4.1,5.0,81.9,7.1,4.2,1.0,0.4,2.9,5,0
Desmond Mason,SF,80,34.5,14.3,5.7,12.7,44.9,0.3,0.9,29.2,2.7,3.5,74.9,6.5,2.0,0.8,0.4,1.4,13,0
Voshon Lenard,SG,63,30.6,14.3,5.2,12.8,40.2,1.5,4.0,36.5,2.5,3.1,80.4,3.4,2.3,0.9,0.3,1.6,2,0
Troy Hudson,PG,79,32.9,14.2,5.2,12.1,42.8,1.2,3.4,36.5,2.6,2.9,90.0,2.3,5.7,0.8,0.1,2.3,6,0
Morris Peterson,SG,82,36.0,14.1,5.1,13.1,39.2,1.4,4.2,33.7,2.4,3.0,78.9,4.4,2.3,1.1,0.4,1.6,2,0
Kurt Thomas,PF,81,31.8,14.0,6.1,12.7,48.3,0.0,0.0,66.7,1.7,2.3,75.0,7.9,2.0,1.0,1.2,1.7,20,0
Antonio Davis,PF,53,35.7,13.9,4.9,12.1,40.7,0.0,0.0,0.0,4.1,5.3,77.1,8.2,2.5,0.4,1.2,2.2,14,0
Derek Anderson,SG,76,33.6,13.9,4.7,10.9,42.7,1.5,4.4,35.0,3.0,3.5,85.9,3.5,4.3,1.2,0.2,1.7,2,0
Andre Miller,PG,80,36.4,13.6,4.7,11.6,40.6,0.3,1.4,21.3,3.9,4.9,79.5,4.0,6.7,1.2,0.1,2.6,12,1
Amar'e Stoudemire,C,82,31.3,13.5,4.8,10.1,47.2,0.0,0.1,20.0,3.9,5.9,66.1,8.8,1.0,0.8,1.1,2.3,25,0
Yao Ming,C,82,29.0,13.5,4.9,9.8,49.8,0.0,0.0,50.0,3.7,4.5,81.1,8.2,1.7,0.4,1.8,2.1,27,0
Dajuan Wagner,SG,47,29.5,13.4,4.7,12.9,36.9,1.2,3.7,31.6,2.7,3.4,80.0,1.7,2.8,0.8,0.1,1.8,1,0
Donyell Marshall,PF,78,30.5,13.4,5.4,11.8,45.9,0.4,1.1,37.9,2.1,2.8,75.6,9.0,1.8,1.2,1.1,1.7,30,0
Tim Thomas,PF,80,29.5,13.3,5.2,11.6,44.3,1.2,3.3,36.6,1.8,2.3,78.0,4.9,1.3,0.9,0.6,1.7,2,0
Alvin Williams,PG,78,33.8,13.2,5.1,11.6,43.8,0.6,1.9,32.9,2.4,3.1,78.2,3.1,5.3,1.4,0.3,1.6,2,0
Brad Miller,C,73,31.1,13.1,4.5,9.1,49.3,0.1,0.2,31.3,4.0,4.9,81.8,8.3,2.6,0.9,0.6,1.6,27,0
Kerry Kittles,SG,65,30.0,13.0,5.1,10.9,46.7,1.2,3.4,35.6,1.6,2.1,78.5,3.9,2.6,1.6,0.5,0.8,1,0
Eric Snow,PG,82,37.9,12.9,4.4,9.7,45.2,0.1,0.4,21.9,4.0,4.6,85.8,3.7,6.6,1.6,0.1,2.4,10,1
Larry Hughes,SG,67,31.9,12.8,5.2,11.1,46.7,0.4,1.2,36.7,2.0,2.8,73.1,4.6,3.1,1.3,0.4,2.0,6,0
Reggie Miller,SG,70,30.2,12.6,4.0,9.1,44.1,1.6,4.5,35.5,3.0,3.3,90.0,2.5,2.4,0.9,0.1,0.9,1,0
Drew Gooden,PF,70,26.8,12.5,5.1,11.1,45.7,0.2,0.7,29.2,2.2,3.0,71.2,6.5,1.2,0.8,0.5,2.1,12,0
Nick Van Exel,PG,73,27.8,12.5,4.7,11.4,41.2,1.6,4.3,37.8,1.5,2.0,76.4,2.8,4.3,0.6,0.1,1.7,2,0
Gordan Giricek,SG,76,28.3,12.3,4.6,10.6,43.6,1.1,3.3,34.1,2.0,2.4,82.0,3.1,1.8,0.7,0.1,1.9,0,0
Michael Olowokandi,C,36,38.0,12.3,5.2,12.1,42.7,0.0,0.0,0.0,1.9,2.9,65.7,9.1,1.3,0.5,2.2,2.7,11,0
Clifford Robinson,PF,81,34.9,12.2,4.6,11.5,39.8,1.1,3.2,33.6,2.0,2.9,67.6,3.9,3.3,1.1,1.1,2.0,2,0
Al Harrington,PF,82,30.1,12.2,4.7,10.9,43.4,0.2,0.6,28.3,2.6,3.3,77.0,6.2,1.5,0.9,0.4,2.0,10,0
Jason Williams,PG,76,31.7,12.1,4.4,11.3,38.8,1.9,5.3,35.4,1.4,1.7,84.0,2.8,8.3,1.2,0.1,2.2,20,0
Andrei Kirilenko,SF,80,27.7,12.0,3.9,8.0,49.1,0.5,1.4,32.5,3.7,4.6,80.0,5.3,1.7,1.5,2.2,1.7,4,0
Corliss Williamson,PF,82,25.1,12.0,4.6,10.1,45.3,0.0,0.1,18.2,2.9,3.7,79.0,4.4,1.3,0.5,0.3,1.5,2,0
Stephen Jackson,SF,80,28.2,11.8,4.5,10.2,43.5,1.2,3.7,32.0,1.7,2.3,76.0,3.6,2.3,1.6,0.4,2.2,1,0
Marcus Fizer,F,38,21.3,11.7,4.7,10.1,46.5,0.0,0.2,16.7,2.3,3.5,65.7,5.7,1.3,0.4,0.4,1.5,5,0
Troy Murphy,PF,79,31.8,11.7,4.3,9.5,45.1,0.0,0.2,21.4,3.1,3.7,84.1,10.2,1.3,0.8,0.4,1.4,37,0
Toni Kukoc,SF,63,27.0,11.6,4.0,9.2,43.2,1.5,4.2,36.1,2.2,3.1,70.6,4.2,3.7,1.3,0.5,1.9,1,0
Lorenzen Wright,PF,70,28.3,11.4,4.6,10.2,45.4,0.0,0.1,0.0,2.1,3.2,65.9,7.5,1.1,0.7,0.8,1.6,13,0
Rasho Nesterovic,C,77,30.4,11.2,5.2,9.9,52.5,0.0,0.0,0.0,0.8,1.2,64.2,6.5,1.5,0.5,1.5,1.3,14,0
Wesley Person,SF,66,29.4,11.0,4.2,9.1,45.6,1.5,3.5,43.3,1.2,1.5,81.4,2.9,1.7,0.6,0.3,0.8,1,0
John Stockton,G,82,27.7,10.8,3.8,7.8,48.3,0.4,1.0,36.3,2.9,3.5,82.6,2.5,7.7,1.7,0.2,2.2,15,0
Scottie Pippen,SF,64,29.9,10.8,4.1,9.3,44.4,0.6,2.1,28.6,1.9,2.3,81.8,4.3,4.5,1.6,0.4,2.6,2,0
James Posey,SF,83,30.3,10.8,3.7,9.1,41.1,0.8,2.8,30.6,2.5,3.0,83.3,5.1,2.2,1.3,0.2,1.7,8,1
Jamal Crawford,G,80,24.9,10.7,4.2,10.1,41.3,1.1,3.0,35.5,1.3,1.6,80.6,2.3,4.2,1.0,0.3,1.7,4,0
Pat Garrity,PF,81,31.9,10.7,3.9,9.2,41.9,2.0,5.0,39.6,1.0,1.2,83.0,3.8,1.5,0.8,0.2,1.0,1,0
P.J. Brown,PF,78,33.4,10.7,4.1,7.7,53.1,0.0,0.0,0.0,2.5,3.0,83.6,9.0,1.9,0.9,1.0,1.3,20,0
Anfernee Hardaway,SF,58,30.6,10.6,4.4,9.9,44.7,0.4,1.3,35.6,1.3,1.7,79.4,4.4,4.1,1.1,0.4,2.5,5,1
Derek Fisher,PG,82,34.5,10.5,4.1,9.5,43.7,1.0,2.6,40.1,1.2,1.5,80.0,2.9,3.6,1.1,0.2,1.1,0,0
Nene,C,80,28.2,10.5,4.0,7.7,51.9,0.0,0.0,0.0,2.5,4.3,57.8,6.1,1.9,1.6,0.8,2.3,9,0
Eddy Curry,,81,19.4,10.5,4.1,7.1,58.5,0.0,0.0,0.0,2.2,3.5,62.4,4.4,0.5,0.2,0.8,1.7,5,0
Malik Rose,PF,79,24.5,10.4,3.7,8.0,45.9,0.0,0.1,40.0,3.1,3.9,79.1,6.4,1.6,0.7,0.5,2.2,10,0
Lucious Harris,SG,77,25.6,10.3,3.9,9.4,41.3,0.6,1.8,34.6,2.0,2.5,80.4,3.0,2.0,0.7,0.1,0.9,1,0
Brent Barry,SG,75,33.1,10.3,3.5,7.7,45.8,1.6,3.9,40.3,1.7,2.1,79.5,4.0,5.1,1.5,0.2,1.9,4,0
Brian Grant,PF,82,32.2,10.3,4.2,8.2,50.9,0.0,0.0,0.0,1.9,2.5,77.1,10.2,1.3,0.8,0.6,1.6,31,0
Jamaal Magloire,C,82,29.8,10.3,3.7,7.7,48.0,0.0,0.0,0.0,2.8,3.9,71.7,8.8,1.1,0.6,1.4,1.9,24,0
Kenny Thomas,PF,66,30.0,10.1,3.9,8.5,46.5,0.0,0.0,0.0,2.2,3.0,74.6,8.0,1.7,0.9,0.4,1.8,17,0
Vladimir Radmanovic,SF,72,26.5,10.1,3.8,9.3,41.0,1.4,4.1,35.5,1.0,1.4,70.6,4.5,1.3,0.9,0.3,1.4,3,0
Carlos Boozer,PF,81,25.3,10.0,4.1,7.6,53.6,0.0,0.0,0.0,1.8,2.4,77.1,7.5,1.3,0.7,0.6,1.3,21,0
Vlade Divac,C,80,29.8,9.9,3.8,8.2,46.6,0.1,0.3,24.0,2.2,3.1,71.3,7.2,3.4,1.0,1.3,1.9,11,0
Jumaine Jones,SF,80,27.6,9.8,3.9,8.9,43.4,1.4,3.9,35.4,0.7,1.0,68.7,5.1,1.4,0.8,0.3,1.3,5,0
Joe Johnson,G,82,27.5,9.8,3.9,9.7,39.7,0.9,2.5,36.6,1.2,1.5,77.4,3.2,2.6,0.8,0.2,1.3,1,0
Tony Delk,PG,67,28.0,9.8,3.5,8.4,41.6,1.8,4.5,39.5,1.0,1.3,78.2,3.5,2.2,1.1,0.1,1.0,0,0
Jerome Williams,PF,71,33.0,9.7,3.8,7.5,49.9,0.0,0.1,16.7,2.2,4.0,55.5,9.2,1.3,1.6,0.4,1.4,20,0
Dion Glover,SG,76,24.9,9.7,3.6,8.5,42.7,0.7,2.1,35.4,1.7,2.1,78.4,3.7,1.9,0.9,0.2,1.4,2,0
Eric Piatkowski,SG,62,21.9,9.7,3.4,7.2,47.1,1.3,3.2,39.8,1.6,2.0,82.8,2.5,1.1,0.5,0.1,0.9,0,0
Shane Battier,SF,78,30.6,9.7,3.5,7.3,48.3,1.1,2.8,39.8,1.5,1.9,82.8,4.4,1.3,1.3,1.1,0.9,2,0
Stromile Swift,PF,67,22.1,9.7,3.5,7.3,48.1,0.0,0.0,0.0,2.6,3.7,72.2,5.7,0.7,0.8,1.6,1.5,10,0
Lindsey Hunter,SG,29,23.2,9.7,3.7,10.4,35.1,1.2,3.7,31.8,1.2,1.6,72.3,2.0,2.4,1.2,0.2,2.0,0,0
Malik Allen,PF,80,29.0,9.6,4.2,9.9,42.4,0.0,0.1,0.0,1.2,1.5,80.2,5.3,0.7,0.5,1.0,1.6,5,0
Jay Williams,G,75,26.1,9.5,3.6,9.1,39.9,0.9,2.7,32.2,1.4,2.1,64.0,2.6,4.7,1.1,0.2,2.3,3,1
Derrick Coleman,PF,64,27.2,9.4,3.5,7.8,44.8,0.3,1.0,32.8,2.1,2.7,78.4,7.0,1.4,0.8,1.1,1.5,12,0
Predrag Drobnjak,C,82,24.2,9.4,4.0,9.6,41.2,0.4,1.0,35.3,1.1,1.4,79.1,3.9,1.0,0.6,0.5,0.8,1,0
Darrell Armstrong,PG,82,28.7,9.4,3.2,7.8,40.9,1.0,2.8,33.6,2.0,2.3,87.8,3.6,3.9,1.6,0.2,2.0,1,0
Quentin Richardson,SF,59,23.2,9.4,3.4,9.3,37.2,1.0,3.4,30.8,1.4,2.1,68.5,4.8,0.9,0.6,0.2,1.1,2,0
Doug Christie,SG,80,33.9,9.4,3.3,7.0,47.9,0.9,2.3,39.5,1.8,2.2,81.0,4.3,4.7,2.3,0.5,1.8,5,0
Raef LaFrentz,C,69,23.3,9.3,3.9,7.4,51.8,0.7,1.7,40.5,0.9,1.3,68.2,4.8,0.8,0.5,1.3,0.7,5,0
Darius Miles,SF,67,30.0,9.2,3.9,9.6,41.0,0.0,0.2,0.0,1.4,2.3,59.4,5.4,2.6,1.0,1.0,2.7,3,0
Tyson Chandler,C,75,24.4,9.2,3.4,6.5,53.1,0.0,0.0,0.0,2.4,3.9,60.8,6.9,1.0,0.5,1.4,1.8,13,0
Eric Williams,PF,82,28.7,9.1,3.1,7.0,44.2,0.5,1.3,33.6,2.5,3.3,75.0,4.7,1.7,1.0,0.2,1.2,3,0
Howard Eisley,PG,82,27.4,9.1,3.2,7.7,41.7,1.6,4.1,38.9,1.1,1.3,84.8,2.3,5.4,0.9,0.1,1.8,4,0
Rodney White,SF,72,21.7,9.0,3.6,8.9,40.8,0.4,1.9,23.9,1.4,1.7,78.4,3.0,1.7,0.6,0.4,2.2,1,1
Aaron McKie,SG,80,29.7,9.0,3.6,8.3,42.9,0.5,1.4,33.0,1.4,1.7,83.6,4.4,3.5,1.6,0.1,1.4,1,0
Glen Rice,SF,62,24.7,9.0,3.2,7.4,42.9,1.6,4.1,39.8,1.0,1.3,75.9,2.5,1.0,0.4,0.1,0.9,0,0
Rick Fox,SF,76,28.7,9.0,3.4,8.2,42.2,1.4,3.7,37.5,0.7,0.9,75.4,4.3,3.3,0.9,0.2,1.6,2,0
Earl Boykins,PG,68,19.4,8.8,2.9,6.8,42.9,0.4,1.1,37.7,2.5,2.9,86.5,1.3,3.3,0.6,0.1,1.1,0,0
Theo Ratliff,C,81,31.1,8.7,3.4,7.3,46.4,0.0,0.0,0.0,1.9,2.6,72.0,7.5,0.9,0.7,3.2,1.7,9,0
Kendall Gill,SF,82,25.2,8.7,3.5,8.3,42.2,0.2,0.7,32.2,1.5,2.0,76.4,3.0,1.9,1.0,0.2,1.3,0,0
Calbert Cheaney,SG,81,29.0,8.6,4.0,8.0,49.9,0.1,0.3,40.0,0.5,0.9,58.0,3.5,2.0,0.8,0.2,1.3,0,0
Tyronn Lue,PG,75,26.5,8.6,3.3,7.6,43.3,0.8,2.3,34.1,1.2,1.4,87.5,2.0,3.5,0.6,0.0,1.0,1,0
Eddie Griffin,PF,77,24.5,8.6,3.5,8.8,40.0,0.8,2.5,33.3,0.8,1.2,61.7,6.0,1.1,0.7,1.4,1.0,8,0
David Robinson,C,64,26.2,8.5,3.1,6.6,46.9,0.0,0.0,0.0,2.4,3.3,71.0,7.9,1.0,0.8,1.7,1.3,13,0
Zach Randolph,F,77,16.9,8.4,3.4,6.7,51.3,0.0,0.1,0.0,1.6,2.1,75.8,4.5,0.5,0.5,0.2,0.8,4,0
Maurice Taylor,PF,67,20.6,8.4,3.4,8.0,43.2,0.0,0.0,0.0,1.5,2.1,72.5,3.6,1.0,0.3,0.3,1.5,1,0
Shandon Anderson,SF,82,21.1,8.4,3.0,6.5,46.2,0.6,1.7,37.1,1.7,2.3,73.2,3.1,1.1,0.9,0.2,1.4,0,0
Travis Best,PG,72,25.1,8.4,3.2,8.1,39.6,0.5,1.5,33.0,1.5,1.7,85.4,2.0,3.5,0.6,0.1,1.5,0,0
Ruben Patterson,PF,78,21.2,8.3,3.3,6.6,49.2,0.0,0.3,15.0,1.8,2.8,62.7,3.4,1.3,0.9,0.4,1.5,0,0
Christian Laettner,PF,76,29.1,8.3,3.4,6.8,49.4,0.0,0.2,12.5,1.6,1.9,83.3,6.6,3.1,1.1,0.5,1.1,10,0
J.R. Bremer,PG,64,23.5,8.3,2.7,7.3,36.9,1.6,4.5,35.3,1.3,1.7,76.6,2.3,2.6,0.6,0.0,0.9,0,0
Erick Dampier,C,82,24.1,8.2,3.2,6.4,49.6,0.0,0.0,0.0,1.9,2.7,69.8,6.6,0.7,0.3,1.9,1.4,10,0
Shammond Williams,PG,78,24.1,8.0,2.9,7.4,39.4,1.2,3.3,35.6,1.0,1.3,76.5,2.2,3.4,1.0,0.1,1.5,1,0
Donnell Harvey,PF,77,20.9,7.9,3.2,7.2,44.6,0.0,0.1,14.3,1.5,2.3,67.0,5.3,1.3,0.6,0.4,1.6,4,0
Courtney Alexander,SG,66,20.6,7.9,2.9,7.7,38.2,0.3,0.9,33.3,1.8,2.2,80.8,1.8,1.2,0.5,0.1,1.0,0,0
Rafer Alston,PG,47,20.9,7.8,3.0,7.1,41.5,1.1,2.8,39.2,0.8,1.1,68.5,2.3,4.1,0.8,0.3,1.8,1,0
Mike James,PG,78,22.1,7.8,2.8,7.5,37.3,0.9,2.9,29.4,1.3,1.8,73.2,1.9,3.2,0.8,0.1,1.4,0,0
Jamaal Tinsley,PG,73,30.6,7.8,3.0,7.6,39.6,0.6,2.3,27.7,1.1,1.5,71.4,3.6,7.5,1.7,0.2,2.6,8,0
Othella Harrington,PF,74,25.0,7.7,3.0,6.0,50.8,0.0,0.0,0.0,1.7,2.0,82.0,6.4,0.8,0.2,0.3,1.2,8,0
Jim Jackson,SF,63,20.8,7.7,3.2,7.3,44.2,0.5,1.1,45.1,0.7,0.9,85.5,4.2,1.9,0.5,0.1,1.3,0,0
Ira Newble,SF,73,26.5,7.7,3.2,6.4,49.5,0.4,1.2,38.1,1.0,1.2,77.8,3.7,1.4,0.7,0.4,0.9,1,0
Ron Mercer,SG,72,23.2,7.7,3.4,8.3,40.9,0.0,0.2,18.8,0.9,1.1,80.2,2.1,1.6,0.7,0.2,0.8,0,0
Anthony Peeler,SG,82,27.4,7.7,3.1,7.4,41.4,1.1,2.6,41.0,0.5,0.6,78.0,2.9,3.0,0.9,0.2,1.0,0,0
Marcus Camby,C,29,21.2,7.6,3.2,7.8,41.0,0.1,0.2,40.0,1.1,1.7,66.0,7.2,1.6,0.7,1.4,0.9,5,0
