Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Fred VanVleet,PG,65,37.9,20.3,6.8,16.9,40.3,3.7,9.9,37.7,3.0,3.4,87.4,4.4,6.7,1.7,0.5,2.6,10,1
Miles Bridges,SF,80,35.5,20.2,7.5,15.2,49.1,1.9,5.8,33.1,3.3,4.2,80.2,7.0,3.8,0.9,0.8,1.9,15,0
LaMelo Ball,PG,75,32.3,20.1,7.2,16.7,42.9,2.9,7.5,38.9,2.8,3.2,87.2,6.7,7.6,1.6,0.4,3.3,23,5
Julius Randle,PF,72,35.3,20.1,7.1,17.3,41.1,1.7,5.4,30.8,4.2,5.6,75.6,9.9,5.1,0.7,0.5,3.4,31,1
Khris Middleton,SF,66,32.4,20.1,6.8,15.5,44.3,2.5,6.6,37.3,3.9,4.4,89.0,5.4,5.4,1.2,0.3,2.9,4,0
RJ Barrett,SG,70,34.5,20.0,7.0,17.1,40.8,2.0,5.8,34.2,4.1,5.8,71.4,5.8,3.0,0.6,0.2,2.2,4,0
Terry Rozier,SG,73,33.7,19.3,7.1,16.0,44.4,3.0,8.1,37.4,2.1,2.4,85.2,4.3,4.5,1.3,0.3,1.3,3,1
Domantas Sabonis,PF,62,34.5,18.9,7.1,12.5,57.3,0.6,2.0,31.2,4.0,5.4,74.1,12.1,5.2,1.0,0.4,3.1,46,5
Jordan Poole,SG,76,30.0,18.5,6.2,13.9,44.8,2.8,7.6,36.4,3.2,3.5,92.5,3.4,4.0,0.8,0.3,2.5,2,0
Russell Westbrook,PG,78,34.3,18.5,7.0,15.8,44.4,1.0,3.4,29.8,3.4,5.1,66.7,7.4,7.1,1.0,0.3,3.8,28,10
Gary Trent Jr.,SG,70,35.0,18.3,6.4,15.5,41.4,3.0,7.8,38.3,2.5,2.9,85.3,2.7,2.0,1.7,0.3,1.0,0,0
Jrue Holiday,PG,67,32.9,18.3,7.1,14.2,50.1,2.0,4.8,41.1,2.0,2.7,76.1,4.5,6.8,1.6,0.4,2.7,12,0
Desmond Bane,SG,76,29.8,18.2,6.7,14.5,46.1,3.0,6.9,43.6,1.8,2.0,90.3,4.4,2.7,1.2,0.4,1.5,0,0
D'Angelo Russell,G,65,32.0,18.1,6.2,15.0,41.1,2.7,8.0,34.0,3.0,3.7,82.5,3.3,7.1,1.0,0.3,2.5,12,0
Bojan Bogdanovic,SF,69,30.9,18.1,6.1,13.4,45.5,2.6,6.8,38.7,3.2,3.8,85.8,4.3,1.7,0.5,0.0,1.7,3,0
Christian Wood,F,68,30.8,17.9,6.5,12.9,50.1,1.9,4.9,39.0,3.0,4.9,62.3,10.1,2.3,0.8,1.0,1.9,33,0
Jonas Valanciunas,C,74,30.3,17.8,6.9,12.7,54.4,0.8,2.1,36.1,3.2,3.9,82.0,11.4,2.6,0.6,0.8,2.4,50,0
Nikola Vucevic,C,73,33.1,17.6,7.5,15.8,47.3,1.4,4.5,31.4,1.3,1.7,76.0,11.0,3.2,1.0,1.0,1.9,44,0
Tyrese Maxey,PG,75,35.3,17.5,6.4,13.3,48.5,1.8,4.1,42.7,2.8,3.3,86.6,3.2,4.3,0.7,0.4,1.2,1,0
Cade Cunningham,PG,64,32.6,17.4,6.7,16.1,41.6,1.8,5.7,31.4,2.2,2.6,84.5,5.5,5.6,1.2,0.7,3.7,10,2
Jalen Green,SG,67,31.9,17.3,6.1,14.2,42.6,2.3,6.8,34.3,2.8,3.5,79.7,3.4,2.6,0.7,0.3,2.0,0,0
Tobias Harris,F,73,34.8,17.2,6.8,14.0,48.2,1.4,3.8,36.7,2.3,2.8,84.2,6.8,3.5,0.6,0.6,1.6,9,1
Andrew Wiggins,SF,73,31.9,17.2,6.5,14.0,46.6,2.2,5.5,39.3,2.0,3.2,63.4,4.5,2.2,1.0,0.7,1.5,1,0
Deandre Ayton,C,58,29.5,17.2,7.6,12.0,63.4,0.1,0.3,36.8,1.8,2.4,74.6,10.2,1.4,0.7,0.7,1.6,30,0
Kyle Kuzma,SF,66,33.4,17.1,6.4,14.2,45.2,1.9,5.7,34.1,2.4,3.3,71.2,8.5,3.5,0.6,0.9,2.6,24,1
Keldon Johnson,SF,75,31.9,17.0,6.3,13.5,46.6,2.1,5.3,39.8,2.4,3.1,75.6,6.1,2.1,0.8,0.2,1.2,6,0
Caris LeVert,SG,58,30.7,17.0,6.5,14.7,44.4,1.4,4.4,32.0,2.5,3.3,75.6,3.7,4.3,0.9,0.4,1.9,1,0
Reggie Jackson,PG,75,31.2,16.8,6.4,16.3,39.2,2.2,6.8,32.6,1.8,2.2,84.7,3.6,4.8,0.7,0.2,2.3,5,0
Harrison Barnes,SF,77,33.6,16.4,5.1,10.8,46.9,1.8,4.7,39.4,4.4,5.4,82.6,5.6,2.4,0.7,0.2,1.5,5,0
Cole Anthony,PG,65,31.7,16.3,5.5,14.0,39.1,2.0,6.0,33.8,3.3,3.9,85.4,5.4,5.7,0.7,0.3,2.6,9,0
Jaren Jackson Jr.,PF,78,27.3,16.3,5.5,13.3,41.5,1.6,5.1,31.9,3.6,4.4,82.3,5.8,1.1,0.9,2.3,1.7,7,0
Jalen Brunson,PG,79,31.9,16.3,6.4,12.8,50.2,1.2,3.2,37.3,2.3,2.7,84.0,3.9,4.8,0.8,0.0,1.6,7,0
Saddiq Bey,SF,82,33.0,16.1,5.5,13.9,39.6,2.6,7.4,34.6,2.6,3.1,82.7,5.4,2.8,0.9,0.2,1.2,6,0
Jordan Clarkson,PG,79,27.1,16.0,5.9,14.1,41.9,2.4,7.6,31.8,1.8,2.2,82.8,3.5,2.5,0.8,0.2,1.6,1,0
Buddy Hield,SG,81,30.9,15.6,5.5,13.6,40.6,3.2,8.8,36.6,1.4,1.6,87.4,4.4,2.8,0.9,0.3,1.9,1,0
Rudy Gobert,C,66,32.1,15.6,5.5,7.7,71.3,0.0,0.1,0.0,4.6,6.7,69.0,14.7,1.1,0.7,2.1,1.8,53,0
Kevin Porter Jr.,G,61,31.3,15.6,5.5,13.2,41.5,2.5,6.8,37.5,2.0,3.2,64.2,4.4,6.2,1.1,0.4,3.1,10,1
Tyrese Haliburton,PG,77,35.0,15.3,5.6,11.8,47.3,2.1,5.1,41.4,2.1,2.5,84.2,4.0,8.2,1.7,0.6,2.6,25,0
Scottie Barnes,SF,74,35.4,15.3,6.2,12.6,49.2,0.8,2.6,30.1,2.1,2.9,73.5,7.5,3.5,1.1,0.7,1.8,13,0
Franz Wagner,SF,79,30.7,15.2,5.8,12.3,46.8,1.2,3.4,35.4,2.4,2.8,86.3,4.5,2.9,0.9,0.4,1.5,2,0
Bogdan Bogdanovic,SG,63,29.3,15.1,5.4,12.6,43.1,2.7,7.3,36.8,1.5,1.8,84.3,4.0,3.1,1.1,0.2,1.1,0,0
Wendell Carter Jr.,C,62,29.9,15.0,5.8,11.0,52.5,1.1,3.5,32.7,2.3,3.3,69.1,10.5,2.8,0.6,0.7,1.9,33,0
Aaron Gordon,PF,75,31.7,15.0,5.8,11.1,52.0,1.2,3.5,33.5,2.3,3.1,74.3,5.9,2.5,0.6,0.6,1.8,6,0
Seth Curry,SG,64,33.3,15.0,5.6,11.5,48.7,2.5,5.8,42.2,1.3,1.5,87.2,3.1,3.6,0.8,0.2,1.7,1,0
Evan Mobley,PF,69,33.8,15.0,6.1,12.0,50.8,0.3,1.3,25.0,2.4,3.7,66.3,8.3,2.5,0.8,1.7,1.9,21,0
Kelly Oubre Jr.,SG,76,26.3,15.0,5.4,12.3,44.0,2.5,7.3,34.5,1.7,2.5,66.7,4.0,1.1,1.0,0.4,0.9,1,0
Lauri Markkanen,PF,61,30.8,14.8,5.1,11.5,44.5,2.2,6.2,35.8,2.3,2.6,86.8,5.7,1.3,0.7,0.5,0.9,3,0
Chris Paul,PG,65,32.9,14.7,5.6,11.3,49.3,1.0,3.1,31.7,2.6,3.1,83.7,4.4,10.8,1.9,0.3,2.4,34,2
Will Barton,G,71,32.1,14.7,5.5,12.6,43.8,2.2,6.1,36.5,1.4,1.8,80.3,4.8,3.9,0.8,0.4,1.8,1,0
Bobby Portis,F,72,28.2,14.6,5.8,12.1,47.9,1.8,4.7,39.3,1.2,1.6,75.2,9.1,1.2,0.7,0.7,1.3,24,0
Mikal Bridges,SF,82,34.8,14.2,5.6,10.5,53.4,1.4,3.8,36.9,1.6,1.9,83.4,4.2,2.3,1.2,0.4,0.8,0,0
Evan Fournier,SG,80,29.5,14.1,5.0,12.1,41.7,3.0,7.7,38.9,1.0,1.4,70.8,2.6,2.1,1.0,0.3,1.3,0,0
Malik Monk,SG,76,28.1,13.8,5.1,10.9,47.3,2.3,5.8,39.1,1.2,1.5,79.5,3.4,2.9,0.8,0.4,1.6,1,0
Spencer Dinwiddie,PG,67,29.6,13.7,4.6,11.0,41.6,1.7,4.9,33.9,2.9,3.8,77.4,4.2,5.2,0.7,0.2,1.6,7,1
Mike Conley,PG,72,28.6,13.7,4.8,11.0,43.5,2.3,5.8,40.8,1.8,2.3,79.6,3.0,5.3,1.3,0.3,1.7,2,0
Kevin Love,PF,74,22.5,13.6,4.4,10.3,43.0,2.5,6.4,39.2,2.2,2.7,83.8,7.2,2.2,0.4,0.2,1.3,15,0
Dennis Schroder,PG,64,28.7,13.5,4.9,11.3,43.1,1.3,3.9,34.4,2.5,2.9,85.3,3.3,4.6,0.8,0.1,2.2,1,0
Jakob Poeltl,C,68,29.0,13.5,6.0,9.8,61.8,0.0,0.0,100.0,1.4,2.8,49.5,9.3,2.8,0.7,1.7,1.6,28,0
Kyle Lowry,PG,63,33.9,13.4,4.4,10.0,44.0,2.3,6.1,37.7,2.3,2.8,85.1,4.5,7.5,1.1,0.3,2.7,16,2
Carmelo Anthony,PF,69,26.0,13.3,4.6,10.5,44.1,2.2,5.8,37.5,1.9,2.3,83.0,4.2,1.0,0.7,0.8,0.9,1,0
Derrick White,PG,75,29.3,13.2,4.5,10.7,42.1,1.5,4.9,31.2,2.7,3.1,86.4,3.5,4.9,0.9,0.8,1.6,2,0
Kentavious Caldwell-Pope,SG,77,30.2,13.2,4.7,10.8,43.5,2.1,5.3,39.0,1.8,2.0,89.0,3.4,1.9,1.1,0.3,1.3,2,0
Montrezl Harrell,C,71,23.1,13.1,5.0,7.8,64.5,0.1,0.2,23.5,3.0,4.2,71.6,6.1,2.0,0.4,0.6,1.0,7,0
Coby White,PG,61,27.5,12.7,4.6,10.6,43.3,2.2,5.8,38.5,1.3,1.5,85.7,3.0,2.9,0.5,0.2,1.1,1,0
Monte Morris,PG,75,29.9,12.6,5.0,10.3,48.4,1.7,4.2,39.5,1.0,1.1,86.9,3.0,4.4,0.7,0.2,1.0,0,0
Cameron Johnson,SF,66,26.2,12.5,4.2,9.2,46.0,2.5,5.9,42.5,1.5,1.7,86.0,4.1,1.5,0.9,0.2,0.7,0,0
Devin Vassell,SG,71,27.3,12.3,4.6,10.8,42.7,1.9,5.4,36.1,1.2,1.4,83.8,4.3,1.9,1.1,0.6,0.8,1,0
Lonnie Walker IV,G,70,23.0,12.1,4.4,10.9,40.7,1.6,5.0,31.4,1.7,2.1,78.4,2.6,2.2,0.6,0.3,1.0,0,0
Marcus Smart,PG,71,32.3,12.1,4.2,10.1,41.8,1.7,5.1,33.1,2.0,2.5,79.3,3.8,5.9,1.7,0.3,2.2,2,0
Malik Beasley,SG,79,25.0,12.1,4.2,10.8,39.1,3.0,8.1,37.7,0.6,0.8,81.7,2.9,1.5,0.5,0.2,0.5,0,0
Kevin Huerter,SG,74,29.6,12.1,4.7,10.3,45.4,2.2,5.6,38.9,0.6,0.7,80.8,3.4,2.7,0.7,0.4,1.2,1,0
Luke Kennard,SG,70,27.4,11.9,4.1,9.1,44.9,2.7,6.0,44.9,1.0,1.1,89.6,3.3,2.1,0.6,0.1,0.9,1,0
Devonte' Graham,PG,76,28.4,11.9,3.9,10.7,36.3,2.5,7.4,34.1,1.6,1.8,84.3,2.3,4.2,0.9,0.2,1.4,0,0
Jae'Sean Tate,SF,78,26.4,11.8,4.7,9.3,49.8,0.8,2.6,31.2,1.7,2.4,70.7,5.4,2.8,0.9,0.5,1.8,7,0
Danilo Gallinari,PF,66,25.3,11.7,3.9,9.0,43.4,1.7,4.5,38.1,2.1,2.4,90.4,4.7,1.5,0.4,0.2,0.6,2,0
Alec Burks,SG,81,28.6,11.7,3.5,9.0,39.1,1.9,4.8,40.4,2.7,3.3,82.2,4.9,3.0,1.0,0.3,1.1,2,0
Davion Mitchell,PG,75,27.7,11.5,4.7,11.2,41.8,1.3,4.3,31.6,0.7,1.1,65.9,2.2,4.2,0.7,0.3,1.5,3,0
Patty Mills,PG,81,29.0,11.4,4.0,9.8,40.8,2.8,7.0,40.0,0.6,0.7,81.4,1.9,2.3,0.6,0.2,0.9,0,0
Immanuel Quickley,SG,78,23.1,11.3,3.6,9.3,39.2,1.8,5.1,34.6,2.3,2.6,88.1,3.2,3.5,0.7,0.0,1.3,4,2
Gary Harris,SG,61,28.4,11.1,3.9,9.1,43.4,1.9,5.0,38.4,1.4,1.6,87.4,2.0,1.8,1.0,0.1,1.0,0,0
Grayson Allen,SG,66,27.3,11.1,3.9,8.6,44.8,2.4,5.9,40.9,1.0,1.1,86.5,3.4,1.5,0.7,0.3,0.7,0,0
Clint Capela,C,74,27.6,11.1,5.0,8.2,61.3,0.0,0.0,0.0,1.1,2.3,47.3,11.9,1.2,0.7,1.3,0.6,35,0
Dorian Finney-Smith,PF,80,33.1,11.0,4.1,8.7,47.1,2.2,5.4,39.5,0.7,1.0,67.5,4.7,1.9,1.1,0.5,1.0,1,0
Hamidou Diallo,G,58,21.9,11.0,4.5,9.1,49.6,0.4,1.6,24.7,1.6,2.4,65.0,4.8,1.3,1.2,0.3,1.0,5,0
Duncan Robinson,F,79,25.9,10.9,3.7,9.2,39.9,2.9,7.9,37.2,0.6,0.8,83.6,2.6,1.6,0.5,0.2,0.8,0,0
De'Anthony Melton,SG,73,22.7,10.8,3.8,9.5,40.4,1.9,5.1,37.4,1.2,1.6,75.0,4.5,2.7,1.4,0.5,1.5,2,0
Darius Bazley,F,69,27.9,10.8,4.0,9.4,42.2,1.2,3.9,29.7,1.7,2.5,68.8,6.3,1.4,0.8,1.0,1.3,7,0
Cameron Payne,PG,58,22.0,10.8,4.1,10.1,40.9,1.2,3.6,33.6,1.3,1.5,84.3,3.0,4.9,0.7,0.3,1.8,3,0
Terance Mann,SG,81,28.6,10.8,4.1,8.5,48.4,0.9,2.6,36.5,1.6,2.0,78.0,5.2,2.6,0.7,0.3,1.0,6,0
Cedi Osman,SF,66,22.2,10.7,3.7,8.7,43.2,1.9,5.4,35.7,1.3,2.0,66.4,2.2,2.0,0.8,0.2,1.0,0,0
Mo Bamba,C,71,25.7,10.6,4.2,8.7,48.0,1.5,4.0,38.1,0.8,1.0,78.1,8.1,1.2,0.5,1.7,1.1,20,0
Nickeil Alexander-Walker,SG,65,22.6,10.6,3.9,10.5,37.2,1.6,5.2,31.1,1.2,1.7,74.3,2.9,2.4,0.7,0.4,1.4,2,0
Max Strus,SG,68,23.3,10.6,3.7,8.3,44.1,2.7,6.5,41.0,0.6,0.8,79.2,3.0,1.4,0.4,0.2,0.8,0,0
Trey Lyles,PF,75,20.5,10.5,3.5,7.5,46.6,0.9,2.8,32.1,2.6,3.2,80.2,5.1,1.2,0.4,0.4,1.0,3,0
Tre Mann,PG,60,22.8,10.4,3.9,9.8,39.3,1.6,4.5,36.0,1.1,1.4,79.3,2.9,1.5,0.8,0.2,1.2,0,0
Brandon Clarke,PF,64,19.5,10.4,4.5,7.0,64.4,0.1,0.3,22.7,1.3,2.0,65.4,5.3,1.3,0.6,1.1,0.5,4,0
Ivica Zubac,C,76,24.4,10.3,4.1,6.5,62.6,0.0,0.0,0.0,2.2,3.0,72.7,8.5,1.6,0.5,1.0,1.5,25,0
Jeff Green,PF,75,24.7,10.3,3.7,7.1,52.4,0.7,2.2,31.5,2.2,2.6,83.3,3.1,1.3,0.4,0.4,0.9,1,0
P.J. Washington,PF,65,27.2,10.3,3.8,8.2,47.0,1.7,4.6,36.5,0.9,1.2,71.6,5.2,2.3,0.9,0.9,1.3,3,0
Josh Richardson,SG,65,24.6,10.2,3.6,8.2,43.8,1.6,3.8,41.5,1.5,1.7,88.9,2.8,1.8,0.9,0.4,1.0,0,0
Ben McLemore,SG,64,20.1,10.2,3.4,8.4,40.1,2.4,6.5,36.2,1.1,1.4,81.8,1.6,0.9,0.6,0.2,0.9,0,0
Al Horford,C,69,29.1,10.2,3.9,8.2,46.7,1.3,3.8,33.6,1.2,1.4,84.2,7.7,3.4,0.7,1.3,0.9,15,0
Justin Holiday,SF,74,27.8,10.1,3.5,8.9,39.4,2.4,6.5,36.7,0.7,0.8,80.6,2.6,1.7,0.8,0.4,0.9,0,0
Bones Hyland,PG,69,19.0,10.1,3.3,8.3,40.3,1.9,5.2,36.6,1.6,1.8,85.6,2.7,2.8,0.6,0.3,1.2,1,0
Garrison Mathews,SG,65,26.3,10.0,2.8,7.1,39.9,2.1,5.9,36.0,2.2,2.8,79.4,2.9,1.0,0.9,0.4,0.6,0,0
Terrence Ross,G,63,23.0,10.0,3.5,8.8,39.7,1.2,4.2,29.2,1.8,2.1,86.2,2.6,1.8,0.4,0.2,1.2,0,0
Robert Williams III,C,61,29.6,10.0,4.4,6.0,73.6,0.0,0.0,0.0,1.1,1.5,72.2,9.6,2.0,0.9,2.2,1.0,25,1
Talen Horton-Tucker,SF,60,25.2,10.0,3.7,9.0,41.6,0.8,3.0,26.9,1.7,2.1,80.0,3.2,2.7,1.0,0.5,1.4,1,0
Pat Connaughton,SG,65,26.0,9.9,3.5,7.6,45.8,2.2,5.7,39.5,0.7,0.8,83.3,4.2,1.3,0.9,0.2,0.5,0,0
Alperen Sengun,C,72,20.7,9.6,3.5,7.3,47.4,0.4,1.6,24.8,2.3,3.2,71.1,5.5,2.6,0.8,0.9,2.0,8,0
Herbert Jones,SF,78,29.9,9.5,3.5,7.4,47.6,0.7,2.2,33.7,1.8,2.1,84.0,3.8,2.1,1.7,0.8,1.3,1,0
Jae Crowder,PF,67,28.1,9.4,3.2,8.1,39.9,1.9,5.4,34.8,1.1,1.3,78.9,5.3,1.9,1.4,0.4,0.8,1,0
Chris Boucher,PF,80,21.1,9.4,3.4,7.2,46.4,0.9,2.9,29.7,1.9,2.4,77.7,6.2,0.3,0.6,0.9,0.5,10,0
Daniel Gafford,C,72,20.1,9.4,4.0,5.7,69.3,0.0,0.0,0.0,1.5,2.1,69.9,5.7,0.9,0.4,1.4,0.9,8,0
Jaxson Hayes,C,70,20.0,9.3,3.5,5.7,61.6,0.3,0.8,35.1,2.1,2.7,76.6,4.5,0.6,0.5,0.8,0.8,4,0
Jonathan Kuminga,PF,70,16.9,9.3,3.4,6.6,51.3,0.7,2.1,33.6,1.9,2.7,68.4,3.3,0.9,0.4,0.3,1.1,2,0
Jaden McDaniels,PF,70,25.8,9.2,3.6,7.9,46.0,1.1,3.6,31.7,0.8,1.0,80.3,4.2,1.1,0.7,0.8,1.1,0,0
Georges Niang,SF,76,22.8,9.2,3.2,7.4,43.7,2.1,5.1,40.3,0.7,0.8,88.1,2.7,1.3,0.4,0.2,0.8,0,0
Patrick Beverley,PG,58,25.4,9.2,3.1,7.5,40.6,1.4,4.2,34.3,1.7,2.3,72.2,4.1,4.6,1.2,0.9,1.3,2,0
JaVale McGee,C,74,15.8,9.2,3.9,6.2,62.9,0.0,0.1,22.2,1.4,2.0,69.9,6.7,0.6,0.3,1.1,1.3,10,0
Caleb Martin,SF,60,22.9,9.2,3.5,6.8,50.7,1.1,2.6,41.3,1.2,1.6,76.3,3.8,1.1,1.0,0.5,0.9,1,0
Oshae Brissett,SF,67,23.3,9.1,3.1,7.6,41.1,1.2,3.5,35.0,1.7,2.4,69.5,5.3,1.1,0.7,0.4,0.8,5,0
Precious Achiuwa,PF,73,23.6,9.1,3.6,8.3,43.9,0.8,2.1,35.9,1.1,1.8,59.5,6.5,1.1,0.5,0.6,1.2,6,0
Obi Toppin,PF,72,17.1,9.0,3.5,6.6,53.1,0.7,2.3,30.8,1.3,1.7,75.8,3.7,1.1,0.3,0.5,0.8,3,0
Bruce Brown,SF,72,24.6,9.0,3.6,7.0,50.6,0.5,1.3,40.4,1.3,1.8,75.8,4.8,2.1,1.1,0.7,0.8,1,0
Amir Coffey,SG,69,22.7,9.0,3.1,6.8,45.3,1.4,3.7,37.8,1.5,1.7,86.3,2.9,1.8,0.6,0.2,0.7,1,0
Moritz Wagner,C,63,15.2,9.0,3.1,6.3,49.7,1.0,3.2,32.8,1.7,2.0,80.6,3.7,1.4,0.3,0.2,0.9,3,0
Chimezie Metu,PF,60,21.3,8.9,3.4,7.5,45.2,1.0,3.1,30.6,1.2,1.5,78.0,5.6,1.0,0.9,0.5,1.0,6,0
Bryn Forbes,SG,75,17.1,8.8,3.1,7.2,42.9,1.6,3.9,41.4,1.1,1.2,90.8,1.2,1.0,0.3,0.1,0.7,0,0
Ayo Dosunmu,SG,77,27.4,8.8,3.6,6.9,52.0,0.9,2.4,37.6,0.7,1.0,67.9,2.8,3.3,0.8,0.4,1.4,4,0
KJ Martin,F,79,21.0,8.8,3.5,6.6,53.3,0.8,2.1,35.7,1.0,1.6,63.4,3.8,1.3,0.4,0.5,0.8,2,0
Isaac Okoro,SF,67,29.6,8.8,3.1,6.4,48.0,0.8,2.3,35.0,1.8,2.3,76.8,3.0,1.8,0.8,0.3,0.9,0,0
Dwight Powell,C,82,21.9,8.7,3.3,4.9,67.1,0.2,0.5,35.1,2.0,2.6,78.3,4.9,1.2,0.5,0.5,0.8,2,0
Gabe Vincent,PG,68,23.4,8.7,3.1,7.5,41.7,1.8,4.8,36.8,0.6,0.8,81.5,1.9,3.1,0.9,0.2,1.4,0,0
Tyus Jones,PG,73,21.2,8.7,3.4,7.6,45.1,1.1,2.8,39.0,0.7,0.9,81.8,2.4,4.4,0.9,0.0,0.6,2,0
Chuma Okeke,PF,70,25.0,8.6,3.1,8.2,37.6,1.7,5.3,31.8,0.8,0.9,84.6,5.0,1.7,1.4,0.6,0.8,3,0
Reggie Bullock Jr.,SF,68,28.0,8.6,3.0,7.4,40.1,2.1,5.8,36.0,0.6,0.7,83.3,3.5,1.2,0.6,0.2,0.6,0,0
Cam Thomas,SG,67,17.6,8.5,3.3,7.5,43.3,0.7,2.6,27.0,1.3,1.6,82.9,2.4,1.2,0.5,0.1,0.8,0,0
Robert Covington,PF,71,27.3,8.5,2.9,7.0,42.0,1.8,4.8,37.8,0.8,1.0,84.1,5.5,1.3,1.5,1.3,1.1,1,0
Jaylen Nowell,G,62,15.7,8.5,3.2,6.7,47.5,1.0,2.6,39.4,1.2,1.5,78.3,2.0,2.1,0.4,0.2,0.6,0,0
Mitchell Robinson,C,72,25.7,8.5,3.6,4.8,76.1,0.0,0.0,0.0,1.2,2.5,48.6,8.6,0.5,0.8,1.8,0.8,20,0
Deni Avdija,SF,82,24.2,8.4,3.0,7.1,43.2,1.0,3.2,31.7,1.3,1.7,75.7,5.2,2.0,0.7,0.5,1.1,3,0
Nicolas Batum,PF,59,24.8,8.3,3.0,6.6,46.3,1.8,4.6,40.0,0.4,0.6,65.8,4.3,1.7,1.0,0.7,0.7,0,0
Landry Shamet,SG,69,20.8,8.3,2.8,7.0,39.4,1.8,4.8,36.8,1.0,1.2,84.0,1.8,1.6,0.4,0.1,0.6,0,0
Isaiah Stewart,C,71,25.6,8.3,3.5,6.9,51.0,0.2,0.6,32.6,1.0,1.5,71.8,8.7,1.2,0.3,1.1,1.2,12,0
Isaiah Hartenstein,C,68,17.9,8.3,3.4,5.4,62.6,0.2,0.4,46.7,1.3,1.9,68.9,4.9,2.4,0.7,1.1,1.2,2,0
Naz Reid,C,77,15.8,8.3,3.0,6.2,49.0,0.7,2.2,34.3,1.5,1.9,76.5,3.9,0.9,0.5,0.9,1.1,4,0
Corey Kispert,SF,77,23.4,8.2,3.0,6.7,45.5,1.5,4.2,35.0,0.7,0.8,87.1,2.7,1.1,0.5,0.3,0.6,0,0
