Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Shake Milton,SG,63,23.2,13.0,4.8,10.6,45.0,1.1,3.2,35.0,2.3,2.8,83.0,2.3,3.1,0.6,0.3,1.6,0,0
P.J. Washington,PF,64,30.5,12.9,4.7,10.7,44.0,1.8,4.5,38.6,1.7,2.3,74.5,6.5,2.5,1.1,1.2,2.0,10,0
Kyle Kuzma,SF,68,28.7,12.9,4.9,11.1,44.3,2.0,5.6,36.1,1.0,1.4,69.1,6.1,1.9,0.5,0.6,1.7,13,0
Jarrett Allen,C,63,29.6,12.8,4.7,7.7,61.8,0.1,0.3,31.6,3.2,4.6,70.3,10.0,1.7,0.5,1.4,1.6,25,0
Keldon Johnson,SF,69,28.5,12.8,4.9,10.2,47.9,0.9,2.6,33.1,2.1,2.8,74.0,6.0,1.8,0.6,0.3,1.1,8,0
Miles Bridges,SF,66,29.3,12.7,4.7,9.4,50.3,1.8,4.4,40.0,1.5,1.7,86.7,6.0,2.2,0.7,0.8,1.6,11,0
Will Barton,G,56,31.0,12.7,4.6,10.9,42.6,1.8,4.6,38.1,1.7,2.2,78.5,4.0,3.2,0.9,0.4,1.7,0,0
Jalen Brunson,PG,68,25.0,12.6,4.8,9.2,52.3,1.2,2.9,40.5,1.8,2.2,79.5,3.4,3.5,0.5,0.0,1.2,1,0
Seth Curry,SG,57,28.7,12.5,4.5,9.7,46.7,2.2,4.9,45.0,1.2,1.4,89.6,2.4,2.7,0.8,0.1,1.1,0,0
Kyle Anderson,SF,69,27.3,12.4,4.5,9.5,46.8,1.4,3.8,36.0,2.1,2.7,78.3,5.7,3.6,1.2,0.8,1.2,3,0
Brook Lopez,C,70,27.2,12.3,4.6,9.1,50.3,1.4,4.0,33.8,1.7,2.0,84.5,5.0,0.7,0.6,1.5,0.9,3,0
Saddiq Bey,SF,70,27.3,12.2,4.0,9.9,40.4,2.5,6.6,38.0,1.8,2.1,84.4,4.5,1.4,0.7,0.2,0.9,3,0
Eric Bledsoe,SG,71,29.7,12.2,4.3,10.3,42.1,1.7,5.0,34.1,1.9,2.7,68.7,3.4,3.8,0.8,0.3,1.6,4,0
Josh Richardson,SG,59,30.3,12.1,4.5,10.5,42.7,1.5,4.5,33.0,1.7,1.8,91.7,3.3,2.6,1.0,0.4,1.3,0,0
Thaddeus Young,F,68,24.3,12.1,5.4,9.7,55.9,0.2,0.7,26.7,1.0,1.7,62.8,6.2,4.3,1.1,0.6,2.0,7,0
Joe Ingles,SG,67,27.9,12.1,4.1,8.4,48.9,2.7,6.1,45.1,1.1,1.3,84.4,3.6,4.7,0.7,0.2,1.7,2,0
Jordan Poole,SG,51,19.4,12.0,4.0,9.3,43.2,1.9,5.4,35.1,2.1,2.3,88.2,1.8,1.9,0.5,0.2,1.0,0,0
Kevin Huerter,SG,69,30.8,11.9,4.6,10.6,43.2,2.0,5.6,36.3,0.7,0.9,78.1,3.3,3.5,1.2,0.3,1.1,3,0
Hamidou Diallo,G,52,23.6,11.6,4.3,9.0,47.7,0.5,1.6,34.1,2.5,3.8,64.0,5.2,1.9,0.8,0.5,1.5,7,0
Davis Bertans,SF,57,25.7,11.5,3.4,8.4,40.4,3.0,7.5,39.5,1.8,2.0,87.0,2.9,0.9,0.6,0.2,0.6,0,0
Bobby Portis,F,66,20.8,11.4,4.7,9.1,52.3,1.1,2.4,47.1,0.8,1.1,74.0,7.1,1.1,0.8,0.4,0.8,12,0
Immanuel Quickley,SG,64,19.4,11.4,3.6,9.1,39.5,1.8,4.7,38.9,2.4,2.7,89.1,2.1,2.0,0.5,0.2,0.9,0,0
Rudy Gay,SF,63,21.6,11.4,4.2,10.0,42.0,1.7,4.4,38.1,1.3,1.6,80.4,4.8,1.4,0.7,0.6,1.0,1,0
Lou Williams,SG,66,21.6,11.3,4.0,9.8,41.0,1.0,2.6,39.9,2.3,2.6,86.7,2.1,3.4,0.7,0.1,1.6,2,0
Jae'Sean Tate,SF,70,29.2,11.3,4.5,8.9,50.6,0.9,2.8,30.8,1.5,2.1,69.4,5.3,2.5,1.2,0.5,1.4,3,0
Wendell Carter Jr.,C,54,25.5,11.2,4.3,8.5,50.3,0.3,0.9,29.4,2.4,3.3,73.2,8.2,1.9,0.6,0.8,1.4,13,0
Naz Reid,C,70,19.2,11.2,4.3,8.3,52.3,0.9,2.5,35.1,1.6,2.4,69.3,4.6,1.0,0.5,1.1,1.0,1,0
Enes Freedom,C,72,24.4,11.2,4.7,7.8,60.4,0.0,0.1,25.0,1.8,2.3,77.4,11.0,1.2,0.5,0.7,1.1,34,0
Lonnie Walker IV,G,60,25.4,11.2,4.3,10.2,42.0,1.7,4.7,35.5,1.0,1.2,81.4,2.6,1.7,0.5,0.3,1.1,0,0
Jeff Green,PF,68,27.0,11.0,3.8,7.8,49.2,1.5,3.7,41.2,1.8,2.4,77.6,3.9,1.6,0.5,0.4,0.8,0,0
Dwayne Bacon,G,72,25.7,10.9,4.1,10.1,40.2,0.8,2.9,28.5,2.0,2.4,82.4,3.1,1.3,0.6,0.1,0.6,0,0
Reggie Bullock Jr.,SF,65,30.0,10.9,3.8,8.6,44.2,2.5,6.1,41.0,0.8,0.8,90.9,3.4,1.5,0.8,0.2,0.7,0,0
Patty Mills,PG,68,24.8,10.8,3.7,9.0,41.2,2.4,6.3,37.5,1.0,1.1,91.0,1.7,2.4,0.6,0.0,1.0,0,0
Reggie Jackson,PG,67,23.0,10.7,3.9,8.7,45.0,1.8,4.2,43.3,1.0,1.2,81.7,2.9,3.1,0.6,0.1,1.1,0,0
Grayson Allen,SG,50,25.2,10.6,3.5,8.3,41.8,2.1,5.5,39.1,1.6,1.8,86.8,3.2,2.2,0.9,0.2,1.0,0,0
Justin Holiday,SF,72,30.3,10.5,3.6,8.7,41.3,2.4,6.3,38.2,0.9,1.2,78.8,3.6,1.7,1.0,0.6,0.8,0,0
Donte DiVincenzo,SG,66,27.5,10.4,3.8,9.1,42.0,2.0,5.2,37.9,0.8,1.1,71.8,5.8,3.1,1.1,0.2,1.4,5,0
Cedi Osman,SF,59,25.6,10.4,3.7,9.9,37.4,1.7,5.5,30.6,1.3,1.6,80.0,3.4,2.9,0.9,0.2,1.4,2,0
Mason Plumlee,C,56,26.8,10.4,4.2,6.8,61.4,0.0,0.1,0.0,2.0,3.0,66.9,9.3,3.6,0.8,0.9,1.9,16,2
Brandon Clarke,PF,59,24.0,10.3,4.3,8.4,51.7,0.3,1.3,26.0,1.3,1.9,69.0,5.6,1.6,1.0,0.9,0.6,3,0
Delon Wright,SG,63,27.7,10.2,3.8,8.2,46.3,1.0,2.7,37.2,1.6,2.0,80.2,4.3,4.4,1.6,0.5,1.3,3,0
Elfrid Payton,G,63,23.6,10.1,4.3,9.9,43.2,0.4,1.6,28.6,1.2,1.7,68.2,3.4,3.2,0.7,0.1,1.6,0,0
Theo Maledon,PG,65,27.4,10.1,3.5,9.4,36.8,1.6,4.8,33.5,1.6,2.1,74.8,3.2,3.5,0.9,0.2,2.2,1,0
Jae Crowder,PF,60,27.5,10.1,3.3,8.2,40.4,2.5,6.3,38.9,1.0,1.3,76.0,4.7,2.1,0.8,0.5,0.9,0,0
Bryn Forbes,SG,70,19.3,10.0,3.6,7.6,47.3,2.2,4.9,45.2,0.7,0.9,77.0,1.6,0.6,0.3,0.0,0.6,1,0
Dorian Finney-Smith,PF,60,32.0,9.8,3.7,7.8,47.2,2.0,5.0,39.4,0.5,0.7,75.6,5.4,1.7,0.9,0.4,0.8,1,0
Kentavious Caldwell-Pope,SG,67,28.4,9.7,3.3,7.6,43.1,1.8,4.4,41.0,1.4,1.7,86.6,2.7,1.9,0.9,0.4,1.0,1,0
Daniel Theis,C,65,24.6,9.6,3.9,7.2,54.1,0.8,2.3,32.2,1.1,1.7,67.3,5.5,1.7,0.6,0.9,1.0,6,0
Isaac Okoro,SF,67,32.4,9.6,3.5,8.3,42.0,0.9,3.2,29.0,1.7,2.3,72.6,3.1,1.9,0.9,0.4,1.3,1,0
Cameron Johnson,SF,60,24.0,9.6,3.4,8.1,42.0,2.0,5.6,34.9,0.8,1.0,84.7,3.3,1.4,0.6,0.3,0.7,0,0
Danny Green,F,69,28.0,9.5,3.2,7.9,41.2,2.5,6.3,40.5,0.4,0.6,77.5,3.8,1.7,1.3,0.8,1.0,1,0
Landry Shamet,SG,61,23.0,9.3,3.0,7.5,40.8,2.1,5.5,38.7,1.1,1.3,84.6,1.8,1.6,0.5,0.2,0.8,0,0
Patrick Williams,PF,71,27.9,9.2,3.6,7.4,48.3,0.8,1.9,39.1,1.3,1.8,72.8,4.6,1.4,0.9,0.6,1.4,3,0
Desmond Bane,SG,68,22.3,9.2,3.4,7.3,46.9,1.7,4.0,43.2,0.6,0.7,81.6,3.1,1.7,0.6,0.2,0.9,0,0
Furkan Korkmaz,SG,55,19.3,9.1,3.1,7.7,40.1,1.8,4.9,37.5,1.1,1.5,73.2,2.1,1.5,0.9,0.2,0.8,0,0
De'Anthony Melton,SG,52,20.1,9.1,3.3,7.6,43.8,1.7,4.1,41.2,0.8,1.0,80.4,3.1,2.5,1.2,0.6,1.3,1,0
Robin Lopez,C,71,19.1,9.0,3.8,6.0,63.3,0.1,0.3,27.8,1.4,1.9,72.3,3.8,0.8,0.2,0.6,1.1,3,0
Ivica Zubac,C,72,22.3,9.0,3.6,5.5,65.2,0.0,0.1,25.0,1.9,2.4,78.9,7.2,1.3,0.3,0.9,1.1,13,0
Talen Horton-Tucker,SF,65,20.1,9.0,3.4,7.5,45.8,0.6,2.0,28.2,1.5,2.0,77.5,2.6,2.8,1.0,0.3,1.6,4,0
Paul Millsap,PF,56,20.8,9.0,3.4,7.2,47.6,0.9,2.6,34.3,1.3,1.8,72.4,4.7,1.8,0.9,0.6,0.9,2,0
Bruce Brown,SF,65,22.3,8.8,3.6,6.5,55.6,0.3,0.9,28.8,1.3,1.8,73.5,5.4,1.6,0.9,0.4,0.8,6,0
Terence Davis,SG,61,17.6,8.7,3.2,7.5,42.8,1.6,4.4,36.7,0.7,0.9,81.8,2.5,1.4,0.7,0.2,1.0,0,0
Isaiah Roby,PF,61,23.4,8.7,3.4,7.0,48.3,0.5,1.8,29.4,1.4,1.9,74.4,5.6,1.8,0.9,0.6,1.9,3,0
Raul Neto,PG,64,21.9,8.7,3.3,7.0,46.8,1.0,2.6,39.0,1.2,1.3,88.2,2.4,2.3,1.1,0.1,0.8,0,0
T.J. McConnell,PG,69,26.0,8.6,4.0,7.1,55.9,0.2,0.7,31.3,0.5,0.7,68.8,3.7,6.6,1.9,0.3,2.0,5,1
Jakob Poeltl,C,69,26.7,8.6,3.8,6.2,61.6,0.0,0.0,0.0,0.9,1.8,50.8,7.9,1.9,0.7,1.8,1.2,15,0
Ricky Rubio,PG,68,26.1,8.6,2.8,7.3,38.8,1.0,3.1,30.8,1.9,2.2,86.7,3.3,6.4,1.4,0.1,1.6,4,0
Robert Covington,PF,70,32.0,8.5,2.9,7.3,40.1,1.9,5.1,37.9,0.7,0.9,80.6,6.7,1.7,1.4,1.2,0.9,6,0
Svi Mykhailiuk,SG,66,20.1,8.5,3.2,7.7,41.1,1.6,4.8,33.4,0.6,0.8,76.0,2.5,1.7,0.8,0.2,1.3,0,0
Cameron Payne,PG,60,18.0,8.4,3.2,6.6,48.4,1.2,2.8,44.0,0.8,0.9,89.3,2.4,3.6,0.6,0.3,1.0,1,0
Luke Kennard,SG,63,19.6,8.3,3.1,6.6,47.6,1.6,3.6,44.6,0.4,0.5,83.9,2.6,1.7,0.4,0.1,0.8,1,0
Cory Joseph,PG,63,23.0,8.2,3.2,6.8,46.9,0.7,2.1,34.1,1.1,1.4,81.8,2.5,3.4,1.0,0.3,1.3,2,0
Sterling Brown,SF,51,24.1,8.2,2.9,6.6,44.8,1.8,4.2,42.3,0.5,0.6,80.6,4.4,1.4,0.7,0.2,0.8,2,0
JaMychal Green,F,58,19.3,8.1,3.0,6.4,46.3,1.4,3.4,39.9,0.8,1.0,80.7,4.8,0.9,0.4,0.4,0.9,1,0
Nicolas Batum,PF,67,27.4,8.1,2.9,6.1,46.4,1.6,4.1,40.4,0.7,0.9,82.8,4.7,2.2,1.0,0.6,0.8,1,0
Robert Williams III,C,52,18.9,8.0,3.6,5.0,72.1,0.0,0.0,0.0,0.9,1.4,61.6,6.9,1.8,0.8,1.8,1.0,4,0
Tyrese Maxey,PG,61,15.3,8.0,3.2,7.0,46.2,0.5,1.7,30.1,1.0,1.1,87.1,1.7,2.0,0.4,0.2,0.7,0,0
Kenrich Williams,SF,66,21.6,8.0,3.3,6.2,53.3,0.8,1.8,44.4,0.5,1.0,57.1,4.1,2.3,0.8,0.3,1.2,0,0
Isaiah Stewart,C,68,21.4,7.9,3.3,6.0,55.3,0.3,0.9,33.3,0.9,1.4,69.6,6.7,0.9,0.6,1.3,1.0,8,0
Anfernee Simons,SG,64,17.3,7.8,2.6,6.3,41.9,1.9,4.4,42.6,0.7,0.9,80.7,2.2,1.4,0.3,0.1,0.7,0,0
Payton Pritchard,PG,66,19.2,7.7,2.8,6.3,44.0,1.5,3.8,41.1,0.6,0.7,88.9,2.4,1.8,0.6,0.1,0.8,0,0
Tomas Satoransky,SG,58,22.5,7.7,2.9,5.7,51.4,0.7,2.0,35.6,1.2,1.4,84.8,2.4,4.7,0.7,0.2,1.7,1,0
D.J. Augustin,G,57,19.8,7.7,2.4,6.0,39.4,1.5,3.8,38.2,1.5,1.6,90.4,1.6,3.3,0.5,0.0,1.1,0,0
Ben McLemore,SG,53,17.1,7.7,2.5,6.9,37.0,1.8,5.3,34.6,0.7,1.0,73.6,1.9,0.7,0.4,0.2,0.8,0,0
Tristan Thompson,C,54,23.8,7.6,3.1,6.0,51.8,0.0,0.1,0.0,1.3,2.2,59.2,8.1,1.2,0.4,0.6,1.1,5,0
