Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Scottie Pippen,SF,79,38.2,21.4,8.0,16.7,48.0,1.4,4.0,34.5,4.0,5.6,71.6,8.1,5.2,2.9,1.1,3.4,27,1
Clifford Robinson,PF,75,36.3,21.3,8.0,17.6,45.2,1.9,5.1,37.1,3.5,5.1,69.4,5.6,2.6,1.1,1.1,2.1,7,0
Alonzo Mourning,C,77,38.2,21.3,7.4,14.3,51.9,0.1,0.4,32.4,6.4,8.4,76.1,9.9,1.4,0.6,2.9,3.1,42,0
Anfernee Hardaway,SF,77,37.7,20.9,7.6,14.8,51.2,1.1,3.2,34.9,4.6,6.0,76.9,4.4,7.2,1.7,0.3,3.4,19,1
Gary Payton,PG,82,36.8,20.6,8.4,16.4,50.9,0.9,2.8,30.2,3.0,4.2,71.6,3.4,7.1,2.5,0.2,2.5,9,0
Latrell Sprewell,SG,69,40.2,20.6,7.1,17.0,41.8,1.3,4.7,27.6,5.1,6.5,78.1,3.7,4.0,1.6,0.7,3.3,0,0
Dana Barros,PG,82,40.5,20.6,7.0,14.2,49.0,2.4,5.2,46.4,4.2,4.7,89.9,3.3,7.5,1.8,0.0,3.0,21,1
Derrick Coleman,PF,56,37.6,20.5,6.6,15.6,42.4,0.5,2.1,23.3,6.7,8.8,76.7,10.6,3.3,0.6,1.7,3.1,34,0
Isaiah Rider,G,75,35.3,20.4,7.4,16.7,44.7,1.9,5.3,35.1,3.7,4.5,81.7,3.3,3.3,0.9,0.3,3.1,2,0
Tim Hardaway,G,62,37.4,20.1,6.9,16.2,42.7,2.7,7.2,37.8,3.5,4.6,76.0,3.1,9.3,1.4,0.2,3.5,22,0
Chris Webber,C,54,38.3,20.1,8.6,17.4,49.5,0.7,2.7,27.6,2.2,4.3,50.2,9.6,4.7,1.5,1.6,3.1,26,3
Grant Hill,SF,70,38.3,19.9,7.3,15.2,47.7,0.1,0.4,14.8,5.3,7.3,73.2,6.4,5.0,1.8,0.9,2.9,10,1
Reggie Miller,SG,81,32.9,19.6,6.2,13.5,46.2,2.4,5.8,41.5,4.7,5.3,89.7,2.6,3.0,1.2,0.2,1.9,0,0
Detlef Schrempf,F,82,35.2,19.2,6.4,12.2,52.3,1.1,2.2,51.4,5.3,6.4,83.9,6.2,3.8,1.1,0.4,2.1,11,0
Chris Mullin,F,25,35.6,19.0,6.8,13.9,48.9,1.7,3.7,45.2,3.8,4.3,87.8,4.6,5.0,1.5,0.8,3.7,1,1
Rod Strickland,PG,64,35.4,18.9,6.9,14.8,46.6,0.7,1.9,37.4,4.4,5.9,74.5,5.0,8.8,1.9,0.1,3.3,29,1
Larry D. Johnson,F,81,39.9,18.8,7.2,15.0,48.0,1.0,2.6,38.6,3.4,4.4,77.4,7.2,4.6,1.0,0.3,2.6,19,1
Shawn Kemp,C,82,32.7,18.7,6.6,12.2,54.7,0.0,0.1,28.6,5.3,7.1,74.9,10.9,1.8,1.2,1.5,3.2,48,0
Jeff Malone,G,19,34.7,18.4,7.6,14.9,50.7,0.6,1.5,39.3,2.7,3.1,86.4,2.9,1.5,0.8,0.0,1.5,0,0
Joe Dumars,G,67,38.0,18.1,6.2,14.5,43.0,1.5,5.0,30.5,4.1,5.1,80.5,2.4,5.5,1.1,0.1,3.3,5,0
Sean Elliott,F,81,35.3,18.1,6.2,13.2,46.8,1.7,4.1,40.8,4.0,5.0,80.7,3.5,2.5,1.0,0.5,1.9,0,0
Clarence Weatherspoon,PF,76,39.4,18.1,7.1,16.3,43.9,0.1,0.3,19.0,3.7,5.0,75.1,6.9,2.8,1.5,0.9,2.5,13,0
Rik Smits,C,78,30.5,17.9,7.2,13.6,52.6,0.0,0.0,0.0,3.6,4.8,75.3,7.7,1.4,0.5,1.0,2.4,24,0
Danny Manning,F,46,32.8,17.9,7.4,13.5,54.7,0.1,0.5,28.6,3.0,4.4,67.3,6.0,3.3,0.9,1.2,2.6,7,0
Dominique Wilkins,F,77,31.5,17.8,6.4,15.2,42.4,1.5,3.8,38.8,3.5,4.4,78.2,5.2,2.2,0.8,0.2,2.2,7,0
Vin Baker,PF,82,41.0,17.7,7.2,15.0,48.3,0.1,0.3,29.2,3.1,5.3,59.3,10.3,3.6,1.0,1.4,2.7,49,1
Kenny Anderson,PG,72,37.3,17.6,5.7,14.3,39.9,1.3,4.1,33.0,4.8,5.8,84.1,3.5,9.4,1.4,0.2,3.1,31,0
Loy Vaught,F,80,37.1,17.5,7.6,14.8,51.4,0.1,0.4,21.2,2.2,3.1,71.0,9.7,1.7,1.3,0.4,2.1,38,0
Kevin Willis,C,67,35.7,17.2,7.1,15.1,46.6,0.0,0.2,20.0,3.1,4.4,69.0,10.9,1.3,0.9,0.5,2.4,38,0
Dino Radja,C,66,32.5,17.2,6.8,13.9,49.0,0.0,0.0,0.0,3.5,4.7,75.9,8.7,1.7,0.9,1.3,2.4,19,0
Mookie Blaylock,G,80,38.4,17.2,6.4,15.0,42.5,2.5,6.9,35.9,2.0,2.7,72.9,4.9,7.7,2.5,0.3,3.0,20,2
Juwan Howard,PF,65,36.1,17.0,7.0,14.3,48.9,0.0,0.1,0.0,3.0,4.5,66.4,8.4,2.5,0.8,0.2,2.6,17,0
Nick Van Exel,PG,80,36.8,16.9,5.8,13.8,42.0,2.3,6.4,35.8,2.9,3.8,78.3,2.8,8.3,1.2,0.1,2.8,24,0
Calbert Cheaney,SG,78,34.0,16.6,6.6,14.5,45.3,1.2,3.6,33.9,2.2,2.7,81.2,4.1,2.3,1.0,0.3,1.9,1,0
Jeff Hornacek,G,81,33.3,16.5,6.0,11.6,51.4,1.1,2.7,40.6,3.5,4.0,88.2,2.6,4.3,1.6,0.2,1.8,1,0
Walt Williams,F,77,35.6,16.4,5.8,13.0,44.6,1.3,3.8,34.8,3.5,4.7,73.1,4.5,4.1,1.6,0.8,3.2,3,0
Christian Laettner,PF,81,34.2,16.3,5.6,11.4,48.9,0.2,0.5,32.5,5.0,6.2,81.8,7.6,2.9,1.2,1.1,2.8,21,0
Steve Smith,SG,80,33.3,16.3,5.4,12.6,42.6,1.7,5.2,32.9,3.9,4.6,84.1,3.5,3.4,0.8,0.4,1.9,1,0
Rex Chapman,G,45,32.6,16.2,5.6,14.2,39.8,1.9,6.1,31.4,3.0,3.5,86.2,2.5,2.8,1.5,0.3,1.4,0,0
Todd Day,G,82,33.1,16.0,5.4,12.8,42.4,2.0,5.1,39.0,3.1,4.2,75.4,3.9,1.6,1.3,0.8,1.9,1,0
Vlade Divac,C,80,35.1,16.0,6.1,12.0,50.7,0.1,0.7,18.9,3.7,4.8,77.7,10.4,4.1,1.4,2.2,2.6,42,1
Mahmoud Abdul-Rauf,G,73,28.5,16.0,6.5,13.8,47.0,1.1,2.9,38.6,1.9,2.1,88.5,1.9,3.6,1.1,0.1,1.6,0,0
Nick Anderson,F,76,34.1,15.8,5.8,12.1,47.6,2.4,5.7,41.5,1.9,2.7,70.4,4.4,4.1,1.6,0.3,1.9,2,0
Mark Price,G,48,28.6,15.8,5.3,12.8,41.3,2.1,5.3,40.7,3.1,3.4,91.4,2.3,7.0,0.7,0.1,3.0,6,0
Toni Kukoc,SF,81,31.9,15.7,6.0,11.9,50.4,0.8,2.4,31.3,2.9,3.9,74.8,5.4,4.6,1.3,0.2,2.0,5,1
Dee Brown,G,79,35.3,15.6,5.5,12.4,44.7,1.6,4.1,38.5,3.0,3.5,85.2,3.2,3.8,1.4,0.6,1.8,3,0
Dan Majerle,G,82,37.7,15.6,5.3,12.6,42.5,2.4,6.7,36.3,2.5,3.4,73.1,4.6,4.1,1.2,0.5,1.3,3,0
Kevin Johnson,G,47,28.8,15.5,5.2,11.1,47.0,0.1,0.6,15.4,5.0,6.1,81.0,2.4,7.7,1.0,0.4,2.2,16,0
Terry Mills,F,72,34.9,15.5,5.8,13.0,44.7,1.5,4.0,38.2,2.4,3.0,79.9,7.8,2.2,0.9,0.5,2.0,19,0
Willie Burton,G,53,29.5,15.3,4.6,11.4,40.1,2.0,5.2,38.5,4.2,5.0,82.4,3.1,1.8,0.6,0.4,2.3,0,0
John Starks,G,80,34.1,15.3,5.2,13.3,39.5,2.7,7.6,35.5,2.1,2.9,73.7,2.7,5.1,1.2,0.1,2.0,0,0
Armon Gilliam,F,82,30.1,14.8,5.5,11.0,50.3,0.0,0.0,0.0,3.7,4.8,77.0,7.5,1.2,0.8,1.1,1.9,18,0
John Stockton,G,82,35.0,14.7,5.2,9.6,54.2,1.2,2.8,44.9,3.0,3.7,80.4,3.1,12.3,2.4,0.3,3.3,59,0
Sherman Douglas,G,65,31.5,14.7,5.6,11.8,47.5,0.3,1.3,24.4,3.1,4.6,68.9,2.6,6.9,1.2,0.0,2.5,12,0
Allan Houston,SG,76,26.3,14.5,5.2,11.3,46.3,2.1,4.9,42.4,1.9,2.3,86.0,2.2,2.2,0.8,0.2,1.5,0,0
Billy Owens,F,70,32.8,14.3,5.8,11.7,49.1,0.0,0.3,9.1,2.8,4.5,62.0,7.2,3.5,1.1,0.4,2.9,19,1
Hersey Hawkins,G,82,33.3,14.3,4.8,9.9,48.2,1.6,3.6,44.0,3.2,3.7,86.7,3.8,3.2,1.5,0.2,1.8,3,0
Lamond Murray,SF,81,31.6,14.1,5.4,13.5,40.2,0.8,2.7,29.8,2.5,3.3,75.4,4.4,1.6,0.9,0.7,2.0,4,0
B.J. Armstrong,G,82,31.4,14.0,5.1,10.9,46.8,1.3,3.1,42.7,2.5,2.8,88.4,2.3,3.0,1.0,0.1,1.3,0,0
Eddie Jones,SG,64,31.0,14.0,5.3,11.6,46.0,1.4,3.8,37.0,1.9,2.6,72.2,3.9,2.0,2.0,0.6,1.2,1,0
Kevin Edwards,G,14,33.3,14.0,4.9,11.0,44.8,1.3,3.2,40.0,2.9,3.0,95.2,2.6,1.9,1.4,0.4,2.5,0,0
Stacey Augmon,SF,76,31.1,13.9,5.2,11.5,45.3,0.1,0.3,26.9,3.3,4.6,72.8,4.8,2.6,1.3,0.6,2.0,3,0
Tyrone Hill,PF,70,34.2,13.8,5.0,9.9,50.4,0.0,0.0,0.0,3.8,5.7,66.2,10.9,0.8,0.8,0.6,2.2,37,0
Kendall Gill,SF,73,29.1,13.7,5.4,11.8,45.7,0.9,2.3,36.8,2.1,2.9,74.2,4.0,2.6,1.6,0.4,1.9,1,0
Chris Gatling,C,58,25.3,13.7,5.6,8.8,63.3,0.0,0.0,0.0,2.6,4.3,59.2,7.6,0.9,0.7,0.9,2.0,14,0
Dell Curry,G,69,24.9,13.6,5.0,11.3,44.1,2.2,5.2,42.7,1.4,1.6,85.6,2.4,1.6,0.8,0.3,1.4,0,0
Avery Johnson,PG,82,36.7,13.4,5.5,10.5,51.9,0.0,0.3,13.6,2.5,3.6,68.5,2.5,8.2,1.4,0.2,2.5,23,0
Reggie Williams,F,74,29.7,13.4,5.2,11.4,45.9,1.1,3.6,32.0,1.8,2.4,75.9,4.4,3.1,1.5,0.9,1.7,5,1
Otis Thorpe,C,70,29.9,13.4,5.5,9.7,56.5,0.0,0.1,0.0,2.4,4.0,59.4,8.0,1.6,0.6,0.4,1.9,18,0
Chris Morris,F,71,30.0,13.4,4.9,12.1,41.0,1.5,4.5,33.4,2.0,2.7,72.8,5.7,2.1,1.2,0.7,1.6,8,0
Vernon Maxwell,G,64,31.8,13.3,4.8,12.1,39.4,2.2,6.9,32.4,1.5,2.3,68.8,2.6,4.3,1.2,0.2,2.1,1,0
Derrick McKey,F,81,34.6,13.3,5.1,10.3,49.3,0.4,1.1,36.0,2.7,3.7,74.4,4.9,3.4,1.5,0.6,2.1,2,0
Terrell Brandon,PG,67,29.3,13.3,5.1,11.4,44.8,0.7,1.8,39.7,2.4,2.8,85.5,2.8,5.4,1.6,0.2,2.1,5,0
Brian Grant,PF,80,28.6,13.2,5.2,10.1,51.1,0.0,0.1,25.0,2.9,4.5,63.6,7.5,1.2,0.6,1.5,2.0,16,0
Eric Murdock,G,75,28.8,13.0,4.5,10.9,41.5,1.2,3.2,37.5,2.8,3.6,79.0,2.9,6.4,1.5,0.2,2.6,9,0
Scott Skiles,G,62,33.5,13.0,4.3,9.4,45.5,1.5,3.7,42.1,2.9,3.3,88.6,2.6,7.3,1.1,0.1,2.8,12,0
Malik Sealy,G,60,26.7,13.0,4.9,11.2,43.5,0.4,1.2,30.1,2.9,3.7,78.0,3.6,1.8,1.2,0.4,1.4,0,0
Doug West,F,71,32.8,12.9,4.9,10.7,46.1,0.2,0.9,18.0,2.9,3.5,83.7,3.2,2.6,0.9,0.3,1.8,1,0
Dennis Scott,F,62,24.2,12.9,4.6,10.4,43.9,2.4,5.7,42.6,1.4,1.8,75.4,2.4,2.1,0.7,0.2,0.9,0,0
Horace Grant,C,74,36.4,12.8,5.4,9.6,56.7,0.0,0.1,0.0,2.0,2.9,69.2,9.7,2.3,1.0,1.2,1.1,25,0
Sam Perkins,C,82,28.7,12.7,4.2,9.0,46.6,1.7,4.2,39.7,2.6,3.3,79.9,4.9,1.6,0.9,0.5,0.9,2,0
Charles Daniel Smith,F,76,28.3,12.7,4.6,9.8,47.1,0.1,0.4,22.6,3.4,4.2,79.2,4.3,1.6,0.6,1.3,1.9,2,0
Ken Norman,F,74,25.4,12.7,5.2,11.6,45.3,1.3,3.9,34.4,0.9,1.9,45.7,4.9,1.3,0.5,0.3,1.3,4,0
Tom Gugliotta,PF,77,33.4,12.7,4.8,10.9,44.3,0.8,2.4,32.3,2.3,3.3,69.0,7.4,3.6,1.7,0.8,2.5,21,0
Donyell Marshall,PF,72,29.0,12.6,4.8,12.2,39.4,1.0,3.4,28.4,2.0,3.1,66.2,5.6,1.5,0.6,1.2,1.6,10,0
Roy Tarpley,C,55,24.6,12.6,5.3,11.1,47.9,0.1,0.3,27.8,1.9,2.2,83.6,8.2,1.1,0.8,1.0,2.0,21,0
John Hotrod Williams,F,74,35.7,12.6,4.9,10.9,45.2,0.0,0.1,20.0,2.6,3.9,68.5,6.9,2.6,1.1,1.4,2.0,14,0
Ricky Pierce,G,27,24.9,12.5,4.1,9.4,43.7,0.9,2.6,32.9,3.4,3.9,87.7,2.4,1.5,0.8,0.1,0.9,0,0
Elden Campbell,C,73,28.4,12.5,4.9,10.8,45.9,0.0,0.0,0.0,2.6,4.0,66.6,6.1,1.3,0.9,1.8,1.3,11,0
Vinny Del Negro,G,75,31.5,12.5,5.0,10.2,48.6,0.9,2.2,40.7,1.7,2.2,79.0,2.6,3.0,0.8,0.2,0.7,0,0
Chris Mills,SF,80,35.2,12.3,4.5,10.7,42.0,1.2,3.0,39.2,2.2,2.7,81.7,4.6,1.9,0.7,0.4,1.5,4,0
Rodney Rogers,SF,80,26.8,12.2,4.7,9.6,48.8,0.6,1.9,33.8,2.2,3.4,65.1,4.8,2.0,1.2,0.6,2.2,2,0
Rony Seikaly,C,36,28.8,12.1,4.5,8.7,51.6,0.0,0.0,0.0,3.1,4.4,69.4,7.4,1.3,0.6,1.0,2.9,8,0
Robert Pack,PG,42,27.2,12.1,4.0,9.4,43.0,0.7,1.7,41.7,3.3,4.2,78.3,2.7,6.9,1.5,0.1,3.2,7,1
Jason Kidd,PG,79,33.8,11.7,4.2,10.8,38.5,0.9,3.3,27.2,2.4,3.5,69.8,5.4,7.7,1.9,0.3,3.2,19,4
Grant Long,F,81,32.6,11.6,4.2,8.8,47.8,0.1,0.4,35.5,3.0,4.0,75.1,7.5,1.6,1.3,0.4,1.9,20,0
Spud Webb,G,76,32.3,11.6,4.0,9.1,43.8,0.6,1.9,33.1,3.0,3.2,93.4,2.3,6.2,1.0,0.1,2.4,3,0
Scott Burrell,G,65,31.0,11.5,4.3,9.1,46.7,1.5,3.6,40.9,1.5,2.2,69.4,5.7,2.5,1.2,0.6,1.3,1,0
Dikembe Mutombo,C,82,37.8,11.5,4.3,7.7,55.6,0.0,0.0,0.0,3.0,4.6,65.4,12.5,1.4,0.5,3.9,2.3,43,2
Derek Harper,G,80,34.0,11.5,4.2,9.5,44.6,1.3,3.7,36.3,1.7,2.4,72.4,2.4,5.7,1.0,0.1,1.9,4,0
Sharone Wright,C,79,25.9,11.4,4.6,9.8,46.5,0.0,0.1,0.0,2.3,3.6,64.5,6.0,0.6,0.5,1.3,1.9,10,0
Dale Ellis,G,81,24.6,11.3,4.3,9.6,45.3,1.3,3.2,40.3,1.4,1.6,86.6,2.7,0.7,0.5,0.1,1.0,0,0
Bryant Stith,G,81,28.8,11.2,3.9,8.2,47.2,0.2,0.8,29.4,3.3,4.0,82.4,3.3,1.9,1.1,0.2,1.4,1,0
A.C. Green,F,82,32.8,11.2,3.8,7.5,50.4,0.5,1.5,33.9,3.1,4.2,73.2,8.2,1.5,0.7,0.4,1.4,22,0
Benoit Benjamin,C,61,26.2,11.1,4.4,8.7,51.0,0.0,0.0,0.0,2.2,2.9,76.0,7.2,0.6,0.4,1.0,2.0,14,0
Tyrone Bogues,G,78,33.7,11.1,4.5,9.4,47.7,0.1,0.4,20.0,2.1,2.3,88.9,3.3,8.7,1.3,0.0,1.7,23,0
Don Maclean,F,39,27.0,11.0,4.1,9.3,43.8,0.3,1.0,25.0,2.7,3.5,76.5,4.2,1.3,0.4,0.1,1.1,2,0
Bobby Phills,F,80,31.3,11.0,4.2,10.2,41.4,0.2,0.7,34.5,2.3,2.9,77.9,3.3,2.3,1.4,0.3,1.4,1,1
Pooh Richardson,G,80,35.8,10.9,4.4,11.2,39.4,1.1,3.1,35.7,1.0,1.6,64.8,3.3,7.9,1.6,0.2,2.1,19,1
Sean Rooks,C,80,30.1,10.9,3.6,7.7,47.0,0.0,0.1,0.0,3.6,4.8,76.1,6.1,1.2,0.4,0.9,1.8,9,0
Olden Polynice,C,81,31.3,10.8,4.6,8.5,54.4,0.0,0.0,100.0,1.5,2.4,63.9,9.0,0.8,0.6,0.6,1.4,23,0
Chuck Person,F,81,25.1,10.8,3.9,9.3,42.3,2.1,5.5,38.7,0.8,1.3,64.7,3.2,1.3,0.6,0.1,1.3,1,0
Dale Davis,PF,74,31.7,10.6,4.4,7.8,56.3,0.0,0.0,0.0,1.9,3.5,53.3,9.4,0.8,1.0,1.6,1.7,27,0
Terry Dehere,G,80,22.2,10.4,3.5,8.6,40.7,0.6,2.0,29.4,2.9,3.7,78.4,1.9,2.8,0.6,0.1,2.0,1,0
Wesley Person,SF,78,23.1,10.4,4.0,8.2,48.4,1.5,3.4,43.6,1.0,1.3,79.2,2.6,1.3,0.6,0.3,1.0,0,0
David Benoit,F,71,25.9,10.4,4.0,8.3,48.6,0.5,1.6,33.0,1.9,2.2,84.1,5.2,0.8,0.6,0.7,1.1,3,0
Kenny Smith,G,81,25.1,10.4,3.5,7.3,48.4,1.8,4.1,42.9,1.6,1.8,85.1,1.9,4.0,0.9,0.1,1.5,1,0
Anthony Peeler,SG,73,21.4,10.4,3.9,9.0,43.2,1.2,3.0,38.9,1.4,1.8,79.7,2.3,1.7,0.7,0.2,1.1,0,0
Popeye Jones,PF,80,29.8,10.3,4.7,10.5,44.3,0.0,0.2,8.3,1.0,1.6,64.5,10.6,2.0,0.4,0.3,1.6,31,0
Robert Horry,PF,64,32.4,10.2,3.8,8.4,44.7,1.3,3.5,37.9,1.3,1.8,76.1,5.1,3.4,1.5,1.2,1.9,2,0
Charles Oakley,PF,50,31.3,10.1,3.8,7.9,48.9,0.1,0.2,25.0,2.4,3.0,79.3,8.9,2.5,1.2,0.1,2.1,13,0
Victor Alexander,F,50,24.7,10.0,4.6,8.9,51.5,0.1,0.5,24.0,0.7,1.2,60.0,5.8,1.2,0.6,0.6,1.5,6,0
Byron Scott,G,80,19.1,10.0,3.3,7.3,45.5,1.0,2.5,38.9,2.4,2.8,85.0,1.9,1.4,0.8,0.2,1.5,0,0
Eric Montross,C,78,29.7,10.0,3.9,7.4,53.4,0.0,0.0,0.0,2.1,3.4,63.5,7.3,0.5,0.4,0.8,1.4,16,0
Hubert Davis,SG,82,20.7,10.0,3.6,7.5,48.0,1.6,3.5,45.5,1.2,1.5,80.8,1.3,1.8,0.4,0.1,1.1,0,0
Gheorghe Muresan,C,73,23.6,10.0,4.2,7.4,56.0,0.0,0.0,0.0,1.7,2.4,70.9,6.7,0.5,0.7,1.7,1.6,13,0
Wayman Tisdale,F,65,19.6,10.0,4.3,8.8,48.4,0.0,0.0,0.0,1.4,1.9,77.0,3.8,0.7,0.4,0.4,1.0,1,0
Bimbo Coles,PG,68,32.5,10.0,3.8,8.9,43.0,0.2,1.1,21.1,2.1,2.6,81.0,2.8,6.1,1.5,0.2,2.3,7,0
Marty Conlon,F,82,25.2,9.9,4.2,7.9,53.2,0.1,0.4,27.6,1.5,2.4,61.3,5.2,1.3,0.5,0.2,1.5,5,0
Anthony Mason,F,77,32.4,9.9,3.7,6.6,56.6,0.0,0.0,0.0,2.5,3.9,64.1,8.4,3.1,0.9,0.3,1.6,15,0
Vincent Askew,F,71,24.2,9.9,3.5,7.1,49.2,0.4,1.3,33.0,2.5,3.4,73.9,2.5,2.5,0.7,0.2,1.2,0,0
Craig Ehlo,G,49,23.8,9.7,3.9,8.6,45.3,1.0,2.7,38.1,0.9,1.4,62.0,3.0,2.3,0.9,0.1,1.5,0,0
Elliot Perry,G,82,24.1,9.7,3.7,7.2,52.0,0.3,0.7,41.7,1.9,2.4,81.0,1.8,4.8,1.9,0.0,2.0,2,0
Andrew Lang,C,82,28.5,9.7,3.9,8.3,47.3,0.0,0.0,66.7,1.9,2.3,80.9,5.6,0.9,0.5,1.8,1.3,9,0
George McCloud,F,42,19.1,9.6,3.4,7.8,43.9,0.8,2.1,38.2,1.9,2.3,83.3,3.5,1.3,0.5,0.2,1.0,0,0
Antoine Carr,F,78,21.5,9.6,3.7,7.0,53.1,0.0,0.1,25.0,2.1,2.6,82.1,3.4,0.9,0.3,0.9,1.1,0,0
Sam Cassell,PG,82,23.0,9.5,3.1,7.2,42.7,0.8,2.3,33.0,2.6,3.1,84.3,2.6,4.9,1.1,0.2,2.0,6,0
Lucious Harris,SG,79,21.5,9.5,3.5,7.7,45.9,0.7,1.8,38.7,1.7,2.2,80.0,2.8,1.7,0.7,0.2,1.0,0,0
Shawn Bradley,C,82,28.8,9.5,3.8,8.5,45.5,0.0,0.0,0.0,1.8,2.8,63.8,8.0,0.6,0.7,3.3,1.7,20,0
Sedale Threatt,G,59,23.5,9.5,3.7,7.4,49.7,0.6,1.6,37.9,1.5,1.9,79.3,2.1,4.2,0.9,0.2,1.2,0,0
Felton Spencer,C,34,26.6,9.3,3.1,6.3,48.8,0.0,0.0,0.0,3.1,4.0,79.3,7.6,0.5,0.4,0.9,2.0,8,0
Sarunas Marciulionis,G,66,18.1,9.3,3.3,6.9,47.3,0.5,1.3,40.2,2.2,3.0,73.2,1.0,1.7,1.1,0.0,1.5,0,0
Tony Massenburg,PF,80,26.6,9.3,3.5,7.5,46.9,0.0,0.0,0.0,2.2,2.9,75.3,5.7,0.8,0.6,0.7,1.5,9,0
Khalid Reeves,G,67,21.8,9.2,3.1,6.9,44.3,1.0,2.6,39.2,2.1,2.9,71.4,2.8,4.3,1.1,0.1,2.0,3,0
Buck Williams,F,82,29.5,9.2,3.8,7.4,51.2,0.0,0.0,50.0,1.7,2.5,67.3,8.2,1.0,0.8,0.8,1.5,13,0
James Robinson,G,71,21.7,9.2,3.6,8.8,40.9,1.1,3.1,34.1,0.9,1.5,59.1,1.9,2.5,0.7,0.2,1.8,1,0
Harvey Grant,F,75,23.6,9.1,3.8,8.3,46.1,0.1,0.3,30.8,1.4,1.9,70.5,3.8,1.1,0.7,0.7,0.8,2,0
Donald Royal,F,70,26.3,9.1,2.9,6.2,47.5,0.0,0.1,0.0,3.2,4.3,74.6,4.0,2.8,0.6,0.2,1.8,0,0
Carlos Rogers,F,49,20.8,8.9,3.7,6.9,52.9,0.0,0.3,14.3,1.6,3.0,52.1,5.7,0.8,0.4,1.1,1.7,7,0
Terry Porter,G,35,22.0,8.9,3.0,7.6,39.3,1.3,3.3,38.6,1.7,2.3,70.7,2.3,3.8,0.9,0.1,1.7,0,0
Mario Elie,G,81,23.4,8.8,3.0,6.0,49.9,1.0,2.5,39.8,1.8,2.1,84.2,2.4,2.3,0.8,0.1,1.3,0,0
Rick Fox,SF,53,19.6,8.8,3.2,6.6,48.1,0.6,1.4,41.3,1.8,2.3,77.2,2.9,2.6,1.0,0.4,1.5,2,0
Xavier Mcdaniel,F,68,21.0,8.6,3.6,8.0,45.1,0.1,0.3,28.6,1.3,1.8,71.2,4.4,1.6,0.4,0.3,1.3,2,0
Oliver Miller,C,64,24.3,8.5,3.6,6.5,55.5,0.0,0.2,23.1,1.2,1.9,62.9,7.4,1.5,0.9,1.8,1.8,14,0
Matt Geiger,C,74,23.1,8.3,3.5,6.6,53.6,0.1,0.1,40.0,1.3,1.9,65.0,5.6,0.7,0.6,0.7,1.5,11,0
Rafael Addison,F,79,22.5,8.3,3.5,7.4,47.6,0.3,1.1,28.9,0.9,1.3,74.7,3.1,1.4,0.7,0.3,1.0,1,0
Jeff Grayer,G,47,23.4,8.3,3.5,8.1,42.8,0.1,0.3,33.3,1.2,1.8,69.9,3.2,1.6,0.6,0.1,1.2,0,0
