Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Joe Johnson,G,82,40.8,21.7,7.9,18.3,43.2,2.1,5.4,38.1,3.9,4.6,83.4,4.5,5.8,1.0,0.2,2.7,9,0
Tracy McGrady,SG,66,37.0,21.6,8.3,19.8,41.9,1.3,4.5,29.2,3.7,5.4,68.4,5.1,5.9,1.0,0.5,2.4,5,1
Antawn Jamison,PF,79,38.7,21.4,7.8,17.9,43.6,1.5,4.5,33.9,4.2,5.5,76.0,10.2,1.5,1.3,0.4,1.4,44,0
Vince Carter,G,76,38.9,21.3,7.7,16.9,45.6,1.3,3.6,35.9,4.6,5.6,81.6,6.0,5.1,1.2,0.4,2.4,9,0
Carlos Boozer,PF,81,34.9,21.1,8.8,16.0,54.7,0.0,0.0,0.0,3.6,4.9,73.8,10.4,2.9,1.2,0.5,2.6,51,1
Chris Paul,PG,80,37.6,21.1,7.9,16.1,48.8,1.2,3.1,36.9,4.2,4.9,85.1,4.0,11.6,2.7,0.1,2.5,56,1
Al Jefferson,C,82,35.6,21.0,8.8,17.6,50.0,0.0,0.1,0.0,3.5,4.8,72.1,11.1,1.4,0.9,1.5,2.0,55,0
Dwight Howard,C,82,37.7,20.7,7.1,11.9,59.9,0.0,0.0,0.0,6.5,10.9,59.0,14.2,1.3,0.9,2.1,3.2,69,0
David West,F,76,37.8,20.6,8.3,17.2,48.2,0.1,0.3,24.0,3.9,4.6,85.0,8.9,2.3,0.8,1.3,2.2,29,0
Jamal Crawford,G,80,39.9,20.6,7.1,17.4,41.0,2.2,6.2,35.6,4.1,4.8,86.4,2.6,5.0,1.0,0.2,2.4,0,0
Metta World Peace,SF,57,38.1,20.5,7.6,16.9,45.3,1.5,3.9,38.0,3.7,5.2,71.9,5.8,3.5,2.3,0.7,2.6,6,0
Caron Butler,SF,58,39.9,20.3,7.6,16.3,46.6,1.1,3.2,35.7,4.1,4.5,90.1,6.7,4.9,2.2,0.3,2.6,9,3
Kevin Durant,PF,80,34.6,20.3,7.3,17.1,43.0,0.7,2.6,28.8,4.9,5.6,87.3,4.4,2.4,1.0,0.9,2.9,1,0
Monta Ellis,SG,81,37.9,20.2,8.0,15.1,53.1,0.1,0.6,23.1,4.0,5.1,76.7,5.0,3.9,1.5,0.3,2.1,5,0
Rudy Gay,SF,81,37.0,20.1,7.7,16.7,46.1,1.7,4.8,34.6,3.1,3.9,78.5,6.2,2.0,1.4,1.0,2.3,10,0
Stephen Jackson,SF,73,39.1,20.1,6.7,16.5,40.5,2.5,6.9,36.3,4.2,5.1,83.2,4.4,4.1,1.3,0.4,2.7,1,0
Josh Howard,SF,76,36.3,19.9,7.5,16.4,45.5,0.9,2.8,31.9,4.1,5.1,81.3,7.0,2.2,0.8,0.4,1.5,9,0
Andre Iguodala,F,82,39.5,19.9,7.1,15.6,45.6,1.2,3.7,32.9,4.5,6.2,72.1,5.4,4.8,2.1,0.6,2.6,8,0
Paul Pierce,SF,80,35.9,19.6,6.4,13.7,46.4,1.8,4.6,39.2,5.1,6.1,84.3,5.1,4.5,1.3,0.5,2.8,7,0
Danny Granger,SF,80,36.0,19.6,6.7,15.1,44.6,2.1,5.3,40.4,4.0,4.7,85.2,6.1,2.1,1.2,1.1,2.1,7,0
Hedo Turkoglu,SF,82,36.9,19.5,6.8,14.9,45.6,2.0,5.1,40.0,4.0,4.8,82.9,5.7,5.0,0.9,0.3,3.0,8,2
Manu Ginobili,G,74,31.0,19.5,6.1,13.3,46.0,2.1,5.3,40.1,5.1,6.0,86.0,4.8,4.5,1.5,0.4,2.7,5,0
Gilbert Arenas,PG,13,32.7,19.4,6.0,15.1,39.8,1.7,6.0,28.2,5.7,7.4,77.1,3.9,5.1,1.8,0.1,3.8,1,0
Gerald Wallace,SF,62,38.3,19.4,6.6,14.6,44.9,1.1,3.6,32.1,5.0,6.9,73.1,6.0,3.5,2.1,0.9,2.9,9,0
Tim Duncan,C,78,34.0,19.3,7.5,15.1,49.7,0.0,0.1,0.0,4.3,5.9,73.0,11.3,2.8,0.7,1.9,2.3,53,0
Brandon Roy,SG,74,37.7,19.1,7.2,15.8,45.4,1.0,2.9,34.0,3.8,5.0,75.3,4.7,5.8,1.1,0.2,1.8,10,1
Mike Dunleavy,SG,82,36.0,19.1,6.5,13.6,47.6,2.0,4.7,42.4,4.1,4.9,83.4,5.2,3.5,1.0,0.4,2.3,5,0
Pau Gasol,PF,66,35.6,18.9,7.2,13.5,53.4,0.1,0.2,25.0,4.4,5.5,80.7,8.4,3.2,0.5,1.5,1.9,26,0
Deron Williams,PG,82,37.3,18.8,6.9,13.6,50.7,1.0,2.6,39.5,4.0,5.0,80.3,3.0,10.5,1.1,0.3,3.4,52,0
Kevin Garnett,PF,71,32.8,18.8,7.5,13.9,53.9,0.0,0.2,0.0,3.8,4.7,80.1,9.2,3.4,1.4,1.3,1.9,29,0
Tony Parker,G,69,33.5,18.8,7.5,15.1,49.4,0.2,1.0,25.8,3.6,5.0,71.5,3.2,6.0,0.8,0.1,2.4,3,0
Ben Gordon,SG,72,31.8,18.6,6.4,14.8,43.4,2.0,4.8,41.0,3.7,4.1,90.8,3.1,3.0,0.8,0.1,2.1,0,0
Rashard Lewis,PF,81,38.0,18.2,6.4,14.0,45.5,2.8,6.8,40.9,2.7,3.2,83.8,5.4,2.4,1.2,0.5,1.7,1,0
LaMarcus Aldridge,C,76,34.9,17.8,7.4,15.3,48.4,0.0,0.1,14.3,3.0,3.9,76.2,7.6,1.6,0.7,1.2,1.7,19,0
Zach Randolph,F,69,32.5,17.6,7.0,15.3,45.9,0.3,1.2,27.5,3.2,4.2,77.2,10.3,2.0,0.9,0.2,2.7,40,0
Elton Brand,PF,8,34.3,17.6,6.5,14.3,45.6,0.0,0.0,0.0,4.6,5.9,78.7,8.0,2.0,0.4,1.9,2.1,2,0
Ray Allen,SG,73,35.9,17.4,6.0,13.5,44.5,2.5,6.2,39.8,2.9,3.2,90.7,3.7,3.1,0.9,0.2,1.7,1,0
Richard Hamilton,SG,72,33.7,17.3,6.9,14.3,48.4,0.9,2.0,44.0,2.6,3.1,83.3,3.3,4.2,1.0,0.1,1.8,1,0
Mo Williams,PG,66,36.5,17.2,6.7,13.9,48.0,1.3,3.5,38.5,2.5,2.9,85.6,3.5,6.3,1.2,0.2,2.8,6,0
Josh Smith,PF,81,35.5,17.2,6.4,14.0,45.7,0.3,1.2,25.3,4.1,5.8,71.0,8.2,3.4,1.5,2.8,3.0,19,1
Andre Miller,PG,82,36.8,17.0,6.9,14.1,49.2,0.0,0.4,8.8,3.1,4.1,77.2,4.0,6.9,1.3,0.1,2.5,14,0
Luol Deng,F,63,33.8,17.0,6.8,14.2,47.9,0.1,0.3,36.4,3.2,4.2,77.0,6.3,2.5,0.9,0.5,1.9,6,0
Chauncey Billups,PG,78,32.3,17.0,5.0,11.2,44.8,1.8,4.4,40.1,5.1,5.6,91.8,2.7,6.8,1.3,0.2,2.1,13,0
Steve Nash,PG,81,34.3,16.9,6.0,11.9,50.4,2.2,4.7,47.0,2.7,3.0,90.6,3.5,11.1,0.7,0.1,3.6,48,0
Peja Stojakovic,SF,77,35.2,16.4,5.9,13.3,44.0,3.0,6.8,44.1,1.7,1.8,92.9,4.3,1.2,0.7,0.1,0.8,4,0
Mike Miller,SG,70,35.3,16.4,5.9,11.8,50.2,2.2,5.1,43.2,2.3,3.0,77.4,6.7,3.4,0.5,0.2,2.6,13,0
Chris Kaman,C,56,37.2,15.7,6.0,12.5,48.3,0.0,0.1,0.0,3.6,4.7,76.2,12.7,1.9,0.6,2.8,2.9,36,0
Leandro Barbosa,G,82,29.5,15.6,5.8,12.5,46.2,2.0,5.1,38.9,2.1,2.6,82.2,2.8,2.6,0.9,0.2,1.4,0,0
Jason Terry,G,82,31.5,15.5,5.7,12.3,46.7,1.7,4.4,37.5,2.3,2.7,85.7,2.5,3.2,1.1,0.2,1.1,0,0
Shawn Marion,SG,63,36.7,15.4,6.3,12.5,50.8,1.0,3.1,33.3,1.7,2.4,70.7,10.2,2.2,2.0,1.3,1.4,32,0
Rashad McCants,SG,75,26.9,14.9,5.7,12.6,45.3,1.9,4.7,40.7,1.5,2.1,74.8,2.7,2.2,0.9,0.2,2.3,0,0
Marvin Williams,F,80,34.6,14.8,5.3,11.5,46.2,0.0,0.1,10.0,4.2,5.1,82.2,5.7,1.7,1.0,0.4,1.6,7,0
Devin Harris,G,64,31.6,14.8,5.0,10.8,46.3,0.9,2.6,33.5,3.9,4.7,82.4,2.7,5.8,1.4,0.2,2.5,4,0
Mehmet Okur,C,72,33.2,14.5,5.2,11.7,44.5,1.6,4.1,38.8,2.6,3.2,80.4,7.7,2.0,0.8,0.4,1.4,23,0
Raymond Felton,G,79,37.6,14.4,5.2,12.6,41.3,0.7,2.5,28.0,3.3,4.1,80.0,3.0,7.4,1.2,0.2,2.7,17,0
Andrew Bogut,C,78,34.9,14.3,6.0,11.7,51.1,0.0,0.1,0.0,2.4,4.1,58.7,9.8,2.6,0.8,1.7,2.2,38,0
Lamar Odom,PF,77,37.9,14.2,5.4,10.3,52.5,0.4,1.5,27.4,3.0,4.3,69.8,10.6,3.5,1.0,0.9,2.0,44,1
Zydrunas Ilgauskas,C,73,30.4,14.1,5.7,12.0,47.4,0.0,0.0,0.0,2.7,3.3,80.2,9.3,1.4,0.5,1.6,1.8,29,0
Mike Bibby,PG,48,32.8,13.9,5.2,12.6,41.1,1.9,5.2,37.5,1.6,2.1,78.0,3.3,6.0,1.1,0.1,2.5,5,0
Stephon Marbury,PG,24,33.5,13.9,4.6,11.0,41.9,1.2,3.1,37.8,3.5,4.8,71.6,2.5,4.7,0.9,0.1,2.0,0,0
Emeka Okafor,C,82,33.1,13.8,5.6,10.5,53.5,0.0,0.0,0.0,2.6,4.6,57.0,10.7,0.9,0.8,1.7,2.0,39,0
Ricky Davis,SG,82,36.1,13.8,5.1,11.8,43.3,1.6,4.1,40.5,1.9,2.4,78.7,4.3,3.4,1.1,0.2,2.3,4,0
Shaquille O'Neal,C,61,28.7,13.6,5.4,9.1,59.3,0.0,0.0,0.0,2.8,5.5,50.3,9.1,1.5,0.5,1.4,3.0,21,0
Al Harrington,PF,81,27.0,13.6,5.0,11.4,43.4,1.9,5.0,37.5,1.8,2.3,77.4,5.4,1.6,0.9,0.2,1.1,7,0
Jermaine O'Neal,C,42,28.7,13.6,5.4,12.2,43.9,0.0,0.1,0.0,2.9,3.9,74.2,6.7,2.2,0.5,2.1,2.5,7,0
Brad Miller,C,72,34.9,13.4,4.7,10.1,46.3,0.4,1.3,31.1,3.6,4.3,84.8,9.5,3.7,1.0,1.0,2.3,29,0
Chris Wilcox,PF,62,28.0,13.4,5.4,10.3,52.4,0.0,0.0,0.0,2.6,4.0,64.5,7.0,1.2,0.7,0.6,1.7,17,0
Travis Outlaw,SF,82,26.7,13.3,5.1,11.8,43.3,0.5,1.2,39.6,2.7,3.6,74.2,4.6,1.3,0.7,0.8,1.3,4,0
Eddy Curry,,59,25.9,13.2,5.0,9.2,54.6,0.0,0.0,0.0,3.2,5.1,62.3,4.7,0.5,0.2,0.5,2.1,2,0
Tayshaun Prince,SF,82,32.9,13.2,5.1,11.5,44.8,0.6,1.8,36.3,2.3,2.9,76.8,4.9,3.3,0.5,0.4,1.1,4,0
Andres Nocioni,SF,82,24.6,13.2,4.6,10.7,43.2,1.5,4.2,36.4,2.4,3.0,80.7,4.2,1.2,0.3,0.5,1.6,1,0
Andrew Bynum,C,35,28.8,13.1,5.4,8.5,63.6,0.0,0.0,0.0,2.3,3.4,69.5,10.2,1.7,0.3,2.1,1.5,18,0
Grant Hill,SF,70,31.7,13.1,5.1,10.2,50.3,0.5,1.5,31.7,2.4,2.8,86.7,5.0,2.9,0.9,0.8,1.4,4,0
Rafer Alston,PG,74,34.1,13.1,4.9,12.5,39.4,1.9,5.5,35.1,1.3,1.9,71.5,3.5,5.3,1.3,0.2,2.2,4,0
Randy Foye,SG,39,32.3,13.1,5.1,11.8,42.9,1.6,3.8,41.2,1.4,1.7,81.5,3.3,4.2,0.9,0.1,2.0,1,0
Beno Udrih,PG,65,32.0,12.8,5.0,10.9,46.3,0.8,2.1,38.7,1.9,2.3,85.0,3.3,4.3,0.9,0.2,2.3,3,0
Cuttino Mobley,SG,77,35.1,12.8,4.9,11.3,43.3,0.9,2.5,34.9,2.1,2.6,81.9,3.6,2.6,1.0,0.4,1.6,1,0
Al Thornton,SF,79,27.3,12.7,4.7,11.0,42.9,0.5,1.6,33.1,2.7,3.6,74.3,4.5,1.2,0.6,0.5,1.6,7,0
Rasheed Wallace,PF,77,30.5,12.7,4.9,11.3,43.2,1.5,4.1,35.6,1.5,1.9,76.7,6.6,1.8,1.2,1.7,1.1,10,0
Nate Robinson,PG,72,26.2,12.7,4.6,10.9,42.3,1.3,4.1,33.2,2.1,2.7,78.6,3.1,2.9,0.8,0.0,1.4,0,0
Ryan Gomes,SF,82,29.7,12.6,4.8,10.5,45.7,0.7,2.2,33.0,2.3,2.8,83.0,5.8,1.8,0.8,0.1,1.2,9,0
John Salmons,SF,81,31.1,12.5,4.7,9.9,47.7,0.5,1.5,32.5,2.6,3.2,82.3,4.3,2.6,1.1,0.4,2.1,6,0
Anthony Parker,SG,82,32.1,12.5,4.8,10.1,47.6,1.6,3.7,43.8,1.2,1.5,81.6,4.1,2.2,1.0,0.2,1.1,0,0
Willie Green,SG,74,26.6,12.4,5.1,11.8,43.6,0.7,2.4,28.5,1.5,2.0,75.7,2.5,2.0,0.7,0.3,1.5,0,0
Tim Thomas,PF,63,30.8,12.4,4.6,11.2,41.3,1.3,4.3,30.6,1.8,2.4,75.2,5.1,2.7,0.6,0.5,1.6,3,0
Kenyon Martin,F,71,30.4,12.4,5.3,9.8,53.8,0.0,0.2,18.2,1.7,3.0,58.0,6.5,1.3,1.2,1.2,1.3,10,0
Francisco Garcia,SG,79,26.5,12.3,4.4,9.5,46.3,1.4,3.7,39.1,2.1,2.6,77.9,3.3,1.6,1.2,0.6,1.6,1,0
JR Smith,G,74,19.2,12.3,4.2,9.1,46.1,2.1,5.3,40.3,1.7,2.4,71.9,2.1,1.7,0.8,0.2,1.5,0,0
Troy Murphy,PF,75,28.1,12.2,4.2,9.2,45.5,1.3,3.1,39.8,2.6,3.2,79.7,7.2,2.2,0.7,0.4,1.3,10,0
Larry Hughes,SG,68,29.7,12.2,4.5,11.8,38.1,1.0,2.9,34.5,2.2,2.8,79.8,3.4,2.7,1.5,0.3,1.7,0,0
T.J. Ford,PG,51,23.5,12.1,4.8,10.3,46.9,0.3,1.0,29.4,2.2,2.5,88.0,2.0,6.1,1.1,0.0,2.0,2,0
Ronnie Brewer,SF,76,27.5,12.0,4.7,8.3,55.8,0.1,0.7,22.0,2.6,3.4,75.9,2.9,1.8,1.7,0.3,0.9,0,0
Udonis Haslem,PF,49,36.8,12.0,4.8,10.3,46.7,0.0,0.0,0.0,2.3,2.9,81.0,9.0,1.4,0.8,0.4,1.4,11,0
Drew Gooden,PF,69,30.8,12.0,4.8,10.7,44.9,0.0,0.1,0.0,2.3,3.1,75.3,8.6,1.2,0.7,0.8,1.8,24,0
Jamaal Tinsley,PG,39,33.2,11.9,4.5,11.9,38.0,1.0,3.6,28.4,1.8,2.6,72.0,3.6,8.4,1.7,0.3,3.3,11,0
Raja Bell,SG,75,35.3,11.9,4.2,10.0,42.1,2.3,5.9,40.1,1.1,1.2,86.8,3.7,2.2,0.7,0.4,0.9,1,0
Josh Childress,F,76,29.9,11.8,4.3,7.5,57.1,0.3,0.8,36.7,2.9,3.6,80.7,4.9,1.5,0.9,0.6,1.3,3,0
Tyson Chandler,C,79,35.2,11.8,4.8,7.7,62.3,0.0,0.0,0.0,2.2,3.7,59.3,11.7,1.0,0.6,1.1,1.7,38,0
Derek Fisher,PG,82,27.4,11.7,4.1,9.5,43.6,1.4,3.4,40.6,2.0,2.3,88.3,2.1,2.9,1.0,0.0,1.1,0,0
Charlie Villanueva,PF,76,24.1,11.7,4.7,10.7,43.5,0.7,2.4,29.7,1.6,2.1,78.3,6.1,1.0,0.4,0.5,1.4,9,0
Lou Williams,SG,80,23.3,11.5,4.0,9.4,42.4,0.7,1.9,35.9,2.8,3.6,78.3,2.1,3.2,1.0,0.2,1.6,0,0
Kirk Hinrich,SG,75,31.7,11.5,4.4,10.6,41.4,1.1,3.2,35.0,1.6,1.9,83.1,3.3,6.0,1.2,0.3,2.1,7,1
Wally Szczerbiak,SG,75,23.1,11.5,4.1,9.6,43.1,1.2,2.9,41.3,2.0,2.3,85.1,2.9,1.4,0.3,0.2,1.0,0,0
Hakim Warrick,PF,75,23.4,11.4,4.4,8.7,50.2,0.2,0.6,27.1,2.4,3.5,70.4,4.7,0.7,0.5,0.4,1.1,5,0
Jose Calderon,G,82,30.3,11.2,4.5,8.6,51.9,1.0,2.2,42.9,1.3,1.5,90.8,2.9,8.3,1.1,0.1,1.5,25,0
Sam Cassell,PG,55,23.2,11.2,4.2,9.7,43.8,0.4,1.4,30.3,2.3,2.6,88.2,2.5,3.9,0.7,0.1,1.8,0,0
DeShawn Stevenson,SG,82,31.3,11.2,3.7,9.5,38.6,1.9,5.0,38.3,1.9,2.4,79.7,2.9,3.1,0.8,0.2,1.2,0,0
Linas Kleiza,SF,79,23.9,11.1,3.9,8.3,47.2,1.2,3.5,33.9,2.1,2.7,77.0,4.2,1.2,0.6,0.2,1.1,1,0
Andrei Kirilenko,SF,72,30.8,11.0,3.8,7.6,50.6,0.6,1.6,37.9,2.8,3.6,77.0,4.7,4.0,1.2,1.5,1.9,4,1
Jameer Nelson,G,69,28.4,10.9,4.1,8.7,46.9,0.9,2.2,41.6,1.8,2.2,82.8,3.5,5.6,0.9,0.1,2.0,3,0
Juan Carlos Navarro,PG,82,25.8,10.9,3.8,9.3,40.2,1.9,5.3,36.1,1.5,1.8,84.9,2.6,2.2,0.6,0.0,1.6,1,0
David Lee,PF,81,29.1,10.8,4.2,7.6,55.2,0.0,0.0,0.0,2.4,2.9,81.9,8.9,1.2,0.7,0.4,1.2,23,0
Jason Kidd,PG,80,36.3,10.8,3.8,9.9,38.5,1.5,3.9,38.1,1.7,2.1,81.8,7.5,10.1,1.7,0.3,3.3,35,13
Earl Watson,PG,78,29.1,10.7,4.3,9.6,45.4,0.6,1.7,37.1,1.4,1.9,76.6,2.9,6.8,0.9,0.1,2.2,7,1
Jerry Stackhouse,SF,58,24.3,10.7,3.7,9.1,40.5,1.0,3.2,32.6,2.3,2.6,89.2,2.3,2.5,0.5,0.2,1.5,0,0
Martell Webster,SF,75,28.4,10.7,3.7,8.7,42.2,1.6,4.2,38.8,1.6,2.2,73.5,3.9,1.2,0.6,0.4,1.1,0,0
Brendan Haywood,C,80,27.9,10.6,4.0,7.5,52.8,0.0,0.0,0.0,2.7,3.7,73.5,7.2,0.9,0.4,1.7,1.4,16,0
Rajon Rondo,PG,77,29.9,10.6,4.6,9.3,49.2,0.1,0.2,26.3,1.4,2.3,61.1,4.2,5.1,1.7,0.2,1.9,4,0
Samuel Dalembert,C,82,33.2,10.5,4.1,8.1,51.3,0.0,0.0,0.0,2.3,3.2,70.7,10.4,0.5,0.5,2.3,1.9,26,0
Jeff Green,PF,80,28.2,10.5,4.0,9.4,42.7,0.3,1.0,27.6,2.2,3.0,74.4,4.7,1.5,0.6,0.6,2.0,4,0
Andris Biedrins,C,76,27.3,10.5,4.5,7.1,62.6,0.0,0.0,0.0,1.5,2.5,62.0,9.8,1.0,0.7,1.2,1.1,27,0
Daniel Gibson,SG,58,30.4,10.4,3.5,8.0,43.2,2.0,4.6,44.0,1.5,1.8,81.0,2.3,2.5,0.8,0.2,1.3,0,0
Luis Scola,F,82,24.7,10.3,4.2,8.2,51.5,0.0,0.0,0.0,1.9,2.9,66.8,6.4,1.3,0.7,0.2,1.3,10,0
Andrea Bargnani,C,78,23.9,10.2,3.6,9.3,38.6,1.2,3.3,34.5,1.8,2.2,84.0,3.7,1.1,0.3,0.5,1.1,1,0
Al Horford,C,81,31.4,10.1,4.1,8.2,49.8,0.0,0.1,0.0,1.9,2.6,73.1,9.7,1.5,0.7,0.9,1.7,25,0
Joe Smith,PF,77,22.4,10.1,4.1,8.5,47.8,0.0,0.0,0.0,2.0,2.6,75.5,5.2,0.9,0.4,0.6,0.9,6,0
Michael Finley,SG,82,26.9,10.1,3.8,9.3,41.4,1.6,4.4,37.0,0.8,1.0,80.0,3.1,1.4,0.4,0.1,0.7,0,0
Jarrett Jack,G,82,27.2,9.9,3.3,7.6,43.1,0.8,2.3,34.2,2.6,3.0,86.7,2.9,3.8,0.7,0.0,2.2,3,0
Kyle Korver,G,75,23.1,9.9,3.4,7.7,44.3,1.5,3.9,37.5,1.6,1.7,91.5,2.3,1.3,0.6,0.4,1.0,1,0
Bostjan Nachbar,SF,75,22.1,9.8,3.3,8.1,40.2,1.3,3.5,35.9,2.1,2.6,78.6,3.5,1.2,0.6,0.3,1.1,1,0
Nick Collison,F,78,28.5,9.8,4.1,8.2,50.2,0.0,0.0,0.0,1.6,2.1,73.7,9.4,1.4,0.6,0.8,1.5,23,0
Desmond Mason,SF,59,28.8,9.7,3.9,8.1,48.2,0.0,0.0,0.0,1.9,2.9,65.9,4.3,2.1,0.7,0.5,1.4,2,0
Kyle Lowry,PG,82,25.5,9.6,3.1,7.2,43.2,0.4,1.7,25.7,3.0,4.2,69.8,3.0,3.6,1.1,0.3,1.5,1,0
Craig Smith,PF,77,20.1,9.4,3.9,6.9,56.3,0.0,0.1,0.0,1.7,2.6,66.5,4.6,0.8,0.5,0.2,1.2,1,0
Ronald Murray,SG,42,20.8,9.4,3.7,8.7,42.0,0.5,1.5,31.7,1.6,2.3,69.4,2.0,3.4,0.9,0.1,2.0,2,0
Mike Conley,PG,53,26.1,9.4,3.6,8.3,42.8,0.6,1.7,33.0,1.7,2.3,73.2,2.6,4.2,0.8,0.0,1.7,2,0
Shane Battier,SF,80,36.3,9.3,3.3,7.7,42.8,1.7,4.6,37.7,0.9,1.3,74.3,5.1,1.9,1.0,1.1,1.0,1,0
Sebastian Telfair,PG,60,32.2,9.3,3.7,9.3,40.1,0.5,1.9,28.1,1.3,1.8,74.3,2.3,5.9,1.0,0.2,1.9,2,0
Damien Wilkins,SG,76,24.3,9.2,3.6,8.9,40.3,0.7,2.0,32.3,1.4,1.9,73.6,3.2,2.0,0.8,0.3,1.2,0,0
Jordan Farmar,PG,82,20.6,9.1,3.5,7.7,46.1,1.4,3.7,37.1,0.6,1.0,67.9,2.2,2.7,0.9,0.1,1.3,0,0
Marcus Camby,C,79,34.9,9.1,3.6,8.0,45.0,0.1,0.3,30.0,1.8,2.6,70.8,13.1,3.3,1.1,3.6,1.5,30,2
Bonzi Wells,SG,73,21.4,9.1,3.5,7.8,44.3,0.2,0.7,24.0,2.0,3.1,64.3,4.5,1.3,1.0,0.4,1.4,6,0
Roger Mason Jr.,SG,80,21.4,9.1,3.3,7.5,44.3,1.6,4.1,39.8,0.8,0.9,87.3,1.6,1.7,0.5,0.2,0.9,0,0
Carlos Delfino,SG,82,23.5,9.0,3.1,7.7,39.7,1.5,3.8,38.2,1.4,1.9,74.4,4.4,1.8,0.8,0.1,0.9,1,0
Matt Carroll,SG,80,25.2,9.0,3.2,7.4,42.8,1.3,3.0,43.6,1.4,1.7,80.4,2.8,0.9,0.6,0.2,0.7,0,0
Maurice Evans,SG,75,22.9,8.9,3.5,7.3,48.1,1.1,2.8,38.8,0.8,1.1,71.1,2.9,1.1,0.6,0.1,0.5,0,0
Boris Diaw,C,82,28.1,8.8,3.8,7.9,47.7,0.2,0.5,31.7,1.2,1.6,74.4,4.6,3.9,0.7,0.5,1.9,4,0
Daequan Cook,SG,59,24.4,8.8,3.3,8.7,38.1,1.3,4.0,33.2,0.8,1.0,82.5,3.0,1.3,0.4,0.2,1.1,0,0
Sasha Vujacic,SG,72,17.8,8.8,3.0,6.7,45.4,1.6,3.8,43.7,1.1,1.3,83.5,2.1,1.0,0.5,0.1,0.7,0,0
Jason Williams,PG,67,28.1,8.8,3.1,8.2,38.4,1.4,4.1,35.3,1.0,1.2,86.3,1.9,4.6,1.2,0.1,1.4,2,0
Antonio McDyess,PF,78,29.3,8.8,3.8,7.7,48.8,0.0,0.0,0.0,1.2,2.0,62.2,8.5,1.1,0.8,0.7,1.0,16,0
Keith Bogans,SG,82,26.8,8.7,2.9,7.2,41.0,1.8,5.0,36.2,1.0,1.3,73.6,3.2,1.3,0.7,0.1,0.6,2,0
Yi Jianlian,SF,66,25.0,8.6,3.3,7.9,42.1,0.1,0.3,28.6,1.8,2.2,84.1,5.2,0.8,0.5,0.8,1.4,1,0
Steve Blake,PG,81,29.9,8.5,3.2,7.9,40.8,1.5,3.7,40.6,0.6,0.8,76.6,2.4,5.1,0.7,0.0,1.4,3,0
Kelenna Azubuike,SF,81,21.4,8.5,3.2,7.2,44.5,0.9,2.4,36.4,1.2,1.7,71.7,4.0,0.9,0.6,0.4,0.7,3,0
