Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Josh Smith,PF,77,34.4,16.5,6.5,13.5,47.7,0.7,2.0,33.1,3.0,4.1,72.5,8.5,3.3,1.3,1.6,2.6,31,1
Ray Allen,SG,80,36.1,16.5,6.0,12.2,49.1,2.1,4.7,44.4,2.4,2.7,88.1,3.4,2.7,1.0,0.2,1.5,0,0
David Lee,PF,73,36.1,16.5,6.8,13.4,50.7,0.0,0.0,33.3,2.9,3.7,78.7,9.8,3.2,1.0,0.4,2.3,37,0
John Wall,PG,69,37.8,16.4,5.8,14.1,40.9,0.5,1.7,29.6,4.4,5.7,76.6,4.6,8.3,1.8,0.5,3.8,26,1
Dorell Wright,SF,82,38.4,16.4,5.9,14.0,42.3,2.4,6.3,37.6,2.2,2.8,78.9,5.3,3.0,1.5,0.8,1.6,7,0
Brandon Jennings,G,63,34.4,16.2,5.7,14.7,39.0,1.6,4.8,32.3,3.2,3.9,80.9,3.7,4.8,1.5,0.3,2.3,6,1
Wesley Matthews,SG,82,33.6,15.9,5.4,11.9,44.9,1.9,4.6,40.7,3.2,3.8,84.4,3.1,2.0,1.2,0.1,1.7,1,0
Chris Paul,PG,80,36.0,15.9,5.4,11.6,46.3,0.9,2.3,38.8,4.2,4.8,87.8,4.1,9.8,2.4,0.1,2.2,32,0
Jason Terry,G,82,31.3,15.8,6.0,13.3,45.1,1.5,4.3,36.2,2.2,2.6,85.0,1.9,4.1,1.1,0.2,2.0,1,0
Gerald Wallace,SF,71,37.9,15.7,5.4,12.0,45.4,0.9,2.6,33.3,3.9,5.3,74.6,8.0,2.4,1.5,0.9,2.1,18,0
Danilo Gallinari,PF,62,33.9,15.6,4.3,10.3,41.4,1.7,4.7,35.2,5.4,6.3,86.2,4.9,1.7,0.8,0.4,1.3,2,0
Jason Richardson,SG,80,33.9,15.6,5.9,13.2,44.7,2.4,6.0,39.5,1.5,2.0,73.0,4.1,1.8,1.2,0.2,1.2,1,0
Raymond Felton,G,75,36.5,15.5,5.7,13.4,42.5,1.5,4.4,35.3,2.6,3.2,80.5,3.6,8.3,1.7,0.1,2.9,27,1
Rodney Stuckey,PG,70,31.2,15.5,5.2,11.8,43.9,0.4,1.3,28.9,4.7,5.4,86.6,3.1,5.2,1.1,0.1,2.2,7,0
Al Horford,C,77,35.1,15.3,6.7,12.0,55.7,0.0,0.1,50.0,1.9,2.4,79.8,9.3,3.5,0.8,1.0,1.5,36,0
Wilson Chandler,F,72,33.3,15.3,6.0,13.2,45.0,1.6,4.4,35.0,1.8,2.2,80.7,5.7,1.7,0.7,1.3,1.4,6,0
Devin Harris,G,71,31.7,15.2,4.8,11.5,42.2,0.8,2.5,32.2,4.7,5.7,83.3,2.4,7.1,1.0,0.1,2.9,9,0
Caron Butler,SF,29,29.9,15.0,5.9,13.0,45.0,1.0,2.2,43.1,2.3,3.0,77.3,4.1,1.6,1.0,0.3,1.7,1,0
Elton Brand,PF,81,34.7,15.0,6.2,12.1,51.2,0.0,0.0,0.0,2.6,3.4,78.0,8.3,1.5,1.1,1.3,1.2,24,0
Kevin Garnett,PF,71,31.3,14.9,6.1,11.6,52.8,0.0,0.1,20.0,2.6,3.1,86.2,8.9,2.4,1.3,0.8,1.6,28,0
Steve Nash,PG,75,33.3,14.7,5.3,10.8,49.2,1.1,2.7,39.5,3.0,3.3,91.2,3.5,11.4,0.6,0.1,3.5,41,0
Nene,C,75,30.5,14.5,5.4,8.7,61.5,0.0,0.1,20.0,3.8,5.4,71.1,7.6,2.0,1.1,1.0,1.8,14,0
Lamar Odom,PF,82,32.2,14.4,5.8,10.9,53.0,0.8,2.2,38.2,2.0,3.0,67.5,8.7,3.0,0.6,0.7,1.7,28,0
D.J. Augustin,G,82,33.6,14.4,4.9,11.7,41.6,1.4,4.1,33.3,3.3,3.6,90.6,2.7,6.1,0.7,0.0,1.9,7,0
Jamal Crawford,G,76,30.2,14.2,4.8,11.5,42.1,1.6,4.6,34.1,2.9,3.4,85.4,1.7,3.2,0.8,0.2,1.9,0,0
Richard Hamilton,SG,55,27.2,14.1,5.2,12.2,42.9,1.0,2.6,38.2,2.7,3.1,84.9,2.3,3.1,0.7,0.1,1.6,0,0
DeMarcus Cousins,C,81,28.5,14.1,5.3,12.4,43.0,0.0,0.2,16.7,3.4,5.0,68.7,8.6,2.5,1.0,0.8,3.3,26,0
Andre Iguodala,F,67,36.9,14.1,5.0,11.3,44.5,0.9,2.7,33.7,3.1,4.5,69.3,5.8,6.3,1.5,0.6,2.1,11,3
Tayshaun Prince,SF,78,32.8,14.1,6.1,12.8,47.3,0.4,1.3,34.7,1.5,2.2,70.2,4.2,2.8,0.4,0.5,1.1,4,0
John Salmons,SF,73,35.0,14.0,5.1,12.3,41.5,1.1,3.0,37.9,2.7,3.3,81.3,3.6,3.5,1.0,0.4,1.9,1,0
Vince Carter,G,73,28.1,14.0,5.3,12.2,43.7,1.6,4.4,36.1,1.8,2.4,74.0,3.8,2.0,0.9,0.3,1.2,2,0
Mo Williams,PG,58,30.8,14.0,5.0,12.6,39.9,1.4,4.2,32.4,2.6,3.1,85.3,2.6,6.6,0.9,0.2,2.9,12,0
Jrue Holiday,PG,82,35.4,14.0,5.4,12.2,44.6,1.0,2.7,36.5,2.1,2.5,82.3,4.0,6.5,1.5,0.4,2.7,15,1
JJ Hickson,C,80,28.2,13.8,5.4,11.7,45.8,0.0,0.1,0.0,3.1,4.6,67.3,8.7,1.1,0.6,0.7,2.2,28,0
Beno Udrih,PG,79,34.6,13.7,5.2,10.4,50.0,0.8,2.3,35.7,2.5,2.9,86.4,3.4,4.9,1.2,0.1,1.8,4,0
Lou Williams,SG,75,23.3,13.7,4.3,10.6,40.6,1.2,3.4,34.8,3.9,4.7,82.3,2.0,3.4,0.6,0.2,1.4,0,0
Mike Conley,PG,81,35.5,13.7,5.2,11.8,44.4,1.0,2.7,36.9,2.2,3.0,73.3,3.0,6.5,1.8,0.2,2.2,7,0
Kyle Lowry,PG,75,34.2,13.5,4.6,10.8,42.6,1.7,4.6,37.6,2.6,3.3,76.5,4.1,6.7,1.4,0.3,2.1,10,1
Tim Duncan,C,76,28.4,13.4,5.5,11.0,50.0,0.0,0.1,0.0,2.4,3.4,71.6,8.9,2.7,0.7,1.9,1.6,27,1
Jeff Green,PF,75,32.4,13.3,4.9,10.9,44.9,0.9,2.8,30.3,2.6,3.3,81.1,4.8,1.4,0.7,0.5,1.3,4,0
Ramon Sessions,G,81,26.3,13.3,4.5,9.6,46.6,0.0,0.2,20.0,4.3,5.2,82.3,3.1,5.2,0.7,0.1,2.2,7,0
Leandro Barbosa,G,58,24.1,13.3,5.1,11.3,45.0,1.2,3.7,33.8,1.9,2.4,79.6,1.7,2.1,0.9,0.1,1.4,0,0
Grant Hill,SF,80,30.1,13.2,5.0,10.3,48.4,0.6,1.4,39.5,2.7,3.2,82.9,4.2,2.5,0.8,0.4,1.7,4,0
Anthony Morrow,SG,58,32.0,13.2,4.8,10.7,45.0,1.9,4.5,42.3,1.7,1.8,89.7,3.0,1.2,0.3,0.1,0.9,0,0
Darren Collison,PG,79,29.9,13.2,5.0,11.0,45.7,0.5,1.6,33.1,2.6,2.9,87.1,2.8,5.1,1.1,0.2,2.5,4,0
Jameer Nelson,G,76,30.5,13.1,4.9,11.0,44.6,1.6,3.9,40.1,1.7,2.1,80.2,3.0,6.0,1.0,0.0,2.6,4,0
Baron Davis,PG,58,28.4,13.1,5.0,11.9,41.7,1.4,4.1,33.9,1.7,2.3,77.1,2.7,6.7,1.3,0.5,2.5,7,0
CJ Miles,G,78,25.2,12.8,4.7,11.5,40.7,1.4,4.3,32.2,2.0,2.5,81.1,3.3,1.7,0.9,0.5,1.2,0,0
Marcus Thornton,SG,73,24.3,12.8,4.8,11.1,43.4,1.2,3.3,36.7,2.0,2.5,78.8,3.5,1.8,0.9,0.1,1.3,2,0
Andrew Bogut,C,65,35.3,12.8,5.6,11.4,49.5,0.0,0.1,0.0,1.5,3.3,44.2,11.1,2.0,0.7,2.6,1.9,24,0
Thaddeus Young,F,82,26.0,12.7,5.6,10.3,54.1,0.1,0.3,27.3,1.5,2.1,70.7,5.3,1.0,1.1,0.3,1.2,2,0
Andre Miller,PG,81,32.7,12.7,4.8,10.4,46.0,0.0,0.5,10.8,3.1,3.6,85.3,3.7,7.0,1.4,0.1,2.4,11,0
Channing Frye,F,77,33.0,12.7,4.6,10.8,43.2,2.2,5.7,39.0,1.2,1.4,83.2,6.7,1.2,0.6,1.0,0.9,8,0
Roy Hibbert,C,81,27.7,12.7,5.1,11.0,46.1,0.0,0.0,0.0,2.5,3.4,74.5,7.5,2.0,0.4,1.8,2.3,21,0
Arron Afflalo,G,69,33.7,12.6,4.5,9.1,49.8,1.5,3.6,42.3,2.0,2.4,84.7,3.6,2.4,0.5,0.4,1.0,3,0
Shawn Marion,SG,80,28.2,12.5,5.4,10.4,52.0,0.1,0.4,15.2,1.6,2.1,76.8,6.9,1.4,0.9,0.6,1.6,12,0
Chris Kaman,C,32,26.2,12.4,5.5,11.8,47.1,0.0,0.0,0.0,1.3,1.8,75.4,7.0,1.4,0.5,1.5,1.8,6,0
Nicolas Batum,PF,80,31.5,12.4,4.6,10.1,45.5,1.5,4.3,34.5,1.7,2.1,84.1,4.5,1.5,0.9,0.6,1.0,6,0
JR Smith,G,79,24.9,12.3,4.3,9.9,43.5,1.6,4.0,39.0,2.1,2.8,73.8,4.1,2.2,1.2,0.2,1.3,2,0
Brandon Roy,SG,47,27.9,12.2,4.4,11.1,40.0,0.8,2.4,33.3,2.5,2.9,84.8,2.6,2.7,0.8,0.3,1.2,1,0
James Harden,SG,82,26.7,12.2,3.6,8.3,43.6,1.4,4.0,34.9,3.5,4.2,84.3,3.1,2.1,1.1,0.3,1.3,0,0
Corey Maggette,SF,67,20.9,12.0,3.8,8.3,45.3,0.4,1.2,35.9,4.0,4.9,83.4,3.6,1.3,0.3,0.1,1.9,1,0
Carl Landry,PF,76,26.4,11.9,4.5,9.0,50.2,0.0,0.1,0.0,2.8,3.8,74.0,4.6,0.8,0.5,0.4,1.4,8,0
Luke Ridnour,PG,71,30.4,11.8,4.5,9.6,46.8,1.1,2.6,44.0,1.7,1.9,88.3,2.8,5.4,1.3,0.1,2.2,3,0
Marc Gasol,C,81,31.9,11.7,4.5,8.5,52.7,0.0,0.1,42.9,2.7,3.6,74.8,7.0,2.5,0.9,1.7,1.8,14,0
Glen Davis,PF,78,29.5,11.7,4.6,10.3,44.8,0.0,0.2,13.3,2.5,3.4,73.6,5.4,1.2,1.0,0.4,1.1,5,0
Rashard Lewis,PF,57,32.0,11.7,4.4,10.2,43.3,1.5,4.3,35.7,1.4,1.7,80.2,5.1,1.6,0.9,0.5,1.5,6,0
Andrei Kirilenko,SF,64,31.2,11.7,4.0,8.5,46.7,0.6,1.5,36.7,3.3,4.2,77.0,5.1,3.0,1.3,1.2,1.8,4,0
Joakim Noah,C,48,32.8,11.7,4.4,8.4,52.5,0.0,0.0,0.0,2.9,3.9,73.9,10.4,2.2,1.0,1.5,1.9,21,0
Jordan Crawford,G,42,24.5,11.7,4.6,11.9,38.4,0.8,3.0,25.8,1.7,2.0,86.9,2.5,2.8,0.9,0.1,2.0,2,1
Ty Lawson,G,80,26.3,11.7,4.3,8.6,50.3,0.9,2.1,40.4,2.2,2.8,76.4,2.6,4.7,1.0,0.1,1.7,4,0
Daniel Gibson,SG,67,27.8,11.6,3.9,9.9,40.0,1.8,4.4,40.3,2.0,2.4,82.2,2.6,3.0,0.7,0.3,1.2,0,0
George Hill,PG,76,28.3,11.6,3.8,8.3,45.3,1.0,2.7,37.7,3.1,3.6,86.3,2.6,2.5,0.9,0.3,1.3,0,0
Carlos Delfino,SG,49,32.4,11.5,4.1,10.5,39.0,2.1,5.8,37.0,1.2,1.5,80.0,4.1,2.3,1.6,0.2,1.2,2,0
Andrew Bynum,C,54,27.8,11.3,4.4,7.6,57.4,0.0,0.0,0.0,2.6,3.9,66.0,9.4,1.4,0.4,2.0,1.4,17,0
Drew Gooden,PF,35,24.6,11.3,4.5,10.3,43.1,0.1,0.6,15.0,2.3,2.9,79.4,6.8,1.3,0.6,0.5,1.3,10,1
O.J. Mayo,SG,71,26.3,11.3,4.3,10.5,40.7,1.4,3.7,36.4,1.4,1.8,75.6,2.4,2.0,1.0,0.4,1.4,0,0
Boris Diaw,C,82,33.9,11.3,4.6,9.4,49.2,1.0,2.8,34.5,1.0,1.5,68.3,5.0,4.1,0.9,0.6,2.0,5,1
Brandon Bass,PF,76,26.1,11.2,4.4,8.5,51.5,0.0,0.0,0.0,2.5,3.1,81.5,5.6,0.8,0.4,0.7,1.3,3,0
Ben Gordon,SG,82,26.0,11.2,4.1,9.4,44.0,1.3,3.2,40.2,1.7,2.0,85.0,2.4,2.1,0.6,0.2,1.7,0,0
Mike Dunleavy,SG,61,27.6,11.2,3.9,8.5,46.2,1.7,4.2,40.2,1.6,2.0,80.0,4.5,1.7,0.7,0.5,1.1,1,0
Linas Kleiza,SF,39,26.5,11.2,4.6,10.4,43.8,1.0,3.4,29.8,1.1,1.7,63.1,4.5,1.0,0.5,0.2,1.7,4,0
Charlie Villanueva,PF,76,21.9,11.1,4.1,9.3,44.2,1.6,4.3,38.7,1.2,1.5,76.7,3.9,0.6,0.6,0.6,0.9,4,0
Trevor Ariza,SF,75,34.7,11.0,4.0,10.2,39.8,1.1,3.6,30.3,1.8,2.6,70.1,5.4,2.2,1.6,0.4,1.6,3,0
Richard Jefferson,F,81,30.4,11.0,3.8,7.9,47.4,1.7,3.8,44.0,1.8,2.4,75.9,3.8,1.3,0.5,0.4,1.1,1,0
Tyler Hansbrough,PF,70,21.9,11.0,4.1,8.8,46.5,0.0,0.0,0.0,2.8,3.6,77.9,5.2,0.6,0.5,0.2,1.1,7,0
Hedo Turkoglu,SF,81,31.4,10.8,4.0,8.9,44.6,1.6,3.8,41.0,1.3,1.9,67.9,4.4,4.2,0.9,0.4,1.6,6,1
Gilbert Arenas,PG,70,25.7,10.8,3.8,10.5,36.6,1.4,4.7,29.7,1.7,2.2,78.4,2.7,3.9,1.1,0.3,2.5,3,0
Aaron Brooks,G,59,21.8,10.7,3.7,9.9,37.5,1.2,4.0,29.7,2.1,2.4,88.6,1.3,3.9,0.6,0.1,1.7,2,0
Ryan Anderson,PF,64,22.3,10.6,3.5,8.2,43.0,2.1,5.3,39.3,1.5,1.8,81.2,5.5,0.8,0.5,0.6,0.8,6,0
Rajon Rondo,PG,68,37.2,10.6,4.7,9.9,47.5,0.1,0.6,23.3,1.1,1.9,56.8,4.4,11.2,2.3,0.2,3.4,31,3
Jared Dudley,SF,82,26.1,10.6,3.7,7.7,47.7,1.3,3.1,41.5,2.0,2.7,74.3,3.9,1.3,1.1,0.2,0.9,2,0
Toney Douglas,PG,81,24.3,10.6,3.9,9.3,41.6,1.8,4.7,37.3,1.0,1.3,79.4,3.0,3.0,1.1,0.0,1.1,3,0
Al Harrington,PF,73,22.8,10.5,3.8,9.2,41.6,1.6,4.5,35.7,1.2,1.6,73.5,4.5,1.4,0.5,0.1,1.5,1,0
Jodie Meeks,G,74,27.9,10.5,3.3,7.7,42.5,1.9,4.7,39.7,2.1,2.3,89.4,2.3,1.1,0.9,0.1,0.8,0,0
Marco Belinelli,G,80,24.5,10.5,3.8,8.6,43.7,1.7,4.1,41.4,1.2,1.6,78.4,1.9,1.2,0.5,0.1,1.0,0,0
Marvin Williams,F,65,28.7,10.4,3.8,8.3,45.8,0.6,1.7,33.6,2.3,2.7,84.5,4.8,1.4,0.5,0.4,1.0,3,0
Emeka Okafor,C,72,31.8,10.3,4.2,7.3,57.3,0.0,0.0,0.0,2.0,3.6,56.2,9.5,0.6,0.6,1.8,1.7,23,0
Kirk Hinrich,SG,72,30.0,10.2,3.9,8.7,44.6,1.0,2.6,39.9,1.5,1.8,84.1,2.5,4.0,1.0,0.2,1.7,3,0
Tyrus Thomas,PF,41,21.0,10.2,3.8,8.1,47.1,0.0,0.1,0.0,2.6,3.3,78.7,5.5,0.7,0.7,1.6,1.6,4,0
Marcin Gortat,C,80,25.4,10.2,4.2,7.5,56.1,0.0,0.1,25.0,1.8,2.4,72.5,7.9,0.9,0.5,1.1,1.0,24,0
Yao Ming,C,5,18.2,10.2,3.6,7.4,48.6,0.0,0.0,0.0,3.0,3.2,93.8,5.4,0.8,0.0,1.6,1.4,0,0
Tyson Chandler,C,74,27.8,10.1,3.6,5.5,65.4,0.0,0.0,0.0,2.9,4.0,73.2,9.4,0.4,0.5,1.1,1.2,18,0
JaVale McGee,C,79,27.8,10.1,4.2,7.6,55.0,0.0,0.0,0.0,1.7,2.9,58.3,8.0,0.5,0.5,2.4,1.3,21,1
JJ Redick,SG,59,25.6,10.1,3.3,7.6,44.1,1.5,3.7,39.7,1.9,2.2,87.5,1.9,1.7,0.5,0.1,0.9,0,0
Kris Humphries,PF,74,27.9,10.0,4.1,7.9,52.7,0.0,0.0,0.0,1.7,2.6,66.5,10.4,1.1,0.4,1.1,1.4,29,0
Serge Ibaka,F,82,27.0,9.9,4.1,7.5,54.3,0.0,0.0,0.0,1.7,2.2,75.0,7.6,0.3,0.4,2.4,0.9,12,0
Martell Webster,SF,46,23.8,9.8,3.3,7.4,44.7,1.2,2.9,41.7,2.0,2.7,77.0,3.2,1.2,0.6,0.2,1.3,0,0
Jose Calderon,G,68,30.9,9.8,3.9,8.8,44.0,0.8,2.3,36.5,1.3,1.5,85.4,3.0,8.9,1.2,0.1,2.2,12,0
Chase Budinger,SF,78,22.3,9.8,3.6,8.4,42.5,1.1,3.5,32.5,1.5,1.8,85.5,3.6,1.6,0.5,0.2,0.9,0,0
Sasha Vujacic,SG,67,24.6,9.8,3.6,8.9,40.2,1.4,3.9,37.0,1.2,1.4,84.4,2.8,2.0,0.8,0.1,1.0,1,0
Gary Neal,PG,80,21.1,9.8,3.6,7.9,45.1,1.6,3.9,41.9,1.1,1.3,80.8,2.5,1.2,0.3,0.1,1.0,0,0
Randy Foye,SG,63,24.6,9.8,3.3,8.4,38.8,1.1,3.4,32.7,2.1,2.4,89.3,1.6,2.7,0.7,0.3,1.5,0,0
Landry Fields,SG,82,31.0,9.7,3.6,7.3,49.7,1.0,2.7,39.3,1.4,1.8,76.9,6.4,1.9,1.0,0.2,1.3,11,0
Francisco Garcia,SG,58,23.9,9.7,3.6,8.2,43.6,1.4,3.9,36.2,1.1,1.3,85.5,2.3,1.2,0.9,0.8,0.8,1,0
Gerald Henderson,SG,68,24.4,9.6,3.8,8.4,45.4,0.1,0.5,19.4,1.9,2.4,78.5,3.0,1.5,0.7,0.5,0.9,0,0
Jordan Farmar,PG,73,24.6,9.6,3.5,8.9,39.2,1.5,4.2,35.9,1.1,1.4,82.0,2.4,5.0,0.8,0.1,1.9,8,0
Amir Johnson,F,72,25.7,9.6,3.9,6.9,56.8,0.0,0.0,0.0,1.8,2.2,78.8,6.4,1.1,0.7,1.2,1.0,11,0
Ersan Ilyasova,PF,60,25.1,9.5,3.7,8.5,43.6,0.6,2.0,29.8,1.6,1.7,89.4,6.1,0.9,0.9,0.4,1.1,8,0
J.J. Barea,G,81,20.6,9.5,3.5,8.0,43.9,0.8,2.3,34.9,1.6,1.9,84.7,2.0,3.9,0.4,0.0,1.7,3,0
Greg Monroe,C,80,27.8,9.4,3.8,6.9,55.1,0.0,0.0,0.0,1.8,2.9,62.2,7.5,1.3,1.2,0.6,1.0,21,0
Sonny Weems,SG,59,23.9,9.2,3.9,8.7,44.4,0.3,1.0,27.9,1.2,1.6,76.6,2.6,1.8,0.6,0.0,1.5,0,0
Reggie Williams,SF,80,20.3,9.2,3.4,7.2,46.9,1.3,3.0,42.3,1.3,1.7,74.6,2.7,1.5,0.4,0.0,0.7,0,0
Travis Outlaw,SF,82,28.8,9.2,3.3,8.9,37.5,0.9,3.1,30.2,1.6,2.1,77.2,4.0,1.0,0.4,0.4,0.9,0,0
Shaquille O'Neal,C,37,20.3,9.2,3.6,5.4,66.7,0.0,0.0,0.0,2.0,3.5,55.7,4.8,0.7,0.4,1.1,1.5,3,0
Jerryd Bayless,G,71,21.1,9.2,3.1,7.3,42.2,0.7,2.1,33.6,2.3,2.9,80.6,2.3,3.7,0.5,0.1,1.8,2,0
Darrell Arthur,F,80,20.1,9.1,3.9,7.8,49.7,0.0,0.1,0.0,1.4,1.7,81.3,4.3,0.7,0.7,0.8,1.1,2,0
Anderson Varejao,C,31,32.1,9.1,3.7,7.0,52.8,0.0,0.1,0.0,1.7,2.6,66.7,9.7,1.5,0.9,1.2,1.3,7,0
