Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Antonio McDyess,PF,81,33.3,19.1,7.6,15.0,50.7,0.0,0.0,0.0,4.0,6.4,62.6,8.5,2.0,0.9,1.7,2.8,31,0
Sam Cassell,PG,81,35.8,18.6,6.7,14.4,46.6,0.3,1.1,28.9,4.8,5.5,87.6,3.7,9.0,1.3,0.1,3.3,29,0
Latrell Sprewell,SG,82,40.0,18.6,6.9,15.9,43.5,0.5,1.5,34.6,4.2,4.8,86.7,4.3,4.0,1.3,0.3,2.8,4,0
Clifford Robinson,PF,80,35.5,18.5,6.6,14.3,46.4,1.5,4.1,37.0,3.7,4.8,78.2,4.5,2.8,1.1,0.8,2.1,1,0
Michael Dickerson,G,82,37.8,18.2,6.8,15.5,43.6,1.5,3.5,40.9,3.3,4.0,83.0,3.4,2.5,1.4,0.5,2.0,0,0
Jalen Rose,SG,80,37.2,18.2,7.0,15.0,47.1,1.0,2.5,39.3,3.2,3.8,82.7,4.8,4.0,1.1,0.6,2.4,4,0
Reggie Miller,SG,81,36.9,18.1,5.8,12.9,44.8,2.0,5.0,40.8,4.6,5.0,91.9,3.0,2.3,1.0,0.3,1.6,0,0
Steve Francis,PG,77,36.1,18.0,6.5,14.5,44.5,1.4,4.0,34.5,3.7,4.7,78.6,5.3,6.6,1.5,0.4,4.0,17,1
Shawn Kemp,C,82,30.4,17.8,5.9,14.1,41.7,0.0,0.1,33.3,6.0,7.7,77.6,8.8,1.7,1.2,1.2,3.5,33,0
David Robinson,C,80,32.0,17.8,6.6,12.9,51.2,0.0,0.0,0.0,4.6,6.4,72.6,9.6,1.8,1.2,2.3,2.1,34,0
Dirk Nowitzki,F,82,35.8,17.5,6.3,13.6,46.1,1.4,3.7,37.9,3.5,4.2,83.0,6.5,2.5,0.8,0.8,1.7,9,0
Jamal Mashburn,SF,76,37.2,17.5,6.8,15.2,44.5,1.5,3.7,40.3,2.4,3.1,77.8,5.0,3.9,1.0,0.2,2.4,4,0
Mitch Richmond,G,74,32.4,17.4,6.0,14.2,42.6,1.3,3.3,38.6,4.0,4.6,87.6,2.9,2.5,1.5,0.2,2.1,0,0
Maurice Taylor,PF,62,35.9,17.1,7.4,15.9,46.4,0.0,0.1,12.5,2.3,3.2,71.1,6.5,1.6,0.8,0.8,2.7,10,0
Terrell Brandon,PG,71,36.4,17.1,6.8,14.7,46.6,0.7,1.9,40.2,2.6,2.9,89.9,3.4,8.9,1.9,0.4,2.6,23,1
Anfernee Hardaway,SF,60,37.6,16.9,6.3,13.3,47.4,0.6,1.7,32.4,3.8,4.8,79.0,5.8,5.3,1.6,0.6,2.6,7,0
Ron Mercer,SG,68,35.0,16.9,6.8,15.9,42.6,0.2,0.7,31.3,3.1,4.0,78.9,3.7,2.3,1.1,0.3,2.2,0,0
Derek Anderson,SG,64,34.4,16.9,5.9,13.4,43.8,0.9,2.8,30.9,4.2,4.8,87.7,4.0,3.4,1.4,0.2,2.6,2,1
Derrick Coleman,PF,74,31.7,16.7,6.0,13.2,45.6,0.7,1.9,36.2,4.0,5.1,78.5,8.5,2.4,0.5,1.8,2.3,26,0
Jim Jackson,SF,79,35.0,16.7,6.4,15.6,41.1,1.5,3.8,38.6,2.4,2.7,87.7,5.0,2.9,0.7,0.1,2.3,4,0
Cedric Ceballos,F,69,29.9,16.6,6.5,14.5,44.6,0.6,1.9,32.8,3.0,3.6,84.3,6.7,1.3,0.8,0.3,1.8,15,0
Vin Baker,PF,79,36.1,16.6,6.5,14.3,45.5,0.0,0.1,25.0,3.6,5.2,68.2,7.7,1.9,0.6,0.8,2.7,16,0
Lamar Odom,PF,76,36.4,16.6,5.9,13.5,43.8,0.8,2.2,36.0,4.0,5.5,71.9,7.8,4.2,1.2,1.3,3.4,26,3
Rasheed Wallace,PF,81,35.1,16.4,6.7,12.9,51.9,0.1,0.6,16.0,2.9,4.1,70.4,7.0,1.8,1.1,1.3,1.9,13,0
Darrell Armstrong,PG,82,31.6,16.2,5.9,13.6,43.3,1.7,4.9,34.0,2.7,3.0,91.1,3.3,6.1,2.1,0.1,3.0,10,0
Nick Van Exel,PG,79,37.3,16.1,6.0,15.4,39.0,1.7,5.1,33.2,2.5,3.0,81.7,3.9,9.0,0.9,0.1,2.8,23,0
Glen Rice,SF,80,31.6,15.9,5.3,12.3,43.0,1.1,2.9,36.7,4.3,5.0,87.4,4.1,2.2,0.6,0.2,1.4,2,0
Lamond Murray,SF,74,32.0,15.9,6.2,13.8,45.1,0.7,1.9,36.7,2.8,3.6,76.1,5.7,1.8,1.4,0.5,2.5,6,0
Cuttino Mobley,SG,81,30.8,15.8,5.4,12.5,43.0,1.3,3.6,35.6,3.7,4.4,84.7,3.6,2.6,1.1,0.4,2.3,1,0
Tracy McGrady,SG,79,31.2,15.4,5.8,12.9,45.1,0.2,0.8,27.7,3.5,5.0,70.7,6.3,3.3,1.1,1.9,2.0,11,0
Patrick Ewing,C,62,32.8,15.0,5.8,12.5,46.6,0.0,0.0,0.0,3.3,4.6,73.1,9.7,0.9,0.6,1.4,2.3,22,0
Larry Hughes,SG,82,28.3,15.0,5.6,14.0,40.0,0.4,1.5,23.2,3.4,4.6,74.0,4.3,2.5,1.4,0.3,2.4,5,0
Steve Smith,SG,82,32.8,14.9,5.1,11.0,46.7,1.2,2.9,39.8,3.5,4.1,85.0,3.8,2.5,0.9,0.4,1.4,0,0
Juwan Howard,PF,82,35.5,14.9,6.2,13.5,45.9,0.0,0.1,0.0,2.5,3.4,73.5,5.7,3.0,0.8,0.3,2.7,10,0
Mike Bibby,PG,82,38.5,14.5,5.6,12.6,44.5,0.9,2.6,36.3,2.4,3.0,78.0,3.7,8.1,1.6,0.2,3.0,23,1
Jason Kidd,PG,67,39.0,14.3,5.2,12.8,40.9,0.8,2.5,33.7,3.0,3.7,82.9,7.2,10.1,2.0,0.4,3.4,36,5
Donyell Marshall,PF,64,32.4,14.2,5.2,13.1,39.4,0.8,2.2,35.5,3.1,4.0,78.0,10.0,2.6,1.1,1.1,1.9,30,0
Bryon Russell,SF,82,35.4,14.1,5.0,11.1,44.6,1.3,3.3,39.6,2.9,3.9,75.0,5.2,1.9,1.6,0.3,1.2,5,0
Kenny Anderson,PG,82,31.6,14.0,5.3,12.0,44.0,1.0,2.7,38.6,2.4,3.1,77.5,2.7,5.1,1.7,0.1,1.6,6,0
Bob Sura,PG,73,30.4,13.8,4.9,11.2,43.7,1.7,4.5,36.7,2.4,3.4,69.7,3.9,3.9,1.2,0.3,2.0,4,0
Rodney Rogers,SF,82,27.9,13.8,5.2,10.7,48.6,1.4,3.2,43.9,1.9,3.0,63.9,5.5,2.1,1.1,0.6,2.0,5,0
David Wesley,SG,82,33.7,13.6,5.0,11.6,42.6,1.1,3.0,35.5,2.6,3.4,77.8,2.7,5.6,1.3,0.1,1.9,7,0
Tyrone Nesby,F,73,31.7,13.3,5.0,12.5,39.8,1.3,3.8,33.5,2.1,2.6,79.1,3.8,1.7,1.0,0.4,1.4,0,0
Alan Henderson,PF,82,33.8,13.2,5.2,11.3,46.1,0.0,0.1,10.0,2.7,4.1,67.1,7.0,0.9,1.0,0.7,1.7,14,0
Othella Harrington,PF,82,32.6,13.1,5.1,10.1,50.6,0.0,0.0,0.0,2.9,3.6,79.2,6.9,1.2,0.4,0.7,2.6,11,0
Kendall Gill,SF,76,31.0,13.1,5.2,12.6,41.4,0.3,1.0,25.6,2.4,3.4,71.0,3.7,2.8,1.8,0.5,1.2,0,0
Kerry Kittles,SG,62,30.6,13.0,4.9,11.3,43.7,1.5,3.9,40.0,1.6,2.0,79.5,3.6,2.3,1.3,0.3,0.9,0,0
Rik Smits,C,79,23.4,12.9,5.5,11.3,48.4,0.0,0.0,0.0,2.0,2.7,73.9,5.1,1.1,0.3,1.3,1.4,4,0
Erick Strickland,PG,68,29.8,12.8,4.6,10.7,43.3,1.1,2.7,39.2,2.4,2.9,83.1,4.8,3.1,1.5,0.2,1.5,5,0
Lindsey Hunter,SG,82,35.6,12.7,4.6,10.9,42.5,2.0,4.7,43.2,1.4,1.9,76.0,3.0,4.0,1.6,0.3,1.8,1,0
Elden Campbell,C,78,32.5,12.7,4.7,10.6,44.6,0.0,0.1,0.0,3.2,4.6,69.0,7.6,1.7,0.7,1.9,1.6,20,0
Rod Strickland,PG,69,31.7,12.6,4.7,11.0,42.9,0.0,0.3,4.8,3.1,4.4,70.2,3.8,7.5,1.4,0.3,2.7,19,0
Damon Stoudamire,PG,78,30.4,12.5,4.9,11.5,43.2,1.0,2.7,37.7,1.6,1.9,84.1,3.1,5.2,1.0,0.0,1.9,1,0
Scottie Pippen,SF,82,33.5,12.5,4.7,10.5,45.1,1.0,3.2,32.7,2.0,2.7,71.7,6.3,5.0,1.4,0.5,2.5,9,0
Raef LaFrentz,C,81,30.1,12.4,4.8,10.9,44.6,0.7,2.3,32.8,2.0,2.9,68.6,7.9,1.2,0.5,2.2,1.2,25,0
Jeff Hornacek,G,77,27.7,12.4,4.6,9.5,49.2,0.9,1.8,47.8,2.2,2.3,95.0,2.4,2.6,0.9,0.2,1.5,0,0
Doug Christie,SG,73,31.0,12.4,4.3,10.5,40.7,1.4,3.8,36.0,2.5,3.0,84.3,3.9,4.4,1.4,0.6,2.0,2,0
Jason Williams,PG,81,34.1,12.3,4.5,12.0,37.3,1.8,6.2,28.7,1.6,2.1,75.3,2.8,7.3,1.4,0.1,3.7,11,0
Shandon Anderson,SF,82,32.9,12.3,4.5,9.5,47.3,1.0,2.7,35.1,2.4,3.1,76.7,4.7,2.9,1.2,0.4,2.4,4,0
Vlade Divac,C,82,29.0,12.3,4.7,9.3,50.3,0.1,0.3,26.9,2.8,4.1,69.1,8.0,3.0,1.3,1.3,2.3,25,1
Christian Laettner,PF,82,29.8,12.2,4.6,9.8,47.3,0.1,0.3,29.2,2.9,3.6,81.2,6.7,2.3,1.0,0.5,2.3,11,0
John Stockton,G,82,29.7,12.1,4.4,8.8,50.1,0.5,1.5,35.5,2.7,3.1,86.0,2.6,8.6,1.7,0.2,2.2,18,0
Metta World Peace,SF,72,31.1,12.0,4.3,10.5,40.7,0.8,2.7,31.4,2.6,3.9,67.4,4.3,2.8,1.7,0.5,2.3,0,0
Jason Caffey,F,71,30.4,12.0,4.5,9.5,47.9,0.0,0.0,0.0,2.9,4.9,59.7,6.8,1.7,0.9,0.3,2.4,14,0
Tyrone Hill,PF,68,31.7,12.0,4.7,9.6,48.5,0.0,0.0,0.0,2.6,3.8,69.1,9.2,0.8,0.9,0.4,1.8,21,0
Chris Gatling,C,85,21.3,11.9,4.3,9.4,45.5,0.2,0.8,25.7,3.1,4.4,71.3,5.9,0.8,1.0,0.3,2.0,11,0
Peja Stojakovic,SF,74,23.6,11.9,4.3,9.7,44.8,1.4,3.6,37.5,1.8,2.1,88.2,3.7,1.4,0.7,0.1,1.2,2,0
Brent Barry,SG,80,34.1,11.8,4.1,8.8,46.3,2.1,5.0,41.1,1.6,2.0,80.9,4.7,3.6,1.3,0.4,1.8,1,0
Tim Thomas,PF,80,26.2,11.8,4.3,9.4,46.1,0.8,2.3,34.6,2.4,3.0,77.4,4.2,1.4,0.7,0.4,1.6,0,0
Arvydas Sabonis,C,66,25.6,11.8,4.6,9.1,50.5,0.1,0.3,36.8,2.5,3.0,84.3,7.8,1.8,0.7,1.2,1.5,17,0
Ruben Patterson,PF,81,25.9,11.6,4.4,8.2,53.6,0.1,0.3,44.4,2.7,4.0,69.2,5.4,1.6,1.2,0.5,1.8,5,0
Wally Szczerbiak,SG,73,29.7,11.6,4.7,9.2,51.1,0.4,1.1,35.9,1.8,2.2,82.6,3.7,2.8,0.8,0.3,1.1,2,0
Anthony Mason,F,82,38.2,11.6,3.9,8.1,48.0,0.0,0.0,0.0,3.8,5.1,74.6,8.5,4.5,0.9,0.4,2.0,21,3
Antonio Davis,PF,79,31.4,11.5,4.0,9.0,44.0,0.0,0.0,0.0,3.6,4.7,76.6,8.8,1.3,0.5,1.3,1.5,23,0
Dikembe Mutombo,C,82,36.4,11.5,3.9,7.0,56.2,0.0,0.0,0.0,3.6,5.1,70.8,14.1,1.3,0.3,3.3,2.1,45,1
Tariq Abdul-Wahad,SF,61,25.9,11.4,4.5,10.6,42.4,0.0,0.4,13.0,2.4,3.2,75.6,4.8,1.6,1.0,0.5,1.7,2,0
Malik Sealy,G,82,29.2,11.3,4.5,9.5,47.6,0.1,0.4,28.6,2.2,2.7,81.2,4.3,2.4,0.9,0.2,1.3,0,0
Mookie Blaylock,G,73,33.7,11.3,4.5,11.5,39.1,1.4,4.1,33.6,0.9,1.3,70.5,3.7,6.7,2.0,0.3,2.0,9,0
Avery Johnson,PG,82,31.4,11.2,4.9,10.4,47.3,0.0,0.1,11.1,1.4,1.9,73.5,1.9,6.0,0.9,0.2,1.7,5,0
Andre Miller,PG,82,25.5,11.1,4.1,9.2,44.9,0.1,0.6,20.4,2.8,3.6,77.4,3.4,5.8,1.0,0.2,2.0,7,1
Walt Williams,F,76,24.5,10.9,4.1,9.0,45.8,1.3,3.4,39.1,1.3,1.6,82.1,4.0,2.1,0.6,0.6,1.5,3,0
Nick Anderson,F,72,29.1,10.8,4.3,10.9,39.1,1.8,5.5,33.2,0.5,1.1,48.7,4.7,1.7,1.3,0.2,1.3,3,0
Larry D. Johnson,F,70,32.6,10.7,4.0,9.3,43.3,0.8,2.5,33.3,1.8,2.4,76.6,5.4,2.5,0.6,0.1,1.3,2,0
John Amaechi,PF,80,21.1,10.5,3.8,8.8,43.7,0.0,0.1,16.7,2.8,3.6,76.6,3.3,1.2,0.4,0.5,1.7,0,0
Corliss Williamson,PF,76,22.5,10.3,4.1,8.2,50.0,0.0,0.0,0.0,2.1,2.8,76.9,3.8,1.1,0.5,0.3,1.4,2,0
Austin Croshere,PF,81,23.3,10.3,3.6,8.1,44.1,0.8,2.1,36.2,2.4,2.9,84.8,6.4,1.1,0.5,0.7,1.5,10,0
Marcus Camby,C,59,26.2,10.2,3.8,8.0,48.0,0.0,0.0,50.0,2.5,3.7,67.0,7.8,0.8,0.7,2.0,1.2,14,0
Tracy Murray,SF,80,22.9,10.2,3.6,8.4,43.3,1.4,3.3,43.0,1.5,1.8,85.1,3.4,0.9,0.6,0.3,1.1,1,0
George McCloud,F,78,27.2,10.1,3.4,8.2,41.7,1.4,3.6,37.8,1.9,2.3,81.8,3.7,3.2,0.6,0.3,1.7,2,0
Dale Davis,PF,74,28.7,10.0,4.1,8.1,50.2,0.0,0.0,0.0,1.9,2.7,68.5,9.9,0.9,0.7,1.3,1.2,24,0
Johnny Newman,F,82,21.5,10.0,3.4,7.6,44.6,0.9,2.3,37.9,2.3,2.8,83.8,1.9,0.8,0.6,0.1,1.1,1,0
Joe Smith,PF,78,25.3,9.9,3.7,8.0,46.4,0.0,0.0,100.0,2.5,3.3,75.6,6.2,1.1,0.6,1.1,1.5,5,0
Anthony Peeler,SG,82,25.3,9.8,3.9,8.8,43.6,1.0,3.1,33.3,1.1,1.3,79.8,2.8,2.4,0.8,0.1,1.0,0,0
Michael Olowokandi,C,80,31.2,9.8,4.1,9.5,43.7,0.0,0.0,0.0,1.5,2.4,65.1,8.2,0.5,0.4,1.8,2.2,20,0
Matt Geiger,C,65,21.6,9.7,4.0,9.1,44.1,0.0,0.1,0.0,1.7,2.2,77.9,6.0,0.6,0.4,0.3,1.4,6,0
George Lynch,SF,75,32.2,9.6,4.0,8.6,46.1,0.2,0.5,41.7,1.5,2.4,61.7,7.8,1.8,1.6,0.5,1.6,12,0
P.J. Brown,PF,80,28.8,9.6,4.0,8.4,48.0,0.0,0.0,0.0,1.5,2.0,75.5,7.5,1.8,0.8,0.8,1.3,18,0
Chucky Atkins,PG,82,19.8,9.5,3.8,9.0,42.4,0.7,2.0,35.0,1.2,1.6,72.9,1.5,3.7,0.6,0.0,1.7,0,0
Terry Porter,G,68,23.7,9.4,3.0,6.8,44.7,1.3,3.0,43.5,2.0,2.5,80.6,2.8,3.3,0.7,0.1,1.5,1,0
Vonteego Cummings,PG,75,23.9,9.4,3.5,8.7,40.5,0.7,2.0,32.5,1.7,2.3,75.1,2.5,3.3,1.2,0.2,1.8,2,0
Brevin Knight,PG,65,27.0,9.3,3.5,8.6,41.2,0.0,0.2,20.0,2.2,2.8,76.1,3.0,7.0,1.6,0.3,2.4,10,0
Wesley Person,SF,79,26.0,9.2,3.5,8.3,42.8,1.3,3.2,42.4,0.8,1.0,79.2,3.4,1.8,0.5,0.2,0.8,0,0
Vitaly Potapenko,C,79,22.7,9.2,3.9,7.8,49.9,0.0,0.0,0.0,1.4,2.0,68.1,6.3,1.0,0.5,0.4,1.8,10,0
Richard Hamilton,SG,71,19.3,9.0,3.6,8.5,42.0,0.4,1.1,36.4,1.5,1.9,77.4,1.8,1.5,0.4,0.1,1.2,0,0
Travis Best,PG,82,20.6,8.9,3.3,6.8,48.3,0.4,1.1,37.6,1.9,2.3,82.1,1.7,3.3,0.9,0.1,1.3,0,0
Bryant Reeves,C,69,25.7,8.9,3.7,8.1,44.8,0.0,0.1,0.0,1.6,2.4,64.8,5.7,1.2,0.5,0.6,1.7,3,0
Troy Hudson,PG,62,25.7,8.8,3.3,8.7,37.7,1.0,3.1,31.1,1.2,1.5,81.1,2.4,3.9,0.7,0.0,1.7,2,0
Bonzi Wells,SG,66,17.6,8.8,3.6,7.3,49.2,0.3,0.8,37.7,1.3,2.0,68.2,2.8,1.5,1.0,0.2,1.5,1,0
Kelvin Cato,C,65,24.3,8.7,3.3,6.2,53.7,0.0,0.1,0.0,2.1,3.2,64.9,6.0,0.4,0.5,1.9,1.1,8,0
Eric Piatkowski,SG,75,22.8,8.7,3.2,7.6,41.5,1.2,3.2,38.3,1.1,1.3,85.0,3.0,1.1,0.6,0.2,0.8,0,0
Monty Williams,SF,75,20.0,8.7,3.5,7.2,48.9,0.0,0.1,40.0,1.6,2.2,74.1,3.3,1.4,0.6,0.2,1.5,0,0
Howard Eisley,PG,82,25.6,8.6,3.4,8.2,41.8,0.7,2.0,36.8,1.0,1.2,82.4,2.1,4.2,0.7,0.1,1.6,0,0
Keon Clark,PF,81,22.8,8.6,3.5,6.5,54.2,0.0,0.1,12.5,1.5,2.2,68.8,6.2,0.9,0.6,1.4,1.5,5,0
Shawn Bradley,C,77,24.7,8.4,3.5,7.2,47.9,0.0,0.1,20.0,1.5,1.9,76.5,6.5,0.8,0.9,2.5,1.0,9,0
Jerome Williams,PF,82,25.6,8.4,3.1,5.6,56.4,0.0,0.0,0.0,2.1,3.5,61.6,9.6,0.8,1.2,0.3,1.3,23,0
Corey Maggette,SF,77,17.8,8.4,2.9,6.1,47.8,0.0,0.1,18.2,2.5,3.4,75.1,3.9,0.8,0.3,0.3,1.8,2,0
Kenny Thomas,PF,72,25.0,8.3,2.9,7.4,39.9,0.4,1.7,26.2,1.9,2.9,66.0,6.1,1.6,0.8,0.3,1.6,8,0
Pat Garrity,PF,82,18.0,8.2,3.1,7.1,44.1,1.0,2.4,40.1,1.0,1.4,72.1,2.6,0.7,0.4,0.2,1.0,0,0
Rashard Lewis,PF,82,19.2,8.2,3.4,6.9,48.6,0.5,1.5,33.3,1.0,1.5,68.3,4.1,0.9,0.8,0.4,1.0,3,0
James Posey,SF,81,25.3,8.2,2.8,6.6,42.9,1.0,2.7,37.3,1.5,1.9,80.0,3.9,1.8,1.2,0.4,1.2,0,0
Mark Jackson,PG,81,27.0,8.1,3.0,7.0,43.2,1.1,2.7,40.3,1.0,1.2,80.6,3.7,8.0,0.9,0.1,2.1,10,1
Jason Terry,G,81,23.3,8.1,3.1,7.4,41.5,0.6,1.9,29.3,1.4,1.7,80.7,2.0,4.3,1.1,0.1,1.9,5,0
Bimbo Coles,PG,80,24.1,8.1,3.5,7.6,45.5,0.1,0.5,20.5,1.1,1.3,81.7,2.2,3.6,0.7,0.1,1.3,1,0
Horace Grant,C,76,35.4,8.1,3.5,7.9,44.4,0.0,0.1,0.0,1.1,1.5,72.1,7.8,2.5,0.7,0.8,0.8,12,0
Kurt Thomas,PF,80,24.6,8.0,3.4,6.7,50.5,0.0,0.0,33.3,1.3,1.6,78.1,6.3,1.0,0.6,0.5,1.3,7,0
Jon Barry,SG,62,20.7,8.0,2.6,5.6,46.5,1.1,2.5,42.9,1.7,1.9,92.2,2.6,2.4,1.2,0.1,1.4,0,0
Aaron McKie,SG,82,23.8,8.0,3.0,7.2,41.1,0.5,1.5,36.4,1.5,1.8,82.9,3.0,2.9,1.3,0.2,1.4,0,0
Eric Snow,PG,82,35.0,7.9,3.1,7.3,43.0,0.1,0.5,24.4,1.5,2.2,71.2,3.2,7.6,1.7,0.1,2.0,12,0
Hersey Hawkins,G,61,26.6,7.9,2.6,6.1,42.4,0.9,2.3,39.0,1.8,2.0,89.9,2.9,2.2,1.2,0.2,1.6,0,0
Chris Whitney,PG,82,19.8,7.8,2.6,6.4,41.7,1.2,3.1,37.6,1.4,1.6,84.8,1.6,3.8,0.7,0.1,1.3,3,0
Scott Williams,C,68,21.9,7.6,3.1,6.3,50.0,0.0,0.0,0.0,1.4,1.9,72.9,6.6,0.4,0.6,1.0,1.0,8,0
Kevin Willis,C,79,21.3,7.6,3.0,7.2,41.5,0.0,0.0,33.3,1.7,2.1,79.9,6.1,0.6,0.5,0.6,1.2,6,0
Aaron Williams,C,81,19.1,7.6,2.9,5.6,52.2,0.0,0.0,0.0,1.8,2.5,72.6,5.0,0.7,0.5,1.1,1.0,4,0
Dell Curry,G,67,16.3,7.6,2.9,6.8,42.7,1.4,3.6,39.3,0.4,0.5,75.0,1.5,1.3,0.5,0.1,0.6,0,0
Mario Elie,G,79,28.1,7.5,2.5,5.8,42.7,0.9,2.4,39.8,1.6,1.9,84.6,3.2,2.4,0.9,0.1,1.6,0,0
Detlef Schrempf,F,77,21.6,7.5,2.4,5.6,43.2,0.3,0.7,40.4,2.3,2.8,83.3,4.3,2.6,0.5,0.2,1.3,0,0
Hubert Davis,SG,79,23.0,7.4,2.7,5.9,46.8,1.0,2.1,49.1,0.8,1.0,87.0,1.7,1.8,0.3,0.0,0.9,0,0
Danny Ferry,F,63,21.0,7.3,3.0,6.0,49.7,0.5,1.2,44.0,0.8,0.9,91.2,3.8,1.1,0.3,0.4,0.9,0,0
Dan Majerle,G,69,33.4,7.3,2.5,6.1,40.3,1.6,4.4,36.2,0.8,1.0,81.2,4.8,3.0,1.3,0.2,0.9,0,0
Charlie Ward,PG,72,27.6,7.3,2.6,6.2,42.3,1.4,3.7,38.6,0.7,0.8,82.8,3.2,4.2,1.3,0.2,1.4,2,0
Brian Grant,PF,63,21.0,7.3,2.7,5.6,49.1,0.0,0.0,50.0,1.8,2.6,67.5,5.5,1.0,0.5,0.4,1.3,2,0
Clarence Weatherspoon,PF,78,20.7,7.2,2.8,5.4,51.3,0.0,0.0,0.0,1.7,2.3,73.8,5.8,1.2,0.7,0.6,1.3,7,0
Jeff McInnis,PG,25,23.9,7.2,3.2,7.4,43.0,0.3,0.8,33.3,0.5,0.7,76.5,2.9,3.6,0.6,0.1,1.1,0,0
Eric Williams,PF,68,20.3,7.2,2.4,5.7,42.7,0.4,1.1,34.7,2.0,2.5,79.3,2.3,1.4,0.6,0.2,1.0,0,0
Dana Barros,PG,72,15.8,7.2,2.7,6.0,45.1,0.8,2.0,41.0,0.9,1.1,86.8,1.4,1.8,0.4,0.1,0.9,0,0
Jahidi White,C,80,19.2,7.1,2.9,5.6,50.7,0.0,0.0,0.0,1.4,2.6,53.6,6.9,0.2,0.4,1.0,1.2,10,0
