Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Anthony Davis,PF,67,35.2,20.8,7.8,15.0,51.9,0.0,0.1,22.2,5.2,6.6,79.1,10.0,1.6,1.3,2.8,1.6,36,0
Brook Lopez,C,17,31.4,20.7,7.6,13.5,56.3,0.0,0.1,0.0,5.5,6.8,81.7,6.0,0.9,0.5,1.8,1.6,0,0
Damian Lillard,PG,82,35.8,20.7,6.7,15.9,42.4,2.7,6.8,39.4,4.5,5.2,87.1,3.5,5.6,0.8,0.3,2.4,6,0
Isaiah Thomas,G,72,34.7,20.3,6.9,15.2,45.3,1.8,5.1,34.9,4.8,5.7,85.0,2.9,6.3,1.3,0.1,3.0,7,1
Goran Dragic,PG,76,35.1,20.3,7.3,14.4,50.5,1.6,3.9,40.8,4.2,5.5,76.0,3.2,5.9,1.4,0.3,2.8,7,0
Rudy Gay,SF,73,34.7,20.0,7.4,16.2,45.5,0.9,2.7,33.0,4.4,5.3,82.2,6.0,2.9,1.3,0.8,3.1,11,0
Ryan Anderson,PF,22,36.1,19.8,7.0,16.1,43.8,3.0,7.5,40.9,2.7,2.8,95.2,6.5,0.8,0.5,0.3,0.9,4,0
John Wall,PG,82,36.3,19.3,7.1,16.3,43.3,1.3,3.8,35.1,3.9,4.8,80.5,4.1,8.8,1.8,0.5,3.6,29,2
Chris Paul,PG,62,35.0,19.1,6.5,14.0,46.7,1.3,3.4,36.8,4.8,5.6,85.5,4.3,10.7,2.5,0.1,2.3,39,0
Kevin Martin,SG,68,32.0,19.1,6.5,15.0,43.0,1.7,4.4,38.7,4.5,5.0,89.1,3.0,1.8,1.0,0.1,1.6,1,0
Dwyane Wade,G,54,32.9,19.0,7.7,14.1,54.5,0.2,0.6,28.1,3.5,4.8,73.3,4.5,4.7,1.5,0.5,3.0,4,0
Monta Ellis,SG,82,36.9,19.0,7.0,15.6,45.1,0.8,2.5,33.0,4.1,5.2,78.8,3.6,5.7,1.7,0.3,3.2,6,0
Jamal Crawford,G,69,30.3,18.6,6.1,14.7,41.6,2.3,6.5,36.1,4.0,4.7,86.6,2.3,3.2,0.9,0.2,2.0,2,0
Al Horford,C,29,33.0,18.6,8.2,14.5,56.7,0.1,0.4,36.4,2.0,2.9,68.2,8.4,2.6,0.9,1.5,2.2,9,0
Klay Thompson,SG,81,35.4,18.4,6.9,15.5,44.4,2.8,6.6,41.7,1.8,2.3,79.5,3.1,2.2,0.9,0.5,1.7,1,0
Dwight Howard,C,71,33.7,18.3,6.7,11.3,59.1,0.0,0.1,28.6,4.9,9.0,54.7,12.2,1.8,0.8,1.8,3.2,47,0
Arron Afflalo,G,73,35.0,18.2,6.4,13.8,45.9,1.8,4.1,42.7,3.8,4.6,81.5,3.6,3.4,0.5,0.0,2.0,1,0
David Lee,PF,69,33.2,18.2,7.4,14.2,52.3,0.0,0.0,0.0,3.3,4.3,78.0,9.3,2.1,0.7,0.4,2.2,34,0
Paul Millsap,PF,74,33.5,17.9,6.5,14.1,46.1,1.0,2.9,35.8,3.9,5.3,73.1,8.5,3.1,1.7,1.1,2.5,30,1
Kyle Lowry,PG,79,36.2,17.9,5.8,13.7,42.3,2.4,6.3,38.0,4.0,4.9,81.3,4.7,7.4,1.5,0.2,2.5,18,2
Thaddeus Young,F,79,34.4,17.9,7.4,16.2,45.4,1.1,3.7,30.8,2.1,2.9,71.2,6.0,2.3,2.1,0.5,2.1,11,0
Brandon Knight,PG,72,33.3,17.9,6.4,15.2,42.2,1.5,4.7,32.5,3.6,4.5,80.2,3.5,4.9,1.0,0.2,2.6,4,0
Nick Young,G,64,28.3,17.9,6.0,13.9,43.5,2.1,5.5,38.6,3.7,4.5,82.5,2.6,1.5,0.7,0.2,1.5,0,0
Eric Bledsoe,SG,43,32.9,17.7,6.2,12.9,47.7,1.2,3.3,35.7,4.3,5.5,77.2,4.7,5.5,1.6,0.3,3.3,4,0
Kemba Walker,PG,73,35.8,17.7,6.2,15.7,39.3,1.5,4.5,33.3,3.9,4.6,83.7,4.2,6.1,1.2,0.4,2.3,9,1
Ty Lawson,G,62,35.8,17.6,5.6,13.0,43.1,1.2,3.3,35.6,5.2,6.5,79.8,3.5,8.8,1.6,0.2,3.2,23,0
Nikola Pekovic,C,54,30.8,17.4,7.0,13.0,54.0,0.0,0.0,0.0,3.4,4.6,74.7,8.7,0.9,0.6,0.4,1.6,23,0
Zach Randolph,F,79,34.2,17.4,7.1,15.2,46.7,0.0,0.3,10.0,3.2,4.3,74.2,10.1,2.5,0.7,0.3,2.3,47,0
Pau Gasol,PF,60,31.4,17.4,7.1,14.8,48.0,0.1,0.2,28.6,3.1,4.2,73.6,9.7,3.4,0.5,1.5,2.4,30,0
Mike Conley,PG,73,33.5,17.2,6.3,14.1,45.0,1.4,4.0,36.1,3.1,3.8,81.5,2.9,6.0,1.5,0.2,2.1,5,0
Bradley Beal,SG,73,34.7,17.1,6.6,15.7,41.9,1.9,4.7,40.2,2.0,2.6,78.8,3.7,3.3,1.0,0.2,1.8,1,0
Jeff Green,PF,82,34.2,16.9,5.9,14.3,41.2,1.6,4.8,34.1,3.5,4.3,79.5,4.6,1.7,0.7,0.6,2.0,2,0
Tony Parker,G,68,29.4,16.7,6.7,13.4,49.9,0.4,1.0,37.3,2.9,3.6,81.1,2.3,5.7,0.5,0.1,2.2,2,0
Michael Carter-Williams,G,70,34.5,16.7,6.1,15.1,40.5,0.8,3.0,26.4,3.7,5.2,70.3,6.2,6.3,1.9,0.6,3.5,16,2
Chandler Parsons,SF,74,37.6,16.6,6.3,13.3,47.2,1.8,4.7,37.0,2.2,3.0,74.2,5.5,4.0,1.2,0.4,1.9,7,0
Jeff Teague,PG,79,32.2,16.5,5.8,13.2,43.8,0.9,2.8,32.9,4.0,4.8,84.6,2.6,6.7,1.1,0.2,2.9,13,0
Josh Smith,PF,77,35.5,16.4,6.7,16.0,41.9,0.9,3.4,26.4,2.1,3.9,53.2,6.8,3.3,1.4,1.4,2.6,12,0
Wesley Matthews,SG,82,33.9,16.4,5.4,12.3,44.1,2.5,6.2,39.3,3.1,3.7,83.7,3.5,2.4,0.9,0.2,1.3,1,0
Chris Bosh,PF,79,32.0,16.2,6.2,12.1,51.6,0.9,2.8,33.9,2.8,3.4,82.0,6.6,1.1,1.0,1.0,1.6,6,0
Gordon Hayward,SF,77,36.4,16.2,5.5,13.4,41.3,1.1,3.6,30.4,4.0,4.9,81.6,5.1,5.2,1.4,0.5,2.8,9,0
Luol Deng,F,63,35.1,16.0,5.9,13.7,43.1,0.9,3.0,30.2,3.4,4.3,79.1,5.7,2.9,1.0,0.1,1.8,8,0
Derrick Rose,PG,10,31.1,15.9,5.8,16.4,35.4,1.6,4.7,34.0,2.7,3.2,84.4,3.2,4.3,0.5,0.1,3.4,0,0
Dion Waiters,G,70,29.6,15.9,6.1,14.2,43.3,1.3,3.6,36.8,2.3,3.4,68.5,2.8,3.0,0.9,0.2,2.2,1,0
Gerald Green,G,82,28.4,15.8,5.5,12.3,44.5,2.5,6.2,40.0,2.4,2.8,84.8,3.4,1.5,0.9,0.5,1.8,0,0
Joe Johnson,G,79,32.6,15.8,5.8,12.9,45.4,2.1,5.1,40.1,2.0,2.5,81.5,3.4,2.7,0.6,0.1,1.5,0,0
Jodie Meeks,G,77,33.2,15.7,5.4,11.6,46.3,2.1,5.2,40.1,2.9,3.4,85.7,2.5,1.8,1.4,0.1,1.4,0,0
Brandon Jennings,G,80,34.1,15.5,5.3,14.2,37.3,1.9,5.7,33.7,3.0,4.0,75.1,3.1,7.6,1.3,0.1,2.7,18,0
Eric Gordon,SG,64,32.1,15.4,5.6,12.8,43.6,1.6,4.0,39.1,2.7,3.5,78.5,2.6,3.3,1.2,0.2,2.1,0,0
Greg Monroe,C,82,32.8,15.2,6.1,12.4,49.7,0.0,0.0,0.0,2.9,4.5,65.7,9.3,2.1,1.1,0.6,2.0,35,0
JJ Redick,SG,35,28.2,15.2,5.2,11.4,45.5,2.1,5.3,39.5,2.8,3.0,91.5,2.1,2.2,0.8,0.1,1.2,0,0
Serge Ibaka,F,81,32.9,15.1,6.5,12.1,53.6,0.3,0.7,38.3,1.9,2.5,78.4,8.8,1.0,0.5,2.7,1.5,29,0
Tim Duncan,C,74,29.2,15.1,6.0,12.2,49.0,0.0,0.1,0.0,3.1,4.3,73.1,9.7,3.0,0.6,1.9,2.1,30,0
Avery Bradley,PG,60,30.9,14.9,6.0,13.8,43.8,1.3,3.3,39.5,1.5,1.9,80.4,3.8,1.4,1.1,0.2,1.6,1,0
Tobias Harris,F,61,30.3,14.6,5.4,11.7,46.4,0.5,2.1,25.4,3.2,4.0,80.7,7.0,1.3,0.7,0.4,1.3,7,0
Marc Gasol,C,59,33.4,14.6,5.7,12.1,47.3,0.0,0.2,18.2,3.1,4.1,76.8,7.2,3.6,1.0,1.3,1.9,10,0
JR Smith,G,74,32.7,14.5,5.4,12.9,41.5,2.6,6.5,39.4,1.2,1.9,65.2,4.0,3.0,0.9,0.3,1.5,1,0
Tyreke Evans,G,72,28.2,14.5,5.4,12.5,43.6,0.3,1.3,22.1,3.3,4.3,77.1,4.7,5.0,1.2,0.3,2.4,10,1
Trevor Ariza,SF,77,35.4,14.4,5.1,11.1,45.6,2.3,5.7,40.7,1.9,2.5,77.2,6.2,2.5,1.6,0.3,1.7,11,0
Jrue Holiday,PG,34,33.6,14.3,6.0,13.4,44.7,0.9,2.3,39.0,1.5,1.9,81.0,4.2,7.9,1.6,0.4,3.1,9,0
Deron Williams,PG,64,32.2,14.3,5.0,11.2,45.0,1.5,4.2,36.6,2.7,3.4,80.1,2.6,6.1,1.5,0.2,2.2,5,0
Nikola Vucevic,C,57,31.8,14.2,6.2,12.2,50.7,0.0,0.0,0.0,1.8,2.4,76.6,11.0,1.8,1.1,0.8,2.0,36,0
Nene,C,53,29.4,14.2,5.6,11.2,50.3,0.0,0.1,20.0,2.9,5.0,58.3,5.5,2.9,1.2,0.9,2.2,2,0
Gerald Henderson,SG,77,32.0,14.0,5.2,12.1,43.3,0.5,1.5,34.8,3.1,4.0,76.1,4.0,2.6,0.7,0.4,1.5,0,0
David West,F,80,30.9,14.0,5.7,11.7,48.8,0.1,0.2,26.7,2.5,3.1,78.9,6.8,2.8,0.8,0.9,1.7,8,0
Evan Turner,G,81,30.3,14.0,5.4,12.6,42.5,0.6,1.9,32.1,2.6,3.2,81.3,5.0,3.2,0.8,0.1,2.3,9,0
Alec Burks,SG,78,28.1,14.0,4.9,10.7,45.7,0.6,1.8,35.0,3.6,4.8,74.8,3.3,2.7,0.9,0.2,1.9,0,0
Rodney Stuckey,PG,73,26.7,13.9,5.1,11.7,43.6,0.3,1.2,27.3,3.3,4.0,83.6,2.3,2.1,0.7,0.1,1.7,0,0
Lance Stephenson,G,78,35.3,13.8,5.5,11.2,49.1,1.1,3.1,35.2,1.8,2.5,71.1,7.2,4.6,0.7,0.1,2.7,20,5
Kobe Bryant,SF,6,29.5,13.8,5.2,12.2,42.5,0.5,2.7,18.8,3.0,3.5,85.7,4.3,6.3,1.2,0.2,5.7,0,0
Victor Oladipo,SG,80,31.1,13.8,4.9,11.7,41.9,0.9,2.8,32.7,3.1,4.0,78.0,4.1,4.1,1.6,0.5,3.2,7,1
Markieff Morris,PF,81,26.6,13.8,5.1,10.4,48.6,0.4,1.3,31.5,3.2,4.0,79.2,6.0,1.8,0.8,0.6,1.8,11,0
Carlos Boozer,PF,76,28.2,13.7,5.9,12.9,45.6,0.0,0.0,0.0,1.9,2.5,76.7,8.3,1.6,0.7,0.3,2.0,25,0
Kenneth Faried,F,80,27.2,13.7,5.6,10.3,54.5,0.0,0.0,0.0,2.5,3.9,65.0,8.6,1.2,0.9,0.9,1.7,27,0
Wilson Chandler,F,62,31.1,13.6,5.0,11.9,41.6,2.0,5.7,34.8,1.8,2.5,72.4,4.7,1.8,0.7,0.5,1.3,2,0
Andre Drummond,C,81,32.3,13.5,5.9,9.5,62.3,0.0,0.0,0.0,1.7,4.0,41.8,13.2,0.4,1.2,1.6,1.4,57,0
Paul Pierce,SF,75,28.0,13.5,4.3,9.5,45.1,1.5,4.0,37.3,3.4,4.1,82.6,4.6,2.4,1.1,0.4,2.0,1,0
Derrick Favors,F,73,30.2,13.3,5.3,10.2,52.2,0.0,0.0,0.0,2.6,3.9,66.9,8.7,1.2,1.0,1.5,1.8,25,0
Andrea Bargnani,C,42,29.9,13.3,5.3,12.0,44.2,0.7,2.6,27.8,2.0,2.4,82.4,5.3,1.1,0.3,1.2,1.4,4,0
Jared Sullinger,C,74,27.6,13.3,5.2,12.1,42.7,0.8,2.8,26.9,2.1,2.7,77.8,8.1,1.6,0.5,0.7,1.6,22,0
Marcin Gortat,C,81,32.8,13.2,5.6,10.4,54.2,0.0,0.0,100.0,1.9,2.8,68.6,9.5,1.7,0.5,1.5,1.6,37,0
Randy Foye,SG,81,30.7,13.2,4.5,10.8,41.3,2.3,6.1,38.0,1.9,2.3,84.9,2.9,3.5,0.8,0.5,1.8,4,0
Spencer Hawes,PF,80,30.9,13.2,5.0,11.0,45.6,1.6,3.9,41.6,1.5,1.9,78.3,8.3,3.0,0.6,1.2,2.2,25,0
Jimmy Butler III,SF,67,38.7,13.1,4.1,10.3,39.7,1.0,3.6,28.3,3.9,5.0,76.9,4.9,2.6,1.9,0.5,1.5,5,0
D.J. Augustin,G,71,27.3,13.1,4.2,10.1,41.5,1.9,4.7,40.1,2.8,3.2,88.5,1.8,4.4,0.7,0.0,1.8,2,0
Reggie Jackson,PG,80,28.5,13.1,5.0,11.5,44.0,1.0,3.1,33.9,2.0,2.2,89.3,3.9,4.1,1.1,0.1,2.1,2,0
Nicolas Batum,PF,82,36.0,13.0,4.6,10.0,46.5,1.8,4.9,36.1,2.0,2.5,80.3,7.5,5.1,0.9,0.7,2.5,16,2
Tony Wroten,SG,72,24.5,13.0,4.8,11.2,42.7,0.6,2.6,21.3,2.9,4.5,64.1,3.2,3.0,1.1,0.2,2.8,1,1
Taj Gibson,F,82,28.7,13.0,5.2,10.9,47.9,0.0,0.1,0.0,2.6,3.4,75.1,6.8,1.1,0.5,1.4,1.8,15,0
Kawhi Leonard,SF,66,29.1,12.8,5.1,9.8,52.2,1.0,2.8,37.9,1.5,1.9,80.2,6.2,2.0,1.7,0.8,1.2,7,0
Trey Burke,PG,70,32.3,12.8,4.9,12.8,38.0,1.6,4.8,33.0,1.5,1.6,90.3,3.0,5.7,0.6,0.1,1.9,8,0
Joakim Noah,C,80,35.3,12.6,4.8,10.0,47.5,0.0,0.0,0.0,3.1,4.2,73.7,11.3,5.4,1.2,1.5,2.4,47,4
Jeremy Lin,G,71,28.9,12.5,4.2,9.3,44.6,1.2,3.2,35.8,3.1,3.7,82.3,2.6,4.1,1.0,0.4,2.5,3,1
Enes Freedom,C,80,26.7,12.3,5.2,10.7,49.1,0.0,0.0,0.0,1.9,2.6,73.0,7.5,0.9,0.4,0.5,1.8,24,0
Manu Ginobili,G,68,22.8,12.3,4.3,9.2,46.9,1.3,3.8,34.9,2.4,2.8,85.1,3.0,4.3,1.0,0.3,2.0,1,0
Corey Brewer,F,81,32.2,12.3,4.8,10.0,48.1,0.7,2.6,28.0,2.0,2.8,71.8,2.6,1.7,1.9,0.4,1.3,0,0
Ramon Sessions,G,83,26.7,12.3,4.0,9.3,42.9,0.4,1.5,28.2,3.9,4.9,80.7,2.4,4.1,0.6,0.1,1.8,3,0
Terrence Jones,PF,76,27.3,12.1,5.1,9.4,54.2,0.4,1.3,30.7,1.6,2.6,60.5,6.9,1.1,0.7,1.3,0.9,18,0
Khris Middleton,SF,82,30.0,12.1,4.6,10.4,44.0,1.5,3.5,41.4,1.4,1.7,86.1,3.8,2.1,1.0,0.2,1.5,0,0
Jameer Nelson,G,68,32.0,12.1,4.3,11.0,39.4,2.0,5.8,34.8,1.4,1.6,85.7,3.4,7.0,0.8,0.1,2.4,6,0
Kyle Korver,G,71,33.9,12.0,4.1,8.6,47.5,2.6,5.5,47.2,1.2,1.3,92.6,4.0,2.9,1.0,0.3,1.4,0,0
Vince Carter,G,81,24.4,11.9,4.1,10.0,40.7,1.8,4.6,39.4,2.0,2.4,82.1,3.5,2.6,0.8,0.4,1.3,1,0
Amar'e Stoudemire,C,65,22.6,11.9,4.8,8.6,55.7,0.0,0.0,0.0,2.3,3.1,73.9,4.9,0.5,0.4,0.6,1.4,5,0
JJ Hickson,C,69,26.9,11.8,4.8,9.5,50.8,0.0,0.1,0.0,2.2,4.2,51.7,9.2,1.4,0.7,0.7,1.9,26,0
Tristan Thompson,C,82,31.6,11.7,4.4,9.3,47.7,0.0,0.0,0.0,2.9,4.1,69.3,9.2,0.9,0.5,0.4,1.3,36,0
O.J. Mayo,SG,52,25.9,11.7,4.3,10.6,40.7,1.6,4.4,37.0,1.5,1.7,86.4,2.4,2.2,0.5,0.3,1.8,0,0
Rajon Rondo,PG,30,33.3,11.7,4.7,11.7,40.3,0.9,3.0,28.9,1.4,2.2,62.7,5.5,9.8,1.3,0.1,3.3,13,1
Jose Calderon,G,81,30.5,11.4,4.2,9.2,45.6,2.4,5.2,44.9,0.6,0.8,82.5,2.4,4.7,0.9,0.1,1.3,1,0
Marco Belinelli,G,80,25.2,11.4,4.2,8.7,48.5,1.6,3.7,43.0,1.4,1.6,84.7,2.8,2.2,0.6,0.1,1.2,1,0
Darren Collison,PG,80,25.9,11.4,4.1,8.7,46.7,0.9,2.4,37.6,2.4,2.8,85.7,2.4,3.7,1.2,0.2,1.7,1,0
Mike Dunleavy,SG,82,31.5,11.3,4.1,9.4,43.0,1.5,4.0,38.0,1.7,2.0,85.4,4.2,2.3,0.8,0.6,1.3,0,0
Jonas Valanciunas,C,81,28.2,11.3,4.4,8.3,53.1,0.0,0.0,0.0,2.4,3.2,76.2,8.8,0.7,0.3,0.9,1.7,25,0
Andray Blatche,C,73,22.2,11.2,4.4,9.2,47.6,0.2,0.7,27.8,2.2,3.0,74.2,5.3,1.5,1.0,0.5,1.5,6,0
Ersan Ilyasova,PF,55,26.9,11.2,4.3,10.5,40.9,0.7,2.4,28.2,1.9,2.4,82.3,6.2,1.3,0.8,0.1,1.1,8,0
John Henson,F,70,26.5,11.1,4.9,9.1,53.8,0.0,0.0,0.0,1.3,2.5,51.4,7.1,1.6,0.6,1.7,1.6,11,0
Brandon Bass,PF,82,27.6,11.1,4.3,8.8,48.6,0.0,0.1,33.3,2.5,2.9,85.8,5.7,1.1,0.4,0.9,1.2,5,0
Channing Frye,F,82,28.2,11.1,4.1,9.5,43.2,2.0,5.3,37.0,1.0,1.2,82.1,5.1,1.2,0.7,0.8,1.1,0,0
DeMarre Carroll,F,73,32.1,11.1,4.1,8.8,47.0,1.3,3.7,36.2,1.5,1.9,77.3,5.5,1.8,1.5,0.3,1.1,3,0
Robin Lopez,C,82,31.8,11.1,4.3,7.9,55.1,0.0,0.0,0.0,2.4,3.0,81.8,8.5,0.9,0.3,1.7,1.0,29,0
Jordan Crawford,G,81,23.0,11.0,4.0,9.7,41.5,1.1,3.5,31.6,1.8,2.1,86.4,2.3,3.5,0.6,0.1,1.7,3,1
Terrence Ross,G,81,26.7,10.9,3.9,9.3,42.3,2.0,5.0,39.5,1.0,1.2,83.7,3.1,1.0,0.8,0.3,1.1,0,0
Roy Hibbert,C,81,29.7,10.8,4.1,9.3,43.9,0.0,0.1,40.0,2.6,3.3,77.0,6.6,1.1,0.4,2.2,1.8,15,0
Gary Neal,PG,52,21.4,10.5,3.7,9.1,41.0,1.3,3.5,37.8,1.8,2.0,89.5,1.7,1.6,0.3,0.0,1.2,0,0
Caron Butler,SF,56,25.3,10.5,3.8,9.6,39.4,1.8,4.4,39.4,1.1,1.3,84.0,4.1,1.5,0.8,0.3,1.1,2,0
DeAndre Jordan,C,82,35.0,10.4,4.2,6.3,67.6,0.0,0.0,0.0,2.0,4.6,42.8,13.6,0.9,1.0,2.5,1.5,42,0
Lou Williams,SG,60,24.1,10.4,3.3,8.2,40.0,1.3,3.9,34.2,2.5,3.0,84.9,2.1,3.5,0.8,0.1,1.5,0,0
Shawn Marion,SG,76,31.7,10.4,4.5,9.3,48.2,0.8,2.1,35.8,0.7,0.9,78.5,6.5,1.6,1.2,0.5,1.3,9,0
Nate Robinson,PG,44,19.7,10.4,3.7,8.7,42.8,1.3,3.5,37.7,1.6,1.9,83.5,1.8,2.5,0.8,0.1,1.3,0,0
Amir Johnson,F,77,28.8,10.4,4.5,7.9,56.2,0.3,0.9,30.3,1.2,1.9,63.6,6.6,1.5,0.7,1.1,1.6,13,0
Chris Kaman,C,39,18.9,10.4,4.5,8.9,50.9,0.0,0.1,0.0,1.3,1.7,76.5,5.9,1.5,0.3,1.0,1.9,6,0
George Hill,PG,76,32.0,10.3,3.6,8.1,44.2,1.3,3.4,36.5,1.9,2.3,80.7,3.7,3.5,1.0,0.3,1.2,0,0
Patrick Beverley,PG,56,31.3,10.2,3.6,8.6,41.4,1.6,4.6,36.1,1.5,1.8,81.4,3.5,2.7,1.4,0.4,1.2,0,0
Patty Mills,PG,81,18.9,10.2,3.8,8.2,46.4,1.7,3.9,42.5,0.9,1.0,89.0,2.1,1.8,0.8,0.1,0.8,0,0
Tim Hardaway Jr.,SF,81,23.1,10.2,3.6,8.5,42.8,1.6,4.4,36.3,1.3,1.6,82.8,1.5,0.8,0.5,0.1,0.6,0,0
Jordan Farmar,PG,41,22.2,10.1,3.7,8.9,41.5,1.7,3.9,43.8,1.1,1.4,74.6,2.5,4.9,0.9,0.2,2.3,0,0
Richard Jefferson,F,82,27.0,10.1,3.6,8.0,45.0,1.5,3.7,40.9,1.5,2.0,74.1,2.7,1.6,0.7,0.2,1.1,0,0
James Anderson,SG,80,28.9,10.1,3.9,9.0,43.1,1.4,4.4,32.8,1.0,1.3,72.6,3.8,1.9,0.9,0.4,1.3,0,0
Xavier Henry,SG,43,21.1,10.0,3.3,8.0,41.7,0.7,1.9,34.6,2.7,4.1,65.5,2.7,1.2,1.0,0.2,1.3,0,0
Matt Barnes,SF,63,27.5,9.9,3.7,8.4,43.8,1.5,4.5,34.3,1.0,1.4,73.3,4.6,2.0,0.9,0.4,1.3,2,0
CJ Miles,G,51,19.3,9.9,3.5,8.0,43.5,1.6,4.1,39.3,1.3,1.5,85.3,2.0,1.0,0.9,0.3,0.9,0,0
Mario Chalmers,G,73,29.8,9.8,3.5,7.7,45.4,1.2,3.1,38.5,1.7,2.2,74.2,2.9,4.9,1.6,0.2,2.2,1,0
Marcus Thornton,SG,72,24.2,9.8,3.5,8.9,39.4,1.5,4.4,34.5,1.3,1.6,80.4,2.8,1.1,0.8,0.2,0.9,0,0
Mo Williams,PG,74,24.8,9.7,3.8,9.1,41.7,1.1,3.0,36.9,1.1,1.2,87.6,2.1,4.3,0.7,0.1,2.0,2,0
Martell Webster,SF,78,27.7,9.7,3.3,7.5,43.3,1.9,4.8,39.2,1.3,1.6,84.0,2.8,1.2,0.5,0.2,0.7,1,0
Jason Smith,F,31,26.8,9.7,4.2,9.1,46.5,0.0,0.0,0.0,1.3,1.6,78.0,5.8,0.9,0.4,0.9,0.9,2,0
Marcus Morris Sr.,F,82,22.0,9.7,3.5,7.9,44.2,1.2,3.2,38.1,1.5,1.9,76.1,3.9,1.1,0.9,0.2,1.2,0,0
Raymond Felton,G,65,31.0,9.7,3.7,9.4,39.5,1.0,3.0,31.8,1.4,1.9,72.1,3.0,5.6,1.2,0.4,2.0,2,0
Jordan Hill,C,72,20.8,9.7,4.0,7.2,54.9,0.0,0.0,0.0,1.7,2.5,68.5,7.4,0.8,0.4,0.9,1.0,15,0
Courtney Lee,G,79,25.0,9.6,3.7,7.8,48.0,0.9,2.5,37.1,1.3,1.4,88.4,2.4,1.5,0.8,0.4,0.9,0,0
Ray Allen,SG,73,26.5,9.6,3.3,7.4,44.2,1.6,4.2,37.5,1.4,1.6,90.5,2.8,2.0,0.7,0.1,1.2,0,0
Greivis Vasquez,PG,79,22.5,9.6,3.5,8.3,42.1,1.4,3.7,37.7,1.2,1.4,88.0,2.2,4.1,0.4,0.1,1.6,1,0
Mike Scott,PF,80,18.5,9.6,3.8,7.9,47.9,0.8,2.5,31.0,1.3,1.7,78.0,3.6,0.9,0.4,0.1,1.0,1,0
Kyle Singler,F,82,28.5,9.6,3.3,7.3,44.7,1.1,3.0,38.2,1.9,2.2,82.6,3.7,0.9,0.7,0.5,1.0,1,0
Ricky Rubio,PG,82,32.2,9.5,3.1,8.2,38.1,0.5,1.6,33.1,2.8,3.5,80.2,4.2,8.6,2.3,0.1,2.7,15,2
Jarrett Jack,G,80,28.2,9.5,3.6,8.7,41.0,0.8,2.3,34.1,1.6,1.9,83.9,2.8,4.1,0.7,0.3,1.7,1,0
Harrison Barnes,SF,78,28.3,9.5,3.5,8.7,39.9,0.8,2.4,34.7,1.7,2.3,71.8,4.0,1.5,0.8,0.3,1.1,1,0
Glen Davis,PF,68,24.4,9.4,4.0,8.7,45.7,0.1,0.2,36.4,1.4,2.0,69.3,5.2,1.1,0.9,0.4,1.1,5,0
