Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Antawn Jamison,PF,82,40.1,20.5,8.0,18.2,44.2,1.8,4.5,39.4,2.6,3.6,73.1,9.3,1.9,1.1,0.1,1.7,35,0
Pau Gasol,PF,80,39.2,20.4,7.5,14.9,50.3,0.0,0.2,25.0,5.3,7.7,68.9,8.9,4.6,0.6,1.9,2.9,33,1
Mike James,PG,79,37.0,20.3,7.3,15.5,46.9,2.1,4.8,44.2,3.6,4.3,83.7,3.3,5.8,0.9,0.0,2.6,11,0
Chris Webber,C,75,38.6,20.2,8.2,19.0,43.4,0.3,1.0,27.3,3.5,4.6,75.6,9.9,3.4,1.4,0.8,2.4,38,0
Joe Johnson,G,82,40.7,20.2,7.7,17.0,45.3,1.6,4.4,35.6,3.2,4.0,79.1,4.1,6.5,1.3,0.4,3.3,13,1
Richard Hamilton,SG,80,35.3,20.1,8.1,16.5,49.1,0.7,1.5,45.8,3.2,3.8,84.5,3.2,3.4,0.7,0.2,2.2,0,0
Rashard Lewis,PF,78,36.9,20.1,6.9,14.8,46.7,1.8,4.7,38.4,4.5,5.5,81.8,5.0,2.3,1.3,0.6,1.8,5,0
Jermaine O'Neal,C,51,35.3,20.1,7.5,15.8,47.2,0.1,0.2,30.0,5.1,7.2,70.9,9.3,2.6,0.5,2.3,3.0,19,0
Shaquille O'Neal,C,59,30.6,20.0,8.1,13.6,60.0,0.0,0.0,0.0,3.7,8.0,46.9,9.2,1.9,0.4,1.8,2.8,24,1
Richard Jefferson,F,78,39.2,19.5,6.3,12.9,49.3,0.8,2.4,31.9,6.0,7.4,81.2,6.8,3.8,0.8,0.2,2.2,20,0
Ricky Davis,SG,78,41.1,19.4,7.5,16.7,44.8,0.9,3.1,30.2,3.5,4.4,79.7,4.5,5.1,1.2,0.2,2.7,3,0
Wally Szczerbiak,SG,72,37.9,19.0,6.8,14.1,48.7,1.4,3.5,40.0,3.9,4.3,89.7,4.3,3.0,0.6,0.3,1.9,2,0
Tony Parker,G,80,33.9,18.9,7.8,14.2,54.8,0.1,0.5,30.6,3.2,4.5,70.7,3.3,5.8,1.0,0.1,3.1,8,0
Steve Nash,PG,79,35.4,18.8,6.8,13.4,51.2,1.9,4.3,43.9,3.3,3.5,92.1,4.2,10.5,0.8,0.2,3.5,43,1
Al Harrington,PF,76,36.6,18.6,7.3,16.1,45.2,0.9,2.5,34.6,3.2,4.6,69.4,6.9,3.1,1.1,0.2,2.6,15,0
Tim Duncan,C,80,34.8,18.6,7.2,14.8,48.4,0.0,0.1,40.0,4.2,6.7,62.9,11.0,3.2,0.9,2.0,2.5,52,0
Chauncey Billups,PG,81,36.1,18.5,5.2,12.5,41.8,2.3,5.2,43.3,5.7,6.4,89.4,3.1,8.6,0.9,0.1,2.1,27,0
Peja Stojakovic,SF,71,36.6,18.2,6.3,14.3,43.7,2.3,5.7,40.1,3.4,3.7,91.5,5.8,1.9,0.6,0.1,1.5,5,0
Zach Randolph,F,74,34.4,18.0,7.2,16.6,43.6,0.2,0.7,29.1,3.3,4.6,71.4,8.0,1.9,0.8,0.2,2.2,21,0
Mehmet Okur,C,82,35.9,18.0,6.3,13.8,46.0,1.0,2.9,34.2,4.3,5.5,78.0,9.1,2.4,0.5,0.9,2.0,35,0
Baron Davis,PG,54,36.5,17.9,6.2,15.9,38.9,1.9,6.0,31.5,3.6,5.4,67.5,4.4,8.9,1.6,0.3,2.9,22,1
Corey Maggette,SF,32,29.5,17.8,5.2,11.7,44.5,0.8,2.2,33.8,6.6,8.0,82.8,5.3,2.1,0.6,0.1,2.4,5,0
Caron Butler,SF,75,36.1,17.6,6.6,14.5,45.5,0.5,1.6,34.2,3.9,4.4,87.0,6.2,2.5,1.7,0.2,2.3,10,0
Metta World Peace,SF,56,39.4,17.6,6.3,15.5,40.4,1.4,4.5,30.8,3.7,5.4,67.5,5.1,3.6,2.2,0.7,2.3,2,0
Sam Cassell,PG,78,34.0,17.2,6.3,14.3,44.3,0.9,2.4,36.8,3.7,4.3,86.3,3.7,6.3,0.9,0.1,2.2,12,0
Jason Terry,G,80,35.0,17.1,6.5,13.7,47.0,2.1,5.2,41.1,2.1,2.6,80.0,2.0,3.8,1.3,0.3,1.7,2,0
David West,F,74,34.1,17.1,7.2,14.0,51.2,0.0,0.1,27.3,2.7,3.2,84.3,7.4,1.2,0.8,0.9,1.4,17,0
Ben Gordon,SG,80,31.0,16.9,6.1,14.4,42.2,2.1,4.8,43.5,2.6,3.4,78.7,2.7,3.0,0.9,0.1,2.3,0,0
Morris Peterson,SG,82,38.3,16.8,5.8,13.4,43.6,2.2,5.5,39.5,2.9,3.6,82.0,4.6,2.3,1.3,0.2,1.5,3,0
Stephen Jackson,SF,81,35.9,16.4,5.8,14.2,41.1,1.4,4.2,34.5,3.3,4.2,78.6,3.9,2.8,1.3,0.5,2.5,0,0
Stephon Marbury,PG,60,36.6,16.3,5.8,12.9,45.1,0.6,1.7,31.7,4.1,5.4,75.5,2.9,6.4,1.1,0.1,2.6,7,0
Carlos Boozer,PF,33,31.1,16.3,6.6,12.1,54.9,0.0,0.0,0.0,3.0,4.2,72.3,8.6,2.7,0.9,0.2,2.1,11,0
Chris Paul,PG,78,36.0,16.1,5.2,12.1,43.0,0.6,2.3,28.2,5.1,6.0,84.7,5.1,7.8,2.2,0.1,2.3,21,2
Kirk Hinrich,SG,81,36.5,15.9,5.6,13.3,41.8,1.6,4.2,37.0,3.2,3.9,81.5,3.6,6.3,1.2,0.3,2.3,11,0
Dwight Howard,C,82,36.8,15.8,5.7,10.7,53.1,0.0,0.0,0.0,4.3,7.3,59.5,12.5,1.5,0.8,1.4,2.6,60,0
Josh Howard,SF,59,32.5,15.6,5.9,12.6,47.1,0.5,1.1,42.9,3.3,4.5,73.4,6.3,1.9,1.2,0.4,1.3,12,0
Zydrunas Ilgauskas,C,78,29.3,15.6,5.8,11.4,50.6,0.0,0.1,0.0,4.1,4.9,83.4,7.6,1.2,0.5,1.7,2.0,18,0
Larry Hughes,SG,36,35.6,15.5,5.3,13.0,40.9,0.8,2.1,36.8,4.1,5.4,75.6,4.5,3.6,1.5,0.6,2.8,1,0
Andrei Kirilenko,SF,69,37.7,15.3,4.9,10.6,46.0,0.5,1.7,30.8,5.0,7.2,69.9,8.0,4.3,1.5,3.2,2.9,22,2
Gerald Wallace,SF,55,34.5,15.2,5.8,10.7,53.8,0.3,0.9,28.0,3.4,5.6,61.4,7.5,1.7,2.5,2.1,1.8,10,0
Grant Hill,SF,21,29.2,15.1,5.7,11.6,49.0,0.1,0.4,25.0,3.7,4.9,76.5,3.8,2.3,1.1,0.3,1.7,0,0
Rasheed Wallace,PF,80,34.8,15.1,5.7,13.3,43.0,1.9,5.4,35.7,1.7,2.3,74.3,6.8,2.3,1.0,1.6,1.1,12,0
Manu Ginobili,G,65,27.9,15.1,4.8,10.3,46.2,1.3,3.3,38.2,4.3,5.5,77.8,3.5,3.6,1.6,0.4,1.9,2,0
Brad Miller,C,79,37.0,15.0,5.5,11.1,49.5,0.4,1.1,38.6,3.5,4.3,82.8,7.8,4.7,0.8,0.8,2.3,29,0
Hedo Turkoglu,SF,78,33.5,14.9,5.1,11.2,45.4,1.5,3.6,40.3,3.3,3.8,86.1,4.3,2.8,0.9,0.3,1.7,1,0
Lamar Odom,PF,80,40.3,14.8,5.6,11.6,48.1,1.0,2.7,37.2,2.7,3.9,69.0,9.2,5.5,0.9,0.8,2.7,29,2
Cuttino Mobley,SG,79,37.7,14.8,5.4,12.8,42.6,1.1,3.1,33.9,2.9,3.5,83.9,4.3,3.0,1.2,0.5,1.8,3,0
Raja Bell,SG,79,37.5,14.7,5.4,11.8,45.7,2.5,5.6,44.2,1.5,1.8,78.8,3.2,2.6,1.0,0.3,1.1,1,0
Jameer Nelson,G,62,28.8,14.6,5.6,11.6,48.3,1.1,2.7,42.4,2.3,2.9,77.9,2.9,4.9,1.1,0.1,2.4,2,0
Steve Francis,PG,70,34.2,14.4,4.8,10.9,43.5,0.4,1.2,30.1,4.5,5.7,78.7,4.1,4.9,1.1,0.2,3.1,2,1
Jamal Crawford,G,79,32.3,14.3,4.6,11.1,41.6,1.3,3.7,34.5,3.7,4.5,82.6,3.1,3.8,1.1,0.2,2.2,3,0
Luol Deng,F,78,33.4,14.3,5.7,12.2,46.3,0.3,1.0,26.9,2.7,3.5,75.0,6.6,1.9,0.9,0.6,1.3,11,0
Tayshaun Prince,SF,82,35.3,14.1,5.5,12.2,45.5,0.8,2.2,35.0,2.2,2.9,76.5,4.2,2.3,0.8,0.5,1.1,3,0
Troy Murphy,PF,74,34.0,14.0,4.9,11.3,43.3,0.8,2.4,32.0,3.4,4.3,78.7,10.0,1.4,0.6,0.4,1.5,34,0
Darius Miles,SF,40,32.2,14.0,5.9,12.8,46.1,0.1,0.3,20.0,2.2,4.1,53.4,4.6,1.8,1.1,1.0,2.5,1,0
Andre Miller,PG,82,35.8,13.7,4.9,10.6,46.3,0.1,0.3,18.5,3.8,5.2,73.8,4.3,8.2,1.3,0.2,3.1,20,0
Mike Miller,SG,74,30.6,13.7,4.8,10.3,46.6,1.9,4.6,40.7,2.3,2.8,80.0,5.4,2.7,0.7,0.4,1.9,6,1
Eddy Curry,,72,25.9,13.6,4.7,8.3,56.3,0.0,0.0,0.0,4.3,6.8,63.2,6.0,0.3,0.4,0.8,2.5,10,0
Bonzi Wells,SG,52,32.4,13.6,5.5,11.8,46.3,0.2,0.9,22.2,2.5,3.7,67.9,7.7,2.8,1.8,0.5,2.4,9,0
Nenad Krstic,C,80,30.9,13.5,5.6,11.0,50.7,0.0,0.1,25.0,2.3,3.3,69.8,6.4,1.1,0.4,0.8,1.7,12,0
Bobby Simmons,SF,75,33.8,13.4,4.9,10.8,45.3,1.4,3.3,42.0,2.2,2.7,82.5,4.4,2.3,1.1,0.3,1.6,4,0
Boris Diaw,C,81,35.5,13.3,5.5,10.5,52.6,0.1,0.4,26.7,2.1,2.9,73.1,6.9,6.2,0.7,1.0,2.3,18,4
Jason Kidd,PG,80,37.2,13.3,4.6,11.3,40.4,1.7,4.9,35.2,2.4,3.1,79.5,7.3,8.4,1.9,0.4,2.4,28,8
Derek Fisher,PG,82,31.6,13.3,4.4,10.8,41.0,1.4,3.6,39.7,3.0,3.6,83.3,2.6,4.3,1.5,0.1,1.9,5,0
Emeka Okafor,C,26,33.6,13.2,5.0,12.2,41.5,0.0,0.0,0.0,3.2,4.8,65.6,10.0,1.2,0.8,1.9,2.0,16,0
Leandro Barbosa,G,57,27.9,13.1,4.8,9.9,48.1,1.5,3.4,44.4,1.9,2.6,75.5,2.6,2.8,0.8,0.1,1.6,0,0
Jerry Stackhouse,SF,55,27.7,13.0,4.4,11.0,40.1,0.7,2.4,27.7,3.5,4.0,88.2,2.8,2.9,0.7,0.2,2.2,0,0
Charlie Villanueva,PF,81,29.1,13.0,5.4,11.6,46.3,0.9,2.6,32.7,1.4,2.0,70.6,6.4,1.1,0.7,0.8,1.2,12,0
Andres Nocioni,SF,82,27.3,13.0,4.7,10.1,46.1,1.1,2.9,39.1,2.5,3.0,84.3,6.1,1.4,0.5,0.6,1.5,13,0
Kenyon Martin,F,56,27.6,12.9,5.3,10.7,49.5,0.1,0.4,22.7,2.2,3.0,71.2,6.3,1.4,0.8,0.9,1.3,7,0
Marcus Camby,C,56,33.2,12.8,5.4,11.6,46.5,0.0,0.2,9.1,2.0,2.8,71.2,11.9,2.1,1.4,3.3,1.6,30,0
Brevin Knight,PG,69,34.1,12.6,4.5,11.2,39.9,0.0,0.2,23.1,3.7,4.6,80.3,3.2,8.8,2.3,0.1,2.4,19,0
Earl Boykins,PG,60,25.7,12.6,4.5,11.0,41.0,1.0,3.0,34.6,2.5,2.9,87.4,1.4,3.8,0.8,0.1,1.4,1,0
Matt Harpring,SF,71,27.4,12.5,4.5,9.5,47.5,0.2,0.5,35.9,3.2,4.4,72.5,5.2,1.4,0.8,0.2,1.5,4,0
Primoz Brezec,C,79,27.4,12.4,5.2,10.0,51.7,0.0,0.0,0.0,2.1,2.8,73.2,5.6,0.6,0.2,0.4,1.1,7,0
Jason Williams,PG,59,31.8,12.3,4.5,10.3,44.2,1.8,4.9,37.2,1.4,1.7,86.7,2.4,4.9,0.9,0.1,1.7,1,0
Channing Frye,F,65,24.2,12.3,4.7,9.8,47.7,0.0,0.1,33.3,2.9,3.5,82.5,5.8,0.8,0.5,0.7,1.5,3,0
Shareef Abdur-Rahim,PF,72,27.2,12.3,4.6,8.8,52.5,0.1,0.3,22.7,3.0,3.9,78.4,5.0,2.1,0.7,0.6,1.5,3,0
Jalen Rose,SG,72,27.5,12.3,4.0,9.5,42.3,0.8,2.4,34.3,3.4,4.4,78.0,2.9,2.5,0.4,0.2,1.6,1,0
Juan Dixon,SG,76,25.3,12.3,4.7,10.8,43.5,0.9,2.2,38.2,2.1,2.6,80.4,2.3,2.0,0.8,0.1,1.5,0,0
Andre Iguodala,F,82,37.6,12.3,4.2,8.4,50.0,0.7,1.9,35.4,3.2,4.3,75.4,5.9,3.1,1.6,0.3,1.9,7,0
Speedy Claxton,PG,71,28.4,12.3,4.3,10.4,41.3,0.2,0.9,27.0,3.5,4.5,76.9,2.7,4.8,1.5,0.1,2.2,4,0
Antoine Walker,PF,82,26.8,12.2,4.8,11.0,43.5,1.7,4.7,35.8,1.0,1.6,62.8,5.1,2.0,0.6,0.4,1.8,4,0
T.J. Ford,PG,72,35.5,12.2,4.6,11.0,41.6,0.5,1.4,33.7,2.6,3.4,75.4,4.3,6.6,1.4,0.1,3.0,10,0
Mo Williams,PG,58,26.4,12.1,4.6,10.8,42.4,1.3,3.3,38.2,1.7,1.9,85.0,2.5,4.0,0.9,0.1,1.8,1,0
Ruben Patterson,PF,71,25.2,12.1,4.6,8.9,51.5,0.0,0.2,7.7,2.9,4.8,60.1,3.4,1.8,1.1,0.3,2.1,0,0
Rafer Alston,PG,63,38.6,12.1,4.4,11.7,37.9,1.6,5.0,32.7,1.6,2.3,69.2,4.0,6.7,1.6,0.2,2.5,6,0
Chris Kaman,C,78,32.8,11.9,4.7,9.1,52.3,0.0,0.0,0.0,2.5,3.2,77.0,9.6,1.0,0.6,1.4,2.3,29,0
Raymond Felton,G,80,30.1,11.9,4.3,11.0,39.1,1.2,3.4,35.8,2.0,2.8,72.5,3.3,5.6,1.3,0.1,2.3,13,0
Eddie Jones,SG,75,32.5,11.8,3.9,9.6,40.4,1.8,5.0,35.6,2.2,2.9,78.1,3.7,2.4,1.7,0.4,1.2,1,0
Juwan Howard,PF,80,31.7,11.8,4.9,10.7,45.9,0.0,0.1,0.0,1.9,2.4,80.6,6.7,1.4,0.6,0.1,1.7,10,0
Delonte West,SG,71,34.1,11.8,4.7,9.6,48.7,1.2,3.1,38.5,1.2,1.4,85.1,4.1,4.6,1.2,0.6,1.9,2,0
Damon Stoudamire,PG,27,31.9,11.7,4.2,10.6,39.7,1.3,3.9,34.6,2.0,2.3,85.5,3.5,4.7,0.7,0.0,2.0,0,0
Zaza Pachulia,C,78,31.4,11.7,3.9,8.7,45.1,0.0,0.0,0.0,3.8,5.2,73.5,7.9,1.7,1.1,0.5,2.3,21,0
Luke Ridnour,PG,79,33.2,11.5,4.2,10.1,41.8,0.5,1.9,28.9,2.5,2.9,87.7,3.0,7.0,1.6,0.3,2.1,12,0
Mike Dunleavy,SG,81,31.8,11.5,4.1,10.1,40.6,0.9,3.2,28.5,2.4,3.1,77.8,4.9,2.9,0.7,0.4,1.5,3,0
Smush Parker,PG,82,33.8,11.5,4.2,9.5,44.7,1.5,4.0,36.6,1.5,2.2,69.4,3.3,3.7,1.7,0.2,1.8,2,0
Kyle Korver,G,82,31.3,11.5,4.0,9.3,43.0,2.2,5.3,42.0,1.2,1.5,84.9,3.3,2.0,0.8,0.3,1.2,1,0
Bobby Jackson,PG,71,25.0,11.4,4.0,10.5,38.2,1.8,4.7,38.9,1.5,2.1,73.3,3.1,2.7,0.9,0.0,1.4,0,0
Mark Blount,C,81,27.7,11.3,4.6,9.1,50.8,0.0,0.0,0.0,2.1,2.7,75.7,4.5,1.2,0.5,0.9,2.4,3,0
Josh Smith,PF,80,32.0,11.3,4.1,9.7,42.5,0.4,1.4,30.9,2.6,3.7,71.9,6.6,2.4,0.8,2.6,2.0,11,0
Ronald Murray,SG,76,27.8,11.2,4.2,10.1,41.8,0.5,1.9,26.2,2.3,3.2,71.1,2.0,2.6,0.9,0.1,1.8,0,0
Tyronn Lue,PG,51,24.2,11.0,3.8,8.2,45.9,1.1,2.5,45.7,2.3,2.7,85.5,1.6,3.1,0.5,0.1,1.5,0,0
DeShawn Stevenson,SG,82,32.3,11.0,4.4,9.5,46.0,0.0,0.2,13.3,2.2,3.0,74.4,2.9,2.0,0.7,0.2,1.5,0,0
Desmond Mason,SF,70,30.0,10.8,3.9,9.9,39.9,0.0,0.1,16.7,2.9,4.3,68.2,4.3,0.9,0.6,0.2,1.6,1,0
Kevin Martin,SG,72,26.6,10.8,3.6,7.6,48.0,0.9,2.5,36.9,2.6,3.1,84.7,3.6,1.3,0.8,0.1,1.1,2,0
Deron Williams,PG,80,28.8,10.8,4.2,10.1,42.1,1.1,2.7,41.6,1.2,1.7,70.4,2.4,4.5,0.8,0.2,1.8,5,0
Drew Gooden,PF,79,27.5,10.7,4.2,8.3,51.2,0.0,0.0,33.3,2.2,3.3,68.2,8.4,0.7,0.7,0.6,1.3,23,0
Gordan Giricek,SG,37,25.8,10.6,4.5,10.4,43.3,0.5,1.6,30.5,1.2,1.5,75.4,1.9,1.7,0.4,0.1,1.7,0,0
Jumaine Jones,SF,76,27.5,10.5,3.9,9.7,40.5,1.5,4.4,34.3,1.2,1.6,72.7,4.9,0.8,0.9,0.3,1.0,3,0
Tim Thomas,PF,29,23.0,10.3,3.9,9.0,43.1,1.6,3.8,41.4,1.0,1.4,66.7,4.5,0.7,0.6,0.2,1.1,0,0
Chris Mihm,C,59,26.1,10.2,3.9,7.8,50.1,0.0,0.0,0.0,2.4,3.4,71.6,6.3,1.0,0.3,1.2,1.4,7,0
Marquis Daniels,SG,62,28.5,10.2,4.0,8.3,48.0,0.1,0.3,21.1,2.2,3.0,75.4,3.6,2.8,1.1,0.2,1.6,0,0
Michael Finley,SG,77,26.5,10.1,3.7,9.0,41.2,1.4,3.6,39.4,1.3,1.5,85.2,3.2,1.5,0.5,0.1,0.8,1,0
Shane Battier,SF,81,35.0,10.1,3.7,7.7,48.8,0.8,2.0,39.4,1.8,2.6,70.7,5.3,1.7,1.1,1.4,1.1,4,0
Kareem Rush,SG,47,23.6,10.1,3.9,10.0,38.6,1.2,3.5,34.8,1.2,1.6,71.4,2.2,1.1,0.8,0.3,1.4,0,0
Josh Childress,F,74,30.4,10.0,3.8,6.8,55.2,0.4,0.9,49.2,2.1,2.7,76.6,5.2,1.8,1.2,0.5,1.4,6,0
Marcus Banks,PG,58,25.8,10.0,3.8,8.1,46.8,0.4,1.1,34.9,2.0,2.5,80.3,2.3,3.8,0.9,0.2,2.1,0,0
Devin Harris,G,56,22.8,9.9,3.4,7.2,46.9,0.1,0.4,23.8,3.0,4.2,71.6,2.2,3.2,0.9,0.3,1.5,1,0
David Wesley,SG,71,33.4,9.9,3.2,7.9,40.3,1.4,3.8,36.5,2.1,2.6,80.7,2.5,2.9,0.8,0.1,1.7,0,0
Eddie House,SG,81,17.5,9.8,4.0,9.4,42.2,1.5,3.9,38.9,0.4,0.5,80.5,1.6,1.8,0.5,0.1,0.9,0,0
Melvin Ely,C,57,23.6,9.8,3.8,7.5,50.8,0.0,0.0,0.0,2.2,3.4,66.7,4.9,1.3,0.5,0.8,1.8,2,0
Vladimir Radmanovic,SF,77,25.6,9.8,3.4,8.4,40.7,1.8,4.6,39.0,1.2,1.5,81.6,4.6,1.8,0.8,0.4,1.2,7,0
Salim Stoudamire,SG,61,20.3,9.7,3.3,8.1,41.5,1.3,3.5,38.0,1.6,1.8,90.0,1.9,1.2,0.4,0.0,1.3,0,0
Antonio Daniels,PG,80,28.5,9.6,2.9,6.9,41.8,0.3,1.3,22.8,3.6,4.2,84.5,2.2,3.6,0.7,0.1,1.1,0,0
Fred Jones,SG,68,27.0,9.6,3.4,8.2,41.7,0.9,2.8,33.7,1.8,2.4,76.3,2.5,2.3,0.8,0.3,1.6,0,0
Chucky Atkins,PG,71,24.1,9.5,3.2,8.1,39.4,1.4,3.9,35.4,1.8,2.3,79.1,1.7,2.8,0.6,0.0,1.2,0,0
Troy Hudson,PG,36,22.2,9.5,3.5,9.3,38.1,1.1,2.8,39.6,1.3,1.4,92.3,1.2,2.9,0.3,0.1,1.1,0,0
Sebastian Telfair,PG,68,24.1,9.5,3.4,8.5,39.4,0.8,2.4,35.2,1.9,2.6,74.3,1.8,3.6,1.0,0.1,1.7,0,0
Keyon Dooling,PG,50,22.7,9.4,3.6,8.1,44.0,0.3,0.9,30.2,2.0,2.4,83.5,1.6,2.2,1.0,0.1,1.6,0,0
Andrew Bogut,C,82,28.6,9.4,3.9,7.4,53.3,0.0,0.0,0.0,1.5,2.4,62.9,7.0,2.3,0.6,0.8,1.5,12,0
Udonis Haslem,PF,81,30.8,9.3,3.7,7.3,50.8,0.0,0.0,0.0,1.9,2.5,78.9,7.8,1.2,0.6,0.2,1.0,14,0
Jarvis Hayes,SF,21,24.6,9.3,3.7,8.7,42.1,0.8,2.2,36.2,1.2,1.4,83.3,3.6,1.3,0.8,0.0,1.0,0,0
James Jones,SG,75,23.6,9.3,3.2,7.7,41.8,1.5,3.8,38.6,1.4,1.6,85.1,3.4,0.8,0.5,0.7,0.5,2,0
Nate Robinson,PG,72,21.4,9.3,3.2,7.8,40.7,0.8,2.0,39.7,2.1,2.8,75.2,2.3,2.0,0.8,0.0,1.6,0,0
Jamaal Tinsley,PG,42,26.7,9.3,3.8,9.2,40.9,0.4,1.7,22.9,1.4,2.2,63.7,3.2,5.0,1.2,0.1,2.6,1,0
Donyell Marshall,PF,81,25.6,9.3,3.3,8.3,39.5,1.6,4.9,32.4,1.1,1.5,74.8,6.1,0.7,0.7,0.5,1.1,5,0
Mickael Pietrus,SF,52,22.7,9.3,3.3,8.0,40.4,1.1,3.4,31.8,1.7,2.8,60.8,3.1,0.8,0.6,0.2,1.5,1,0
Trenton Hassell,SF,77,32.6,9.2,3.7,8.0,46.4,0.1,0.3,30.4,1.7,2.3,74.4,2.8,2.6,0.6,0.4,1.6,1,0
Anthony Johnson,PG,75,26.4,9.2,3.6,8.0,44.3,0.7,2.1,32.9,1.4,1.9,75.2,2.2,4.3,0.8,0.3,1.5,2,0
Jamaal Magloire,C,82,30.1,9.2,3.5,7.5,46.7,0.0,0.0,0.0,2.2,4.1,53.5,9.5,0.7,0.4,1.0,2.0,17,0
Darius Songaila,PF,62,21.4,9.2,3.8,7.9,48.1,0.0,0.1,40.0,1.5,1.9,81.7,4.0,1.4,0.6,0.3,1.4,2,0
Kenny Thomas,PF,82,28.0,9.1,3.7,7.4,50.5,0.0,0.0,0.0,1.7,2.5,67.6,7.5,2.0,0.9,0.5,1.6,20,1
P.J. Brown,PF,75,31.7,9.0,3.6,7.8,46.1,0.0,0.0,0.0,1.9,2.2,82.7,7.3,1.2,0.6,0.7,1.2,9,0
Keith Van Horn,PF,53,20.6,8.9,3.1,7.3,42.4,0.9,2.6,36.8,1.8,2.1,83.2,3.6,0.7,0.6,0.2,1.3,2,0
Earl Watson,PG,70,22.5,8.9,3.1,7.3,43.0,1.6,3.9,40.4,1.1,1.6,67.6,2.3,4.1,1.0,0.1,1.9,1,0
Stromile Swift,PF,66,20.4,8.9,3.4,6.9,49.1,0.0,0.0,0.0,2.1,3.2,65.1,4.4,0.4,0.6,0.8,1.4,3,0
Bracey Wright,SG,7,19.3,8.9,3.0,7.3,41.2,0.9,2.4,35.3,2.0,2.3,87.5,2.6,0.7,0.1,0.0,1.1,0,0
Luther Head,PG,80,28.9,8.8,3.2,7.9,40.3,1.4,3.9,36.1,1.1,1.5,69.9,3.3,2.7,1.1,0.1,1.5,1,0
Chris Duhon,PG,74,29.1,8.7,2.9,7.3,40.0,1.4,3.8,36.0,1.6,1.9,81.8,3.0,5.0,0.9,0.0,1.6,2,1
Rasual Butler,SF,79,23.7,8.7,3.3,8.0,40.6,1.2,3.1,38.0,1.0,1.4,69.3,2.9,0.5,0.4,0.6,0.8,1,0
