Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3
Rudy Gay,SF,80,39.7,19.6,7.5,16.1,46.6,0.8,2.5,32.7,3.8,5.0,75.3,5.9,1.9,1.5,0.8,2.1,8,0
Aaron Brooks,G,82,35.6,19.6,7.0,16.2,43.2,2.5,6.4,39.8,3.0,3.6,82.2,2.6,5.3,0.8,0.2,2.8,6,0
Chauncey Billups,PG,73,34.1,19.5,5.5,13.2,41.8,2.2,5.6,38.6,6.4,7.0,91.0,3.1,5.6,1.1,0.1,2.4,4,0
Carlos Boozer,PF,78,34.3,19.5,7.9,14.1,56.2,0.0,0.0,0.0,3.7,4.9,74.2,11.2,3.2,1.1,0.5,2.7,55,0
David West,F,81,36.4,19.0,7.6,15.1,50.5,0.1,0.3,25.9,3.7,4.2,86.6,7.5,3.0,0.9,0.7,2.1,21,0
Brook Lopez,C,82,36.9,18.8,6.9,13.8,49.9,0.0,0.0,0.0,5.1,6.2,81.7,8.6,2.3,0.7,1.7,2.5,33,0
Antawn Jamison,PF,66,36.5,18.7,7.2,15.7,46.1,1.3,3.7,34.4,2.9,4.5,64.7,8.4,1.3,1.1,0.3,1.4,25,0
Chris Paul,PG,45,38.0,18.7,7.0,14.2,49.3,1.2,2.8,40.9,3.6,4.2,84.7,4.2,10.7,2.1,0.2,2.5,23,1
Deron Williams,PG,76,36.9,18.7,6.5,13.9,46.9,1.3,3.4,37.1,4.4,5.5,80.1,4.0,10.5,1.3,0.2,3.3,44,0
Chris Kaman,C,76,34.3,18.5,7.8,15.8,49.0,0.0,0.1,0.0,3.0,4.0,74.9,9.3,1.6,0.5,1.2,2.9,33,0
Dwight Howard,C,82,34.7,18.3,6.2,10.2,61.2,0.0,0.1,0.0,5.9,10.0,59.2,13.2,1.8,0.9,2.8,3.3,64,0
Pau Gasol,PF,65,37.0,18.3,7.0,13.0,53.6,0.0,0.1,0.0,4.4,5.6,79.0,11.3,3.4,0.6,1.7,2.2,40,0
Paul Pierce,SF,71,34.0,18.3,5.8,12.2,47.2,1.5,3.7,41.4,5.2,6.1,85.2,4.4,3.1,1.2,0.4,2.3,1,0
Gerald Wallace,SF,76,41.0,18.2,6.0,12.4,48.4,0.7,1.8,37.1,5.6,7.2,77.6,10.0,2.1,1.5,1.1,2.3,33,0
Richard Hamilton,SG,46,33.7,18.1,6.4,15.6,40.9,0.9,3.0,29.7,4.4,5.2,84.6,2.7,4.4,0.7,0.1,2.5,2,0
Jamal Crawford,G,79,31.1,18.0,6.3,14.0,44.9,2.1,5.4,38.2,3.4,4.0,85.7,2.5,3.0,0.8,0.2,1.7,0,0
Tim Duncan,C,78,31.3,17.9,7.2,13.9,51.8,0.0,0.1,18.2,3.5,4.8,72.5,10.1,3.2,0.6,1.5,1.8,38,0
LaMarcus Aldridge,C,78,37.5,17.9,7.4,15.0,49.5,0.1,0.2,31.3,2.9,3.9,75.7,8.0,2.1,0.9,0.6,1.3,24,0
Al Harrington,PF,72,30.5,17.7,6.2,14.3,43.5,1.9,5.7,34.2,3.3,4.4,75.7,5.6,1.5,0.9,0.4,1.8,6,0
Luol Deng,F,70,37.9,17.6,6.8,14.5,46.6,0.5,1.2,38.6,3.6,4.7,76.4,7.3,2.0,0.9,0.9,1.9,13,0
Stephen Curry,PG,80,36.2,17.5,6.6,14.3,46.2,2.1,4.8,43.7,2.2,2.5,88.5,4.5,5.9,1.9,0.2,3.1,12,1
O.J. Mayo,SG,82,38.0,17.5,6.6,14.4,45.8,1.7,4.3,38.3,2.6,3.2,80.9,3.8,3.0,1.2,0.2,2.1,0,0
Andrea Bargnani,C,80,35.0,17.2,6.7,14.3,47.0,1.5,4.1,37.2,2.3,2.9,77.3,6.2,1.2,0.3,1.4,1.5,10,0
Al Jefferson,C,76,32.4,17.1,7.4,14.8,49.8,0.0,0.1,0.0,2.4,3.5,68.0,9.3,1.8,0.8,1.3,1.8,35,0
Andre Iguodala,F,82,38.9,17.1,6.0,13.7,44.3,1.1,3.7,31.0,3.8,5.2,73.3,6.5,5.8,1.7,0.7,2.7,11,0
Devin Harris,G,64,34.7,16.9,5.6,13.8,40.3,0.9,3.4,27.6,4.8,6.0,79.8,3.2,6.6,1.2,0.3,2.8,6,0
Eric Gordon,SG,62,36.0,16.9,5.7,12.6,44.9,1.9,5.2,37.1,3.6,4.8,74.2,2.6,3.0,1.1,0.2,2.3,0,0
Carl Landry,PF,80,30.9,16.8,6.2,11.6,53.6,0.0,0.0,33.3,4.3,5.3,80.6,5.9,0.8,0.7,0.8,1.7,7,0
Rodney Stuckey,PG,73,34.2,16.6,6.2,15.2,40.5,0.2,1.1,22.8,4.1,4.9,83.3,3.8,4.8,1.4,0.2,2.2,5,0
Jason Terry,G,77,33.0,16.6,5.9,13.5,43.8,1.8,4.8,36.5,3.0,3.5,86.6,1.8,3.8,1.2,0.2,1.4,1,0
Vince Carter,G,75,30.8,16.6,5.8,13.5,42.8,1.6,4.3,36.7,3.4,4.1,84.0,3.9,3.1,0.7,0.2,1.4,1,0
Manu Ginobili,G,75,28.7,16.5,5.3,12.0,44.1,1.8,4.7,37.7,4.1,4.7,87.0,3.8,4.9,1.4,0.3,2.1,3,0
Steve Nash,PG,81,32.8,16.5,6.2,12.2,50.7,1.5,3.6,42.6,2.6,2.8,93.8,3.3,11.0,0.5,0.1,3.6,49,0
Ray Allen,SG,80,35.2,16.3,5.8,12.2,47.7,1.8,5.0,36.3,2.9,3.2,91.3,3.2,2.6,0.8,0.3,1.6,0,0
Caron Butler,SF,74,37.6,16.3,6.1,14.2,42.8,0.6,2.0,29.0,3.6,4.3,83.8,6.2,2.1,1.6,0.3,2.2,9,0
Luis Scola,F,82,32.6,16.2,6.8,13.3,51.4,0.0,0.1,20.0,2.5,3.3,77.9,8.6,2.1,0.8,0.3,2.0,32,0
Russell Westbrook,PG,82,34.3,16.1,5.9,14.1,41.8,0.3,1.3,22.1,4.0,5.1,78.0,4.9,8.0,1.3,0.4,3.3,24,1
Tony Parker,G,56,30.9,16.0,6.2,12.8,48.7,0.2,0.6,29.4,3.3,4.4,75.6,2.4,5.7,0.5,0.1,2.7,3,0
Andrew Bogut,C,69,32.3,15.9,6.9,13.2,52.0,0.0,0.0,0.0,2.2,3.4,62.9,10.2,1.8,0.6,2.5,1.9,37,0
Mo Williams,PG,69,34.2,15.8,5.5,12.4,44.2,2.3,5.4,42.9,2.6,2.9,89.4,3.0,5.3,1.0,0.3,2.5,5,0
Jason Richardson,SG,79,31.5,15.7,6.0,12.6,47.4,2.0,5.1,39.3,1.7,2.3,73.9,5.1,1.8,0.8,0.4,1.2,3,0
Josh Smith,PF,81,35.4,15.7,6.2,12.3,50.5,0.0,0.1,0.0,3.2,5.2,61.8,8.7,4.2,1.6,2.1,2.4,27,1
Brandon Jennings,G,82,32.6,15.5,5.5,14.8,37.1,1.8,4.7,37.4,2.7,3.3,81.7,3.4,5.7,1.3,0.2,2.4,2,0
JR Smith,G,75,27.7,15.4,5.7,13.8,41.4,2.1,6.2,33.8,1.9,2.7,70.6,3.1,2.4,1.3,0.3,1.9,0,0
John Salmons,SF,81,34.9,15.4,5.4,12.2,44.1,1.5,3.8,38.2,3.1,3.8,83.0,3.3,2.8,1.2,0.3,1.5,0,0
Wilson Chandler,F,65,35.7,15.3,6.3,13.2,47.9,0.6,2.3,26.7,2.0,2.5,80.6,5.4,2.1,0.7,0.8,1.7,4,0
Baron Davis,PG,75,33.6,15.3,5.5,13.5,40.6,1.1,3.9,27.7,3.2,3.9,82.1,3.5,8.0,1.7,0.6,2.8,18,1
Reggie Williams,SF,24,32.6,15.2,5.8,11.8,49.5,1.4,3.8,35.9,2.2,2.6,83.9,4.6,2.8,0.9,0.3,1.2,0,0
Jeff Green,PF,82,37.1,15.1,5.9,13.0,45.3,1.3,3.8,33.3,2.0,2.7,74.0,6.0,1.6,1.3,0.9,1.6,11,0
Danilo Gallinari,PF,81,33.9,15.1,4.8,11.4,42.3,2.3,6.0,38.1,3.1,3.8,81.8,4.9,1.7,0.9,0.7,1.4,5,0
Andrew Bynum,C,65,30.4,15.0,6.0,10.6,57.0,0.0,0.0,0.0,3.0,4.0,73.9,8.3,1.0,0.5,1.4,1.8,21,0
Trevor Ariza,SF,72,36.5,14.9,5.5,13.9,39.4,1.9,5.7,33.4,2.1,3.2,64.9,5.6,3.8,1.8,0.6,2.2,6,1
Michael Beasley,F,78,29.8,14.8,6.0,13.3,45.0,0.4,1.3,27.5,2.5,3.1,80.0,6.4,1.3,1.0,0.6,1.7,11,0
Marc Gasol,C,69,35.8,14.6,5.5,9.4,58.1,0.0,0.0,0.0,3.7,5.4,67.0,9.3,2.4,1.0,1.6,2.0,28,0
Troy Murphy,PF,72,32.6,14.6,5.3,11.3,47.2,1.8,4.6,38.4,2.1,2.7,79.8,10.2,2.1,1.0,0.5,1.4,39,0
Marcus Thornton,SG,73,25.6,14.5,5.5,12.1,45.1,1.6,4.3,37.4,2.0,2.4,81.4,2.9,1.6,0.8,0.2,1.0,0,0
Kevin Garnett,PF,69,29.9,14.3,5.8,11.2,52.1,0.0,0.1,20.0,2.7,3.2,83.7,7.3,2.7,1.0,0.8,1.5,10,0
Al Horford,C,81,35.1,14.2,5.8,10.5,55.1,0.0,0.0,100.0,2.6,3.3,78.9,9.9,2.3,0.7,1.1,1.5,39,0
Andray Blatche,C,81,27.9,14.1,5.9,12.3,47.8,0.2,0.5,29.5,2.1,2.9,74.4,6.3,2.1,1.0,0.9,2.2,16,0
Rashard Lewis,PF,72,32.9,14.1,4.9,11.2,43.5,2.3,5.9,39.7,2.0,2.5,80.6,4.4,1.5,1.1,0.4,1.5,4,0
Kevin Love,PF,60,28.6,14.0,4.9,10.8,45.0,0.6,1.8,33.0,3.8,4.6,81.5,11.0,2.3,0.7,0.4,2.0,36,0
Lou Williams,SG,64,29.9,14.0,5.0,10.6,47.0,1.1,3.2,34.0,3.0,3.6,82.4,2.9,4.2,1.3,0.2,1.7,2,0
Andre Miller,PG,82,30.5,14.0,4.9,11.1,44.5,0.2,1.0,20.0,3.9,4.8,82.1,3.2,5.4,1.1,0.1,2.1,9,0
Kelenna Azubuike,SF,9,25.7,13.9,5.3,9.8,54.5,1.1,3.0,37.0,2.1,3.1,67.9,4.6,1.1,0.6,1.0,0.8,0,0
Nene,C,82,33.6,13.8,5.1,8.7,58.7,0.0,0.0,0.0,3.6,5.1,70.4,7.6,2.5,1.4,1.0,1.5,14,0
Thaddeus Young,F,67,32.0,13.8,5.7,12.1,47.0,0.7,2.1,34.8,1.7,2.5,69.1,5.2,1.4,1.2,0.2,1.9,6,0
Ben Gordon,SG,62,27.9,13.8,4.7,11.3,41.6,1.2,3.8,32.1,3.2,3.7,86.1,1.9,2.7,0.8,0.1,1.9,0,0
Allen Iverson,SG,28,30.9,13.8,4.9,11.3,43.0,0.3,0.9,36.0,3.7,4.7,79.4,2.8,4.0,0.7,0.1,2.3,0,0
Rajon Rondo,PG,81,36.6,13.7,5.7,11.2,50.8,0.2,1.0,21.3,2.2,3.5,62.1,4.4,9.8,2.3,0.1,3.0,40,2
Jermaine O'Neal,C,70,28.4,13.6,5.6,10.6,52.9,0.0,0.0,0.0,2.3,3.2,72.0,6.9,1.3,0.4,1.4,1.8,14,0
Mehmet Okur,C,73,29.4,13.5,4.9,10.6,45.8,1.1,2.9,38.5,2.7,3.3,82.0,7.1,1.6,0.5,1.1,1.7,13,0
Jonny Flynn,PG,81,28.9,13.5,4.9,11.8,41.7,1.0,2.7,35.8,2.8,3.3,82.6,2.4,4.4,1.0,0.0,2.9,0,0
Tayshaun Prince,SF,49,34.0,13.5,5.8,11.8,48.6,0.6,1.5,37.0,1.4,2.0,71.4,5.1,3.3,0.7,0.4,1.2,2,0
Elton Brand,PF,76,30.2,13.1,5.4,11.3,48.0,0.0,0.0,0.0,2.3,3.1,73.8,6.1,1.4,1.1,1.1,1.7,7,0
Anthony Morrow,SG,69,29.2,13.0,4.8,10.2,46.8,2.0,4.4,45.6,1.5,1.7,88.6,3.8,1.5,0.9,0.2,1.2,3,0
Corey Brewer,F,82,30.3,13.0,5.0,11.6,43.1,1.0,2.9,34.6,2.0,3.1,64.8,3.4,2.4,1.4,0.4,2.0,1,0
Beno Udrih,PG,79,31.4,12.9,5.3,10.6,49.3,0.9,2.5,37.7,1.5,1.8,83.7,2.8,4.7,1.1,0.1,1.7,6,1
Josh Howard,SF,35,26.2,12.7,4.5,11.1,40.5,0.7,2.5,26.7,3.1,4.0,78.4,3.6,1.4,0.7,0.3,1.3,0,0
Peja Stojakovic,SF,62,31.4,12.6,4.5,11.1,40.4,2.1,5.7,37.5,1.5,1.7,89.7,3.7,1.5,0.8,0.1,0.9,1,0
Jameer Nelson,G,65,28.6,12.6,4.9,10.9,44.9,1.3,3.5,38.1,1.5,1.8,84.5,3.0,5.4,0.7,0.0,2.1,4,0
Jason Thompson,PF,75,31.4,12.5,4.9,10.5,47.2,0.0,0.1,10.0,2.6,3.7,71.5,8.5,1.7,0.5,1.0,1.9,24,0
Courtney Lee,G,71,33.5,12.5,4.8,10.9,43.6,1.1,3.2,33.8,1.9,2.2,86.9,3.5,1.7,1.3,0.3,1.1,0,0
Darren Collison,PG,76,27.8,12.4,4.9,10.4,47.7,0.6,1.5,40.0,1.9,2.3,85.1,2.5,5.7,1.0,0.1,2.7,14,1
George Hill,PG,78,29.2,12.4,4.5,9.5,47.8,1.0,2.4,39.9,2.3,3.0,77.2,2.6,2.9,0.9,0.3,1.3,1,0
Richard Jefferson,F,81,31.1,12.3,4.5,9.6,46.7,0.7,2.3,31.6,2.6,3.5,73.5,4.4,2.0,0.6,0.5,1.3,2,0
Raymond Felton,G,80,33.0,12.1,4.9,10.6,45.9,0.8,2.0,38.5,1.7,2.2,76.3,3.6,5.6,1.5,0.3,2.1,5,0
Shaquille O'Neal,C,53,23.4,12.0,4.9,8.7,56.6,0.0,0.0,0.0,2.1,4.3,49.6,6.7,1.5,0.3,1.2,2.0,7,0
Mike Conley,PG,80,32.1,12.0,4.6,10.4,44.5,1.0,2.7,38.7,1.7,2.3,74.3,2.4,5.3,1.4,0.2,2.1,4,0
Yi Jianlian,SF,52,31.8,12.0,4.4,10.8,40.3,0.3,0.8,36.6,3.0,3.7,79.8,7.2,0.9,0.7,1.0,1.5,9,0
Shawn Marion,SG,75,31.8,12.0,5.3,10.4,50.8,0.0,0.3,15.8,1.4,1.9,75.5,6.4,1.4,0.9,0.8,1.3,6,0
Michael Redd,SG,18,27.3,11.9,4.2,11.8,35.2,1.0,3.3,30.0,2.6,3.7,71.2,3.0,2.2,1.1,0.1,0.8,0,0
Rasual Butler,SF,82,33.0,11.9,4.3,10.6,40.9,1.8,5.3,33.6,1.5,1.8,84.1,2.9,1.4,0.4,0.8,1.0,0,0
Charlie Villanueva,PF,78,23.7,11.9,4.7,10.6,43.9,1.3,3.6,35.1,1.4,1.7,81.5,4.7,0.7,0.6,0.7,0.9,2,0
Andrei Kirilenko,SF,58,29.0,11.9,4.2,8.3,50.6,0.4,1.5,29.2,3.0,4.0,74.4,4.6,2.7,1.4,1.2,1.4,1,0
Raja Bell,SG,6,30.0,11.8,4.7,10.2,45.9,2.0,4.5,44.4,0.5,0.5,100.0,3.8,2.2,0.7,0.3,0.8,0,0
Anthony Tolliver,PF,46,31.0,11.7,4.2,9.8,43.0,1.1,3.3,32.9,2.2,2.9,76.9,7.0,1.9,0.7,0.7,1.0,12,0
Earl Barron,C,7,33.1,11.7,4.3,9.7,44.1,0.0,0.0,0.0,3.1,4.1,75.9,11.0,1.1,0.6,0.6,1.6,2,0
Roy Hibbert,C,81,25.1,11.7,4.8,9.7,49.5,0.0,0.1,50.0,2.1,2.8,75.4,5.7,2.0,0.4,1.6,1.8,10,0
Anthony Randolph,SF,33,22.7,11.6,4.2,9.4,44.3,0.0,0.2,20.0,3.3,4.1,80.1,6.5,1.3,0.8,1.5,1.5,5,0
Paul Millsap,PF,82,27.8,11.6,4.7,8.7,53.8,0.0,0.1,11.1,2.2,3.2,69.3,6.8,1.6,0.8,1.2,1.4,12,0
Kenyon Martin,F,58,34.2,11.5,4.9,10.7,45.6,0.1,0.5,27.6,1.6,2.9,55.7,9.4,1.9,1.2,1.1,1.6,23,0
Jarrett Jack,G,82,27.4,11.4,3.9,8.2,48.1,1.0,2.4,41.2,2.5,2.9,84.2,2.7,5.0,0.7,0.1,2.0,2,0
Hedo Turkoglu,SF,74,30.7,11.3,3.7,9.1,41.0,1.5,3.9,37.4,2.4,3.1,77.4,4.6,4.1,0.7,0.4,1.7,2,0
Boris Diaw,C,82,35.4,11.3,4.5,9.4,48.3,0.8,2.5,32.0,1.4,1.8,76.9,5.2,4.0,0.7,0.7,2.2,5,0
Grant Hill,SF,81,30.0,11.3,4.1,8.7,47.8,0.4,1.0,43.8,2.5,3.1,81.7,5.5,2.4,0.7,0.4,1.3,6,0
Channing Frye,F,81,27.0,11.2,3.9,8.7,45.1,2.1,4.8,43.9,1.2,1.5,81.0,5.3,1.4,0.8,0.9,0.9,4,0
Greg Oden,C,21,23.9,11.1,4.4,7.2,60.5,0.0,0.0,0.0,2.3,3.0,76.6,8.5,0.9,0.4,2.3,1.9,5,0
Carlos Delfino,SG,75,30.4,11.0,4.0,9.8,40.8,1.8,4.9,36.7,1.2,1.6,78.2,5.3,2.7,1.1,0.3,1.6,4,0
Metta World Peace,SF,77,33.8,11.0,4.0,9.6,41.4,1.4,3.8,35.5,1.7,2.4,68.8,4.3,3.0,1.4,0.3,1.6,1,0
Ryan Gomes,SF,76,29.1,10.9,4.3,9.6,44.7,1.0,2.6,37.2,1.4,1.7,82.5,4.6,1.6,0.8,0.2,1.3,1,0
Drew Gooden,PF,70,25.1,10.9,4.1,8.6,47.8,0.0,0.1,12.5,2.7,3.1,86.1,7.7,0.7,0.6,0.8,1.5,19,0
Kirk Hinrich,SG,74,33.5,10.9,4.2,10.2,40.9,1.4,3.8,37.1,1.1,1.5,75.2,3.5,4.5,1.1,0.3,1.5,1,0
Mike Miller,SG,54,33.4,10.9,4.0,8.0,50.1,1.5,3.2,48.0,1.3,1.6,82.4,6.2,3.9,0.7,0.2,2.1,3,0
Lamar Odom,PF,82,31.5,10.8,4.2,9.0,46.3,0.7,2.2,31.9,1.7,2.5,69.3,9.8,3.3,0.9,0.7,1.8,25,0
Joakim Noah,C,64,30.1,10.7,4.1,8.1,50.4,0.0,0.0,0.0,2.5,3.4,74.4,11.0,2.1,0.5,1.6,1.8,28,0
Al Thornton,SF,75,27.7,10.7,4.3,9.0,47.3,0.1,0.4,35.5,2.0,2.8,72.5,3.9,1.2,0.6,0.5,1.4,3,0
Luke Ridnour,PG,82,21.5,10.4,4.0,8.4,47.8,0.8,2.2,38.1,1.5,1.7,90.7,1.7,4.0,0.7,0.1,1.3,3,0
Ersan Ilyasova,PF,81,23.4,10.4,4.0,9.0,44.3,1.0,3.0,33.6,1.4,2.0,71.5,6.4,1.0,0.7,0.3,0.9,11,0
Emeka Okafor,C,82,28.9,10.4,4.2,8.0,53.0,0.0,0.0,0.0,1.9,3.3,56.2,9.0,0.7,0.7,1.5,1.4,27,0
Jason Kidd,PG,80,36.0,10.3,3.6,8.4,42.3,2.2,5.2,42.5,1.0,1.2,80.8,5.6,9.1,1.8,0.4,2.4,26,2
T.J. Ford,PG,47,25.3,10.3,4.0,8.9,44.5,0.2,1.1,16.0,2.2,2.9,77.0,3.2,3.8,0.9,0.2,1.9,2,0
Omri Casspi,F,77,25.1,10.3,3.9,8.7,44.6,1.0,2.6,36.9,1.5,2.3,67.2,4.5,1.2,0.7,0.2,1.3,4,0
Jose Calderon,G,68,26.7,10.3,4.0,8.4,48.2,1.0,2.5,39.8,1.2,1.5,79.8,2.1,5.9,0.7,0.1,1.5,3,0
C.J. Watson,PG,65,27.5,10.3,3.8,8.1,46.8,0.7,2.2,31.0,2.0,2.6,77.1,2.6,2.8,1.6,0.1,1.1,0,0
Dahntay Jones,SG,76,24.9,10.2,3.8,8.2,46.1,0.1,0.4,12.5,2.6,3.4,77.0,3.0,2.0,0.5,0.5,1.7,1,0
Kendrick Perkins,C,78,27.6,10.1,4.0,6.7,60.2,0.0,0.0,0.0,2.1,3.6,58.2,7.6,1.0,0.3,1.7,2.1,14,0
Nicolas Batum,PF,37,24.8,10.1,3.8,7.2,51.9,1.5,3.6,40.9,1.2,1.4,84.3,3.8,1.2,0.6,0.7,0.7,1,0
Nate Robinson,PG,56,19.9,10.1,3.8,8.8,43.6,1.6,4.0,39.0,0.9,1.2,74.6,2.0,2.9,0.9,0.1,1.3,0,0
Marvin Williams,F,81,30.5,10.1,3.7,8.2,45.5,0.5,1.6,30.3,2.2,2.7,81.9,5.1,1.1,0.8,0.6,0.9,3,0
Randy Foye,SG,70,23.8,10.1,3.7,8.8,41.4,0.9,2.6,34.6,1.8,2.1,89.0,1.9,3.3,0.5,0.1,1.3,2,0
Spencer Hawes,PF,72,26.4,10.0,4.3,9.3,46.8,0.4,1.2,29.9,1.0,1.5,68.9,6.1,2.2,0.4,1.2,1.8,9,0
Will Bynum,PG,63,26.5,10.0,3.8,8.5,44.4,0.2,0.9,21.8,2.3,2.8,79.8,2.3,4.5,0.9,0.1,1.8,1,0
Ronald Murray,SG,75,22.3,9.9,3.6,9.1,39.2,0.9,2.9,31.2,1.9,2.6,72.7,2.4,1.8,0.6,0.2,1.2,0,0
Mike Dunleavy,SG,67,22.2,9.9,3.4,8.3,41.0,1.1,3.5,31.8,2.0,2.4,84.2,3.5,1.5,0.6,0.2,1.1,0,0
James Harden,SG,76,22.9,9.9,3.1,7.6,40.3,1.2,3.3,37.5,2.6,3.2,80.8,3.2,1.8,1.1,0.3,1.4,0,0
Udonis Haslem,PF,78,27.9,9.9,4.0,8.1,49.4,0.0,0.0,0.0,1.9,2.5,76.2,8.1,0.7,0.4,0.3,1.0,21,0
CJ Miles,G,63,23.8,9.9,3.8,8.9,42.9,1.2,3.4,34.1,1.0,1.5,69.5,2.7,1.7,0.9,0.3,1.3,0,0
Chris Douglas-Roberts,SG,67,25.8,9.8,3.8,8.6,44.5,0.2,0.8,25.9,2.0,2.3,84.7,3.0,1.4,0.8,0.3,1.4,2,0
Hakim Warrick,PF,76,20.5,9.6,3.5,7.2,48.2,0.0,0.1,14.3,2.7,3.6,73.7,4.1,0.7,0.3,0.2,1.1,3,0
JJ Redick,SG,82,22.0,9.6,3.0,6.7,43.9,1.4,3.3,40.5,2.3,2.7,86.0,1.9,1.9,0.3,0.0,0.8,0,0
Leandro Barbosa,G,44,17.9,9.5,3.5,8.3,42.5,1.0,3.1,32.4,1.5,1.7,87.7,1.6,1.5,0.5,0.3,1.0,0,0
Brandon Rush,F,82,30.4,9.4,3.6,8.6,42.3,1.5,3.7,41.1,0.7,1.1,62.9,4.2,1.4,0.7,0.8,1.1,4,0
Tyrus Thomas,PF,54,22.6,9.4,3.6,7.8,46.2,0.0,0.1,0.0,2.2,3.2,68.6,6.2,1.0,1.2,1.6,1.7,3,0
Henry Walker,SF,35,21.9,9.4,3.4,6.6,51.7,1.4,3.3,43.1,1.1,1.4,79.6,2.5,1.1,0.7,0.1,0.8,0,0
Wesley Matthews,SG,82,24.7,9.4,3.3,6.9,48.3,0.8,2.0,38.2,2.0,2.4,82.9,2.3,1.5,0.8,0.2,1.1,0,0
Martell Webster,SF,82,24.5,9.4,3.2,7.8,40.5,1.5,4.0,37.3,1.5,1.9,81.3,3.3,0.8,0.5,0.5,0.7,2,0
Jonas Jerebko,F,80,27.9,9.3,3.6,7.5,48.1,0.5,1.4,31.3,1.6,2.2,71.0,6.0,0.7,1.0,0.4,1.0,7,0
Brendan Haywood,C,77,30.6,9.1,3.6,6.4,56.2,0.0,0.0,0.0,2.0,3.2,62.0,9.3,0.6,0.3,2.1,1.3,19,0
Larry Hughes,SG,45,24.8,9.1,3.0,8.6,35.5,1.0,3.1,30.9,2.1,2.5,83.2,3.2,3.0,1.2,0.3,1.7,2,0
Mike Bibby,PG,80,27.4,9.1,3.4,8.1,41.6,1.6,4.1,38.9,0.9,1.0,86.1,2.3,3.9,0.8,0.0,1.1,0,0
Kyle Lowry,PG,68,24.3,9.1,2.7,6.8,39.7,0.5,2.0,27.2,3.2,3.8,82.7,3.6,4.5,0.9,0.1,1.7,2,0
