Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Year
Sugar Rodgers,G,31,19.6,6.3,2.2,6.0,36.2,1.4,4.3,32.3,0.6,0.7,82.6,3.2,2.0,0.7,0.1,1.2,2018
Tianna Hawkins,F,32,16.6,6.3,2.5,5.7,44.3,0.8,2.2,35.7,0.4,0.5,82.4,3.5,0.8,0.5,0.4,1.1,2018
Morgan Tuck,F,34,13.6,5.9,2.4,5.0,47.3,0.6,1.9,34.9,0.6,0.7,82.6,2.3,0.5,0.4,0.1,0.7,2018
Cecilia Zandalasini,F,29,16.5,5.7,2.1,5.1,40.9,0.8,2.1,38.3,0.7,0.9,84.0,1.9,1.1,0.3,0.0,1.1,2018
Jordin Canada,G,33,16.5,5.7,2.0,5.5,35.7,0.3,1.7,18.2,1.5,2.0,73.8,1.5,3.3,0.9,0.0,1.7,2018
Lindsay Whalen,G,32,19.3,5.7,2.0,5.6,36.3,0.5,1.3,35.7,1.2,1.3,88.1,2.6,3.1,0.7,0.1,1.3,2018
Kia Vaughn,C,29,18.3,5.7,2.5,4.7,53.3,0.0,0.0,0.0,0.6,1.0,64.3,4.0,0.7,0.7,0.2,1.0,2018
Tierra Ruffin-Pratt,G,33,18.1,5.5,1.7,5.0,34.1,0.5,1.5,31.4,1.6,1.9,85.5,2.0,1.5,0.6,0.2,0.8,2018
Nia Coffey,F,28,13.8,5.3,1.9,4.9,38.0,0.1,0.2,40.0,1.5,2.4,61.8,2.4,0.6,0.3,0.2,1.3,2018
Rachel Banham,G,33,12.8,5.2,1.7,4.0,41.4,0.9,2.5,37.0,1.0,1.2,86.8,0.9,1.5,0.5,0.1,0.5,2018
Jantel Lavender,F,30,17.0,5.2,2.3,5.3,42.8,0.1,0.5,18.8,0.6,0.7,90.0,3.7,0.7,0.4,0.2,1.0,2018
Kaleena Mosqueda-Lewis,F,33,13.4,5.1,1.8,4.5,41.2,1.0,2.5,42.0,0.3,0.4,91.7,1.5,0.8,0.1,0.0,0.7,2018
Kaela Davis,F,27,16.8,5.0,1.9,5.3,34.7,0.4,1.5,24.4,0.9,1.4,64.1,2.0,1.4,0.3,0.0,1.3,2018
Marissa Coleman,G,21,18.3,4.7,1.9,5.5,34.8,0.6,2.0,27.9,0.3,0.3,100.0,2.4,1.0,0.5,0.2,0.6,2018
Crystal Langhorne,F,26,13.9,4.6,2.0,4.0,50.0,0.0,0.2,0.0,0.6,0.7,88.9,3.0,0.3,0.3,0.2,0.9,2018
Astou Ndour-Fall,C,22,11.6,4.6,1.7,3.5,47.4,0.3,1.0,31.8,0.9,1.2,76.9,2.5,0.3,0.2,0.5,0.5,2018
Leilani Mitchell,G,31,14.7,4.4,1.5,4.2,35.1,1.0,2.9,34.1,0.4,0.5,85.7,1.4,2.3,0.5,0.2,1.2,2018
Tanisha Wright,G,33,17.8,4.3,1.5,4.0,38.3,0.6,1.5,39.6,0.6,0.8,74.1,1.6,2.0,0.5,0.1,1.3,2018
Yvonne Turner,G,32,13.3,4.1,1.5,3.9,37.6,0.7,2.2,32.4,0.5,0.7,68.2,1.8,1.3,0.7,0.1,0.6,2018
Alana Beard,G,30,25.5,4.0,1.7,4.3,39.2,0.1,0.2,40.0,0.6,0.7,81.0,3.3,1.7,1.5,0.2,0.7,2018
Carolyn Swords,C,26,14.5,3.9,1.7,3.0,55.7,0.0,0.0,0.0,0.5,0.6,87.5,4.7,0.9,0.2,0.7,0.8,2018
Rebecca Allen,G,28,10.4,3.8,1.4,3.6,37.6,0.4,1.4,26.3,0.8,0.9,84.0,1.7,0.3,0.3,0.4,0.6,2018
Myisha Hines-Allen,F,24,10.5,3.8,1.5,3.3,45.0,0.0,0.1,33.3,0.7,1.1,65.4,2.9,0.4,0.4,0.2,0.4,2018
Stephanie Talbot,F,31,14.6,3.7,1.3,2.7,46.4,0.5,1.4,38.6,0.6,0.7,90.5,1.9,1.3,0.5,0.3,0.9,2018
Maria Vadeeva,F,25,8.2,3.6,1.6,3.0,52.7,0.2,0.5,33.3,0.4,0.5,75.0,2.2,0.4,0.4,0.4,0.5,2018
Cayla George,F,23,10.7,3.6,1.5,3.4,43.6,0.5,1.7,30.8,0.1,0.3,50.0,2.8,0.7,0.1,0.2,0.6,2018
Alaina Coates,C,32,11.4,3.4,1.3,2.3,56.8,0.0,0.0,0.0,0.8,1.3,62.5,3.2,0.4,0.2,0.2,0.5,2018
Monique Billings,F,32,11.0,3.3,1.3,2.9,44.1,0.0,0.0,0.0,0.8,1.0,75.0,2.8,0.4,0.4,0.0,0.4,2018
Alexis Jones,G,26,8.8,3.3,1.2,3.5,35.2,0.6,1.9,32.0,0.2,0.3,75.0,0.9,0.7,0.1,0.1,0.7,2018
Temi Fagbenle,C,30,9.4,3.1,1.3,2.6,50.6,0.0,0.0,0.0,0.5,0.8,69.6,2.0,0.6,0.3,0.3,0.7,2018
Brionna Jones,F,27,9.0,3.1,1.1,2.4,46.9,0.0,0.0,0.0,0.9,1.2,72.7,2.0,0.2,0.2,0.2,0.6,2018
Lindsay Allen,G,24,14.9,3.1,1.2,3.0,38.4,0.0,0.7,6.3,0.7,1.0,70.8,1.3,2.9,0.6,0.0,0.9,2018
Kiah Stokes,C,30,14.2,3.1,1.4,2.6,54.5,0.0,0.0,0.0,0.3,0.5,53.3,4.5,0.4,0.4,0.6,0.7,2018
Camille Little,F,33,16.2,3.0,1.0,3.0,33.0,0.2,0.9,25.8,0.7,0.9,77.4,1.8,1.2,0.5,0.3,0.9,2018
Sami Whitcomb,G,31,8.5,2.9,1.0,2.8,34.9,0.8,2.2,36.2,0.2,0.2,100.0,0.9,0.5,0.5,0.1,0.5,2018
Imani McGee-Stafford,F,29,10.5,2.9,1.3,3.0,45.3,0.0,0.0,0.0,0.2,0.5,46.7,3.4,0.6,0.4,0.4,0.8,2018
Erica McCall,F,34,12.3,2.9,1.2,3.2,38.5,0.0,0.2,12.5,0.4,0.6,68.4,2.7,0.4,0.4,0.5,0.4,2018
Kelsey Bone,C,32,10.8,2.8,1.3,2.5,50.0,0.0,0.0,0.0,0.3,0.6,50.0,2.2,1.2,0.1,0.1,0.9,2018
Ji-Su Park,C,32,13.0,2.8,1.2,3.1,38.8,0.0,0.1,0.0,0.4,0.7,61.9,3.3,0.9,0.3,0.6,0.7,2018
Kayla Alexander,C,30,8.6,2.7,1.1,2.0,54.1,0.0,0.0,0.0,0.5,0.6,82.4,2.2,0.2,0.1,0.3,0.6,2018
Betnijah Laney-Hamilton,F,29,9.3,2.7,1.1,2.4,47.1,0.0,0.3,11.1,0.3,0.4,90.9,1.7,0.7,0.4,0.0,0.6,2018
Jaime Nared,G,31,9.1,2.5,0.8,2.6,30.0,0.2,1.0,22.6,0.8,0.9,85.7,1.5,0.5,0.4,0.1,0.5,2018
Angel Robinson,F,24,9.9,2.3,0.8,1.8,45.2,0.0,0.0,0.0,0.7,0.8,85.0,3.0,0.5,0.2,0.3,0.9,2018
Stephanie Mavunga,F,25,7.8,2.2,0.8,1.8,47.7,0.0,0.0,0.0,0.5,0.6,80.0,2.2,0.2,0.3,0.2,0.4,2018
Courtney Paris,C,34,10.6,2.1,0.9,1.8,53.3,0.0,0.0,0.0,0.3,0.5,52.9,3.9,0.6,0.2,0.3,0.4,2018
Linnae Harper,G,24,6.1,2.0,0.8,2.0,40.4,0.2,0.5,30.8,0.3,0.4,60.0,0.8,1.0,0.2,0.0,0.4,2018
Krystal Thomas,C,24,9.9,1.8,0.8,1.8,42.9,0.0,0.0,0.0,0.3,0.5,63.6,2.5,0.2,0.2,0.1,0.8,2018
Lexie Brown,G,22,5.6,1.7,0.5,2.0,27.3,0.4,1.3,31.0,0.2,0.3,57.1,0.8,0.5,0.3,0.0,0.5,2018
Mercedes Russell,C,22,4.6,1.6,0.7,1.4,48.4,0.0,0.0,0.0,0.2,0.5,50.0,1.4,0.1,0.0,0.1,0.3,2018
Marie Gulich,C,23,5.0,1.5,0.6,1.3,48.3,0.0,0.0,0.0,0.3,0.3,75.0,1.0,0.1,0.0,0.2,0.6,2018
Blake Dietrick,G,26,7.2,1.4,0.5,1.3,34.3,0.3,0.9,39.1,0.2,0.2,66.7,0.5,0.4,0.3,0.0,0.5,2018
Leticia Romero,G,21,7.0,1.1,0.2,0.8,31.3,0.0,0.2,20.0,0.6,0.7,86.7,0.8,1.1,0.0,0.0,0.7,2018
